
#33.0084
#Ancien site de créosotage du bois.
1	Ancien	ancien	BO	_
6	limiter	limiter	BA	_
7	la	le	BA	_
8	fréquentation	fréquentation	IA	_
9	du	de	IA	_
10	dit	dire	IA	_
11	secteur	secteur	EA	_
12	,	,	O	_


#- remettre une proposition de modalités de surveillance des eaux souterraines à  l'Inspecteur des Installations Classées,
1	-	-	O	_
2	remettre	remettre	O	_
3	une	un	BO	_
4	proposition	proposition	IO	_
5	de	de	IO	_
6	modalités	modalité	EO	_
7	de	de	O	_
8	surveillance	surveillance	BA	_
9	des	de	IA	_
10	eaux	eau	IA	_
11	souterraines	souterrain	EA	_
12	à	à	O	_
13	 	 	BO	_
14	l'	le	BO	_
15	Inspecteur	inspecteur	IO	_
16	des	de	IO	_
17	Installations	installation	IO	_
18	Classées	classer	EO	_
19	,	,	O	_


#- mettre en place les piézomètres,
1	-	-	O	_
2	mettre	mettre	BN	_
3	en	en	IN	_
4	place	place	EN	_
5	les	le	BO	_
6	piézomètres	piézomètre	EO	_
7	,	,	O	_


#- signer les conventions d'accès aux piézomètres hors du site,
1	-	-	O	_
2	signer	signer	O	_
3	les	le	O	_
4	conventions	convention	O	_
5	d'	de	O	_
6	accès	accès	O	_
7	aux	à	O	_
8	piézomètres	piézomètre	EO	_
9	hors	hors	IL	_
10	du	de	IL	_
11	site	site	EL	_
12	,	,	O	_


#- effectuer une campagne d'analyses,
1	-	-	O	_
2	effectuer	effectuer	BN	_
3	une	un	BN	_
4	campagne	campagne	IN	_
5	d'	de	IN	_
6	analyses	analyse	EN	_
7	,	,	O	_


#- remettre le diagnostic initial des sols du secteur de l'usine à  l'Inspecteur des Installations Classées.
1	-	-	O	_
2	remettre	remettre	BN	_
3	le	le	IN	_
4	diagnostic	diagnostic	IN	_
5	initial	initial	IN	_
6	des	de	IN	_
7	sols	sol	EN	_
8	du	de	O	_
9	secteur	secteur	O	_
10	de	de	O	_
11	l'	le	BO	_
12	usine	usine	EO	_
13	à	à	O	_
14	 	 	BO	_
15	l'	le	BO	_
16	Inspecteur	inspecteur	IO	_
17	des	de	IO	_
18	Installations	installation	IO	_
19	Classées	classer	EO	_
20	.	.	O	_


#La société FUMEL TECHNOLOGIE n'ayant pas fourni les éléments dans le délai imparti et n'ayant pas manifesté l'intention de les fournir, la DRIRE a proposé au Préfet d'engager la procédure de consignation pour un montant de 46 766 € représentant une estimation du coût de réalisation des mesures.
1	La	le	BO	_
2	société	société	IO	_
3	FUMEL	FUMEL	BO	_
4	TECHNOLOGIE	TECHNOLOGIE	EO	_
5	n'	n'	O	_
6	ayant	avoir	O	_
7	pas	pas	O	_
8	fourni	fournir	O	_
9	les	le	O	_
10	éléments	élément	O	_
11	dans	dans	O	_
12	le	le	O	_
13	délai	délai	O	_
14	imparti	impartir	O	_
15	et	et	O	_
16	n'	n'	BN	_
17	ayant	avoir	BN	_
18	pas	pas	IN	_
19	manifesté	manifester	IN	_
20	l'	le	IN	_
21	intention	intention	EN	_
22	de	de	O	_
23	les	le	O	_
24	fournir	fournir	O	_
25	,	,	O	_
26	la	le	BO	_
27	DRIRE	DRIRE	EO	_
28	a	avoir	O	_
29	proposé	proposer	O	_
30	au	au	O	_
31	Préfet	préfet	O	_
32	d'	de	BN	_
33	engager	engager	BN	_
34	la	le	BO	_
35	procédure	procédure	EO	_
36	de	de	O	_
37	consignation	consignation	O	_
38	pour	pour	O	_
39	un	un	O	_
40	montant	montant	O	_
41	de	de	O	_
42	46	46	O	_
43	766	766	BO	_
44	€	euro	BO	_
45	représentant	représenter	BO	_
46	une	un	BO	_
47	estimation	estimation	IO	_
48	du	de	IO	_
49	coût	coût	IO	_
50	de	de	IO	_
51	réalisation	réalisation	IO	_
52	des	de	IN	_
53	mesures	mesure	EN	_
54	.	.	O	_


#DIAGNOSTIC DES RETOMBÉES DE PLOMB
1	DIAGNOSTIC	diagnostic	EN	_
2	DES	de	BO	_
3	RETOMBÉES	retombée	EO	_
4	DE	de	O	_
5	PLOMB	PLOMB	O	_


#De par son activité et les émissions de plomb supérieures à 50 kg/an, ce site a été inscrit dans l'action nationale relative au diagnostic de l'état des sols potentiellement pollués par le plomb.
1	De	de	O	_
2	par	par	O	_
3	son	son	O	_
4	activité	activité	O	_
5	et	et	O	_
6	les	le	O	_
7	émissions	émission	O	_
8	de	de	O	_
9	plomb	plomb	O	_
10	supérieures	supérieur	O	_
11	à	à	O	_
12	50	50	O	_
13	kg	kilogramme	O	_
14	/	sur	O	_
15	an	an	O	_
16	,	,	O	_
17	ce	ce	BO	_
18	site	site	EO	_
19	a	avoir	BN	_
20	été	être	IN	_
21	inscrit	inscrire	BR	_
22	dans	dans	ER	_
23	l'	le	BN	_
24	action	action	BN	_
25	nationale	national	O	_
26	relative	relatif	O	_
27	au	au	O	_
28	diagnostic	diagnostic	EN	_
29	de	de	O	_
30	l'	le	O	_
31	état	état	O	_
32	des	de	O	_
33	sols	sol	O	_
34	potentiellement	potentiellement	O	_
35	pollués	polluer	O	_
36	par	par	O	_
37	le	le	O	_
38	plomb	plomb	O	_
39	.	.	O	_


#L'arrêté préfectoral du 5 avril 2006 prescrit ce diagnostic à la société Fonderie Automotive Aquitaine (FAA) à l'échéance de 3 mois.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	O	_
5	5	5	BT	_
6	avril	avril	IT	_
7	2006	2006	ET	_
8	prescrit	prescrire	IN	_
9	ce	ce	IN	_
10	diagnostic	diagnostic	EN	_
11	à	à	O	_
12	la	le	BO	_
13	société	société	IO	_
14	Fonderie	Fonderie	EO	_
15	Automotive	Automotive	EO	_
16	Aquitaine	Aquitaine	EO	_
17	(	(	O	_
18	FAA	FAA	O	_
19	)	)	O	_
20	à	à	O	_
21	l'	le	BO	_
22	échéance	échéance	EO	_
23	de	de	BN	_
24	3	3	IT	_
25	mois	mois	ET	_
26	.	.	O	_


#Le diagnostic, objet du rapport daté du 12 janvier 2007, a été commandé par Me SAVENIER, ès qualité d'administrateur judiciaire de FAA.
1	Le	le	BN	_
2	diagnostic	diagnostic	EN	_
3	,	,	O	_
4	objet	objet	O	_
5	du	de	O	_
6	rapport	rapport	O	_
7	daté	dater	O	_
8	du	de	BT	_
9	12	12	IT	_
10	janvier	janvier	IT	_
11	2007	2007	ET	_
12	,	,	ET	_
13	a	avoir	BN	_
14	été	être	IN	_
15	commandé	commander	EN	_
16	par	par	O	_
17	Me	me	BO	_
18	SAVENIER	SAVENIER	EO	_
19	,	,	O	_
20	ès	ès	O	_
21	qualité	qualité	O	_
22	d'	de	BN	_
23	administrateur	administrateur	IN	_
24	judiciaire	judiciaire	EN	_
25	de	de	O	_
26	FAA	FAA	BN	_
27	.	.	O	_


#Le rédacteur note dans ses conclusions que l'ensemble des résultats d'analyses, fournis par le laboratoire SGS, suite à des prélèvements de sols réalisés le 4 janvier 2007 présente une absence de contamination par le plomb pour la totalité du site de la fonderie FAA et de ses alentours.
1	Le	le	O	_
2	rédacteur	rédacteur	O	_
3	note	note	O	_
4	dans	dans	O	_
5	ses	son	O	_
6	conclusions	conclusion	O	_
7	que	que	O	_
8	l'	le	O	_
9	ensemble	ensemble	O	_
10	des	de	O	_
11	résultats	résultat	O	_
12	d'	de	O	_
13	analyses	analyse	O	_
14	,	,	O	_
15	fournis	fournir	O	_
16	par	par	O	_
17	le	le	O	_
18	laboratoire	laboratoire	BO	_
19	SGS	SGS	EO	_
20	,	,	O	_
21	suite	suite	O	_
22	à	à	O	_
23	des	un	O	_
24	prélèvements	prélèvement	O	_
25	de	de	O	_
26	sols	sol	O	_
27	réalisés	réaliser	O	_
28	le	le	BT	_
29	4	4	IT	_
30	janvier	janvier	IT	_
31	2007	2007	ET	_
32	présente	présente	O	_
33	une	un	O	_
34	absence	absence	O	_
35	de	de	O	_
36	contamination	contamination	O	_
37	par	par	O	_
38	le	le	O	_
39	plomb	plomb	O	_
40	pour	pour	O	_
41	la	le	O	_
42	totalité	totalité	O	_
43	du	de	O	_
44	site	site	O	_
45	de	de	O	_
46	la	le	BO	_
47	fonderie	fonderie	EO	_
48	FAA	FAA	EO	_
49	et	et	O	_
50	de	de	O	_
51	ses	son	O	_
52	alentours	alentours	O	_
53	.	.	O	_


#Aucune mesure complémentaire n'est préconisée.
1	Aucune	aucun	O	_
2	mesure	mesure	O	_
3	complémentaire	complémentaire	O	_
4	n'	n'	O	_
5	est	être	O	_
6	préconisée	préconiser	O	_
7	.	.	O	_


#2 - SURVEILLANCE DES EAUX SOUTERRAINES
1	2	2	O	_
2	-	-	O	_
3	SURVEILLANCE	surveillance	BA	_
4	DES	de	IA	_
5	EAUX	eau	IA	_
6	SOUTERRAINES	souterrain	EO	_


#Le site de la fonderie en activité est soumis à l’application de l’article 65 a) de l’arrêté ministériel du 2 février 1998 modifié relatif à la surveillance des eaux souterraines par référence à la rubrique 2545 (activité de fonderie) de la nomenclature des Installations Classées pour la Protection de l'Environnement.
1	Le	le	BO	_
2	site	site	EO	_
3	de	de	O	_
4	la	le	BO	_
5	fonderie	fonderie	EO	_
6	en	en	O	_
7	activité	activité	BO	_
8	est	être	BR	_
9	soumis	soumettre	IR	_
10	à	à	ER	_
11	l’	l’	BO	_
12	application	application	O	_
13	de	de	O	_
14	l’	l’	O	_
15	article	article	O	_
16	65	65	O	_
17	a	a	O	_
18	)	)	O	_
19	de	de	O	_
20	l’	l’	BO	_
21	arrêté	arrêté	BO	_
22	ministériel	ministériel	EO	_
23	du	de	O	_
24	2	2	BT	_
25	février	février	IT	_
26	1998	1998	ET	_
27	modifié	modifier	O	_
28	relatif	relatif	O	_
29	à	à	O	_
30	la	le	BA	_
31	surveillance	surveillance	IA	_
32	des	de	IA	_
33	eaux	eau	IA	_
34	souterraines	souterrain	EA	_
35	par	par	O	_
36	référence	référence	O	_
37	à	à	O	_
38	la	le	O	_
39	rubrique	rubrique	O	_
40	2545	2545	O	_
41	(	(	O	_
42	activité	activité	O	_
43	de	de	O	_
44	fonderie	fonderie	O	_
45	)	)	O	_
46	de	de	O	_
47	la	le	O	_
48	nomenclature	nomenclature	O	_
49	des	de	O	_
50	Installations	installation	IO	_
51	Classées	classer	IO	_
52	pour	pour	IO	_
53	la	le	IO	_
54	Protection	protection	IO	_
55	de	de	IO	_
56	l'	le	EO	_
57	Environnement	environnement	O	_
58	.	.	O	_


#L'arrêté du 1er avril 2003 prescrit le suivi de la qualité des eaux souterraines à SADEFA Industries (devenu au fils des cession Metaltemple).
1	L'	le	BN	_
2	arrêté	arrêté	O	_
3	du	de	O	_
4	1er	premier	IT	_
5	avril	avril	IT	_
6	2003	2003	ET	_
7	prescrit	prescrire	IA	_
8	le	le	IA	_
9	suivi	suivi	IA	_
10	de	de	IA	_
11	la	le	IA	_
12	qualité	qualité	IA	_
13	des	de	IA	_
14	eaux	eau	IA	_
15	souterraines	souterrain	EA	_
16	à	à	O	_
17	SADEFA	SADEFA	IO	_
18	Industries	Industries	EO	_
19	(	(	O	_
20	devenu	devenir	EN	_
21	au	au	O	_
22	fils	fils	O	_
23	des	de	O	_
24	cession	cession	O	_
25	Metaltemple	Metaltemple	EL	_
26	)	)	O	_
27	.	.	O	_


#L'arrêté du 17 janvier 2011 modifie les prescriptions de la surveillance des eaux souterraines :
1	L'	le	BO	_
2	arrêté	arrêté	O	_
3	du	de	O	_
4	17	17	BT	_
5	janvier	janvier	IT	_
6	2011	2011	ET	_
7	modifie	modifier	EN	_
8	les	le	BA	_
9	prescriptions	prescription	IA	_
10	de	de	IA	_
11	la	le	IA	_
12	surveillance	surveillance	IA	_
13	des	de	IA	_
14	eaux	eau	IA	_
15	souterraines	souterrain	EA	_
16	:	:	O	_


#- 3 piézomètres, dont 1 en amont hydrogéologie du site et 2 autres en aval,
1	-	-	O	_
2	3	3	O	_
3	piézomètres	piézomètre	O	_
4	,	,	O	_
5	dont	dont	O	_
6	1	1	O	_
7	en	en	O	_
8	amont	amont	BO	_
9	hydrogéologie	hydrogéologie	EN	_
10	du	de	O	_
11	site	site	BO	_
12	et	et	O	_
13	2	2	O	_
14	autres	autre	O	_
15	en	en	O	_
16	aval	aval	O	_
17	,	,	O	_


#- 2 campagnes de prélèvements par an (hautes eaux et basses eaux) à compter de la notification du présent arrêté,
1	-	-	O	_
2	2	2	BN	_
3	campagnes	campagne	IN	_
4	de	de	IN	_
5	prélèvements	prélèvement	EN	_
6	par	par	O	_
7	an	an	O	_
8	(	(	O	_
9	hautes	haut	O	_
10	eaux	eau	O	_
11	et	et	O	_
12	basses	bas	O	_
13	eaux	eau	O	_
14	)	)	O	_
15	à	à	O	_
16	compter	compter	O	_
17	de	de	O	_
18	la	le	BN	_
19	notification	notification	EN	_
20	du	de	O	_
21	présent	présent	O	_
22	arrêté	arrêté	O	_
23	,	,	O	_


#- mesurer lors de chaque prélèvement le niveau piézométrique, le pH et la conductivité,
1	-	-	O	_
2	mesurer	mesurer	O	_
3	lors	lors	O	_
4	de	de	O	_
5	chaque	chaque	O	_
6	prélèvement	prélèvement	O	_
7	le	le	O	_
8	niveau	niveau	O	_
9	piézométrique	piézométrique	O	_
10	,	,	O	_
11	le	le	O	_
12	pH	ph	O	_
13	et	et	O	_
14	la	le	O	_
15	conductivité	conductivité	O	_
16	,	,	O	_


#- rechercher les substances suivantes : DCO, DBO5, hydrocarbures totaux, chrome, cuivre, manganèse nickel, plomb et zinc,
1	-	-	O	_
2	rechercher	rechercher	O	_
3	les	le	O	_
4	substances	substance	O	_
5	suivantes	suivant	O	_
6	:	:	O	_
7	DCO	dco	O	_
8	,	,	O	_
9	DBO5	dbo5	O	_
10	,	,	O	_
11	hydrocarbures	hydrocarbure	O	_
12	totaux	total	O	_
13	,	,	O	_
14	chrome	chrome	O	_
15	,	,	O	_
16	cuivre	cuivre	O	_
17	,	,	O	_
18	manganèse	manganèse	O	_
19	nickel	nickel	O	_
20	,	,	O	_
21	plomb	plomb	O	_
22	et	et	O	_
23	zinc	zinc	O	_
24	,	,	O	_


#- rechercher les teneurs en PCB pendant les deux premières campagnes et arrêter cette recherche si les résultats de ces deux campagnes sont négatifs.
1	-	-	O	_
2	rechercher	rechercher	O	_
3	les	le	O	_
4	teneurs	teneur	O	_
5	en	en	O	_
6	PCB	pcb	O	_
7	pendant	pendant	BT	_
8	les	le	IT	_
9	deux	deux	IT	_
10	premières	premier	IT	_
11	campagnes	campagne	EO	_
12	et	et	O	_
13	arrêter	arrêter	BN	_
14	cette	ce	IN	_
15	recherche	recherche	EN	_
16	si	si	O	_
17	les	le	O	_
18	résultats	résultat	O	_
19	de	de	O	_
20	ces	ce	O	_
21	deux	deux	O	_
22	campagnes	campagne	O	_
23	sont	être	O	_
24	négatifs	négatif	O	_
25	.	.	O	_


#Voir résultats page 6 F.
1	Voir	voir	O	_
2	résultats	résultat	O	_
3	page	page	O	_
4	6	6	O	_
5	F.	f.	O	_


#Les résultats de la surveillance des eaux souterraines de fin 2010 à 2012 ont été transmis par Metal Temple Aquitaine.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	BA	_
6	des	de	IA	_
7	eaux	eau	IA	_
8	souterraines	souterrain	EA	_
9	de	de	O	_
10	fin	fin	BT	_
11	2010	2010	IT	_
12	à	à	IT	_
13	2012	2012	ET	_
14	ont	avoir	BN	_
15	été	être	IN	_
16	transmis	transmettre	EN	_
17	par	par	O	_
18	Metal	Metal	BO	_
19	Temple	Temple	IO	_
20	Aquitaine	Aquitaine	EO	_
21	.	.	O	_


#Un réseaux de 5 puits a été mis en place.
1	Un	un	BO	_
2	réseaux	réseau	EO	_
3	de	de	O	_
4	5	5	BO	_
5	puits	puits	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	mis	mettre	EN	_
9	en	en	EN	_
10	place	place	EN	_
11	.	.	O	_


#Trois puits (PZ1, PZ2 et PZ4 ou PZ5 alternativement) font l'objet de mesures deux fois par an.
1	Trois	Trois	BO	_
2	puits	puits	EO	_
3	(	(	O	_
4	PZ1	pz1	O	_
5	,	,	O	_
6	PZ2	pz2	O	_
7	et	et	O	_
8	PZ4	pz4	O	_
9	ou	ou	O	_
10	PZ5	pz5	O	_
11	alternativement	alternativement	O	_
12	)	)	O	_
13	font	faire	O	_
14	l'	le	O	_
15	objet	objet	O	_
16	de	de	O	_
17	mesures	mesure	O	_
18	deux	deux	O	_
19	fois	fois	BT	_
20	par	par	IT	_
21	an	an	ET	_
22	.	.	O	_


#La campagne du 15/12/2010 permet de montrer des teneurs en PCB, hydrocarbures totaux et éléments traces métalliques (chrome, cuivre, manganèse, nickel, plomb et zinc) en dessous des limites de quantification.
1	La	le	BN	_
2	campagne	campagne	IN	_
3	du	de	IN	_
4	15/12/2010	15/12/2010	IT	_
5	permet	permettre	O	_
6	de	de	O	_
7	montrer	montrer	O	_
8	des	un	O	_
9	teneurs	teneur	O	_
10	en	en	O	_
11	PCB	pcb	O	_
12	,	,	O	_
13	hydrocarbures	hydrocarbure	O	_
14	totaux	total	O	_
15	et	et	O	_
16	éléments	élément	O	_
17	traces	trace	O	_
18	métalliques	métallique	O	_
19	(	(	O	_
20	chrome	chrome	O	_
21	,	,	O	_
22	cuivre	cuivre	O	_
23	,	,	O	_
24	manganèse	manganèse	O	_
25	,	,	O	_
26	nickel	nickel	O	_
27	,	,	O	_
28	plomb	plomb	O	_
29	et	et	O	_
30	zinc	zinc	O	_
31	)	)	O	_
32	en	en	O	_
33	dessous	dessous	O	_
34	des	de	O	_
35	limites	limite	O	_
36	de	de	O	_
37	quantification	quantification	O	_
38	.	.	O	_


#La campagne du 24/03/2011 met en évidence des teneurs en PCB, hydrocarbures totaux et éléments traces métalliques ( Chrome, cuivre, nickel, plomb et manganèse) sont en dessous des limites de quantification ou égales au droit des trois piézomètres.
1	La	le	BN	_
2	campagne	campagne	EN	_
3	du	de	O	_
4	24/03/2011	24/03/2011	IT	_
5	met	mettre	O	_
6	en	en	O	_
7	évidence	évidence	O	_
8	des	un	BO	_
9	teneurs	teneur	EO	_
10	en	en	O	_
11	PCB	pcb	O	_
12	,	,	O	_
13	hydrocarbures	hydrocarbure	O	_
14	totaux	total	O	_
15	et	et	O	_
16	éléments	élément	O	_
17	traces	trace	O	_
18	métalliques	métallique	O	_
19	(	(	O	_
20	Chrome	Chrome	O	_
21	,	,	O	_
22	cuivre	cuivre	O	_
23	,	,	O	_
24	nickel	nickel	O	_
25	,	,	O	_
26	plomb	plomb	O	_
27	et	et	O	_
28	manganèse	manganèse	O	_
29	)	)	O	_
30	sont	être	O	_
31	en	en	O	_
32	dessous	dessous	O	_
33	des	de	O	_
34	limites	limite	O	_
35	de	de	O	_
36	quantification	quantification	O	_
37	ou	ou	O	_
38	égales	égal	O	_
39	au	au	O	_
40	droit	droit	O	_
41	des	de	O	_
42	trois	trois	O	_
43	piézomètres	piézomètre	O	_
44	.	.	O	_


#Les concentrations en zinc devront être surveillées lors de la prochaine campagne, elles ont augmentées subitement depuis la dernière campagne (0.3 mg/L au lieu de <0.09 mg/L lors de la dernière campagne).
1	Les	le	O	_
2	concentrations	concentration	O	_
3	en	en	O	_
4	zinc	zinc	O	_
5	devront	devoir	O	_
6	être	être	O	_
7	surveillées	surveiller	O	_
8	lors	lors	O	_
9	de	de	O	_
10	la	le	O	_
11	prochaine	prochain	O	_
12	campagne	campagne	O	_
13	,	,	O	_
14	elles	lui	O	_
15	ont	avoir	BN	_
16	augmentées	augmenter	EN	_
17	subitement	subitement	EN	_
18	depuis	depuis	BT	_
19	la	le	IT	_
20	dernière	dernier	IT	_
21	campagne	campagne	EO	_
22	(	(	O	_
23	0.3	0.3	O	_
24	mg	milligramme	O	_
25	/	sur	O	_
26	L	l	O	_
27	au	au	O	_
28	lieu	lieu	O	_
29	de	de	O	_
30	<	<	O	_
31	0.09	0.09	O	_
32	mg	milligramme	O	_
33	/	sur	O	_
34	L	l	O	_
35	lors	lors	O	_
36	de	de	O	_
37	la	le	O	_
38	dernière	dernier	O	_
39	campagne	campagne	O	_
40	)	)	O	_
41	.	.	O	_


#La campagne du 13/12/2011permet de constater des teneurs en PCB, hydrocarbures totaux et éléments traces métalliques ( Chrome, cuivre, nickel, plomb et manganèse) sont en dessous des limites de quantification ou égales au droit des trois piézomètres.
1	La	le	BN	_
2	campagne	campagne	EN	_
3	du	de	O	_
4	13/12/2011permet	13/12/2011permet	ET	_
5	de	de	O	_
6	constater	constater	O	_
7	des	un	BO	_
8	teneurs	teneur	EO	_
9	en	en	O	_
10	PCB	pcb	O	_
11	,	,	O	_
12	hydrocarbures	hydrocarbure	O	_
13	totaux	total	O	_
14	et	et	O	_
15	éléments	élément	O	_
16	traces	trace	O	_
17	métalliques	métallique	O	_
18	(	(	O	_
19	Chrome	chrome	O	_
20	,	,	O	_
21	cuivre	cuivre	O	_
22	,	,	O	_
23	nickel	nickel	O	_
24	,	,	O	_
25	plomb	plomb	O	_
26	et	et	O	_
27	manganèse	manganèse	O	_
28	)	)	O	_
29	sont	être	O	_
30	en	en	O	_
31	dessous	dessous	O	_
32	des	de	O	_
33	limites	limite	O	_
34	de	de	O	_
35	quantification	quantification	O	_
36	ou	ou	O	_
37	égales	égal	O	_
38	au	au	O	_
39	droit	droit	O	_
40	des	de	O	_
41	trois	trois	O	_
42	piézomètres	piézomètre	O	_
43	.	.	O	_


#Les concentrations en zinc sont inférieures à celles observées lors de la campagne précédente ( 0.18 mg/L au lieu de 0.3mg/L aux dernières analyses).
1	Les	le	O	_
2	concentrations	concentration	O	_
3	en	en	O	_
4	zinc	zinc	O	_
5	sont	être	O	_
6	inférieures	inférieur	O	_
7	à	à	O	_
8	celles	celui	O	_
9	observées	observer	O	_
10	lors	lors	O	_
11	de	de	O	_
12	la	le	O	_
13	campagne	campagne	O	_
14	précédente	précédent	O	_
15	(	(	O	_
16	0.18	0.18	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	L	l	O	_
20	au	au	O	_
21	lieu	lieu	O	_
22	de	de	O	_
23	0.3mg	0.3mg	O	_
24	/	sur	O	_
25	L	l	O	_
26	aux	à	O	_
27	dernières	dernier	O	_
28	analyses	analyse	O	_
29	)	)	O	_
30	.	.	O	_


#Au vu des résultats, les teneurs en PCB ne seront plus soumises à des analyses comme le prescrivait l'arrêté du 17 janvier 2011 étant donné que les résultats sont négatifs lors des deux dernières campagnes.
1	Au	au	O	_
2	vu	vu	O	_
3	des	de	O	_
4	résultats	résultat	O	_
5	,	,	O	_
6	les	le	O	_
7	teneurs	teneur	O	_
8	en	en	O	_
9	PCB	pcb	O	_
10	ne	ne	BN	_
11	seront	être	BN	_
12	plus	plus	BN	_
13	soumises	soumettre	IN	_
14	à	à	IN	_
15	des	un	IN	_
16	analyses	analyse	EN	_
17	comme	comme	O	_
18	le	le	O	_
19	prescrivait	prescrire	O	_
20	l'	le	O	_
21	arrêté	arrêté	O	_
22	du	de	O	_
23	17	17	BT	_
24	janvier	janvier	IT	_
25	2011	2011	ET	_
26	étant	être	O	_
27	donné	donner	O	_
28	que	que	O	_
29	les	le	O	_
30	résultats	résultat	O	_
31	sont	être	O	_
32	négatifs	négatif	O	_
33	lors	lors	O	_
34	des	de	O	_
35	deux	deux	O	_
36	dernières	dernier	O	_
37	campagnes	campagne	O	_
38	.	.	O	_


#La campagne du 14/05/2012 permet de mettre en évidence des teneurs en hydrocarbures totaux et éléments de traces métalliques en dessous des limites de quantification ou égales.
1	La	le	BN	_
2	campagne	campagne	EN	_
3	du	de	O	_
4	14/05/2012	14/05/2012	IT	_
5	permet	permettre	O	_
6	de	de	O	_
7	mettre	mettre	O	_
8	en	en	O	_
9	évidence	évidence	O	_
10	des	un	O	_
11	teneurs	teneur	O	_
12	en	en	O	_
13	hydrocarbures	hydrocarbure	O	_
14	totaux	total	O	_
15	et	et	O	_
16	éléments	élément	O	_
17	de	de	O	_
18	traces	trace	O	_
19	métalliques	métallique	O	_
20	en	en	O	_
21	dessous	dessous	O	_
22	des	de	O	_
23	limites	limite	O	_
24	de	de	O	_
25	quantification	quantification	O	_
26	ou	ou	O	_
27	égales	égal	O	_
28	.	.	O	_


#Les teneurs en zinc ont encore diminué par rapport aux campagnes précédentes ( <0.09 mg/L au lieu de 0.18 lors de la dernière campagne).
1	Les	le	O	_
2	teneurs	teneur	O	_
3	en	en	O	_
4	zinc	zinc	O	_
5	ont	avoir	O	_
6	encore	encore	O	_
7	diminué	diminuer	O	_
8	par	par	O	_
9	rapport	rapport	O	_
10	aux	à	O	_
11	campagnes	campagne	O	_
12	précédentes	précédent	O	_
13	(	(	O	_
14	<	<	O	_
15	0.09	0.09	O	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	L	l	O	_
19	au	au	O	_
20	lieu	lieu	O	_
21	de	de	O	_
22	0.18	0.18	O	_
23	lors	lors	O	_
24	de	de	O	_
25	la	le	O	_
26	dernière	dernier	O	_
27	campagne	campagne	O	_
28	)	)	O	_
29	.	.	O	_


#La campagne du 24/09/2012 permet de mettre en évidence des teneurs en hydrocarbures totaux et éléments de traces métalliques en dessous des limites de quantification ou égales.
1	La	le	BN	_
2	campagne	campagne	IN	_
3	du	de	IN	_
4	24/09/2012	24/09/2012	IT	_
5	permet	permettre	O	_
6	de	de	O	_
7	mettre	mettre	O	_
8	en	en	O	_
9	évidence	évidence	O	_
10	des	un	O	_
11	teneurs	teneur	O	_
12	en	en	O	_
13	hydrocarbures	hydrocarbure	O	_
14	totaux	total	O	_
15	et	et	O	_
16	éléments	élément	O	_
17	de	de	O	_
18	traces	trace	O	_
19	métalliques	métallique	O	_
20	en	en	O	_
21	dessous	dessous	O	_
22	des	de	O	_
23	limites	limite	O	_
24	de	de	O	_
25	quantification	quantification	O	_
26	ou	ou	O	_
27	égales	égal	O	_
28	.	.	O	_


#Les teneurs en zinc sont égales à celles de la campagne précédente.
1	Les	le	O	_
2	teneurs	teneur	O	_
3	en	en	O	_
4	zinc	zinc	O	_
5	sont	être	O	_
6	égales	égal	O	_
7	à	à	O	_
8	celles	celui	O	_
9	de	de	O	_
10	la	le	O	_
11	campagne	campagne	O	_
12	précédente	précédent	O	_
13	.	.	O	_


#La situation reste stable.
1	La	le	O	_
2	situation	situation	O	_
3	reste	reste	O	_
4	stable	stable	O	_
5	.	.	O	_


#Le 23/10/2014, l'inspection demande à l'exploitant de fournir le plan d'implantation des piézomètres au regard du sens d'écoulement de la nappe.
1	Le	le	BT	_
2	23/10/2014	23/10/2014	IT	_
3	,	,	O	_
4	l'	le	BO	_
5	inspection	inspection	EO	_
6	demande	demande	O	_
7	à	à	O	_
8	l'	le	O	_
9	exploitant	exploitant	O	_
10	de	de	O	_
11	fournir	fournir	O	_
12	le	le	BO	_
13	plan	plan	IO	_
14	d'	de	IO	_
15	implantation	implantation	O	_
16	des	de	O	_
17	piézomètres	piézomètre	O	_
18	au	au	O	_
19	regard	regard	O	_
20	du	de	O	_
21	sens	sens	O	_
22	d'	de	O	_
23	écoulement	écoulement	O	_
24	de	de	O	_
25	la	le	O	_
26	nappe	nappe	EO	_
27	.	.	O	_


#Au 22/07/2016, aucune analyse après juin 2014 n'a été fourni.
1	Au	au	BT	_
2	22/07/2016	22/07/2016	IT	_
3	,	,	O	_
4	aucune	aucun	O	_
5	analyse	analyse	BN	_
6	après	après	BT	_
7	juin	juin	IT	_
8	2014	2014	ET	_
9	n'	n'	O	_
10	a	avoir	O	_
11	été	être	O	_
12	fourni	fournir	O	_
13	.	.	O	_


#3 - SURVEILLANCE DES EAUX RÉSIDUAIRES
1	3	3	O	_
2	-	-	O	_
