
#12.0012
#Unité de fabrication d'injecteurs et bougies de préchauffage pour véhicules routiers, comportant un atelier d'usinage des métaux et de traitement de surfaces.
1	Unité	unité	BA	_
8	judiciaire	judiciaire	EN	_
9	et	et	O	_
10	le	le	BO	_
11	site	site	EO	_
12	a	avoir	BN	_
13	été	être	IN	_
14	rachetée	racheter	EN	_
15	le	le	BT	_
16	30	30	IT	_
17	juin	juin	IT	_
18	2000	2000	ET	_
19	par	par	O	_
20	la	le	BO	_
21	commune	commune	BO	_
22	de	de	IO	_
23	Graulhet	Graulhet	EO	_
24	.	.	O	_


#En septembre 2004, la mairie de Graulhet avait interrogée la DRIRE sur un projet de construction d'un pôle enfance sur le site.
1	En	en	BT	_
2	septembre	septembre	IT	_
3	2004	2004	ET	_
4	,	,	ET	_
5	la	le	BO	_
6	mairie	mairie	BO	_
7	de	de	IO	_
8	Graulhet	Graulhet	EO	_
9	avait	avoir	BN	_
10	interrogée	interroger	EN	_
11	la	le	BO	_
12	DRIRE	DRIRE	EO	_
13	sur	sur	O	_
14	un	un	BO	_
15	projet	projet	EO	_
16	de	de	BN	_
17	construction	construction	IN	_
18	d'	de	IN	_
19	un	un	IN	_
20	pôle	pôle	IO	_
21	enfance	enfance	EO	_
22	sur	sur	O	_
23	le	le	BO	_
24	site	site	EO	_
25	.	.	O	_


#Dans ce contexte, un pré-diagnostic des sols avait été réalisé et transmis à la DRIRE.
1	Dans	dans	O	_
2	ce	ce	O	_
3	contexte	contexte	O	_
4	,	,	O	_
5	un	un	BN	_
6	pré-diagnostic	pré-diagnostic	EN	_
7	des	de	O	_
8	sols	sol	BN	_
9	avait	avoir	BN	_
10	été	être	IN	_
11	réalisé	réaliser	EN	_
12	et	et	O	_
13	transmis	transmettre	O	_
14	à	à	O	_
15	la	le	BO	_
16	DRIRE	DRIRE	EO	_
17	.	.	O	_


#Ce pré-diagnostic du site a été réalisé par la société AGE Environnement en septembre 2004.
1	Ce	ce	BN	_
2	pré-diagnostic	pré-diagnostic	EN	_
3	du	de	O	_
4	site	site	BO	_
5	a	avoir	BN	_
6	été	être	IN	_
7	réalisé	réaliser	EN	_
8	par	par	O	_
9	la	le	BO	_
10	société	société	IO	_
11	AGE	AGE	BO	_
12	Environnement	Environnement	EO	_
13	en	en	BT	_
14	septembre	septembre	IT	_
15	2004	2004	ET	_
16	.	.	ET	_


#Des sondages de sols ont été réalisés et ont révélés une pollution des sols en chrome ainsi que la présence de BTEX et de H.
1	Des	un	BN	_
2	sondages	sondage	IN	_
3	de	de	IN	_
4	sols	sol	EN	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	réalisés	réaliser	EN	_
8	et	et	O	_
9	ont	avoir	O	_
10	révélés	révéler	EN	_
11	une	un	BN	_
12	pollution	pollution	IN	_
13	des	de	IN	_
14	sols	sol	EN	_
15	en	en	O	_
16	chrome	chrome	BO	_
17	ainsi	ainsi	BO	_
18	que	que	BO	_
19	la	le	BO	_
20	présence	présence	O	_
21	de	de	O	_
22	BTEX	BTEX	O	_
23	et	et	O	_
24	de	de	O	_
25	H.	h.	O	_


#.P (Hydrocarbures Aromatiques Polycycliques).
1	.P	.p	O	_
2	(	(	O	_
3	Hydrocarbures	hydrocarbure	O	_
4	Aromatiques	aromatique	O	_
5	Polycycliques	polycyclique	O	_
6	)	)	O	_
7	.	.	O	_


#Le pré-diagnostic préconisait en conséquence des investigations supplémentaires afin de déterminer si la nappe phréatique n'avait pas été contaminée par les activités du site et ensuite lors de la démolition de l'usine, des analyses de sols complémentaires sur les sols dégagés et sur les dalles en béton.
1	Le	le	BN	_
2	pré-diagnostic	pré-diagnostic	EN	_
3	préconisait	préconiser	BN	_
4	en	en	IN	_
5	conséquence	conséquence	IN	_
6	des	un	IN	_
7	investigations	investigation	EN	_
8	supplémentaires	supplémentaire	O	_
9	afin	afin	O	_
10	de	de	O	_
11	déterminer	déterminer	O	_
12	si	si	O	_
13	la	le	O	_
14	nappe	nappe	O	_
15	phréatique	phréatique	O	_
16	n'	n'	O	_
17	avait	avoir	O	_
18	pas	pas	O	_
19	été	être	BO	_
20	contaminée	contaminer	EO	_
21	par	par	ER	_
22	les	le	BA	_
23	activités	activité	BA	_
24	du	de	IA	_
25	site	site	EA	_
26	et	et	O	_
27	ensuite	ensuite	BT	_
28	lors	lors	BR	_
29	de	de	ER	_
30	la	le	BN	_
31	démolition	démolition	BN	_
32	de	de	IN	_
33	l'	le	EN	_
34	usine	usine	EN	_
35	,	,	O	_
36	des	un	BN	_
37	analyses	analyse	IN	_
38	de	de	IN	_
39	sols	sol	EN	_
40	complémentaires	complémentaire	O	_
41	sur	sur	O	_
42	les	le	O	_
43	sols	sol	O	_
44	dégagés	dégager	O	_
45	et	et	O	_
46	sur	sur	O	_
47	les	le	O	_
48	dalles	dalle	BO	_
49	en	en	IO	_
50	béton	béton	EO	_
51	.	.	O	_


#La DRIRE a demandé en plus à la mairie de Graulhet de réaliser les opérations suivantes avant tout projet de réaménagement :
1	La	le	BO	_
2	DRIRE	DRIRE	EO	_
3	a	avoir	O	_
4	demandé	demander	O	_
5	en	en	O	_
6	plus	plus	O	_
7	à	à	O	_
8	la	le	BO	_
9	mairie	mairie	EO	_
10	de	de	O	_
11	Graulhet	Graulhet	BL	_
12	de	de	O	_
13	réaliser	réaliser	BN	_
14	les	le	BN	_
15	opérations	opération	EN	_
16	suivantes	suivant	O	_
17	avant	avant	BN	_
18	tout	tout	BN	_
19	projet	projet	IN	_
20	de	de	IN	_
21	réaménagement	réaménagement	EN	_
22	:	:	O	_


#- la mise en sécurité du site (interdiction d'accès...);
1	-	-	O	_
2	la	le	BN	_
3	mise	mise	IN	_
4	en	en	IN	_
5	sécurité	sécurité	EN	_
6	du	de	BO	_
7	site	site	EO	_
8	(	(	O	_
9	interdiction	interdiction	O	_
10	d'	de	O	_
11	accès	accès	O	_
12	...	...	O	_
13	)	)	O	_
14	;	;	O	_


#- l'évacuation des déchets présents à l'intérieur des bâtiments;
1	-	-	O	_
2	l'	le	O	_
3	évacuation	évacuation	O	_
4	des	de	O	_
5	déchets	déchet	O	_
6	présents	présent	O	_
7	à	à	O	_
8	l'	le	O	_
9	intérieur	intérieur	O	_
10	des	de	O	_
11	bâtiments	bâtiment	O	_
12	;	;	O	_


#- la mise en place d'une surveillance des eaux souterraines.
1	-	-	O	_
2	la	le	BN	_
3	mise	mise	BN	_
4	en	en	IN	_
5	place	place	IN	_
6	d'	de	IN	_
7	une	un	BA	_
8	surveillance	surveillance	BA	_
9	des	de	IA	_
10	eaux	eau	IA	_
11	souterraines	souterrain	EA	_
12	.	.	O	_


#Une demande de permis de démolir a été déposée le 06 décembre 2007 par la Mairie de Grraulhet afin de réaliser un complexe cinématographique au droit du site.
1	Une	un	BO	_
2	demande	demande	IO	_
3	de	de	IO	_
4	permis	permis	IO	_
5	de	de	IO	_
6	démolir	démolir	IO	_
7	a	avoir	BN	_
8	été	être	IN	_
9	déposée	déposer	EN	_
10	le	le	BT	_
11	06	06	IT	_
12	décembre	décembre	IT	_
13	2007	2007	ET	_
14	par	par	O	_
15	la	le	BO	_
16	Mairie	mairie	BO	_
17	de	de	IO	_
18	Grraulhet	Grraulhet	EO	_
19	afin	afin	BR	_
20	de	de	BN	_
21	réaliser	réaliser	BN	_
22	un	un	BO	_
23	complexe	complexe	BO	_
24	cinématographique	cinématographique	EO	_
25	au	au	BL	_
26	droit	droit	IL	_
27	du	de	IL	_
28	site	site	EL	_
29	.	.	O	_


#Par courrier du 5 février 2008, la DRIRE a rappelé à la mairie de Graulhet ses obligations concernant les opérations de diagnostic complémentaire préconisées dans le pré-diagnostic et les travaux de mise en sécurité du site demandés.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	5	5	BT	_
5	février	février	IT	_
6	2008	2008	ET	_
7	,	,	ET	_
8	la	le	BO	_
9	DRIRE	DRIRE	EO	_
10	a	avoir	O	_
11	rappelé	rappeler	O	_
12	à	à	O	_
13	la	le	BO	_
14	mairie	mairie	BO	_
15	de	de	IL	_
16	Graulhet	Graulhet	EL	_
17	ses	son	BO	_
18	obligations	obligation	EO	_
19	concernant	concerner	O	_
20	les	le	BN	_
21	opérations	opération	IN	_
22	de	de	IN	_
23	diagnostic	diagnostic	EN	_
24	complémentaire	complémentaire	O	_
25	préconisées	préconiser	O	_
26	dans	dans	O	_
27	le	le	BN	_
28	pré-diagnostic	pré-diagnostic	EN	_
29	et	et	O	_
30	les	le	BN	_
31	travaux	travail	IN	_
32	de	de	IN	_
33	mise	mise	IN	_
34	en	en	IN	_
35	sécurité	sécurité	EN	_
36	du	de	O	_
37	site	site	O	_
38	demandés	demander	O	_
39	.	.	O	_


#En 2010, les bâtiments ont été démolis et le sol a été terrassé en vue du réaménagement de la zone en complexe cinématographique.
1	En	en	BT	_
2	2010	2010	ET	_
3	,	,	ET	_
4	les	le	BO	_
5	bâtiments	bâtiment	EO	_
6	ont	avoir	BN	_
7	été	être	IN	_
8	démolis	démolir	EN	_
9	et	et	O	_
10	le	le	BO	_
11	sol	sol	EO	_
12	a	avoir	BN	_
13	été	être	IN	_
14	terrassé	terrasser	EN	_
15	en	en	BR	_
16	vue	vue	IR	_
17	du	de	ER	_
18	réaménagement	réaménagement	BN	_
19	de	de	EN	_
20	la	le	BO	_
21	zone	zone	EO	_
22	en	en	BR	_
23	complexe	complexe	BO	_
24	cinématographique	cinématographique	EO	_
25	.	.	O	_


#A ce jour, la DREAL Midi-Pyrénées (M.
1	A	à	BT	_
2	ce	ce	IT	_
3	jour	jour	ET	_
4	,	,	O	_
5	la	le	BO	_
6	DREAL	DREAL	IO	_
7	Midi	Midi	EO	_
8	-	-	EO	_
9	Pyrénées	Pyrénées	EO	_
10	(	(	O	_
11	M.	m.	O	_


#) ne dispose pas des éléments d'information complémentaires prouvant la réalisation de ces travaux (mise en sécurité, dépollution, surveillance des eaux souterraines).
1	)	)	O	_
2	ne	ne	O	_
3	dispose	dispose	O	_
4	pas	pas	O	_
5	des	de	O	_
6	éléments	élément	O	_
7	d'	de	O	_
8	information	information	O	_
9	complémentaires	complémentaire	O	_
10	prouvant	prouver	O	_
11	la	le	BN	_
12	réalisation	réalisation	IN	_
13	de	de	IN	_
14	ces	ce	IN	_
15	travaux	travail	EN	_
16	(	(	O	_
17	mise	mise	BN	_
18	en	en	IN	_
19	sécurité	sécurité	EN	_
20	,	,	O	_
21	dépollution	dépollution	EN	_
22	,	,	O	_
23	surveillance	surveillance	BA	_
24	des	de	IA	_
25	eaux	eau	IA	_
26	souterraines	souterrain	EA	_
27	)	)	O	_
28	.	.	O	_


#Le site n'est plus une installation classée.
1	Le	le	BO	_
2	site	site	EO	_
3	n'	n'	BN	_
4	est	être	BN	_
5	plus	plus	IN	_
6	une	un	IN	_
7	installation	installation	IN	_
8	classée	classer	EN	_
9	.	.	O	_


#En conséquence, ce site n'appelle pour le moment plus d'action de la part de l'inspection des installations classées.
1	En	en	O	_
2	conséquence	conséquence	O	_
3	,	,	O	_
4	ce	ce	BO	_
5	site	site	EO	_
6	n'	n'	BN	_
7	appelle	appeler	IN	_
8	pour	pour	IN	_
9	le	le	IN	_
10	moment	moment	IN	_
11	plus	plus	EN	_
12	d'	de	BO	_
13	action	action	EO	_
14	de	de	O	_
15	la	le	O	_
16	part	part	O	_
17	de	de	O	_
18	l'	le	O	_
19	inspection	inspection	O	_
20	des	de	O	_
21	installations	installation	O	_
22	classées	classer	O	_
23	.	.	O	_


#Cependant, il convient de le conserver en mémoire au cas où interviendrait un fait nouveau de nature à remettre en cause les éléments précités, notamment en cas de projet de changement d'affectation induisant un usage de type sensible.
1	Cependant	cependant	O	_
2	,	,	O	_
3	il	il	O	_
4	convient	convier	O	_
5	de	de	O	_
6	le	le	O	_
7	conserver	conserver	O	_
8	en	en	O	_
9	mémoire	mémoire	O	_
10	au	au	O	_
11	cas	cas	O	_
12	où	où	O	_
13	interviendrait	intervenir	O	_
14	un	un	O	_
15	fait	fait	O	_
16	nouveau	nouveau	O	_
17	de	de	O	_
18	nature	nature	O	_
19	à	à	O	_
20	remettre	remettre	O	_
21	en	en	O	_
22	cause	cause	O	_
23	les	le	O	_
24	éléments	élément	O	_
25	précités	préciter	O	_
26	,	,	O	_
27	notamment	notamment	O	_
28	en	en	BR	_
29	cas	cas	IR	_
30	de	de	ER	_
31	projet	projet	IN	_
32	de	de	IN	_
33	changement	changement	EN	_
34	d'	de	EN	_
35	affectation	affectation	EO	_
36	induisant	induire	BR	_
37	un	un	BO	_
38	usage	usage	EO	_
39	de	de	O	_
40	type	type	O	_
41	sensible	sensible	O	_
42	.	.	O	_


#82.0012
#La production de ciment sur le site de LEXOS remonte à la fin du XIXème siècle.
1	La	le	BA	_
2	production	production	IA	_
3	de	de	IA	_
4	ciment	ciment	EA	_
5	sur	sur	BL	_
6	le	le	BO	_
7	site	site	EO	_
8	de	de	O	_
9	LEXOS	LEXOS	EO	_
10	remonte	remonte	BT	_
11	à	à	IT	_
12	la	le	IT	_
13	fin	fin	IT	_
14	du	de	IT	_
15	XIXème	xixèm	IT	_
16	siècle	siècle	ET	_
17	.	.	O	_


#L'arrêté préfectoral autorisant l'activité date du 25 octobre 1989 et permettait en outre l'incinération de déchets industriels liquides (huiles usagées).
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	autorisant	autoriser	BN	_
5	l'	le	BO	_
6	activité	activité	EO	_
7	date	date	BT	_
8	du	de	IT	_
9	25	25	IT	_
10	octobre	octobre	IT	_
11	1989	1989	ET	_
12	et	et	O	_
13	permettait	permettre	O	_
14	en	en	O	_
15	outre	outre	O	_
16	l'	le	BN	_
17	incinération	incinération	EN	_
18	de	de	IA	_
19	déchets	déchet	IA	_
20	industriels	industriel	IA	_
21	liquides	liquide	EA	_
22	(	(	O	_
23	huiles	huile	BO	_
24	usagées	usager	EO	_
25	)	)	O	_
26	.	.	O	_


#La fabrication de ciment et l'incinération de déchets industriels spéciaux ont cessé définitivement en 1997.
1	La	le	BA	_
2	fabrication	fabrication	IA	_
3	de	de	IA	_
4	ciment	ciment	EA	_
5	et	et	O	_
6	l'	le	BN	_
7	incinération	incinération	IA	_
8	de	de	IA	_
9	déchets	déchet	BO	_
10	industriels	industriel	IO	_
11	spéciaux	spécial	EO	_
12	ont	avoir	BN	_
13	cessé	cesser	IN	_
14	définitivement	définitivement	EN	_
15	en	en	BT	_
16	1997	1997	ET	_
17	.	.	ET	_


#Une activité de broyage a été maintenue ensuite pendant quelques mois.
1	Une	un	BA	_
2	activité	activité	IA	_
3	de	de	IA	_
4	broyage	broyage	EA	_
5	a	avoir	BN	_
6	été	être	IN	_
7	maintenue	maintenir	EN	_
8	ensuite	ensuite	BT	_
9	pendant	pendant	BT	_
10	quelques	quelque	IT	_
11	mois	mois	ET	_
12	.	.	O	_


#A ce jour, l'activité du dépôt a été arrêtée et l'ensemble des installations a été démantelé.
1	A	à	BT	_
2	ce	ce	IT	_
3	jour	jour	ET	_
4	,	,	O	_
5	l'	le	BO	_
6	activité	activité	IO	_
7	du	de	IO	_
8	dépôt	dépôt	EO	_
9	a	avoir	BN	_
10	été	être	IN	_
11	arrêtée	arrêter	EN	_
12	et	et	O	_
13	l'	le	BO	_
14	ensemble	ensemble	IO	_
15	des	de	IO	_
16	installations	installation	EO	_
17	a	avoir	BN	_
18	été	être	IN	_
19	démantelé	démanteler	EN	_
20	.	.	O	_


#Les bâtiments industriels ont été détruits (tour d'élévation, bâtiments des broyeurs, silos de stockage de produits finis).
1	Les	le	BO	_
2	bâtiments	bâtiment	IO	_
3	industriels	industriel	EO	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	détruits	détruire	EN	_
7	(	(	O	_
8	tour	tour	O	_
9	d'	de	O	_
10	élévation	élévation	O	_
11	,	,	O	_
12	bâtiments	bâtiment	O	_
13	des	de	O	_
14	broyeurs	broyeur	O	_
15	,	,	O	_
16	silos	silo	O	_
17	de	de	O	_
18	stockage	stockage	BA	_
19	de	de	IA	_
20	produits	produit	IA	_
21	finis	fini	EA	_
22	)	)	O	_
23	.	.	O	_


#Il reste aujourd'hui sur le site les bureaux et laboratoires, les bâtiments sociaux et administratifs, le hall de pré-homogénéisation et les anciens garages.
1	Il	il	O	_
2	reste	reste	O	_
3	aujourd'hui	aujourd'hui	BT	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	les	le	O	_
8	bureaux	bureau	O	_
9	et	et	O	_
10	laboratoires	laboratoire	O	_
11	,	,	O	_
12	les	le	O	_
13	bâtiments	bâtiment	O	_
14	sociaux	social	O	_
15	et	et	O	_
16	administratifs	administratif	O	_
17	,	,	O	_
18	le	le	BO	_
19	hall	hall	IO	_
20	de	de	IO	_
21	pré-homogénéisation	pré-homogénéisation	EO	_
22	et	et	O	_
23	les	le	BO	_
24	anciens	ancien	IO	_
25	garages	garage	EO	_
26	.	.	O	_


#La carrière qui jouxte la cimenterie a été totalement réaménagée et a fait l'objet d'un procès-verbal de récolement actant de cette remise en état.
1	La	le	BO	_
2	carrière	carrière	EO	_
3	qui	qui	O	_
4	jouxte	jouxte	IL	_
5	la	le	IL	_
6	cimenterie	cimenterie	EO	_
7	a	avoir	BN	_
8	été	être	IN	_
9	totalement	totalement	EN	_
10	réaménagée	réaménager	EN	_
11	et	et	O	_
12	a	avoir	BR	_
13	fait	faire	IR	_
14	l'	le	IR	_
15	objet	objet	IR	_
16	d'	de	ER	_
17	un	un	BO	_
18	procès-verbal	procès-verbal	EO	_
19	de	de	O	_
20	récolement	récolement	O	_
21	actant	acter	O	_
22	de	de	O	_
23	cette	ce	BN	_
24	remise	remise	IN	_
25	en	en	IN	_
26	état	état	EN	_
27	.	.	O	_


#Sur proposition de la DRIRE Midi-Pyrénées et compte tenu :
1	Sur	sur	O	_
2	proposition	proposition	O	_
3	de	de	O	_
4	la	le	BO	_
5	DRIRE	DRIRE	EO	_
6	Midi	Midi	EO	_
7	-	-	O	_
8	Pyrénées	Pyrénées	O	_
9	et	et	O	_
10	compte	compte	O	_
11	tenu	tenir	O	_
12	:	:	O	_


#· de l'ancienneté du site de la cimenterie,
1	·	·	O	_
2	de	de	O	_
3	l'	le	O	_
4	ancienneté	ancienneté	O	_
5	du	de	O	_
6	site	site	O	_
7	de	de	O	_
8	la	le	BO	_
9	cimenterie	cimenterie	EO	_
10	,	,	O	_


#· que ce site a fait l'objet pendant quelques années d'une activité d'incinération de déchets industriels,
1	·	·	O	_
2	que	que	O	_
3	ce	ce	BO	_
4	site	site	EO	_
5	a	avoir	BR	_
6	fait	faire	IR	_
7	l'	le	IR	_
8	objet	objet	IR	_
9	pendant	pendant	BT	_
10	quelques	quelque	IT	_
11	années	année	ET	_
12	d'	de	BA	_
13	une	un	BA	_
14	activité	activité	IA	_
15	d'	de	IA	_
16	incinération	incinération	IA	_
17	de	de	IA	_
18	déchets	déchet	IA	_
19	industriels	industriel	EA	_
20	,	,	O	_


#un arrêté préfectoral complémentaire du 14 mars 1997 a prescrit à l'exploitant dans le cadre de la cessation d'activité de la cimenterie, de remettre à l'inspection des installations classées une étude de sols (constituée d'un diagnostic initial et d'une évaluation simplifiée des risques) en vue d'avoir une idée précise de la qualité des sols et sous-sols situés dans l'emprise des installations de la cimenterie et plus généralement du site, et ceci préalablement aux phases de démolition des structures béton et de réaménagement des terrains concernés.
1	un	un	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
4	complémentaire	complémentaire	EO	_
5	du	de	O	_
6	14	14	BT	_
7	mars	mars	IT	_
8	1997	1997	ET	_
9	a	avoir	BN	_
10	prescrit	prescrire	EN	_
11	à	à	O	_
12	l'	le	BO	_
13	exploitant	exploitant	EO	_
14	dans	dans	BR	_
15	le	le	IR	_
16	cadre	cadre	IR	_
17	de	de	ER	_
18	la	le	BN	_
19	cessation	cessation	BN	_
20	d'	de	IN	_
21	activité	activité	EN	_
22	de	de	O	_
23	la	le	BO	_
24	cimenterie	cimenterie	EO	_
25	,	,	O	_
26	de	de	O	_
27	remettre	remettre	O	_
28	à	à	O	_
29	l'	le	BO	_
30	inspection	inspection	IO	_
31	des	de	IO	_
32	installations	installation	IO	_
33	classées	classer	EO	_
34	une	un	BO	_
35	étude	étude	IO	_
36	de	de	IO	_
37	sols	sol	EO	_
38	(	(	O	_
39	constituée	constituer	O	_
40	d'	de	O	_
41	un	un	O	_
42	diagnostic	diagnostic	O	_
43	initial	initial	O	_
44	et	et	O	_
45	d'	de	O	_
46	une	un	O	_
47	évaluation	évaluation	BN	_
48	simplifiée	simplifier	IN	_
49	des	de	IN	_
50	risques	risque	EN	_
51	)	)	O	_
52	en	en	O	_
53	vue	vue	O	_
54	d'	de	O	_
55	avoir	avoir	O	_
56	une	un	O	_
57	idée	idée	O	_
58	précise	précis	O	_
59	de	de	O	_
60	la	le	BO	_
61	qualité	qualité	IO	_
62	des	de	IO	_
63	sols	sol	IO	_
64	et	et	IO	_
65	sous-sols	sous-sol	EO	_
66	situés	situer	BL	_
67	dans	dans	IL	_
68	l'	le	IL	_
69	emprise	emprise	IL	_
70	des	de	IL	_
71	installations	installation	EN	_
72	de	de	O	_
73	la	le	BO	_
74	cimenterie	cimenterie	EO	_
75	et	et	O	_
76	plus	plus	O	_
77	généralement	généralement	O	_
78	du	de	O	_
79	site	site	O	_
80	,	,	O	_
81	et	et	O	_
82	ceci	ceci	BO	_
83	préalablement	préalablement	IL	_
84	aux	à	IL	_
85	phases	phase	IL	_
86	de	de	IL	_
87	démolition	démolition	IL	_
88	des	de	IL	_
89	structures	structure	IO	_
90	béton	béton	EO	_
91	et	et	O	_
92	de	de	O	_
93	réaménagement	réaménagement	BN	_
94	des	de	IN	_
95	terrains	terrain	EN	_
96	concernés	concerner	EO	_
97	.	.	O	_


#L'étude de sols remise le 8 octobre 1997 à la DRIRE Midi-Pyrénées a conclut que le site dans son état d'utilisation (usage industriel) est de classe 3 (banalisable) et ne nécessitait ni travail de réhabilitation autre que le démantèlement d'installations désaffectées, ni de restriction d'usage particulière.
1	L'	le	BN	_
2	étude	étude	IN	_
3	de	de	IN	_
4	sols	sol	IN	_
5	remise	remettre	EN	_
6	le	le	BT	_
7	8	8	IT	_
8	octobre	octobre	IT	_
9	1997	1997	ET	_
10	à	à	O	_
11	la	le	BO	_
12	DRIRE	DRIRE	IO	_
13	Midi	Midi	EO	_
14	-	-	EO	_
15	Pyrénées	Pyrénées	EO	_
16	a	avoir	O	_
17	conclut	conclure	O	_
18	que	que	O	_
19	le	le	BO	_
20	site	site	EO	_
21	dans	dans	O	_
22	son	son	O	_
23	état	état	O	_
24	d'	de	O	_
25	utilisation	utilisation	O	_
26	(	(	O	_
27	usage	usage	BO	_
28	industriel	industriel	EO	_
29	)	)	O	_
30	est	être	O	_
31	de	de	O	_
32	classe	classe	BO	_
33	3	3	EO	_
34	(	(	O	_
35	banalisable	banalisabl	O	_
36	)	)	O	_
37	et	et	O	_
38	ne	ne	O	_
39	nécessitait	nécessiter	BO	_
40	ni	ni	BO	_
41	travail	travail	BN	_
42	de	de	IN	_
43	réhabilitation	réhabilitation	EN	_
44	autre	autre	O	_
45	que	que	O	_
46	le	le	BN	_
47	démantèlement	démantèlement	BN	_
48	d'	de	IN	_
49	installations	installation	EN	_
50	désaffectées	désaffecter	EN	_
51	,	,	O	_
52	ni	ni	O	_
53	de	de	O	_
54	restriction	restriction	O	_
55	d'	de	O	_
56	usage	usage	O	_
57	particulière	particulier	O	_
58	.	.	O	_


#L'ensemble du site a d'ailleurs été nettoyé et sécurisé.
1	L'	le	BO	_
2	ensemble	ensemble	IO	_
3	du	de	IO	_
4	site	site	EO	_
5	a	avoir	BN	_
6	d'	de	IN	_
7	ailleurs	ailleurs	IN	_
8	été	être	IN	_
9	nettoyé	nettoyer	EN	_
10	et	et	O	_
11	sécurisé	sécuriser	BO	_
12	.	.	O	_


#Le site est entièrement clôturé.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	O	_
4	entièrement	entièrement	O	_
5	clôturé	clôturer	O	_
6	.	.	O	_


#L'ensemble des falaises présentes sur le site qui pouvaient présenter des risques de chutes de matériaux a été purgé.
1	L'	le	BO	_
2	ensemble	ensemble	O	_
3	des	de	O	_
4	falaises	falaise	O	_
5	présentes	présent	O	_
6	sur	sur	O	_
7	le	le	O	_
8	site	site	O	_
9	qui	qui	O	_
10	pouvaient	pouvoir	O	_
11	présenter	présenter	O	_
12	des	un	O	_
13	risques	risque	O	_
14	de	de	O	_
15	chutes	chute	BN	_
16	de	de	IN	_
17	matériaux	matériau	EO	_
18	a	avoir	BN	_
19	été	être	IN	_
20	purgé	purger	EN	_
21	.	.	O	_


#Des sondages complémentaires à l'étude de sols de 1997 ont été réalisés en 2003 dans la zone des cuves de fuel et de gasoil.
1	Des	un	BN	_
2	sondages	sondage	IN	_
3	complémentaires	complémentaire	IN	_
4	à	à	ER	_
5	l'	le	BN	_
6	étude	étude	IN	_
7	de	de	IN	_
8	sols	sol	EN	_
9	de	de	BT	_
10	1997	1997	ET	_
11	ont	avoir	BN	_
12	été	être	IN	_
13	réalisés	réaliser	EN	_
14	en	en	BT	_
15	2003	2003	ET	_
16	dans	dans	O	_
17	la	le	O	_
18	zone	zone	O	_
19	des	de	O	_
20	cuves	cuve	BO	_
21	de	de	IO	_
22	fuel	fuel	EO	_
23	et	et	O	_
24	de	de	O	_
25	gasoil	gasoil	EA	_
26	.	.	O	_


#Les cuves et les quelques terres polluées du dépôt ont été enlevées.
1	Les	le	BO	_
2	cuves	cuve	IO	_
3	et	et	O	_
4	les	le	BO	_
5	quelques	quelque	IO	_
6	terres	terre	IO	_
7	polluées	polluer	EO	_
8	du	de	O	_
9	dépôt	dépôt	O	_
10	ont	avoir	BN	_
11	été	être	IN	_
12	enlevées	enlever	EN	_
13	.	.	O	_


#L'ensemble des déchets a été réparti dans les différentes filières autorisées d'élimination et de valorisation, avec fourniture à l'inspection des installations classées des justificatifs.
1	L'	le	O	_
2	ensemble	ensemble	O	_
3	des	de	O	_
4	déchets	déchet	O	_
5	a	avoir	O	_
6	été	être	O	_
7	réparti	répartir	O	_
8	dans	dans	O	_
9	les	le	BO	_
10	différentes	différent	IO	_
11	filières	filière	IO	_
12	autorisées	autoriser	EO	_
13	d'	de	O	_
14	élimination	élimination	O	_
15	et	et	O	_
16	de	de	O	_
17	valorisation	valorisation	O	_
18	,	,	O	_
19	avec	avec	O	_
20	fourniture	fourniture	O	_
21	à	à	O	_
22	l'	le	BO	_
23	inspection	inspection	IO	_
24	des	de	IO	_
25	installations	installation	IO	_
26	classées	classer	EO	_
27	des	de	O	_
28	justificatifs	justificatif	O	_
29	.	.	O	_


#L'inspection a en outre visité le site deux fois en 2003 et suite à la dernière visite, un document complet conforme aux dispositions de l'article 34-1 du décret n° 77-1133 du 21 septembre 1977 modifié relatif aux installations classées pour la protection de l'environnement a été remis à l'inspection.
1	L'	le	BO	_
2	inspection	inspection	EO	_
3	a	avoir	BN	_
4	en	en	IN	_
5	outre	outre	IN	_
6	visité	visiter	EN	_
7	le	le	BO	_
8	site	site	EO	_
9	deux	deux	BN	_
10	fois	fois	EN	_
11	en	en	BT	_
12	2003	2003	ET	_
13	et	et	O	_
14	suite	suite	BR	_
15	à	à	ER	_
16	la	le	BN	_
17	dernière	dernier	IN	_
18	visite	visite	EN	_
19	,	,	O	_
20	un	un	BO	_
21	document	document	EO	_
22	complet	complet	O	_
23	conforme	conforme	O	_
24	aux	à	O	_
25	dispositions	disposition	O	_
26	de	de	O	_
27	l'	le	O	_
28	article	article	O	_
