
#64.0007
#TOTAL E&P France exploite une plate-forme industrielle à Lacq (64).
1	TOTAL	TOTAL	BO	_
19	nappe	nappe	O	_
20	des	de	O	_
21	alluvions	alluvion	BN	_
22	sous	sous	IN	_
23	flandriennes	flandrienne	EN	_
24	.	.	O	_


#II-TRAVAUX
1	II	ii	O	_
2	-	-	O	_
3	TRAVAUX	TRAVAUX	O	_


#Dans la situation actuelle, le site de la SIAP est classé en catégorie "2 - à surveiller" vis à vis du contact direct pour la partie Est du site.
1	Dans	dans	O	_
2	la	le	O	_
3	situation	situation	O	_
4	actuelle	actuel	O	_
5	,	,	O	_
6	le	le	BO	_
7	site	site	EO	_
8	de	de	O	_
9	la	le	BO	_
10	SIAP	SIAP	EO	_
11	est	être	O	_
12	classé	classer	O	_
13	en	en	O	_
14	catégorie	catégorie	O	_
15	"	"	O	_
16	2	2	O	_
17	-	-	O	_
18	à	à	O	_
19	surveiller	surveiller	O	_
20	"	"	O	_
21	vis	vis	O	_
22	à	à	O	_
23	vis	vis	O	_
24	du	de	O	_
25	contact	contact	O	_
26	direct	direct	O	_
27	pour	pour	O	_
28	la	le	BO	_
29	partie	partie	IO	_
30	Est	est	IO	_
31	du	de	IO	_
32	site	site	EO	_
33	.	.	O	_


#Un contrôle de l'accès a été mis en place afin d'empêcher toutes personnes étrangères au site d'y accéder librement.
1	Un	un	O	_
2	contrôle	contrôle	O	_
3	de	de	O	_
4	l'	le	O	_
5	accès	accès	O	_
6	a	avoir	BN	_
7	été	être	IN	_
8	mis	mettre	IN	_
9	en	en	IN	_
10	place	place	EN	_
11	afin	afin	O	_
12	d'	de	O	_
13	empêcher	empêcher	O	_
14	toutes	tout	O	_
15	personnes	personne	O	_
16	étrangères	étranger	O	_
17	au	au	O	_
18	site	site	O	_
19	d'	de	O	_
20	y	y	O	_
21	accéder	accéder	O	_
22	librement	librement	O	_
23	.	.	O	_


#Une clôture renforcée par une signalisation d'interdiction d'accès est en place.
1	Une	un	BO	_
2	clôture	clôture	EO	_
3	renforcée	renforcer	O	_
4	par	par	O	_
5	une	un	O	_
6	signalisation	signalisation	O	_
7	d'	de	O	_
8	interdiction	interdiction	O	_
9	d'	de	O	_
10	accès	accès	O	_
11	est	être	BN	_
12	en	en	IN	_
13	place	place	EN	_
14	.	.	O	_


#III-SURVEILLANCE DES EAUX SOUTERRAINES
1	III	iii	O	_
2	-	-	O	_
3	SURVEILLANCE	surveillance	BO	_
4	DES	de	IO	_
5	EAUX	eau	IO	_
6	SOUTERRAINES	souterrain	EO	_


#La surveillance du site a été prescrite par l'arrêté préfectoral du 17/06/1997.
1	La	le	BA	_
2	surveillance	surveillance	IA	_
3	du	de	IA	_
4	site	site	EA	_
5	a	avoir	BN	_
6	été	être	IN	_
7	prescrite	prescrire	EN	_
8	par	par	O	_
9	l'	le	BO	_
10	arrêté	arrêté	IO	_
11	préfectoral	préfectoral	EO	_
12	du	de	O	_
13	17/06/1997	17/06/1997	IT	_
14	.	.	ET	_


#Elle est réalisée 1 fois par an dans 4 piézomètres (2 dans chacun des secteurs).
1	Elle	lui	O	_
2	est	être	O	_
3	réalisée	réaliser	O	_
4	1	1	O	_
5	fois	fois	O	_
6	par	par	O	_
7	an	an	O	_
8	dans	dans	O	_
9	4	4	O	_
10	piézomètres	piézomètre	O	_
11	(	(	O	_
12	2	2	O	_
13	dans	dans	O	_
14	chacun	chacun	O	_
15	des	de	O	_
16	secteurs	secteur	O	_
17	)	)	O	_
18	.	.	O	_


#Les paramètres relevés sont la mesure du pH, la demande chimique en oxygène et la teneurs en phénol ainsi que les composés organiques halogénés.
1	Les	le	O	_
2	paramètres	paramètre	O	_
3	relevés	relever	O	_
4	sont	être	O	_
5	la	le	O	_
6	mesure	mesure	O	_
7	du	de	O	_
8	pH	ph	O	_
9	,	,	O	_
10	la	le	O	_
11	demande	demande	O	_
12	chimique	chimique	O	_
13	en	en	O	_
14	oxygène	oxygène	O	_
15	et	et	O	_
16	la	le	O	_
17	teneurs	teneur	O	_
18	en	en	O	_
19	phénol	phénol	O	_
20	ainsi	ainsi	O	_
21	que	que	O	_
22	les	le	O	_
23	composés	composé	O	_
24	organiques	organique	O	_
25	halogénés	halogéné	O	_
26	.	.	O	_


#Les résultats des analyses montrent une légère diminution des valeurs de la demande chimique en oxygène et des composés organiques halogénés.
1	Les	le	O	_
2	résultats	résultat	O	_
3	des	de	O	_
4	analyses	analyse	O	_
5	montrent	montrer	O	_
6	une	un	O	_
7	légère	léger	O	_
8	diminution	diminution	O	_
9	des	de	O	_
10	valeurs	valeur	O	_
11	de	de	O	_
12	la	le	O	_
13	demande	demande	O	_
14	chimique	chimique	O	_
15	en	en	O	_
16	oxygène	oxygène	O	_
17	et	et	O	_
18	des	de	O	_
19	composés	composé	O	_
20	organiques	organique	O	_
21	halogénés	halogéné	O	_
22	.	.	O	_


#En Mai 2001, l’inspection estime qu’une action complémentaire n’est pas nécessaire, sauf le cas échéant en cas de modification du site ou de son environnement.
1	En	en	BT	_
2	Mai	mai	IT	_
3	2001	2001	ET	_
4	,	,	ET	_
5	l’	l’	BO	_
6	inspection	inspection	EO	_
7	estime	estime	O	_
8	qu’	qu’	O	_
9	une	un	BO	_
10	action	action	IO	_
11	complémentaire	complémentaire	EO	_
12	n’	n’	O	_
13	est	être	O	_
14	pas	pas	O	_
15	nécessaire	nécessaire	O	_
16	,	,	O	_
17	sauf	sauf	O	_
18	le	le	O	_
19	cas	cas	O	_
20	échéant	échéant	O	_
21	en	en	O	_
22	cas	cas	IN	_
23	de	de	IN	_
24	modification	modification	EN	_
25	du	de	O	_
26	site	site	O	_
27	ou	ou	O	_
28	de	de	O	_
29	son	son	O	_
30	environnement	environnement	O	_
31	.	.	O	_


#Les résultats d'analyses des eaux souterraines des 10/09/2001, 09/09/2002 et 23/10/2003 montrent une situation satisfaisante.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d'	de	O	_
4	analyses	analyse	EN	_
5	des	de	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	des	de	O	_
9	10/09/2001	10/09/2001	ET	_
10	,	,	O	_
11	09/09/2002	09/09/2002	IT	_
12	et	et	IT	_
13	23/10/2003	23/10/2003	IT	_
14	montrent	montrer	O	_
15	une	un	O	_
16	situation	situation	O	_
17	satisfaisante	satisfaisant	O	_
18	.	.	O	_


#Seul le piézomètre 2 présente une conductivité et des teneurs en DCO et AOX un peu élevées et celles-ci continuent de diminuer.
1	Seul	seul	O	_
2	le	le	O	_
3	piézomètre	piézomètre	O	_
4	2	2	O	_
5	présente	présente	O	_
6	une	un	O	_
7	conductivité	conductivité	O	_
8	et	et	O	_
9	des	un	BO	_
10	teneurs	teneur	EO	_
11	en	en	O	_
12	DCO	dco	O	_
13	et	et	O	_
14	AOX	ao	O	_
15	un	un	O	_
16	peu	peu	O	_
17	élevées	élevé	O	_
18	et	et	O	_
19	celles-ci	celui-ci	O	_
20	continuent	continuer	O	_
21	de	de	O	_
22	diminuer	diminuer	O	_
23	.	.	O	_


#Les résultats d'analyses de 2004 et 2005 montrent que la situation est satisfaisante et reste stable.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d'	de	O	_
4	analyses	analyse	O	_
5	de	de	O	_
6	2004	2004	BT	_
7	et	et	IT	_
8	2005	2005	ET	_
9	montrent	montrer	O	_
10	que	que	O	_
11	la	le	O	_
12	situation	situation	O	_
13	est	être	O	_
14	satisfaisante	satisfaisant	O	_
15	et	et	O	_
16	reste	reste	O	_
17	stable	stable	O	_
18	.	.	O	_


#L'arrêté préfectoral du 22/07/2005 modifie les paramètres à surveiller qui sont dorénavant :
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	BT	_
5	22/07/2005	22/07/2005	IT	_
6	modifie	modifier	BN	_
7	les	le	BO	_
8	paramètres	paramètre	EO	_
9	à	à	O	_
10	surveiller	surveiller	O	_
11	qui	qui	O	_
12	sont	être	O	_
13	dorénavant	dorénavant	O	_
14	:	:	O	_


#- le pH,
1	-	-	O	_
2	le	le	O	_
3	pH	ph	O	_
4	,	,	O	_


#- le potentiel d'oxydo-réduction,
1	-	-	O	_
2	le	le	O	_
3	potentiel	potentiel	O	_
4	d'	de	O	_
5	oxydo	oxydo	O	_
6	-	-	O	_
7	réduction	réduction	O	_
8	,	,	O	_


#- résistivité et COT.
1	-	-	O	_
2	résistivité	résistivité	O	_
3	et	et	O	_
4	COT	cot	O	_
5	.	.	O	_


#Ces paramètres sont fixés par arrêté ministériel du 20/09/2002 relatif aux installations d'incinération de déchets dangereux.
1	Ces	ce	BO	_
2	paramètres	paramètre	EO	_
3	sont	être	O	_
4	fixés	fixer	BN	_
5	par	par	ER	_
6	arrêté	arrêté	BO	_
7	ministériel	ministériel	EO	_
8	du	de	BT	_
9	20/09/2002	20/09/2002	ET	_
10	relatif	relatif	O	_
11	aux	à	O	_
12	installations	installation	O	_
13	d'	de	O	_
14	incinération	incinération	O	_
15	de	de	O	_
16	déchets	déchet	O	_
17	dangereux	dangereux	O	_
18	.	.	O	_


#33.0218
#Usine de fabrication de boites de vitesses automatiques exploitée par la société FORD AQUITAINE INDUSTRIES (FAI) sur la commune de Blanquefort (33).
1	Usine	usine	IO	_
2	de	de	IO	_
3	fabrication	fabrication	IO	_
4	de	de	IO	_
5	boites	boite	IO	_
6	de	de	IO	_
7	vitesses	vitesse	IO	_
8	automatiques	automatique	EO	_
9	exploitée	exploiter	BN	_
10	par	par	ER	_
11	la	le	BO	_
12	société	société	IO	_
13	FORD	FORD	EO	_
14	AQUITAINE	AQUITAINE	EO	_
15	INDUSTRIES	industrie	EO	_
16	(	(	EO	_
17	FAI	FAI	EO	_
18	)	)	O	_
19	sur	sur	BL	_
20	la	le	IL	_
21	commune	commune	IL	_
22	de	de	IL	_
23	Blanquefort	Blanquefort	EL	_
24	(	(	EL	_
25	33	33	EL	_
26	)	)	EL	_
27	.	.	O	_


#L’usine FORD de Bordeaux est créée à Blanquefort en 1973 et comporte alors sur le même site industriel, une usine fabriquant des boites de vitesses manuelles et une usine fabriquant des boites de vitesses automatiques.
1	L’	l’	BO	_
2	usine	usine	IO	_
3	FORD	FORD	IO	_
4	de	de	IO	_
5	Bordeaux	Bordeaux	EO	_
6	est	être	O	_
7	créée	créer	BN	_
8	à	à	IL	_
9	Blanquefort	Blanquefort	EL	_
10	en	en	BT	_
11	1973	1973	ET	_
12	et	et	O	_
13	comporte	comporte	BR	_
14	alors	alors	O	_
15	sur	sur	O	_
16	le	le	O	_
17	même	même	O	_
18	site	site	O	_
19	industriel	industriel	O	_
20	,	,	O	_
21	une	un	BO	_
22	usine	usine	EO	_
23	fabriquant	fabriquer	BA	_
24	des	un	IA	_
25	boites	boite	IA	_
26	de	de	IA	_
27	vitesses	vitesse	IA	_
28	manuelles	manuel	EA	_
29	et	et	O	_
30	une	un	BO	_
31	usine	usine	EO	_
32	fabriquant	fabriquer	BA	_
33	des	un	IA	_
34	boites	boite	IA	_
35	de	de	IA	_
36	vitesses	vitesse	IA	_
37	automatiques	automatique	EA	_
38	.	.	O	_


#En 2001, l’entreprise est divisée en deux entités correspondant aux deux usines existantes aujourd'hui :
1	En	en	BT	_
2	2001	2001	ET	_
3	,	,	ET	_
4	l’	l’	BO	_
5	entreprise	entreprise	EO	_
6	est	être	O	_
7	divisée	diviser	O	_
8	en	en	O	_
9	deux	deux	BO	_
10	entités	entité	EO	_
11	correspondant	correspondre	O	_
12	aux	à	O	_
13	deux	deux	BO	_
14	usines	usine	EO	_
15	existantes	existant	O	_
16	aujourd'hui	aujourd'hui	O	_
17	:	:	O	_


#- GETRAG FORD TRANSMISSIONS (GFT) usine fabriquant des boites manuelles
1	-	-	O	_
2	GETRAG	GETRAG	BO	_
3	FORD	FORD	IO	_
4	TRANSMISSIONS	transmission	EO	_
5	(	(	O	_
6	GFT	GFT	O	_
7	)	)	O	_
8	usine	usine	BO	_
9	fabriquant	fabriquer	BA	_
10	des	un	IA	_
11	boites	boite	IA	_
12	manuelles	manuel	EA	_


#- FIRST AQUITAINE INDUSTRIES (FAI) usine fabriquant des boites de vitesses automatiques restant sous l’exploitation de FORD
1	-	-	O	_
2	FIRST	FIRST	EO	_
3	AQUITAINE	aquitaine	EO	_
4	INDUSTRIES	industrie	EO	_
5	(	(	O	_
6	FAI	FAI	EO	_
7	)	)	O	_
8	usine	usine	BA	_
9	fabriquant	fabriquer	BA	_
10	des	un	BO	_
11	boites	boite	IO	_
12	de	de	IO	_
13	vitesses	vitesse	IO	_
14	automatiques	automatique	EO	_
15	restant	rester	O	_
16	sous	sous	O	_
17	l’	l’	O	_
18	exploitation	exploitation	O	_
19	de	de	O	_
20	FORD	FORD	EO	_


#Les installations de la société FORD AQUITAINE INDUSTRIES sont autorisées par l’arrêté préfectoral du 25/08/2003.
1	Les	le	BO	_
2	installations	installation	EO	_
3	de	de	O	_
4	la	le	BO	_
5	société	société	IO	_
6	FORD	FORD	IO	_
7	AQUITAINE	AQUITAINE	EO	_
8	INDUSTRIES	industrie	EO	_
9	sont	être	BN	_
10	autorisées	autoriser	EN	_
11	par	par	EN	_
12	l’	l’	BO	_
13	arrêté	arrêté	IO	_
14	préfectoral	préfectoral	EO	_
15	du	de	O	_
16	25/08/2003	25/08/2003	ET	_
17	.	.	ET	_


#Le 28/05/2009, le site devient FIRST AQUITAINE INDUSTRIES.
1	Le	le	BT	_
2	28/05/2009	28/05/2009	IT	_
3	,	,	O	_
4	le	le	BO	_
5	site	site	EO	_
6	devient	devenir	BR	_
7	FIRST	FIRST	EO	_
8	AQUITAINE	AQUITAINE	EO	_
9	INDUSTRIES	industrie	EO	_
10	.	.	O	_


#I - DIAGNOSTIC :
1	I	i	O	_
2	-	-	O	_
3	DIAGNOSTIC	DIAGNOSTIC	EN	_
4	:	:	O	_


#I-1 - Source PCE chaîne de dégraissage découverte en 2007
1	I-1	i-1	O	_
2	-	-	O	_
3	Source	source	O	_
4	PCE	pce	O	_
5	chaîne	chaîne	O	_
6	de	de	O	_
7	dégraissage	dégraissage	EO	_
8	découverte	découvrir	EN	_
9	en	en	BT	_
10	2007	2007	ET	_


#Lors de la cessation d'activité de la chaîne de dégraissage au perchloréthylène déclarée le 27/05/2005, le diagnostic des sols est réalisé en septembre 2005 et joint au mémoire de cessation d'activité du 26/09/2005.
1	Lors	lors	BR	_
2	de	de	BN	_
3	la	le	BN	_
4	cessation	cessation	BN	_
5	d'	de	IN	_
6	activité	activité	EN	_
7	de	de	O	_
8	la	le	BO	_
9	chaîne	chaîne	IO	_
10	de	de	IO	_
11	dégraissage	dégraissage	BA	_
12	au	au	IA	_
13	perchloréthylène	perchloréthylène	EA	_
14	déclarée	déclarer	O	_
15	le	le	BT	_
16	27/05/2005	27/05/2005	IT	_
17	,	,	O	_
18	le	le	BN	_
19	diagnostic	diagnostic	IN	_
20	des	de	IN	_
21	sols	sol	IN	_
22	est	être	IN	_
23	réalisé	réaliser	EN	_
24	en	en	BT	_
25	septembre	septembre	IT	_
26	2005	2005	ET	_
27	et	et	O	_
28	joint	joindre	O	_
29	au	au	BO	_
30	mémoire	mémoire	BO	_
31	de	de	IO	_
32	cessation	cessation	BN	_
33	d'	de	IN	_
34	activité	activité	EN	_
35	du	de	O	_
36	26/09/2005	26/09/2005	IT	_
37	.	.	ET	_


#Le diagnostic met en évidence la présence de produits chlorés dans les sols :
1	Le	le	BN	_
2	diagnostic	diagnostic	EN	_
3	met	mettre	O	_
4	en	en	O	_
5	évidence	évidence	O	_
6	la	le	BO	_
7	présence	présence	IO	_
8	de	de	IO	_
9	produits	produit	IO	_
10	chlorés	chlorer	EO	_
11	dans	dans	O	_
12	les	le	O	_
13	sols	sol	O	_
14	:	:	O	_


#dichloréthylène (3 mg/kg MS),
1	dichloréthylène	dichloréthylène	O	_
2	(	(	O	_
3	3	3	O	_
4	mg	milligramme	O	_
5	/	sur	O	_
6	kg	kilogramme	O	_
7	MS	m	O	_
8	)	)	O	_
9	,	,	O	_


#tétrachloréthylène (0,5 mg/kg MS),
1	tétrachloréthylène	tétrachloréthylène	O	_
2	(	(	O	_
3	0,5	0,5	O	_
4	mg	milligramme	O	_
5	/	sur	O	_
6	kg	kilogramme	O	_
7	MS	m	O	_
8	)	)	O	_
9	,	,	O	_


#trichloréthylène (7,5 mg/kg MS).
1	trichloréthylène	trichloréthylène	O	_
2	(	(	O	_
3	7,5	7,5	O	_
4	mg	milligramme	O	_
5	/	sur	O	_
6	kg	kilogramme	O	_
7	MS	m	O	_
8	)	)	O	_
9	.	.	O	_


#Le diagnostic de la nappe est ensuite réalisé sur l'initiative de FORD en plusieurs étapes en 2006 et début 2007.
1	Le	le	BN	_
2	diagnostic	diagnostic	EN	_
3	de	de	O	_
4	la	le	BO	_
5	nappe	nappe	EO	_
6	est	être	BN	_
7	ensuite	ensuite	IN	_
8	réalisé	réaliser	EN	_
9	sur	sur	O	_
10	l'	le	BN	_
11	initiative	initiative	EN	_
12	de	de	O	_
13	FORD	FORD	EO	_
14	en	en	O	_
15	plusieurs	plusieurs	BO	_
16	étapes	étape	EO	_
17	en	en	BT	_
18	2006	2006	IT	_
19	et	et	IT	_
20	début	début	IT	_
21	2007	2007	ET	_
22	.	.	ET	_


#Il met en évidence la présence d'une source de pollution par des solvants chlorés sous l'ancienne chaîne de dégraissage avec la présence d'un panache qui se dirige vers le lac de Pasdouens, ancienne gravière, réceptacle naturel des eaux pluviales de la zone industrielle de Blanquefort.
1	Il	il	O	_
2	met	mettre	O	_
3	en	en	O	_
4	évidence	évidence	O	_
5	la	le	O	_
6	présence	présence	O	_
7	d'	de	O	_
8	une	un	BO	_
9	source	source	IO	_
10	de	de	IO	_
11	pollution	pollution	EO	_
12	par	par	O	_
13	des	un	O	_
14	solvants	solvant	O	_
15	chlorés	chlorer	O	_
16	sous	sous	O	_
17	l'	le	O	_
18	ancienne	ancien	O	_
19	chaîne	chaîne	O	_
20	de	de	O	_
21	dégraissage	dégraissage	EA	_
22	avec	avec	O	_
23	la	le	O	_
24	présence	présence	O	_
25	d'	de	O	_
26	un	un	O	_
27	panache	panache	O	_
28	qui	qui	O	_
29	se	se	O	_
30	dirige	diriger	IR	_
31	vers	vers	ER	_
32	le	le	BO	_
33	lac	lac	BL	_
34	de	de	IL	_
35	Pasdouens	Pasdouens	IL	_
36	,	,	O	_
37	ancienne	ancien	O	_
38	gravière	gravière	O	_
39	,	,	O	_
40	réceptacle	réceptacle	O	_
41	naturel	naturel	O	_
42	des	de	O	_
43	eaux	eau	O	_
44	pluviales	pluvial	BL	_
45	de	de	IL	_
46	la	le	IL	_
47	zone	zone	IL	_
48	industrielle	industriel	IL	_
49	de	de	IL	_
50	Blanquefort	Blanquefort	EL	_
51	.	.	O	_


#Les produits et les concentrations suivantes sont décelés au droit de l’emplacement des machines :
1	Les	le	BO	_
2	produits	produit	EO	_
3	et	et	O	_
4	les	le	O	_
5	concentrations	concentration	O	_
6	suivantes	suivant	O	_
7	sont	être	O	_
8	décelés	déceler	O	_
9	au	au	O	_
10	droit	droit	O	_
11	de	de	O	_
12	l’	l’	O	_
13	emplacement	emplacement	O	_
14	des	de	O	_
15	machines	machine	O	_
16	:	:	O	_


#Cis dichloréthylène de 1000 à 1554 μg/l,
1	Cis	ci	O	_
2	dichloréthylène	dichloréthylène	O	_
3	de	de	O	_
4	1000	1000	O	_
5	à	à	O	_
6	1554	1554	O	_
7	μg	μg	O	_
8	/	sur	O	_
9	l	l	O	_
10	,	,	O	_


#trichloréthylène de 740 à 1750 μg/l,
1	trichloréthylène	trichloréthylène	O	_
2	de	de	O	_
3	740	740	O	_
4	à	à	O	_
5	1750	1750	O	_
6	μg	μg	O	_
7	/	sur	O	_
8	l	l	O	_
9	,	,	O	_


#chlorure de vinyle de 24 à 50 μg/l.
1	chlorure	chlorure	O	_
2	de	de	O	_
3	vinyle	vinyle	O	_
4	de	de	O	_
5	24	24	O	_
6	à	à	O	_
7	50	50	O	_
8	μg	μg	O	_
9	/	sur	O	_
10	l.	l.	O	_


#En limite de propriété :
1	En	en	O	_
2	limite	limite	O	_
3	de	de	O	_
4	propriété	propriété	O	_
5	:	:	O	_


#Cis dichloréthylène de 68 à 535 μg/l,
1	Cis	ci	O	_
2	dichloréthylène	dichloréthylène	O	_
3	de	de	O	_
4	68	68	O	_
5	à	à	O	_
6	535	535	O	_
7	μg	μg	O	_
8	/	sur	O	_
9	l	l	O	_
10	,	,	O	_


#trichloréthylène de 1 à 50 μg/l,
1	trichloréthylène	trichloréthylène	O	_
2	de	de	O	_
3	1	1	O	_
4	à	à	O	_
5	50	50	O	_
6	μg	μg	O	_
7	/	sur	O	_
8	l	l	O	_
9	,	,	O	_


#chlorure de vinyle de 2 à 32 μg/l.
1	chlorure	chlorure	O	_
2	de	de	O	_
3	vinyle	vinyle	O	_
4	de	de	O	_
5	2	2	O	_
6	à	à	O	_
7	32	32	O	_
8	μg	μg	O	_
9	/	sur	O	_
10	l.	l.	O	_


#L'arrêté préfectoral du 21/06/2007 prescrit, à l'échéance du 31/08/2007, l’étude de caractérisation de l’état de contamination des milieux sur l'emprise globale du site et de son environnement, l'interprétation cet état et la proposition d'une solution de gestion adéquate.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	O	_
5	21/06/2007	21/06/2007	IT	_
6	prescrit	prescrire	BN	_
7	,	,	O	_
8	à	à	O	_
9	l'	le	O	_
10	échéance	échéance	BT	_
11	du	de	IT	_
12	31/08/2007	31/08/2007	IT	_
13	,	,	O	_
14	l’	l’	BN	_
15	étude	étude	IN	_
16	de	de	IN	_
17	caractérisation	caractérisation	EN	_
18	de	de	O	_
19	l’	l’	BO	_
20	état	état	IO	_
21	de	de	IO	_
22	contamination	contamination	EO	_
23	des	de	IN	_
24	milieux	milieu	EN	_
25	sur	sur	O	_
26	l'	le	O	_
27	emprise	emprise	O	_
28	globale	global	O	_
29	du	de	O	_
30	site	site	O	_
31	et	et	O	_
32	de	de	O	_
33	son	son	BO	_
34	environnement	environnement	EO	_
35	,	,	O	_
36	l'	le	O	_
37	interprétation	interprétation	O	_
38	cet	ce	O	_
39	état	état	O	_
40	et	et	O	_
41	la	le	O	_
42	proposition	proposition	O	_
43	d'	de	O	_
44	une	un	O	_
45	solution	solution	O	_
46	de	de	O	_
47	gestion	gestion	O	_
48	adéquate	adéquat	O	_
49	.	.	O	_


#Cet arrêté précise que les mesures de gestion à mettre en œuvre auront pour objectif de :
1	Cet	ce	O	_
2	arrêté	arrêté	O	_
3	précise	précise	O	_
4	que	que	O	_
5	les	le	BO	_
6	mesures	mesure	IO	_
7	de	de	IO	_
8	gestion	gestion	EO	_
9	à	à	O	_
10	mettre	mettre	O	_
11	en	en	O	_
12	œuvre	œuvre	O	_
13	auront	avoir	O	_
14	pour	pour	O	_
15	objectif	objectif	O	_
16	de	de	O	_
17	:	:	O	_


#stopper la progression du panache de pollution sortant du site,
1	stopper	stopper	O	_
2	la	le	O	_
3	progression	progression	O	_
4	du	de	O	_
5	panache	panache	O	_
6	de	de	O	_
7	pollution	pollution	O	_
8	sortant	sortir	O	_
9	du	de	O	_
10	site	site	O	_
11	,	,	O	_


#supprimer la ou les sources de pollution,
1	supprimer	supprimer	O	_
2	la	le	BO	_
3	ou	ou	IO	_
4	les	le	IO	_
5	sources	source	IO	_
6	de	de	IO	_
7	pollution	pollution	EO	_
8	,	,	O	_


#désactiver ou maîtriser les voies de transfert dans la même approche.
1	désactiver	désactiver	O	_
2	ou	ou	O	_
3	maîtriser	maîtriser	BN	_
4	les	le	BO	_
5	voies	voie	IO	_
6	de	de	O	_
7	transfert	transfert	O	_
8	dans	dans	O	_
9	la	le	O	_
10	même	même	O	_
11	approche	approche	O	_
12	.	.	O	_


#Le diagnostic a été remis le 06/12/2007.
1	Le	le	BO	_
2	diagnostic	diagnostic	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	remis	remettre	EN	_
6	le	le	BT	_
7	06/12/2007	06/12/2007	IT	_
8	.	.	ET	_


#Les choix de suppression des sources n'y figurent pas, l'exploitant ayant demandé un délai supplémentaire à fin mai 2008 pour caractériser de façon fine l'état des milieux par rapport à la complexité des polluants rencontrés et à la découverte d'une phase flottante d'hydrocarbures.
1	Les	le	BO	_
2	choix	choix	IO	_
3	de	de	IO	_
4	suppression	suppression	IO	_
5	des	de	IO	_
6	sources	source	EO	_
7	n'	n'	O	_
8	y	y	O	_
9	figurent	figurer	O	_
10	pas	pas	O	_
11	,	,	O	_
12	l'	le	BO	_
13	exploitant	exploitant	EO	_
14	ayant	avoir	BN	_
15	demandé	demander	EN	_
16	un	un	O	_
17	délai	délai	O	_
18	supplémentaire	supplémentaire	O	_
19	à	à	O	_
20	fin	fin	BT	_
21	mai	mai	IT	_
22	2008	2008	ET	_
23	pour	pour	O	_
24	caractériser	caractériser	O	_
25	de	de	O	_
26	façon	façon	O	_
27	fine	fin	O	_
28	l'	le	O	_
29	état	état	O	_
30	des	de	O	_
31	milieux	milieu	O	_
32	par	par	O	_
33	rapport	rapport	O	_
34	à	à	O	_
35	la	le	O	_
36	complexité	complexité	O	_
37	des	de	O	_
38	polluants	polluant	O	_
39	rencontrés	rencontrer	O	_
40	et	et	O	_
41	à	à	O	_
42	la	le	BN	_
43	découverte	découverte	BN	_
44	d'	de	IN	_
45	une	un	IN	_
46	phase	phase	IN	_
47	flottante	flottant	EN	_
48	d'	de	O	_
49	hydrocarbures	hydrocarbure	O	_
50	.	.	O	_


#Le diagnostic approfondi remis le 06/12/2007 montre que la source primaire de pollution a été supprimée du fait du retrait de la machine à dégraisser.
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	approfondi	approfondi	EN	_
4	remis	remettre	BN	_
5	le	le	BT	_
6	06/12/2007	06/12/2007	IT	_
7	montre	montre	O	_
8	que	que	O	_
9	la	le	BO	_
10	source	source	IO	_
11	primaire	primaire	IO	_
12	de	de	IO	_
13	pollution	pollution	EO	_
14	a	avoir	BN	_
15	été	être	IN	_
16	supprimée	supprimer	EN	_
17	du	de	O	_
18	fait	fait	O	_
19	du	de	BN	_
20	retrait	retrait	EN	_
21	de	de	O	_
22	la	le	BO	_
23	machine	machine	IO	_
24	à	à	IO	_
25	dégraisser	dégraisser	EA	_
26	.	.	O	_


#Les composés organo halogénés ont toutefois migré dans la nappe, créant un panache de pollution qui atteint les limites du site Ford à l'aval hydraulique et qui risque d'atteindre le lac de Pasdouens.
1	Les	le	O	_
2	composés	composé	O	_
3	organo	organo	O	_
4	halogénés	halogéner	O	_
5	ont	avoir	BN	_
6	toutefois	toutefois	IN	_
7	migré	migrer	EN	_
8	dans	dans	O	_
9	la	le	O	_
10	nappe	nappe	O	_
11	,	,	O	_
12	créant	créer	O	_
13	un	un	O	_
14	panache	panache	O	_
15	de	de	O	_
16	pollution	pollution	O	_
17	qui	qui	O	_
18	atteint	atteindre	BL	_
19	les	le	IL	_
20	limites	limite	IL	_
21	du	de	IL	_
22	site	site	IL	_
23	Ford	Ford	IL	_
24	à	à	IL	_
25	l'	le	IL	_
26	aval	aval	IL	_
27	hydraulique	hydraulique	EL	_
28	et	et	O	_
29	qui	qui	O	_
30	risque	risque	BO	_
31	d'	de	BR	_
32	atteindre	atteindre	BL	_
33	le	le	IL	_
34	lac	lac	IL	_
35	de	de	IL	_
36	Pasdouens	Pasdouens	EL	_
37	.	.	O	_


#Ce rapport confirme les fortes concentrations observées dans les eaux souterraines au droit du site.
1	Ce	ce	O	_
