
#91.0026
#L\'activité du site était dédiée à la fabrication de joints.
1	L\'activité	l\'activité	IO	_
29	.	.	O	_


#Les résultats du suivi des eaux souterraines de l'ancien site Chrome Industrie sont détaillés sur la fiche BASOL de l'établissement SAFRAN AIRCRAFT ENGINES (BASOL 92.0046).
1	Les	le	O	_
2	résultats	résultat	O	_
3	du	de	O	_
4	suivi	suivi	IA	_
5	des	de	IA	_
6	eaux	eau	IA	_
7	souterraines	souterrain	EA	_
8	de	de	O	_
9	l'	le	BO	_
10	ancien	ancien	IO	_
11	site	site	IO	_
12	Chrome	Chrome	IO	_
13	Industrie	Industrie	EO	_
14	sont	être	O	_
15	détaillés	détailler	O	_
16	sur	sur	O	_
17	la	le	O	_
18	fiche	fiche	O	_
19	BASOL	BASOL	O	_
20	de	de	O	_
21	l'	le	O	_
22	établissement	établissement	O	_
23	SAFRAN	SAFRAN	IO	_
24	AIRCRAFT	AIRCRAFT	IO	_
25	ENGINES	ENGINES	EO	_
26	(	(	O	_
27	BASOL	BASOL	O	_
28	92.0046	92.0046	O	_
29	)	)	O	_
30	.	.	O	_


#91.0042
#La société SZRETTER à Morsang sur Orge a été créée en 1952.
1	La	le	BO	_
2	société	société	IO	_
3	SZRETTER	SZRETTER	EO	_
4	à	à	BL	_
5	Morsang	Morsang	IL	_
6	sur	sur	IL	_
7	Orge	Orge	EL	_
8	a	avoir	BN	_
9	été	être	IN	_
10	créée	créer	EN	_
11	en	en	BT	_
12	1952	1952	ET	_
13	.	.	O	_


#Elle est spécialisée dans les dépôts de métaux par galvanoplastie sur des petits objets du type porte clefs, insignes...
1	Elle	lui	O	_
2	est	être	O	_
3	spécialisée	spécialiser	O	_
4	dans	dans	O	_
5	les	le	BA	_
6	dépôts	dépôt	IA	_
7	de	de	IA	_
8	métaux	métal	EA	_
9	par	par	O	_
10	galvanoplastie	galvanoplastie	EO	_
11	sur	sur	O	_
12	des	un	O	_
13	petits	petit	O	_
14	objets	objet	O	_
15	du	de	O	_
16	type	type	O	_
17	porte	porte	O	_
18	clefs	clé	O	_
19	,	,	O	_
20	insignes	insigne	O	_
21	...	...	O	_


#Les gammes de traitements sont le cuivrage, le nickelage, les métaux précieux et l\'argent.
1	Les	le	O	_
2	gammes	gamme	O	_
3	de	de	O	_
4	traitements	traitement	O	_
5	sont	être	O	_
6	le	le	O	_
7	cuivrage	cuivrage	EO	_
8	,	,	O	_
9	le	le	O	_
10	nickelage	nickelage	BA	_
11	,	,	O	_
12	les	le	O	_
13	métaux	métal	O	_
14	précieux	précieux	O	_
15	et	et	O	_
16	l\'argent	l\'argent	O	_
17	.	.	O	_


#Les activités de la société sont encadrées par l\'arrêté préfectoral du 15/03/1994.
1	Les	le	BA	_
2	activités	activité	EA	_
3	de	de	O	_
4	la	le	BO	_
5	société	société	EO	_
6	sont	être	BN	_
7	encadrées	encadrer	EN	_
8	par	par	O	_
9	l\'arrêté	l\'arrêté	IO	_
10	préfectoral	préfectoral	EO	_
11	du	de	O	_
12	15/03/1994	15/03/1994	IT	_
13	.	.	ET	_


#Ce site a été retenu pour la réalisation d\'un diagnostic initial et d\'une étude simplifiée des risques en application d\'une démarche systématique sur certains sites industriels (circulaire du 3 avril 1996).
1	Ce	ce	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	retenu	retenir	EN	_
6	pour	pour	O	_
7	la	le	BN	_
8	réalisation	réalisation	IN	_
9	d\'un	d\'un	IN	_
10	diagnostic	diagnostic	IN	_
11	initial	initial	EN	_
12	et	et	O	_
13	d\'une	d\'une	BN	_
14	étude	étude	IN	_
15	simplifiée	simplifier	IN	_
16	des	de	IN	_
17	risques	risque	EN	_
18	en	en	O	_
19	application	application	O	_
20	d\'une	d\'une	O	_
21	démarche	démarche	O	_
22	systématique	systématique	O	_
23	sur	sur	O	_
24	certains	certain	O	_
25	sites	site	O	_
26	industriels	industriel	O	_
27	(	(	O	_
28	circulaire	circulaire	O	_
29	du	de	O	_
30	3	3	BT	_
31	avril	avril	IT	_
32	1996	1996	ET	_
33	)	)	O	_
34	.	.	O	_


#La réalisation des études a été prescrite par arrêté préfectoral du 28 octobre 1998.
1	La	le	BN	_
2	réalisation	réalisation	IN	_
3	des	de	IN	_
4	études	étude	IN	_
5	a	avoir	BN	_
6	été	être	IN	_
7	prescrite	prescrire	EN	_
8	par	par	BO	_
9	arrêté	arrêté	IO	_
10	préfectoral	préfectoral	EO	_
11	du	de	O	_
12	28	28	BT	_
13	octobre	octobre	IT	_
14	1998	1998	ET	_
15	.	.	ET	_


#Ces études ont été déposées le 18 /10/2000 et ont été validées par l\'administration.
1	Ces	ce	BN	_
2	études	étude	IN	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	déposées	déposer	EN	_
6	le	le	BT	_
7	18	18	IT	_
8	/10/2000	/10/2000	ET	_
9	et	et	O	_
10	ont	avoir	BN	_
11	été	être	IN	_
12	validées	valider	EN	_
13	par	par	O	_
14	l\'administration	l\'administration	EO	_
15	.	.	O	_


#Le site relève de la classe 3, c\'est-à-dire celui d\'un site banalisable compte tenu de son usage et de son environnement actuels.
1	Le	le	BO	_
2	site	site	EO	_
3	relève	relever	BR	_
4	de	de	ER	_
5	la	le	O	_
6	classe	classe	O	_
7	3	3	O	_
8	,	,	O	_
9	c\'est	c\'est	O	_
10	-	-	O	_
11	à	à	O	_
12	-	-	O	_
13	dire	dire	O	_
14	celui	celui	O	_
15	d\'un	d\'un	O	_
16	site	site	O	_
17	banalisable	banalisabl	O	_
18	compte	compte	O	_
19	tenu	tenir	O	_
20	de	de	O	_
21	son	son	O	_
22	usage	usage	O	_
23	et	et	O	_
24	de	de	O	_
25	son	son	O	_
26	environnement	environnement	O	_
27	actuels	actuel	O	_
28	.	.	O	_


#Si ceux-ci venaient à être modifiés, une nouvelle évaluation devrait a minima être effectuée.
1	Si	si	O	_
2	ceux	celui	O	_
3	-	-	O	_
4	ci	ci	O	_
5	venaient	venir	O	_
6	à	à	O	_
7	être	être	O	_
8	modifiés	modifier	O	_
9	,	,	O	_
10	une	un	BN	_
11	nouvelle	nouveau	IN	_
12	évaluation	évaluation	EN	_
13	devrait	devoir	O	_
14	a	à	O	_
15	minima	minima	O	_
16	être	être	O	_
17	effectuée	effectuer	O	_
18	.	.	O	_


#Sauf élément nouveau, l\'inspection des installations classées estime que ce site ne nécessite pas de nouvelles actions en matière de pollution de sols.
1	Sauf	sauf	O	_
2	élément	élément	O	_
3	nouveau	nouveau	O	_
4	,	,	O	_
5	l\'inspection	l\'inspection	IO	_
6	des	de	IO	_
7	installations	installation	IO	_
8	classées	classer	EO	_
9	estime	estime	O	_
10	que	que	O	_
11	ce	ce	BO	_
12	site	site	EO	_
13	ne	ne	O	_
14	nécessite	nécessite	O	_
15	pas	pas	O	_
16	de	de	O	_
17	nouvelles	nouveau	O	_
18	actions	action	O	_
19	en	en	O	_
20	matière	matière	BO	_
21	de	de	IO	_
22	pollution	pollution	IO	_
23	de	de	IO	_
24	sols	sol	EO	_
25	.	.	O	_


#Concernant le suivi de ce site, l\'inspection des installations classées travaille avec l\'exploitant pour actualiser son arrêté préfectoral.
1	Concernant	concernant	O	_
2	le	le	O	_
3	suivi	suivi	BO	_
4	de	de	BO	_
5	ce	ce	BO	_
6	site	site	EO	_
7	,	,	O	_
8	l\'inspection	l\'inspection	IO	_
9	des	de	IO	_
10	installations	installation	IO	_
11	classées	classer	EO	_
12	travaille	travaille	O	_
13	avec	avec	O	_
14	l\'exploitant	l\'exploitant	EO	_
15	pour	pour	O	_
16	actualiser	actualiser	EN	_
17	son	son	BO	_
18	arrêté	arrêté	IO	_
19	préfectoral	préfectoral	EO	_
20	.	.	O	_


#91.0028
#Ancien site industriel (tréfileries, câblerie), où plus aucune activité n'est exercée depuis 1992.
1	Ancien	ancien	BO	_
2	site	site	IO	_
3	industriel	industriel	EO	_
4	(	(	O	_
5	tréfileries	tréfilerie	O	_
6	,	,	O	_
7	câblerie	câblerie	BO	_
8	)	)	O	_
9	,	,	O	_
10	où	où	BN	_
11	plus	plus	IN	_
12	aucune	aucun	IN	_
13	activité	activité	EN	_
14	n'	n'	BN	_
15	est	être	IN	_
16	exercée	exercer	EN	_
17	depuis	depuis	BT	_
18	1992	1992	ET	_
19	.	.	ET	_


#Ce site fabriquait des câbles électriques.
1	Ce	ce	BO	_
2	site	site	EO	_
3	fabriquait	fabriquer	BA	_
4	des	un	IO	_
5	câbles	câble	IO	_
6	électriques	électrique	EO	_
7	.	.	O	_


#Les sols de ce site étaient recouverts de bâtiments ou de dalles béton dans sa quasi totalité.
1	Les	le	BO	_
2	sols	sol	EO	_
3	de	de	O	_
4	ce	ce	BO	_
5	site	site	EO	_
6	étaient	être	O	_
7	recouverts	recouvrir	O	_
8	de	de	O	_
9	bâtiments	bâtiment	O	_
10	ou	ou	O	_
11	de	de	O	_
12	dalles	dalle	O	_
13	béton	béton	O	_
14	dans	dans	O	_
15	sa	son	O	_
16	quasi	quasi	O	_
17	totalité	totalité	O	_
18	.	.	O	_


#Ce site a fait l'objet de diagnostics de sols et d'évaluation des risques avant d'être dépollué pour être reconverti en zone d'habitation.
1	Ce	ce	BO	_
2	site	site	EO	_
3	a	avoir	BR	_
4	fait	faire	IR	_
5	l'	le	IR	_
6	objet	objet	IR	_
7	de	de	IN	_
8	diagnostics	diagnostic	EN	_
9	de	de	IN	_
10	sols	sol	EN	_
11	et	et	O	_
12	d'	de	O	_
13	évaluation	évaluation	BN	_
14	des	de	IN	_
15	risques	risque	EN	_
16	avant	avant	BR	_
17	d'	de	ER	_
18	être	être	IN	_
19	dépollué	dépolluer	EN	_
20	pour	pour	BR	_
21	être	être	BN	_
22	reconverti	reconvertir	IN	_
23	en	en	BL	_
24	zone	zone	IL	_
25	d'	de	EL	_
26	habitation	habitation	EL	_
27	.	.	O	_


#Ce site avait initialement été sélectionné pour la réalisation d'un diagnostic initial et d'une évaluation simplifiée des risques en application de la circulaire du 3 avril 1996.
1	Ce	ce	BO	_
2	site	site	EO	_
3	avait	avoir	BN	_
4	initialement	initialement	IN	_
5	été	être	IN	_
6	sélectionné	sélectionner	EN	_
7	pour	pour	O	_
8	la	le	BN	_
9	réalisation	réalisation	IN	_
10	d'	de	IN	_
11	un	un	IN	_
12	diagnostic	diagnostic	IN	_
13	initial	initial	EN	_
14	et	et	O	_
15	d'	de	BN	_
16	une	un	BN	_
17	évaluation	évaluation	IN	_
18	simplifiée	simplifier	IN	_
19	des	de	IN	_
20	risques	risque	EN	_
21	en	en	O	_
22	application	application	O	_
23	de	de	O	_
24	la	le	O	_
25	circulaire	circulaire	O	_
26	du	de	O	_
27	3	3	BT	_
28	avril	avril	IT	_
29	1996	1996	ET	_
30	.	.	O	_


#Il est ensuite apparu que toute activité sur ce site avait cessé depuis 1992.
1	Il	il	O	_
2	est	être	O	_
3	ensuite	ensuite	O	_
4	apparu	apparaître	O	_
5	que	que	O	_
6	toute	tout	O	_
7	activité	activité	EA	_
8	sur	sur	ER	_
9	ce	ce	BO	_
10	site	site	EO	_
11	avait	avoir	BN	_
12	cessé	cesser	EN	_
13	depuis	depuis	BT	_
14	1992	1992	ET	_
15	.	.	O	_


#Sur ce site était en particulier exploité un poste de fonderie de plomb.
1	Sur	sur	BO	_
2	ce	ce	BO	_
3	site	site	EO	_
4	était	être	O	_
5	en	en	O	_
6	particulier	particulier	O	_
7	exploité	exploiter	EN	_
8	un	un	O	_
9	poste	poste	O	_
10	de	de	O	_
11	fonderie	fonderie	BA	_
12	de	de	IA	_
13	plomb	plomb	EA	_
14	.	.	O	_


#Après recherche, il s'est avéré que le dernier exploitant connu, la société Câblerie de Crosne, avait plusieurs fois changé de raison sociale et de propriétaire.
1	Après	après	O	_
2	recherche	recherche	O	_
3	,	,	O	_
4	il	il	O	_
5	s'	se	O	_
6	est	être	O	_
7	avéré	avérer	O	_
8	que	que	O	_
9	le	le	BO	_
10	dernier	dernier	IO	_
11	exploitant	exploitant	EO	_
12	connu	connaître	EO	_
13	,	,	O	_
14	la	le	BO	_
15	société	société	IO	_
16	Câblerie	Câblerie	EO	_
17	de	de	IL	_
18	Crosne	Crosne	EL	_
19	,	,	O	_
20	avait	avoir	BN	_
21	plusieurs	plusieurs	IN	_
22	fois	fois	IN	_
23	changé	changer	IN	_
24	de	de	IN	_
25	raison	raison	IN	_
26	sociale	social	EN	_
27	et	et	O	_
28	de	de	O	_
29	propriétaire	propriétaire	BO	_
30	.	.	O	_


#Ses activités ont ensuite été représentées par la société Draka France qui n'a jamais été présente sur le site.
1	Ses	son	BO	_
2	activités	activité	EO	_
3	ont	avoir	BN	_
4	ensuite	ensuite	O	_
5	été	être	O	_
6	représentées	représenter	O	_
7	par	par	O	_
8	la	le	BO	_
9	société	société	IO	_
10	Draka	Draka	BO	_
11	France	France	EO	_
12	qui	qui	O	_
13	n'	n'	O	_
14	a	avoir	O	_
15	jamais	jamais	O	_
16	été	être	O	_
17	présente	présent	O	_
18	sur	sur	O	_
19	le	le	BO	_
20	site	site	EO	_
21	.	.	O	_


#En conséquence, les obligations réglementaires relatives à la cessation d'activité de cette installation classée ont été supportées par la société Draka france.
1	En	en	O	_
2	conséquence	conséquence	O	_
3	,	,	O	_
4	les	le	BO	_
5	obligations	obligation	IO	_
6	réglementaires	réglementaire	EO	_
7	relatives	relatif	BR	_
8	à	à	ER	_
9	la	le	BN	_
10	cessation	cessation	BN	_
11	d'	de	IN	_
12	activité	activité	EN	_
13	de	de	O	_
14	cette	ce	BO	_
15	installation	installation	IO	_
16	classée	classer	EO	_
17	ont	avoir	BN	_
18	été	être	IN	_
19	supportées	supporter	EN	_
20	par	par	O	_
21	la	le	BO	_
22	société	société	IO	_
23	Draka	Draka	BO	_
24	france	france	EO	_
25	.	.	O	_


#A ce titre, la réalisation d'un diagnostic de sols et d'une étude simplifiée des risques a été engagée par l'exploitant, notamment pour statuer sur les possibilités de réutilisation des terrains.
1	A	à	O	_
2	ce	ce	O	_
3	titre	titre	O	_
4	,	,	O	_
5	la	le	BN	_
6	réalisation	réalisation	IN	_
7	d'	de	IN	_
8	un	un	IN	_
9	diagnostic	diagnostic	IN	_
10	de	de	IN	_
11	sols	sol	EN	_
12	et	et	O	_
13	d'	de	BN	_
14	une	un	BN	_
15	étude	étude	IN	_
16	simplifiée	simplifier	IN	_
17	des	de	IN	_
18	risques	risque	EN	_
19	a	avoir	BN	_
20	été	être	IN	_
21	engagée	engager	EN	_
22	par	par	O	_
23	l'	le	BO	_
24	exploitant	exploitant	EO	_
25	,	,	O	_
26	notamment	notamment	O	_
27	pour	pour	O	_
28	statuer	statuer	O	_
29	sur	sur	O	_
30	les	le	BO	_
31	possibilités	possibilité	EO	_
32	de	de	O	_
33	réutilisation	réutilisation	BO	_
34	des	de	IO	_
35	terrains	terrain	EO	_
36	.	.	O	_


#L'analyse historique a été transmise en mars 2000.
1	L'	le	O	_
2	analyse	analyse	O	_
3	historique	historique	O	_
4	a	avoir	BN	_
5	été	être	IN	_
6	transmise	transmettre	EN	_
7	en	en	BT	_
8	mars	mars	IT	_
9	2000	2000	ET	_
10	.	.	ET	_


#Le diagnostic initial et l'évaluation simplifiée des risques ont été transmis en octobre 2000.
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	initial	initial	EN	_
4	et	et	O	_
5	l'	le	BO	_
6	évaluation	évaluation	BN	_
7	simplifiée	simplifier	IN	_
8	des	de	IN	_
9	risques	risque	EN	_
10	ont	avoir	BN	_
11	été	être	IN	_
12	transmis	transmettre	EN	_
13	en	en	BT	_
14	octobre	octobre	IT	_
15	2000	2000	ET	_
16	.	.	ET	_


#Le site a été rangé en classe 3, c'est-à-dire banalisable et ce pour un usage industriel uniquement.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	rangé	ranger	IN	_
6	en	en	IN	_
7	classe	classe	IN	_
8	3	3	EO	_
9	,	,	O	_
10	c'	c'	O	_
11	est	est	O	_
12	-	-	O	_
13	à	à	O	_
14	-	-	O	_
15	dire	dire	O	_
16	banalisable	banalisabl	O	_
17	et	et	O	_
18	ce	ce	O	_
19	pour	pour	O	_
20	un	un	BN	_
21	usage	usage	IN	_
22	industriel	industriel	EN	_
23	uniquement	uniquement	O	_
24	.	.	O	_


#A cette occasion 14 sondages de sols et des analyses des eaux souterraines ont été effectuées en avril 2000 au moyen de 5 piézomètres notamment.
1	A	à	O	_
2	cette	ce	O	_
3	occasion	occasion	O	_
4	14	14	BN	_
5	sondages	sondage	IN	_
6	de	de	IN	_
7	sols	sol	EN	_
8	et	et	O	_
9	des	un	BN	_
10	analyses	analyse	IN	_
11	des	de	IN	_
12	eaux	eau	IN	_
13	souterraines	souterrain	EN	_
14	ont	avoir	BN	_
15	été	être	IN	_
16	effectuées	effectuer	EN	_
17	en	en	BT	_
18	avril	avril	IT	_
19	2000	2000	ET	_
20	au	au	O	_
21	moyen	moyen	O	_
22	de	de	O	_
23	5	5	O	_
24	piézomètres	piézomètre	O	_
25	notamment	notamment	O	_
26	.	.	O	_


#Sur le plan technique, les déchets présents ont été évacués et traités, réalisant ainsi la mise en sécurité du site qui était par ailleurs clos et en gardiennage.
1	Sur	sur	O	_
2	le	le	O	_
3	plan	plan	O	_
4	technique	technique	O	_
5	,	,	O	_
6	les	le	O	_
7	déchets	déchet	O	_
8	présents	présent	O	_
9	ont	avoir	BN	_
10	été	être	IN	_
11	évacués	évacuer	IN	_
12	et	et	IN	_
13	traités	traiter	EN	_
14	,	,	O	_
15	réalisant	réaliser	O	_
16	ainsi	ainsi	O	_
17	la	le	BN	_
18	mise	mise	IN	_
19	en	en	IN	_
20	sécurité	sécurité	EN	_
21	du	de	BO	_
22	site	site	EO	_
23	qui	qui	O	_
24	était	être	BN	_
25	par	par	IN	_
26	ailleurs	ailleurs	IN	_
27	clos	clore	IN	_
28	et	et	IN	_
29	en	en	IN	_
30	gardiennage	gardiennage	EN	_
31	.	.	O	_


#Le procès verbal de récolement a été rédigé le 7 février 2001 en précisant qu'il se limitait à un usage futur industriel uniquement.
1	Le	le	BO	_
2	procès	procès	IO	_
3	verbal	verbal	IO	_
4	de	de	IO	_
5	récolement	récolement	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	rédigé	rédiger	EN	_
9	le	le	BT	_
10	7	7	IT	_
11	février	février	IT	_
12	2001	2001	ET	_
13	en	en	O	_
14	précisant	préciser	O	_
15	qu'	que	O	_
16	il	il	O	_
17	se	se	O	_
18	limitait	limiter	IR	_
19	à	à	ER	_
20	un	un	BO	_
21	usage	usage	IO	_
22	futur	futur	IO	_
23	industriel	industriel	EO	_
24	uniquement	uniquement	O	_
25	.	.	O	_


#Le site a ensuite été vendu à un promoteur immobilier pour la création d'une zone résidentielle.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	ensuite	ensuite	IN	_
5	été	être	IN	_
6	vendu	vendre	EN	_
7	à	à	EN	_
8	un	un	BO	_
9	promoteur	promoteur	IO	_
10	immobilier	immobilier	EO	_
11	pour	pour	BR	_
12	la	le	BN	_
13	création	création	EN	_
14	d'	de	EN	_
15	une	un	BO	_
16	zone	zone	EO	_
17	résidentielle	résidentiel	EO	_
18	.	.	O	_


#En conséquence, sur demande de la DRIRE, une nouvelle évaluation simplifiée des risques a été produite par le promoteur, en mai 2001, sur la base de ce nouvel usage projeté.
1	En	en	O	_
2	conséquence	conséquence	O	_
3	,	,	O	_
4	sur	sur	O	_
5	demande	demande	IR	_
6	de	de	ER	_
7	la	le	BO	_
8	DRIRE	DRIRE	EO	_
9	,	,	O	_
10	une	un	BN	_
11	nouvelle	nouveau	IN	_
12	évaluation	évaluation	IN	_
13	simplifiée	simplifier	IN	_
14	des	de	IN	_
15	risques	risque	EN	_
16	a	avoir	BN	_
17	été	être	IN	_
18	produite	produire	EN	_
19	par	par	O	_
20	le	le	BO	_
21	promoteur	promoteur	EO	_
22	,	,	O	_
23	en	en	BT	_
24	mai	mai	IT	_
25	2001	2001	ET	_
26	,	,	ET	_
27	sur	sur	O	_
28	la	le	O	_
29	base	base	O	_
30	de	de	O	_
31	ce	ce	BO	_
32	nouvel	nouveau	IO	_
33	usage	usage	EO	_
34	projeté	projeter	EO	_
35	.	.	O	_


#Le site a ainsi été rangé en classe 2, dans son état de l'époque c'est-à-dire avant dépollution des sols, nécessitant la mise en place d'une surveillance piézométrique, sauf si des travaux d'excavation des terres polluées étaient entrepris, ce qui conduisait alors à un classement au niveau 3, site banalisable.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	ainsi	ainsi	BN	_
5	été	être	IN	_
6	rangé	ranger	IN	_
7	en	en	IN	_
8	classe	classe	BO	_
9	2	2	EO	_
10	,	,	O	_
11	dans	dans	O	_
12	son	son	O	_
13	état	état	O	_
14	de	de	O	_
15	l'	le	O	_
16	époque	époque	O	_
17	c'	c'	O	_
18	est	est	O	_
19	-	-	O	_
20	à	à	O	_
21	-	-	O	_
22	dire	dire	O	_
23	avant	avant	BN	_
24	dépollution	dépollution	EN	_
25	des	de	O	_
26	sols	sol	BO	_
27	,	,	O	_
28	nécessitant	nécessiter	O	_
29	la	le	BN	_
30	mise	mise	IN	_
31	en	en	IN	_
32	place	place	IN	_
33	d'	de	IN	_
34	une	un	O	_
35	surveillance	surveillance	O	_
36	piézométrique	piézométrique	O	_
37	,	,	O	_
38	sauf	sauf	O	_
39	si	si	O	_
40	des	un	BN	_
41	travaux	travail	IN	_
42	d'	de	IN	_
43	excavation	excavation	EN	_
44	des	de	IN	_
45	terres	terre	IN	_
46	polluées	polluer	EN	_
47	étaient	être	O	_
48	entrepris	entreprendre	O	_
49	,	,	O	_
50	ce	ce	O	_
51	qui	qui	O	_
52	conduisait	conduire	O	_
53	alors	alors	O	_
54	à	à	O	_
55	un	un	BO	_
56	classement	classement	IO	_
57	au	au	IO	_
58	niveau	niveau	IO	_
59	3	3	EO	_
60	,	,	O	_
61	site	site	BO	_
62	banalisable	banalisabl	EO	_
63	.	.	O	_


#Un nouveau diagnostic de sols a été réalisé par le promoteur en avril 2002, en vue notamment de préciser plus finement l'étendue des zones polluées et les coûts de traitement associés. 16 nouveaux sondages de sols ont ainsi été effectués.
1	Un	un	BN	_
2	nouveau	nouveau	IN	_
3	diagnostic	diagnostic	IN	_
4	de	de	IN	_
5	sols	sol	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	réalisé	réaliser	EN	_
9	par	par	O	_
10	le	le	BO	_
11	promoteur	promoteur	EO	_
12	en	en	BT	_
13	avril	avril	IT	_
14	2002	2002	ET	_
15	,	,	ET	_
16	en	en	ET	_
17	vue	vue	O	_
18	notamment	notamment	O	_
19	de	de	O	_
20	préciser	préciser	O	_
21	plus	plus	O	_
22	finement	finement	O	_
23	l'	le	O	_
24	étendue	étendue	O	_
25	des	de	O	_
26	zones	zone	BO	_
27	polluées	polluer	EO	_
28	et	et	O	_
29	les	le	O	_
30	coûts	coût	O	_
31	de	de	O	_
32	traitement	traitement	O	_
33	associés	associer	O	_
34	.	.	O	_
35	16	16	BN	_
36	nouveaux	nouveau	BN	_
37	sondages	sondage	IN	_
38	de	de	IN	_
39	sols	sol	EN	_
40	ont	avoir	BN	_
41	ainsi	ainsi	BN	_
42	été	être	IN	_
43	effectués	effectuer	EN	_
44	.	.	O	_


#Les travaux de dépollution ont ensuite été engagés en septembre 2002. 220 tonnes de terres polluées ont été excavées et éliminées en biocentre, pour les terres polluées aux hydrocarbures, et en décharge, pour les terres polluées aux métaux (plomb notamment ainsi que zinc et cuivre) et aux HAP.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	dépollution	dépollution	EN	_
5	ont	avoir	BN	_
6	ensuite	ensuite	IN	_
7	été	être	IN	_
8	engagés	engager	EN	_
9	en	en	BT	_
10	septembre	septembre	IT	_
11	2002	2002	ET	_
12	.	.	O	_
13	220	220	BO	_
14	tonnes	tonne	IO	_
15	de	de	IO	_
16	terres	terre	IO	_
17	polluées	polluer	EO	_
18	ont	avoir	BN	_
19	été	être	IN	_
20	excavées	excaver	EN	_
21	et	et	O	_
22	éliminées	éliminer	BO	_
23	en	en	BO	_
24	biocentre	biocentre	EO	_
25	,	,	O	_
26	pour	pour	O	_
27	les	le	BO	_
28	terres	terre	IO	_
29	polluées	polluer	EO	_
30	aux	à	O	_
31	hydrocarbures	hydrocarbure	O	_
32	,	,	O	_
33	et	et	O	_
34	en	en	O	_
35	décharge	décharge	O	_
36	,	,	O	_
37	pour	pour	O	_
38	les	le	BO	_
39	terres	terre	IO	_
40	polluées	polluer	EO	_
41	aux	à	O	_
42	métaux	métal	O	_
43	(	(	O	_
44	plomb	plomb	O	_
45	notamment	notamment	O	_
46	ainsi	ainsi	O	_
47	que	que	O	_
48	zinc	zinc	O	_
49	et	et	O	_
50	cuivre	cuivre	O	_
51	)	)	O	_
52	et	et	O	_
53	aux	à	O	_
54	HAP	hap	O	_
55	.	.	O	_


#En outre un calcul de risque sanitaire a été produit en juillet 2002 afin de justifier de la compatibilité de l'état des sols résiduels (après excavation) avec l'usage futur prévu.
1	En	en	O	_
2	outre	outre	O	_
3	un	un	O	_
4	calcul	calcul	O	_
5	de	de	O	_
6	risque	risque	O	_
7	sanitaire	sanitaire	O	_
8	a	avoir	BN	_
9	été	être	IN	_
10	produit	produire	EN	_
11	en	en	BT	_
12	juillet	juillet	IT	_
13	2002	2002	ET	_
14	afin	afin	O	_
15	de	de	O	_
16	justifier	justifier	O	_
17	de	de	O	_
18	la	le	O	_
19	compatibilité	compatibilité	O	_
20	de	de	O	_
21	l'	le	O	_
22	état	état	O	_
23	des	de	O	_
24	sols	sol	O	_
25	résiduels	résiduel	O	_
26	(	(	O	_
27	après	après	O	_
28	excavation	excavation	EN	_
29	)	)	O	_
30	avec	avec	O	_
31	l'	le	BO	_
32	usage	usage	BO	_
33	futur	futur	IO	_
34	prévu	prévoir	EO	_
35	.	.	O	_


#Le rapport de fin de travaux a été produit en novembre 2002.
1	Le	le	BO	_
2	rapport	rapport	EO	_
3	de	de	O	_
4	fin	fin	BN	_
5	de	de	IN	_
6	travaux	travail	EN	_
7	a	avoir	BN	_
8	été	être	IN	_
9	produit	produire	EN	_
10	en	en	BT	_
11	novembre	novembre	IT	_
12	2002	2002	ET	_
13	.	.	O	_


#L'ensemble des travaux prévus a été réalisé, clôturant ainsi la dépollution du site.
1	L'	le	BO	_
2	ensemble	ensemble	IO	_
3	des	de	IO	_
4	travaux	travail	IO	_
5	prévus	prévoir	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	réalisé	réaliser	EN	_
9	,	,	O	_
10	clôturant	clôturer	BO	_
11	ainsi	ainsi	BO	_
12	la	le	BN	_
13	dépollution	dépollution	EN	_
14	du	de	O	_
15	site	site	BO	_
16	.	.	O	_


#La résidence de logements collectifs a été construite.
1	La	le	BO	_
2	résidence	résidence	EO	_
3	de	de	IN	_
4	logements	logement	IN	_
5	collectifs	collectif	IN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	construite	construire	EN	_
9	.	.	O	_


#Ce site n'appelle plus d'action de la part des services de l'inspection des installations classées de la DRIEE IF.
1	Ce	ce	BO	_
2	site	site	EO	_
3	n'	n'	O	_
4	appelle	appeler	O	_
5	plus	plus	O	_
6	d'	d'	O	_
7	action	action	O	_
8	de	de	O	_
9	la	le	O	_
10	part	part	O	_
11	des	de	O	_
12	services	service	O	_
13	de	de	O	_
14	l'	le	BO	_
15	inspection	inspection	IO	_
16	des	de	IO	_
17	installations	installation	IO	_
18	classées	classer	EO	_
