
#69.0079
#Localisation, réseau hydrographique, géologie et hydrogéologie
1	Localisation	localisation	O	_
13	ce	ce	IL	_
14	site	site	EL	_
15	depuis	depuis	BT	_
16	1865	1865	IT	_
17	et	et	IT	_
18	jusqu'	jusque	IT	_
19	en	en	IT	_
20	2002	2002	ET	_
21	date	date	IO	_
22	à	à	IO	_
23	laquelle	lequel	EO	_
24	la	le	BO	_
25	production	production	EO	_
26	a	avoir	BN	_
27	été	être	IN	_
28	arrêtée	arrêter	IN	_
29	 	 	IN	_
30	et	et	IN	_
31	transférée	transférer	EN	_
32	sur	sur	ER	_
33	un	un	BO	_
34	site	site	EO	_
35	entièrement	entièrement	IN	_
36	neuf	neuf	EN	_
37	,	,	BL	_
38	ZI	ZI	BL	_
39	Orti	Orti	BL	_
40	sur	sur	BL	_
41	la	le	IL	_
42	commune	commune	IL	_
43	de	de	IL	_
44	Laveyron	Laveyron	IL	_
45	.	.	O	_


#Un diagnostic initial de pollution des sols a été réalisé en novembre 2007.
1	Un	un	BN	_
2	diagnostic	diagnostic	IN	_
3	initial	initial	IN	_
4	de	de	IN	_
5	pollution	pollution	IN	_
6	des	de	IN	_
7	sols	sol	EN	_
8	a	avoir	BN	_
9	été	être	IN	_
10	réalisé	réaliser	EN	_
11	en	en	BT	_
12	novembre	novembre	IT	_
13	2007	2007	ET	_
14	.	.	ET	_


#Le diagnostic initial de pollution des sols a mis en évidence des zones potentiellement polluées :
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	initial	initial	IN	_
4	de	de	IN	_
5	pollution	pollution	IN	_
6	des	de	IN	_
7	sols	sol	EN	_
8	a	avoir	BR	_
9	mis	mettre	IR	_
10	en	en	IR	_
11	évidence	évidence	ER	_
12	des	un	BO	_
13	zones	zone	EO	_
14	potentiellement	potentiellement	EO	_
15	polluées	polluer	EO	_
16	:	:	O	_


#- traces de PCB au voisinage des 2 transformateurs ;
1	-	-	O	_
2	traces	trace	O	_
3	de	de	O	_
4	PCB	pcb	O	_
5	au	au	BL	_
6	voisinage	voisinage	IL	_
7	des	de	IL	_
8	2	2	IL	_
9	transformateurs	transformateur	EL	_
10	;	;	O	_


#- teneurs en hydrocarbures à la base de la cuve enterrée simple enveloppe.
1	-	-	O	_
2	teneurs	teneur	O	_
3	en	en	O	_
4	hydrocarbures	hydrocarbure	O	_
5	à	à	O	_
6	la	le	O	_
7	base	base	O	_
8	de	de	O	_
9	la	le	O	_
10	cuve	cuve	O	_
11	enterrée	enterré	O	_
12	simple	simple	O	_
13	enveloppe	enveloppe	O	_
14	.	.	O	_


#De plus des boues d'émaillage contenant des métaux étaient encore en place dans les 2 décanteurs.
1	De	de	O	_
2	plus	plus	O	_
3	des	un	O	_
4	boues	boue	O	_
5	d'	de	O	_
6	émaillage	émaillage	BA	_
7	contenant	contenir	O	_
8	des	un	BO	_
9	métaux	métal	EO	_
10	étaient	être	O	_
11	encore	encore	O	_
12	en	en	O	_
13	place	place	O	_
14	dans	dans	O	_
15	les	le	O	_
16	2	2	O	_
17	décanteurs	décanteur	O	_
18	.	.	O	_


#Des mesures de traitement de ces zones étaient préconisées par le cabinet spécialisé en charge du diagnostic.
1	Des	un	BO	_
2	mesures	mesure	IO	_
3	de	de	IO	_
4	traitement	traitement	EO	_
5	de	de	O	_
6	ces	ce	BO	_
7	zones	zone	EO	_
8	étaient	être	BN	_
9	préconisées	préconiser	EN	_
10	par	par	O	_
11	le	le	BO	_
12	cabinet	cabinet	EO	_
13	spécialisé	spécialiser	O	_
14	en	en	O	_
15	charge	charge	O	_
16	du	de	O	_
17	diagnostic	diagnostic	EN	_
18	.	.	O	_


#Dans le cadre de la mise en sécurité du site ont donc été réalisées en cours de premier semestre 2011 des opérations de dépollution consistant au curage, au transport et à l’élimination de matériaux pollués par des HCT, PCB et métaux lourds.
1	Dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	de	de	ER	_
5	la	le	BN	_
6	mise	mise	IN	_
7	en	en	IN	_
8	sécurité	sécurité	EN	_
9	du	de	BO	_
10	site	site	EO	_
11	ont	avoir	BN	_
12	donc	donc	IN	_
13	été	être	IN	_
14	réalisées	réaliser	EN	_
15	en	en	BT	_
16	cours	cours	IT	_
17	de	de	IT	_
18	premier	premier	IT	_
19	semestre	semestre	IT	_
20	2011	2011	ET	_
21	des	un	BN	_
22	opérations	opération	IN	_
23	de	de	IN	_
24	dépollution	dépollution	EN	_
25	consistant	consister	BR	_
26	au	au	ER	_
27	curage	curage	EN	_
28	,	,	O	_
29	au	au	O	_
30	transport	transport	BN	_
31	et	et	O	_
32	à	à	O	_
33	l’	l’	BN	_
34	élimination	élimination	BN	_
35	de	de	IN	_
36	matériaux	matériau	IN	_
37	pollués	polluer	EN	_
38	par	par	O	_
39	des	un	BO	_
40	HCT	hct	EO	_
41	,	,	O	_
42	PCB	pcb	O	_
43	et	et	O	_
44	métaux	métal	O	_
45	lourds	lourd	O	_
46	.	.	O	_


#Les concentrations résiduelles ont été relevées en fond de fouilles :
1	Les	le	O	_
2	concentrations	concentration	O	_
3	résiduelles	résiduel	O	_
4	ont	avoir	BN	_
5	été	être	IN	_
6	relevées	relever	EN	_
7	en	en	BL	_
8	fond	fond	IL	_
9	de	de	IL	_
10	fouilles	fouille	EL	_
11	:	:	O	_


#- PCB = 0,15 et 0,17 ppm ;
1	-	-	O	_
2	PCB	pcb	O	_
3	=	=	O	_
4	0,15	0,15	O	_
5	et	et	O	_
6	0,17	0,17	O	_
7	ppm	ppm	O	_
8	;	;	O	_


#- HCT  = 1 800 et 18 000 ppm en fond de fouille après excavation de la cuve enterrée de 40 m3.
1	-	-	O	_
2	HCT	hct	O	_
3	 	 	O	_
4	=	=	O	_
5	1	1	O	_
6	800	800	O	_
7	et	et	O	_
8	18	18	O	_
9	000	000	O	_
10	ppm	ppm	O	_
11	en	en	O	_
12	fond	fond	O	_
13	de	de	O	_
14	fouille	fouille	O	_
15	après	après	BN	_
16	excavation	excavation	EN	_
17	de	de	BN	_
18	la	le	BN	_
19	cuve	cuve	IN	_
20	enterrée	enterrer	EN	_
21	de	de	O	_
22	40	40	O	_
23	m3	m3	O	_
24	.	.	O	_


#Ces opérations ont été menées dans le respect des recommandations du diagnostic.
1	Ces	ce	BO	_
2	opérations	opération	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	menées	mener	EN	_
6	dans	dans	BL	_
7	le	le	IL	_
8	respect	respect	IL	_
9	des	de	IL	_
10	recommandations	recommandation	O	_
11	du	de	O	_
12	diagnostic	diagnostic	O	_
13	.	.	O	_


#Les travaux ont consisté entre autres :
1	Les	le	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	consisté	consister	O	_
5	entre	entre	O	_
6	autres	autre	O	_
7	:	:	O	_


#- au transport et à l’élimination de 16,75 tonnes de terres polluées aux PCB au centre Biogénie de Château Gaillard (01) ;
1	-	-	O	_
2	au	au	BN	_
3	transport	transport	EN	_
4	et	et	O	_
5	à	à	O	_
6	l’	l’	BN	_
7	élimination	élimination	EN	_
8	de	de	EN	_
9	16,75	16,75	BO	_
10	tonnes	tonne	IO	_
11	de	de	IO	_
12	terres	terre	IO	_
13	polluées	polluer	EO	_
14	aux	à	O	_
15	PCB	pcb	O	_
16	au	au	O	_
17	centre	centre	BO	_
18	Biogénie	Biogénie	EO	_
19	de	de	IL	_
20	Château	château	IL	_
21	Gaillard	Gaillard	IL	_
22	(	(	IL	_
23	01	01	IL	_
24	)	)	EL	_
25	;	;	O	_


#- au transport et à l’élimination de 116,99 tonnes de terres polluées aux HCT au centre Biogénie de Lançon de Provence (13) ;
1	-	-	O	_
2	au	au	BN	_
3	transport	transport	EN	_
4	et	et	O	_
5	à	à	O	_
6	l’	l’	BN	_
7	élimination	élimination	EN	_
8	de	de	O	_
9	116,99	116,99	BO	_
10	tonnes	tonne	IO	_
11	de	de	IO	_
12	terres	terre	IO	_
13	polluées	polluer	EO	_
14	aux	à	EO	_
15	HCT	hct	EO	_
16	au	au	BR	_
17	centre	centre	BO	_
18	Biogénie	Biogénie	EO	_
19	de	de	O	_
20	Lançon	Lançon	IL	_
21	de	de	IL	_
22	Provence	Provence	IL	_
23	(	(	IL	_
24	13	13	IL	_
25	)	)	IL	_
26	;	;	O	_


#- au transport et à l’élimination de 1,405 tonnes d’eaux contaminées aux métaux lourds au centre SARP à La Talaudière (42) ;
1	-	-	O	_
2	au	au	BN	_
3	transport	transport	EN	_
4	et	et	O	_
5	à	à	O	_
6	l’	l’	BN	_
7	élimination	élimination	EN	_
8	de	de	O	_
9	1,405	1,405	BO	_
10	tonnes	tonne	IO	_
11	d’	d’	IO	_
12	eaux	eau	IO	_
13	contaminées	contaminer	EO	_
14	aux	à	O	_
15	métaux	métal	O	_
16	lourds	lourd	O	_
17	au	au	O	_
18	centre	centre	BO	_
19	SARP	SARP	EO	_
20	à	à	IN	_
21	La	le	IN	_
22	Talaudière	Talaudière	IN	_
23	(	(	EL	_
24	42	42	EL	_
25	)	)	EL	_
26	;	;	O	_


#- au transport et à l’élimination de 22,395 tonnes de boues d’émaux avec métaux lourds au centre SARP à La Talaudière (42) ;
1	-	-	O	_
2	au	au	BN	_
3	transport	transport	EN	_
4	et	et	O	_
5	à	à	O	_
6	l’	l’	BN	_
7	élimination	élimination	EN	_
8	de	de	O	_
9	22,395	22,395	IO	_
10	tonnes	tonne	IO	_
11	de	de	IO	_
12	boues	boue	EO	_
13	d’	d’	O	_
14	émaux	émail	O	_
15	avec	avec	O	_
16	métaux	métal	O	_
17	lourds	lourd	O	_
18	au	au	O	_
19	centre	centre	BO	_
20	SARP	SARP	EO	_
21	à	à	IN	_
22	La	le	IN	_
23	Talaudière	Talaudière	IN	_
24	(	(	EL	_
25	42	42	EL	_
26	)	)	EL	_
27	;	;	O	_


#- au remblaiement des zones 1 et 2 par l’apport de 167 tonnes de matériaux sains extérieurs.
1	-	-	O	_
2	au	au	O	_
3	remblaiement	remblaiement	EN	_
4	des	de	O	_
5	zones	zone	BO	_
6	1	1	EO	_
7	et	et	O	_
8	2	2	O	_
9	par	par	O	_
10	l’	l’	BN	_
11	apport	apport	EN	_
12	de	de	O	_
13	167	167	BO	_
14	tonnes	tonne	IO	_
15	de	de	IO	_
16	matériaux	matériau	IO	_
17	sains	sain	IO	_
18	extérieurs	extérieur	EO	_
19	.	.	O	_


#Toutefois et sur la base des observations relevées lors des interventions et des résultats analytiques obtenus (notamment au niveau de la zone 2 de l’ancienne cuve enterrée), des travaux de mises en sécurité complémentaires seront vraisemblablement nécessaires.
1	Toutefois	toutefois	O	_
2	et	et	O	_
3	sur	sur	O	_
4	la	le	O	_
5	base	base	O	_
6	des	de	O	_
7	observations	observation	O	_
8	relevées	relever	O	_
9	lors	lors	O	_
10	des	de	BN	_
11	interventions	intervention	EN	_
12	et	et	O	_
13	des	de	O	_
14	résultats	résultat	O	_
15	analytiques	analytique	O	_
16	obtenus	obtenir	O	_
17	(	(	O	_
18	notamment	notamment	O	_
19	au	au	O	_
20	niveau	niveau	O	_
21	de	de	O	_
22	la	le	O	_
23	zone	zone	O	_
24	2	2	O	_
25	de	de	O	_
26	l’	l’	O	_
27	ancienne	ancien	O	_
28	cuve	cuve	O	_
29	enterrée	enterrer	O	_
30	)	)	O	_
31	,	,	O	_
32	des	un	BN	_
33	travaux	travail	IN	_
34	de	de	IN	_
35	mises	mise	IN	_
36	en	en	IN	_
37	sécurité	sécurité	EN	_
38	complémentaires	complémentaire	O	_
39	seront	être	O	_
40	vraisemblablement	vraisemblablement	O	_
41	nécessaires	nécessaire	O	_
42	.	.	O	_


#Il s’agira, d’une part de parfaire l’excavation des sols impactés aux HCT.
1	Il	il	O	_
2	s’	s’	O	_
3	agira	agir	O	_
4	,	,	O	_
5	d’	d’	O	_
6	une	un	O	_
7	part	part	O	_
8	de	de	O	_
9	parfaire	parfaire	BN	_
10	l’	l’	BN	_
11	excavation	excavation	EN	_
12	des	de	O	_
13	sols	sol	BO	_
14	impactés	impacter	EO	_
15	aux	à	EO	_
16	HCT	hct	EO	_
17	.	.	O	_


#Une teneur de 18 000 ppm étant considéré comme un spot de pollution et non comme une valeur résiduelle, et donc d’assurer une gestion spécifique des déblais, comprenant le suivi et l’élimination des terres polluées en centre de traitement ou de valorisation agréé.
1	Une	un	O	_
2	teneur	teneur	O	_
3	de	de	O	_
4	18	18	O	_
5	000	000	O	_
6	ppm	ppm	O	_
7	étant	être	O	_
8	considéré	considérer	O	_
9	comme	comme	O	_
10	un	un	O	_
11	spot	spot	O	_
12	de	de	O	_
13	pollution	pollution	O	_
14	et	et	O	_
15	non	non	O	_
16	comme	comme	O	_
17	une	un	O	_
18	valeur	valeur	O	_
19	résiduelle	résiduel	O	_
20	,	,	O	_
21	et	et	O	_
22	donc	donc	O	_
23	d’	d’	O	_
24	assurer	assurer	O	_
25	une	un	O	_
26	gestion	gestion	O	_
27	spécifique	spécifique	O	_
28	des	de	O	_
29	déblais	déblai	EO	_
30	,	,	O	_
31	comprenant	comprendre	O	_
32	le	le	O	_
33	suivi	suivi	O	_
34	et	et	O	_
35	l’	l’	BN	_
36	élimination	élimination	EN	_
37	des	de	O	_
38	terres	terre	BO	_
39	polluées	polluer	EO	_
40	en	en	O	_
41	centre	centre	O	_
42	de	de	O	_
43	traitement	traitement	O	_
44	ou	ou	O	_
45	de	de	O	_
46	valorisation	valorisation	O	_
47	agréé	agréer	O	_
48	.	.	O	_


#D’autre part, des investigations complémentaires devront être effectuées au niveau de la cuve de stockage des boues d’émaux située à l’arrière de la zone 3 afin de statuer sur les mesures de gestion à mettre en œuvre pour mettre en sécurité l’ouvrage (y compris les réseaux et canalisations attenantes).
1	D’	d’	O	_
2	autre	autre	O	_
3	part	part	O	_
4	,	,	O	_
5	des	un	BN	_
6	investigations	investigation	IN	_
7	complémentaires	complémentaire	EN	_
8	devront	devoir	BN	_
9	être	être	IN	_
10	effectuées	effectuer	EN	_
11	au	au	BR	_
12	niveau	niveau	IR	_
13	de	de	ER	_
14	la	le	BO	_
15	cuve	cuve	EO	_
16	de	de	O	_
17	stockage	stockage	O	_
18	des	de	O	_
19	boues	boue	O	_
20	d’	d’	O	_
21	émaux	émail	O	_
22	située	situer	O	_
23	à	à	BL	_
24	l’	l’	IL	_
25	arrière	arrière	IL	_
26	de	de	IL	_
27	la	le	IL	_
28	zone	zone	IL	_
29	3	3	EL	_
30	afin	afin	O	_
31	de	de	O	_
32	statuer	statuer	O	_
33	sur	sur	O	_
34	les	le	O	_
35	mesures	mesure	O	_
36	de	de	O	_
37	gestion	gestion	O	_
38	à	à	O	_
39	mettre	mettre	O	_
40	en	en	O	_
41	œuvre	œuvre	O	_
42	pour	pour	O	_
43	mettre	mettre	O	_
44	en	en	O	_
45	sécurité	sécurité	O	_
46	l’	l’	O	_
47	ouvrage	ouvrage	O	_
48	(	(	O	_
49	y	y	O	_
50	compris	compris	O	_
51	les	le	O	_
52	réseaux	réseau	O	_
53	et	et	O	_
54	canalisations	canalisation	IO	_
55	attenantes	attenant	EO	_
56	)	)	O	_
57	.	.	O	_


#Enfin, et dans le cadre d’une démarche de gestion environnementale globale, il serait nécessaire d’effectuer une Analyses des Risques Résiduels (ARR), dans l’objectif de vérifier si l’état résiduel des zones après travaux conduit à un risque sanitaire acceptable au vue de l’usage du site envisagé (non défini/communiqué à ce stade du projet).
1	Enfin	enfin	O	_
2	,	,	O	_
3	et	et	O	_
4	dans	dans	BR	_
5	le	le	IR	_
6	cadre	cadre	IR	_
7	d’	d’	ER	_
8	une	un	BN	_
9	démarche	démarche	EN	_
10	de	de	O	_
11	gestion	gestion	BO	_
12	environnementale	environnemental	EO	_
13	globale	global	O	_
14	,	,	O	_
15	il	il	O	_
16	serait	être	O	_
17	nécessaire	nécessaire	O	_
18	d’	d’	BN	_
19	effectuer	effectuer	BN	_
20	une	un	BN	_
21	Analyses	analyse	BN	_
22	des	de	O	_
23	Risques	risque	O	_
24	Résiduels	résiduel	O	_
25	(	(	O	_
26	ARR	arr	O	_
27	)	)	O	_
28	,	,	O	_
29	dans	dans	O	_
30	l’	l’	O	_
31	objectif	objectif	O	_
32	de	de	O	_
33	vérifier	vérifier	O	_
34	si	si	O	_
35	l’	l’	O	_
36	état	état	O	_
37	résiduel	résiduel	O	_
38	des	de	O	_
39	zones	zone	EO	_
40	après	après	BN	_
41	travaux	travail	EN	_
42	conduit	conduire	O	_
43	à	à	O	_
44	un	un	O	_
45	risque	risque	O	_
46	sanitaire	sanitaire	O	_
47	acceptable	acceptable	O	_
48	au	au	O	_
49	vue	vue	O	_
50	de	de	O	_
51	l’	l’	O	_
52	usage	usage	O	_
53	du	de	O	_
54	site	site	O	_
55	envisagé	envisager	O	_
56	(	(	O	_
57	non	non	O	_
58	défini	définir	O	_
59	/	/	O	_
60	communiqué	communiquer	O	_
61	à	à	O	_
62	ce	ce	O	_
63	stade	stade	O	_
64	du	de	O	_
65	projet	projet	O	_
66	)	)	O	_
67	.	.	O	_


#Conformément à l'article R. 512-39-3 du Code de l’environnement, un mémoire précisant les mesures prises ou prévues pour assurer la protection des intérêts mentionnés à l'article L. 511-1 a été réclamé  à l'exploitant.
1	Conformément	conformément	O	_
2	à	à	O	_
3	l'	le	O	_
4	article	article	O	_
5	R.	r.	O	_
6	512	512	O	_
7	-	-	O	_
8	39	39	O	_
9	-	-	O	_
10	3	3	O	_
11	du	de	O	_
12	Code	code	O	_
13	de	de	O	_
14	l’	l’	O	_
15	environnement	environnement	O	_
16	,	,	O	_
17	un	un	BO	_
18	mémoire	mémoire	BO	_
19	précisant	préciser	O	_
20	les	le	O	_
21	mesures	mesure	O	_
22	prises	prendre	O	_
23	ou	ou	O	_
24	prévues	prévoir	O	_
25	pour	pour	O	_
26	assurer	assurer	O	_
27	la	le	O	_
28	protection	protection	O	_
29	des	de	O	_
30	intérêts	intérêt	O	_
31	mentionnés	mentionner	O	_
32	à	à	O	_
33	l'	le	O	_
34	article	article	O	_
35	L.	l.	O	_
36	511	511	O	_
37	-	-	O	_
38	1	1	O	_
39	a	avoir	BN	_
40	été	être	IN	_
41	réclamé	réclamer	EN	_
42	 	 	O	_
43	à	à	BO	_
44	l'	le	BO	_
45	exploitant	exploitant	EO	_
46	.	.	O	_


#Des analyses dans les eaux souterraines ont également été demandées.
1	Des	un	O	_
2	analyses	analyse	O	_
3	dans	dans	O	_
4	les	le	O	_
5	eaux	eau	O	_
6	souterraines	souterrain	O	_
7	ont	avoir	O	_
8	également	également	O	_
9	été	être	O	_
10	demandées	demander	O	_
11	.	.	O	_


#26.0040
#L'ancien site "La Cellonite" est située rue premier à Romans sur Isère.
1	L'	le	BO	_
2	ancien	ancien	IO	_
3	site	site	EO	_
4	"	"	O	_
5	La	le	BO	_
6	Cellonite	Cellonite	EO	_
7	"	"	O	_
8	est	être	O	_
9	située	situer	BL	_
10	rue	rue	IL	_
11	premier	premier	IL	_
12	à	à	IL	_
13	Romans	Romans	IL	_
14	sur	sur	IL	_
15	Isère	Isère	EL	_
16	.	.	O	_


#L'emprise du site est d'environ 4900 m².
1	L'	le	O	_
2	emprise	emprise	O	_
3	du	de	O	_
4	site	site	O	_
5	est	être	O	_
6	d'	de	O	_
7	environ	environ	O	_
8	4900	4900	O	_
9	m²	m²	O	_
10	.	.	O	_


#L'ancienne usine est localisée dans une zone urbaine.
1	L'	le	BO	_
2	ancienne	ancien	IO	_
3	usine	usine	EO	_
4	est	être	O	_
5	localisée	localiser	BL	_
6	dans	dans	IL	_
7	une	un	IL	_
8	zone	zone	IL	_
9	urbaine	urbain	EL	_
10	.	.	O	_


#'activité industrielle sur cette parcelle, commencée vers 1939 et terminée en 1982 a consisté en l'imprégnation de tissus pour chaussures, en la préparation de colles et au stockage de solvants à vendre.
1	'	'	O	_
2	activité	activité	BA	_
3	industrielle	industriel	IA	_
4	sur	sur	BL	_
5	cette	ce	BO	_
6	parcelle	parcelle	EO	_
7	,	,	O	_
8	commencée	commencer	O	_
9	vers	vers	BT	_
10	1939	1939	ET	_
11	et	et	O	_
12	terminée	terminer	O	_
13	en	en	BT	_
14	1982	1982	ET	_
15	a	avoir	BN	_
16	consisté	consister	O	_
17	en	en	O	_
18	l'	le	BA	_
19	imprégnation	imprégnation	BA	_
20	de	de	IA	_
21	tissus	tissu	EA	_
22	pour	pour	EA	_
23	chaussures	chaussure	EA	_
24	,	,	O	_
25	en	en	O	_
26	la	le	BA	_
27	préparation	préparation	BA	_
28	de	de	IA	_
29	colles	colle	EA	_
30	et	et	O	_
31	au	au	O	_
32	stockage	stockage	BA	_
33	de	de	IA	_
34	solvants	solvant	EA	_
35	à	à	O	_
36	vendre	vendre	O	_
37	.	.	O	_


#Actuellement, le site est désaffecté.
1	Actuellement	actuellement	O	_
2	,	,	O	_
3	le	le	BO	_
4	site	site	EO	_
5	est	être	BN	_
6	désaffecté	désaffecter	EN	_
7	.	.	O	_


#Il n'est ni clôturé, ni surveillé.
1	Il	il	O	_
2	n'	n'	O	_
3	est	être	O	_
4	ni	ni	O	_
5	clôturé	clôturer	O	_
6	,	,	O	_
7	ni	ni	O	_
8	surveillé	surveiller	O	_
9	.	.	O	_


#Le diagnostic initial, demandé par l'Administration suite à un projet de réhabilitation, lui a été transmis en avril 2002.
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	initial	initial	EN	_
4	,	,	O	_
5	demandé	demander	O	_
6	par	par	O	_
7	l'	le	BO	_
8	Administration	administration	EO	_
9	suite	suite	O	_
10	à	à	O	_
11	un	un	BN	_
12	projet	projet	IN	_
13	de	de	IN	_
14	réhabilitation	réhabilitation	EN	_
15	,	,	O	_
16	lui	lui	O	_
17	a	avoir	BN	_
18	été	être	IN	_
19	transmis	transmettre	EN	_
20	en	en	BT	_
21	avril	avril	IT	_
22	2002	2002	ET	_
23	.	.	O	_


#Le présent rapport a été établi selon le guide méthodologique national "gestion des sites (potentiellement) pollués" élaboré par le ministère de l'environnement (version 2, éditions BRGM, mars 2000, modifiée en septembre 2001).
1	Le	le	O	_
2	présent	présent	O	_
3	rapport	rapport	O	_
4	a	avoir	BN	_
5	été	être	IN	_
6	établi	établir	EN	_
7	selon	selon	BR	_
8	le	le	BO	_
9	guide	guide	IO	_
10	méthodologique	méthodologique	EO	_
11	national	national	O	_
12	"	"	O	_
13	gestion	gestion	O	_
14	des	de	O	_
15	sites	site	O	_
16	(	(	O	_
17	potentiellement	potentiellement	O	_
18	)	)	O	_
19	pollués	polluer	O	_
20	"	"	O	_
21	élaboré	élaborer	O	_
22	par	par	O	_
23	le	le	BO	_
24	ministère	ministère	IO	_
25	de	de	IO	_
26	l'	le	IO	_
27	environnement	environnement	EO	_
28	(	(	O	_
29	version	version	O	_
30	2	2	O	_
31	,	,	O	_
32	éditions	édition	BT	_
33	BRGM	BRGM	EO	_
34	,	,	O	_
35	mars	mars	BT	_
36	2000	2000	ET	_
37	,	,	ET	_
38	modifiée	modifier	BO	_
39	en	en	BT	_
40	septembre	septembre	IT	_
41	2001	2001	ET	_
42	)	)	O	_
43	.	.	O	_


#Des analyses de sols et des eaux de nappe phréatique présente sous le site avaient déjà mis en évidence en 1995/1996 une pollution des sols par des PCB et de la nappe par du Mercure.
1	Des	un	BN	_
2	analyses	analyse	EN	_
3	de	de	O	_
4	sols	sol	O	_
5	et	et	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	de	de	O	_
9	nappe	nappe	O	_
10	phréatique	phréatique	O	_
11	présente	présent	O	_
12	sous	sous	O	_
13	le	le	O	_
14	site	site	O	_
15	avaient	avoir	O	_
16	déjà	déjà	O	_
17	mis	mettre	O	_
18	en	en	O	_
19	évidence	évidence	O	_
20	en	en	BT	_
21	1995/1996	1995/1996	ET	_
22	une	un	BN	_
23	pollution	pollution	IN	_
24	des	de	IN	_
25	sols	sol	EN	_
26	par	par	O	_
27	des	un	BO	_
28	PCB	pcb	BO	_
29	et	et	O	_
30	de	de	O	_
31	la	le	O	_
32	nappe	nappe	O	_
33	par	par	O	_
34	du	de	O	_
35	Mercure	Mercure	O	_
36	.	.	O	_


#Cette étude réalisée en 2002 confirme ces impacts.
1	Cette	ce	BN	_
2	étude	étude	BN	_
3	réalisée	réaliser	BN	_
4	en	en	IN	_
5	2002	2002	ET	_
6	confirme	confirme	O	_
7	ces	ce	O	_
8	impacts	impact	O	_
9	.	.	O	_


#la présence dans les sols de PCB en concentrations supérieures aux VCI pour le milieu sol, classe le site en catégorie 1.
1	la	le	O	_
2	présence	présence	O	_
3	dans	dans	O	_
4	les	le	O	_
5	sols	sol	O	_
6	de	de	O	_
7	PCB	pcb	O	_
8	en	en	O	_
9	concentrations	concentration	O	_
10	supérieures	supérieur	O	_
11	aux	à	O	_
12	VCI	vci	O	_
13	pour	pour	O	_
14	le	le	O	_
15	milieu	milieu	O	_
16	sol	sol	O	_
17	,	,	O	_
18	classe	classer	O	_
19	le	le	O	_
20	site	site	O	_
21	en	en	O	_
22	catégorie	catégorie	O	_
23	1	1	O	_
24	.	.	O	_


#La présence dans les eaux souterraine de Mercure en concentrations supérieures aux VCI pour un usage sensible classe le site en catégorie 1, dans l'hypothèse où l'on attribuerait cet impact aux activités exercées.
1	La	le	O	_
2	présence	présence	O	_
3	dans	dans	O	_
4	les	le	O	_
5	eaux	eau	O	_
6	souterraine	souterrain	O	_
7	de	de	O	_
8	Mercure	Mercure	O	_
9	en	en	O	_
10	concentrations	concentration	O	_
11	supérieures	supérieur	O	_
12	aux	à	O	_
13	VCI	vci	O	_
14	pour	pour	O	_
15	un	un	O	_
16	usage	usage	O	_
17	sensible	sensible	O	_
18	classe	classer	O	_
19	le	le	O	_
20	site	site	O	_
21	en	en	O	_
22	catégorie	catégorie	O	_
23	1	1	O	_
24	,	,	O	_
25	dans	dans	O	_
26	l'	le	O	_
27	hypothèse	hypothèse	O	_
28	où	où	O	_
29	l'	l'	O	_
30	on	on	O	_
31	attribuerait	attribuer	O	_
32	cet	ce	O	_
33	impact	impact	O	_
34	aux	à	O	_
35	activités	activité	BA	_
36	exercées	exercer	BA	_
37	.	.	O	_


#Si le lien entre la présence des PCB et l'activité historique exercée sur le site est établi sans conteste, un doute subsiste quant à l'origine du Mercure.
1	Si	si	O	_
2	le	le	O	_
3	lien	lien	O	_
4	entre	entre	O	_
5	la	le	O	_
6	présence	présence	O	_
7	des	de	O	_
8	PCB	pcb	O	_
9	et	et	O	_
10	l'	le	O	_
11	activité	activité	O	_
12	historique	historique	O	_
13	exercée	exercer	O	_
14	sur	sur	O	_
15	le	le	BO	_
16	site	site	EO	_
17	est	être	O	_
18	établi	établir	O	_
19	sans	sans	O	_
20	conteste	conteste	O	_
21	,	,	O	_
22	un	un	O	_
23	doute	doute	O	_
24	subsiste	subsiste	O	_
25	quant	quant	O	_
26	à	à	O	_
27	l'	le	O	_
28	origine	origine	O	_
29	du	de	O	_
30	Mercure	Mercure	O	_
31	.	.	O	_


#Un diagnostic approfondi semblait nécessaire afin de :
1	Un	un	BN	_
2	diagnostic	diagnostic	IN	_
3	approfondi	approfondi	EN	_
4	semblait	sembler	O	_
5	nécessaire	nécessaire	O	_
6	afin	afin	O	_
7	de	de	O	_
8	:	:	O	_


#- clarifier l'origine de la pollution par le Mercure
1	-	-	O	_
2	clarifier	clarifier	O	_
3	l'	le	O	_
4	origine	origine	O	_
5	de	de	O	_
6	la	le	O	_
7	pollution	pollution	O	_
8	par	par	O	_
9	le	le	O	_
10	Mercure	mercure	O	_


#- déterminer pratiquement les volumes et surface polluées par les PCB
1	-	-	O	_
2	déterminer	déterminer	O	_
3	pratiquement	pratiquement	O	_
