
#13.0104
#GDF Marseille - Terrains de l'ancienne usine à Gaz (15ème)
1	GDF	GDF	EO	_
34	en	en	BR	_
35	vue	vue	IR	_
36	d'	de	ER	_
37	un	un	O	_
38	traitement	traitement	O	_
39	.	.	O	_


#L'étude réalisée préconise la réalisation d'un écrémage d'urgence pour récupérer les flottants mais ce traitement s'est avéré insuffisant.
1	L'	le	O	_
2	étude	étude	O	_
3	réalisée	réaliser	O	_
4	préconise	préconise	O	_
5	la	le	O	_
6	réalisation	réalisation	BN	_
7	d'	de	IN	_
8	un	un	BO	_
9	écrémage	écrémage	IO	_
10	d'	de	EO	_
11	urgence	urgence	O	_
12	pour	pour	O	_
13	récupérer	récupérer	O	_
14	les	le	BO	_
15	flottants	flottant	EO	_
16	mais	mais	O	_
17	ce	ce	O	_
18	traitement	traitement	O	_
19	s'	se	O	_
20	est	être	O	_
21	avéré	avérer	O	_
22	insuffisant	insuffisant	O	_
23	.	.	O	_


#Par arrêté préfectoral du 24 juin 1999, il est prescrit de procéder avant le 31 décembre 1999 à un démantèlement de la station-service et à un enlèvement de la cuve enterrée ainsi qu'à des opérations de dépollution et au suivi de la nappe jusqu'à ce que les analyses confirment la bonne qualité de cette dernière.
1	Par	par	O	_
2	arrêté	arrêté	BO	_
3	préfectoral	préfectoral	EO	_
4	du	de	BT	_
5	24	24	IT	_
6	juin	juin	IT	_
7	1999	1999	ET	_
8	,	,	ET	_
9	il	il	BO	_
10	est	être	BN	_
11	prescrit	prescrire	EN	_
12	de	de	BN	_
13	procéder	procéder	EN	_
14	avant	avant	BT	_
15	le	le	IT	_
16	31	31	IT	_
17	décembre	décembre	IT	_
18	1999	1999	ET	_
19	à	à	BN	_
20	un	un	BN	_
21	démantèlement	démantèlement	BN	_
22	de	de	IN	_
23	la	le	EN	_
24	station	station	EN	_
25	-	-	EN	_
26	service	service	EN	_
27	et	et	O	_
28	à	à	O	_
29	un	un	BN	_
30	enlèvement	enlèvement	BN	_
31	de	de	IN	_
32	la	le	IN	_
33	cuve	cuve	IN	_
34	enterrée	enterrer	IN	_
35	ainsi	ainsi	BR	_
36	qu'	que	BR	_
37	à	à	ER	_
38	des	un	BN	_
39	opérations	opération	IN	_
40	de	de	IN	_
41	dépollution	dépollution	EN	_
42	et	et	O	_
43	au	au	O	_
44	suivi	suivi	BO	_
45	de	de	IO	_
46	la	le	IO	_
47	nappe	nappe	EO	_
48	jusqu'	jusque	BR	_
49	à	à	O	_
50	ce	ce	O	_
51	que	que	O	_
52	les	le	O	_
53	analyses	analyse	O	_
54	confirment	confirmer	O	_
55	la	le	O	_
56	bonne	bon	O	_
57	qualité	qualité	O	_
58	de	de	O	_
59	cette	ce	O	_
60	dernière	dernier	O	_
61	.	.	O	_


#Les opérations d'écrémage ont débuté en avril 1999 et des campagnes mensuelles de surveillance ont été conduites en parallèle.
1	Les	le	BN	_
2	opérations	opération	IN	_
3	d'	de	IN	_
4	écrémage	écrémage	EO	_
5	ont	avoir	BN	_
6	débuté	débuter	EN	_
7	en	en	BT	_
8	avril	avril	IT	_
9	1999	1999	ET	_
10	et	et	O	_
11	des	un	BN	_
12	campagnes	campagne	IN	_
13	mensuelles	mensuel	EN	_
14	de	de	IO	_
15	surveillance	surveillance	EO	_
16	ont	avoir	BN	_
17	été	être	IN	_
18	conduites	conduire	EN	_
19	en	en	O	_
20	parallèle	parallèle	O	_
21	.	.	O	_


#La station a été démantelée et lorsque la cuve a été enlevée le 4 avril 2000, une forte contamination a pu être constatée avec présence d'hydrocarbures flottants sur les eaux de la nappe du fond de fouille. 3 000 tonnes de terres contaminées ont été extraites et 3 800 litres d'hydrocarbures ont été pompés et 1025 litres ont été recueillis par écrémage.
1	La	le	BO	_
2	station	station	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	démantelée	démanteler	EN	_
6	et	et	O	_
7	lorsque	lorsque	BT	_
8	la	le	BO	_
9	cuve	cuve	EO	_
10	a	avoir	BN	_
11	été	être	EN	_
12	enlevée	enlever	EN	_
13	le	le	BT	_
14	4	4	IT	_
15	avril	avril	IT	_
16	2000	2000	ET	_
17	,	,	ET	_
18	une	un	O	_
19	forte	fort	O	_
20	contamination	contamination	O	_
21	a	avoir	O	_
22	pu	pouvoir	O	_
23	être	être	O	_
24	constatée	constater	O	_
25	avec	avec	O	_
26	présence	présence	O	_
27	d'	de	O	_
28	hydrocarbures	hydrocarbure	O	_
29	flottants	flottant	O	_
30	sur	sur	O	_
31	les	le	O	_
32	eaux	eau	O	_
33	de	de	O	_
34	la	le	O	_
35	nappe	nappe	O	_
36	du	de	O	_
37	fond	fond	O	_
38	de	de	O	_
39	fouille	fouille	O	_
40	.	.	O	_
41	3	3	BO	_
42	000	000	IO	_
43	tonnes	tonne	IO	_
44	de	de	IO	_
45	terres	terre	IO	_
46	contaminées	contaminer	EO	_
47	ont	avoir	BN	_
48	été	être	IN	_
49	extraites	extraire	EN	_
50	et	et	O	_
51	3	3	O	_
52	800	800	BO	_
53	litres	litre	IO	_
54	d'	de	IO	_
55	hydrocarbures	hydrocarbure	EO	_
56	ont	avoir	BN	_
57	été	être	IN	_
58	pompés	pomper	EN	_
59	et	et	O	_
60	1025	1025	O	_
61	litres	litre	O	_
62	ont	avoir	O	_
63	été	être	O	_
64	recueillis	recueillir	O	_
65	par	par	O	_
66	écrémage	écrémage	BN	_
67	.	.	O	_


#Une barrière hydraulique est mise en place en juin 2000 mais elle s'est révélée inefficace et a été arrêtée en août 2001, du fait des faibles débits de pompage.
1	Une	un	BO	_
2	barrière	barrière	IO	_
3	hydraulique	hydraulique	EO	_
4	est	être	BN	_
5	mise	mettre	IN	_
6	en	en	EN	_
7	place	place	EN	_
8	en	en	BT	_
9	juin	juin	IT	_
10	2000	2000	ET	_
11	mais	mais	O	_
12	elle	lui	O	_
13	s'	se	BN	_
14	est	être	IN	_
15	révélée	révéler	EN	_
16	inefficace	inefficace	O	_
17	et	et	O	_
18	a	avoir	BN	_
19	été	être	IN	_
20	arrêtée	arrêter	EN	_
21	en	en	BT	_
22	août	août	IT	_
23	2001	2001	ET	_
24	,	,	ET	_
25	du	de	O	_
26	fait	fait	O	_
27	des	de	O	_
28	faibles	faible	O	_
29	débits	débit	O	_
30	de	de	O	_
31	pompage	pompage	O	_
32	.	.	O	_


#Une étude a conduit à la réalisation de puits profonds chez les particuliers ainsi qu'à l'installation d'un point de fixation et d’écrémage de la pollution chez l'un d'eux.
1	Une	un	BN	_
2	étude	étude	EN	_
3	a	avoir	BR	_
4	conduit	conduire	IR	_
5	à	à	ER	_
6	la	le	BN	_
7	réalisation	réalisation	IN	_
8	de	de	IN	_
9	puits	puits	IN	_
10	profonds	profond	EN	_
11	chez	chez	BR	_
12	les	le	BO	_
13	particuliers	particulier	EO	_
14	ainsi	ainsi	BR	_
15	qu'	que	IR	_
16	à	à	ER	_
17	l'	le	BN	_
18	installation	installation	EN	_
19	d'	de	EO	_
20	un	un	BO	_
21	point	point	IO	_
22	de	de	IO	_
23	fixation	fixation	EO	_
24	et	et	O	_
25	d’	d’	O	_
26	écrémage	écrémage	O	_
27	de	de	O	_
28	la	le	BO	_
29	pollution	pollution	EO	_
30	chez	chez	BL	_
31	l'	le	IL	_
32	un	un	IL	_
33	d'	de	EL	_
34	eux	lui	O	_
35	.	.	O	_


#Le suivi de la qualité des eaux jusqu'en 2005 a permis de déterminer le panache d'extension de la pollution et de mettre en évidence le caractère stable de cette pollution.
1	Le	le	BN	_
2	suivi	suivi	EN	_
3	de	de	IO	_
4	la	le	IO	_
5	qualité	qualité	IO	_
6	des	de	IO	_
7	eaux	eau	EO	_
8	jusqu'	jusque	BT	_
9	en	en	IT	_
10	2005	2005	ET	_
11	a	avoir	O	_
12	permis	permettre	O	_
13	de	de	O	_
14	déterminer	déterminer	O	_
15	le	le	O	_
16	panache	panache	O	_
17	d'	de	O	_
18	extension	extension	O	_
19	de	de	O	_
20	la	le	O	_
21	pollution	pollution	O	_
22	et	et	O	_
23	de	de	O	_
24	mettre	mettre	O	_
25	en	en	O	_
26	évidence	évidence	O	_
27	le	le	O	_
28	caractère	caractère	O	_
29	stable	stable	O	_
30	de	de	O	_
31	cette	ce	O	_
32	pollution	pollution	O	_
33	.	.	O	_


#L'inspection va proposer la reprise de la surveillance de la qualité des eaux souterraines par la voie d'un nouvel arrêté.
1	L'	le	O	_
2	inspection	inspection	O	_
3	va	aller	O	_
4	proposer	proposer	O	_
5	la	le	BN	_
6	reprise	reprise	IN	_
7	de	de	IN	_
8	la	le	IN	_
9	surveillance	surveillance	EN	_
10	de	de	O	_
11	la	le	BO	_
12	qualité	qualité	IO	_
13	des	de	IO	_
14	eaux	eau	IO	_
15	souterraines	souterrain	EO	_
16	par	par	O	_
17	la	le	O	_
18	voie	voie	O	_
19	d'	de	O	_
20	un	un	O	_
21	nouvel	nouveau	O	_
22	arrêté	arrêté	O	_
23	.	.	O	_


#84.0013
#Raffinerie du midi à Avignon (84)
1	Raffinerie	raffinerie	BO	_
2	du	de	BO	_
3	midi	midi	EO	_
4	à	à	IL	_
5	Avignon	Avignon	IL	_
6	(	(	IL	_
7	84	84	EL	_
8	)	)	IR	_


#La société Raffinerie du Midi a exploité jusqu’en 1998 des activités de stockage d’hydrocarbures en périphérie Ouest de la ville d’Avignon en bordure Nord de la zone industrielle de Courtine, dans le département du Vaucluse.
1	La	le	BO	_
2	société	société	IO	_
3	Raffinerie	Raffinerie	BO	_
4	du	de	IO	_
5	Midi	Midi	EO	_
6	a	avoir	BN	_
7	exploité	exploiter	EN	_
8	jusqu’	jusqu’	BT	_
9	en	en	IT	_
10	1998	1998	ET	_
11	des	un	BA	_
12	activités	activité	IA	_
13	de	de	IA	_
14	stockage	stockage	IA	_
15	d’	d’	IA	_
16	hydrocarbures	hydrocarbure	IA	_
17	en	en	BL	_
18	périphérie	périphérie	IL	_
19	Ouest	ouest	IL	_
20	de	de	IL	_
21	la	le	IL	_
22	ville	ville	IL	_
23	d’	d’	IL	_
24	Avignon	Avignon	EL	_
25	en	en	BL	_
26	bordure	bordure	IL	_
27	Nord	nord	IL	_
28	de	de	IL	_
29	la	le	IL	_
30	zone	zone	IL	_
31	industrielle	industriel	IL	_
32	de	de	IL	_
33	Courtine	Courtine	IL	_
34	,	,	O	_
35	dans	dans	BL	_
36	le	le	IL	_
37	département	département	IL	_
38	du	de	IL	_
39	Vaucluse	Vaucluse	EL	_
40	.	.	O	_


#Le dépôt, d’une superficie de 30000 m², est implanté en bordure Sud du Rhône.
1	Le	le	BO	_
2	dépôt	dépôt	EO	_
3	,	,	O	_
4	d’	d’	O	_
5	une	un	O	_
6	superficie	superficie	O	_
7	de	de	O	_
8	30000	30000	O	_
9	m²	m²	O	_
10	,	,	O	_
11	est	être	O	_
12	implanté	implanter	BL	_
13	en	en	BL	_
14	bordure	bordure	IL	_
15	Sud	sud	IL	_
16	du	de	IL	_
17	Rhône	Rhône	EL	_
18	.	.	O	_


#La capacité de ce dépôt était de 16 770 m3 et il comportait 10 bacs de stockage.
1	La	le	O	_
2	capacité	capacité	O	_
3	de	de	O	_
4	ce	ce	BO	_
5	dépôt	dépôt	EO	_
6	était	être	O	_
7	de	de	O	_
8	16	16	O	_
9	770	770	O	_
10	m3	m3	O	_
11	et	et	O	_
12	il	il	O	_
13	comportait	comporter	O	_
14	10	10	O	_
15	bacs	bac	O	_
16	de	de	O	_
17	stockage	stockage	O	_
18	.	.	O	_


#Les carburants stockés étaient essence, gazoil, fuel.
1	Les	le	BO	_
2	carburants	carburant	EO	_
3	stockés	stocker	O	_
4	étaient	être	O	_
5	essence	essence	O	_
6	,	,	O	_
7	gazoil	gazoil	O	_
8	,	,	O	_
9	fuel	fuel	O	_
10	.	.	O	_


#Ce dépôt était autorisé par Arrêté Préfectoral du 14/06/1994.
1	Ce	ce	BO	_
2	dépôt	dépôt	EO	_
3	était	être	BN	_
4	autorisé	autoriser	EN	_
5	par	par	ER	_
6	Arrêté	arrêté	BO	_
7	Préfectoral	préfectoral	EO	_
8	du	de	O	_
9	14/06/1994	14/06/1994	IT	_
10	.	.	ET	_


#Le site est démantelé.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BN	_
4	démantelé	démanteler	EN	_
5	.	.	O	_


#Il est bordé au Sud et à l’est par des voies ferrées de la SNCF, au Nord et à l’Ouest par le lit majeur du Rhône et par l’extrémité Nord de la ZI.
1	Il	il	O	_
2	est	être	O	_
3	bordé	border	BL	_
4	au	au	IL	_
5	Sud	sud	IL	_
6	et	et	IL	_
7	à	à	IL	_
8	l’	l’	IL	_
9	est	est	IL	_
10	par	par	IL	_
11	des	un	IL	_
12	voies	voie	IO	_
13	ferrées	ferré	EO	_
14	de	de	O	_
15	la	le	BO	_
16	SNCF	SNCF	EO	_
17	,	,	O	_
18	au	au	O	_
19	Nord	nord	BT	_
20	et	et	O	_
21	à	à	O	_
22	l’	l’	BL	_
23	Ouest	ouest	IL	_
24	par	par	IL	_
25	le	le	IL	_
26	lit	lit	IL	_
27	majeur	majeur	IL	_
28	du	de	IL	_
29	Rhône	Rhône	EL	_
30	et	et	O	_
31	par	par	BL	_
32	l’	l’	IL	_
33	extrémité	extrémité	IL	_
34	Nord	Nord	IL	_
35	de	de	IL	_
36	la	le	IL	_
37	ZI	ZI	EL	_
38	.	.	O	_


#Le dépôt est situé dans la zone artisanale et commerciale où seuls les logements de fonction sont autorisés.
1	Le	le	BO	_
2	dépôt	dépôt	EO	_
3	est	être	BL	_
4	situé	situer	IL	_
5	dans	dans	IL	_
6	la	le	IL	_
7	zone	zone	IL	_
8	artisanale	artisanal	IL	_
9	et	et	O	_
10	commerciale	commercial	O	_
11	où	où	O	_
12	seuls	seul	O	_
13	les	le	O	_
14	logements	logement	O	_
15	de	de	O	_
16	fonction	fonction	O	_
17	sont	être	O	_
18	autorisés	autoriser	O	_
19	.	.	O	_


#Les plus proches habitations sont situées à 300m au Sud-Est et au Nord Est.
1	Les	le	BO	_
2	plus	plus	IO	_
3	proches	proche	IO	_
4	habitations	habitation	EO	_
5	sont	être	BL	_
6	situées	situer	IL	_
7	à	à	IL	_
8	300	300	IL	_
9	m	m	IL	_
10	au	au	IL	_
11	Sud-Est	sud-est	IL	_
12	et	et	IL	_
13	au	au	IL	_
14	Nord	nord	IL	_
15	Est	Est	EL	_
16	.	.	O	_


#Le toit de la nappe se situe à environ 5 m de profondeur.
1	Le	le	O	_
2	toit	toit	O	_
3	de	de	O	_
4	la	le	BO	_
5	nappe	nappe	EO	_
6	se	se	BL	_
7	situe	situe	IL	_
8	à	à	IL	_
9	environ	environ	IL	_
10	5	5	O	_
11	m	m	O	_
12	de	de	O	_
13	profondeur	profondeur	O	_
14	.	.	O	_


#Un diagnostic de pollution des sols et de la nappe a été réalisé en 1996.
1	Un	un	BN	_
2	diagnostic	diagnostic	IN	_
3	de	de	IN	_
4	pollution	pollution	IN	_
5	des	de	IN	_
6	sols	sol	EN	_
7	et	et	O	_
8	de	de	O	_
9	la	le	O	_
10	nappe	nappe	O	_
11	a	avoir	BN	_
12	été	être	IN	_
13	réalisé	réaliser	EN	_
14	en	en	BT	_
15	1996	1996	ET	_
16	.	.	O	_


#Une pollution par les hydrocarbures a été mise en évidence au niveau du sol et de la nappe.
1	Une	un	BO	_
2	pollution	pollution	EO	_
3	par	par	O	_
4	les	le	O	_
5	hydrocarbures	hydrocarbure	BO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	mise	mettre	EN	_
9	en	en	O	_
10	évidence	évidence	O	_
11	au	au	O	_
12	niveau	niveau	O	_
13	du	de	O	_
14	sol	sol	O	_
15	et	et	O	_
16	de	de	O	_
17	la	le	O	_
18	nappe	nappe	O	_
19	.	.	O	_


#Au niveau du sol, deux zones distinctes, zones Sud-ouest et Nord-Ouest, d’une superficie totale de l’ordre de 5000 à 6000 m², présentent des teneurs en hydrocarbures sous forme gazeuse et des xylènes à des teneurs supérieures à la VDSS (Valeur de Définition de Source-Sol).
1	Au	au	O	_
2	niveau	niveau	O	_
3	du	de	O	_
4	sol	sol	O	_
5	,	,	O	_
6	deux	deux	BO	_
7	zones	zone	EO	_
8	distinctes	distinct	O	_
9	,	,	O	_
10	zones	zone	IL	_
11	Sud-ouest	sud-ouest	IL	_
12	et	et	IL	_
13	Nord-Ouest	nord-ouest	EL	_
14	,	,	O	_
15	d’	d’	O	_
16	une	un	O	_
17	superficie	superficie	O	_
18	totale	total	O	_
19	de	de	O	_
20	l’	l’	O	_
21	ordre	ordre	O	_
22	de	de	O	_
23	5000	5000	O	_
24	à	à	O	_
25	6000	6000	O	_
26	m²	m²	O	_
27	,	,	O	_
28	présentent	présenter	O	_
29	des	un	O	_
30	teneurs	teneur	O	_
31	en	en	O	_
32	hydrocarbures	hydrocarbure	O	_
33	sous	sous	O	_
34	forme	forme	O	_
35	gazeuse	gazeux	O	_
36	et	et	O	_
37	des	un	O	_
38	xylènes	xylène	O	_
39	à	à	O	_
40	des	un	O	_
41	teneurs	teneur	O	_
42	supérieures	supérieur	O	_
43	à	à	O	_
44	la	le	O	_
45	VDSS	VDSS	O	_
46	(	(	O	_
47	Valeur	valeur	O	_
48	de	de	O	_
49	Définition	définition	O	_
50	de	de	O	_
51	Source	Source	O	_
52	-	-	O	_
53	Sol	Sol	O	_
54	)	)	O	_
55	.	.	O	_


#En ce qui concerne la nappe, les analyses de 1996 ne révèlent aucune contamination alors que la campagne de 1999 démontre une pollution aux hydrocarbures.
1	En	en	O	_
2	ce	ce	O	_
3	qui	qui	O	_
4	concerne	concerne	O	_
5	la	le	O	_
6	nappe	nappe	O	_
7	,	,	O	_
8	les	le	BN	_
9	analyses	analyse	EN	_
10	de	de	BT	_
11	1996	1996	ET	_
12	ne	ne	O	_
13	révèlent	révéler	O	_
14	aucune	aucun	O	_
15	contamination	contamination	EO	_
16	alors	alors	O	_
17	que	que	O	_
18	la	le	O	_
19	campagne	campagne	O	_
20	de	de	BT	_
21	1999	1999	ET	_
22	démontre	démontre	O	_
23	une	un	O	_
24	pollution	pollution	O	_
25	aux	à	O	_
26	hydrocarbures	hydrocarbure	O	_
27	.	.	O	_


#Une Évaluation Simplifié des Risques (ESR)  a été transmise le 06/07/1999 conformément aux dispositions de l'Arrêté Préfectoral du 25/02/1999, elle classe  le site en classe 1.
1	Une	un	BN	_
2	Évaluation	évaluation	IN	_
3	Simplifié	simplifier	IN	_
4	des	de	IN	_
5	Risques	risque	EN	_
6	(	(	O	_
7	ESR	esr	O	_
8	)	)	O	_
9	 	 	BN	_
10	a	avoir	IN	_
11	été	être	IN	_
12	transmise	transmettre	EN	_
13	le	le	BT	_
14	06/07/1999	06/07/1999	IT	_
15	conformément	conformément	O	_
16	aux	à	O	_
17	dispositions	disposition	O	_
18	de	de	O	_
19	l'	le	O	_
20	Arrêté	arrêté	O	_
21	Préfectoral	préfectoral	O	_
22	du	de	BT	_
23	25/02/1999	25/02/1999	ET	_
24	,	,	O	_
25	elle	lui	O	_
26	classe	classer	BO	_
27	 	 	BO	_
28	le	le	EO	_
29	site	site	EO	_
30	en	en	BO	_
31	classe	classe	BO	_
32	1	1	EO	_
33	.	.	EO	_


#Une EDR (Évaluation Détaillée des Risques) a donc été demandée mais le dépôt a cessé son activité entre temps.
1	Une	un	BO	_
2	EDR	edr	IO	_
3	(	(	O	_
4	Évaluation	évaluation	O	_
5	Détaillée	détaillé	O	_
6	des	de	BN	_
7	Risques	risque	EN	_
8	)	)	O	_
9	a	avoir	BN	_
10	donc	donc	IN	_
11	été	être	IN	_
12	demandée	demander	EN	_
13	mais	mais	O	_
14	le	le	BO	_
15	dépôt	dépôt	EO	_
16	a	avoir	BN	_
17	cessé	cesser	IN	_
18	son	son	IN	_
19	activité	activité	EN	_
20	entre	entre	BT	_
21	temps	temps	IT	_
22	.	.	ET	_


#Dès lors, des mesures de gestion devaient être prises.
1	Dès	dès	O	_
2	lors	lors	O	_
3	,	,	O	_
4	des	un	O	_
5	mesures	mesure	O	_
6	de	de	O	_
7	gestion	gestion	BO	_
8	devaient	devoir	IN	_
9	être	être	IN	_
10	prises	prendre	EN	_
11	.	.	O	_


#L'arrêté préfectoral (AP) du 23/08/2001 encadre les travaux de réhabilitation (+ AP de mise en demeure du 16/11/2001) qui seront réalisés dans l’optique d’un usage futur comme zone d’activité économique.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	(	(	O	_
5	AP	ap	O	_
6	)	)	O	_
7	du	de	O	_
8	23/08/2001	23/08/2001	IT	_
9	encadre	encadre	BN	_
10	les	le	BN	_
11	travaux	travail	IN	_
12	de	de	IN	_
13	réhabilitation	réhabilitation	EN	_
14	(	(	O	_
15	+	+	O	_
16	AP	ap	O	_
17	de	de	O	_
18	mise	mise	O	_
19	en	en	O	_
20	demeure	demeure	O	_
21	du	de	O	_
22	16/11/2001	16/11/2001	IT	_
23	)	)	O	_
24	qui	qui	O	_
25	seront	être	BN	_
26	réalisés	réaliser	EN	_
27	dans	dans	BR	_
28	l’	l’	IR	_
29	optique	optique	IR	_
30	d’	d’	ER	_
31	un	un	BO	_
32	usage	usage	IO	_
33	futur	futur	EO	_
34	comme	comme	BR	_
35	zone	zone	IA	_
36	d’	d’	IA	_
37	activité	activité	IA	_
38	économique	économique	EA	_
39	.	.	O	_


#Cet AP fixe les seuils de réhabilitation à 12,5 mg/kg pour le Xylène et 1000 mg/kg pour les hydrocarbures.  Il impose également la modélisation de l’impact de la contamination par les hydrocarbures de la nappe vis-à-vis d’un captage industriel identifié en aval hydraulique du site afin de définir une surveillance de la qualité de la nappe et éventuellement un traitement de celle-ci.
1	Cet	ce	BO	_
2	AP	ap	EO	_
3	fixe	fixe	BN	_
4	les	le	BO	_
5	seuils	seuil	EO	_
6	de	de	O	_
7	réhabilitation	réhabilitation	O	_
8	à	à	O	_
9	12,5	12,5	O	_
10	mg	milligramme	O	_
11	/	sur	O	_
12	kg	kilogramme	O	_
13	pour	pour	O	_
14	le	le	O	_
15	Xylène	xylène	O	_
16	et	et	O	_
17	1000	1000	O	_
18	mg	milligramme	O	_
19	/	sur	O	_
20	kg	kilogramme	O	_
21	pour	pour	O	_
22	les	le	O	_
23	hydrocarbures	hydrocarbure	O	_
24	.	.	O	_
25	 	 	O	_
26	Il	il	O	_
27	impose	impose	O	_
28	également	également	O	_
29	la	le	O	_
30	modélisation	modélisation	O	_
31	de	de	O	_
32	l’	l’	O	_
33	impact	impact	O	_
34	de	de	O	_
35	la	le	O	_
36	contamination	contamination	O	_
37	par	par	O	_
38	les	le	O	_
39	hydrocarbures	hydrocarbure	O	_
40	de	de	O	_
41	la	le	O	_
42	nappe	nappe	O	_
43	vis-à-vis	vis-à-vis	O	_
44	d’	d’	O	_
45	un	un	O	_
46	captage	captage	O	_
47	industriel	industriel	BL	_
48	identifié	identifier	BL	_
49	en	en	IL	_
50	aval	aval	IL	_
51	hydraulique	hydraulique	IL	_
52	du	de	IL	_
53	site	site	EL	_
54	afin	afin	O	_
55	de	de	O	_
56	définir	définir	O	_
57	une	un	O	_
58	surveillance	surveillance	O	_
59	de	de	O	_
60	la	le	O	_
61	qualité	qualité	O	_
62	de	de	BO	_
63	la	le	BO	_
64	nappe	nappe	EO	_
65	et	et	O	_
66	éventuellement	éventuellement	BN	_
67	un	un	BN	_
68	traitement	traitement	EN	_
69	de	de	O	_
70	celle-ci	celui-ci	O	_
71	.	.	O	_


#Le rapport final de réhabilitation a été réalisé le 19/04/2002.
1	Le	le	BO	_
2	rapport	rapport	IO	_
3	final	final	IO	_
4	de	de	IO	_
5	réhabilitation	réhabilitation	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	réalisé	réaliser	EN	_
9	le	le	BT	_
10	19/04/2002	19/04/2002	IT	_
11	.	.	O	_


#La réhabilitation des sols s’est effectuée par Venting avec extraction et traitement des gaz grâce à 38 aiguilles d’extraction raccordées selon deux lignes principales parallèles orientées Nord-Sud.
1	La	le	BN	_
2	réhabilitation	réhabilitation	IN	_
3	des	de	IN	_
4	sols	sol	EN	_
5	s’	s’	BN	_
6	est	être	IN	_
7	effectuée	effectuer	EN	_
8	par	par	O	_
9	Venting	Venting	BN	_
10	avec	avec	O	_
11	extraction	extraction	O	_
12	et	et	O	_
13	traitement	traitement	BA	_
14	des	de	O	_
15	gaz	gaz	O	_
16	grâce	grâce	O	_
17	à	à	O	_
18	38	38	O	_
19	aiguilles	aiguille	O	_
20	d’	d’	O	_
21	extraction	extraction	O	_
22	raccordées	raccorder	O	_
23	selon	selon	O	_
24	deux	deux	BO	_
25	lignes	ligne	IO	_
26	principales	principal	IO	_
27	parallèles	parallèle	IO	_
28	orientées	orienter	IL	_
29	Nord-Sud	nord-sud	IL	_
30	.	.	O	_


#Le traitement a duré 177 jours et s’est achevé le 13 Mars 2002.
1	Le	le	BN	_
2	traitement	traitement	IN	_
3	a	avoir	EN	_
4	duré	durer	IT	_
5	177	177	IT	_
6	jours	jour	ET	_
7	et	et	O	_
8	s’	s’	BN	_
9	est	être	IN	_
10	achevé	achever	EN	_
11	le	le	BT	_
12	13	13	IT	_
13	Mars	mars	IT	_
14	2002	2002	ET	_
15	.	.	O	_


#Durant le traitement plus de 4,6 millions de mètres cubes d’air ont été traités.
1	Durant	durant	BR	_
2	le	le	BN	_
3	traitement	traitement	EN	_
4	plus	plus	O	_
5	de	de	O	_
6	4,6	4,6	BO	_
7	millions	million	IO	_
8	de	de	IO	_
9	mètres	mètre	IO	_
10	cubes	cube	IO	_
11	d’	d’	IO	_
12	air	air	EO	_
13	ont	avoir	BN	_
14	été	être	IN	_
15	traités	traiter	EN	_
16	.	.	O	_


#Le piézomètre de contrôle a été implanté sur le site.
1	Le	le	BO	_
2	piézomètre	piézomètre	IO	_
3	de	de	IO	_
4	contrôle	contrôle	EO	_
5	a	avoir	BN	_
6	été	être	IN	_
7	implanté	implanter	EN	_
8	sur	sur	O	_
9	le	le	O	_
10	site	site	O	_
11	.	.	O	_


#Le Procès-Verbal de récolement a été établi le 11 Juin 2004.
1	Le	le	BO	_
2	Procès-Verbal	procès-verbal	EO	_
3	de	de	O	_
4	récolement	récolement	EN	_
5	a	avoir	BN	_
6	été	être	IN	_
7	établi	établir	EN	_
8	le	le	BT	_
9	11	11	IT	_
10	Juin	juin	IT	_
11	2004	2004	ET	_
12	.	.	ET	_


#L'étude sur la nappe remise fin novembre 2001, mentionne qu'il n'y a pas de menace pour un captage industriel situé 800 m plus au sud.
1	L'	le	BN	_
2	étude	étude	IN	_
3	sur	sur	IN	_
4	la	le	IN	_
5	nappe	nappe	EN	_
6	remise	remettre	EN	_
7	fin	fin	BT	_
8	novembre	novembre	IT	_
9	2001	2001	ET	_
10	,	,	ET	_
11	mentionne	mentionne	O	_
12	qu'	que	O	_
13	il	il	O	_
14	n'	n'	O	_
15	y	y	O	_
16	a	avoir	BO	_
17	pas	pas	IO	_
18	de	de	IO	_
19	menace	menace	EO	_
20	pour	pour	O	_
21	un	un	BO	_
22	captage	captage	EO	_
23	industriel	industriel	EO	_
24	situé	situer	BL	_
25	800	800	IL	_
26	m	m	IL	_
27	plus	plus	IL	_
28	au	au	IL	_
29	sud	sud	EL	_
30	.	.	O	_


#Le suivi de la qualité de la nappe s’est poursuivi  à une fréquence trimestrielle pendant une durée de trois ans comme l’impose l’AP du 23/08/2001.
1	Le	le	BO	_
2	suivi	suivi	IO	_
3	de	de	IO	_
4	la	le	IO	_
5	qualité	qualité	IO	_
6	de	de	IO	_
7	la	le	IO	_
8	nappe	nappe	EO	_
9	s’	s’	BN	_
10	est	être	IN	_
