
#76.0057
#Nature : Site industriel en activité (ancien site HYDRO AGRI FRANCE exploité par d’autres industriels)
1	Nature	nature	O	_
13	anciennes	ancien	O	_
14	de	de	O	_
15	la	le	O	_
16	Seine	Seine	EL	_
17	)	)	O	_
18	est	être	BN	_
19	en	en	IN	_
20	place	place	EN	_
21	depuis	depuis	BT	_
22	1993	1993	ET	_
23	.	.	O	_


#Les analyses réalisées deux fois par an montrent localement des traces d'hydrocarbures et éventuellement des produits surnageant notamment au droit d'un ancien poste de livraison.
1	Les	le	O	_
2	analyses	analyse	O	_
3	réalisées	réaliser	O	_
4	deux	deux	O	_
5	fois	fois	BT	_
6	par	par	IT	_
7	an	an	ET	_
8	montrent	montrer	O	_
9	localement	localement	O	_
10	des	un	O	_
11	traces	trace	O	_
12	d'	de	O	_
13	hydrocarbures	hydrocarbure	O	_
14	et	et	O	_
15	éventuellement	éventuellement	O	_
16	des	un	O	_
17	produits	produit	O	_
18	surnageant	surnager	O	_
19	notamment	notamment	O	_
20	au	au	BL	_
21	droit	droit	IL	_
22	d'	de	IL	_
23	un	un	IL	_
24	ancien	ancien	IL	_
25	poste	poste	IL	_
26	de	de	IL	_
27	livraison	livraison	EL	_
28	.	.	O	_


#Afin de résorber la lentille de pollution, un programme de pompage en continu a été mis en place.
1	Afin	afin	BR	_
2	de	de	BN	_
3	résorber	résorber	EN	_
4	la	le	BO	_
5	lentille	lentille	IO	_
6	de	de	IO	_
7	pollution	pollution	EO	_
8	,	,	O	_
9	un	un	BO	_
10	programme	programme	IO	_
11	de	de	IO	_
12	pompage	pompage	EO	_
13	en	en	EO	_
14	continu	continu	EO	_
15	a	avoir	BN	_
16	été	être	IN	_
17	mis	mettre	EN	_
18	en	en	EN	_
19	place	place	EN	_
20	.	.	O	_


#Pour ce qui est des eaux superficielles, la Seine qui borde le site sur son côté sud-ouest représente une cible importante en matière de pollution car elle représente l'exutoire potentiel ultime des éventuelles pollutions pouvant être générées par la raffinerie.
1	Pour	pour	O	_
2	ce	ce	O	_
3	qui	qui	O	_
4	est	être	O	_
5	des	de	O	_
6	eaux	eau	O	_
7	superficielles	superficiel	O	_
8	,	,	O	_
9	la	le	BO	_
10	Seine	Seine	EO	_
11	qui	qui	O	_
12	borde	borde	BL	_
13	le	le	IL	_
14	site	site	EL	_
15	sur	sur	BL	_
16	son	son	IL	_
17	côté	côté	IL	_
18	sud-ouest	sud-ouest	IL	_
19	représente	représente	BR	_
20	une	un	BO	_
21	cible	cible	EO	_
22	importante	important	O	_
23	en	en	O	_
24	matière	matière	O	_
25	de	de	O	_
26	pollution	pollution	O	_
27	car	car	O	_
28	elle	lui	O	_
29	représente	représente	O	_
30	l'	le	BL	_
31	exutoire	exutoire	IL	_
32	potentiel	potentiel	IL	_
33	ultime	ultime	O	_
34	des	de	O	_
35	éventuelles	éventuel	O	_
36	pollutions	pollution	O	_
37	pouvant	pouvoir	O	_
38	être	être	O	_
39	générées	générer	O	_
40	par	par	O	_
41	la	le	O	_
42	raffinerie	raffinerie	O	_
43	.	.	O	_


#Elle fait donc l'objet d'une surveillance de sa qualité au niveau de deux stations situées en amont et en aval du site (Courval et Tancarville) qui ne montre aucun signe de pollution par les hydrocarbures.
1	Elle	lui	O	_
2	fait	faire	O	_
3	donc	donc	O	_
4	l'	le	BR	_
5	objet	objet	IR	_
6	d'	de	ER	_
7	une	un	BN	_
8	surveillance	surveillance	EN	_
9	de	de	O	_
10	sa	son	BO	_
11	qualité	qualité	EO	_
12	au	au	BR	_
13	niveau	niveau	IR	_
14	de	de	ER	_
15	deux	deux	BO	_
16	stations	station	EO	_
17	situées	situer	BL	_
18	en	en	IL	_
19	amont	amont	IL	_
20	et	et	IL	_
21	en	en	IL	_
22	aval	aval	IL	_
23	du	de	IL	_
24	site	site	EL	_
25	(	(	IL	_
26	Courval	Courval	IL	_
27	et	et	IL	_
28	Tancarville	Tancarville	EL	_
29	)	)	O	_
30	qui	qui	O	_
31	ne	ne	O	_
32	montre	montre	O	_
33	aucun	aucun	O	_
34	signe	signe	O	_
35	de	de	O	_
36	pollution	pollution	O	_
37	par	par	O	_
38	les	le	O	_
39	hydrocarbures	hydrocarbure	O	_
40	.	.	O	_


#Cette surveillance est assurée par la Cellule Antipollution de la Seine.
1	Cette	ce	O	_
2	surveillance	surveillance	EA	_
3	est	être	O	_
4	assurée	assurer	O	_
5	par	par	O	_
6	la	le	BO	_
7	Cellule	cellule	EO	_
8	Antipollution	antipollution	O	_
9	de	de	O	_
10	la	le	BO	_
11	Seine	Seine	EO	_
12	.	.	O	_


#Il existe sur le site un réseau de 22 piézomètres qui ont été implantés depuis 1994 suite aux études réalisées par HORIZONS en 1992 et qui depuis réalise chaque année des mesures de niveaux piézométriques, des prélèvements et des analyses d'eau dans le cadre de campagnes bi-annuelles.
1	Il	il	O	_
2	existe	existe	O	_
3	sur	sur	O	_
4	le	le	O	_
5	site	site	O	_
6	un	un	O	_
7	réseau	réseau	O	_
8	de	de	O	_
9	22	22	BO	_
10	piézomètres	piézomètre	EO	_
11	qui	qui	O	_
12	ont	avoir	BN	_
13	été	être	IN	_
14	implantés	implanter	EN	_
15	depuis	depuis	BT	_
16	1994	1994	ET	_
17	suite	suite	BR	_
18	aux	aux	BN	_
19	études	étude	IN	_
20	réalisées	réaliser	EN	_
21	par	par	O	_
22	HORIZONS	HORIZONS	EO	_
23	en	en	BT	_
24	1992	1992	ET	_
25	et	et	O	_
26	qui	qui	O	_
27	depuis	depuis	O	_
28	réalise	réalise	O	_
29	chaque	chaque	O	_
30	année	année	ET	_
31	des	un	BN	_
32	mesures	mesure	EN	_
33	de	de	O	_
34	niveaux	niveau	O	_
35	piézométriques	piézométrique	O	_
36	,	,	O	_
37	des	un	O	_
38	prélèvements	prélèvement	O	_
39	et	et	O	_
40	des	un	O	_
41	analyses	analyse	O	_
42	d'	de	BO	_
43	eau	eau	EO	_
44	dans	dans	O	_
45	le	le	O	_
46	cadre	cadre	O	_
47	de	de	O	_
48	campagnes	campagne	O	_
49	bi-annuelles	bi-annuelle	O	_
50	.	.	O	_


#Une évaluation simplifiée des risques à été demandée par arrêté préfectoral le 23 décembre 1999 et a été réalisée en novembre 2004.
1	Une	un	BN	_
2	évaluation	évaluation	IN	_
3	simplifiée	simplifier	IN	_
4	des	de	IN	_
5	risques	risque	EN	_
6	à	à	BN	_
7	été	être	IN	_
8	demandée	demander	EN	_
9	par	par	BO	_
10	arrêté	arrêté	BO	_
11	préfectoral	préfectoral	EO	_
12	le	le	BT	_
13	23	23	IT	_
14	décembre	décembre	IT	_
15	1999	1999	ET	_
16	et	et	O	_
17	a	avoir	BN	_
18	été	être	IN	_
19	réalisée	réaliser	EN	_
20	en	en	BT	_
21	novembre	novembre	IT	_
22	2004	2004	ET	_
23	.	.	ET	_


#La qualité des eaux sous le site à été mesurée en différents endroits.
1	La	le	BO	_
2	qualité	qualité	IO	_
3	des	de	IO	_
4	eaux	eau	EO	_
5	sous	sous	BL	_
6	le	le	BO	_
7	site	site	EO	_
8	à	à	BN	_
9	été	être	IN	_
10	mesurée	mesurer	EN	_
11	en	en	EN	_
12	différents	différents	O	_
13	endroits	endroit	O	_
14	.	.	O	_


#Les résultats ont montrés des valeurs moyennes et des pic d'hydrocarbures totaux, de HAP et de composés aromatiques supérieurs à la VCI sur certains piézomètres ainsi que la présence d'une phase flottante au niveau de deux piézomètres.
1	Les	le	O	_
2	résultats	résultat	O	_
3	ont	avoir	O	_
4	montrés	montrer	O	_
5	des	un	O	_
6	valeurs	valeur	O	_
7	moyennes	moyen	O	_
8	et	et	O	_
9	des	un	O	_
10	pic	pic	O	_
11	d'	de	O	_
12	hydrocarbures	hydrocarbure	O	_
13	totaux	total	O	_
14	,	,	O	_
15	de	de	O	_
16	HAP	hap	O	_
17	et	et	O	_
18	de	de	O	_
19	composés	composé	O	_
20	aromatiques	aromatique	O	_
21	supérieurs	supérieur	O	_
22	à	à	O	_
23	la	le	O	_
24	VCI	VCI	O	_
25	sur	sur	O	_
26	certains	certain	O	_
27	piézomètres	piézomètre	O	_
28	ainsi	ainsi	O	_
29	que	que	O	_
30	la	le	O	_
31	présence	présence	O	_
32	d'	de	O	_
33	une	un	O	_
34	phase	phase	O	_
35	flottante	flottant	O	_
36	au	au	O	_
37	niveau	niveau	O	_
38	de	de	O	_
39	deux	deux	O	_
40	piézomètres	piézomètre	O	_
41	.	.	O	_


#Cette ESR comprenait également une étude des sols qui a prouvée que l'ensemble des valeurs mesurées en hydrocarbures totaux et en HAP était inférieure au VCI du sol (Valeur de Constat d'Impact). (Cependant, 5 zones du site ont été recensées comme étant des sources de pollution liées à des pratiques environnementales anciennes sur le site de gestion des déchets ou à des fuites d'équipement. )
1	Cette	ce	BN	_
2	ESR	esr	IN	_
3	comprenait	comprendre	O	_
4	également	également	O	_
5	une	un	BN	_
6	étude	étude	IN	_
7	des	de	IN	_
8	sols	sol	EN	_
9	qui	qui	O	_
10	a	avoir	O	_
11	prouvée	prouver	O	_
12	que	que	O	_
13	l'	le	O	_
14	ensemble	ensemble	O	_
15	des	de	O	_
16	valeurs	valeur	O	_
17	mesurées	mesurer	O	_
18	en	en	O	_
19	hydrocarbures	hydrocarbure	O	_
20	totaux	total	O	_
21	et	et	O	_
22	en	en	O	_
23	HAP	hap	O	_
24	était	être	O	_
25	inférieure	inférieur	O	_
26	au	au	O	_
27	VCI	vci	O	_
28	du	de	O	_
29	sol	sol	O	_
30	(	(	O	_
31	Valeur	valeur	O	_
32	de	de	O	_
33	Constat	constat	O	_
34	d'	de	O	_
35	Impact	impact	O	_
36	)	)	O	_
37	.	.	O	_
38	(	(	O	_
39	Cependant	cependant	O	_
40	,	,	O	_
41	5	5	BO	_
42	zones	zone	EO	_
43	du	de	O	_
44	site	site	O	_
45	ont	avoir	BN	_
46	été	être	IN	_
47	recensées	recenser	EN	_
48	comme	comme	BR	_
49	étant	être	ER	_
50	des	un	BO	_
51	sources	source	IO	_
52	de	de	IO	_
53	pollution	pollution	EO	_
54	liées	lier	BR	_
55	à	à	ER	_
56	des	un	BO	_
57	pratiques	pratique	IO	_
58	environnementales	environnemental	EO	_
59	anciennes	ancien	EO	_
60	sur	sur	O	_
61	le	le	O	_
62	site	site	O	_
63	de	de	O	_
64	gestion	gestion	O	_
65	des	de	O	_
66	déchets	déchet	O	_
67	ou	ou	O	_
68	à	à	O	_
69	des	un	O	_
70	fuites	fuite	O	_
71	d'	de	O	_
72	équipement	équipement	O	_
73	.	.	O	_
74	)	)	O	_


#Le bilan de l'étude à permis de désigné le site comme étant un site de CLASSE 2.
1	Le	le	O	_
2	bilan	bilan	O	_
3	de	de	O	_
4	l'	le	O	_
5	étude	étude	O	_
6	à	à	BN	_
7	permis	permettre	IN	_
8	de	de	IN	_
9	désigné	désigner	EN	_
10	le	le	BO	_
11	site	site	EO	_
12	comme	comme	BR	_
13	étant	être	BO	_
14	un	un	BO	_
15	site	site	EO	_
16	de	de	O	_
17	CLASSE	CLASSE	BO	_
18	2	2	EO	_
19	.	.	EO	_


#Une approche globale de la surveillance piézométrique de la plate-forme EMCF et ESSO a été demandée par l'inspection des installations classées en 2008 lors d'une visite du site.
1	Une	un	BO	_
2	approche	approche	EO	_
3	globale	global	O	_
4	de	de	O	_
5	la	le	O	_
6	surveillance	surveillance	BO	_
7	piézométrique	piézométrique	EO	_
8	de	de	O	_
9	la	le	BO	_
10	plate	plate	EO	_
11	-	-	EO	_
12	forme	forme	EO	_
13	EMCF	EMCF	EO	_
14	et	et	O	_
15	ESSO	ESSO	O	_
16	a	avoir	BN	_
17	été	être	IN	_
18	demandée	demander	EN	_
19	par	par	O	_
20	l'	le	BO	_
21	inspection	inspection	IO	_
22	des	de	IO	_
23	installations	installation	IO	_
24	classées	classer	EO	_
25	en	en	BT	_
26	2008	2008	ET	_
27	lors	lors	EN	_
28	d'	de	EN	_
29	une	un	EN	_
30	visite	visite	EN	_
31	du	de	O	_
32	site	site	O	_
33	.	.	O	_


#Suite à cette visite et à la non transmission de certains dossiers attendus, un arrêté préfectoral complémentaire à été signé en 2009 imposant à l'exploitant la réalisation de nouvelles études sur le site (étape B des investigations menées en 1993) qui consistent en  :
1	Suite	suite	O	_
2	à	à	O	_
3	cette	ce	O	_
4	visite	visite	O	_
5	et	et	O	_
6	à	à	O	_
7	la	le	O	_
8	non	non	O	_
9	transmission	transmission	O	_
10	de	de	O	_
11	certains	certain	O	_
12	dossiers	dossier	O	_
13	attendus	attendre	O	_
14	,	,	O	_
15	un	un	BO	_
16	arrêté	arrêté	IO	_
17	préfectoral	préfectoral	IO	_
18	complémentaire	complémentaire	EO	_
19	à	à	BN	_
20	été	être	IN	_
21	signé	signer	EN	_
22	en	en	BT	_
23	2009	2009	ET	_
24	imposant	imposer	BN	_
25	à	à	O	_
26	l'	le	BO	_
27	exploitant	exploitant	EO	_
28	la	le	BN	_
29	réalisation	réalisation	IN	_
30	de	de	IN	_
31	nouvelles	nouveau	IN	_
32	études	étude	IN	_
33	sur	sur	BL	_
34	le	le	IL	_
35	site	site	EL	_
36	(	(	O	_
37	étape	étape	O	_
38	B	b	O	_
39	des	de	O	_
40	investigations	investigation	O	_
41	menées	mener	O	_
42	en	en	BT	_
43	1993	1993	ET	_
44	)	)	O	_
45	qui	qui	O	_
46	consistent	consister	O	_
47	en	en	O	_
48	 	 	O	_
49	:	:	O	_


#la réalisation d'une IEM qui devra notamment conclure sur la pertinence de la surveillance piézométrique actuelle (réseau, traceurs et fréquences d'analyses);
1	la	le	O	_
2	réalisation	réalisation	O	_
3	d'	de	O	_
4	une	un	O	_
5	IEM	iem	O	_
6	qui	qui	O	_
7	devra	devoir	O	_
8	notamment	notamment	O	_
9	conclure	conclure	O	_
10	sur	sur	O	_
11	la	le	O	_
12	pertinence	pertinence	O	_
13	de	de	O	_
14	la	le	O	_
15	surveillance	surveillance	BA	_
16	piézométrique	piézométrique	EA	_
17	actuelle	actuel	O	_
18	(	(	O	_
19	réseau	réseau	O	_
20	,	,	O	_
21	traceurs	traceur	O	_
22	et	et	O	_
23	fréquences	fréquence	O	_
24	d'	de	O	_
25	analyses	analyse	O	_
26	)	)	O	_
27	;	;	O	_


#la finalisation du schéma conceptuel au sens de la circulaire du 8 février 2007.
1	la	le	O	_
2	finalisation	finalisation	O	_
3	du	de	O	_
4	schéma	schéma	O	_
5	conceptuel	conceptuel	O	_
6	au	au	O	_
7	sens	sens	O	_
8	de	de	O	_
9	la	le	O	_
10	circulaire	circulaire	O	_
11	du	de	O	_
12	8	8	BT	_
13	février	février	IT	_
14	2007	2007	ET	_
15	.	.	ET	_


#En septembre 2010, des rapport de suivi de la qualité de la nappe sur l'unité AIR LIQUIDE et STIG ont été réalisés.
1	En	en	BT	_
2	septembre	septembre	IT	_
3	2010	2010	ET	_
4	,	,	ET	_
5	des	un	O	_
6	rapport	rapport	O	_
7	de	de	O	_
8	suivi	suivi	O	_
9	de	de	O	_
10	la	le	O	_
11	qualité	qualité	O	_
12	de	de	O	_
13	la	le	BO	_
14	nappe	nappe	EO	_
15	sur	sur	O	_
16	l'	le	O	_
17	unité	unité	O	_
18	AIR	AIR	BO	_
19	LIQUIDE	LIQUIDE	EO	_
20	et	et	O	_
21	STIG	STIG	BO	_
22	ont	avoir	BN	_
23	été	être	IN	_
24	réalisés	réaliser	EN	_
25	.	.	O	_


#Le rapport sur l'unité AIR LIQUIDE à mis en évidence un sens d'écoulement de la nappe dirigé vers le sud de la raffinerie ainsi que l'absence de teneurs en polluant supérieures aux VCI dans les piézomètres analysés pour les hydrocarbures totaux (< 1000 µg/l) et les HAP (< 1 µg/l) mais supérieures aux VCI  pour ce qui est du Benzène pour 2 piézomètres ([benzène] > 5 µg/l).
1	Le	le	O	_
2	rapport	rapport	O	_
3	sur	sur	O	_
4	l'	le	O	_
5	unité	unité	O	_
6	AIR	AIR	BO	_
7	LIQUIDE	LIQUIDE	EO	_
8	à	à	O	_
9	mis	mettre	O	_
10	en	en	O	_
11	évidence	évidence	O	_
12	un	un	O	_
13	sens	sens	O	_
14	d'	de	O	_
15	écoulement	écoulement	O	_
16	de	de	O	_
17	la	le	O	_
18	nappe	nappe	O	_
19	dirigé	diriger	BL	_
20	vers	vers	IL	_
21	le	le	IL	_
22	sud	sud	IL	_
23	de	de	IL	_
24	la	le	IL	_
25	raffinerie	raffinerie	EL	_
26	ainsi	ainsi	O	_
27	que	que	O	_
28	l'	le	O	_
29	absence	absence	O	_
30	de	de	O	_
31	teneurs	teneur	O	_
32	en	en	O	_
33	polluant	polluant	O	_
34	supérieures	supérieur	O	_
35	aux	à	O	_
36	VCI	vci	O	_
37	dans	dans	O	_
38	les	le	O	_
39	piézomètres	piézomètre	O	_
40	analysés	analyser	O	_
41	pour	pour	O	_
42	les	le	O	_
43	hydrocarbures	hydrocarbure	O	_
44	totaux	total	O	_
45	(	(	O	_
46	<	<	O	_
47	1000	1000	O	_
48	µg	µg	O	_
49	/	sur	O	_
50	l	l	O	_
51	)	)	O	_
52	et	et	O	_
53	les	le	BO	_
54	HAP	hap	EO	_
55	(	(	O	_
56	<	<	O	_
57	1	1	O	_
58	µg	µg	O	_
59	/	sur	O	_
60	l	l	O	_
61	)	)	O	_
62	mais	mais	O	_
63	supérieures	supérieur	O	_
64	aux	à	O	_
65	VCI	vci	O	_
66	 	 	O	_
67	pour	pour	O	_
68	ce	ce	O	_
69	qui	qui	O	_
70	est	être	O	_
71	du	de	O	_
72	Benzène	Benzène	O	_
73	pour	pour	O	_
74	2	2	O	_
75	piézomètres	piézomètre	O	_
76	(	(	O	_
77	[	[	O	_
78	benzène	benzène	O	_
79	]	]	O	_
80	>	>	O	_
81	5	5	O	_
82	µg	µg	O	_
83	/	sur	O	_
84	l	l	O	_
85	)	)	O	_
86	.	.	O	_


#e rapport sur STIG a montré, quant à lui, l'absence totale de teneurs en polluants supérieures aux VCI pour ces mêmes types de polluants.
1	e	e	O	_
2	rapport	rapport	O	_
3	sur	sur	O	_
4	STIG	STIG	O	_
5	a	avoir	O	_
6	montré	montrer	O	_
7	,	,	O	_
8	quant	quant	O	_
9	à	à	O	_
10	lui	lui	O	_
11	,	,	O	_
12	l'	le	O	_
13	absence	absence	O	_
14	totale	total	O	_
15	de	de	O	_
16	teneurs	teneur	O	_
17	en	en	O	_
18	polluants	polluant	O	_
19	supérieures	supérieur	O	_
20	aux	à	O	_
21	VCI	vci	O	_
22	pour	pour	O	_
23	ces	ce	O	_
24	mêmes	même	O	_
25	types	type	O	_
26	de	de	O	_
27	polluants	polluant	O	_
28	.	.	O	_


#Par ailleurs, le suivi de la qualité de la nappe sur le site de Notre Dame de Gravenchon réalisé en 2010 à démontré la présence d'une phase flottante au droit de 8 piézomètres ainsi que la présence de plusieurs HAP avec un dépassement des VCI définies pour un usage sensible pour deux piézomètres à l'ouest du site (0,26 et 0,083 µg/l supérieures à la VCI de 1 µg/l).
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	le	le	BN	_
5	suivi	suivi	IO	_
6	de	de	IO	_
7	la	le	IO	_
8	qualité	qualité	IO	_
9	de	de	IO	_
10	la	le	IO	_
11	nappe	nappe	EO	_
12	sur	sur	BL	_
13	le	le	IL	_
14	site	site	IL	_
15	de	de	IL	_
16	Notre	notre	IL	_
17	Dame	Dame	IL	_
18	de	de	IL	_
19	Gravenchon	Gravenchon	IL	_
20	réalisé	réaliser	BN	_
21	en	en	BT	_
22	2010	2010	ET	_
23	à	à	O	_
24	démontré	démontrer	O	_
25	la	le	O	_
26	présence	présence	O	_
27	d'	de	O	_
28	une	un	O	_
29	phase	phase	O	_
30	flottante	flottant	O	_
31	au	au	O	_
32	droit	droit	O	_
33	de	de	O	_
34	8	8	O	_
35	piézomètres	piézomètre	O	_
36	ainsi	ainsi	O	_
37	que	que	O	_
38	la	le	O	_
39	présence	présence	O	_
40	de	de	O	_
41	plusieurs	plusieurs	O	_
42	HAP	hap	O	_
43	avec	avec	O	_
44	un	un	O	_
45	dépassement	dépassement	O	_
46	des	de	O	_
47	VCI	vci	O	_
48	définies	définir	O	_
49	pour	pour	O	_
50	un	un	O	_
51	usage	usage	O	_
52	sensible	sensible	O	_
53	pour	pour	O	_
54	deux	deux	O	_
55	piézomètres	piézomètre	O	_
56	à	à	O	_
57	l'	le	O	_
58	ouest	ouest	O	_
59	du	de	O	_
60	site	site	O	_
61	(	(	O	_
62	0,26	0,26	O	_
63	et	et	O	_
64	0,083	0,083	O	_
65	µg	µg	O	_
66	/	sur	O	_
67	l	l	O	_
68	supérieures	supérieur	O	_
69	à	à	O	_
70	la	le	O	_
71	VCI	VCI	O	_
72	de	de	O	_
73	1	1	O	_
74	µg	µg	O	_
75	/	sur	O	_
76	l	l	O	_
77	)	)	O	_
78	.	.	O	_


#Enfin, la présence de benzène au droit de l'un des piézomètres est également supérieure à la VCI. (1 300 µg/l > 5 µg/l VCI)
1	Enfin	enfin	O	_
2	,	,	O	_
3	la	le	O	_
4	présence	présence	O	_
5	de	de	O	_
6	benzène	benzène	O	_
7	au	au	O	_
8	droit	droit	O	_
9	de	de	O	_
10	l'	le	O	_
11	un	un	O	_
12	des	de	O	_
13	piézomètres	piézomètre	O	_
14	est	être	O	_
15	également	également	O	_
16	supérieure	supérieur	O	_
17	à	à	O	_
18	la	le	O	_
19	VCI	VCI	O	_
20	.	.	O	_
21	(	(	O	_
22	1	1	O	_
23	300	300	O	_
24	µg	µg	O	_
25	/	sur	O	_
26	l	l	O	_
27	>	>	O	_
28	5	5	O	_
29	µg	µg	O	_
30	/	sur	O	_
31	l	l	O	_
32	VCI	vci	O	_
33	)	)	O	_


#Le suivi de la qualité de la nappe réalisé sur le site du côté de Port Jérôme réalisé en même temps à mis à jour l'absence de teneur en polluants supérieure aux VCI sur l'eau prélevée aux droits des six piézomètres.
1	Le	le	BO	_
2	suivi	suivi	IO	_
3	de	de	IO	_
4	la	le	IO	_
5	qualité	qualité	IO	_
6	de	de	IO	_
7	la	le	IO	_
8	nappe	nappe	EO	_
9	réalisé	réaliser	O	_
10	sur	sur	O	_
11	le	le	BO	_
12	site	site	EO	_
13	du	de	BL	_
14	côté	côté	IL	_
15	de	de	IL	_
16	Port	Port	IL	_
17	Jérôme	Jérôme	IL	_
18	réalisé	réaliser	BN	_
19	en	en	IN	_
20	même	même	IN	_
21	temps	temps	EN	_
22	à	à	O	_
23	mis	mettre	O	_
24	à	à	O	_
25	jour	jour	O	_
26	l'	le	O	_
27	absence	absence	O	_
28	de	de	O	_
29	teneur	teneur	O	_
30	en	en	O	_
31	polluants	polluant	O	_
32	supérieure	supérieur	O	_
33	aux	à	O	_
34	VCI	vci	O	_
35	sur	sur	O	_
36	l'	le	O	_
37	eau	eau	O	_
38	prélevée	prélever	O	_
39	aux	à	O	_
40	droits	droit	O	_
41	des	de	O	_
42	six	six	O	_
43	piézomètres	piézomètre	O	_
44	.	.	O	_


#Il reste cependant la persistance d'une phase flottante sur un des ouvrages mais l'épaisseur semble toutefois diminuer.
1	Il	il	O	_
2	reste	reste	O	_
3	cependant	cependant	O	_
4	la	le	O	_
5	persistance	persistance	O	_
6	d'	de	O	_
7	une	un	O	_
8	phase	phase	BO	_
9	flottante	flottant	EO	_
10	sur	sur	O	_
11	un	un	O	_
12	des	de	O	_
13	ouvrages	ouvrage	O	_
14	mais	mais	O	_
15	l'	le	O	_
16	épaisseur	épaisseur	O	_
17	semble	semble	O	_
18	toutefois	toutefois	O	_
19	diminuer	diminuer	O	_
20	.	.	O	_


#76.0099
#Ancienne décharge d'ordures ménagères et déchets industriels dont déchets d'hydrocarbures, boues et déchets chimiques divers..
1	Ancienne	ancien	BO	_
2	décharge	décharge	EO	_
3	d'	de	O	_
4	ordures	ordure	O	_
5	ménagères	ménager	O	_
6	et	et	O	_
7	déchets	déchet	O	_
8	industriels	industriel	O	_
9	dont	dont	O	_
10	déchets	déchet	O	_
11	d'	de	O	_
12	hydrocarbures	hydrocarbure	O	_
13	,	,	O	_
14	boues	boue	O	_
15	et	et	O	_
16	déchets	déchet	O	_
17	chimiques	chimique	O	_
18	divers	divers	O	_
19	..	..	O	_


#Altitude moyenne du site : 100 m NGF
1	Altitude	altitude	O	_
2	moyenne	moyen	O	_
3	du	de	O	_
4	site	site	O	_
5	:	:	O	_
6	100	100	O	_
7	m	m	O	_
8	NGF	NGF	O	_


#La décharge est partagée en deux parties distinctes selon un axe NE-SO par un talus de 10 à 15 mètres de hauteur.
1	La	le	O	_
2	décharge	décharge	O	_
3	est	être	O	_
4	partagée	partager	O	_
5	en	en	O	_
6	deux	deux	O	_
7	parties	party	O	_
8	distinctes	distinct	O	_
9	selon	selon	O	_
10	un	un	BO	_
11	axe	axe	IO	_
12	NE	NE	EO	_
13	-	-	EO	_
14	SO	SO	EO	_
15	par	par	O	_
16	un	un	O	_
17	talus	talus	O	_
18	de	de	O	_
19	10	10	O	_
20	à	à	O	_
21	15	15	O	_
22	mètres	mètre	O	_
23	de	de	O	_
24	hauteur	hauteur	O	_
25	.	.	O	_


#Au sud du talus, le terrain plus ou moins plat est occupé par des aires de stockage de déchets et par de la végétation (bois, ronces…).
1	Au	au	BL	_
2	sud	sud	IL	_
3	du	de	IL	_
4	talus	talus	EL	_
5	,	,	O	_
6	le	le	BO	_
7	terrain	terrain	EO	_
8	plus	plus	O	_
9	ou	ou	O	_
10	moins	moins	O	_
11	plat	plat	O	_
12	est	être	BR	_
13	occupé	occuper	IR	_
14	par	par	ER	_
15	des	un	BO	_
16	aires	aire	EO	_
17	de	de	O	_
18	stockage	stockage	O	_
19	de	de	O	_
20	déchets	déchet	O	_
21	et	et	O	_
22	par	par	O	_
23	de	de	O	_
24	la	le	O	_
25	végétation	végétation	O	_
26	(	(	O	_
27	bois	bois	O	_
28	,	,	O	_
29	ronces	ronce	O	_
30	…	…	O	_
31	)	)	O	_
32	.	.	O	_


#Au nord, dans la vallée du "Fond des Hauts-Binets", se trouve une zone boisée avec quelques blocs de béton épars déversés depuis le haut du talus.
1	Au	au	BL	_
2	nord	nord	IL	_
3	,	,	O	_
4	dans	dans	BL	_
5	la	le	IL	_
6	vallée	vallée	IL	_
7	du	de	IL	_
8	"	"	IL	_
9	Fond	fond	IL	_
10	des	de	IL	_
11	Hauts-Binets	Hauts-Binets	IL	_
12	"	"	O	_
13	,	,	O	_
14	se	se	BR	_
15	trouve	trouve	ER	_
16	une	un	BO	_
17	zone	zone	IN	_
18	boisée	boisé	EN	_
19	avec	avec	O	_
20	quelques	quelque	O	_
21	blocs	bloc	O	_
22	de	de	O	_
23	béton	béton	O	_
24	épars	épars	O	_
25	déversés	déverser	O	_
26	depuis	depuis	O	_
27	le	le	O	_
28	haut	haut	O	_
29	du	de	O	_
30	talus	talus	O	_
31	.	.	O	_


#Le site, d'une superficie de 132.065 m2 est situé sur la commune de Notre Dame de Gravenchon, à 5 km au nord de la Seine, sur la bordure sud du plateau du Pays de Caux.
1	Le	le	BO	_
2	site	site	EO	_
3	,	,	O	_
4	d'	de	O	_
5	une	un	O	_
6	superficie	superficie	O	_
7	de	de	O	_
8	132.065	132.065	IO	_
9	m2	m2	EO	_
10	est	être	BL	_
11	situé	situer	IL	_
12	sur	sur	IL	_
13	la	le	IL	_
14	commune	commune	IL	_
15	de	de	IL	_
16	Notre	notre	IL	_
17	Dame	Dame	IL	_
18	de	de	IL	_
19	Gravenchon	Gravenchon	EL	_
20	,	,	IL	_
21	à	à	IL	_
22	5	5	IL	_
23	km	kilomètre	IL	_
24	au	au	IL	_
25	nord	nord	IL	_
26	de	de	IL	_
27	la	le	IL	_
28	Seine	Seine	EL	_
29	,	,	O	_
