
#67.0082
#Station service ayant connue une fuite d'hydrocarbures détectée le 21 avril 2001.
1	Station	station	BO	_
28	d'	de	IN	_
29	une	un	IN	_
30	étude	étude	IN	_
31	relative	relatif	EN	_
32	à	à	O	_
33	la	le	BO	_
34	lagune	lagune	EL	_
35	.	.	O	_


#Déclaration de changement d'exploitant du janvier 2003 au profit de la société LIFETEX.
1	Déclaration	déclaration	BN	_
2	de	de	IN	_
3	changement	changement	IN	_
4	d'	de	IN	_
5	exploitant	exploitant	EN	_
6	du	de	BT	_
7	janvier	janvier	IT	_
8	2003	2003	ET	_
9	au	au	BR	_
10	profit	profit	IR	_
11	de	de	ER	_
12	la	le	BO	_
13	société	société	IO	_
14	LIFETEX	LIFETEX	EO	_
15	.	.	O	_


#Cette société était locataire-gérante.
1	Cette	ce	BO	_
2	société	société	EO	_
3	était	être	O	_
4	locataire	locataire	O	_
5	-	-	O	_
6	gérante	gérant	O	_
7	.	.	O	_


#Par courrier du 28 janvier 2003, le Préfet a pris acte du changement d'exploitant au profit de la société LIFETEX.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	BT	_
4	28	28	IT	_
5	janvier	janvier	IT	_
6	2003	2003	ET	_
7	,	,	ET	_
8	le	le	BO	_
9	Préfet	préfet	EO	_
10	a	avoir	BN	_
11	pris	prendre	IN	_
12	acte	acte	EN	_
13	du	de	BN	_
14	changement	changement	IN	_
15	d'	de	EN	_
16	exploitant	exploitant	EO	_
17	au	au	BR	_
18	profit	profit	EN	_
19	de	de	O	_
20	la	le	BO	_
21	société	société	IO	_
22	LIFETEX	LIFETEX	EO	_
23	.	.	O	_


#Toutes les installations relevant de la législation des installations classées, soit le site d'exploitation ainsi que l'ouvrage de traitement des effluents aqueux, sont exploitées par la société LIFETEX, seule bénéficiaire de l'autorisation d'exploiter en vigueur.
1	Toutes	tout	BO	_
2	les	le	BO	_
3	installations	installation	EO	_
4	relevant	relever	BR	_
5	de	de	ER	_
6	la	le	BO	_
7	législation	législation	IO	_
8	des	de	IO	_
9	installations	installation	IO	_
10	classées	classer	EO	_
11	,	,	O	_
12	soit	soit	O	_
13	le	le	BO	_
14	site	site	IO	_
15	d'	de	IO	_
16	exploitation	exploitation	EO	_
17	ainsi	ainsi	O	_
18	que	que	O	_
19	l'	le	BO	_
20	ouvrage	ouvrage	IN	_
21	de	de	IN	_
22	traitement	traitement	EN	_
23	des	de	O	_
24	effluents	effluent	O	_
25	aqueux	aqueux	EN	_
26	,	,	O	_
27	sont	être	BN	_
28	exploitées	exploiter	EN	_
29	par	par	O	_
30	la	le	BO	_
31	société	société	IO	_
32	LIFETEX	LIFETEX	EO	_
33	,	,	O	_
34	seule	seul	O	_
35	bénéficiaire	bénéficiaire	O	_
36	de	de	O	_
37	l'	le	O	_
38	autorisation	autorisation	O	_
39	d'	de	O	_
40	exploiter	exploiter	O	_
41	en	en	O	_
42	vigueur	vigueur	O	_
43	.	.	O	_


#Les obligations relatives à cette autorisation incombent à cette entreprise.
1	Les	le	BO	_
2	obligations	obligation	IO	_
3	relatives	relatif	EO	_
4	à	à	O	_
5	cette	ce	BO	_
6	autorisation	autorisation	EO	_
7	incombent	incomber	BN	_
8	à	à	O	_
9	cette	ce	BO	_
10	entreprise	entreprise	EO	_
11	.	.	O	_


#Pour ce qui concerne la décharge de boues, le respect des prescriptions de l'arrêté du 22 octobre 2002 incombent à STEINHEIL.
1	Pour	pour	O	_
2	ce	ce	O	_
3	qui	qui	O	_
4	concerne	concerne	O	_
5	la	le	O	_
6	décharge	décharge	IO	_
7	de	de	IO	_
8	boues	boue	EO	_
9	,	,	O	_
10	le	le	BO	_
11	respect	respect	EO	_
12	des	de	O	_
13	prescriptions	prescription	O	_
14	de	de	O	_
15	l'	le	O	_
16	arrêté	arrêté	O	_
17	du	de	O	_
18	22	22	BT	_
19	octobre	octobre	IT	_
20	2002	2002	ET	_
21	incombent	incomber	O	_
22	à	à	O	_
23	STEINHEIL	STEINHEIL	EO	_
24	.	.	O	_


#Par jugement du 4 octobre 2005, le TGI de Saverne a converti en liquidation judiciaire la procédure de redressement judiciaire ouverte le 11 janvier 2005 à l'encontre de SARL LIFETEX et a nommé F.
1	Par	par	O	_
2	jugement	jugement	O	_
3	du	de	O	_
4	4	4	BT	_
5	octobre	octobre	IT	_
6	2005	2005	ET	_
7	,	,	ET	_
8	le	le	BO	_
9	TGI	tgi	IO	_
10	de	de	IO	_
11	Saverne	Saverne	EO	_
12	a	avoir	BN	_
13	converti	convertir	EN	_
14	en	en	IN	_
15	liquidation	liquidation	IN	_
16	judiciaire	judiciaire	EN	_
17	la	le	BN	_
18	procédure	procédure	IN	_
19	de	de	IN	_
20	redressement	redressement	IN	_
21	judiciaire	judiciaire	EN	_
22	ouverte	ouvrir	BN	_
23	le	le	BT	_
24	11	11	IT	_
25	janvier	janvier	IT	_
26	2005	2005	ET	_
27	à	à	O	_
28	l'	le	BN	_
29	encontre	encontre	EN	_
30	de	de	BO	_
31	SARL	sarl	IO	_
32	LIFETEX	LIFETEX	EO	_
33	et	et	O	_
34	a	avoir	BN	_
35	nommé	nommer	EN	_
36	F.	F.	BO	_


#WINDENBERGER-JENNER aux fonctions de liquidateur.
1	WINDENBERGER	WINDENBERGER	EO	_
2	-	-	O	_
3	JENNER	JENNER	BO	_
4	aux	à	BN	_
5	fonctions	fonction	IN	_
6	de	de	IN	_
7	liquidateur	liquidateur	EN	_
8	.	.	O	_


#Dans le cadre de la liquidation judiciaire de la société STEINHEIL, le mandataire judiciaire a été amenée à céder les parcelles (d'une superficie de 3ha) afférentes au tènement industriel et ce au profit de la Communauté de communes de la Haute Vallée de la Bruche pour l'euro symbolique a été prononcée le 4 octobre 2005.
1	Dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	de	de	ER	_
5	la	le	BN	_
6	liquidation	liquidation	IN	_
7	judiciaire	judiciaire	EN	_
8	de	de	O	_
9	la	le	BO	_
10	société	société	IO	_
11	STEINHEIL	STEINHEIL	EO	_
12	,	,	O	_
13	le	le	BO	_
14	mandataire	mandataire	IO	_
15	judiciaire	judiciaire	EO	_
16	a	avoir	BN	_
17	été	être	IN	_
18	amenée	amener	IN	_
19	à	à	IN	_
20	céder	céder	EN	_
21	les	le	O	_
22	parcelles	parcelle	O	_
23	(	(	O	_
24	d'	de	O	_
25	une	un	O	_
26	superficie	superficie	O	_
27	de	de	O	_
28	3	3	O	_
29	ha	ha	O	_
30	)	)	O	_
31	afférentes	afférent	O	_
32	au	au	O	_
33	tènement	tènement	IO	_
34	industriel	industriel	EO	_
35	et	et	O	_
36	ce	ce	BN	_
37	au	au	BR	_
38	profit	profit	BR	_
39	de	de	ER	_
40	la	le	BO	_
41	Communauté	communauté	IO	_
42	de	de	IO	_
43	communes	commune	EO	_
44	de	de	IL	_
45	la	le	IL	_
46	Haute	haut	IL	_
47	Vallée	vallée	IL	_
48	de	de	IL	_
49	la	le	IL	_
50	Bruche	Bruche	EL	_
51	pour	pour	O	_
52	l'	le	O	_
53	euro	euro	O	_
54	symbolique	symbolique	O	_
55	a	avoir	BN	_
56	été	être	IN	_
57	prononcée	prononcer	IN	_
58	le	le	BT	_
59	4	4	IT	_
60	octobre	octobre	IT	_
61	2005	2005	ET	_
62	.	.	ET	_


#Notification de la cessation d'activité de la société LIFETEX en date du 18 novembre 2005 par le mandataire judiciaire, en qualité de représentant des sociétés LIFETEX et STEINHEIL.
1	Notification	notification	BN	_
2	de	de	IN	_
3	la	le	IN	_
4	cessation	cessation	IN	_
5	d'	de	IN	_
6	activité	activité	EN	_
7	de	de	O	_
8	la	le	BO	_
9	société	société	IO	_
10	LIFETEX	LIFETEX	EO	_
11	en	en	BT	_
12	date	date	IT	_
13	du	de	IT	_
14	18	18	IT	_
15	novembre	novembre	IT	_
16	2005	2005	ET	_
17	par	par	BO	_
18	le	le	BO	_
19	mandataire	mandataire	IO	_
20	judiciaire	judiciaire	EO	_
21	,	,	O	_
22	en	en	BR	_
23	qualité	qualité	IR	_
24	de	de	ER	_
25	représentant	représentant	BN	_
26	des	de	IO	_
27	sociétés	société	IO	_
28	LIFETEX	LIFETEX	EO	_
29	et	et	O	_
30	STEINHEIL	STEINHEIL	EO	_
31	.	.	O	_


#Jugement d'ouverture du 13 décembre 2005 portant sur la liquidation judiciaire de la SA STEINHEIL prononcé par le TGI de Saverne.
1	Jugement	jugement	BN	_
2	d'	de	IN	_
3	ouverture	ouverture	EN	_
4	du	de	BT	_
5	13	13	IT	_
6	décembre	décembre	IT	_
7	2005	2005	ET	_
8	portant	porter	BR	_
9	sur	sur	ER	_
10	la	le	BN	_
11	liquidation	liquidation	IN	_
12	judiciaire	judiciaire	EN	_
13	de	de	O	_
14	la	le	BO	_
15	SA	sa	IO	_
16	STEINHEIL	STEINHEIL	EN	_
17	prononcé	prononcer	EN	_
18	par	par	O	_
19	le	le	BO	_
20	TGI	tgi	EO	_
21	de	de	IN	_
22	Saverne	Saverne	EN	_
23	.	.	O	_


#Arrêté préfectoral du 30 octobre 2006 portant prescriptions relatives à la réalisation d'une étude hydrogéologique du site, d'examiner la vulnérabilité des eaux souterraines et de concevoir un réseau de surveillance de la qualité de ces eaux.
1	Arrêté	arrêté	BO	_
2	préfectoral	préfectoral	EO	_
3	du	de	BT	_
4	30	30	IT	_
5	octobre	octobre	IT	_
6	2006	2006	ET	_
7	portant	porter	BR	_
8	prescriptions	prescription	BR	_
9	relatives	relatif	BR	_
10	à	à	ER	_
11	la	le	BN	_
12	réalisation	réalisation	BN	_
13	d'	de	IN	_
14	une	un	BN	_
15	étude	étude	IN	_
16	hydrogéologique	hydrogéologique	EN	_
17	du	de	O	_
18	site	site	BO	_
19	,	,	BO	_
20	d'	de	BO	_
21	examiner	examiner	BO	_
22	la	le	BO	_
23	vulnérabilité	vulnérabilité	IO	_
24	des	de	IO	_
25	eaux	eau	IO	_
26	souterraines	souterrain	EO	_
27	et	et	O	_
28	de	de	O	_
29	concevoir	concevoir	BO	_
30	un	un	BO	_
31	réseau	réseau	BO	_
32	de	de	IO	_
33	surveillance	surveillance	BA	_
34	de	de	IA	_
35	la	le	IA	_
36	qualité	qualité	IA	_
37	de	de	IA	_
38	ces	ce	IA	_
39	eaux	eau	EA	_
40	.	.	O	_


#La Communauté de communes de la Haute-Bruche s'est portée volontaire afin de mandater un bureau d'étude pour satisfaire aux dispositions de l'arrêté préfectoral du 30 octobre 2006.
1	La	le	BO	_
2	Communauté	communauté	EO	_
3	de	de	EO	_
4	communes	commune	EO	_
5	de	de	IL	_
6	la	le	IL	_
7	Haute-Bruche	Haute-Bruche	EL	_
8	s'	se	BN	_
9	est	être	IN	_
10	portée	porter	IN	_
11	volontaire	volontaire	EN	_
12	afin	afin	O	_
13	de	de	O	_
14	mandater	mandater	BN	_
15	un	un	BO	_
16	bureau	bureau	IO	_
17	d'	de	IO	_
18	étude	étude	EO	_
19	pour	pour	O	_
20	satisfaire	satisfaire	O	_
21	aux	à	O	_
22	dispositions	disposition	O	_
23	de	de	O	_
24	l'	le	BO	_
25	arrêté	arrêté	IO	_
26	préfectoral	préfectoral	EO	_
27	du	de	O	_
28	30	30	BT	_
29	octobre	octobre	IT	_
30	2006	2006	ET	_
31	.	.	ET	_


#L'étude porte particulièrement sur les lagunes de l'ancien site LIFETEX.
1	L'	le	O	_
2	étude	étude	O	_
3	porte	porte	O	_
4	particulièrement	particulièrement	O	_
5	sur	sur	O	_
6	les	le	BO	_
7	lagunes	lagune	EO	_
8	de	de	O	_
9	l'	le	O	_
10	ancien	ancien	O	_
11	site	site	IO	_
12	LIFETEX	LIFETEX	EO	_
13	.	.	O	_


#Réunion du 12 décembre 2006 tenue en Sous-Préfecture de Molsheim: la CCVB s'engage à prendre en charge les frais liées à la cessation d'activité de la société LIFETEX.
1	Réunion	réunion	EN	_
2	du	de	O	_
3	12	12	BT	_
4	décembre	décembre	IT	_
5	2006	2006	ET	_
6	tenue	tenir	O	_
7	en	en	BL	_
8	Sous-Préfecture	sous-préfecture	IO	_
9	de	de	IO	_
10	Molsheim	Molsheim	EO	_
11	:	:	BR	_
12	la	le	BO	_
13	CCVB	CCVB	EO	_
14	s'	se	BN	_
15	engage	engager	EN	_
16	à	à	O	_
17	prendre	prendre	O	_
18	en	en	O	_
19	charge	charge	BO	_
20	les	le	BO	_
21	frais	frais	EO	_
22	liées	lier	BR	_
23	à	à	ER	_
24	la	le	BN	_
25	cessation	cessation	BN	_
26	d'	de	IN	_
27	activité	activité	EN	_
28	de	de	O	_
29	la	le	BO	_
30	société	société	IO	_
31	LIFETEX	LIFETEX	EO	_
32	.	.	O	_


#Le 31 mai 2013, les sapeurs pompiers sont intervenus pour une pollution par un produit inconnu de couleur blanche sur le chantier de démolition de l'ancienne usine LIFETEX.
1	Le	le	BT	_
2	31	31	IT	_
3	mai	mai	IT	_
4	2013	2013	ET	_
5	,	,	ET	_
6	les	le	BO	_
7	sapeurs	sapeur	IO	_
8	pompiers	pompier	EO	_
9	sont	être	BN	_
10	intervenus	intervenir	EN	_
11	pour	pour	BR	_
12	une	un	IN	_
13	pollution	pollution	EN	_
14	par	par	O	_
15	un	un	BO	_
16	produit	produit	EO	_
17	inconnu	inconnu	O	_
18	de	de	O	_
19	couleur	couleur	O	_
20	blanche	blanc	O	_
21	sur	sur	BL	_
22	le	le	IL	_
23	chantier	chantier	IN	_
24	de	de	IN	_
25	démolition	démolition	EN	_
26	de	de	O	_
27	l'	le	BO	_
28	ancienne	ancien	IO	_
29	usine	usine	IO	_
30	LIFETEX	LIFETEX	EO	_
31	.	.	O	_


#Il provient de plusieurs containers dont certains avaient été percés lors des travaux de démolition.
1	Il	il	O	_
2	provient	provenir	O	_
3	de	de	O	_
4	plusieurs	plusieurs	BO	_
5	containers	container	EO	_
6	dont	dont	O	_
7	certains	certains	O	_
8	avaient	avoir	BN	_
9	été	être	IN	_
10	percés	percer	EN	_
11	lors	lors	O	_
12	des	de	BN	_
13	travaux	travail	IN	_
14	de	de	IN	_
15	démolition	démolition	EN	_
16	.	.	O	_


#Un échantillon a été prélevé et transféré pour analyse.
1	Un	un	O	_
2	échantillon	échantillon	O	_
3	a	avoir	BN	_
4	été	être	IN	_
5	prélevé	prélever	IN	_
6	et	et	IN	_
7	transféré	transférer	EN	_
8	pour	pour	O	_
9	analyse	analyse	O	_
10	.	.	O	_


#Les bâtiments ont été démolis entre 2012 et 2014.
1	Les	le	BO	_
2	bâtiments	bâtiment	EO	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	démolis	démolir	EN	_
6	entre	entre	BT	_
7	2012	2012	IT	_
8	et	et	IT	_
9	2014	2014	ET	_
10	.	.	ET	_


#Seul le vide-sanitaire (dalle béton+piliers ancrés dans le substratum) n'a pas été démoli car contenant des boues.
1	Seul	seul	O	_
2	le	le	BO	_
3	vide-sanitaire	vide-sanitaire	EO	_
4	(	(	O	_
5	dalle	dalle	O	_
6	béton+piliers	béton+pilier	O	_
7	ancrés	ancrer	O	_
8	dans	dans	O	_
9	le	le	O	_
10	substratum	substratum	O	_
11	)	)	O	_
12	n'	n'	BN	_
13	a	avoir	BN	_
14	pas	pas	IN	_
15	été	être	IN	_
16	démoli	démolir	EN	_
17	car	car	O	_
18	contenant	contenir	O	_
19	des	un	O	_
20	boues	boue	O	_
21	.	.	O	_


#Ce vide sanitaire abritait les activités de teinture et de finition.
1	Ce	ce	BO	_
2	vide	vide	IO	_
3	sanitaire	sanitaire	IO	_
4	abritait	abriter	EO	_
5	les	le	BA	_
6	activités	activité	IA	_
7	de	de	IA	_
8	teinture	teinture	IA	_
9	et	et	IA	_
10	de	de	IA	_
11	finition	finition	EA	_
12	.	.	O	_


#Le volume des boues contaminées au droit des lagunes est estimé à 2300 m3.
1	Le	le	O	_
2	volume	volume	O	_
3	des	de	O	_
4	boues	boue	BO	_
5	contaminées	contaminer	EO	_
6	au	au	O	_
7	droit	droit	O	_
8	des	de	O	_
9	lagunes	lagune	O	_
10	est	être	O	_
11	estimé	estimer	O	_
12	à	à	O	_
13	2300	2300	BO	_
14	m3	m3	BO	_
15	.	.	EO	_


#L'usage futur du site n'est pas encore défini mais il ne sera pas de nature sensible (habitat, crèche).
1	L'	le	BO	_
2	usage	usage	IO	_
3	futur	futur	IO	_
4	du	de	IO	_
5	site	site	EO	_
6	n'	n'	O	_
7	est	être	O	_
8	pas	pas	BT	_
9	encore	encore	IN	_
10	défini	définir	EN	_
11	mais	mais	O	_
12	il	il	O	_
13	ne	ne	O	_
14	sera	être	O	_
15	pas	pas	O	_
16	de	de	O	_
17	nature	nature	O	_
18	sensible	sensible	O	_
19	(	(	O	_
20	habitat	habitat	O	_
21	,	,	O	_
22	crèche	crèche	O	_
23	)	)	O	_
24	.	.	O	_


#Travaux de réhabilitation réalisés:
1	Travaux	travail	BN	_
2	de	de	IN	_
3	réhabilitation	réhabilitation	EN	_
4	réalisés	réaliser	EN	_
5	:	:	O	_


#- 2500 m3 de boues excavées sont stockées dans un bassin étanche.
1	-	-	O	_
2	2500	2500	BO	_
3	m3	m3	IO	_
4	de	de	O	_
5	boues	boue	O	_
6	excavées	excaver	O	_
7	sont	être	O	_
8	stockées	stocker	O	_
9	dans	dans	O	_
10	un	un	O	_
11	bassin	bassin	O	_
12	étanche	étanche	O	_
13	.	.	O	_


#Les travaux de réalisation du bassin se sont déroulés entre décembre et janvier 2015;
1	Les	le	BN	_
2	travaux	travail	IN	_
3	de	de	IN	_
4	réalisation	réalisation	IO	_
5	du	de	IO	_
6	bassin	bassin	EO	_
7	se	se	BN	_
8	sont	être	IN	_
9	déroulés	dérouler	EN	_
10	entre	entre	BT	_
11	décembre	décembre	IT	_
12	et	et	IT	_
13	janvier	janvier	IT	_
14	2015	2015	ET	_
15	;	;	ET	_


#- Travaux de curage du vide sanitaire qui se sont déroulés de janvier à mars 2015;
1	-	-	BN	_
2	Travaux	travail	IN	_
3	de	de	IN	_
4	curage	curage	EN	_
5	du	de	O	_
6	vide	vide	BO	_
7	sanitaire	sanitaire	EO	_
8	qui	qui	BN	_
9	se	se	BN	_
10	sont	être	IN	_
11	déroulés	dérouler	EN	_
12	de	de	BT	_
13	janvier	janvier	IT	_
14	à	à	IT	_
15	mars	mars	IT	_
16	2015	2015	ET	_
17	;	;	O	_


#Suite au curage des boues du vide sanitaire du bâtiment E, des prélèvements de sol ont été réalisés fin avril 2015.
1	Suite	suite	BR	_
2	au	au	ER	_
3	curage	curage	EN	_
4	des	de	O	_
5	boues	boue	BO	_
6	du	de	IO	_
7	vide	vide	IO	_
8	sanitaire	sanitaire	EO	_
9	du	de	O	_
10	bâtiment	bâtiment	O	_
11	E	e	O	_
12	,	,	O	_
13	des	un	BN	_
14	prélèvements	prélèvement	IN	_
15	de	de	IN	_
16	sol	sol	EN	_
17	ont	avoir	BN	_
18	été	être	IN	_
19	réalisés	réaliser	EN	_
20	fin	fin	BT	_
21	avril	avril	IT	_
22	2015	2015	ET	_
23	.	.	ET	_


#Les résultats mettent en évidence que les 2500m3 sont impactés en métaux, hydrocarbures et hydrocarbures aromatiques polycycliques (HAP) :
1	Les	le	O	_
2	résultats	résultat	O	_
3	mettent	mettre	O	_
4	en	en	O	_
5	évidence	évidence	O	_
6	que	que	O	_
7	les	le	O	_
8	2500m3	2500m3	BO	_
9	sont	être	BN	_
10	impactés	impacter	EN	_
11	en	en	O	_
12	métaux	métal	O	_
13	,	,	O	_
14	hydrocarbures	hydrocarbure	O	_
15	et	et	O	_
16	hydrocarbures	hydrocarbure	O	_
17	aromatiques	aromatique	O	_
18	polycycliques	polycyclique	O	_
19	(	(	O	_
20	HAP	hap	O	_
21	)	)	O	_
22	:	:	O	_


#- Des teneurs en Benzène, Toluène, Éthylbenzène et Xylènes (BTEX), Composés Organo Halogénés Volatils (COHV) et polychlorobyphénils (PCB);
1	-	-	O	_
2	Des	un	O	_
3	teneurs	teneur	O	_
4	en	en	O	_
5	Benzène	benzène	O	_
6	,	,	O	_
7	Toluène	toluène	O	_
8	,	,	O	_
9	Éthylbenzène	éthylbenzène	O	_
10	et	et	O	_
11	Xylènes	xylène	O	_
12	(	(	O	_
13	BTEX	bte	O	_
14	)	)	O	_
15	,	,	O	_
16	Composés	composé	O	_
17	Organo	organo	O	_
18	Halogénés	halogéné	O	_
19	Volatils	volatil	O	_
20	(	(	O	_
21	COHV	cohv	O	_
22	)	)	O	_
23	et	et	O	_
24	polychlorobyphénils	polychlorobyphénil	O	_
25	(	(	O	_
26	PCB	pcb	O	_
27	)	)	O	_
28	;	;	O	_


#- Des teneurs en hydrocarbures C10-C40 variant de 79mg/kg à 182mg/kg, valeurs inférieures à la limite d'acceptation en ISDI (500mg/kg);
1	-	-	O	_
2	Des	un	O	_
3	teneurs	teneur	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	O	_
6	C10-C40	C10-C40	O	_
7	variant	varier	O	_
8	de	de	O	_
9	79mg	79mg	O	_
10	/	sur	O	_
11	kg	kilogramme	O	_
12	à	à	O	_
13	182mg	182mg	O	_
14	/	sur	O	_
15	kg	kilogramme	O	_
16	,	,	O	_
17	valeurs	valeur	O	_
18	inférieures	inférieur	O	_
19	à	à	O	_
20	la	le	O	_
21	limite	limite	O	_
22	d'	de	O	_
23	acceptation	acceptation	O	_
24	en	en	O	_
25	ISDI	isdi	O	_
26	(	(	O	_
27	500mg	500mg	O	_
28	/	sur	O	_
29	kg	kilogramme	O	_
30	)	)	O	_
31	;	;	O	_


#- Des teneurs en HAP variant entre la limite de quantification (0.8mg/kg) et 1.4mg/kg, valeurs inférieures à la limite d'acceptation en ISDI (50mg/kg);
1	-	-	O	_
2	Des	un	O	_
3	teneurs	teneur	O	_
4	en	en	O	_
5	HAP	hap	O	_
6	variant	varier	O	_
7	entre	entre	O	_
8	la	le	O	_
9	limite	limite	O	_
10	de	de	O	_
11	quantification	quantification	O	_
12	(	(	O	_
13	0.8mg	0.8mg	O	_
14	/	sur	O	_
15	kg	kilogramme	O	_
16	)	)	O	_
17	et	et	O	_
18	1.4mg	1.4mg	O	_
19	/	sur	O	_
20	kg	kilogramme	O	_
21	,	,	O	_
22	valeurs	valeur	O	_
23	inférieures	inférieur	O	_
24	à	à	O	_
25	la	le	O	_
26	limite	limite	O	_
27	d'	de	O	_
28	acceptation	acceptation	O	_
29	en	en	O	_
30	ISDI	isdi	O	_
31	(	(	O	_
32	50mg	50mg	O	_
33	/	sur	O	_
34	kg	kilogramme	O	_
35	)	)	O	_
36	;	;	O	_


#- Les concentrations en arsenic, cuivre, chrome, nickel, mercure et plomb sont inférieures aux limites de quantification en laboratoire
1	-	-	O	_
2	Les	le	O	_
3	concentrations	concentration	O	_
4	en	en	O	_
5	arsenic	arsenic	EO	_
6	,	,	O	_
7	cuivre	cuivre	O	_
8	,	,	O	_
9	chrome	chrome	O	_
10	,	,	O	_
11	nickel	nickel	O	_
12	,	,	O	_
13	mercure	mercure	O	_
14	et	et	O	_
15	plomb	plomb	O	_
16	sont	être	O	_
17	inférieures	inférieur	O	_
18	aux	à	O	_
19	limites	limite	O	_
20	de	de	O	_
21	quantification	quantification	O	_
22	en	en	O	_
23	laboratoire	laboratoire	O	_


#Les analyses en fond de fouille montrent une très nette amélioration de la qualité des milieux, même-si les dépassements de l'ordre de 2 à 3 fois le fond géochimique national en mercure, cuivre, et zinc et des traces d'hydrocarbures sont observés.
1	Les	le	O	_
2	analyses	analyse	O	_
3	en	en	O	_
4	fond	fond	O	_
5	de	de	O	_
6	fouille	fouille	O	_
7	montrent	montrer	O	_
8	une	un	O	_
9	très	très	O	_
10	nette	net	O	_
11	amélioration	amélioration	O	_
12	de	de	O	_
13	la	le	O	_
14	qualité	qualité	O	_
15	des	de	O	_
16	milieux	milieu	O	_
17	,	,	O	_
18	même	même	O	_
19	-	-	O	_
20	si	si	O	_
21	les	le	O	_
22	dépassements	dépassement	O	_
23	de	de	O	_
24	l'	le	O	_
25	ordre	ordre	O	_
26	de	de	O	_
27	2	2	O	_
28	à	à	O	_
29	3	3	O	_
30	fois	fois	O	_
31	le	le	O	_
32	fond	fond	O	_
33	géochimique	géochimique	O	_
34	national	national	O	_
35	en	en	O	_
36	mercure	mercure	O	_
37	,	,	O	_
38	cuivre	cuivre	O	_
39	,	,	O	_
40	et	et	O	_
41	zinc	zinc	O	_
42	et	et	O	_
43	des	un	O	_
44	traces	trace	O	_
45	d'	de	O	_
46	hydrocarbures	hydrocarbure	O	_
47	sont	être	O	_
48	observés	observer	O	_
49	.	.	O	_


#68.0067
#Le terrain situé à l’Est du centre ville de Thann, a accueilli de 1845 à 1986 une usine fabriquant du gaz à partir de la distillation de la houille puis par le cracking de propane.
1	Le	le	BO	_
2	terrain	terrain	EO	_
3	situé	situer	BL	_
4	à	à	IL	_
5	l’	l’	IL	_
6	Est	est	IL	_
7	du	de	IL	_
8	centre	centre	IL	_
9	ville	vill	IL	_
10	de	de	IL	_
11	Thann	Thann	EL	_
12	,	,	O	_
13	a	avoir	BN	_
14	accueilli	accueillir	EN	_
15	de	de	BT	_
16	1845	1845	IT	_
17	à	à	IT	_
18	1986	1986	ET	_
19	une	un	BO	_
20	usine	usine	EO	_
21	fabriquant	fabriquer	BA	_
22	du	de	IA	_
23	gaz	gaz	EA	_
24	à	à	O	_
25	partir	partir	O	_
26	de	de	O	_
27	la	le	BA	_
28	distillation	distillation	IA	_
29	de	de	IA	_
30	la	le	IA	_
31	houille	houille	EA	_
32	puis	puis	O	_
33	par	par	O	_
34	le	le	BA	_
35	cracking	cracking	IA	_
36	de	de	IA	_
37	propane	propane	EA	_
38	.	.	O	_


#Depuis 1986, le terrain est occupé par le centre de formation EDF-GDF (bâtiments administratifs, locaux d’activité,...).
1	Depuis	depuis	BT	_
2	1986	1986	ET	_
3	,	,	O	_
4	le	le	BO	_
5	terrain	terrain	EO	_
6	est	être	BN	_
7	occupé	occuper	EN	_
8	par	par	O	_
9	le	le	BO	_
10	centre	centre	IO	_
11	de	de	IO	_
12	formation	formation	EO	_
13	EDF	EDF	EO	_
14	-	-	O	_
15	GDF	GDF	EO	_
16	(	(	O	_
17	bâtiments	bâtiment	BO	_
18	administratifs	administratif	EO	_
19	,	,	O	_
20	locaux	local	O	_
21	d’	d’	O	_
22	activité	activité	O	_
23	,	,	O	_
24	...	...	O	_
25	)	)	O	_
26	.	.	O	_


#Depuis 1998, il accueille également une association caritative.
1	Depuis	depuis	BT	_
2	1998	1998	ET	_
3	,	,	ET	_
4	il	il	BO	_
5	accueille	accueillir	BR	_
6	également	également	ER	_
7	une	un	BO	_
8	association	association	IO	_
9	caritative	caritatif	EO	_
10	.	.	O	_


#Gaz de France a hiérarchisé ses actions sur les 467 sites d’anciennes usines à gaz qu’il gère répartis sur l’ensemble du territoire.
1	Gaz	Gaz	BO	_
2	de	de	IO	_
3	France	France	EO	_
4	a	avoir	BN	_
5	hiérarchisé	hiérarchiser	EN	_
6	ses	son	BO	_
7	actions	action	EO	_
8	sur	sur	O	_
9	les	le	O	_
10	467	467	BO	_
11	sites	site	EO	_
12	d’	d’	O	_
13	anciennes	ancien	O	_
14	usines	usine	O	_
15	à	à	O	_
16	gaz	gaz	O	_
17	qu’	qu’	O	_
18	il	il	O	_
19	gère	gérer	O	_
20	répartis	répartir	O	_
21	sur	sur	O	_
22	l’	l’	O	_
23	ensemble	ensemble	O	_
24	du	de	O	_
25	territoire	territoire	O	_
26	.	.	O	_


#La méthodologie a consisté à hiérarchiser les sites en fonction de leur sensibilité vis à vis de l’environnement (usage du site, vulnérabilité des eaux souterraines et superficielles, présence et type de population sur le site,...).
