
#68.0023
#Dépôt entre 1959 et 1969 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	BN	_
12	effectuées	effectuer	EN	_
13	au	au	BL	_
14	droit	droit	IL	_
15	du	de	IL	_
16	site	site	EL	_
17	depuis	depuis	BT	_
18	1995	1995	ET	_
19	(	(	O	_
20	2	2	O	_
21	ouvrages	ouvrage	O	_
22	amont	amont	O	_
23	,	,	O	_
24	1	1	O	_
25	aval	aval	O	_
26	)	)	O	_
27	afin	afin	O	_
28	d'	de	O	_
29	assurer	assurer	O	_
30	la	le	O	_
31	surveillance	surveillance	BA	_
32	de	de	IA	_
33	la	le	IA	_
34	nappe	nappe	EA	_
35	sur	sur	O	_
36	le	le	O	_
37	site	site	O	_
38	.	.	O	_


#Les analyses concluaient en l'absence de pollution notable au droit du site.
1	Les	le	O	_
2	analyses	analyse	O	_
3	concluaient	conclure	O	_
4	en	en	O	_
5	l'	le	O	_
6	absence	absence	O	_
7	de	de	O	_
8	pollution	pollution	O	_
9	notable	notable	O	_
10	au	au	O	_
11	droit	droit	O	_
12	du	de	O	_
13	site	site	O	_
14	.	.	O	_


#Une évaluation simplifiée des risques(ESR) a été réalisée en 2002 par le bureau d'études Atlas I.
1	Une	un	BN	_
2	évaluation	évaluation	IN	_
3	simplifiée	simplifier	IN	_
4	des	de	IN	_
5	risques(ESR	risques(esr	EN	_
6	)	)	O	_
7	a	avoir	BN	_
8	été	être	IN	_
9	réalisée	réaliser	EN	_
10	en	en	BT	_
11	2002	2002	ET	_
12	par	par	O	_
13	le	le	BO	_
14	bureau	bureau	IO	_
15	d'	de	IO	_
16	études	étude	EO	_
17	Atlas	Atlas	O	_
18	I.	i.	O	_


#.E.
1	.E.	.e.	O	_


#La phase A et la phase B de l'étude ont été remises respectivement le 14/03/2002 et le 6/12/2002.
1	La	le	BO	_
2	phase	phase	IO	_
3	A	a	IO	_
4	et	et	IO	_
5	la	le	IO	_
6	phase	phase	IO	_
7	B	b	EO	_
8	de	de	O	_
9	l'	le	O	_
10	étude	étude	O	_
11	ont	avoir	BN	_
12	été	être	IN	_
13	remises	remettre	EN	_
14	respectivement	respectivement	EN	_
15	le	le	BT	_
16	14/03/2002	14/03/2002	IT	_
17	et	et	IT	_
18	le	le	IT	_
19	6/12/2002	6/12/2002	IT	_
20	.	.	O	_


#L'ESR, qui considère le sol comme source primaire à coter, a permis de placer le site en classe 2, c'est à dire "site à surveiller".
1	L'	le	O	_
2	ESR	esr	O	_
3	,	,	O	_
4	qui	qui	O	_
5	considère	considérer	O	_
6	le	le	O	_
7	sol	sol	O	_
8	comme	comme	O	_
9	source	source	O	_
10	primaire	primaire	O	_
11	à	à	O	_
12	coter	coter	O	_
13	,	,	O	_
14	a	avoir	O	_
15	permis	permettre	O	_
16	de	de	O	_
17	placer	placer	O	_
18	le	le	BO	_
19	site	site	EO	_
20	en	en	O	_
21	classe	classe	O	_
22	2	2	O	_
23	,	,	O	_
24	c'	c'	O	_
25	est	est	O	_
26	à	à	O	_
27	dire	dire	O	_
28	"	"	O	_
29	site	site	O	_
30	à	à	O	_
31	surveiller	surveiller	O	_
32	"	"	O	_
33	.	.	O	_


#Le 2/12/2003, un contrôle de la nappe phréatique a porté sur un réseau de 4 points et sur les paramètres physiques conventionnels et chimiques (anions habituels, métaux lourds, chlorophénols, PCB, HAP, BTEX, COHV, POC, POP et triazines).
1	Le	le	BT	_
2	2/12/2003	2/12/2003	ET	_
3	,	,	BN	_
4	un	un	BN	_
5	contrôle	contrôle	EN	_
6	de	de	O	_
7	la	le	BO	_
8	nappe	nappe	BO	_
9	phréatique	phréatique	EO	_
10	a	avoir	O	_
11	porté	porter	O	_
12	sur	sur	O	_
13	un	un	O	_
14	réseau	réseau	O	_
15	de	de	O	_
16	4	4	O	_
17	points	point	O	_
18	et	et	O	_
19	sur	sur	O	_
20	les	le	O	_
21	paramètres	paramètre	O	_
22	physiques	physique	O	_
23	conventionnels	conventionnel	O	_
24	et	et	O	_
25	chimiques	chimique	O	_
26	(	(	O	_
27	anions	anion	O	_
28	habituels	habituel	O	_
29	,	,	O	_
30	métaux	métal	O	_
31	lourds	lourd	O	_
32	,	,	O	_
33	chlorophénols	chlorophénol	O	_
34	,	,	O	_
35	PCB	pcb	O	_
36	,	,	O	_
37	HAP	hap	O	_
38	,	,	O	_
39	BTEX	BTEX	O	_
40	,	,	O	_
41	COHV	cohv	O	_
42	,	,	O	_
43	POC	poc	O	_
44	,	,	O	_
45	POP	pop	O	_
46	et	et	O	_
47	triazines	triazine	O	_
48	)	)	O	_
49	.	.	O	_


#Des dépassements de la valeurs de constats d'impact (VCI) usage sensible ont été constatés sur le manganèse sur les quatre points (entre 80 et 1530 µg/l) et le fer sur deux points (22 et 1530 µg/l); concernant les autres métaux, les chlorophénols, les PCB et les HAP, les teneurs sont inférieures à la limite de quantification.
1	Des	un	BN	_
2	dépassements	dépassement	IN	_
3	de	de	O	_
4	la	le	O	_
5	valeurs	valeur	O	_
6	de	de	O	_
7	constats	constat	O	_
8	d'	de	O	_
9	impact	impact	O	_
10	(	(	O	_
11	VCI	vci	O	_
12	)	)	O	_
13	usage	usage	O	_
14	sensible	sensible	O	_
15	ont	avoir	O	_
16	été	être	O	_
17	constatés	constater	O	_
18	sur	sur	O	_
19	le	le	O	_
20	manganèse	manganèse	O	_
21	sur	sur	O	_
22	les	le	O	_
23	quatre	quatre	O	_
24	points	point	O	_
25	(	(	O	_
26	entre	entre	O	_
27	80	80	O	_
28	et	et	O	_
29	1530	1530	O	_
30	µg	µg	O	_
31	/	sur	O	_
32	l	l	O	_
33	)	)	O	_
34	et	et	O	_
35	le	le	O	_
36	fer	fer	O	_
37	sur	sur	O	_
38	deux	deux	O	_
39	points	point	O	_
40	(	(	O	_
41	22	22	O	_
42	et	et	O	_
43	1530	1530	O	_
44	µg	µg	O	_
45	/	sur	O	_
46	l	l	O	_
47	)	)	O	_
48	;	;	O	_
49	concernant	concerner	O	_
50	les	le	O	_
51	autres	autre	O	_
52	métaux	métal	O	_
53	,	,	O	_
54	les	le	O	_
55	chlorophénols	chlorophénol	O	_
56	,	,	O	_
57	les	le	O	_
58	PCB	pcb	O	_
59	et	et	O	_
60	les	le	O	_
61	HAP	hap	O	_
62	,	,	O	_
63	les	le	O	_
64	teneurs	teneur	O	_
65	sont	être	O	_
66	inférieures	inférieur	O	_
67	à	à	O	_
68	la	le	O	_
69	limite	limite	O	_
70	de	de	O	_
71	quantification	quantification	O	_
72	.	.	O	_


#Les contrôles effectués le 30/08/06 ont montré de faibles teneurs en COHV (trichlo, perchlo, dichloro et trichloroèthane: total 2,7 µg/l) sur le piézomètre amont, et la présence de HAP ( 0,44 µg/l) sur un piézo aval.
1	Les	le	BN	_
2	contrôles	contrôle	EN	_
3	effectués	effectuer	BN	_
4	le	le	BT	_
5	30/08/06	30/08/06	IT	_
6	ont	avoir	O	_
7	montré	montrer	O	_
8	de	de	O	_
9	faibles	faible	O	_
10	teneurs	teneur	O	_
11	en	en	O	_
12	COHV	cohv	O	_
13	(	(	O	_
14	trichlo	trichlo	O	_
15	,	,	O	_
16	perchlo	perchlo	O	_
17	,	,	O	_
18	dichloro	dichloro	O	_
19	et	et	O	_
20	trichloroèthane	trichloroèthane	O	_
21	:	:	O	_
22	total	total	O	_
23	2,7	2,7	O	_
24	µg	µg	O	_
25	/	sur	O	_
26	l	l	O	_
27	)	)	O	_
28	sur	sur	O	_
29	le	le	O	_
30	piézomètre	piézomètre	O	_
31	amont	amont	O	_
32	,	,	O	_
33	et	et	O	_
34	la	le	O	_
35	présence	présence	O	_
36	de	de	O	_
37	HAP	hap	O	_
38	(	(	O	_
39	0,44	0,44	O	_
40	µg	µg	O	_
41	/	sur	O	_
42	l	l	O	_
43	)	)	O	_
44	sur	sur	O	_
45	un	un	O	_
46	piézo	piézo	O	_
47	aval	aval	O	_
48	.	.	O	_


#L'arrêté préfectoral du 16 novembre 2007 portant régularisation des activités de la société, et notamment l'article 9.5, encadre la surveillance des eaux souterraines.
1	L'	le	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	BT	_
5	16	16	IT	_
6	novembre	novembre	IT	_
7	2007	2007	ET	_
8	portant	porter	BN	_
9	régularisation	régularisation	EN	_
10	des	de	O	_
11	activités	activité	EA	_
12	de	de	O	_
13	la	le	BO	_
14	société	société	EO	_
15	,	,	O	_
16	et	et	O	_
17	notamment	notamment	O	_
18	l'	le	O	_
19	article	article	O	_
20	9.5	9.5	O	_
21	,	,	O	_
22	encadre	encadre	IR	_
23	la	le	BA	_
24	surveillance	surveillance	IA	_
25	des	de	IA	_
26	eaux	eau	IA	_
27	souterraines	souterrain	EA	_
28	.	.	O	_


#Dans le cadre des objectifs 2012 de la DREAL sur la thématique « eaux souterraines », un contrôle sur pièces des résultats des analyses d'autosurveillance a été effectué en septembre 2012 (analyse des résultats des campagnes de prélèvement de 2010 et 2011).
1	Dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	des	de	ER	_
5	objectifs	objectif	IO	_
6	2012	2012	EO	_
7	de	de	O	_
8	la	le	BO	_
9	DREAL	DREAL	EO	_
10	sur	sur	O	_
11	la	le	O	_
12	thématique	thématique	O	_
13	«	«	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	»	»	O	_
17	,	,	O	_
18	un	un	BN	_
19	contrôle	contrôle	BN	_
20	sur	sur	O	_
21	pièces	pièce	O	_
22	des	de	O	_
23	résultats	résultat	O	_
24	des	de	O	_
25	analyses	analyse	O	_
26	d'	de	O	_
27	autosurveillance	autosurveillance	IA	_
28	a	avoir	BN	_
29	été	être	IN	_
30	effectué	effectuer	EN	_
31	en	en	BT	_
32	septembre	septembre	IT	_
33	2012	2012	ET	_
34	(	(	O	_
35	analyse	analyse	O	_
36	des	de	O	_
37	résultats	résultat	O	_
38	des	de	O	_
39	campagnes	campagne	O	_
40	de	de	O	_
41	prélèvement	prélèvement	O	_
42	de	de	O	_
43	2010	2010	BT	_
44	et	et	IT	_
45	2011	2011	ET	_
46	)	)	ET	_
47	.	.	O	_


#Le compte-rendu de la campagne de 2011 met en évidence des dépassements des valeurs de référence pour les eaux potables au droit de l'ensemble des ouvrages (2 ouvrages "amont" et 1 "aval") pour les paramètres fer et manganèse.
1	Le	le	O	_
2	compte-rendu	compte-rendu	O	_
3	de	de	O	_
4	la	le	BN	_
5	campagne	campagne	EN	_
6	de	de	BT	_
7	2011	2011	ET	_
8	met	mettre	O	_
9	en	en	O	_
10	évidence	évidence	O	_
11	des	un	BN	_
12	dépassements	dépassement	IN	_
13	des	de	O	_
14	valeurs	valeur	O	_
15	de	de	O	_
16	référence	référence	O	_
17	pour	pour	O	_
18	les	le	O	_
19	eaux	eau	O	_
20	potables	potable	O	_
21	au	au	O	_
22	droit	droit	O	_
23	de	de	O	_
24	l'	le	O	_
25	ensemble	ensemble	O	_
26	des	de	O	_
27	ouvrages	ouvrage	O	_
28	(	(	O	_
29	2	2	O	_
30	ouvrages	ouvrage	O	_
31	"	"	O	_
32	amont	amont	O	_
33	"	"	O	_
34	et	et	O	_
35	1	1	O	_
36	"	"	O	_
37	aval	aval	O	_
38	"	"	O	_
39	)	)	O	_
40	pour	pour	O	_
41	les	le	O	_
42	paramètres	paramètre	O	_
43	fer	fer	O	_
44	et	et	O	_
45	manganèse	manganèse	O	_
46	.	.	O	_


#Il a été demandé à l'exploitant d'engager des investigations afin d'en déterminer l'origine.
1	Il	il	BN	_
2	a	avoir	BN	_
3	été	être	IN	_
4	demandé	demander	EN	_
5	à	à	O	_
6	l'	le	BO	_
7	exploitant	exploitant	EO	_
8	d'	de	BN	_
9	engager	engager	IN	_
10	des	un	IN	_
11	investigations	investigation	EN	_
12	afin	afin	O	_
13	d'	de	O	_
14	en	en	O	_
15	déterminer	déterminer	O	_
16	l'	le	BO	_
17	origine	origine	EO	_
18	.	.	O	_


#A noter que les concentrations en fer et manganèse dans les eaux prélevées dans le piézomètre PZ1 (amont) sont
1	A	à	O	_
2	noter	noter	O	_
3	que	que	O	_
4	les	le	O	_
5	concentrations	concentration	O	_
6	en	en	O	_
7	fer	fer	O	_
8	et	et	O	_
9	manganèse	manganèse	O	_
10	dans	dans	O	_
11	les	le	O	_
12	eaux	eau	O	_
13	prélevées	prélever	O	_
14	dans	dans	O	_
15	le	le	O	_
16	piézomètre	piézomètre	O	_
17	PZ1	pz1	O	_
18	(	(	O	_
19	amont	amont	EO	_
20	)	)	O	_
21	sont	être	O	_


#supérieures à celles mesurées dans le piézomètre PZ2 (aval).
1	supérieures	supérieur	O	_
2	à	à	O	_
3	celles	celui	O	_
4	mesurées	mesurer	O	_
5	dans	dans	O	_
6	le	le	O	_
7	piézomètre	piézomètre	O	_
8	PZ2	pz2	O	_
9	(	(	O	_
10	aval	aval	O	_
11	)	)	O	_
12	.	.	O	_


#68.0032
#Sur cet ancien site de teinture et d’ennoblissement de matière textile de l'entreprise Baumgartner, des stocks de produits chimiques sont restés après la fermeture.
1	Sur	sur	BL	_
2	cet	ce	BO	_
3	ancien	ancien	IO	_
4	site	site	IO	_
5	de	de	IO	_
6	teinture	teinture	BA	_
7	et	et	IA	_
8	d’	d’	IA	_
9	ennoblissement	ennoblissement	BA	_
10	de	de	IA	_
11	matière	matière	IA	_
12	textile	textile	EA	_
13	de	de	O	_
14	l'	le	BO	_
15	entreprise	entreprise	BO	_
16	Baumgartner	Baumgartner	EO	_
17	,	,	O	_
18	des	un	BO	_
19	stocks	stock	EO	_
20	de	de	O	_
21	produits	produit	BO	_
22	chimiques	chimique	EO	_
23	sont	être	BN	_
24	restés	rester	IN	_
25	après	après	BT	_
26	la	le	BO	_
27	fermeture	fermeture	EO	_
28	.	.	O	_


#Une pollution par des infiltrations d'hydrocarbures a été relevée.
1	Une	un	BO	_
2	pollution	pollution	IO	_
3	par	par	EO	_
4	des	un	O	_
5	infiltrations	infiltration	O	_
6	d'	de	BO	_
7	hydrocarbures	hydrocarbure	EO	_
8	a	avoir	BN	_
9	été	être	IN	_
10	relevée	relever	EN	_
11	.	.	O	_


#L'AP du 22/12/95 a mis en demeure le représentant des établissements Baumgartner de procéder à l'élimination de tous les produits chimiques encore présents sur le site.
1	L'	le	BO	_
2	AP	ap	EO	_
3	du	de	BT	_
4	22/12/95	22/12/95	IT	_
5	a	avoir	BN	_
6	mis	mettre	IN	_
7	en	en	IN	_
8	demeure	demeure	IN	_
9	le	le	BO	_
10	représentant	représentant	BO	_
11	des	de	IO	_
12	établissements	établissement	IO	_
13	Baumgartner	Baumgartner	EO	_
14	de	de	O	_
15	procéder	procéder	O	_
16	à	à	O	_
17	l'	le	BN	_
18	élimination	élimination	EN	_
19	de	de	BO	_
20	tous	tout	BO	_
21	les	le	IO	_
22	produits	produit	IO	_
23	chimiques	chimique	EO	_
24	encore	encore	O	_
25	présents	présent	O	_
26	sur	sur	O	_
27	le	le	O	_
28	site	site	O	_
29	.	.	O	_


#L'AP du 29/03/96 a prescrit la réalisation d'un mémoire sur l'état du site et la mise en œuvre des travaux nécessaires à la dépollution, complété par les AP des 21/10/96 et 10/03/97 de mise en demeure et de consignation.
1	L'	le	BO	_
2	AP	ap	EO	_
3	du	de	BT	_
4	29/03/96	29/03/96	IT	_
5	a	avoir	BN	_
6	prescrit	prescrire	EN	_
7	la	le	BN	_
8	réalisation	réalisation	IN	_
9	d'	de	IN	_
10	un	un	O	_
11	mémoire	mémoire	O	_
12	sur	sur	O	_
13	l'	le	O	_
14	état	état	O	_
15	du	de	O	_
16	site	site	O	_
17	et	et	O	_
18	la	le	BN	_
19	mise	mise	IN	_
20	en	en	IN	_
21	œuvre	œuvre	EN	_
22	des	de	BN	_
23	travaux	travail	IN	_
24	nécessaires	nécessaire	IN	_
25	à	à	IN	_
26	la	le	IN	_
27	dépollution	dépollution	EN	_
28	,	,	O	_
29	complété	compléter	O	_
30	par	par	O	_
31	les	le	BO	_
32	AP	ap	EO	_
33	des	de	O	_
34	21/10/96	21/10/96	IT	_
35	et	et	IT	_
36	10/03/97	10/03/97	ET	_
37	de	de	O	_
38	mise	mise	O	_
39	en	en	O	_
40	demeure	demeure	O	_
41	et	et	O	_
42	de	de	O	_
43	consignation	consignation	O	_
44	.	.	O	_


#Par cofinancement de la commune et du conseil général, une étude des sols a délimité les zones polluées principalement par des hydrocarbures.
1	Par	par	BN	_
2	cofinancement	cofinancement	EN	_
3	de	de	O	_
4	la	le	BO	_
5	commune	commune	EO	_
6	et	et	O	_
7	du	de	O	_
8	conseil	conseil	BO	_
9	général	général	EO	_
10	,	,	O	_
11	une	un	BN	_
12	étude	étude	IN	_
13	des	de	IN	_
14	sols	sol	EN	_
15	a	avoir	BR	_
16	délimité	délimiter	IR	_
17	les	le	BO	_
18	zones	zone	EO	_
19	polluées	polluer	EO	_
20	principalement	principalement	O	_
21	par	par	O	_
22	des	un	O	_
23	hydrocarbures	hydrocarbure	EO	_
24	.	.	O	_


#Par courrier du 16/02/98, le ministère de l’Environnement a confirmé l’accord du comité de gestion pour la réalisation des mesures d’urgence pour résorber la pollution des eaux superficielles par hydrocarbures et éliminer les gravats souillés, et d’une étude de risques permettant de définir les scénarios de réhabilitation.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	16/02/98	16/02/98	ET	_
5	,	,	O	_
6	le	le	BO	_
7	ministère	ministère	IO	_
8	de	de	IO	_
9	l’	l’	IO	_
10	Environnement	environnement	EO	_
11	a	avoir	BN	_
12	confirmé	confirmer	EN	_
13	l’	l’	BN	_
14	accord	accord	EN	_
15	du	de	BO	_
16	comité	comité	IO	_
17	de	de	IO	_
18	gestion	gestion	EO	_
19	pour	pour	O	_
20	la	le	BN	_
21	réalisation	réalisation	EN	_
22	des	de	IO	_
23	mesures	mesure	IO	_
24	d’	d’	EO	_
25	urgence	urgence	O	_
26	pour	pour	O	_
27	résorber	résorber	BN	_
28	la	le	IN	_
29	pollution	pollution	EN	_
30	des	de	IA	_
31	eaux	eau	IA	_
32	superficielles	superficiel	EA	_
33	par	par	O	_
34	hydrocarbures	hydrocarbure	BO	_
35	et	et	O	_
36	éliminer	éliminer	O	_
37	les	le	O	_
38	gravats	gravat	BO	_
39	souillés	souiller	EO	_
40	,	,	O	_
41	et	et	O	_
42	d’	d’	O	_
43	une	un	BN	_
44	étude	étude	IN	_
45	de	de	IN	_
46	risques	risque	EN	_
47	permettant	permettre	BR	_
48	de	de	IR	_
49	définir	définir	IR	_
50	les	le	IO	_
51	scénarios	scénario	IO	_
52	de	de	IO	_
53	réhabilitation	réhabilitation	EO	_
54	.	.	O	_


#Par AP du 28/04/98, le préfet a chargé l’ADEME de réaliser ces travaux.
1	Par	par	O	_
2	AP	ap	O	_
3	du	de	O	_
4	28/04/98	28/04/98	IT	_
5	,	,	O	_
6	le	le	BO	_
7	préfet	préfet	EO	_
8	a	avoir	BN	_
9	chargé	charger	BN	_
10	l’	l’	BO	_
11	ADEME	ADEME	EO	_
12	de	de	BN	_
13	réaliser	réaliser	BN	_
14	ces	ce	BN	_
15	travaux	travail	EN	_
16	.	.	O	_


#En raison du risque d’éboulement du mur de soutènement de l’usine et du risque de pollution de la Liepvrette, l’AP du 18/06/99 pris en urgence, a demandé à l’Ademe d’évaluer le risque d’éboulement.
1	En	en	BR	_
2	raison	raison	O	_
3	du	de	O	_
4	risque	risque	O	_
5	d’	d’	O	_
6	éboulement	éboulement	BN	_
7	du	de	IN	_
8	mur	mur	IN	_
9	de	de	IN	_
10	soutènement	soutènement	EN	_
11	de	de	O	_
12	l’	l’	BO	_
13	usine	usine	EO	_
14	et	et	O	_
15	du	de	O	_
16	risque	risque	IO	_
17	de	de	IO	_
18	pollution	pollution	IO	_
19	de	de	IO	_
20	la	le	IL	_
21	Liepvrette	Liepvrette	EL	_
22	,	,	O	_
23	l’	l’	BO	_
24	AP	ap	EO	_
25	du	de	O	_
26	18/06/99	18/06/99	IT	_
27	pris	prendre	O	_
28	en	en	O	_
29	urgence	urgence	O	_
30	,	,	O	_
31	a	avoir	O	_
32	demandé	demander	O	_
33	à	à	O	_
34	l’	l’	BO	_
35	Ademe	Ademe	EO	_
36	d’	d’	O	_
37	évaluer	évaluer	O	_
38	le	le	O	_
39	risque	risque	O	_
40	d’	d’	O	_
41	éboulement	éboulement	BN	_
42	.	.	O	_


#Les travaux ont été réalisés.
1	Les	le	BN	_
2	travaux	travail	IN	_
3	ont	avoir	IN	_
4	été	être	IN	_
5	réalisés	réaliser	EN	_
6	.	.	O	_


#L’étude simplifiée des risques a été remise, permettant de définir les scénarios de dépollution en fonction des usages prévus.
1	L’	l’	O	_
2	étude	étude	BO	_
3	simplifiée	simplifier	EO	_
4	des	de	IN	_
5	risques	risque	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	remise	remettre	EN	_
9	,	,	O	_
10	permettant	permettre	O	_
11	de	de	O	_
12	définir	définir	BN	_
13	les	le	BN	_
14	scénarios	scénario	IN	_
15	de	de	IN	_
16	dépollution	dépollution	EN	_
17	en	en	BR	_
18	fonction	fonction	IR	_
19	des	de	ER	_
20	usages	usage	EO	_
21	prévus	prévoir	EO	_
22	.	.	O	_


#Le District du Val d’Argent, devenu propriétaire des terrains, a été informé des obligations qui lui incombaient et a effectué des travaux de dépollution.
1	Le	le	BO	_
2	District	district	IO	_
3	du	de	IO	_
4	Val	val	EO	_
5	d’	d’	O	_
6	Argent	Argent	O	_
7	,	,	O	_
8	devenu	devenir	BT	_
9	propriétaire	propriétaire	EN	_
10	des	de	BO	_
11	terrains	terrain	EO	_
12	,	,	O	_
13	a	avoir	BN	_
14	été	être	IN	_
15	informé	informer	EN	_
16	des	de	BO	_
17	obligations	obligation	EO	_
18	qui	qui	O	_
19	lui	lui	O	_
20	incombaient	incomber	O	_
21	et	et	O	_
22	a	avoir	BN	_
23	effectué	effectuer	BN	_
24	des	un	BN	_
25	travaux	travail	IN	_
26	de	de	IN	_
27	dépollution	dépollution	EN	_
28	.	.	O	_


#Le 18/10/2004 un AP prescrivant la surveillance des eaux et la réalisation d'une EDR a été pris.
1	Le	le	BT	_
2	18/10/2004	18/10/2004	IT	_
3	un	un	BO	_
4	AP	ap	EO	_
5	prescrivant	prescrire	BR	_
6	la	le	BA	_
7	surveillance	surveillance	IA	_
8	des	de	IA	_
9	eaux	eau	EA	_
10	et	et	O	_
11	la	le	O	_
12	réalisation	réalisation	BN	_
13	d'	de	IN	_
14	une	un	IN	_
15	EDR	edr	BN	_
16	a	avoir	BN	_
17	été	être	IN	_
18	pris	prendre	EN	_
19	.	.	O	_


#L'EDR a été rendue en 2005 aux services de l'inspection des installations classées.
1	L'	le	BN	_
2	EDR	edr	IN	_
3	a	avoir	BN	_
4	été	être	IN	_
5	rendue	rendre	EN	_
6	en	en	BT	_
7	2005	2005	ET	_
8	aux	à	O	_
9	services	service	O	_
10	de	de	O	_
11	l'	le	BO	_
12	inspection	inspection	IO	_
13	des	de	IO	_
14	installations	installation	IO	_
15	classées	classer	EO	_
16	.	.	O	_


#Le site est divisé en 4 zones présentant des risques sanitaires différents.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	O	_
4	divisé	diviser	O	_
5	en	en	O	_
6	4	4	BO	_
7	zones	zone	EO	_
8	présentant	présenter	O	_
9	des	un	O	_
10	risques	risque	O	_
11	sanitaires	sanitaire	O	_
12	différents	différent	O	_
13	.	.	O	_


#La zone 1 est toujours polluée par des hydrocarbures, la zone 4 nécessite des travaux de dépollution ou la mise en place de mesures constructives en cas d'usage résidentiel.
1	La	le	O	_
2	zone	zone	O	_
3	1	1	O	_
4	est	être	O	_
5	toujours	toujours	O	_
6	polluée	polluer	O	_
7	par	par	O	_
8	des	un	O	_
9	hydrocarbures	hydrocarbure	EO	_
10	,	,	O	_
11	la	le	BO	_
12	zone	zone	EO	_
13	4	4	EO	_
14	nécessite	nécessite	O	_
15	des	un	BN	_
16	travaux	travail	IN	_
17	de	de	IN	_
18	dépollution	dépollution	EN	_
19	ou	ou	O	_
20	la	le	BN	_
21	mise	mise	BN	_
22	en	en	IN	_
23	place	place	IN	_
24	de	de	IN	_
25	mesures	mesure	IN	_
26	constructives	constructif	EN	_
27	en	en	BR	_
28	cas	cas	IR	_
29	d'	de	ER	_
30	usage	usage	ER	_
31	résidentiel	résidentiel	EL	_
32	.	.	O	_


#Les zones 2 et 3 ne présentent pas de risques pour l'usage résidentiel.
1	Les	le	BO	_
2	zones	zone	EO	_
3	2	2	O	_
4	et	et	O	_
5	3	3	O	_
6	ne	ne	O	_
7	présentent	présenter	O	_
8	pas	pas	O	_
9	de	de	O	_
10	risques	risque	O	_
11	pour	pour	O	_
12	l'	le	O	_
13	usage	usage	O	_
14	résidentiel	résidentiel	O	_
15	.	.	O	_


#La CCVA s'est prononcée sur les options de gestion et proposera la mise en place de mesures constructives sur les zones qui le nécessiteront.
1	La	le	O	_
2	CCVA	CCVA	O	_
3	s'	se	O	_
4	est	être	O	_
5	prononcée	prononcer	O	_
6	sur	sur	O	_
7	les	le	BO	_
8	options	option	EO	_
9	de	de	O	_
10	gestion	gestion	O	_
11	et	et	O	_
12	proposera	proposer	O	_
13	la	le	BN	_
14	mise	mise	IN	_
15	en	en	IN	_
16	place	place	IN	_
17	de	de	IN	_
18	mesures	mesure	EN	_
19	constructives	constructif	EO	_
20	sur	sur	O	_
21	les	le	BO	_
22	zones	zone	EO	_
23	qui	qui	O	_
24	le	le	O	_
25	nécessiteront	nécessiter	O	_
26	.	.	O	_


#Une procédure visant à instituer des servitudes d'utilité publique est envisagée sur le site.
1	Une	un	BO	_
2	procédure	procédure	EO	_
3	visant	viser	BR	_
4	à	à	BN	_
5	instituer	instituer	BN	_
6	des	un	BO	_
7	servitudes	servitude	EO	_
8	d'	de	EO	_
9	utilité	utilité	EO	_
10	publique	public	EO	_
11	est	être	O	_
12	envisagée	envisager	O	_
13	sur	sur	O	_
14	le	le	O	_
15	site	site	O	_
16	.	.	O	_


#Elle interdira notamment les usages de la nappe eu égard aux concentrations en Arsenic relevées.
1	Elle	lui	O	_
2	interdira	interdire	BN	_
3	notamment	notamment	O	_
4	les	le	BA	_
5	usages	usage	IA	_
6	de	de	O	_
7	la	le	BO	_
8	nappe	nappe	EO	_
9	eu	avoir	O	_
10	égard	égard	O	_
11	aux	à	O	_
12	concentrations	concentration	O	_
13	en	en	O	_
14	Arsenic	Arsenic	O	_
15	relevées	relever	O	_
16	.	.	O	_


#68.0032
#Sur cet ancien site de teinture et d’ennoblissement de matière textile de l'entreprise Baumgartner, des stocks de produits chimiques sont restés après la fermeture.
1	Sur	sur	BL	_
2	cet	ce	BO	_
3	ancien	ancien	IO	_
4	site	site	IO	_
5	de	de	IO	_
6	teinture	teinture	BA	_
7	et	et	IA	_
8	d’	d’	IA	_
9	ennoblissement	ennoblissement	BA	_
10	de	de	IA	_
11	matière	matière	IA	_
12	textile	textile	EA	_
13	de	de	O	_
14	l'	le	BO	_
15	entreprise	entreprise	BO	_
16	Baumgartner	Baumgartner	EO	_
17	,	,	O	_
18	des	un	BO	_
19	stocks	stock	EO	_
20	de	de	O	_
21	produits	produit	BO	_
22	chimiques	chimique	EO	_
23	sont	être	BN	_
24	restés	rester	IN	_
25	après	après	BT	_
26	la	le	BO	_
27	fermeture	fermeture	EO	_
28	.	.	O	_


#Une pollution par des infiltrations d'hydrocarbures a été relevée.
1	Une	un	BO	_
2	pollution	pollution	IO	_
3	par	par	EO	_
4	des	un	O	_
5	infiltrations	infiltration	O	_
6	d'	de	BO	_
7	hydrocarbures	hydrocarbure	EO	_
