
#13.0076
#EUROCOPTER ( ex SNIAS ) à Marignane -13-
1	EUROCOPTER	EUROCOPTER	PROPN	EO	EI	1	ROOT
3	CHIMIQUE	chimique	ADJ	BO	EI	2	amod
4	DE	de	ADP	IO	EI	5	case
5	BERRE	BERRE	PROPN	EO	EI	2	nmod
6	(	(	PUNCT	O	O	2	punct
7	UCB	ucb	NOUN	O	BI	2	appos
8	)	)	PUNCT	O	O	2	punct
9	de	de	ADP	O	O	11	case
10	la	le	DET	BO	BI	11	det
11	Compagnie	compagnie	NOUN	IO	II	2	nmod
12	Pétrochimique	pétrochimique	ADJ	IO	II	11	amod
13	de	de	ADP	IO	II	14	case
14	Berre	Berre	PROPN	EO	EI	11	nmod
15	(	(	PUNCT	O	O	11	punct
16	Ex	e	NOUN	O	O	11	appos
17	SPM	spm	NOUN	O	EI	16	nmod
18	)	)	PUNCT	O	O	11	punct
19	,	,	PUNCT	O	O	2	punct
20	à	à	ADP	BL	O	21	case
21	Berre	Berre	PROPN	BL	EI	2	nmod
22	L'	le	DET	IL	O	23	det
23	étang	étang	NOUN	EL	O	23	ROOT
24	-	-	PUNCT	O	O	25	punct
25	13-	13-	NUM	O	O	25	ROOT


#Site pétrochimique implanté à Berre les années 50.
1	Site	site	NOUN	BO	O	1	ROOT
2	pétrochimique	pétrochimique	ADJ	IO	O	1	amod
3	implanté	implanter	VERB	BR	O	1	acl
4	à	à	ADP	ER	O	5	case
5	Berre	Berre	PROPN	BL	O	3	obl:arg
6	les	le	DET	BT	O	7	det
7	années	année	NOUN	IT	O	3	obl:mod
8	50	50	NUM	ET	O	7	nummod
9	.	.	PUNCT	ET	O	1	punct


#L'UCB est située sur une importante plate forme pétrochimique qui comprend une raffinerie, UCA, UCB et le dépôt du COUSSOUL/BRUNI.
1	L'	le	DET	BO	O	2	det
2	UCB	UCB	PROPN	EO	BI	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	située	situer	VERB	BL	O	4	ROOT
5	sur	sur	ADP	IL	O	9	case
6	une	un	DET	IL	O	8	det
7	importante	important	ADJ	IL	O	8	amod
8	plate	plate	NOUN	IA	O	9	amod
9	forme	forme	NOUN	IA	O	4	obl:arg
10	pétrochimique	pétrochimique	ADJ	EA	ES	9	amod
11	qui	qui	PRON	O	O	12	nsubj
12	comprend	comprendre	VERB	O	O	9	acl:relcl
13	une	un	DET	BO	O	14	det
14	raffinerie	raffinerie	NOUN	EO	O	12	obj
15	,	,	PUNCT	O	O	14	punct
16	UCA	UCA	PROPN	O	BI	14	appos
17	,	,	PUNCT	O	BI	18	punct
18	UCB	UCB	PROPN	O	BI	16	conj
19	et	et	CCONJ	O	O	21	cc
20	le	le	DET	O	O	21	det
21	dépôt	dépôt	NOUN	O	O	14	conj
22	du	de	ADP	O	O	23	case
23	COUSSOUL	COUSSOUL	PROPN	EO	EI	21	nmod
24	/	/	PROPN	IL	O	14	nmod
25	BRUNI	BRUNI	PROPN	EL	O	14	nmod
26	.	.	PUNCT	O	O	4	punct


#Sur la zone chimie UCB, des activités diverses aujourd'hui abandonnées, ont eu lieu,  comme la fabrication d'urée (1975), la fabrication de produits phytosanitaires, notamment VAPONA (jusqu'en 1985), polyéthylène, polypropylène, polystyrène expansible.
1	Sur	sur	ADP	BL	O	3	case
2	la	le	DET	IL	O	3	det
3	zone	zone	NOUN	IL	O	14	obl:mod
4	chimie	chimie	NOUN	BO	O	3	nmod
5	UCB	UCB	PROPN	EO	BI	3	nmod
6	,	,	PUNCT	O	O	14	punct
7	des	un	DET	BO	O	8	det
8	activités	activité	NOUN	IO	O	14	nsubj
9	diverses	divers	ADJ	EO	O	8	amod
10	aujourd'hui	aujourd'hui	ADV	O	O	11	advmod
11	abandonnées	abandonner	VERB	O	O	8	acl
12	,	,	PUNCT	O	O	14	punct
13	ont	avoir	AUX	O	O	14	aux:tense
14	eu	avoir	VERB	O	O	14	ROOT
15	lieu	lieu	NOUN	O	O	14	obj
16	,	,	PUNCT	O	O	14	punct
17	 	 	SPACE	O	O	14	dep
18	comme	comme	ADP	BA	O	20	case
19	la	le	DET	BA	O	20	det
20	fabrication	fabrication	NOUN	BA	O	17	obl:mod
21	d'	de	ADP	IA	BS	22	case
22	urée	urée	NOUN	EA	BS	20	nmod
23	(	(	PUNCT	BT	O	20	punct
24	1975	1975	NUM	ET	O	20	appos
25	)	)	PUNCT	O	O	20	punct
26	,	,	PUNCT	BA	O	28	punct
27	la	le	DET	BA	O	28	det
28	fabrication	fabrication	NOUN	IA	O	20	conj
29	de	de	ADP	IA	BU	30	case
30	produits	produit	NOUN	IA	BU	28	nmod
31	phytosanitaires	phytosanitaire	ADJ	EA	EU	30	amod
32	,	,	PUNCT	O	BI	30	punct
33	notamment	notamment	ADV	O	BI	34	advmod
34	VAPONA	VAPONA	PROPN	EO	EI	30	appos
35	(	(	PUNCT	O	O	34	punct
36	jusqu'	jusque	ADP	BT	O	38	case
37	en	en	ADP	IT	O	38	case
38	1985	1985	NUM	ET	O	34	nmod
39	)	)	PUNCT	O	O	34	punct
40	,	,	PUNCT	O	BS	41	punct
41	polyéthylène	polyéthylène	NOUN	O	BS	20	conj
42	,	,	PUNCT	O	BS	43	punct
43	polypropylène	polypropylène	NOUN	O	BS	41	conj
44	,	,	PUNCT	O	BS	45	punct
45	polystyrène	polystyrène	NOUN	IO	BS	41	conj
46	expansible	expansible	ADJ	EO	EI	45	amod
47	.	.	PUNCT	O	O	20	punct


#Les activités ont longtemps appartenu au groupe SHELL (SPM) mais elles ont été vendues en partie à partir des années 1990 et aujourd'hui elles sont exploité par CPB mais les propriétaire sont nombreux (INFINEUM, ARKEMA, KRATON...).
1	Les	le	DET	BO	O	2	det
2	activités	activité	NOUN	EO	O	5	nsubj
3	ont	avoir	AUX	BN	O	5	aux:tense
4	longtemps	longtemps	ADV	IN	O	5	advmod
5	appartenu	appartenir	VERB	EN	O	5	ROOT
6	au	au	ADP	ER	O	7	case
7	groupe	groupe	NOUN	BO	BI	5	obl:arg
8	SHELL	SHELL	PROPN	EO	BI	7	nmod
9	(	(	PUNCT	O	BI	7	punct
10	SPM	SPM	PROPN	O	BI	7	appos
11	)	)	PUNCT	O	O	7	punct
12	mais	mais	CCONJ	O	O	16	cc
13	elles	lui	PRON	BO	O	16	nsubj:pass
14	ont	avoir	AUX	BN	O	16	aux:tense
15	été	être	AUX	IN	O	16	aux:pass
16	vendues	vendre	VERB	EN	O	5	conj
17	en	en	ADP	IN	O	18	case
18	partie	partie	NOUN	EN	O	16	obl:mod
19	à	à	ADP	BT	O	16	advmod
20	partir	partir	VERB	IT	O	19	fixed
21	des	de	ADP	IT	O	22	case
22	années	année	NOUN	IT	O	19	dep
23	1990	1990	NUM	ET	O	22	nummod
24	et	et	CCONJ	O	O	28	cc
25	aujourd'hui	aujourd'hui	ADV	BT	O	28	advmod
26	elles	lui	PRON	BO	O	28	nsubj:pass
27	sont	être	AUX	BN	O	28	aux:pass
28	exploité	exploiter	VERB	EN	O	5	conj
29	par	par	ADP	O	O	30	case
30	CPB	CPB	PROPN	O	BI	28	obl:agent
31	mais	mais	CCONJ	O	O	35	cc
32	les	le	DET	O	O	33	det
33	propriétaire	propriétaire	NOUN	O	O	35	nsubj
34	sont	être	AUX	O	O	35	cop
35	nombreux	nombreux	ADJ	O	O	28	conj
36	(	(	PUNCT	O	BI	35	punct
37	INFINEUM	INFINEUM	PROPN	EO	BI	35	appos
38	,	,	PUNCT	O	BI	39	punct
39	ARKEMA	ARKEMA	PROPN	BO	EI	37	conj
40	,	,	PUNCT	O	EI	41	punct
41	KRATON	KRATON	PROPN	BO	EI	37	conj
42	...	...	PUNCT	O	O	35	punct
43	)	)	PUNCT	O	O	5	punct
44	.	.	PUNCT	O	O	44	ROOT


#UCB regroupe les unités suivantes : production de solvants oxygénés et hydrocarbonés, additifs pétroliers, extraction de butadiène, caoutchouc thermoplastique, PVC et station de traitement biologique des effluents.
1	UCB	UCB	PROPN	EO	BI	2	nsubj
2	regroupe	regroupe	VERB	BN	O	2	ROOT
3	les	le	DET	BO	O	4	det
4	unités	unité	NOUN	EO	O	2	obj
5	suivantes	suivant	ADJ	O	O	4	amod
6	:	:	PUNCT	O	O	4	punct
7	production	production	NOUN	BA	O	4	appos
8	de	de	ADP	IA	O	9	case
9	solvants	solvant	NOUN	IA	BU	7	nmod
10	oxygénés	oxygéner	ADJ	O	EU	9	amod
11	et	et	CCONJ	O	O	12	cc
12	hydrocarbonés	hydrocarboné	NOUN	O	EU	10	conj
13	,	,	PUNCT	O	O	14	punct
14	additifs	additif	NOUN	O	O	7	conj
15	pétroliers	pétrolier	ADJ	O	O	14	amod
16	,	,	PUNCT	O	O	17	punct
17	extraction	extraction	NOUN	IA	O	7	conj
18	de	de	ADP	IA	O	19	case
19	butadiène	butadiène	NOUN	EA	BS	17	nmod
20	,	,	PUNCT	O	O	21	punct
21	caoutchouc	caoutchouc	NOUN	O	BS	7	conj
22	thermoplastique	thermoplastique	ADJ	O	ES	21	amod
23	,	,	PUNCT	O	O	24	punct
24	PVC	pvc	NOUN	O	BS	7	conj
25	et	et	CCONJ	O	O	26	cc
26	station	station	NOUN	O	O	7	conj
27	de	de	ADP	O	O	28	case
28	traitement	traitement	NOUN	O	O	26	nmod
29	biologique	biologique	ADJ	O	O	28	amod
30	des	de	ADP	O	O	31	case
31	effluents	effluent	NOUN	O	O	28	nmod
32	.	.	PUNCT	O	O	2	punct


#LYONDELLBASELL a racheté le complexe du groupe SHELL en 2008, qui est désormais exploité par la CPB (Compagnie Pétrochimique de Berre).
1	LYONDELLBASELL	LYONDELLBASELL	PROPN	BO	EI	3	nsubj
2	a	avoir	AUX	BN	O	3	aux:tense
3	racheté	racheter	VERB	EN	O	3	ROOT
4	le	le	DET	BO	O	5	det
5	complexe	complexe	NOUN	EO	O	3	obj
6	du	de	ADP	O	O	7	case
7	groupe	groupe	NOUN	BO	BI	5	nmod
8	SHELL	SHELL	PROPN	EO	EI	7	nmod
9	en	en	ADP	BT	O	10	case
10	2008	2008	PUNCT	ET	O	5	nmod
11	,	,	PUNCT	ET	O	3	punct
12	qui	qui	PRON	O	O	15	nsubj:pass
13	est	être	AUX	BN	O	15	aux:pass
14	désormais	désormais	ADV	IN	O	15	advmod
15	exploité	exploiter	VERB	EN	O	3	acl:relcl
16	par	par	ADP	O	O	18	case
17	la	le	DET	BO	BI	18	det
18	CPB	CPB	PROPN	IO	EI	15	obl:agent
19	(	(	PUNCT	O	O	18	punct
20	Compagnie	compagnie	NOUN	BO	II	18	appos
21	Pétrochimique	pétrochimique	ADJ	IO	II	20	amod
22	de	de	ADP	IO	II	23	case
23	Berre	Berre	PROPN	EO	EI	20	nmod
24	)	)	PUNCT	O	O	18	punct
25	.	.	PUNCT	O	O	3	punct


#En Mai 2011, LYONDEL BASELL annonce la mise en vente de la raffinerie, suite à la grève des dockers du port de Marseille/Fos du mois d'octobre 2011 qui avait fortement perturbé l'équilibre de la raffinerie en plus de la guerre en Libye dont est originaire une grande partie du pétrole traité sur le site.
1	En	en	ADP	BT	O	2	case
2	Mai	mai	NOUN	IT	O	7	obl:mod
3	2011	2011	PUNCT	ET	O	2	nmod
4	,	,	PUNCT	ET	O	7	punct
5	LYONDEL	LYONDEL	PROPN	BO	EI	7	nsubj
6	BASELL	BASELL	PROPN	EO	EI	5	flat:name
7	annonce	annoncer	VERB	BR	O	7	ROOT
8	la	le	DET	BN	O	9	det
9	mise	mise	NOUN	IN	O	7	obj
10	en	en	ADP	IN	O	11	case
11	vente	vente	NOUN	EN	O	9	nmod
12	de	de	ADP	O	O	14	case
13	la	le	DET	BO	O	14	det
14	raffinerie	raffinerie	NOUN	EO	O	11	nmod
15	,	,	PUNCT	O	O	9	punct
16	suite	suite	NOUN	BR	O	19	case
17	à	à	ADP	ER	O	16	fixed
18	la	le	DET	BN	O	19	det
19	grève	grève	NOUN	EN	O	7	obl:mod
20	des	de	ADP	O	O	21	case
21	dockers	docker	NOUN	O	O	19	nmod
22	du	de	ADP	O	O	23	case
23	port	port	NOUN	BL	O	21	nmod
24	de	de	ADP	IL	O	25	case
25	Marseille	Marseille	PROPN	IL	EI	23	nmod
26	/	/	SYM	IL	O	27	case
27	Fos	Fos	PROPN	EL	O	23	nmod
28	du	de	ADP	BN	O	29	case
29	mois	mois	NOUN	IN	O	21	nmod
30	d'	de	ADP	EN	O	31	case
31	octobre	octobre	NOUN	IT	O	29	nmod
32	2011	2011	NUM	ET	O	31	nmod
33	qui	qui	PRON	O	O	36	nsubj
34	avait	avoir	AUX	O	O	36	aux:tense
35	fortement	fortement	ADV	O	O	36	advmod
36	perturbé	perturber	VERB	O	O	19	acl:relcl
37	l'	le	DET	O	O	38	det
38	équilibre	équilibre	NOUN	O	O	36	obj
39	de	de	ADP	O	O	41	case
40	la	le	DET	O	O	41	det
41	raffinerie	raffinerie	NOUN	O	O	38	nmod
42	en	en	ADP	O	O	36	advmod
43	plus	plus	ADV	O	O	42	fixed
44	de	de	ADP	O	O	46	case
45	la	le	DET	O	O	46	det
46	guerre	guerre	NOUN	O	O	42	dep
47	en	en	ADP	O	O	48	case
48	Libye	Libye	PROPN	O	O	46	nmod
49	dont	dont	PRON	O	O	51	dep
50	est	être	AUX	O	O	51	cop
51	originaire	originaire	ADJ	O	O	46	acl:relcl
52	une	un	DET	O	O	54	det
53	grande	grand	ADJ	O	O	54	amod
54	partie	partie	NOUN	O	O	51	nsubj
55	du	de	ADP	O	O	56	case
56	pétrole	pétrole	NOUN	O	O	54	nmod
57	traité	traiter	VERB	O	O	56	acl
58	sur	sur	ADP	O	O	60	case
59	le	le	DET	O	O	60	det
60	site	site	NOUN	O	O	57	obl:mod
61	.	.	PUNCT	O	O	7	punct


#La raffinerie sera mise sous cocon pendant 2 ans.
1	La	le	DET	BO	O	2	det
2	raffinerie	raffinerie	NOUN	EO	O	4	nsubj:pass
3	sera	être	AUX	BN	O	4	aux:pass
4	mise	mettre	VERB	IN	O	4	ROOT
5	sous	sous	ADP	IN	O	6	case
6	cocon	cocon	NOUN	BO	O	4	obl:arg
7	pendant	pendant	ADP	BT	O	9	case
8	2	2	NUM	IT	O	9	nummod
9	ans	an	NOUN	ET	O	4	obl:mod
10	.	.	PUNCT	O	O	4	punct


#Cette mise sous cocon est prévue le 4/01/2012 et doit permettre la réversibilité de l'arrêt, l'objectif étant un redémarrage pour le début 2014 au plus tard afin de garder le bénéfice des autorisations ICPE.
1	Cette	ce	DET	BN	O	2	det
2	mise	mise	NOUN	IN	O	6	nsubj:pass
3	sous	sous	ADP	IN	O	4	case
4	cocon	cocon	NOUN	IN	O	2	nmod
5	est	être	AUX	BR	O	6	aux:pass
6	prévue	prévoir	VERB	IR	O	6	ROOT
7	le	le	DET	BT	O	8	det
8	4/01/2012	4/01/2012	NOUN	IT	O	6	obl:mod
9	et	et	CCONJ	O	O	10	cc
10	doit	devoir	VERB	O	O	6	conj
11	permettre	permettre	VERB	O	O	10	xcomp
12	la	le	DET	O	O	13	det
13	réversibilité	réversibilité	NOUN	EN	O	11	obj
14	de	de	ADP	O	O	16	case
15	l'	le	DET	O	O	16	det
16	arrêt	arrêt	NOUN	O	O	13	nmod
17	,	,	PUNCT	O	O	6	punct
18	l'	le	DET	O	O	19	det
19	objectif	objectif	NOUN	O	O	22	nsubj
20	étant	être	AUX	O	O	22	cop
21	un	un	DET	BN	O	22	det
22	redémarrage	redémarrage	NOUN	IN	O	6	advcl
23	pour	pour	ADP	BT	O	25	case
24	le	le	DET	IT	O	25	det
25	début	début	NOUN	IT	O	22	nmod
26	2014	2014	NUM	ET	O	25	nmod
27	au	au	ADP	O	O	25	advmod
28	plus	plus	ADV	BT	O	27	fixed
29	tard	tard	ADV	BT	O	27	fixed
30	afin	afin	ADV	O	O	22	advmod
31	de	de	ADP	O	O	32	case
32	garder	garder	VERB	O	O	30	obl:arg
33	le	le	DET	O	O	34	det
34	bénéfice	bénéfice	NOUN	O	O	32	obj
35	des	de	ADP	O	O	36	case
36	autorisations	autorisation	NOUN	O	O	34	nmod
37	ICPE	ICPE	PROPN	O	O	36	nmod
38	.	.	PUNCT	O	O	6	punct


#Les effectifs passeront de 400 à 20 employés.
1	Les	le	DET	O	O	2	det
2	effectifs	effectif	NOUN	O	O	3	nsubj
3	passeront	passer	VERB	O	O	3	ROOT
4	de	de	ADP	O	O	8	case
5	400	400	NUM	O	O	8	nummod
6	à	à	ADP	O	O	7	case
7	20	20	NUM	O	O	5	nmod
8	employés	employé	NOUN	O	O	3	obl:arg
9	.	.	PUNCT	O	O	3	punct


#Au travers de sa demande de changement d'exploitant, CPB reconnaît qu'il est informé de plusieurs pollutions de sols historique aux alentours du site et qu'il en accepte la responsabilité.
1	Au	au	ADP	O	O	2	case
2	travers	travers	NOUN	O	O	12	obl:mod
3	de	de	ADP	O	O	5	case
4	sa	son	DET	BN	O	5	det
5	demande	demande	NOUN	EN	O	2	nmod
6	de	de	ADP	O	O	7	case
7	changement	changement	NOUN	BN	O	5	nmod
8	d'	de	ADP	BO	O	9	case
9	exploitant	exploitant	NOUN	EO	O	7	nmod
10	,	,	PUNCT	O	O	12	punct
11	CPB	CPB	PROPN	O	BI	12	nsubj
12	reconnaît	reconnaître	VERB	O	O	12	ROOT
13	qu'	que	SCONJ	O	O	16	mark
14	il	il	PRON	O	O	16	nsubj:pass
15	est	être	AUX	O	O	16	aux:pass
16	informé	informer	VERB	O	O	12	ccomp
17	de	de	ADP	O	O	19	case
18	plusieurs	plusieurs	DET	BO	O	19	det
19	pollutions	pollution	NOUN	IO	O	16	obl:arg
20	de	de	ADP	IO	O	21	case
21	sols	sol	NOUN	IO	O	19	nmod
22	historique	historique	ADJ	IO	O	21	amod
23	aux	à	ADP	BL	O	24	case
24	alentours	alentours	NOUN	IL	O	16	obl:mod
25	du	de	ADP	IL	O	26	case
26	site	site	NOUN	EL	O	24	nmod
27	et	et	CCONJ	O	O	31	cc
28	qu'	que	SCONJ	O	O	31	mark
29	il	il	PRON	O	O	31	nsubj
30	en	en	PRON	O	O	31	iobj
31	accepte	accepte	VERB	BN	O	16	conj
32	la	le	DET	BN	O	33	det
33	responsabilité	responsabilité	NOUN	BN	O	31	obj
34	.	.	PUNCT	O	O	12	punct


#La mise sous cocon de la raffinerie modifie le fonctionnement de l'ensemble du complexe
1	La	le	DET	BN	O	2	det
2	mise	mise	NOUN	IN	O	8	nsubj
3	sous	sous	ADP	IA	O	4	case
4	cocon	cocon	NOUN	IA	O	2	nmod
5	de	de	ADP	IA	O	7	case
6	la	le	DET	IA	O	7	det
7	raffinerie	raffinerie	NOUN	IA	O	2	nmod
8	modifie	modifier	VERB	BN	O	8	ROOT
9	le	le	DET	BA	O	10	det
10	fonctionnement	fonctionnement	NOUN	IA	O	8	obj
11	de	de	ADP	IA	O	13	case
12	l'	le	DET	IA	O	13	det
13	ensemble	ensemble	NOUN	IA	O	10	nmod
14	du	de	ADP	IA	O	15	case
15	complexe	complexe	NOUN	EA	O	13	nmod


#Le dernier AP d'autorisation d'exploitation des unités date du 25/06/2008.
1	Le	le	DET	BO	O	3	det
2	dernier	dernier	ADJ	IO	O	3	amod
3	AP	ap	NOUN	EO	O	10	nsubj
4	d'	de	ADP	BO	O	5	case
5	autorisation	autorisation	NOUN	EO	O	3	nmod
6	d'	de	ADP	O	O	7	case
7	exploitation	exploitation	NOUN	BO	O	5	nmod
8	des	de	ADP	BO	O	9	case
9	unités	unité	NOUN	EO	O	7	nmod
10	date	date	VERB	BT	O	10	ROOT
11	du	de	ADP	IT	O	12	case
12	25/06/2008	25/06/2008	NOUN	IT	O	10	obl:arg
13	.	.	PUNCT	ET	O	10	punct


#L’ESR, prescite par arrêté préfectoral, a été  réalisée en 1999 sur la base d’une étude IWACO relative à la  gestion des sols du complexe SPM.
1	L’	l’	DET	BN	O	2	det
2	ESR	esr	NOUN	IN	O	12	nsubj:pass
3	,	,	PUNCT	O	O	2	punct
4	prescite	prescite	NOUN	O	O	2	appos
5	par	par	ADP	O	O	6	case
6	arrêté	arrêté	NOUN	BO	O	4	nmod
7	préfectoral	préfectoral	ADJ	EO	O	6	amod
8	,	,	PUNCT	O	O	11	punct
9	a	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	 	 	SPACE	EN	O	2	dep
12	réalisée	réaliser	VERB	EN	O	12	ROOT
13	en	en	ADP	BT	O	14	case
14	1999	1999	NUM	ET	O	12	obl:mod
15	sur	sur	ADP	BR	O	17	case
16	la	le	DET	IR	O	17	det
17	base	base	NOUN	IR	O	12	obl:mod
18	d’	d’	ADP	ER	O	20	case
19	une	un	DET	BN	O	20	det
20	étude	étude	NOUN	IN	EI	17	nmod
21	IWACO	IWACO	PROPN	BO	EI	20	nmod
22	relative	relatif	ADJ	BR	O	20	amod
23	à	à	ADP	BN	O	25	case
24	la	le	DET	BN	O	25	det
25	 	 	SPACE	EN	O	22	dep
26	gestion	gestion	NOUN	EN	O	25	obj
27	des	de	ADP	EN	O	28	case
28	sols	sol	NOUN	EN	O	26	nmod
29	du	de	ADP	BO	BI	30	case
30	complexe	complexe	NOUN	BO	BI	26	nmod
31	SPM	spm	NOUN	EO	EI	30	nmod
32	.	.	PUNCT	O	O	12	punct


#Concernant l'entitée UCB  (USINE CHIMIQUE DE BERRE) , 4 sources de pollution ont été identifiées :
1	Concernant	concernant	ADP	O	O	3	case
2	l'	le	DET	O	O	3	det
3	entitée	entitée	NOUN	BO	BI	19	obl:mod
4	UCB	UCB	PROPN	EO	BI	3	nmod
5	 	 	SPACE	O	BI	3	dep
6	(	(	PUNCT	O	EI	5	punct
7	USINE	usine	NOUN	O	EI	5	appos
8	CHIMIQUE	chimique	ADJ	BO	EI	7	amod
9	DE	de	ADP	IO	EI	10	case
10	BERRE	BERRE	PROPN	EO	EI	8	obl:arg
11	)	)	PUNCT	O	O	7	punct
12	,	,	PUNCT	BO	O	19	punct
13	4	4	NUM	IO	O	14	nummod
14	sources	source	NOUN	IO	O	19	nsubj:pass
15	de	de	ADP	IO	O	16	case
16	pollution	pollution	NOUN	EO	O	14	nmod
17	ont	avoir	AUX	BN	O	19	aux:tense
18	été	être	AUX	IN	O	19	aux:pass
19	identifiées	identifier	VERB	EN	O	19	ROOT
20	:	:	PUNCT	O	O	19	punct


#- Source « H5 », en zone d’implantation des unités PVC/PSE/ ancienne unité  Polypropylène, atteignant le sol sur une surface d’un hectare.
1	-	-	PUNCT	O	O	2	punct
2	Source	source	NOUN	O	O	2	ROOT
3	«	«	PUNCT	O	O	4	punct
4	H5	h5	NOUN	O	O	2	nmod
5	»	»	PUNCT	O	O	2	punct
6	,	,	PUNCT	O	O	2	punct
7	en	en	ADP	BL	O	8	case
8	zone	zone	NOUN	IL	O	2	nmod
9	d’	d’	ADP	IL	O	10	case
10	implantation	implantation	NOUN	EN	O	8	nmod
11	des	de	ADP	O	O	12	case
12	unités	unité	NOUN	O	O	10	nmod
13	PVC	pvc	NOUN	O	BS	12	nmod
14	/	/	CCONJ	O	O	15	cc
15	PSE/	pse/	NOUN	O	BI	12	conj
16	ancienne	ancien	ADJ	O	O	17	amod
17	unité	unité	NOUN	O	O	12	nmod
18	 	 	SPACE	O	BS	2	dep
19	Polypropylène	Polypropylène	PROPN	O	BS	18	nmod
20	,	,	PUNCT	O	O	2	punct
21	atteignant	atteindre	VERB	O	O	2	acl
22	le	le	DET	O	O	23	det
23	sol	sol	NOUN	O	O	21	obj
24	sur	sur	ADP	O	O	26	case
25	une	un	DET	O	O	26	det
26	surface	surface	NOUN	O	O	21	obl:mod
27	d’	d’	ADP	O	O	29	case
28	un	un	DET	O	O	29	det
29	hectare	hectare	NOUN	O	O	26	nmod
30	.	.	PUNCT	O	O	2	punct


#Les polluants détectés sont un mélange d’aromatiques SETX (styrène/éthylène/toluène/xylène), résidus de polymérisation PSE de l’alcool n butylique, utilisé sur le PP (polypropylène), et une coupe alcanique C8 de type alkylat (solvant principal du PP).
1	Les	le	DET	O	BU	2	det
2	polluants	polluant	NOUN	O	EU	6	nsubj
3	détectés	détecter	VERB	O	O	2	acl
4	sont	être	AUX	O	O	6	cop
5	un	un	DET	O	BU	6	det
6	mélange	mélange	NOUN	O	IU	6	ROOT
7	d’	d’	ADP	O	EU	8	case
8	aromatiques	aromatique	NOUN	O	ES	6	nmod
9	SETX	SETX	PROPN	O	BS	8	nmod
10	(	(	PUNCT	O	O	8	punct
11	styrène	styrène	NOUN	O	BS	8	appos
12	/	/	CCONJ	O	BS	13	cc
13	éthylène	éthylène	NOUN	O	BS	11	conj
14	/	/	CCONJ	O	O	15	cc
15	toluène	toluène	NOUN	O	BS	13	conj
16	/	/	CCONJ	O	BS	17	cc
17	xylène	xylène	NOUN	O	BS	15	conj
18	)	)	PUNCT	O	O	11	punct
19	,	,	PUNCT	O	O	20	punct
20	résidus	résidu	NOUN	O	O	8	conj
21	de	de	ADP	O	O	22	case
22	polymérisation	polymérisation	NOUN	O	O	20	nmod
23	PSE	pse	NOUN	O	BS	22	nmod
24	de	de	ADP	O	O	26	case
25	l’	l’	DET	O	BS	26	det
26	alcool	alcool	NOUN	O	BS	22	nmod
27	n	ne	X	O	BS	26	amod
28	butylique	butylique	ADJ	O	ES	26	amod
29	,	,	PUNCT	O	O	26	punct
30	utilisé	utiliser	VERB	O	O	26	acl
31	sur	sur	ADP	O	O	33	case
32	le	le	DET	O	BU	33	det
33	PP	pp	NOUN	O	EU	30	obl:mod
34	(	(	PUNCT	O	O	33	punct
35	polypropylène	polypropylène	NOUN	O	BS	33	appos
36	)	)	PUNCT	O	O	33	punct
37	,	,	PUNCT	O	O	6	punct
38	et	et	CCONJ	O	O	40	cc
39	une	un	DET	O	BU	40	det
40	coupe	coupe	NOUN	O	IU	6	conj
41	alcanique	alcaniqu	ADJ	O	EU	40	amod
42	C8	c8	NOUN	O	EU	40	nmod
43	de	de	ADP	O	O	44	case
44	type	type	NOUN	O	BS	40	nmod
45	alkylat	alkylat	NOUN	O	BS	44	nmod
46	(	(	PUNCT	O	O	45	punct
47	solvant	solvant	NOUN	O	BU	45	appos
48	principal	principal	ADJ	O	IU	47	amod
49	du	de	ADP	O	IU	50	case
50	PP	pp	NOUN	O	EU	47	nmod
51	)	)	PUNCT	O	O	45	punct
52	.	.	PUNCT	O	O	40	punct


#L’origine probable de cette pollution est une rupture et/ou un engorgement du réseau d’égouts huileux PP et PSE avant 1992.
1	L’	l’	DET	BO	O	2	det
2	origine	origine	NOUN	EO	O	9	nsubj
3	probable	probable	ADJ	EO	O	2	amod
4	de	de	ADP	O	O	6	case
5	cette	ce	DET	O	O	6	det
6	pollution	pollution	NOUN	O	O	2	nmod
7	est	être	AUX	O	O	9	cop
8	une	un	DET	BN	O	9	det
9	rupture	rupture	NOUN	EN	O	9	ROOT
10	et	et	CCONJ	O	O	14	cc
11	/	/	SYM	O	O	12	cc
12	ou	ou	CCONJ	O	O	10	conj
13	un	un	DET	BN	O	14	det
14	engorgement	engorgement	NOUN	BN	O	9	conj
15	du	de	ADP	O	O	16	case
16	réseau	réseau	NOUN	O	O	14	nmod
17	d’	d’	ADP	O	O	18	case
18	égouts	égout	NOUN	O	O	16	nmod
19	huileux	huileux	ADJ	O	O	18	amod
20	PP	pp	NOUN	O	O	18	nmod
21	et	et	CCONJ	O	O	22	cc
22	PSE	pse	NOUN	O	O	20	conj
23	avant	avant	ADP	BT	O	24	case
24	1992	1992	NUM	ET	O	16	nmod
25	.	.	PUNCT	O	O	9	punct


#Des opérations de pompage de la nappe sont régulièrement effectuées via les puits de contrôle interne.
1	Des	un	DET	BN	O	2	det
