
#91.0077
#Implantée en zone industrielle, cette friche est un ancien site de 4,5 hectares de production de substances pharmaceutiques exploité par la société SANOFI PHARMA INDUSTRIE (SANOFI AVENTIS à ce jour).
1	Implantée	implanter	VERB	BR	O	11	advcl
7	pouvait	pouvoir	VERB	O	O	1	ccomp
8	être	être	AUX	O	O	9	aux:pass
9	lié	lier	VERB	O	O	7	xcomp
10	à	à	ADP	O	O	13	case
11	un	un	DET	BN	O	13	det
12	possible	possible	ADJ	IN	O	13	amod
13	relargage	relargage	NOUN	BN	O	9	obl:arg
14	de	de	ADP	O	O	16	case
15	la	le	DET	O	O	16	det
16	pollution	pollution	NOUN	O	O	13	nmod
17	résiduelle	résiduel	ADJ	O	O	16	amod
18	ou	ou	CCONJ	O	O	22	cc
19	à	à	ADP	O	O	22	case
20	une	un	DET	O	O	22	det
21	autre	autre	ADJ	O	O	22	amod
22	source	source	NOUN	O	O	13	conj
23	non	non	ADV	O	O	24	advmod
24	mise	mettre	VERB	O	O	22	acl
25	en	en	ADP	O	O	26	case
26	évidence	évidence	NOUN	O	O	24	obl:arg
27	dans	dans	ADP	O	O	29	case
28	le	le	DET	O	O	29	det
29	cadre	cadre	NOUN	O	O	24	obl:mod
30	des	de	ADP	BN	O	31	case
31	diagnostics	diagnostic	NOUN	EN	O	29	nmod
32	réalisés	réaliser	VERB	EN	O	31	acl
33	,	,	PUNCT	O	O	37	punct
34	que	que	SCONJ	O	O	37	mark
35	la	le	DET	BO	O	36	det
36	pollution	pollution	NOUN	EO	O	37	nsubj
37	dépassait	dépasser	VERB	ER	O	7	conj
38	les	le	DET	O	O	39	det
39	limites	limite	NOUN	O	O	37	obj
40	de	de	ADP	O	O	41	case
41	propriété	propriété	NOUN	O	O	39	nmod
42	,	,	PUNCT	O	O	50	punct
43	que	que	SCONJ	O	O	50	mark
44	les	le	DET	O	O	45	det
45	teneurs	teneur	NOUN	O	O	50	nsubj
46	en	en	ADP	O	O	47	case
47	hydrocarbures	hydrocarbure	NOUN	O	BS	45	nmod
48	observées	observer	VERB	O	O	47	acl
49	étaient	être	AUX	O	O	50	cop
50	supérieures	supérieur	ADJ	O	O	7	conj
51	aux	à	ADP	O	O	52	case
52	valeurs	valeur	NOUN	O	O	50	obl:arg
53	prises	prendre	VERB	O	O	52	acl
54	en	en	ADP	O	O	55	case
55	compte	compte	NOUN	O	O	53	obl:arg
56	dans	dans	ADP	O	O	58	case
57	les	le	DET	O	O	58	det
58	études	étude	NOUN	O	O	53	obl:mod
59	de	de	ADP	O	O	60	case
60	risques	risque	NOUN	O	O	58	nmod
61	sanitaires	sanitaire	ADJ	O	O	60	amod
62	de	de	ADP	O	O	63	case
63	2004	2004	NUM	O	O	60	nmod
64	,	,	NUM	O	O	71	punct
65	l'	le	DET	BO	O	66	det
66	inspection	inspection	NOUN	IO	O	71	nsubj
67	des	de	ADP	IO	O	68	case
68	installations	installation	NOUN	IO	O	66	nmod
69	classées	classer	VERB	EO	O	68	acl
70	a	avoir	AUX	BN	O	71	aux:tense
71	estimé	estimer	VERB	EN	O	71	ROOT
72	qu'	que	SCONJ	O	O	77	mark
73	il	il	PRON	O	O	77	expl:subj
74	n'	n'	ADV	O	O	77	advmod
75	était	être	AUX	O	O	77	cop
76	pas	pas	ADV	O	O	77	advmod
77	acceptable	acceptable	ADJ	O	O	71	ccomp
78	d'	de	ADP	O	O	79	mark
79	arrêter	arrêter	VERB	O	O	77	dep
80	la	le	DET	O	O	81	det
81	surveillance	surveillance	NOUN	O	O	79	obj
82	de	de	ADP	O	O	84	case
83	la	le	DET	BO	O	84	det
84	qualité	qualité	NOUN	IO	O	81	nmod
85	des	de	ADP	IO	O	86	case
86	eaux	eau	NOUN	IO	O	84	nmod
87	souterraines	souterrain	ADJ	EO	O	86	amod
88	et	et	CCONJ	O	O	94	cc
89	que	que	SCONJ	O	O	94	mark
90	des	un	DET	O	O	91	det
91	investigations	investigation	NOUN	O	O	94	nsubj
92	complémentaires	complémentaire	ADJ	O	O	91	amod
93	étaient	être	AUX	O	O	94	cop
94	nécessaires	nécessaire	ADJ	O	O	77	conj
95	.	.	PUNCT	O	O	71	punct


#Par arrêté préfectoral complémentaire du 20 octobre 2008, il a été imposé à CALDEO de :
1	Par	par	ADP	BO	O	2	case
2	arrêté	arrêté	NOUN	IO	O	13	obl:mod
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	complémentaire	complémentaire	ADJ	EO	O	2	amod
5	du	de	ADP	BT	O	6	case
6	20	20	NUM	IT	O	2	nmod
7	octobre	octobre	NOUN	IT	O	6	nmod
8	2008	2008	PUNCT	ET	O	7	nmod
9	,	,	PUNCT	ET	O	13	punct
10	il	il	PRON	O	O	13	nsubj:pass
11	a	avoir	AUX	BN	O	13	aux:tense
12	été	être	AUX	IN	O	13	aux:pass
13	imposé	imposer	VERB	EN	O	13	ROOT
14	à	à	ADP	O	O	15	case
15	CALDEO	CALDEO	PROPN	BO	BI	13	obl:arg
16	de	de	ADP	O	O	17	case
17	:	:	PUNCT	O	O	13	obl:mod


#- proposer un dispositif de confinement de la pollution au droit du site ;
1	-	-	PUNCT	O	O	2	punct
2	proposer	proposer	VERB	O	O	2	ROOT
3	un	un	DET	O	O	4	det
4	dispositif	dispositif	NOUN	O	O	2	obj
5	de	de	ADP	O	O	6	case
6	confinement	confinement	NOUN	O	O	4	nmod
7	de	de	ADP	O	O	9	case
8	la	le	DET	O	O	9	det
9	pollution	pollution	NOUN	O	O	6	nmod
10	au	au	ADP	BL	O	11	case
11	droit	droit	NOUN	IL	O	9	nmod
12	du	de	ADP	IL	O	13	case
13	site	site	NOUN	EL	O	11	nmod
14	;	;	PUNCT	O	O	2	punct


#- mener les investigations nécessaires afin d'expliquer l'augmentation des teneurs en hydrocarbures et en benzène dans les eaux souterraines ;
1	-	-	PUNCT	O	O	2	punct
2	mener	mener	VERB	O	O	2	ROOT
3	les	le	DET	O	O	4	det
4	investigations	investigation	NOUN	O	O	2	obj
5	nécessaires	nécessaire	ADJ	O	O	4	amod
6	afin	afin	ADV	O	O	2	advmod
7	d'	de	ADP	O	O	8	case
8	expliquer	expliquer	VERB	O	O	6	obl:arg
9	l'	le	DET	O	O	10	det
10	augmentation	augmentation	NOUN	O	O	8	obj
11	des	de	ADP	O	O	12	case
12	teneurs	teneur	NOUN	O	O	10	nmod
13	en	en	ADP	O	O	14	case
14	hydrocarbures	hydrocarbure	NOUN	O	BS	12	nmod
15	et	et	CCONJ	O	O	17	cc
16	en	en	ADP	O	O	17	case
17	benzène	benzène	NOUN	O	BS	14	conj
18	dans	dans	ADP	O	O	20	case
19	les	le	DET	O	O	20	det
20	eaux	eau	NOUN	O	O	10	nmod
21	souterraines	souterrain	ADJ	O	O	20	amod
22	;	;	PUNCT	O	O	2	punct


#- proposer des mesures de gestion complémentaires de la pollution résiduelle;
1	-	-	PUNCT	O	O	2	punct
2	proposer	proposer	VERB	O	O	2	ROOT
3	des	un	DET	O	O	4	det
4	mesures	mesure	NOUN	O	O	2	obj
5	de	de	ADP	O	O	6	case
6	gestion	gestion	NOUN	O	O	4	nmod
7	complémentaires	complémentaire	ADJ	O	O	6	amod
8	de	de	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	pollution	pollution	NOUN	O	BU	6	nmod
11	résiduelle	résiduel	ADJ	O	EU	10	amod
12	;	;	PUNCT	O	O	2	punct


#- mettre à jour les restrictions d'usage qui s'imposent.
1	-	-	PUNCT	O	O	2	punct
2	mettre	mettre	VERB	BN	O	2	ROOT
3	à	à	ADP	IN	O	4	case
4	jour	jour	NOUN	EN	O	2	obl:arg
5	les	le	DET	BO	O	6	det
6	restrictions	restriction	NOUN	IO	O	2	obj
7	d'	de	ADP	EO	O	8	case
8	usage	usage	NOUN	EO	O	6	nmod
9	qui	qui	PRON	O	O	11	nsubj
10	s'	se	PRON	O	O	11	expl:comp
11	imposent	imposer	VERB	O	O	6	acl:relcl
12	.	.	PUNCT	O	O	2	punct


#CALDEO a fourni :
1	CALDEO	CALDEO	PROPN	EO	EI	3	nsubj
2	a	avoir	AUX	O	O	3	aux:tense
3	fourni	fournir	VERB	O	O	3	ROOT
4	:	:	PUNCT	O	O	3	punct


#- en février 2009 un bilan quinquennal du suivi de la qualité des eaux soputerraines (derniers prélèvements en décembre 2008) ;
1	-	-	PUNCT	O	O	6	punct
2	en	en	ADP	BT	O	3	case
3	février	février	NOUN	IT	O	6	nmod
4	2009	2009	NUM	ET	O	3	nmod
5	un	un	DET	BN	O	6	det
6	bilan	bilan	NOUN	BN	O	6	ROOT
7	quinquennal	quinquennal	ADJ	EN	O	6	amod
8	du	de	ADP	O	O	9	case
9	suivi	suivi	NOUN	IA	O	6	nmod
10	de	de	ADP	IA	O	12	case
11	la	le	DET	BO	O	12	det
12	qualité	qualité	NOUN	IO	O	9	nmod
13	des	de	ADP	IO	O	14	case
14	eaux	eau	NOUN	IO	O	12	nmod
15	soputerraines	soputerraine	ADJ	EO	O	14	amod
16	(	(	PUNCT	O	O	6	punct
17	derniers	dernier	ADJ	O	O	18	amod
18	prélèvements	prélèvement	NOUN	O	O	6	nmod
19	en	en	ADP	BT	O	20	case
20	décembre	décembre	NOUN	IT	O	18	nmod
21	2008	2008	NUM	ET	O	20	nmod
22	)	)	PUNCT	ET	O	6	punct
23	;	;	PUNCT	O	O	6	punct


#- en avril 2009 : un rapport relatif à l'étude de vulnérabilité - enquête de voisinage;
1	-	-	PUNCT	O	O	7	punct
2	en	en	ADP	BT	O	3	case
3	avril	avril	NOUN	IT	O	7	nmod
4	2009	2009	NUM	ET	O	3	nmod
5	:	:	PUNCT	O	O	7	punct
6	un	un	DET	O	O	7	det
7	rapport	rapport	NOUN	O	O	7	ROOT
8	relatif	relatif	ADJ	O	O	7	amod
9	à	à	ADP	O	O	11	case
10	l'	le	DET	O	O	11	det
11	étude	étude	NOUN	O	O	8	obl:arg
12	de	de	ADP	O	O	13	case
13	vulnérabilité	vulnérabilité	NOUN	O	O	11	nmod
14	-	-	PUNCT	O	O	15	punct
15	enquête	enquête	NOUN	O	O	15	ROOT
16	de	de	ADP	O	O	17	case
17	voisinage	voisinage	NOUN	O	O	15	nmod
18	;	;	PUNCT	O	O	15	punct


#- en décembre 2009 : un rapport du diagnostic complémentaire de sol ;
1	-	-	PUNCT	O	O	7	punct
2	en	en	ADP	BT	O	3	case
3	décembre	décembre	NOUN	IT	O	7	nmod
4	2009	2009	NUM	ET	O	3	nmod
5	:	:	PUNCT	O	O	7	punct
6	un	un	DET	BN	O	7	det
7	rapport	rapport	NOUN	EN	O	7	ROOT
8	du	de	ADP	O	O	9	case
9	diagnostic	diagnostic	NOUN	O	O	7	nmod
10	complémentaire	complémentaire	ADJ	O	O	9	amod
11	de	de	ADP	O	O	12	case
12	sol	sol	NOUN	O	O	9	nmod
13	;	;	PUNCT	O	O	7	punct


#- en décembre 2009 : un rapport sur la campagne de prélèvement de gaz de sol effectuée en septembre et en octobre 2009.
1	-	-	PUNCT	O	O	7	punct
2	en	en	ADP	BT	O	3	case
3	décembre	décembre	NOUN	IT	O	7	nmod
4	2009	2009	NUM	ET	O	3	nmod
5	:	:	PUNCT	O	O	7	punct
6	un	un	DET	O	O	7	det
7	rapport	rapport	NOUN	O	O	7	ROOT
8	sur	sur	ADP	O	O	10	case
9	la	le	DET	BN	O	10	det
10	campagne	campagne	NOUN	IN	O	7	nmod
11	de	de	ADP	IN	O	12	case
12	prélèvement	prélèvement	NOUN	EN	O	10	nmod
13	de	de	ADP	O	O	14	case
14	gaz	gaz	NOUN	O	O	12	nmod
15	de	de	ADP	O	O	16	case
16	sol	sol	NOUN	O	O	14	nmod
17	effectuée	effectuer	VERB	O	O	10	acl
18	en	en	ADP	BT	O	19	case
19	septembre	septembre	NOUN	IT	O	17	obl:mod
20	et	et	CCONJ	IT	O	22	cc
21	en	en	ADP	IT	O	22	case
22	octobre	octobre	NOUN	IT	O	19	conj
23	2009	2009	PUNCT	ET	O	22	nmod
24	.	.	PUNCT	ET	O	7	punct


#Ces études ont révélé la propagation de la pollution en direction de l'usine de production Barry-Callebaut (à l'Ouest du site) déjà suspectée et l'existence probable de flottant en direction de la parcelle située à l'Est du site.
1	Ces	ce	DET	BN	O	2	det
2	études	étude	NOUN	EN	O	4	nsubj
3	ont	avoir	AUX	O	O	4	aux:tense
4	révélé	révéler	VERB	O	O	4	ROOT
5	la	le	DET	O	O	6	det
6	propagation	propagation	NOUN	O	O	4	obj
7	de	de	ADP	O	O	9	case
8	la	le	DET	BO	O	9	det
9	pollution	pollution	NOUN	EO	O	6	nmod
10	en	en	ADP	BR	O	11	case
11	direction	direction	NOUN	IR	O	9	nmod
12	de	de	ADP	ER	O	14	case
13	l'	le	DET	BO	O	14	det
14	usine	usine	NOUN	IO	O	11	nmod
15	de	de	ADP	IO	O	16	case
16	production	production	NOUN	BA	O	14	nmod
17	Barry	Barry	PROPN	BO	O	14	nmod
18	-	-	PROPN	EO	O	14	nmod
19	Callebaut	Callebaut	PROPN	EO	O	14	nmod
20	(	(	PUNCT	O	O	14	punct
21	à	à	ADP	BL	O	23	case
22	l'	le	DET	IL	O	23	det
23	Ouest	ouest	NOUN	IL	O	14	nmod
24	du	de	ADP	IL	O	25	case
25	site	site	NOUN	EL	O	23	nmod
26	)	)	PUNCT	O	O	14	punct
27	déjà	déjà	ADV	O	O	28	advmod
28	suspectée	suspecter	VERB	O	O	14	acl
29	et	et	CCONJ	O	O	31	cc
30	l'	le	DET	BO	O	31	det
31	existence	existence	NOUN	IO	O	6	conj
32	probable	probable	ADJ	EO	O	31	amod
33	de	de	ADP	O	O	34	case
34	flottant	flottant	NOUN	BO	O	31	nmod
35	en	en	ADP	BL	O	36	case
36	direction	direction	NOUN	IL	O	31	nmod
37	de	de	ADP	IL	O	39	case
38	la	le	DET	IL	O	39	det
39	parcelle	parcelle	NOUN	IL	O	36	nmod
40	située	situer	VERB	IL	O	39	acl
41	à	à	ADP	IL	O	43	case
42	l'	le	DET	IL	O	43	det
43	Est	est	NOUN	IL	O	40	obl:arg
44	du	de	ADP	IL	O	45	case
45	site	site	NOUN	EL	O	43	nmod
46	.	.	PUNCT	O	O	4	punct


#Sur la base des données actualisées de la qualité des sols et des eaux souterraines au droit du site, CALDEO a fourni en mai 2010 un plan de gestion de la pollution résiduelle ayant pour but de définir les mesures à mettre en œuvre pour maîtriser les sources de pollutions mises en évidence lors des dernières investigations complémentaires.
1	Sur	sur	ADP	O	O	3	case
2	la	le	DET	O	O	3	det
3	base	base	NOUN	O	O	23	obl:mod
4	des	de	ADP	O	O	5	case
5	données	donnée	NOUN	O	O	3	nmod
6	actualisées	actualiser	VERB	O	O	5	acl
7	de	de	ADP	O	O	9	case
8	la	le	DET	O	O	9	det
9	qualité	qualité	NOUN	O	O	5	nmod
10	des	de	ADP	O	O	11	case
11	sols	sol	NOUN	O	O	9	nmod
12	et	et	CCONJ	O	O	14	cc
13	des	de	ADP	O	O	14	case
14	eaux	eau	NOUN	O	O	11	conj
15	souterraines	souterrain	ADJ	O	O	14	amod
16	au	au	ADP	BL	O	17	case
17	droit	droit	NOUN	IL	O	5	nmod
18	du	de	ADP	IL	O	19	case
19	site	site	NOUN	EL	O	17	nmod
20	,	,	PUNCT	O	O	23	punct
21	CALDEO	CALDEO	PROPN	BO	BI	23	nsubj
22	a	avoir	AUX	BN	O	23	aux:tense
23	fourni	fournir	VERB	BN	O	23	ROOT
24	en	en	ADP	BT	O	25	case
25	mai	mai	NOUN	IT	O	23	obl:mod
26	2010	2010	NUM	ET	O	25	nmod
27	un	un	DET	BO	O	28	det
28	plan	plan	NOUN	IO	O	23	obj
29	de	de	ADP	IO	O	30	case
30	gestion	gestion	NOUN	EN	O	28	nmod
31	de	de	ADP	O	O	33	case
32	la	le	DET	O	O	33	det
33	pollution	pollution	NOUN	O	O	30	nmod
34	résiduelle	résiduel	ADJ	O	O	33	amod
35	ayant	avoir	VERB	O	O	28	acl
36	pour	pour	ADP	O	O	37	case
37	but	but	NOUN	O	O	35	xcomp
38	de	de	ADP	O	O	39	mark
39	définir	définir	VERB	O	O	37	xcomp
40	les	le	DET	O	O	41	det
41	mesures	mesure	NOUN	O	O	39	obj
42	à	à	ADP	O	O	43	mark
43	mettre	mettre	VERB	O	O	41	acl
44	en	en	ADP	O	O	45	case
45	œuvre	œuvre	NOUN	O	O	43	obl:arg
46	pour	pour	ADP	O	O	47	mark
47	maîtriser	maîtriser	VERB	O	O	43	advcl
48	les	le	DET	O	O	49	det
49	sources	source	NOUN	O	O	47	obj
50	de	de	ADP	O	O	51	case
51	pollutions	pollution	NOUN	O	O	49	nmod
52	mises	mettre	VERB	O	O	51	acl
53	en	en	ADP	O	O	54	case
54	évidence	évidence	NOUN	O	O	52	obl:arg
55	lors	lors	ADV	O	O	52	advmod
56	des	de	ADP	BN	O	58	case
57	dernières	dernier	ADJ	IN	O	58	amod
58	investigations	investigation	NOUN	IN	O	55	obl:arg
59	complémentaires	complémentaire	ADJ	EN	O	58	amod
60	.	.	PUNCT	O	O	23	punct


#En outre, ces données ont mis en évidence la nécessité de réaliser des investigations complémentaires sur la parcelle privée à l'Est du site.
1	En	en	ADP	O	O	7	advmod
2	outre	outre	ADP	O	O	1	fixed
3	,	,	PUNCT	O	O	7	punct
4	ces	ce	DET	O	O	5	det
5	données	donnée	NOUN	O	O	7	nsubj
6	ont	avoir	AUX	O	O	7	aux:tense
7	mis	mettre	VERB	O	O	7	ROOT
8	en	en	ADP	O	O	9	case
9	évidence	évidence	NOUN	O	O	7	obl:arg
10	la	le	DET	BO	O	11	det
11	nécessité	nécessité	NOUN	EO	O	7	obj
12	de	de	ADP	ER	O	13	mark
13	réaliser	réaliser	VERB	BN	O	11	acl
14	des	un	DET	IN	O	15	det
15	investigations	investigation	NOUN	IN	O	13	obj
16	complémentaires	complémentaire	ADJ	EN	O	15	amod
17	sur	sur	ADP	ER	O	19	case
18	la	le	DET	BO	O	19	det
19	parcelle	parcelle	NOUN	IO	O	15	nmod
20	privée	priver	ADJ	EO	O	19	amod
21	à	à	ADP	BL	O	23	case
22	l'	le	DET	IL	O	23	det
23	Est	est	NOUN	IL	O	19	nmod
24	du	de	ADP	IL	O	25	case
25	site	site	NOUN	EL	O	23	nmod
26	.	.	PUNCT	O	O	7	punct


#L'arrêté préfectoral du 24 avril 2013 a prescrit à la société CALDEO de réaliser les travaux de dépollution complémentaires au niveau de 3 zones sources-sol identifiées, de réparer les piézomètres détruits, de reprendre la surveillance de la qualité des eaux souterraines, de fournir une analyse des risques résiduels après travaux et justifier de l'adéquation des usages hors site avec le niveau de pollution résiduelle des milieux.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	9	nsubj
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	BT	O	5	case
5	24	24	NUM	IT	O	2	nmod
6	avril	avril	NOUN	IT	O	5	nmod
7	2013	2013	NUM	ET	O	6	nmod
8	a	avoir	AUX	BN	O	9	aux:tense
9	prescrit	prescrire	VERB	EN	O	9	ROOT
10	à	à	ADP	O	O	12	case
11	la	le	DET	BO	BI	12	det
12	société	société	NOUN	IO	II	9	obl:arg
13	CALDEO	CALDEO	PROPN	EO	EI	12	flat:name
14	de	de	ADP	BN	O	15	mark
15	réaliser	réaliser	VERB	BN	O	9	xcomp
16	les	le	DET	BN	O	17	det
17	travaux	travail	NOUN	IN	O	15	obj
18	de	de	ADP	IN	O	19	case
19	dépollution	dépollution	NOUN	EN	O	17	nmod
20	complémentaires	complémentaire	ADJ	EN	O	17	amod
21	au	au	ADP	BR	O	22	case
22	niveau	niveau	NOUN	IR	O	15	obl:mod
23	de	de	ADP	ER	O	25	case
24	3	3	NUM	BO	O	25	nummod
25	zones	zone	NOUN	IO	O	22	nmod
26	sources	source	NOUN	IO	O	25	nmod
27	-	-	NOUN	EO	O	25	nmod
28	sol	sol	NOUN	EO	O	25	nmod
29	identifiées	identifier	VERB	EO	O	25	acl
30	,	,	PUNCT	O	O	32	punct
31	de	de	ADP	O	O	32	mark
32	réparer	réparer	VERB	BN	O	15	conj
33	les	le	DET	BO	O	34	det
34	piézomètres	piézomètre	NOUN	EO	O	32	obj
35	détruits	détruire	VERB	EO	O	34	acl
36	,	,	PUNCT	O	O	38	punct
37	de	de	ADP	O	O	38	mark
38	reprendre	reprendre	VERB	O	O	15	conj
39	la	le	DET	BA	O	40	det
40	surveillance	surveillance	NOUN	IA	O	38	obj
41	de	de	ADP	IA	O	43	case
42	la	le	DET	IA	O	43	det
43	qualité	qualité	NOUN	IA	O	40	nmod
44	des	de	ADP	IA	O	45	case
45	eaux	eau	NOUN	IA	O	43	nmod
46	souterraines	souterrain	ADJ	EA	O	45	amod
47	,	,	PUNCT	O	O	49	punct
48	de	de	ADP	O	O	49	mark
49	fournir	fournir	VERB	O	O	15	conj
50	une	un	DET	O	O	51	det
51	analyse	analyse	NOUN	O	O	49	obj
52	des	de	ADP	O	O	53	case
53	risques	risque	NOUN	O	O	51	nmod
54	résiduels	résiduel	ADJ	O	O	53	amod
55	après	après	ADP	O	O	56	case
56	travaux	travail	NOUN	O	O	51	nmod
57	et	et	CCONJ	O	O	58	cc
58	justifier	justifier	VERB	O	O	49	conj
59	de	de	ADP	O	O	61	case
60	l'	le	DET	O	O	61	det
61	adéquation	adéquation	NOUN	O	O	58	obl:arg
62	des	de	ADP	BO	O	63	case
63	usages	usage	NOUN	IO	O	61	nmod
64	hors	hors	ADP	IO	O	65	case
65	site	site	NOUN	EO	O	63	nmod
66	avec	avec	ADP	O	O	68	case
67	le	le	DET	O	O	68	det
68	niveau	niveau	NOUN	O	O	61	nmod
69	de	de	ADP	O	O	70	case
70	pollution	pollution	NOUN	O	O	68	nmod
71	résiduelle	résiduel	ADJ	O	O	70	amod
72	des	de	ADP	O	O	73	case
73	milieux	milieu	NOUN	O	O	70	nmod
74	.	.	PUNCT	O	O	9	punct


#Les travaux ont été réalisés en avril et mai 2013.
1	Les	le	DET	BN	O	2	det
2	travaux	travail	NOUN	IN	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	réalisés	réaliser	VERB	EN	O	5	ROOT
6	en	en	ADP	BT	O	7	case
7	avril	avril	NOUN	IT	O	5	obl:mod
8	et	et	CCONJ	IT	O	9	cc
9	mai	mai	NOUN	IT	O	7	conj
10	2013	2013	PUNCT	ET	O	7	nmod
11	.	.	PUNCT	ET	O	5	punct


#Ils ont consisté en l'excavation des terres impactées au niveau des trois zones sources-sol: au niveau de l'ancien séparateur d'hydrocarbures (zone 1), à l'extrémité Nord du site (zone 2) et sous le dallage de l'ancien hangar, à proximité immédiate d'une ancienne fosse de réparation de poids lourds (zone 3).
1	Ils	il	PRON	O	O	3	nsubj
2	ont	avoir	AUX	O	O	3	aux:tense
3	consisté	consister	VERB	O	O	3	ROOT
4	en	en	ADP	O	O	6	case
5	l'	le	DET	BN	O	6	det
6	excavation	excavation	NOUN	EN	O	3	obl:arg
7	des	de	ADP	BO	O	8	case
8	terres	terre	NOUN	EO	O	6	nmod
9	impactées	impacter	VERB	EO	O	8	acl
10	au	au	ADP	BR	O	11	case
11	niveau	niveau	NOUN	IR	O	6	nmod
12	des	de	ADP	ER	O	14	case
13	trois	trois	NUM	BO	O	14	nummod
14	zones	zone	NOUN	IO	O	11	nmod
15	sources	source	NOUN	IO	O	14	nmod
16	-	-	NOUN	EO	O	14	nmod
17	sol	sol	NOUN	EO	O	14	nmod
18	:	:	PUNCT	O	O	3	punct
19	au	au	ADP	O	O	20	case
20	niveau	niveau	NOUN	O	O	3	obl:mod
21	de	de	ADP	O	O	24	case
22	l'	le	DET	O	O	24	det
23	ancien	ancien	ADJ	O	O	24	amod
24	séparateur	séparateur	NOUN	O	O	20	nmod
25	d'	de	ADP	O	O	26	case
26	hydrocarbures	hydrocarbure	NOUN	O	BS	24	nmod
27	(	(	PUNCT	O	O	24	punct
28	zone	zone	NOUN	O	O	24	appos
29	1	1	NUM	O	O	28	nummod
30	)	)	PUNCT	O	O	24	punct
31	,	,	PUNCT	O	O	34	punct
32	à	à	ADP	BL	O	34	case
33	l'	le	DET	IL	O	34	det
34	extrémité	extrémité	NOUN	IL	O	20	conj
35	Nord	nord	ADJ	IL	O	34	amod
36	du	de	ADP	IL	O	37	case
37	site	site	NOUN	EL	O	34	nmod
38	(	(	PUNCT	O	O	34	punct
39	zone	zone	NOUN	O	O	34	appos
40	2	2	PUNCT	O	O	39	nummod
41	)	)	PUNCT	O	O	34	punct
42	et	et	CCONJ	O	O	45	cc
43	sous	sous	ADP	O	O	45	case
44	le	le	DET	BN	O	45	det
45	dallage	dallage	NOUN	EN	O	20	conj
46	de	de	ADP	O	O	49	case
47	l'	le	DET	O	O	49	det
48	ancien	ancien	ADJ	O	O	49	amod
49	hangar	hangar	NOUN	EO	O	45	nmod
50	,	,	PUNCT	O	O	20	punct
51	à	à	ADP	BL	O	52	case
52	proximité	proximité	NOUN	IL	O	20	nmod
53	immédiate	immédiat	ADJ	IL	O	52	amod
54	d'	de	ADP	ER	O	57	case
55	une	un	DET	BO	O	57	det
56	ancienne	ancien	ADJ	IO	O	57	amod
57	fosse	fosse	NOUN	IO	O	52	nmod
58	de	de	ADP	IO	O	59	case
59	réparation	réparation	NOUN	IO	O	57	nmod
60	de	de	ADP	IO	O	61	case
61	poids	poids	NOUN	IO	O	59	nmod
62	lourds	lourd	ADJ	EO	O	61	amod
63	(	(	PUNCT	O	O	57	punct
64	zone	zone	NOUN	O	O	57	appos
65	3	3	NUM	O	O	64	nummod
66	)	)	PUNCT	O	O	3	punct
67	.	.	PUNCT	O	O	3	punct


#Ainsi, 652 tonnes de terres impactées ont été évacuées vers un centre de traitement.
1	Ainsi	ainsi	ADV	O	O	10	advmod
2	,	,	PUNCT	O	O	10	punct
3	652	652	NUM	BO	O	4	nummod
4	tonnes	tonne	NOUN	IO	O	10	nsubj:pass
5	de	de	ADP	IO	O	6	case
6	terres	terre	NOUN	EO	O	4	nmod
7	impactées	impacter	VERB	EO	O	6	acl
8	ont	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	évacuées	évacuer	VERB	EN	O	10	ROOT
11	vers	vers	ADP	EN	O	13	case
12	un	un	DET	BO	O	13	det
13	centre	centre	NOUN	BO	O	10	obl:arg
14	de	de	ADP	IO	O	15	case
15	traitement	traitement	NOUN	EO	O	13	nmod
16	.	.	PUNCT	O	O	10	punct


#Les terres saines ou peu impactées ont été réutilisées comme remblai.
1	Les	le	DET	BO	O	2	det
2	terres	terre	NOUN	IO	O	9	nsubj:pass
3	saines	sain	ADJ	IO	O	2	amod
4	ou	ou	CCONJ	IO	O	6	cc
5	peu	peu	ADV	IO	O	6	advmod
6	impactées	impacter	VERB	EO	O	3	conj
7	ont	avoir	AUX	BN	O	9	aux:tense
8	été	être	AUX	IN	O	9	aux:pass
9	réutilisées	réutiliser	VERB	EO	O	9	ROOT
10	comme	comme	ADP	BR	O	11	case
11	remblai	remblai	NOUN	EN	O	9	obl:mod
12	.	.	PUNCT	O	O	9	punct


#Des prélèvements et analyses de la qualité des eaux souterraines et des gaz de sol ont été effectués à l'issue des travaux d'excavation complémentaires.
1	Des	un	DET	BN	O	2	det
2	prélèvements	prélèvement	NOUN	IN	O	18	nsubj:pass
3	et	et	CCONJ	IN	O	4	cc
4	analyses	analyse	NOUN	EN	O	2	conj
5	de	de	ADP	O	O	7	case
6	la	le	DET	BO	O	7	det
7	qualité	qualité	NOUN	IO	O	2	nmod
8	des	de	ADP	IO	O	9	case
