
#42.0133
#Historique du site :
1	Historique	historique	NOUN	O	O	1	ROOT
5	que	que	SCONJ	O	O	13	mark
6	l’	l’	DET	BO	O	7	det
7	état	état	NOUN	IO	O	13	nsubj
8	des	de	ADP	IO	O	9	case
9	milieux	milieu	NOUN	EO	O	7	nmod
10	après	après	ADP	EO	O	11	case
11	réhabilitation	réhabilitation	NOUN	EO	O	7	nmod
12	était	être	AUX	O	O	13	cop
13	compatible	compatible	ADJ	BR	O	4	ccomp
14	avec	avec	ADP	ER	O	16	case
15	l’	l’	DET	BA	O	16	det
16	usage	usage	NOUN	IA	O	13	obl:arg
17	industriel	industriel	ADJ	EA	O	16	amod
18	proposé	proposer	VERB	O	O	16	acl
19	par	par	ADP	O	O	21	case
20	l’	l’	DET	BO	O	21	det
21	exploitant	exploitant	NOUN	EO	O	18	obl:agent
22	.	.	PUNCT	O	O	4	punct


#Les analyses réalisées sur les gaz montrent :
1	Les	le	DET	O	O	2	det
2	analyses	analyse	NOUN	O	O	7	nsubj
3	réalisées	réaliser	VERB	O	O	2	acl
4	sur	sur	ADP	O	O	6	case
5	les	le	DET	O	O	6	det
6	gaz	gaz	NOUN	O	O	3	obl:mod
7	montrent	montrer	VERB	O	O	7	ROOT
8	 	 	SPACE	O	O	8	dep
9	:	:	PUNCT	O	O	8	punct


#- sur les gaz du sol : un maximum de 11mg/m3 pour le tétrachloroéthylène après dépollution (à comparer aux 510mg/m3 mesurés avant dépollution et à l’objectif de dépollution de 8,86mg/m3)
1	-	-	PUNCT	O	O	7	punct
2	sur	sur	ADP	O	O	4	case
3	les	le	DET	O	O	4	det
4	gaz	gaz	NOUN	O	O	7	obl:mod
5	du	de	ADP	O	O	6	case
6	sol	sol	NOUN	O	O	4	nmod
7	 	 	SPACE	O	O	10	dep
8	:	:	PUNCT	O	O	10	punct
9	un	un	DET	O	O	10	det
10	maximum	maximum	NOUN	O	O	10	ROOT
11	de	de	ADP	O	O	12	case
12	11mg	11mg	NUM	O	O	10	nmod
13	/	sur	ADP	O	O	14	case
14	m3	m3	NOUN	O	O	12	nmod
15	pour	pour	ADP	O	BS	17	case
16	le	le	DET	O	BS	17	det
17	tétrachloroéthylène	tétrachloroéthylène	NOUN	O	BS	10	nmod
18	après	après	ADP	O	O	19	case
19	dépollution	dépollution	NOUN	O	O	10	nmod
20	(	(	PUNCT	O	O	10	punct
21	à	à	ADP	O	O	22	mark
22	comparer	comparer	VERB	O	O	10	acl
23	aux	à	ADP	O	O	24	case
24	510mg	510mg	NUM	O	O	22	obl:arg
25	/	sur	ADP	O	O	26	case
26	m3	m3	NOUN	O	O	24	nmod
27	mesurés	mesurer	VERB	O	O	24	acl
28	avant	avant	ADP	BN	O	29	case
29	dépollution	dépollution	NOUN	EN	O	27	obl:mod
30	et	et	CCONJ	O	O	33	cc
31	à	à	ADP	O	O	33	case
32	l’	l’	DET	O	O	33	det
33	objectif	objectif	NOUN	O	O	27	conj
34	de	de	ADP	O	O	35	case
35	dépollution	dépollution	NOUN	O	O	33	nmod
36	de	de	ADP	O	O	37	case
37	8,86mg	8,86mg	NUM	O	O	33	nmod
38	/	sur	ADP	O	O	39	case
39	m3	m3	PUNCT	O	O	37	nmod
40	)	)	PUNCT	O	O	33	punct


#- sur l’air ambiant (au sein du bâtiment industriel) : une valeur de 5,89µg/m3 pour le tétrachloroéthylène après dépollution (à comparer aux 41µg/m3 mesurés avant dépollution).
1	-	-	PUNCT	O	O	4	punct
2	sur	sur	ADP	O	O	4	case
3	l’	l’	DET	O	O	4	det
4	air	air	NOUN	O	O	16	nmod
5	ambiant	ambiant	ADJ	O	O	4	amod
6	(	(	PUNCT	O	O	4	punct
7	au	au	ADP	O	O	8	case
8	sein	sein	NOUN	O	O	4	nmod
9	du	de	ADP	O	O	10	case
10	bâtiment	bâtiment	NOUN	O	O	8	nmod
11	industriel	industriel	ADJ	O	O	10	amod
12	)	)	PUNCT	O	O	4	punct
13	 	 	SPACE	O	O	4	dep
14	:	:	PUNCT	O	O	16	punct
15	une	un	DET	O	O	16	det
16	valeur	valeur	NOUN	O	O	16	ROOT
17	de	de	ADP	O	O	18	case
18	5,89µg	5,89µg	NUM	O	O	16	nmod
19	/	sur	ADP	O	O	20	case
20	m3	m3	NOUN	O	O	18	nmod
21	pour	pour	ADP	O	O	23	case
22	le	le	DET	O	BS	23	det
23	tétrachloroéthylène	tétrachloroéthylène	NOUN	O	BS	18	nmod
24	après	après	ADP	BO	O	25	case
25	dépollution	dépollution	NOUN	EO	O	23	nmod
26	(	(	PUNCT	O	O	16	punct
27	à	à	ADP	O	O	28	mark
28	comparer	comparer	VERB	O	O	16	acl
29	aux	à	ADP	O	O	30	case
30	41µg	41µg	NUM	O	O	28	obl:arg
31	/	sur	ADP	O	O	32	case
32	m3	m3	NOUN	O	O	30	nmod
33	mesurés	mesurer	VERB	O	O	30	acl
34	avant	avant	ADP	O	O	35	case
35	dépollution	dépollution	NOUN	O	O	33	obl:mod
36	)	)	PUNCT	O	O	16	punct
37	.	.	PUNCT	O	O	16	punct


#En juillet 2011, l’exploitant a remis un bilan quadriennal de surveillance des eaux souterraines réalisée entre 2007 et 2010.
1	En	en	ADP	BT	O	2	case
2	juillet	juillet	NOUN	IT	O	8	obl:mod
3	2011	2011	PUNCT	ET	O	2	nmod
4	,	,	PUNCT	ET	O	8	punct
5	l’	l’	DET	BO	O	6	det
6	exploitant	exploitant	NOUN	EO	O	8	nsubj
7	a	avoir	AUX	BN	O	8	aux:tense
8	remis	remettre	VERB	EN	O	8	ROOT
9	un	un	DET	BA	O	10	det
10	bilan	bilan	NOUN	IA	O	8	obj
11	quadriennal	quadriennal	ADJ	IA	O	10	amod
12	de	de	ADP	IA	O	13	case
13	surveillance	surveillance	NOUN	IA	O	10	nmod
14	des	de	ADP	IA	O	15	case
15	eaux	eau	NOUN	IA	O	13	nmod
16	souterraines	souterrain	ADJ	EA	O	15	amod
17	réalisée	réaliser	VERB	BN	O	13	acl
18	entre	entre	ADP	BT	O	19	case
19	2007	2007	NUM	IT	O	17	obl:mod
20	et	et	CCONJ	IT	O	21	cc
21	2010	2010	PUNCT	ET	O	19	conj
22	.	.	PUNCT	ET	O	10	nmod


#Au regard des résultats transmis, et compte tenu du maintien en place d’une pollution résiduelle en COHV dans le sous-sol, la surveillance a été maintenue par l'arrêté complémentaire du 11/04/2018 modifiant l'arrêté du 2 mai 2007, ceci afin de s’assurer de l’efficacité des mesures de remise en état mises en œuvre.
1	Au	au	ADP	O	O	2	case
2	regard	regard	NOUN	O	O	43	obl:mod
3	des	de	ADP	O	O	4	case
4	résultats	résultat	NOUN	O	O	2	nmod
5	transmis	transmettre	VERB	O	O	4	acl
6	,	,	PUNCT	O	O	2	punct
7	et	et	CCONJ	O	O	28	cc
8	compte	compte	NOUN	O	O	28	nsubj:pass
9	tenu	tenir	VERB	O	O	8	fixed
10	du	de	ADP	O	O	11	case
11	maintien	maintien	NOUN	O	O	8	dep
12	en	en	ADP	O	O	13	case
13	place	place	NOUN	O	O	11	nmod
14	d’	d’	ADP	O	O	16	case
15	une	un	DET	O	O	16	det
16	pollution	pollution	NOUN	O	O	11	nmod
17	résiduelle	résiduel	ADJ	O	O	16	amod
18	en	en	ADP	O	O	19	case
19	COHV	cohv	NOUN	O	BS	16	nmod
20	dans	dans	ADP	O	O	22	case
21	le	le	DET	O	O	22	det
22	sous-sol	sous-sol	NOUN	O	O	11	nmod
23	,	,	PUNCT	O	O	28	punct
24	la	le	DET	BO	O	25	det
25	surveillance	surveillance	NOUN	EO	O	28	nsubj:pass
26	a	avoir	AUX	BN	O	28	aux:tense
27	été	être	AUX	IN	O	28	aux:pass
28	maintenue	maintenir	VERB	EN	O	2	conj
29	par	par	ADP	O	O	31	case
30	l'	le	DET	BO	O	31	det
31	arrêté	arrêté	NOUN	IO	O	28	obl:agent
32	complémentaire	complémentaire	ADJ	EO	O	31	amod
33	du	de	ADP	O	O	34	case
34	11/04/2018	11/04/2018	NOUN	ET	O	31	nmod
35	modifiant	modifier	VERB	O	O	31	acl
36	l'	le	DET	O	O	37	det
37	arrêté	arrêté	NOUN	O	O	35	obj
38	du	de	ADP	O	O	39	case
39	2	2	NUM	BT	O	37	nmod
40	mai	mai	NOUN	IT	O	39	nmod
41	2007	2007	PUNCT	ET	O	40	nmod
42	,	,	PUNCT	ET	O	28	punct
43	ceci	ceci	PRON	O	O	43	ROOT
44	afin	afin	ADV	O	O	43	advmod
45	de	de	ADP	O	O	47	case
46	s’	s’	PRON	O	O	47	expl:comp
47	assurer	assurer	VERB	O	O	44	obl:arg
48	de	de	ADP	O	O	50	case
49	l’	l’	DET	O	O	50	det
50	efficacité	efficacité	NOUN	O	O	47	obl:arg
51	des	de	ADP	O	O	52	case
52	mesures	mesure	NOUN	O	O	50	nmod
53	de	de	ADP	O	O	54	case
54	remise	remise	NOUN	O	O	52	nmod
55	en	en	ADP	O	O	56	case
56	état	état	NOUN	O	O	54	nmod
57	mises	mettre	VERB	O	O	52	acl
58	en	en	ADP	O	O	59	case
59	œuvre	œuvre	NOUN	O	O	57	obl:arg
60	.	.	PUNCT	O	O	43	punct


#Cette surveillance doit aujourd'hui comprendre la surveillance des eaux souterraines, sur une période minimale de 2 ans, à raison d’un contrôle en période de basses et de hautes eaux, sur les COHV uniquement (sur l’ensemble du réseau de mesures : PZ1, PZ2, PZ3, PZA et le puits HTH).
1	Cette	ce	DET	BN	O	2	det
2	surveillance	surveillance	NOUN	EA	O	3	nsubj
3	doit	devoir	VERB	BR	O	3	ROOT
4	aujourd'hui	aujourd'hui	ADV	BT	O	3	advmod
5	comprendre	comprendre	VERB	O	O	3	xcomp
6	 	 	SPACE	BA	O	3	dep
7	la	le	DET	BA	O	8	det
8	surveillance	surveillance	NOUN	BA	O	8	ROOT
9	des	de	ADP	IA	O	10	case
10	eaux	eau	NOUN	IA	O	8	nmod
11	souterraines	souterrain	ADJ	EA	O	10	amod
12	,	,	PUNCT	BT	O	8	punct
13	sur	sur	ADP	BT	O	15	case
14	une	un	DET	IT	O	15	det
15	période	période	NOUN	IT	O	8	nmod
16	minimale	minimal	ADJ	IT	O	15	amod
17	de	de	ADP	IT	O	19	case
18	2	2	NUM	ET	O	19	nummod
19	ans	an	NOUN	ET	O	15	nmod
20	,	,	PUNCT	O	O	15	punct
21	à	à	ADP	O	O	22	case
22	raison	raison	NOUN	O	O	15	nmod
23	d’	d’	ADP	BN	O	25	case
24	un	un	DET	BN	O	25	det
25	contrôle	contrôle	NOUN	EN	O	22	nmod
26	en	en	ADP	BT	O	27	case
27	période	période	NOUN	IT	O	25	nmod
28	de	de	ADP	IO	O	29	case
29	basses	basse	NOUN	IO	O	27	nmod
30	et	et	CCONJ	IO	O	33	cc
31	de	de	ADP	IO	O	33	case
32	hautes	haut	ADJ	IO	O	33	amod
33	eaux	eau	NOUN	EO	O	29	conj
34	,	,	PUNCT	O	O	8	punct
35	sur	sur	ADP	O	O	37	case
36	les	le	DET	O	O	37	det
37	COHV	cohv	NOUN	O	O	8	nmod
38	uniquement	uniquement	ADV	O	O	37	advmod
39	(	(	PUNCT	O	O	37	punct
40	sur	sur	ADP	O	O	42	case
41	l’	l’	DET	O	O	42	det
42	ensemble	ensemble	NOUN	O	O	37	nmod
43	du	de	ADP	O	O	44	case
44	réseau	réseau	NOUN	O	O	42	nmod
45	de	de	ADP	O	O	46	case
46	mesures	mesure	NOUN	O	O	44	nmod
47	 	 	SPACE	O	O	37	dep
48	:	:	PUNCT	O	O	47	punct
49	PZ1	pz1	NOUN	O	O	37	nummod
50	,	,	PUNCT	O	O	51	punct
51	PZ2	pz2	NOUN	O	O	49	conj
52	,	,	PUNCT	O	O	53	punct
53	PZ3	pz3	NOUN	O	O	49	conj
54	,	,	PUNCT	O	O	55	punct
55	PZA	PZA	PROPN	O	O	49	conj
56	et	et	CCONJ	BO	O	58	cc
57	le	le	DET	IO	O	58	det
58	puits	puits	NOUN	IO	O	49	conj
59	HTH	HTH	PROPN	EO	O	58	nmod
60	)	)	PUNCT	O	O	8	punct
61	.	.	PUNCT	O	O	61	ROOT


#Si les résultats obtenus confirment la résorption de la pollution résiduelle aux COHV, toute surveillance pourra ensuite être abandonnée.
1	Si	si	SCONJ	O	O	5	mark
2	les	le	DET	O	O	3	det
3	résultats	résultat	NOUN	O	O	5	nsubj
4	obtenus	obtenir	VERB	O	O	3	acl
5	confirment	confirmer	VERB	O	O	17	advcl
6	la	le	DET	BN	O	7	det
7	résorption	résorption	NOUN	EN	O	5	obj
8	de	de	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	pollution	pollution	NOUN	O	O	7	nmod
11	résiduelle	résiduel	ADJ	O	O	10	amod
12	aux	à	ADP	O	O	13	case
13	COHV	cohv	NOUN	O	BS	10	nmod
14	,	,	PUNCT	O	O	17	punct
15	toute	tout	DET	O	O	16	det
16	surveillance	surveillance	NOUN	BA	O	17	nsubj
17	pourra	pouvoir	VERB	O	O	17	ROOT
18	ensuite	ensuite	ADV	O	O	17	advmod
19	être	être	AUX	O	O	20	aux:pass
20	abandonnée	abandonner	VERB	O	O	17	xcomp
21	.	.	PUNCT	O	O	17	punct


#Par ailleurs, l'exploitant a proposé les servitudes conformément à son arrêté du 11 juillet 2008.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	7	obl:mod
3	,	,	PUNCT	O	O	7	punct
4	l'	le	DET	BO	O	5	det
5	exploitant	exploitant	NOUN	EO	O	7	nsubj
6	a	avoir	AUX	BN	O	7	aux:tense
7	proposé	proposer	VERB	IN	O	7	ROOT
8	les	le	DET	BO	O	9	det
9	servitudes	servitude	NOUN	EO	O	7	obj
10	conformément	conformément	ADV	O	O	7	advmod
11	à	à	ADP	O	O	13	case
12	son	son	DET	O	O	13	det
13	arrêté	arrêté	NOUN	O	O	10	obl:arg
14	du	de	ADP	O	O	15	case
15	11	11	NUM	BT	O	13	nmod
16	juillet	juillet	NOUN	IT	O	15	nmod
17	2008	2008	PUNCT	ET	O	16	nmod
18	.	.	PUNCT	ET	O	7	punct


#Ces servitudes sont actuellement en cours d'établissement.
1	Ces	ce	DET	BO	O	2	det
2	servitudes	servitude	NOUN	IO	O	6	nsubj
3	sont	être	AUX	O	O	6	cop
4	actuellement	actuellement	ADV	BT	O	6	advmod
5	en	en	ADP	IT	O	6	case
6	cours	cours	NOUN	ET	O	6	ROOT
7	d'	de	ADP	EA	O	8	case
8	établissement	établissement	NOUN	EN	O	6	nmod
9	.	.	PUNCT	O	O	6	punct


#42.0174
#La société de façonnage/brochage/reliure Titoulet a fusionné en 2008 avec l’imprimerie Loire offset plus pour donner la société Loire Offset Titoulet.
1	La	le	DET	BO	O	2	det
2	société	société	NOUN	IO	O	11	nsubj
3	de	de	ADP	IO	O	4	case
4	façonnage	façonnage	NOUN	IA	O	2	nmod
5	/	/	CCONJ	IA	O	6	cc
6	brochage	brochage	NOUN	IA	O	4	conj
7	/	/	CCONJ	IA	O	8	cc
8	reliure	reliure	NOUN	IA	O	4	conj
9	Titoulet	Titoulet	PROPN	EO	O	4	nmod
10	a	avoir	AUX	BN	O	11	aux:tense
11	fusionné	fusionner	VERB	BN	O	11	ROOT
12	en	en	ADP	BT	O	13	case
13	2008	2008	NUM	ET	O	11	obl:mod
14	avec	avec	ADP	O	O	16	case
15	l’	l’	DET	BA	O	16	det
16	imprimerie	imprimerie	NOUN	BA	O	11	obl:arg
17	Loire	Loire	PROPN	BA	O	16	nmod
18	offset	offset	PROPN	IA	O	17	nmod
19	plus	plus	ADV	EO	O	17	flat:name
20	pour	pour	ADP	BR	O	21	mark
21	donner	donner	VERB	EN	O	11	advcl
22	la	le	DET	BO	BI	23	det
23	société	société	NOUN	IO	II	21	obj
24	Loire	Loire	PROPN	IO	EI	23	appos
25	Offset	Offset	PROPN	BA	EI	24	nmod
26	Titoulet	Titoulet	PROPN	EO	EI	24	nmod
27	.	.	PUNCT	O	O	11	punct


#À partir de 2011 toutes les activités de la société Loire offset Titoulet ont été progressivement regroupées sur le site de St Étienne, la fin des opérations a eu lieu en janvier 2012.
1	À	à	ADP	BT	O	17	advmod
2	partir	partir	VERB	IT	O	1	fixed
3	de	de	ADP	ET	O	4	case
4	2011	2011	NUM	ET	O	1	dep
5	toutes	tout	ADJ	BN	O	7	amod
6	les	le	DET	BA	O	7	det
7	activités	activité	NOUN	IA	O	17	nsubj:pass
8	de	de	ADP	O	O	10	case
9	la	le	DET	BO	BI	10	det
10	société	société	NOUN	IA	II	7	nmod
11	Loire	Loire	PROPN	IA	EI	10	appos
12	offset	offset	PROPN	IA	EI	11	nmod
13	Titoulet	Titoulet	PROPN	EO	EI	10	nmod
14	ont	avoir	AUX	BN	O	17	aux:tense
15	été	être	AUX	IN	O	17	aux:pass
16	progressivement	progressivement	ADV	EN	O	17	advmod
17	regroupées	regrouper	VERB	EN	O	17	ROOT
18	sur	sur	ADP	BL	O	20	case
19	le	le	DET	IL	O	20	det
20	site	site	NOUN	IL	O	17	obl:mod
21	de	de	ADP	IL	O	22	case
22	St	St	PROPN	IL	O	20	nmod
23	Étienne	Étienne	PROPN	EL	O	22	flat:name
24	,	,	PUNCT	O	O	17	punct
25	la	le	DET	BO	O	26	det
26	fin	fin	NOUN	IO	O	30	nsubj
27	des	de	ADP	IO	O	28	case
28	opérations	opération	NOUN	EO	O	26	nmod
29	a	avoir	AUX	BN	O	30	aux:tense
30	eu	avoir	VERB	IN	O	17	advcl
31	lieu	lieu	NOUN	EN	O	30	obj
32	en	en	ADP	BT	O	33	case
33	janvier	janvier	NOUN	IT	O	30	obl:mod
34	2012	2012	PUNCT	ET	O	33	nmod
35	.	.	PUNCT	ET	O	30	punct


#La société Titoulet était soumise à déclaration depuis 2005.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	5	nsubj:pass
3	Titoulet	Titoulet	PROPN	EO	EI	2	nmod
4	était	être	AUX	BN	O	5	aux:pass
5	soumise	soumettre	VERB	IN	O	5	ROOT
6	à	à	ADP	IN	O	7	case
7	déclaration	déclaration	NOUN	EN	O	5	obl:arg
8	depuis	depuis	ADP	BT	O	9	case
9	2005	2005	NUM	ET	O	5	obl:mod
10	.	.	NUM	ET	O	5	punct


#La déclaration de cessation d’activité de la société Loire offset Titoulet pour son site de la Ricamarie a été faite le 21/05/2014.
1	La	le	DET	BN	O	2	det
2	déclaration	déclaration	NOUN	IN	O	21	nsubj:pass
3	de	de	ADP	IN	O	4	case
4	cessation	cessation	NOUN	BN	O	2	nmod
5	d’	d’	ADP	IN	O	6	case
6	activité	activité	NOUN	EN	O	4	nmod
7	de	de	ADP	O	O	9	case
8	la	le	DET	BO	BI	9	det
9	société	société	NOUN	IA	II	2	nmod
10	Loire	Loire	PROPN	IA	EI	9	nmod
11	offset	offset	PROPN	IA	EI	10	nmod
12	Titoulet	Titoulet	PROPN	EO	EI	10	nmod
13	pour	pour	ADP	O	O	15	case
14	son	son	DET	BO	O	15	det
15	site	site	NOUN	EO	O	2	nmod
16	de	de	ADP	IL	O	18	case
17	la	le	DET	IL	O	18	det
18	Ricamarie	Ricamarie	PROPN	EL	O	15	nmod
19	a	avoir	AUX	BN	O	21	aux:tense
20	été	être	AUX	IN	O	21	aux:pass
21	faite	faire	VERB	EN	O	21	ROOT
22	le	le	DET	BT	O	23	det
23	21/05/2014	21/05/2014	NUM	IT	O	21	obl:mod
24	.	.	PUNCT	ET	O	21	punct


#Contexte géologique :
1	Contexte	contexte	NOUN	O	O	1	ROOT
2	géologique	géologique	ADJ	O	O	1	amod
3	 	 	SPACE	O	O	3	dep
4	:	:	PUNCT	O	O	3	punct


#Le site est implanté sur une formation constituée de schistes et de grès.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BL	O	4	aux:pass
4	implanté	implanter	VERB	IL	O	4	ROOT
5	sur	sur	ADP	IL	O	7	case
6	une	un	DET	IL	O	7	det
7	formation	formation	NOUN	EN	O	4	obl:arg
8	constituée	constituer	VERB	O	O	7	acl
9	de	de	ADP	O	O	10	case
10	schistes	schiste	NOUN	O	O	8	obl:agent
11	et	et	CCONJ	O	O	13	cc
12	de	de	ADP	O	O	13	case
13	grès	grès	NOUN	O	O	10	conj
14	.	.	PUNCT	O	O	4	punct


#Ces formations géologiques présentent une perméabilité de fissure et permet à l’eau de s’infiltrer dans les couches inférieures, rendant ce milieu vulnérable.
1	Ces	ce	DET	BO	O	2	det
2	formations	formation	NOUN	IO	O	4	nsubj
3	géologiques	géologique	ADJ	EO	O	2	amod
4	présentent	présenter	VERB	O	O	4	ROOT
5	une	un	DET	O	O	6	det
6	perméabilité	perméabilité	NOUN	O	O	4	obj
7	de	de	ADP	O	O	8	case
8	fissure	fissure	NOUN	O	O	6	nmod
9	et	et	CCONJ	O	O	10	cc
10	permet	permettre	VERB	O	O	4	conj
11	à	à	ADP	O	O	13	case
12	l’	l’	DET	O	O	13	det
13	eau	eau	NOUN	O	O	10	obl:arg
14	de	de	ADP	O	O	16	mark
15	s’	s’	PRON	O	O	16	expl:comp
16	infiltrer	infiltrer	VERB	O	O	10	xcomp
17	dans	dans	ADP	O	O	19	case
18	les	le	DET	O	O	19	det
19	couches	couche	NOUN	O	O	16	obl:arg
20	inférieures	inférieur	ADJ	O	O	19	amod
21	,	,	PUNCT	O	O	10	punct
22	rendant	rendre	VERB	O	O	10	advcl
23	ce	ce	DET	O	O	24	det
24	milieu	milieu	NOUN	O	O	22	obj
25	vulnérable	vulnérable	ADJ	O	O	24	amod
26	.	.	PUNCT	O	O	4	punct


#Le sol au droit du site doit être essentiellement composé de limons sableux ou de schiste altéré.
1	Le	le	DET	O	O	2	det
2	sol	sol	NOUN	O	O	7	nsubj
3	au	au	ADP	O	O	4	case
4	droit	droit	NOUN	O	O	2	nmod
5	du	de	ADP	O	O	6	case
6	site	site	NOUN	O	O	4	nmod
7	doit	devoir	VERB	O	O	7	ROOT
8	être	être	AUX	O	O	10	aux:pass
9	essentiellement	essentiellement	ADV	O	O	10	advmod
10	composé	composer	VERB	O	O	7	xcomp
11	de	de	ADP	O	O	12	case
12	limons	limon	NOUN	O	O	10	obl:agent
13	sableux	sableux	ADJ	O	O	12	amod
14	ou	ou	CCONJ	O	O	16	cc
15	de	de	ADP	O	O	16	case
16	schiste	schiste	NOUN	O	O	12	conj
17	altéré	altérer	VERB	O	O	16	acl
18	.	.	PUNCT	O	O	7	punct


#Contexte hydrologique :
1	Contexte	contexte	NOUN	O	O	1	ROOT
2	hydrologique	hydrologique	ADJ	O	O	1	amod
3	 	 	SPACE	O	O	3	dep
4	:	:	PUNCT	O	O	3	punct


#Le cours d’eau le plus poche du site est le ruisseau l’Ondenon qui s’écoule à environ 1,2 km au sud du site.
1	Le	le	DET	BO	O	2	det
2	cours	cours	NOUN	IO	O	12	nsubj
3	d’	d’	ADP	IO	O	4	case
4	eau	eau	NOUN	EO	O	2	nmod
5	le	le	DET	O	O	7	det
6	plus	plus	ADV	O	O	7	advmod
7	poche	poch	ADJ	O	O	2	amod
8	du	de	ADP	O	O	9	case
9	site	site	NOUN	O	O	2	nmod
10	est	être	AUX	O	O	12	cop
11	le	le	DET	O	O	12	det
12	ruisseau	ruisseau	NOUN	O	O	12	ROOT
13	l’	l’	DET	O	O	14	det
14	Ondenon	Ondenon	PROPN	BL	O	12	nmod
15	qui	qui	PRON	O	O	17	nsubj
16	s’	s’	PRON	O	O	17	expl:comp
17	écoule	écoule	VERB	O	O	12	acl:relcl
18	à	à	ADP	IL	O	21	case
19	environ	environ	ADV	IL	O	21	advmod
20	1,2	1,2	NUM	IL	O	21	nummod
21	km	kilomètre	NOUN	IL	O	17	obl:mod
22	au	au	ADP	IL	O	23	case
23	sud	sud	NOUN	IL	O	17	obl:mod
24	du	de	ADP	IL	O	25	case
25	site	site	NOUN	EL	O	23	nmod
26	.	.	PUNCT	O	O	12	punct


#Le diagnostic initial de septembre 2013 et le diagnostic approfondi de décembre 2013 mettent en avant des pollutions significatives aux COHV (TCE - PCE) aux hydrocarbures, HAP et plus modérées aux CAV.
1	Le	le	DET	BN	O	2	det
2	diagnostic	diagnostic	NOUN	IN	O	14	nsubj
3	initial	initial	ADJ	EN	O	2	amod
4	de	de	ADP	BT	O	5	case
5	septembre	septembre	NOUN	IT	O	2	nmod
6	2013	2013	NUM	ET	O	5	nmod
7	et	et	CCONJ	O	O	9	cc
8	le	le	DET	BN	O	9	det
9	diagnostic	diagnostic	NOUN	IN	O	2	conj
10	approfondi	approfondi	ADJ	EN	O	9	amod
11	de	de	ADP	BT	O	12	case
12	décembre	décembre	NOUN	IT	O	9	nmod
13	2013	2013	NUM	ET	O	12	nmod
14	mettent	mettre	VERB	O	O	14	ROOT
15	en	en	ADP	O	O	14	advmod
16	avant	avant	ADV	O	O	15	fixed
17	des	un	DET	BN	O	18	det
18	pollutions	pollution	NOUN	IN	O	14	obj
19	significatives	significatif	ADJ	EN	O	18	amod
20	aux	à	ADP	O	O	21	case
21	COHV	cohv	NOUN	O	BS	18	nmod
22	(	(	PUNCT	O	O	21	punct
23	TCE	tce	NOUN	O	BS	21	appos
24	-	-	PUNCT	O	O	25	punct
25	PCE	pce	NOUN	O	BS	21	conj
26	)	)	PUNCT	O	O	21	punct
27	aux	à	ADP	O	O	28	case
28	hydrocarbures	hydrocarbure	NOUN	O	BS	18	nmod
29	,	,	PUNCT	O	O	30	punct
30	HAP	hap	NOUN	O	BS	28	conj
31	et	et	CCONJ	O	O	33	cc
32	plus	plus	ADV	O	O	33	advmod
33	modérées	modérer	ADJ	O	O	28	conj
34	aux	à	ADP	O	O	35	case
35	CAV	cav	NOUN	O	BS	28	nmod
36	.	.	PUNCT	O	O	14	punct


#Un plan de gestion en date du 24/01/2014 a été transmis à l'inspection.
1	Un	un	DET	BO	O	2	det
2	plan	plan	NOUN	IO	O	11	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	gestion	gestion	NOUN	EO	O	2	nmod
5	en	en	ADP	BT	O	6	case
6	date	date	NOUN	IT	O	2	nmod
7	du	de	ADP	IT	O	8	case
8	24/01/2014	24/01/2014	NOUN	IT	O	6	nmod
9	a	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	transmis	transmettre	VERB	EN	O	11	ROOT
12	à	à	ADP	O	O	14	case
13	l'	le	DET	O	O	14	det
14	inspection	inspection	NOUN	O	O	11	obl:arg
15	.	.	PUNCT	O	O	11	punct


#69.0221
#Le site est situé au 1-55 rue des Frères Perret à Saint-Fons (69), dans la zone industrielle.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BL	O	4	aux:pass
4	situé	situer	VERB	IL	O	4	ROOT
5	au	au	ADP	IL	O	6	case
6	1	1	NUM	IL	O	4	obl:arg
7	-	-	NUM	IL	O	6	nummod
8	55	55	NUM	IL	O	9	nummod
9	rue	rue	NOUN	IL	O	6	nmod
10	des	de	ADP	IL	O	11	case
11	Frères	frère	NOUN	IL	O	9	nmod
12	Perret	Perret	PROPN	IL	O	11	flat:name
13	à	à	ADP	IL	O	14	case
14	Saint-Fons	Saint-Fons	PROPN	IL	O	6	nmod
15	(	(	PUNCT	EL	O	14	punct
16	69	69	NUM	EL	O	14	appos
17	)	)	PUNCT	EL	O	14	punct
18	,	,	PUNCT	O	O	4	punct
19	dans	dans	ADP	BL	O	21	case
20	la	le	DET	IL	O	21	det
21	zone	zone	NOUN	IL	O	4	obl:mod
22	industrielle	industriel	ADJ	EL	O	21	amod
23	.	.	PUNCT	O	O	4	punct


