
#42.0143
#Avant 1965, le site était une parcelle agricole.
1	Avant	avant	ADP	BT	O	2	case
10	pas	pas	ADV	O	O	11	advmod
11	montré	montrer	VERB	O	O	11	ROOT
12	d'	d'	DET	O	O	13	det
13	anomalie	anomalie	NOUN	O	O	11	obj
14	sur	sur	ADP	O	O	16	case
15	la	le	DET	O	O	16	det
16	qualité	qualité	NOUN	O	O	13	nmod
17	des	de	ADP	O	O	18	case
18	eaux	eau	NOUN	O	O	16	nmod
19	souterraines	souterrain	ADJ	O	O	18	amod
20	.	.	PUNCT	O	O	11	punct


#Depuis 2010, AIRPRODUCTS procède à l'enlèvement périodique de la chaux stockée dans sa lagune en vue de sa valorisation.
1	Depuis	depuis	ADP	BT	O	2	case
2	2010	2010	PUNCT	ET	O	5	obl:mod
3	,	,	PUNCT	ET	O	5	punct
4	AIRPRODUCTS	AIRPRODUCTS	PROPN	EO	EI	5	nsubj
5	procède	procéder	VERB	BR	O	5	ROOT
6	à	à	ADP	ER	O	8	case
7	l'	le	DET	BO	O	8	det
8	enlèvement	enlèvement	NOUN	BO	O	5	obl:arg
9	périodique	périodique	ADJ	EO	O	8	amod
10	de	de	ADP	O	O	12	case
11	la	le	DET	O	O	12	det
12	chaux	chaux	NOUN	O	BU	8	nmod
13	stockée	stocker	VERB	O	O	12	acl
14	dans	dans	ADP	O	O	16	case
15	sa	son	DET	O	O	16	det
16	lagune	lagune	NOUN	BO	O	13	obl:mod
17	en	en	ADP	BR	O	18	case
18	vue	vue	NOUN	IR	O	13	obl:mod
19	de	de	ADP	ER	O	21	case
20	sa	son	DET	IN	O	21	det
21	valorisation	valorisation	NOUN	EN	O	18	nmod
22	.	.	PUNCT	O	O	5	punct


#69.0093
#Le site est situé dans le Port Edouard Herriot, au 11 rue de Bordeaux, sur la commune de Lyon (69).
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BL	O	4	aux:pass
4	situé	situer	VERB	IL	O	4	ROOT
5	dans	dans	ADP	IL	O	7	case
6	le	le	DET	IL	O	7	det
7	Port	port	NOUN	IL	O	4	obl:arg
8	Edouard	Edouard	PROPN	IL	O	7	appos
9	Herriot	Herriot	PROPN	EL	O	8	flat:name
10	,	,	PUNCT	O	O	7	punct
11	au	au	ADP	BL	O	13	case
12	11	11	NUM	IL	O	13	nummod
13	rue	rue	NOUN	IL	O	7	nmod
14	de	de	ADP	IL	O	15	case
15	Bordeaux	Bordeaux	PROPN	EL	O	13	nmod
16	,	,	PUNCT	O	O	4	punct
17	sur	sur	ADP	BL	O	19	case
18	la	le	DET	IL	O	19	det
19	commune	commune	NOUN	IL	O	4	obl:mod
20	de	de	ADP	IL	O	21	case
21	Lyon	Lyon	PROPN	EL	O	19	nmod
22	(	(	PUNCT	EL	O	21	punct
23	69	69	PRON	EL	O	21	appos
24	)	)	PUNCT	EL	O	19	punct
25	.	.	PUNCT	O	O	4	punct


#Le site couvre une surface de 7 000 m2 environ.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	3	nsubj
3	couvre	couvrir	VERB	O	O	3	ROOT
4	une	un	DET	O	O	5	det
5	surface	surface	NOUN	O	O	3	obj
6	de	de	ADP	O	O	9	case
7	7	7	DET	O	O	9	det
8	000	000	DET	O	O	9	det
9	m2	m2	NOUN	O	O	5	nmod
10	environ	environ	ADV	O	O	5	advmod
11	.	.	PUNCT	O	O	3	punct


#Le Rhône est situé à environ 500 m au sud-ouest du site.
1	Le	le	DET	BO	O	2	det
2	Rhône	Rhône	PROPN	EO	O	4	nsubj:pass
3	est	être	AUX	BL	O	4	aux:pass
4	situé	situer	VERB	IL	O	4	ROOT
5	à	à	ADP	IL	O	8	case
6	environ	environ	ADV	IL	O	8	advmod
7	500	500	NUM	IL	O	8	nummod
8	m	m	NOUN	IL	O	4	obl:arg
9	au	au	ADP	IL	O	10	case
10	sud-ouest	sud-ouest	NOUN	IL	O	4	obl:mod
11	du	de	ADP	IL	O	12	case
12	site	site	NOUN	EL	O	10	nmod
13	.	.	PUNCT	O	O	4	punct


#Une nappe d'eaux souterraines se trouve au droit du site entre 3 et 4 m de profondeur.
1	Une	un	DET	O	O	2	det
2	nappe	nappe	NOUN	O	O	7	nsubj
3	d'	de	ADP	O	O	4	case
4	eaux	eau	NOUN	O	O	2	nmod
5	souterraines	souterrain	ADJ	O	O	4	amod
6	se	se	PRON	BL	O	7	expl:comp
7	trouve	trouve	VERB	IL	O	7	ROOT
8	au	au	ADP	IL	O	9	case
9	droit	droit	NOUN	IL	O	7	obl:arg
10	du	de	ADP	IL	O	11	case
11	site	site	NOUN	EL	O	9	nmod
12	entre	entre	ADP	O	O	16	case
13	3	3	NUM	O	O	16	nummod
14	et	et	CCONJ	O	O	15	cc
15	4	4	NUM	O	O	13	conj
16	m	m	NOUN	O	O	7	obl:mod
17	de	de	ADP	O	O	18	case
18	profondeur	profondeur	NOUN	O	O	16	nmod
19	.	.	PUNCT	O	O	7	punct


#Le sens d'écoulement est orienté vers le nord-est.
1	Le	le	DET	BO	O	2	det
2	sens	sens	NOUN	EO	O	6	nsubj:pass
3	d'	de	ADP	O	O	4	case
4	écoulement	écoulement	NOUN	O	O	2	nmod
5	est	être	AUX	O	O	6	aux:pass
6	orienté	orienter	VERB	IL	O	6	ROOT
7	vers	vers	ADP	IL	O	9	case
8	le	le	DET	IL	O	9	det
9	nord-est	nord-est	NOUN	IL	O	6	obl:arg
10	.	.	PUNCT	O	O	6	punct


#Le réseau piézométrique est constitué de 4 ouvrages C1 (amont), C3, C5 et C7.
1	Le	le	DET	O	O	2	det
2	réseau	réseau	NOUN	O	O	5	nsubj:pass
3	piézométrique	piézométrique	ADJ	O	O	2	amod
4	est	être	AUX	O	O	5	aux:pass
5	constitué	constituer	VERB	O	O	5	ROOT
6	de	de	ADP	O	O	8	case
7	4	4	NUM	BO	O	8	nummod
8	ouvrages	ouvrage	NOUN	IO	O	5	obl:agent
9	C1	c1	NOUN	EO	O	8	nmod
10	(	(	PUNCT	O	O	9	punct
11	amont	amont	NOUN	O	O	9	appos
12	)	)	PUNCT	O	O	9	punct
13	,	,	PUNCT	O	O	14	punct
14	C3	c3	NOUN	O	O	8	conj
15	,	,	PUNCT	O	O	16	punct
16	C5	c5	NOUN	O	O	8	conj
17	et	et	CCONJ	O	O	18	cc
18	C7	c7	NOUN	O	O	8	conj
19	.	.	PUNCT	O	O	5	punct


#La Société UNIVAR (ex.
1	La	le	DET	O	BI	2	det
2	Société	société	NOUN	O	II	2	ROOT
3	UNIVAR	UNIVAR	PROPN	O	EI	2	nmod
4	(	(	PUNCT	O	O	2	punct
5	ex	ex	ADV	O	O	2	dep
6	.	.	ADV	O	O	2	conj


#VAISSIERE) s'est installée sur l'ancien site de la Société Chimique et Routière de Gironde au Port Edouard Herriot en 1956.
1	VAISSIERE	VAISSIERE	PROPN	BO	EI	5	nsubj
2	)	)	PUNCT	BO	EI	1	punct
3	s'	se	PRON	BN	O	5	expl:comp
4	est	être	AUX	BN	O	5	aux:tense
5	installée	installer	VERB	IN	O	5	ROOT
6	sur	sur	ADP	BL	O	9	case
7	l'	le	DET	IL	O	9	det
8	ancien	ancien	ADJ	IL	O	9	amod
9	site	site	NOUN	IL	O	5	obl:arg
10	de	de	ADP	IL	O	12	case
11	la	le	DET	BO	BI	12	det
12	Société	société	NOUN	IO	II	9	nmod
13	Chimique	chimique	ADJ	IO	II	12	amod
14	et	et	CCONJ	IO	II	15	cc
15	Routière	routier	ADJ	IO	II	13	conj
16	de	de	ADP	IO	II	17	case
17	Gironde	Gironde	PROPN	EO	EI	12	nmod
18	au	au	ADP	BL	O	19	case
19	Port	port	NOUN	IL	O	5	obl:mod
20	Edouard	Edouard	PROPN	IL	O	19	appos
21	Herriot	Herriot	PROPN	EL	O	20	flat:name
22	en	en	ADP	BT	O	23	case
23	1956	1956	NUM	ET	O	5	obl:mod
24	.	.	PUNCT	ET	O	5	punct


#Par arrêté préfectoral du 10/05/1963, l'établissement a été autorisé à augmenter la capacité de son dépôt d'hydrocarbures de 705 m3 à 1 455 m3.
1	Par	par	ADP	BO	O	2	case
2	arrêté	arrêté	NOUN	BO	O	11	obl:mod
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	O	O	5	case
5	10/05/1963	10/05/1963	NOUN	IT	O	2	nmod
6	,	,	PUNCT	O	O	11	punct
7	l'	le	DET	BO	O	8	det
8	établissement	établissement	NOUN	EO	O	11	nsubj:pass
9	a	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	autorisé	autoriser	VERB	IN	O	11	ROOT
12	à	à	ADP	IN	O	13	mark
13	augmenter	augmenter	VERB	EN	O	11	xcomp
14	la	le	DET	BO	O	15	det
15	capacité	capacité	NOUN	IO	O	13	obj
16	de	de	ADP	IO	O	18	case
17	son	son	DET	IO	O	18	det
18	dépôt	dépôt	NOUN	IO	BD	15	nmod
19	d'	de	ADP	IO	O	20	case
20	hydrocarbures	hydrocarbure	NOUN	EO	BS	18	nmod
21	de	de	ADP	O	O	23	case
22	705	705	NUM	O	O	23	nummod
23	m3	m3	NOUN	O	O	18	nmod
24	à	à	ADP	O	O	27	case
25	1	1	DET	O	O	27	det
26	455	455	NUM	O	O	27	nummod
27	m3	m3	PUNCT	O	O	18	nmod
28	.	.	PUNCT	O	O	13	punct


#Un premier récépissé de déclaration en date du 06/12/1967 a été délivré pour l'installation d'une citerne enterrée de 7 500 L de gasoil.
1	Un	un	DET	BO	O	3	det
2	premier	premier	ADJ	BN	O	3	amod
3	récépissé	récépissé	NOUN	EO	O	12	nsubj:pass
4	de	de	ADP	O	O	5	case
5	déclaration	déclaration	NOUN	EN	O	3	nmod
6	en	en	ADP	BT	O	7	case
7	date	date	NOUN	IT	O	5	nmod
8	du	de	ADP	IT	O	9	case
9	06/12/1967	06/12/1967	NOUN	IT	O	7	nmod
10	a	avoir	AUX	BN	O	12	aux:tense
11	été	être	AUX	IN	O	12	aux:pass
12	délivré	délivrer	VERB	EN	O	12	ROOT
13	pour	pour	ADP	O	O	15	case
14	l'	le	DET	BN	O	15	det
15	installation	installation	NOUN	IN	O	12	obl:mod
16	d'	de	ADP	IN	O	18	case
17	une	un	DET	IN	O	18	det
18	citerne	citerne	NOUN	IN	BD	15	nmod
19	enterrée	enterrer	VERB	IN	ED	18	acl
20	de	de	ADP	O	O	23	case
21	7	7	DET	O	O	23	det
22	500	500	DET	O	O	23	det
23	L	l	NOUN	IA	O	18	nmod
24	de	de	ADP	IA	O	25	case
25	gasoil	gasoil	NOUN	EA	BS	23	nmod
26	.	.	PUNCT	O	O	12	punct


#Un second récépissé a été délivré le 24/10/1991 pour l'installation d'une cuve aérienne de 25 m3 de résine de polyester et d'une pompe pour en assurer le remplissage ainsi que de containers.
1	Un	un	DET	BO	O	3	det
2	second	second	ADJ	IO	O	3	amod
3	récépissé	récépissé	NOUN	EO	O	6	nsubj:pass
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	délivré	délivrer	VERB	EN	O	6	ROOT
7	le	le	DET	BT	O	8	det
8	24/10/1991	24/10/1991	NUM	IT	O	6	obl:mod
9	pour	pour	ADP	O	O	11	case
10	l'	le	DET	BN	O	11	det
11	installation	installation	NOUN	IN	O	6	obl:mod
12	d'	de	ADP	IN	O	14	case
13	une	un	DET	IN	O	14	det
14	cuve	cuve	NOUN	IN	O	11	nmod
15	aérienne	aérien	ADJ	EN	O	14	amod
16	de	de	ADP	O	O	18	case
17	25	25	NUM	O	O	18	nummod
18	m3	m3	NOUN	BA	O	14	nmod
19	de	de	ADP	IA	O	20	case
20	résine	résine	NOUN	IA	BU	18	nmod
21	de	de	ADP	IA	IU	22	case
22	polyester	polyester	NOUN	EA	EU	20	nmod
23	et	et	CCONJ	O	O	26	cc
24	d'	de	ADP	O	O	26	case
25	une	un	DET	O	O	26	det
26	pompe	pompe	NOUN	O	O	20	conj
27	pour	pour	ADP	O	O	29	mark
28	en	en	PRON	O	O	29	iobj
29	assurer	assurer	VERB	O	O	11	acl
30	le	le	DET	O	O	31	det
31	remplissage	remplissage	NOUN	EA	O	29	obj
32	ainsi	ainsi	ADV	O	O	35	cc
33	que	que	SCONJ	O	O	32	fixed
34	de	de	ADP	O	O	35	case
35	containers	container	NOUN	BO	O	11	conj
36	.	.	PUNCT	O	O	6	punct


#L'activité exploitée sur le site est la négoce, le stockage et la distribution de produits chimiques en vrac et conditionnés.
1	L'	le	DET	BO	O	2	det
2	activité	activité	NOUN	EO	O	9	nsubj
3	exploitée	exploiter	VERB	EN	O	2	acl
4	sur	sur	ADP	O	O	6	case
5	le	le	DET	BO	O	6	det
6	site	site	NOUN	EO	O	3	obl:mod
7	est	être	AUX	O	O	9	cop
8	la	le	DET	BA	O	9	det
9	négoce	négoce	NOUN	IA	O	9	ROOT
10	,	,	PUNCT	IA	O	12	punct
11	le	le	DET	IA	O	12	det
12	stockage	stockage	NOUN	IA	O	9	conj
13	et	et	CCONJ	IA	O	15	cc
14	la	le	DET	IA	O	15	det
15	distribution	distribution	NOUN	IA	O	9	conj
16	de	de	ADP	IA	O	17	case
17	produits	produit	NOUN	IA	BU	9	nmod
18	chimiques	chimique	ADJ	EA	EU	17	amod
19	en	en	ADP	O	O	20	case
20	vrac	vrac	NOUN	O	O	17	nmod
21	et	et	CCONJ	O	O	22	cc
22	conditionnés	conditionner	VERB	O	O	20	conj
23	.	.	PUNCT	O	O	9	punct


#Par courrier du 02/07/2003, l'exploitant a informé de sa cessation définitive d'activité sur le site.
1	Par	par	ADP	O	O	2	case
2	courrier	courrier	NOUN	O	O	9	obl:mod
3	du	de	ADP	BT	O	4	case
4	02/07/2003	02/07/2003	NOUN	IT	O	2	nmod
5	,	,	PUNCT	O	O	9	punct
6	l'	le	DET	BO	O	7	det
7	exploitant	exploitant	NOUN	EO	O	9	nsubj
8	a	avoir	AUX	BN	O	9	aux:tense
9	informé	informer	VERB	IN	O	9	ROOT
10	de	de	ADP	IN	O	12	case
11	sa	son	DET	IN	O	12	det
12	cessation	cessation	NOUN	IN	O	9	obl:arg
13	définitive	définitif	ADJ	EN	O	12	amod
14	d'	de	ADP	EN	O	15	case
15	activité	activité	NOUN	EN	O	12	nmod
16	sur	sur	ADP	O	O	18	case
17	le	le	DET	O	O	18	det
18	site	site	NOUN	O	O	12	nmod
19	.	.	PUNCT	O	O	9	punct


#Le Port Edouard Herriot envisage de créer un terminal à conteneurs dont l'emprise couvre les parcelles du site.
1	Le	le	DET	BO	BI	2	det
2	Port	port	NOUN	IO	EI	5	nsubj
3	Edouard	Edouard	PROPN	IO	EI	2	appos
4	Herriot	Herriot	PROPN	EO	EI	3	flat:name
5	envisage	envisager	VERB	BR	O	5	ROOT
6	de	de	ADP	BN	O	7	mark
7	créer	créer	VERB	BN	O	5	xcomp
8	un	un	DET	BO	O	9	det
9	terminal	terminal	NOUN	EO	O	7	obj
10	à	à	ADP	O	O	11	case
11	conteneurs	conteneur	NOUN	O	BU	9	nmod
12	dont	dont	PRON	O	O	14	nmod
13	l'	le	DET	O	O	14	det
14	emprise	emprise	NOUN	O	O	15	nsubj
15	couvre	couvrir	VERB	O	O	9	acl:relcl
16	les	le	DET	O	O	17	det
17	parcelles	parcelle	NOUN	O	O	15	obj
18	du	de	ADP	O	O	19	case
19	site	site	NOUN	O	O	17	nmod
20	.	.	PUNCT	O	O	5	punct


#Les pollutions liées à la seconde guerre mondiale font l'objet d'une fiche spécifique (Fiche Complexe Pétrolier Port Edouard Herriot Lyon).
1	Les	le	DET	IO	O	2	det
2	pollutions	pollution	NOUN	EO	O	9	nsubj
3	liées	lier	VERB	BR	O	2	acl
4	à	à	ADP	ER	O	7	case
5	la	le	DET	IO	O	7	det
6	seconde	second	ADJ	IO	O	7	amod
7	guerre	guerre	NOUN	IO	O	3	obl:arg
8	mondiale	mondial	ADJ	EO	O	7	amod
9	font	faire	VERB	O	O	9	ROOT
10	l'	le	DET	O	O	11	det
11	objet	objet	NOUN	O	O	9	obj
12	d'	de	ADP	O	O	14	case
13	une	un	DET	O	O	14	det
14	fiche	fiche	NOUN	O	O	9	obl:arg
15	spécifique	spécifique	ADJ	O	O	14	amod
16	(	(	PUNCT	O	O	14	punct
17	Fiche	fiche	NOUN	O	O	14	appos
18	Complexe	complexe	NOUN	O	O	17	nmod
19	Pétrolier	Pétrolier	PROPN	O	BI	17	nmod
20	Port	port	NOUN	BL	EI	14	nmod
21	Edouard	Edouard	PROPN	IL	EI	20	flat:name
22	Herriot	Herriot	PROPN	IL	EI	20	flat:name
23	Lyon	Lyon	PROPN	EL	O	20	nmod
24	)	)	PUNCT	O	O	9	punct
25	.	.	PUNCT	O	O	9	punct


#Bien que située dans la zone pétrolière, mais compte tenu de la spécificité du site, la société UNIVAR (Ex.
1	Bien	bien	ADV	O	O	3	mark
2	que	que	SCONJ	BL	O	1	fixed
3	située	situer	VERB	IL	O	3	ROOT
4	dans	dans	ADP	IL	O	6	case
5	la	le	DET	IL	O	6	det
6	zone	zone	NOUN	IL	O	3	obl:arg
7	pétrolière	pétrolier	ADJ	EL	O	6	amod
8	,	,	PUNCT	O	O	3	punct
9	mais	mais	CCONJ	O	O	19	cc
10	compte	compte	NOUN	O	O	19	nmod
11	tenu	tenir	VERB	O	O	10	fixed
12	de	de	ADP	O	O	14	case
13	la	le	DET	O	O	14	det
14	spécificité	spécificité	NOUN	O	O	10	dep
15	du	de	ADP	O	O	16	case
16	site	site	NOUN	O	O	14	nmod
17	,	,	PUNCT	O	O	19	punct
18	la	le	DET	BO	BI	19	det
19	société	société	NOUN	IO	II	3	conj
20	UNIVAR	UNIVAR	PROPN	EO	EI	19	appos
21	(	(	PUNCT	O	O	19	punct
22	Ex	e	NOUN	O	O	19	appos
23	.	.	X	O	O	19	punct


#VAISSIERE) n'a pas souhaité s'associer à l'étude globale réalisée sur le complexe.
1	VAISSIERE	VAISSIERE	PROPN	EO	O	6	nsubj
2	)	)	PUNCT	O	O	1	punct
3	n'	n'	ADV	BN	O	6	advmod
4	a	avoir	AUX	BN	O	6	aux:tense
5	pas	pas	ADV	IN	O	6	advmod
6	souhaité	souhaiter	VERB	IN	O	6	ROOT
7	s'	se	PRON	EN	O	8	expl:comp
8	associer	associer	VERB	IR	O	6	xcomp
9	à	à	ADP	ER	O	11	case
10	l'	le	DET	BN	O	11	det
11	étude	étude	NOUN	IN	O	8	obl:arg
12	globale	global	ADJ	IN	O	11	amod
13	réalisée	réaliser	VERB	EN	O	11	acl
14	sur	sur	ADP	O	O	16	case
15	le	le	DET	BO	O	16	det
16	complexe	complexe	NOUN	EO	O	13	obl:mod
17	.	.	PUNCT	O	O	6	punct


#L'étude globale réalisée en juillet 1996 sur le complexe pétrolier du Port Edouard Herriot montre cependant que la pollution globale affecte également le site où est implanté la société.
1	L'	le	DET	BN	O	2	det
2	étude	étude	NOUN	IN	O	16	nsubj
3	globale	global	ADJ	EN	O	2	amod
4	réalisée	réaliser	VERB	BN	O	2	acl
5	en	en	ADP	BT	O	6	case
6	juillet	juillet	NOUN	IT	O	4	obl:mod
7	1996	1996	NUM	ET	O	6	nmod
8	sur	sur	ADP	O	O	10	case
9	le	le	DET	BO	O	10	det
10	complexe	complexe	NOUN	IO	O	4	obl:mod
11	pétrolier	pétrolier	ADJ	EO	O	10	amod
12	du	de	ADP	IL	O	13	case
13	Port	port	NOUN	IL	O	10	nmod
14	Edouard	Edouard	PROPN	IL	O	13	appos
15	Herriot	Herriot	PROPN	EL	O	14	flat:name
16	montre	montre	VERB	O	O	16	ROOT
17	cependant	cependant	ADV	O	O	16	advmod
18	que	que	SCONJ	O	O	22	mark
19	la	le	DET	O	O	20	det
20	pollution	pollution	NOUN	O	O	22	nsubj
21	globale	global	ADJ	O	O	20	amod
22	affecte	affecte	VERB	O	O	16	ccomp
23	également	également	ADV	O	O	22	advmod
24	le	le	DET	BO	O	25	det
25	site	site	NOUN	EO	O	22	obj
26	où	où	PRON	BA	O	28	iobj
27	est	être	AUX	BA	O	28	aux:pass
28	implanté	implanter	VERB	EN	O	25	acl:relcl
29	la	le	DET	BO	O	30	det
30	société	société	NOUN	EO	O	28	dep
31	.	.	PUNCT	O	O	16	punct


#Il a ainsi été demandé par Arrêté Préfectoral du 12/08/1998 une étude de sols (ESR) conformément à la circulaire du 03/04/96.
1	Il	il	PRON	BO	O	5	nsubj:pass
2	a	avoir	AUX	BN	O	5	aux:tense
3	ainsi	ainsi	ADV	BN	O	5	advmod
4	été	être	AUX	IN	O	5	aux:pass
5	demandé	demander	VERB	EN	O	5	ROOT
6	par	par	ADP	O	O	7	case
7	Arrêté	arrêté	NOUN	BO	O	5	obl:mod
8	Préfectoral	préfectoral	ADJ	EO	O	7	amod
9	du	de	ADP	BT	O	10	case
10	12/08/1998	12/08/1998	NOUN	IT	O	7	nmod
11	une	un	DET	BN	O	12	det
12	étude	étude	NOUN	IN	O	5	obl:mod
13	de	de	ADP	IN	O	14	case
14	sols	sol	NOUN	EN	O	12	nmod
15	(	(	PUNCT	O	O	12	punct
16	ESR	esr	NOUN	O	O	12	appos
17	)	)	PUNCT	O	O	12	punct
18	conformément	conformément	ADV	O	O	5	advmod
19	à	à	ADP	O	O	21	case
20	la	le	DET	O	O	21	det
21	circulaire	circulaire	NOUN	O	O	18	obl:arg
22	du	de	ADP	O	O	23	case
23	03/04/96	03/04/96	NOUN	IT	O	21	nmod
24	.	.	PUNCT	O	O	5	punct


#L'objectif de ce type d'étude est notamment de classer les sites en fonction de la pollution du sol et du sous sol dans l'un des 3 groupes :
1	L'	le	DET	O	O	2	det
2	objectif	objectif	NOUN	O	O	8	nsubj
3	de	de	ADP	O	O	5	case
4	ce	ce	DET	O	O	5	det
5	type	type	NOUN	O	O	2	nmod
6	d'	de	ADP	O	O	7	case
7	étude	étude	NOUN	O	O	5	nmod
8	est	être	VERB	O	O	8	ROOT
9	notamment	notamment	ADV	O	O	11	advmod
10	de	de	ADP	O	O	11	mark
11	classer	classer	VERB	BN	O	8	xcomp
12	les	le	DET	BO	O	13	det
13	sites	site	NOUN	EO	O	11	obj
14	en	en	ADP	BR	O	15	case
15	fonction	fonction	NOUN	IR	O	11	obl:mod
16	de	de	ADP	ER	O	18	case
17	la	le	DET	BN	O	18	det
18	pollution	pollution	NOUN	EN	O	15	nmod
19	du	de	ADP	O	O	20	case
20	sol	sol	NOUN	O	O	18	nmod
21	et	et	CCONJ	O	O	23	cc
22	du	de	ADP	O	O	23	case
23	sous	sou	NOUN	O	O	20	conj
24	sol	sol	NOUN	O	O	18	nmod
25	dans	dans	ADP	O	O	27	case
26	l'	le	DET	O	O	27	det
27	un	un	PRON	O	O	11	obl:mod
28	des	de	ADP	O	O	30	case
29	3	3	NUM	O	O	30	nummod
30	groupes	groupe	NOUN	O	O	27	nmod
31	:	:	PUNCT	O	O	8	punct


#- Les sites "banalisables" pour l'usage déclaré (actuel ou prévu) ;
1	-	-	PUNCT	O	O	3	punct
2	Les	le	DET	O	O	3	det
3	sites	site	NOUN	O	O	3	ROOT
4	"	"	PUNCT	O	O	5	punct
5	banalisables	banalisable	ADJ	O	O	3	amod
6	"	"	PUNCT	O	O	5	punct
7	pour	pour	ADP	O	O	9	case
8	l'	le	DET	BN	O	9	det
9	usage	usage	NOUN	IN	O	5	obl:mod
10	déclaré	déclarer	VERB	EN	O	9	acl
11	(	(	PUNCT	O	O	9	punct
12	actuel	actuel	ADJ	O	O	9	amod
13	ou	ou	CCONJ	O	O	14	cc
14	prévu	prévoir	VERB	O	O	12	conj
15	)	)	PUNCT	O	O	3	punct
16	;	;	PUNCT	O	O	3	punct


#- Les sites à surveiller ;
1	-	-	PUNCT	O	O	3	punct
2	Les	le	DET	O	O	3	det
3	sites	site	NOUN	O	O	3	ROOT
4	à	à	ADP	O	O	5	mark
5	surveiller	surveiller	VERB	O	O	3	acl
6	;	;	PUNCT	O	O	3	punct


#- Les sites nécessitant des investigations approfondies.
1	-	-	PUNCT	O	O	3	punct
2	Les	le	DET	O	O	3	det
3	sites	site	NOUN	O	O	3	ROOT
4	nécessitant	nécessiter	VERB	O	O	3	acl
5	des	un	DET	O	O	6	det
6	investigations	investigation	NOUN	EN	O	4	obj
7	approfondies	approfondi	ADJ	EN	O	6	amod
8	.	.	PUNCT	O	O	3	punct


#Après remise d'une étude trop sommaire le 08/01/2000, des sanctions administratives ont été imposées le 22/02/2000 à l'exploitant,afin qu'il complète son étude dans un délai de 3 mois.
1	Après	après	ADP	BN	O	2	case
2	remise	remise	NOUN	IN	O	16	obl:mod
3	d'	de	ADP	IN	O	5	case
4	une	un	DET	IN	O	5	det
5	étude	étude	NOUN	IN	O	2	nmod
6	trop	trop	ADV	IN	O	7	advmod
7	sommaire	sommaire	ADJ	EN	O	5	amod
8	le	le	DET	BT	O	9	det
9	08/01/2000	08/01/2000	NOUN	IT	O	5	nmod
10	,	,	PUNCT	O	O	16	punct
11	des	un	DET	BO	O	12	det
12	sanctions	sanction	NOUN	IO	O	16	nsubj:pass
13	administratives	administratif	ADJ	EO	O	12	amod
14	ont	avoir	AUX	BN	O	16	aux:tense
15	été	être	AUX	IN	O	16	aux:pass
16	imposées	imposer	VERB	EN	O	16	ROOT
17	le	le	DET	BT	O	18	det
18	22/02/2000	22/02/2000	NUM	ET	O	16	obl:mod
19	à	à	ADP	O	O	21	case
20	l'	le	DET	BO	O	21	det
21	exploitant	exploitant	NOUN	EO	O	16	obl:arg
22	,	,	PUNCT	O	O	16	punct
23	afin	afin	ADV	O	O	16	advmod
24	qu'	que	SCONJ	O	O	26	mark
25	il	il	PRON	O	O	26	nsubj
26	complète	compléter	VERB	O	O	23	ccomp
27	son	son	DET	O	O	28	det
28	étude	étude	NOUN	O	O	26	obj
29	dans	dans	ADP	O	O	31	case
30	un	un	DET	BT	O	31	det
31	délai	délai	NOUN	IT	O	26	obl:mod
32	de	de	ADP	IT	O	34	case
33	3	3	NUM	IT	O	34	nummod
34	mois	mois	NOUN	ET	O	31	nmod
35	.	.	PUNCT	O	O	16	punct


#La version définitive, parvenue à l'administration en juin 2001, conclut à un classement 2 du site (site à surveiller), pour les eaux souterraines et pour le milieu sols.
1	La	le	DET	BO	O	2	det
2	version	version	NOUN	EO	O	13	nsubj
3	définitive	définitif	ADJ	EO	O	2	amod
4	,	,	PUNCT	O	O	2	punct
5	parvenue	parvenir	VERB	O	O	2	acl
6	à	à	ADP	O	O	8	case
7	l'	le	DET	BO	O	8	det
8	administration	administration	NOUN	EO	O	5	obl:arg
9	en	en	ADP	BT	O	10	case
10	juin	juin	NOUN	IT	O	5	obl:mod
11	2001	2001	PUNCT	ET	O	10	nmod
12	,	,	PUNCT	ET	O	13	punct
13	conclut	conclure	VERB	BR	O	13	ROOT
14	à	à	ADP	ER	O	16	case
15	un	un	DET	BO	O	16	det
16	classement	classement	NOUN	IO	O	13	obl:arg
17	2	2	NUM	EO	O	16	nummod
18	du	de	ADP	O	O	19	case
19	site	site	NOUN	O	O	16	nmod
20	(	(	PUNCT	O	O	16	punct
21	site	site	NOUN	O	O	16	appos
22	à	à	ADP	O	O	23	mark
23	surveiller	surveiller	VERB	O	O	21	acl
24	)	)	PUNCT	O	O	16	punct
25	,	,	PUNCT	O	O	13	punct
26	pour	pour	ADP	O	O	28	case
27	les	le	DET	O	O	28	det
28	eaux	eau	NOUN	O	O	13	obl:mod
29	souterraines	souterrain	ADJ	O	O	28	amod
30	et	et	CCONJ	O	O	33	cc
31	pour	pour	ADP	O	O	33	case
32	le	le	DET	O	O	33	det
