
#12.0012
#Unité de fabrication d'injecteurs et bougies de préchauffage pour véhicules routiers, comportant un atelier d'usinage des métaux et de traitement de surfaces.
1	Unité	unité	NOUN	BA	O	1	ROOT
1	*	*	PUNCT	O	O	7	punct
2	au	au	ADP	BT	O	3	case
3	1er	premier	ADJ	IT	O	7	nmod
4	novembre	novembre	NOUN	IT	O	3	nmod
5	2002	2002	PUNCT	ET	O	4	nmod
6	,	,	PUNCT	ET	O	7	punct
7	remise	remise	NOUN	EN	O	7	ROOT
8	du	de	ADP	O	O	9	case
9	rapport	rapport	NOUN	O	O	7	nmod
10	final	final	ADJ	O	O	9	amod
11	de	de	ADP	O	O	12	case
12	synthèse	synthèse	NOUN	O	O	9	nmod
13	des	de	ADP	O	O	15	case
14	deux	deux	NUM	O	O	15	nummod
15	étapes	étape	NOUN	O	O	12	nmod
16	A	a	NOUN	O	O	15	nmod
17	et	et	CCONJ	O	O	18	cc
18	B	b	NOUN	O	O	16	conj
19	et	et	CCONJ	O	O	22	cc
20	de	de	ADP	O	O	22	case
21	la	le	DET	O	O	22	det
22	notation	notation	NOUN	O	O	15	conj
23	ESR	esr	NOUN	O	O	22	nmod
24	du	de	ADP	O	O	25	case
25	site	site	NOUN	O	O	22	nmod
26	.	.	PUNCT	O	O	7	punct


#L'étape A (étude documentaire de l'historique et de la vulnérabilité environnementale du site) devait être effectuée en deux entités :
1	L'	le	DET	O	O	2	det
2	étape	étape	NOUN	O	O	18	nsubj
3	A	a	NOUN	O	O	2	nmod
4	(	(	PUNCT	O	O	2	punct
5	étude	étude	NOUN	O	O	2	appos
6	documentaire	documentaire	ADJ	O	O	5	amod
7	de	de	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	historique	historique	NOUN	O	O	5	nmod
10	et	et	CCONJ	O	O	13	cc
11	de	de	ADP	O	O	13	case
12	la	le	DET	O	O	13	det
13	vulnérabilité	vulnérabilité	NOUN	O	O	9	conj
14	environnementale	environnemental	ADJ	O	O	13	amod
15	du	de	ADP	O	O	16	case
16	site	site	NOUN	O	O	13	nmod
17	)	)	PUNCT	O	O	2	punct
18	devait	devoir	VERB	O	O	18	ROOT
19	être	être	AUX	O	O	20	aux:pass
20	effectuée	effectuer	VERB	O	O	18	xcomp
21	en	en	ADP	O	O	23	case
22	deux	deux	NUM	O	O	23	nummod
23	entités	entité	NOUN	O	O	20	obl:mod
24	:	:	PUNCT	O	O	18	punct


#* la société SOULE (voir fiche n° 15 relative au site SOULE " Egalité ") se chargeait de la partie de l'historique du site avant sa reprise par SPEM et de l'étude de vulnérabilité environnementale,
1	*	*	PUNCT	O	O	19	punct
2	la	le	DET	BO	BI	3	det
3	société	société	NOUN	IO	II	19	nsubj
4	SOULE	SOULE	PROPN	EO	EI	3	nmod
5	(	(	PUNCT	O	O	3	punct
6	voir	voir	VERB	O	O	3	acl
7	fiche	fiche	NOUN	O	O	6	obj
8	n°	numéro	NOUN	O	O	7	nmod
9	15	15	NUM	O	O	8	nummod
10	relative	relatif	ADJ	O	O	7	amod
11	au	au	ADP	O	O	12	case
12	site	site	NOUN	O	II	10	obl:arg
13	SOULE	SOULE	PROPN	O	EI	12	nmod
14	"	"	PUNCT	O	O	15	punct
15	Egalité	egalité	NOUN	O	O	12	nmod
16	"	"	PUNCT	O	O	12	punct
17	)	)	PUNCT	O	O	3	punct
18	se	se	PRON	BR	O	19	expl:comp
19	chargeait	charger	VERB	IR	O	19	ROOT
20	de	de	ADP	BO	O	22	case
21	la	le	DET	BO	O	22	det
22	partie	partie	NOUN	O	O	19	obl:arg
23	de	de	ADP	O	O	25	case
24	l'	le	DET	O	O	25	det
25	historique	historique	NOUN	O	O	22	nmod
26	du	de	ADP	O	O	27	case
27	site	site	NOUN	O	O	25	nmod
28	avant	avant	ADP	O	O	30	case
29	sa	son	DET	BO	O	30	det
30	reprise	reprise	NOUN	EN	O	19	obl:mod
31	par	par	ADP	O	O	32	case
32	SPEM	SPEM	PROPN	BO	BI	30	nmod
33	et	et	CCONJ	O	O	36	cc
34	de	de	ADP	O	O	36	case
35	l'	le	DET	BN	O	36	det
36	étude	étude	NOUN	IN	O	30	conj
37	de	de	ADP	IN	O	38	case
38	vulnérabilité	vulnérabilité	NOUN	BO	O	36	nmod
39	environnementale	environnemental	ADJ	EO	O	38	amod
40	,	,	PUNCT	O	O	19	punct


#* la société SPEM AERO s'occupant quant à elle de l'historique récent de son site.
1	*	*	PUNCT	O	O	7	punct
2	la	le	DET	BO	BI	3	det
3	société	société	NOUN	IO	II	7	nsubj
4	SPEM	SPEM	PROPN	EO	EI	3	nmod
5	AERO	AERO	PROPN	EO	EI	4	flat:name
6	s'	se	PRON	BR	O	7	expl:comp
7	occupant	occuper	VERB	IR	O	7	ROOT
8	quant	quant	ADV	ER	O	10	case
9	à	à	ADP	IA	O	8	fixed
10	elle	lui	PRON	IA	O	7	obl:mod
11	de	de	ADP	IA	O	13	case
12	l'	le	DET	IA	O	13	det
13	historique	historique	NOUN	IA	O	7	obl:arg
14	récent	récent	ADJ	IA	O	13	amod
15	de	de	ADP	IA	O	17	case
16	son	son	DET	BO	O	17	det
17	site	site	NOUN	EO	O	13	nmod
18	.	.	PUNCT	O	O	7	punct


#Le rapport de l'étape A demandé à SOULE a été transmis à la DRIRE Midi-Pyrénées le 3 août 2001, laquelle a transmis ses observations le 23 octobre 2001.
1	Le	le	DET	BO	O	2	det
2	rapport	rapport	NOUN	EO	O	2	ROOT
3	de	de	ADP	O	O	5	case
4	l'	le	DET	O	O	5	det
5	étape	étape	NOUN	O	O	2	nmod
6	A	avoir	AUX	O	O	7	aux:tense
7	demandé	demander	VERB	O	O	12	nsubj:pass
8	à	à	ADP	O	O	9	case
9	SOULE	SOULE	PROPN	BO	O	7	obl:arg
10	a	avoir	AUX	BN	O	12	aux:tense
11	été	être	AUX	IN	O	12	aux:pass
12	transmis	transmettre	VERB	EN	O	12	ROOT
13	à	à	ADP	O	O	15	case
14	la	le	DET	BO	BI	15	det
15	DRIRE	DRIRE	PROPN	EO	EI	12	obl:arg
16	Midi	Midi	PROPN	EO	EI	15	nmod
17	-	-	PROPN	EO	EI	15	nmod
18	Pyrénées	Pyrénées	PROPN	EO	EI	15	nmod
19	le	le	DET	BT	O	20	det
20	3	3	NUM	IT	O	12	obl:mod
21	août	août	NOUN	IT	O	20	nmod
22	2001	2001	PUNCT	ET	O	21	nmod
23	,	,	PUNCT	ET	O	21	nmod
24	laquelle	lequel	PRON	O	O	26	nsubj
25	a	avoir	AUX	BN	O	26	aux:tense
26	transmis	transmettre	VERB	EN	O	21	acl:relcl
27	ses	son	DET	BO	O	28	det
28	observations	observation	NOUN	EO	O	26	obj
29	le	le	DET	BT	O	30	det
30	23	23	NUM	IT	O	26	obl:mod
31	octobre	octobre	NOUN	IT	O	30	nmod
32	2001	2001	NUM	ET	O	31	nmod
33	.	.	PUNCT	O	O	12	punct


#Il s'avère que l'étude n'a pas abordé l'historique du site " SPEM AERO TS1 " objet de la présente fiche.
1	Il	il	PRON	O	O	3	expl:subj
2	s'	se	PRON	O	O	3	expl:comp
3	avère	avérer	VERB	O	O	3	ROOT
4	que	que	SCONJ	O	O	10	mark
5	l'	le	DET	O	O	6	det
6	étude	étude	NOUN	O	O	10	nsubj
7	n'	n'	ADV	O	O	10	advmod
8	a	avoir	AUX	O	O	10	aux:tense
9	pas	pas	ADV	O	O	10	advmod
10	abordé	aborder	VERB	O	O	3	ccomp
11	l'	le	DET	O	O	12	det
12	historique	historique	NOUN	O	O	10	obj
13	du	de	ADP	O	O	14	case
14	site	site	NOUN	O	O	12	nmod
15	"	"	PUNCT	O	O	16	punct
16	SPEM	spem	NOUN	O	O	14	nmod
17	AERO	AERO	PROPN	O	O	16	nmod
18	TS1	TS1	PROPN	O	O	16	nmod
19	"	"	PUNCT	O	O	16	punct
20	objet	objet	NOUN	O	O	14	nmod
21	de	de	ADP	O	O	24	case
22	la	le	DET	O	O	24	det
23	présente	présent	ADJ	O	O	24	amod
24	fiche	fiche	NOUN	O	O	20	nmod
25	.	.	PUNCT	O	O	3	punct


#Il a donc été demandé à la société SOULE de réaliser dans les meilleurs délais l'étape A sur les secteurs non encore étudiésdont le site " SPEM AERO TS1 ".
1	Il	il	PRON	O	O	5	nsubj:pass
2	a	avoir	AUX	O	O	5	aux:tense
3	donc	donc	ADV	O	O	5	advmod
4	été	être	AUX	O	O	5	aux:pass
5	demandé	demander	VERB	O	O	5	ROOT
6	à	à	ADP	O	O	8	case
7	la	le	DET	BO	BI	8	det
8	société	société	NOUN	IO	II	5	obl:arg
9	SOULE	SOULE	PROPN	EO	EI	8	nmod
10	de	de	ADP	O	O	11	mark
11	réaliser	réaliser	VERB	BN	O	5	xcomp
12	dans	dans	ADP	IN	O	15	case
13	les	le	DET	IN	O	15	det
14	meilleurs	meilleur	ADJ	IT	O	15	amod
15	délais	délai	NOUN	IT	O	11	obl:mod
16	l'	le	DET	BO	O	17	det
17	étape	étape	NOUN	IO	O	11	obj
18	A	a	NOUN	EO	O	17	nmod
19	sur	sur	ADP	O	O	21	case
20	les	le	DET	BO	O	21	det
21	secteurs	secteur	NOUN	EO	O	11	obl:mod
22	non	non	ADV	O	O	24	advmod
23	encore	encore	ADV	O	O	24	advmod
24	étudiésdont	étudiésdont	VERB	O	O	21	acl
25	le	le	DET	O	O	26	det
26	site	site	NOUN	O	O	11	obj
27	"	"	PUNCT	O	O	28	punct
28	SPEM	SPEM	PROPN	O	O	26	nmod
29	AERO	AERO	PROPN	O	O	28	nmod
30	TS1	TS1	PROPN	O	O	28	nmod
31	"	"	PUNCT	O	O	26	punct
32	.	.	PUNCT	O	O	5	punct


#Quant à la partie de l'étude devant être réalisée directement par SPEM AERO, elle a été transmise à la DRIRE Midi-Pyrénées le 8 novembre 2001 et a fait l'objet d'un rapport de la DRIRE le 01/03/02 qui acte le classement sans suite sous réserve de l'étude complémentaire à la charge de la société Soulé.
1	Quant	quant	ADV	O	O	4	case
2	à	à	ADP	O	O	1	fixed
3	la	le	DET	BO	O	4	det
4	partie	partie	NOUN	IO	O	19	obl:mod
5	de	de	ADP	IO	O	7	case
6	l'	le	DET	IO	O	7	det
7	étude	étude	NOUN	EO	O	4	nmod
8	devant	devoir	VERB	O	O	4	acl
9	être	être	AUX	O	O	10	aux:pass
10	réalisée	réaliser	VERB	O	O	8	xcomp
11	directement	directement	ADV	O	O	10	advmod
12	par	par	ADP	O	O	13	case
13	SPEM	SPEM	PROPN	BO	BI	10	obl:agent
14	AERO	AERO	PROPN	EO	EI	13	flat:name
15	,	,	PUNCT	O	O	19	punct
16	elle	lui	PRON	O	O	19	nsubj:pass
17	a	avoir	AUX	BN	O	19	aux:tense
18	été	être	AUX	IN	O	19	aux:pass
19	transmise	transmettre	VERB	EN	O	19	ROOT
20	à	à	ADP	O	O	22	case
21	la	le	DET	BO	BI	22	det
22	DRIRE	DRIRE	PROPN	EO	EI	19	obl:arg
23	Midi	Midi	PROPN	EO	EI	22	nmod
24	-	-	PROPN	EO	EI	22	nmod
25	Pyrénées	Pyrénées	PROPN	EO	EI	22	nmod
26	le	le	DET	BT	O	27	det
27	8	8	NUM	IT	O	19	obl:mod
28	novembre	novembre	NOUN	IT	O	27	nmod
29	2001	2001	NUM	ET	O	28	nmod
30	et	et	CCONJ	O	O	32	cc
31	a	avoir	AUX	BR	O	32	aux:tense
32	fait	faire	VERB	IR	O	19	conj
33	l'	le	DET	IR	O	34	det
34	objet	objet	NOUN	IR	O	32	obj
35	d'	de	ADP	ER	O	37	case
36	un	un	DET	O	O	37	det
37	rapport	rapport	NOUN	O	O	32	obl:arg
38	de	de	ADP	O	O	40	case
39	la	le	DET	BO	BI	40	det
40	DRIRE	DRIRE	PROPN	EO	EI	37	nmod
41	le	le	DET	BT	O	42	det
42	01/03/02	01/03/02	NUM	ET	O	37	nmod
43	qui	qui	PRON	O	O	44	nsubj
44	acte	acte	VERB	O	O	37	acl:relcl
45	le	le	DET	O	O	46	det
46	classement	classement	NOUN	O	O	44	obj
47	sans	sans	ADP	O	O	48	case
48	suite	suite	NOUN	O	O	46	nmod
49	sous	sous	ADP	O	O	50	case
50	réserve	réserve	NOUN	O	O	44	obl:mod
51	de	de	ADP	O	O	53	case
52	l'	le	DET	O	O	53	det
53	étude	étude	NOUN	O	O	50	nmod
54	complémentaire	complémentaire	ADJ	O	O	53	amod
55	à	à	ADP	O	O	57	case
56	la	le	DET	O	O	57	det
57	charge	charge	NOUN	O	O	53	nmod
58	de	de	ADP	O	O	60	case
59	la	le	DET	BO	BI	60	det
60	société	société	NOUN	IO	II	57	nmod
61	Soulé	Soulé	PROPN	EO	EI	60	flat:name
62	.	.	PUNCT	O	O	19	punct


#L'étude SOULE a été remise au premier trimestre 2003.
1	L'	le	DET	O	O	2	det
2	étude	étude	NOUN	BO	O	6	nsubj:pass
3	SOULE	SOULE	PROPN	EO	O	2	nmod
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	remise	remettre	VERB	EN	O	6	ROOT
7	au	au	ADP	BT	O	9	case
8	premier	premier	ADJ	IT	O	9	amod
9	trimestre	trimestre	NOUN	IT	O	6	obl:arg
10	2003	2003	NUM	ET	O	9	nummod
11	.	.	PUNCT	O	O	6	punct


#Il a été demandé à SPEM AERO d'effectuer des prélèvements et analyses de sols pour confirmer ou infirmer le classement sans suite.
1	Il	il	PRON	IN	O	4	nsubj:pass
2	a	avoir	AUX	IN	O	4	aux:tense
3	été	être	AUX	IN	O	4	aux:pass
4	demandé	demander	VERB	EN	O	4	ROOT
5	à	à	ADP	O	O	6	case
6	SPEM	SPEM	PROPN	BO	BI	4	obl:arg
7	AERO	AERO	PROPN	EO	EI	6	flat:name
8	d'	de	ADP	BN	O	9	mark
9	effectuer	effectuer	VERB	EN	O	4	xcomp
10	des	un	DET	EN	O	11	det
11	prélèvements	prélèvement	NOUN	O	O	9	obj
12	et	et	CCONJ	O	O	13	cc
13	analyses	analyse	NOUN	O	O	11	conj
14	de	de	ADP	O	O	15	case
15	sols	sol	NOUN	O	O	13	nmod
16	pour	pour	ADP	O	O	17	mark
17	confirmer	confirmer	VERB	O	O	9	advcl
18	ou	ou	CCONJ	O	O	19	cc
19	infirmer	infirmer	VERB	O	O	17	conj
20	le	le	DET	O	O	21	det
21	classement	classement	NOUN	O	O	19	obj
22	sans	sans	ADP	O	O	23	case
23	suite	suite	NOUN	O	O	21	nmod
24	.	.	PUNCT	O	O	4	punct


#L'étude conclut au classement en 3 (site banalisable) du site mais propose la mise en place d'une surveillance de la qualité des eaux souterraines.
1	L'	le	DET	O	O	2	det
2	étude	étude	NOUN	O	O	3	nsubj
3	conclut	conclure	VERB	O	O	3	ROOT
4	au	au	ADP	O	O	5	case
5	classement	classement	NOUN	O	O	3	obl:arg
6	en	en	ADP	O	O	7	case
7	3	3	PRON	O	O	5	nmod
8	(	(	PUNCT	O	O	7	punct
9	site	site	NOUN	BO	O	7	appos
10	banalisable	banalisabl	ADJ	EO	O	9	amod
11	)	)	PUNCT	O	O	9	punct
12	du	de	ADP	O	O	13	case
13	site	site	NOUN	O	O	9	nmod
14	mais	mais	CCONJ	O	O	15	cc
15	propose	propose	VERB	O	O	7	conj
16	la	le	DET	BN	O	17	det
17	mise	mise	NOUN	IN	O	15	obj
18	en	en	ADP	IN	O	19	case
19	place	place	NOUN	IN	O	17	nmod
20	d'	de	ADP	IN	O	22	case
21	une	un	DET	BA	O	22	det
22	surveillance	surveillance	NOUN	BA	O	17	nmod
23	de	de	ADP	IA	O	25	case
24	la	le	DET	IA	O	25	det
25	qualité	qualité	NOUN	IA	O	22	nmod
26	des	de	ADP	IA	O	27	case
27	eaux	eau	NOUN	IA	O	25	nmod
28	souterraines	souterrain	ADJ	EA	O	27	amod
29	.	.	PUNCT	O	O	3	punct


#L'arrêté préfectoral du 10 mars 2004 prescrit la surveillance des eaux souterraines sur les paramètres pH, température, conductivité, hauteur d'eau, nitrates, chlorures, hydrocarbures totaux, arsenic, chrome, cuivre, nickel, zinc, trichloroéthylène, trichloroéthane.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	8	nsubj
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	O	O	5	case
5	10	10	NUM	BT	O	2	nmod
6	mars	mars	NOUN	IT	O	5	nmod
7	2004	2004	NUM	ET	O	6	nmod
8	prescrit	prescrire	VERB	BN	O	8	ROOT
9	la	le	DET	BA	O	10	det
10	surveillance	surveillance	NOUN	IA	O	8	obj
11	des	de	ADP	IA	O	12	case
12	eaux	eau	NOUN	IA	O	10	nmod
13	souterraines	souterrain	ADJ	EA	O	12	amod
14	sur	sur	ADP	O	O	16	case
15	les	le	DET	O	O	16	det
16	paramètres	paramètre	NOUN	O	O	10	nmod
17	pH	ph	NOUN	O	O	16	nmod
18	,	,	PUNCT	O	O	19	punct
19	température	température	NOUN	O	O	17	conj
20	,	,	PUNCT	O	O	21	punct
21	conductivité	conductivité	NOUN	O	O	17	conj
22	,	,	PUNCT	O	O	23	punct
23	hauteur	hauteur	NOUN	O	O	17	conj
24	d'	de	ADP	O	O	25	case
25	eau	eau	NOUN	O	O	23	nmod
26	,	,	PUNCT	O	O	27	punct
27	nitrates	nitrate	NOUN	O	BS	17	conj
28	,	,	PUNCT	O	O	29	punct
29	chlorures	chlorure	NOUN	O	BS	17	conj
30	,	,	PUNCT	O	O	31	punct
31	hydrocarbures	hydrocarbure	NOUN	O	BS	17	conj
32	totaux	total	ADJ	O	ES	31	amod
33	,	,	PUNCT	O	O	34	punct
34	arsenic	arsenic	PROPN	O	BS	17	conj
35	,	,	PUNCT	O	O	36	punct
36	chrome	chrome	NOUN	O	BS	17	conj
37	,	,	PUNCT	O	O	38	punct
38	cuivre	cuivre	NOUN	O	BS	17	conj
39	,	,	PUNCT	O	O	40	punct
40	nickel	nickel	NOUN	O	BS	17	conj
41	,	,	PUNCT	O	O	42	punct
42	zinc	zinc	NOUN	O	BS	17	conj
43	,	,	PUNCT	O	O	44	punct
44	trichloroéthylène	trichloroéthylène	NOUN	O	BS	17	conj
45	,	,	PUNCT	O	O	46	punct
46	trichloroéthane	trichloroéthane	NOUN	O	BS	17	conj
47	.	.	PUNCT	O	O	8	punct


#Cette surveillance doit être réalisée deux fois par an.
1	Cette	ce	DET	BN	O	2	det
2	surveillance	surveillance	NOUN	IN	O	3	nsubj
3	doit	devoir	VERB	IN	O	3	ROOT
4	être	être	AUX	IN	O	5	aux:pass
5	réalisée	réaliser	VERB	EN	O	3	xcomp
6	deux	deux	NUM	BT	O	7	nummod
7	fois	fois	NOUN	IT	O	5	obl:mod
8	par	par	ADP	BN	O	9	case
9	an	an	NOUN	EN	O	7	nmod
10	.	.	PUNCT	O	O	3	punct


#31.0006
#Ensemble industriel situé entre les Quartiers de Saint-Simon et de Basso Cambo, construit entre 1969 et 1973 sur un terrain initialement exploité à des fins agricoles.
1	Ensemble	ensemble	NOUN	BO	O	1	ROOT
2	industriel	industriel	ADJ	BO	O	1	amod
3	situé	situer	VERB	BL	O	1	acl
4	entre	entre	ADP	IL	O	6	case
5	les	le	DET	IL	O	6	det
6	Quartiers	quartier	NOUN	IL	O	3	obl:arg
7	de	de	ADP	IL	O	8	case
8	Saint-Simon	Saint-Simon	PROPN	IL	O	6	nmod
9	et	et	CCONJ	IL	O	11	cc
10	de	de	ADP	IL	O	11	case
11	Basso	Basso	PROPN	IL	O	8	conj
12	Cambo	Cambo	PROPN	EL	O	11	flat:name
13	,	,	PUNCT	O	O	1	punct
14	construit	construire	VERB	BN	O	1	acl
15	entre	entre	ADP	BT	O	16	case
16	1969	1969	NUM	IT	O	14	obl:mod
17	et	et	CCONJ	IT	O	18	cc
18	1973	1973	NUM	ET	O	16	conj
19	sur	sur	ADP	ER	O	21	case
20	un	un	DET	BO	O	21	det
21	terrain	terrain	NOUN	EO	O	14	obl:mod
22	initialement	initialement	ADV	ER	O	23	advmod
23	exploité	exploiter	VERB	BN	O	21	acl
24	à	à	ADP	IN	O	26	case
25	des	un	DET	IN	O	26	det
26	fins	fin	NOUN	IN	O	23	obl:mod
27	agricoles	agricole	ADJ	EN	O	26	amod
28	.	.	PUNCT	O	O	1	punct


#Le site a été intégré au groupe THOMSON CSF en 1981.
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	intégré	intégrer	VERB	IN	O	5	ROOT
6	au	au	ADP	ER	O	7	case
7	groupe	groupe	NOUN	BO	BI	5	obl:arg
8	THOMSON	THOMSON	PROPN	IO	EI	7	nmod
9	CSF	CSF	PROPN	EO	EI	8	flat:name
10	en	en	ADP	BT	O	11	case
11	1981	1981	NUM	ET	O	5	obl:mod
12	.	.	PUNCT	O	O	5	punct


#Après une redistribution interne des activités le site est structuré en 1994 en "hôtel industriel", géré au plan foncier et fonctionnement des bâtiments par THOMSON GESTION IMMOBILIERE (TGI) qui exploite à ce titre les utilités (chauffage, climatisation et électricité).
1	Après	après	ADP	O	O	3	case
2	une	un	DET	O	O	3	det
3	redistribution	redistribution	NOUN	O	O	10	obl:mod
4	interne	interne	ADJ	O	O	3	amod
5	des	de	ADP	O	O	6	case
6	activités	activité	NOUN	BO	O	3	nmod
7	le	le	DET	BO	O	8	det
8	site	site	NOUN	EO	O	10	nsubj:pass
9	est	être	AUX	BN	O	10	aux:pass
10	structuré	structurer	VERB	EN	O	10	ROOT
11	en	en	ADP	BT	O	12	case
12	1994	1994	NUM	ET	O	10	obl:mod
13	en	en	ADP	BR	O	15	case
14	"	"	PUNCT	BO	O	15	punct
15	hôtel	hôtel	NOUN	IO	O	10	obl:arg
16	industriel	industriel	ADJ	EO	O	15	amod
17	"	"	PUNCT	O	O	15	punct
18	,	,	PUNCT	O	O	15	punct
19	géré	gérer	VERB	O	O	15	acl
20	au	au	ADP	O	O	21	case
21	plan	plan	NOUN	O	O	19	obl:mod
22	foncier	foncier	ADJ	O	O	21	amod
23	et	et	CCONJ	O	O	24	cc
24	fonctionnement	fonctionnement	NOUN	O	O	19	conj
25	des	de	ADP	O	O	26	case
26	bâtiments	bâtiment	NOUN	O	O	24	nmod
27	par	par	ADP	O	O	28	case
28	THOMSON	THOMSON	PROPN	EO	II	10	obl:agent
29	GESTION	gestion	NOUN	O	II	28	nmod
30	IMMOBILIERE	immobilier	ADJ	O	EI	29	amod
31	(	(	PUNCT	O	O	29	punct
32	TGI	TGI	PROPN	O	BI	29	appos
33	)	)	PUNCT	O	O	29	punct
34	qui	qui	PRON	O	O	35	nsubj
35	exploite	exploite	VERB	BN	O	28	acl:relcl
36	à	à	ADP	BN	O	38	case
37	ce	ce	DET	IN	O	38	det
38	titre	titre	NOUN	EN	O	35	obl:mod
39	les	le	DET	O	O	40	det
40	utilités	utilité	NOUN	O	O	35	obj
41	(	(	PUNCT	O	O	40	punct
42	chauffage	chauffage	NOUN	O	O	40	appos
43	,	,	PUNCT	O	O	44	punct
44	climatisation	climatisation	NOUN	O	O	42	conj
45	et	et	CCONJ	O	O	46	cc
46	électricité	électricité	NOUN	O	O	42	conj
47	)	)	PUNCT	O	O	40	punct
48	.	.	PUNCT	O	O	10	punct


#La superficie est d'environ 22 ha, dont 7,3 conservés en espace vert et la surface au sol bâtie de 3,74 ha.
1	La	le	DET	O	O	2	det
2	superficie	superficie	NOUN	O	O	7	nsubj
3	est	être	AUX	O	O	7	cop
4	d'	de	ADP	O	O	7	case
5	environ	environ	ADV	O	O	7	advmod
6	22	22	NUM	O	O	7	nummod
7	ha	ha	NOUN	O	O	7	ROOT
8	,	,	PUNCT	O	O	7	punct
9	dont	dont	PRON	O	O	10	nmod
10	7,3	7,3	PRON	O	O	7	acl:relcl
11	conservés	conserver	VERB	O	O	10	acl
12	en	en	ADP	O	O	13	case
13	espace	espace	NOUN	O	O	11	obl:mod
14	vert	vert	ADJ	O	O	13	amod
15	et	et	CCONJ	O	O	17	cc
16	la	le	DET	O	O	17	det
17	surface	surface	NOUN	O	O	10	conj
18	au	au	ADP	O	O	19	case
19	sol	sol	NOUN	O	O	17	nmod
20	bâtie	bâtir	VERB	O	O	17	acl
21	de	de	ADP	O	O	23	case
22	3,74	3,74	NUM	O	O	23	nummod
23	ha	ha	NOUN	O	O	20	obl:mod
24	.	.	PUNCT	O	O	7	punct


#Les activités sont principalement de type tertiaire (15 entreprises sont locataires).
1	Les	le	DET	BO	O	2	det
2	activités	activité	NOUN	EO	O	6	nsubj
3	sont	être	AUX	O	O	6	cop
4	principalement	principalement	ADV	O	O	6	advmod
5	de	de	ADP	O	O	6	case
6	type	type	NOUN	O	O	6	ROOT
7	tertiaire	tertiaire	ADJ	O	O	6	amod
8	(	(	PUNCT	O	O	6	punct
9	15	15	PUNCT	O	O	12	punct
10	entreprises	entreprise	NOUN	O	O	12	nsubj
11	sont	être	AUX	O	O	12	cop
12	locataires	locataire	ADJ	O	O	12	ROOT
13	)	)	PUNCT	O	O	12	punct
14	.	.	PUNCT	O	O	14	ROOT


#L'arrêté préfectoral d'autorisation a été délivré le 28/04/2009.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	8	nsubj:pass
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	d'	de	ADP	EO	O	5	case
5	autorisation	autorisation	NOUN	EO	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	délivré	délivrer	VERB	IN	O	8	ROOT
9	le	le	DET	BT	O	10	det
10	28/04/2009	28/04/2009	NUM	IT	O	8	obl:mod
11	.	.	PUNCT	ET	O	8	punct


#Devenue FACEO, la société occupe la majorité de la surface au sol bâtie (2,94 ha) et intervient dans l'ingénierie, l'étude et la fabrication de circuits imprimés haut de gamme, leur implantation dans des équipements électroniques et informatiques professionnels, (plus particulièrement dans les domaines de la visualisation, de la robotique, du contrôle et de la commande), et les essais et entretiens de ces matériels.
1	Devenue	devenir	VERB	BR	O	6	advcl
2	FACEO	FACEO	PROPN	BO	BI	1	xcomp
3	,	,	PUNCT	O	O	6	punct
4	la	le	DET	BO	O	5	det
5	société	société	NOUN	EO	O	6	nsubj
6	occupe	occupe	VERB	O	O	6	ROOT
7	la	le	DET	O	O	8	det
8	majorité	majorité	NOUN	O	O	6	obj
9	de	de	ADP	O	O	11	case
10	la	le	DET	O	O	11	det
11	surface	surface	NOUN	O	O	8	nmod
12	au	au	ADP	O	O	13	case
13	sol	sol	NOUN	O	O	11	nmod
14	bâtie	bâtir	VERB	O	O	11	acl
15	(	(	PUNCT	O	O	17	nummod
16	2,94	2,94	NUM	O	O	17	nummod
17	ha	ha	NOUN	O	O	8	nmod
18	)	)	PUNCT	O	O	8	punct
19	et	et	CCONJ	O	O	20	cc
20	intervient	intervenir	VERB	O	O	6	conj
21	dans	dans	ADP	O	O	23	case
22	l'	le	DET	BA	O	23	det
23	ingénierie	ingénierie	NOUN	BO	O	20	obl:arg
24	,	,	PUNCT	O	O	26	punct
25	l'	le	DET	BA	O	26	det
26	étude	étude	NOUN	IA	O	23	conj
27	et	et	CCONJ	IA	O	29	cc
28	la	le	DET	IA	O	29	det
29	fabrication	fabrication	NOUN	IA	O	23	conj
30	de	de	ADP	IA	O	31	case
31	circuits	circuit	NOUN	IA	O	23	nmod
32	imprimés	imprimer	VERB	IA	O	31	acl
33	haut	haut	ADJ	IA	O	31	amod
34	de	de	ADP	IA	O	35	case
35	gamme	gamme	NOUN	EA	O	33	obl:arg
36	,	,	PUNCT	O	O	38	punct
