
#64.0007
#TOTAL E&P France exploite une plate-forme industrielle à Lacq (64).
1	TOTAL	TOTAL	PROPN	BO	EI	4	nsubj
3	terrains	terrain	NOUN	EO	O	5	nsubj:pass
4	sont	être	AUX	BN	O	5	aux:pass
5	libérés	libérer	VERB	BN	O	5	ROOT
6	pour	pour	ADP	O	O	9	case
7	un	un	DET	BN	O	9	det
8	nouvel	nouveau	ADJ	IN	O	9	amod
9	usage	usage	NOUN	EN	O	5	obl:mod
10	de	de	ADP	O	O	11	case
11	type	type	NOUN	O	O	9	nmod
12	industriel	industriel	ADJ	O	O	11	amod
13	,	,	PUNCT	O	O	14	punct
14	artisanal	artisanal	ADJ	O	O	12	conj
15	ou	ou	CCONJ	O	O	16	cc
16	commercial	commercial	ADJ	O	O	12	conj
17	,	,	PUNCT	O	O	5	punct


#- la mémoire de l'état résiduel de la pollution doit être gardée au travers d'une servitude d'utilité publique.
1	-	-	PUNCT	O	O	11	punct
2	la	le	DET	O	O	3	det
3	mémoire	mémoire	NOUN	O	O	11	nsubj
4	de	de	ADP	O	O	6	case
5	l'	le	DET	O	O	6	det
6	état	état	NOUN	O	O	3	nmod
7	résiduel	résiduel	ADJ	O	O	6	amod
8	de	de	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	pollution	pollution	NOUN	O	O	6	nmod
11	doit	devoir	VERB	O	O	11	ROOT
12	être	être	AUX	O	O	13	aux:pass
13	gardée	garder	VERB	O	O	11	xcomp
14	au	au	ADP	O	O	15	case
15	travers	travers	NOUN	O	O	13	obl:mod
16	d'	de	ADP	O	O	18	case
17	une	un	DET	O	O	18	det
18	servitude	servitude	NOUN	O	O	15	nmod
19	d'	de	ADP	O	O	20	case
20	utilité	utilité	NOUN	O	O	18	nmod
21	publique	public	ADJ	O	O	20	amod
22	.	.	PUNCT	O	O	11	punct


#Demandons que :
1	Demandons	demander	VERB	O	O	1	ROOT
2	que	que	SCONJ	O	O	3	mark
3	:	:	PUNCT	O	O	3	ROOT


#- les piézomètres soient protégés et cadenassés,
1	-	-	PUNCT	O	O	5	punct
2	les	le	DET	O	O	3	det
3	piézomètres	piézomètre	NOUN	O	O	5	nsubj:pass
4	soient	être	AUX	O	O	5	aux:pass
5	protégés	protéger	VERB	O	O	5	ROOT
6	et	et	CCONJ	O	O	7	cc
7	cadenassés	cadenasser	VERB	O	O	5	conj
8	,	,	PUNCT	O	O	5	punct


#- les aiguilles d'injection soient rebouchées,
1	-	-	PUNCT	O	O	7	punct
2	les	le	DET	O	O	3	det
3	aiguilles	aiguille	NOUN	O	O	7	nsubj:pass
4	d'	de	ADP	O	O	5	case
5	injection	injection	NOUN	O	O	3	nmod
6	soient	être	AUX	O	O	7	aux:pass
7	rebouchées	reboucher	VERB	O	O	7	ROOT
8	,	,	PUNCT	O	O	7	punct


#- la surveillance des eaux souterraines fasse l'objet d'un bilan quadriennal, pour, au besoin, envisager la suspension de la surveillance,
1	-	-	PUNCT	O	O	7	punct
2	la	le	DET	BA	O	3	det
3	surveillance	surveillance	NOUN	IA	O	7	nsubj
4	des	de	ADP	IA	O	5	case
5	eaux	eau	NOUN	IA	O	3	nmod
6	souterraines	souterrain	ADJ	EA	O	5	amod
7	fasse	faire	VERB	O	O	7	ROOT
8	l'	le	DET	O	O	9	det
9	objet	objet	NOUN	O	O	7	obj
10	d'	de	ADP	O	O	12	case
11	un	un	DET	O	O	12	det
12	bilan	bilan	NOUN	O	O	7	obl:arg
13	quadriennal	quadriennal	ADJ	ET	O	12	amod
14	,	,	PUNCT	O	O	7	punct
15	pour	pour	ADP	O	O	20	mark
16	,	,	PUNCT	O	O	20	punct
17	au	au	ADP	O	O	18	case
18	besoin	besoin	NOUN	O	O	20	obl:mod
19	,	,	PUNCT	O	O	20	punct
20	envisager	envisager	VERB	O	O	7	advcl
21	la	le	DET	O	O	22	det
22	suspension	suspension	NOUN	O	O	20	obj
23	de	de	ADP	O	O	25	case
24	la	le	DET	O	O	25	det
25	surveillance	surveillance	NOUN	O	O	22	nmod
26	,	,	PUNCT	O	O	7	punct


#- que les rapports d'exécution des mesures ci-dessus soient transmis à l'inspection des installations classées.
1	-	-	PUNCT	O	O	13	punct
2	que	que	SCONJ	O	O	13	mark
3	les	le	DET	O	O	4	det
4	rapports	rapport	NOUN	O	O	13	nsubj:pass
5	d'	de	ADP	O	O	6	case
6	exécution	exécution	NOUN	O	O	4	nmod
7	des	de	ADP	O	O	8	case
8	mesures	mesure	NOUN	O	O	6	nmod
9	ci	ci	ADV	O	O	10	advmod
10	-	-	ADV	O	O	8	advmod
11	dessus	dessus	ADV	O	O	8	advmod
12	soient	être	AUX	O	O	13	aux:pass
13	transmis	transmettre	VERB	O	O	13	ROOT
14	à	à	ADP	O	O	16	case
15	l'	le	DET	O	O	16	det
16	inspection	inspection	NOUN	O	O	13	obl:arg
17	des	de	ADP	O	O	18	case
18	installations	installation	NOUN	O	O	16	nmod
19	classées	classer	VERB	O	O	18	acl
20	.	.	PUNCT	O	O	13	punct


#Proposons à M. le Préfet de prendre acte de la dépollution et de la réhabilitation des terrains de l'ancien dépôt de produits pétroliers SHELL DIRECT sis lieu-dit "Petit Colayrac"47240 Bon Encontre dans les conditions du rapport de fin de travaux du 30/09/2012 susvisé, des constats faits le 10/12/2012 et des demandes ci-dessus.
1	Proposons	proposer	VERB	O	O	1	ROOT
2	à	à	ADP	O	O	3	case
3	M.	m.	NOUN	BO	O	1	obl:arg
4	le	le	DET	IO	BI	5	det
5	Préfet	préfet	NOUN	EO	EI	3	nmod
6	de	de	ADP	O	O	7	mark
7	prendre	prendre	VERB	O	O	1	xcomp
8	acte	acte	NOUN	O	O	7	obj
9	de	de	ADP	O	O	11	case
10	la	le	DET	BN	O	11	det
11	dépollution	dépollution	NOUN	EN	O	7	obl:arg
12	et	et	CCONJ	O	O	15	cc
13	de	de	ADP	O	O	15	case
14	la	le	DET	BN	O	15	det
15	réhabilitation	réhabilitation	NOUN	EN	O	11	conj
16	des	de	ADP	BO	O	17	case
17	terrains	terrain	NOUN	EO	O	11	nmod
18	de	de	ADP	O	O	21	case
19	l'	le	DET	BO	O	21	det
20	ancien	ancien	ADJ	IO	O	21	amod
21	dépôt	dépôt	NOUN	IO	BU	17	nmod
22	de	de	ADP	IO	IU	23	case
23	produits	produit	NOUN	IO	IU	21	nmod
24	pétroliers	pétrolier	ADJ	EO	EU	23	amod
25	SHELL	SHELL	PROPN	EO	EI	21	nmod
26	DIRECT	DIRECT	PROPN	EO	EI	25	flat:name
27	sis	sis	VERB	BL	O	1	dep
28	lieu	lieu	NOUN	IL	O	1	conj
29	-	-	NOUN	IL	O	1	dep
30	dit	dit	NOUN	IL	O	1	nmod
31	"	"	PUNCT	IL	O	33	punct
32	Petit	petit	ADJ	IL	O	33	amod
33	Colayrac"47240	Colayrac"47240	PROPN	BL	O	1	nmod
34	Bon	bon	ADJ	IO	O	33	nmod
35	Encontre	Encontre	PROPN	EO	O	1	nmod
36	dans	dans	ADP	O	O	38	case
37	les	le	DET	O	O	38	det
38	conditions	condition	NOUN	O	O	38	ROOT
39	du	de	ADP	O	O	40	case
40	rapport	rapport	NOUN	O	O	38	nmod
41	de	de	ADP	O	O	42	case
42	fin	fin	NOUN	BN	O	40	nmod
43	de	de	ADP	IN	O	44	case
44	travaux	travail	NOUN	IN	O	42	nmod
45	du	de	ADP	BT	O	46	case
46	30/09/2012	30/09/2012	NOUN	IT	O	42	nmod
47	susvisé	susviser	VERB	O	O	46	acl
48	,	,	PUNCT	O	O	50	punct
49	des	de	ADP	BN	O	50	det
50	constats	constat	NOUN	IN	O	47	conj
51	faits	faire	VERB	EN	O	50	acl
52	le	le	DET	BT	O	53	det
53	10/12/2012	10/12/2012	NUM	IT	O	51	obl:mod
54	et	et	CCONJ	O	O	56	cc
55	des	de	ADP	O	O	56	case
56	demandes	demande	NOUN	O	O	51	conj
57	ci	ci	ADV	O	O	56	advmod
58	-	-	ADV	O	O	56	advmod
59	dessus	dessus	ADV	O	O	56	dep
60	.	.	PUNCT	O	O	50	punct


#Nous demandons à l’exploitant de répondre aux dites demandes dans le délai de 3 mois.
1	Nous	nous	PRON	O	O	2	nsubj
2	demandons	demander	VERB	O	O	2	ROOT
3	à	à	ADP	O	O	5	case
4	l’	l’	DET	O	O	5	det
5	exploitant	exploitant	NOUN	O	O	2	obl:arg
6	de	de	ADP	O	O	7	mark
7	répondre	répondre	VERB	O	O	2	xcomp
8	aux	à	ADP	O	O	10	case
9	dites	dire	VERB	O	O	10	det
10	demandes	demande	NOUN	O	O	7	obl:arg
11	dans	dans	ADP	BT	O	13	case
12	le	le	DET	IT	O	13	det
13	délai	délai	NOUN	IT	O	7	obl:mod
14	de	de	ADP	IT	O	16	case
15	3	3	NUM	IT	O	16	nummod
16	mois	mois	NOUN	ET	O	13	nmod
17	.	.	PUNCT	O	O	2	punct


#Au 22/07/2016, les travaux demandés ont bien été effectués.
1	Au	au	ADP	BT	O	2	case
2	22/07/2016	22/07/2016	NOUN	IT	O	10	obl:mod
3	,	,	PUNCT	O	O	10	punct
4	les	le	DET	BN	O	5	det
5	travaux	travail	NOUN	IN	O	10	nsubj:pass
6	demandés	demander	VERB	IN	O	5	acl
7	ont	avoir	AUX	IN	O	10	aux:tense
8	bien	bien	ADV	IN	O	10	advmod
9	été	être	AUX	IN	O	10	aux:pass
10	effectués	effectuer	VERB	EN	O	10	ROOT
11	.	.	PUNCT	O	O	10	punct


#5 - SURVEILLANCE DES EAUX SOUTERRAINES
1	5	5	NUM	O	O	1	ROOT
2	-	-	PUNCT	O	O	3	punct
3	SURVEILLANCE	surveillance	NOUN	BA	O	3	ROOT
4	DES	de	ADP	IA	O	5	case
5	EAUX	eau	NOUN	IA	EI	3	nmod
6	SOUTERRAINES	souterrain	ADJ	EO	EI	5	amod


#Cinq piézomètres ont été installés sur le site.
1	Cinq	Cinq	NUM	BO	O	2	nummod
2	piézomètres	piézomètre	NOUN	EO	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	installés	installer	VERB	EN	O	5	ROOT
6	sur	sur	ADP	O	O	8	case
7	le	le	DET	O	O	8	det
8	site	site	NOUN	O	O	5	obl:mod
9	.	.	PUNCT	O	O	5	punct


#Une douzaine de puits privatifs ont été inventoriés autour du site.
1	Une	un	DET	BO	O	2	det
2	douzaine	douzaine	NOUN	IO	O	8	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	puits	puits	NOUN	IO	O	2	nmod
5	privatifs	privatif	ADJ	EO	O	4	amod
6	ont	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	inventoriés	inventorier	VERB	EN	O	8	ROOT
9	autour	autour	ADV	BL	O	8	advmod
10	du	de	ADP	IL	O	11	case
11	site	site	NOUN	EL	O	9	dep
12	.	.	PUNCT	O	O	8	punct


#L'arrêté préfectoral du 27 juillet 2001 prescrit la surveillance semestrielle des eaux souterraines dans 3 piézomètres sur les hydrocarbures totaux et les composés aromatiques.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	8	nsubj
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	O	O	5	case
5	27	27	NUM	BT	O	2	nmod
6	juillet	juillet	NOUN	IT	O	5	nmod
7	2001	2001	NUM	ET	O	6	nmod
8	prescrit	prescrire	VERB	BN	O	8	ROOT
9	la	le	DET	BA	O	10	det
10	surveillance	surveillance	NOUN	IA	O	8	obj
11	semestrielle	semestriel	ADJ	EA	O	10	amod
12	des	de	ADP	IA	O	13	case
13	eaux	eau	NOUN	IA	O	10	nmod
14	souterraines	souterrain	ADJ	EA	O	13	amod
15	dans	dans	ADP	O	O	17	case
16	3	3	NUM	BO	O	17	nummod
17	piézomètres	piézomètre	NOUN	EO	O	10	nmod
18	sur	sur	ADP	O	O	20	case
19	les	le	DET	O	O	20	det
20	hydrocarbures	hydrocarbure	NOUN	O	BS	17	nmod
21	totaux	total	ADJ	O	ES	20	amod
22	et	et	CCONJ	O	O	24	cc
23	les	le	DET	O	BS	24	det
24	composés	composé	NOUN	O	BS	20	conj
25	aromatiques	aromatique	ADJ	O	ES	24	amod
26	.	.	PUNCT	O	O	8	punct


#L'arrêté préfectoral du 15 juillet 2008 modifie la surveillance par 5 piézomètres dans lesquels les analyses semestrielles portent sur Hydrocarbures totaux, BTEX et Plomb.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	8	nsubj
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	BT	O	5	case
5	15	15	NUM	IT	O	2	nmod
6	juillet	juillet	NOUN	IT	O	5	nmod
7	2008	2008	NUM	ET	O	6	nmod
8	modifie	modifier	VERB	EN	O	8	ROOT
9	la	le	DET	BA	O	10	det
10	surveillance	surveillance	NOUN	EA	O	8	obj
11	par	par	ADP	O	O	13	case
12	5	5	NUM	O	O	13	nummod
13	piézomètres	piézomètre	NOUN	O	O	10	nmod
14	dans	dans	ADP	O	O	15	case
15	lesquels	lequel	PRON	O	O	19	obl:mod
16	les	le	DET	O	O	17	det
17	analyses	analyse	NOUN	O	O	19	nsubj
18	semestrielles	semestriel	ADJ	O	O	17	amod
19	portent	porter	VERB	O	O	13	acl:relcl
20	sur	sur	ADP	O	O	21	case
21	Hydrocarbures	hydrocarbure	NOUN	O	BS	19	obl:arg
22	totaux	total	ADJ	O	ES	21	amod
23	,	,	PUNCT	O	O	24	punct
24	BTEX	bte	NOUN	O	BS	21	conj
25	et	et	CCONJ	O	O	26	cc
26	Plomb	plomb	NOUN	O	BS	21	conj
27	.	.	PUNCT	O	O	8	punct


#Le suivi analytique semestriel des eaux souterraines mené depuis novembre 2008 révèle  :
1	Le	le	DET	BN	O	2	det
2	suivi	suivi	NOUN	BN	O	12	nsubj
3	analytique	analytique	ADJ	IN	O	2	amod
4	semestriel	semestriel	ADJ	EN	O	2	amod
5	des	de	ADP	O	O	6	case
6	eaux	eau	NOUN	O	O	2	nmod
7	souterraines	souterrain	ADJ	O	O	6	amod
8	mené	mener	VERB	O	O	2	acl
9	depuis	depuis	ADP	BT	O	10	case
10	novembre	novembre	NOUN	IT	O	8	obl:mod
11	2008	2008	NUM	ET	O	10	nmod
12	révèle	révéler	VERB	O	O	12	ROOT
13	 	 	SPACE	O	O	13	dep
14	:	:	PUNCT	O	O	13	punct


#la présence d'une phase flottante de type fuel domestique relativement dégradée dans PZ1' observée jusqu'en mars 2010, date à laquelle ce dispositif à été détruit par nécessité lors des travaux d'excavation des terres polluées.
1	la	le	DET	O	O	2	det
2	présence	présence	NOUN	O	O	2	ROOT
3	d'	de	ADP	O	O	5	case
4	une	un	DET	O	O	5	det
5	phase	phase	NOUN	O	O	2	nmod
6	flottante	flottant	ADJ	O	O	5	amod
7	de	de	ADP	O	O	8	case
8	type	type	NOUN	O	BU	5	nmod
9	fuel	fuel	NOUN	O	EU	8	nmod
10	domestique	domestique	ADJ	O	EU	9	amod
11	relativement	relativement	ADV	O	O	12	advmod
12	dégradée	dégrader	VERB	O	O	5	acl
13	dans	dans	ADP	O	O	14	case
14	PZ1	PZ1	PROPN	O	O	5	nmod
15	'	'	PUNCT	O	O	5	punct
16	observée	observer	VERB	O	O	5	acl
17	jusqu'	jusque	ADP	BT	O	19	case
18	en	en	ADP	BT	O	19	case
19	mars	mars	NOUN	IT	O	16	obl:mod
20	2010	2010	PUNCT	ET	O	19	nmod
21	,	,	PUNCT	ET	O	16	punct
22	date	date	NOUN	IT	O	2	punct
23	à	à	ADP	IT	O	24	case
24	laquelle	lequel	PRON	ET	O	29	obl:mod
25	ce	ce	DET	BO	O	26	det
26	dispositif	dispositif	NOUN	EO	O	29	nsubj:pass
27	à	à	AUX	BN	O	29	aux:tense
28	été	être	AUX	IN	O	29	aux:pass
29	détruit	détruire	VERB	EN	O	22	acl:relcl
30	par	par	ADP	O	O	31	case
31	nécessité	nécessité	NOUN	O	O	29	obl:mod
32	lors	lors	ADV	O	O	29	advmod
33	des	de	ADP	BN	O	34	case
34	travaux	travail	NOUN	IN	O	32	obl:arg
35	d'	de	ADP	IN	O	36	case
36	excavation	excavation	NOUN	EN	O	34	nmod
37	des	de	ADP	O	O	38	case
38	terres	terre	NOUN	BO	O	36	nmod
39	polluées	polluer	VERB	EO	O	38	acl
40	.	.	PUNCT	O	O	2	punct


#Cette phase a été résorbée durant les travaux de réhabilitation qui se sont déroulés entre le 20 avril et le 20 octobre 2010.
1	Cette	ce	DET	BO	O	2	det
2	phase	phase	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	EN	O	5	aux:pass
5	résorbée	résorber	VERB	EN	O	5	ROOT
6	durant	durant	ADP	EN	O	8	case
7	les	le	DET	BN	O	8	det
8	travaux	travail	NOUN	IN	O	5	obl:mod
9	de	de	ADP	IN	O	10	case
10	réhabilitation	réhabilitation	NOUN	EN	O	8	nmod
11	qui	qui	PRON	O	O	14	nsubj
12	se	se	PRON	BN	O	14	expl:comp
13	sont	être	AUX	IN	O	14	aux:tense
14	déroulés	dérouler	VERB	EN	O	8	acl:relcl
15	entre	entre	ADP	BT	O	17	case
16	le	le	DET	IT	O	17	det
17	20	20	NUM	IT	O	14	obl:mod
18	avril	avril	NOUN	IT	O	17	nmod
19	et	et	CCONJ	IT	O	21	cc
20	le	le	DET	IT	O	21	det
21	20	20	NUM	IT	O	17	conj
22	octobre	octobre	NOUN	IT	O	21	nmod
23	2010	2010	PUNCT	ET	O	22	nmod
24	.	.	PUNCT	ET	O	8	nmod


#qu'il n'a jamais été détecté, en concentration supérieure à la limite de quantification du laboratoire, dans aucun des prélèvements sur l'ensemble de la campagne,  de présence de plomb.
1	qu'	que	SCONJ	O	O	7	mark
2	il	il	PRON	O	O	7	nsubj:pass
3	n'	n'	ADV	O	O	7	advmod
4	a	avoir	AUX	O	O	7	aux:tense
5	jamais	jamais	ADV	O	O	7	advmod
6	été	être	AUX	O	O	7	aux:pass
7	détecté	détecter	VERB	O	O	7	ROOT
8	,	,	PUNCT	O	O	7	punct
9	en	en	ADP	O	O	10	case
10	concentration	concentration	NOUN	O	O	7	obl:mod
11	supérieure	supérieur	ADJ	O	O	10	amod
12	à	à	ADP	O	O	14	case
13	la	le	DET	O	O	14	det
14	limite	limite	NOUN	O	O	11	obl:arg
15	de	de	ADP	O	O	16	case
16	quantification	quantification	NOUN	O	O	14	nmod
17	du	de	ADP	O	O	18	case
18	laboratoire	laboratoire	NOUN	O	O	16	nmod
19	,	,	PUNCT	O	O	7	punct
20	dans	dans	ADP	O	O	21	case
21	aucun	aucun	PRON	O	O	7	obl:mod
22	des	de	ADP	O	O	23	case
23	prélèvements	prélèvement	NOUN	O	O	21	nmod
24	sur	sur	ADP	O	O	26	case
25	l'	le	DET	O	O	26	det
26	ensemble	ensemble	NOUN	O	O	23	nmod
27	de	de	ADP	O	O	29	case
28	la	le	DET	O	O	29	det
29	campagne	campagne	NOUN	O	O	26	nmod
30	,	,	PUNCT	O	O	21	punct
31	 	 	SPACE	O	O	7	dep
32	de	de	ADP	O	O	33	case
33	présence	présence	NOUN	O	O	31	obl:mod
34	de	de	ADP	O	BS	35	case
35	plomb	plomb	NOUN	O	BS	33	nmod
36	.	.	PUNCT	O	O	7	punct


#Que des d'HAP ont été détectées à l'état de traces dans trois piézomètres (PZ2, PZ3, I1) dont la teneur est en moyenne inférieure à 0,2 microgramme par litre soit cinq fois inférieurs à la limite de potabilisation des eaux brutes fixées par l'arrêté du 11 janvier 2007 à 1 microgramme par litre.
1	Que	que	SCONJ	O	O	7	mark
2	des	un	DET	O	O	7	nsubj:pass
3	d'	de	ADP	O	O	4	case
4	HAP	hap	NOUN	O	ES	2	nmod
5	ont	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	détectées	détecter	VERB	EN	O	7	ROOT
8	à	à	ADP	O	O	10	case
9	l'	le	DET	O	O	10	det
10	état	état	NOUN	O	O	7	obl:mod
11	de	de	ADP	O	O	12	case
12	traces	trace	NOUN	O	O	10	nmod
13	dans	dans	ADP	O	O	15	case
14	trois	trois	NUM	O	O	15	nummod
15	piézomètres	piézomètre	NOUN	O	O	7	obl:mod
16	(	(	PUNCT	O	O	15	punct
17	PZ2	pz2	NOUN	O	O	15	appos
18	,	,	PUNCT	O	O	19	punct
19	PZ3	pz3	NOUN	O	O	15	nmod
20	,	,	PUNCT	O	O	15	punct
21	I1	i1	NOUN	O	O	15	appos
22	)	)	PUNCT	O	O	15	punct
23	dont	dont	PRON	O	O	25	nmod
24	la	le	DET	O	O	25	det
25	teneur	teneur	NOUN	O	O	29	nsubj
26	est	être	AUX	O	O	29	cop
27	en	en	ADP	O	O	28	case
28	moyenne	moyenne	NOUN	O	O	29	obl:mod
29	inférieure	inférieur	ADJ	O	O	15	amod
30	à	à	ADP	O	O	32	case
31	0,2	0,2	NUM	O	O	32	nummod
32	microgramme	microgramme	NOUN	O	O	29	obl:arg
33	par	par	ADP	O	O	34	case
34	litre	litre	NOUN	O	O	32	nmod
35	soit	soit	ADV	O	O	37	advmod
36	cinq	cinq	NUM	O	O	37	nummod
37	fois	fois	NOUN	O	O	29	conj
38	inférieurs	inférieur	ADJ	O	O	37	amod
39	à	à	ADP	O	O	41	case
40	la	le	DET	O	O	41	det
41	limite	limite	NOUN	O	O	38	obl:arg
42	de	de	ADP	O	O	43	case
43	potabilisation	potabilisation	NOUN	O	O	41	nmod
44	des	de	ADP	O	O	45	case
45	eaux	eau	NOUN	O	O	43	nmod
46	brutes	brut	ADJ	O	O	45	amod
47	fixées	fixer	VERB	O	O	45	acl
48	par	par	ADP	O	O	50	case
49	l'	le	DET	BO	O	50	det
50	arrêté	arrêté	NOUN	EO	O	47	obl:agent
51	du	de	ADP	O	O	52	case
52	11	11	NUM	BT	O	50	nmod
53	janvier	janvier	NOUN	IT	O	52	nmod
54	2007	2007	NUM	ET	O	53	nmod
55	à	à	ADP	O	O	57	case
56	1	1	NUM	O	O	57	nummod
57	microgramme	microgramme	NOUN	O	O	52	nmod
58	par	par	ADP	O	O	59	case
59	litre	litre	NOUN	O	O	57	nmod
60	.	.	PUNCT	O	O	7	punct


#Que des HCT ont été détectés dans l'ensemble des dispositifs de surveillance avec une tendance globale à la diminution des concentrations sur la période de suivi, mesurées de 300 microgramme par litre en début de campagne pour la valeur la plus importante à moins de 100 microgramme par litre en fin de campagne, soit dix fois inférieurs au même seuil de potabilisation fixés à 1 mg/l.
1	Que	que	SCONJ	O	O	6	mark
2	des	un	DET	O	O	3	det
3	HCT	hct	NOUN	O	BS	6	nsubj:pass
4	ont	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	détectés	détecter	VERB	EN	O	6	ROOT
7	dans	dans	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	ensemble	ensemble	NOUN	O	O	6	obl:mod
10	des	de	ADP	O	O	11	case
11	dispositifs	dispositif	NOUN	O	O	9	nmod
12	de	de	ADP	O	O	13	case
13	surveillance	surveillance	NOUN	O	O	11	nmod
14	avec	avec	ADP	O	O	16	case
15	une	un	DET	O	O	16	det
16	tendance	tendance	NOUN	O	O	6	obl:mod
17	globale	global	ADJ	O	O	16	amod
18	à	à	ADP	O	O	20	case
19	la	le	DET	O	O	20	det
20	diminution	diminution	NOUN	O	O	16	nmod
21	des	de	ADP	O	O	22	case
22	concentrations	concentration	NOUN	O	O	20	nmod
23	sur	sur	ADP	O	O	25	case
24	la	le	DET	O	O	25	det
25	période	période	NOUN	O	O	22	nmod
26	de	de	ADP	O	O	27	case
27	suivi	suivi	NOUN	O	O	25	nmod
28	,	,	PUNCT	O	O	16	punct
29	mesurées	mesurer	VERB	O	O	16	acl
30	de	de	ADP	O	O	32	case
31	300	300	NUM	O	O	32	nummod
32	microgramme	microgramme	NOUN	O	O	29	obl:mod
33	par	par	ADP	O	O	34	case
34	litre	litre	NOUN	O	O	32	nmod
35	en	en	ADP	O	O	36	case
36	début	début	NOUN	BN	O	29	obl:mod
37	de	de	ADP	BN	O	38	case
38	campagne	campagne	NOUN	EN	O	36	nmod
39	pour	pour	ADP	O	O	41	case
40	la	le	DET	O	O	41	det
41	valeur	valeur	NOUN	O	O	29	obl:mod
42	la	le	DET	O	O	44	det
43	plus	plus	ADV	O	O	44	advmod
44	importante	important	ADJ	O	O	41	amod
45	à	à	ADP	O	O	49	case
46	moins	moins	ADV	O	O	48	advmod
47	de	de	ADP	O	O	46	fixed
48	100	100	NUM	O	O	49	nummod
49	microgramme	microgramme	NOUN	O	O	41	nmod
50	par	par	ADP	O	O	51	case
51	litre	litre	NOUN	O	O	49	nmod
52	en	en	ADP	O	O	53	case
53	fin	fin	NOUN	O	O	41	nmod
54	de	de	ADP	O	O	55	case
55	campagne	campagne	NOUN	O	O	53	nmod
56	,	,	PUNCT	O	O	53	punct
57	soit	soit	ADV	O	O	59	advmod
58	dix	dix	NUM	O	O	59	nummod
59	fois	fois	NOUN	O	O	53	appos
60	inférieurs	inférieur	ADJ	O	O	59	amod
61	au	au	ADP	O	O	63	case
62	même	même	ADJ	O	O	63	amod
63	seuil	seuil	NOUN	O	O	60	obl:arg
64	de	de	ADP	O	O	65	case
65	potabilisation	potabilisation	NOUN	O	O	63	nmod
66	fixés	fixer	VERB	O	O	63	acl
67	à	à	ADP	O	O	69	case
68	1	1	NUM	O	O	69	nummod
69	mg	milligramme	NOUN	O	O	66	obl:arg
70	/	sur	ADP	O	O	71	case
71	l.	l.	PUNCT	O	O	69	nmod


#Que les teneurs en BTEX sur la période de surveillance de la qualité des eaux souterraines sont en diminution globale et en valeurs quasi insignifiantes ( <0,2 µg/l pour le benzene, <10 µg/l pour le toluène, <0,2 µg/l pour l'ethylbenzene et <0,5 µg/l pour les xylènes) soit de 5 à 1500 fois inférieurs aux seuil de  potabilisation.
1	Que	que	SCONJ	O	O	19	mark
2	les	le	DET	BO	O	3	det
3	teneurs	teneur	NOUN	EO	O	19	nsubj
4	en	en	ADP	O	O	5	case
5	BTEX	BTEX	PROPN	O	BS	3	nmod
6	sur	sur	ADP	O	O	8	case
7	la	le	DET	O	O	8	det
8	période	période	NOUN	O	O	3	nmod
9	de	de	ADP	O	O	10	case
10	surveillance	surveillance	NOUN	BA	O	8	nmod
11	de	de	ADP	IA	O	13	case
12	la	le	DET	IA	O	13	det
13	qualité	qualité	NOUN	IA	O	10	nmod
14	des	de	ADP	IA	O	15	case
15	eaux	eau	NOUN	IA	O	13	nmod
16	souterraines	souterrain	ADJ	EA	O	15	amod
17	sont	être	AUX	O	O	19	cop
18	en	en	ADP	O	O	19	case
19	diminution	diminution	NOUN	O	O	19	ROOT
20	globale	global	ADJ	O	O	19	amod
21	et	et	CCONJ	O	O	23	cc
22	en	en	ADP	O	O	23	case
23	valeurs	valeur	NOUN	O	O	19	conj
24	quasi	quasi	ADV	O	O	25	advmod
25	insignifiantes	insignifiant	ADJ	O	O	23	amod
26	(	(	PUNCT	O	O	23	punct
27	<	<	ADP	O	O	29	case
28	0,2	0,2	NUM	O	O	29	nummod
29	µg	µg	NOUN	O	O	26	nmod
30	/	sur	ADP	O	O	31	case
31	l	l	NOUN	O	O	29	nmod
32	pour	pour	ADP	O	O	34	case
33	le	le	DET	O	BS	34	det
34	benzene	benzene	NOUN	O	BS	26	obl:mod
35	,	,	PUNCT	O	O	38	punct
36	<	<	ADP	O	O	38	case
37	10	10	NUM	O	O	38	nummod
38	µg	µg	NOUN	O	O	23	conj
39	/	sur	ADP	O	O	40	case
