
#974.0013
#Ensemble enterré de 2 pipe-lines (fuel domestique et fuel lourd) reliant les postes de déchargement des pétroliers au dépôt d'hydrocarbures de la société SRE.
1	Ensemble	ensemble	NOUN	BO	O	1	ROOT
17	site	site	NOUN	EL	O	15	nmod
18	,	,	PUNCT	O	O	3	punct


#- des concentrations en général inférieures aux limites de quantification pour les cyanures libres,
1	-	-	PUNCT	O	O	3	punct
2	des	un	DET	O	O	3	det
3	concentrations	concentration	NOUN	O	O	3	ROOT
4	en	en	ADP	O	O	6	advmod
5	général	général	ADJ	O	O	4	fixed
6	inférieures	inférieur	ADJ	O	O	3	amod
7	aux	à	ADP	O	O	8	case
8	limites	limite	NOUN	O	O	6	obl:arg
9	de	de	ADP	O	O	10	case
10	quantification	quantification	NOUN	O	O	8	nmod
11	pour	pour	ADP	O	O	13	case
12	les	le	DET	O	BS	13	det
13	cyanures	cyanure	NOUN	O	BS	8	nmod
14	libres	libre	ADJ	O	BS	13	amod
15	,	,	PUNCT	O	O	3	punct


#- des concentrations inférieures des limites de quantification pour l'ammonium en aval du site,
1	-	-	PUNCT	O	O	3	punct
2	des	un	DET	O	O	3	det
3	concentrations	concentration	NOUN	O	O	3	ROOT
4	inférieures	inférieur	ADJ	O	O	3	amod
5	des	de	ADP	O	O	6	case
6	limites	limite	NOUN	O	O	3	nmod
7	de	de	ADP	O	O	8	case
8	quantification	quantification	NOUN	O	O	6	nmod
9	pour	pour	ADP	O	O	11	case
10	l'	le	DET	BO	O	11	det
11	ammonium	ammonium	NOUN	EO	BS	6	nmod
12	en	en	ADP	BL	O	13	case
13	aval	aval	NOUN	IL	O	11	nmod
14	du	de	ADP	IL	O	15	case
15	site	site	NOUN	EL	O	13	nmod
16	,	,	PUNCT	O	O	3	punct


#- des concentrations en général inférieures aux limites de quantification pour l'indice phénol en aval du site,
1	-	-	PUNCT	O	O	3	punct
2	des	un	DET	O	O	3	det
3	concentrations	concentration	NOUN	O	O	3	ROOT
4	en	en	ADP	O	O	6	advmod
5	général	général	ADJ	O	O	4	fixed
6	inférieures	inférieur	ADJ	O	O	3	amod
7	aux	à	ADP	O	O	8	case
8	limites	limite	NOUN	O	O	6	obl:arg
9	de	de	ADP	O	O	10	case
10	quantification	quantification	NOUN	O	O	8	nmod
11	pour	pour	ADP	O	O	13	case
12	l'	le	DET	O	O	13	det
13	indice	indice	NOUN	O	O	3	nmod
14	phénol	phénol	NOUN	O	BS	13	nmod
15	en	en	ADP	BL	O	16	case
16	aval	aval	NOUN	IL	O	13	nmod
17	du	de	ADP	IL	O	18	case
18	site	site	NOUN	EL	O	16	nmod
19	,	,	PUNCT	O	O	3	punct


#- que la Vilaine alimente la nappe alluviale.
1	-	-	PUNCT	O	O	5	punct
2	que	que	SCONJ	O	O	5	mark
3	la	le	DET	BL	O	4	det
4	Vilaine	Vilaine	PROPN	EL	O	5	nsubj
5	alimente	alimente	VERB	EL	O	5	ROOT
6	la	le	DET	O	O	7	det
7	nappe	nappe	NOUN	O	O	5	obj
8	alluviale	alluvial	ADJ	O	O	7	amod
9	.	.	PUNCT	O	O	5	punct


#A l'issue de ce bilan, il est recommandé de maintenir la surveillance de la qualité des eaux souterraines à fréquence semestrielle.
1	A	à	ADP	O	O	3	case
2	l'	le	DET	O	O	3	det
3	issue	issue	NOUN	O	O	10	obl:mod
4	de	de	ADP	O	O	6	case
5	ce	ce	DET	O	O	6	det
6	bilan	bilan	NOUN	O	O	3	nmod
7	,	,	PUNCT	O	O	10	punct
8	il	il	PRON	O	O	10	nsubj:pass
9	est	être	AUX	O	O	10	aux:pass
10	recommandé	recommander	VERB	O	O	10	ROOT
11	de	de	ADP	O	O	12	mark
12	maintenir	maintenir	VERB	O	O	10	xcomp
13	la	le	DET	BA	O	14	det
14	surveillance	surveillance	NOUN	EA	O	12	obj
15	de	de	ADP	O	O	17	case
16	la	le	DET	BO	O	17	det
17	qualité	qualité	NOUN	IO	O	14	nmod
18	des	de	ADP	IO	O	19	case
19	eaux	eau	NOUN	IO	O	17	nmod
20	souterraines	souterrain	ADJ	EA	O	19	amod
21	à	à	ADP	O	O	22	case
22	fréquence	fréquence	NOUN	O	O	14	nmod
23	semestrielle	semestriel	ADJ	O	O	22	amod
24	.	.	PUNCT	O	O	10	punct


#Le bilan des campagnes d'avril 1996 à septembre 2017 fait ressortir les points suivants :
1	Le	le	DET	BN	O	2	det
2	bilan	bilan	NOUN	IN	O	12	dep
3	des	de	ADP	IN	O	4	case
4	campagnes	campagne	NOUN	EN	O	2	nmod
5	d'	de	ADP	BT	O	6	case
6	avril	avril	NOUN	IT	O	4	nmod
7	1996	1996	NUM	IT	O	6	nmod
8	à	à	ADP	IT	O	9	case
9	septembre	septembre	NOUN	IT	O	6	nmod
10	2017	2017	NUM	ET	O	9	nmod
11	fait	faire	AUX	O	O	12	dep
12	ressortir	ressortir	VERB	O	O	12	ROOT
13	les	le	DET	O	O	14	det
14	points	point	NOUN	O	O	12	obj
15	suivants	suivant	ADJ	O	O	14	amod
16	:	:	PUNCT	O	O	12	punct


#- le piézomètre au centre (Pz 12) est le plus impactés par une majorité de composés :
1	-	-	PUNCT	O	O	13	punct
2	le	le	DET	O	O	3	det
3	piézomètre	piézomètre	NOUN	O	O	13	nsubj:pass
4	au	au	ADP	O	O	5	case
5	centre	centre	NOUN	O	O	3	nmod
6	(	(	PUNCT	O	O	3	punct
7	Pz	pz	NOUN	O	O	3	appos
8	12	12	NUM	O	O	7	nummod
9	)	)	PUNCT	O	O	3	punct
10	est	être	AUX	BN	O	13	aux:pass
11	le	le	DET	IN	O	13	det
12	plus	plus	ADV	IN	O	13	advmod
13	impactés	impacter	VERB	EN	O	13	ROOT
14	par	par	ADP	O	O	16	case
15	une	un	DET	O	O	16	det
16	majorité	majorité	NOUN	O	O	13	obl:agent
17	de	de	ADP	O	O	18	case
18	composés	composé	NOUN	O	BU	16	nmod
19	:	:	PUNCT	O	O	13	punct


#* teneurs élevées en benzène (tendance à la hausse), en toluène et en xylène totaux,
1	*	*	PUNCT	O	O	2	punct
2	teneurs	teneur	NOUN	O	O	2	ROOT
3	élevées	élevé	ADJ	O	O	2	amod
4	en	en	ADP	O	O	5	case
5	benzène	benzène	NOUN	O	BS	2	nmod
6	(	(	PUNCT	O	O	5	punct
7	tendance	tendance	NOUN	O	O	5	appos
8	à	à	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	hausse	hausse	NOUN	O	O	7	nmod
11	)	)	PUNCT	O	O	5	punct
12	,	,	PUNCT	O	O	14	punct
13	en	en	ADP	O	O	14	case
14	toluène	toluène	NOUN	O	BS	5	conj
15	et	et	CCONJ	O	O	17	cc
16	en	en	ADP	O	O	17	case
17	xylène	xylène	NOUN	O	BS	14	conj
18	totaux	total	ADJ	O	ES	17	amod
19	,	,	PUNCT	O	O	5	punct


#* teneur en aluminium supérieure à la valeur de référence, tendance initiale à la hausse puis à la baisse depuis mai 2009,
1	*	*	PUNCT	O	O	2	punct
2	teneur	teneur	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	aluminium	aluminium	NOUN	O	BS	2	nmod
5	supérieure	supérieur	ADJ	O	O	2	amod
6	à	à	ADP	O	O	8	case
7	la	le	DET	O	O	8	det
8	valeur	valeur	NOUN	O	O	5	obl:arg
9	de	de	ADP	O	O	10	case
10	référence	référence	NOUN	O	O	8	nmod
11	,	,	PUNCT	O	O	2	punct
12	tendance	tendance	NOUN	O	O	2	nmod
13	initiale	initial	ADJ	O	O	12	amod
14	à	à	ADP	O	O	16	case
15	la	le	DET	O	O	16	det
16	hausse	hausse	NOUN	O	O	12	nmod
17	puis	puis	CCONJ	O	O	20	cc
18	à	à	ADP	O	O	20	case
19	la	le	DET	O	O	20	det
20	baisse	baisse	NOUN	O	O	16	conj
21	depuis	depuis	ADP	BT	O	22	case
22	mai	mai	NOUN	IT	O	12	nmod
23	2009	2009	PUNCT	ET	O	22	nmod
24	,	,	PUNCT	ET	O	12	nmod


#* teneur en indice phénol supérieure à la valeur de référence et tendance à la hausse,
1	*	*	PUNCT	O	O	2	punct
2	teneur	teneur	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	indice	indice	NOUN	O	O	2	nmod
5	phénol	phénol	NOUN	O	O	4	nmod
6	supérieure	supérieur	ADJ	O	O	2	amod
7	à	à	ADP	O	O	9	case
8	la	le	DET	O	O	9	det
9	valeur	valeur	NOUN	O	O	6	obl:arg
10	de	de	ADP	O	O	11	case
11	référence	référence	NOUN	O	O	9	nmod
12	et	et	CCONJ	O	O	13	cc
13	tendance	tendance	NOUN	O	O	2	conj
14	à	à	ADP	O	O	16	case
15	la	le	DET	O	O	16	det
16	hausse	hausse	NOUN	O	O	13	nmod
17	,	,	PUNCT	O	O	2	punct


#* présence des HAP avec dépassement ponctuel de la valeur de référence + forte odeur en HAP.
1	*	*	PUNCT	O	O	2	punct
2	présence	présence	NOUN	O	O	2	ROOT
3	des	de	ADP	O	BS	4	case
4	HAP	hap	NOUN	O	ES	2	nmod
5	avec	avec	ADP	O	O	6	case
6	dépassement	dépassement	NOUN	O	O	2	nmod
7	ponctuel	ponctuel	ADJ	O	O	6	amod
8	de	de	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	valeur	valeur	NOUN	O	O	6	nmod
11	de	de	ADP	O	O	12	case
12	référence	référence	NOUN	O	O	10	nmod
13	+	plus	ADP	O	O	15	case
14	forte	fort	ADJ	O	O	15	amod
15	odeur	odeur	NOUN	O	O	6	nmod
16	en	en	ADP	O	O	17	case
17	HAP	hap	NOUN	O	BS	6	nmod
18	.	.	PUNCT	O	O	2	punct


#- le piézomètre Pz9 en aval est impacté par plusieurs composés :
1	-	-	PUNCT	O	O	8	punct
2	le	le	DET	O	O	3	det
3	piézomètre	piézomètre	NOUN	O	O	8	nsubj:pass
4	Pz9	pz9	NOUN	O	O	3	nmod
5	en	en	ADP	O	O	6	case
6	aval	aval	NOUN	EO	O	3	nmod
7	est	être	AUX	BN	O	8	aux:pass
8	impacté	impacter	VERB	EN	O	8	ROOT
9	par	par	ADP	O	O	11	case
10	plusieurs	plusieurs	DET	O	O	11	det
11	composés	composé	NOUN	O	O	8	obl:agent
12	:	:	PUNCT	O	O	8	punct


#* présence de goudron,
1	*	*	PUNCT	O	O	2	punct
2	présence	présence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	goudron	goudron	NOUN	O	BU	2	nmod
5	,	,	PUNCT	O	O	2	punct


#* fortes teneurs en HAP et dépassement de la valeur de référence depuis octobre 2010,
1	*	*	PUNCT	O	O	3	punct
2	fortes	fort	ADJ	O	O	3	amod
3	teneurs	teneur	NOUN	O	O	3	ROOT
4	en	en	ADP	O	O	5	case
5	HAP	hap	NOUN	O	ES	3	nmod
6	et	et	CCONJ	O	O	7	cc
7	dépassement	dépassement	NOUN	O	O	3	conj
8	de	de	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	valeur	valeur	NOUN	O	O	7	nmod
11	de	de	ADP	O	O	12	case
12	référence	référence	NOUN	O	O	10	nmod
13	depuis	depuis	ADP	BT	O	14	case
14	octobre	octobre	NOUN	IT	O	7	nmod
15	2010	2010	PUNCT	ET	O	14	nmod
16	,	,	PUNCT	ET	O	3	punct


#* teneurs significatives en benzène,
1	*	*	PUNCT	O	O	2	punct
2	teneurs	teneur	NOUN	O	O	2	ROOT
3	significatives	significatif	ADJ	O	O	2	amod
4	en	en	ADP	O	O	5	case
5	benzène	benzène	NOUN	O	BS	2	nmod
6	,	,	PUNCT	O	O	2	punct


#* teneurs en ammonium et phénol dépassant régulièrement les valeurs de référence.
1	*	*	PUNCT	O	O	2	punct
2	teneurs	teneur	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	ammonium	ammonium	NOUN	O	BS	2	nmod
5	et	et	CCONJ	O	O	6	cc
6	phénol	phénol	NOUN	O	O	4	conj
7	dépassant	dépasser	VERB	O	O	2	acl
8	régulièrement	régulièrement	ADV	O	O	7	advmod
9	les	le	DET	O	O	10	det
10	valeurs	valeur	NOUN	O	O	7	obj
11	de	de	ADP	O	O	12	case
12	référence	référence	NOUN	O	O	10	nmod
13	.	.	PUNCT	O	O	2	punct


#- les 3 piézomètres en limite de site présentent des traces ponctuelles en composés :
1	-	-	PUNCT	O	O	9	punct
2	les	le	DET	O	O	4	det
3	3	3	NUM	BO	O	4	nummod
4	piézomètres	piézomètre	NOUN	EO	O	9	nsubj
5	en	en	ADP	BL	O	6	case
6	limite	limite	NOUN	IL	O	4	nmod
7	de	de	ADP	IL	O	8	case
8	site	site	NOUN	EL	O	6	nmod
9	présentent	présenter	VERB	O	O	9	ROOT
10	des	un	DET	O	O	11	det
11	traces	trace	NOUN	O	O	9	obj
12	ponctuelles	ponctuel	ADJ	O	O	11	amod
13	en	en	ADP	O	O	14	case
14	composés	composé	NOUN	O	O	11	nmod
15	:	:	PUNCT	O	O	9	punct


#* teneurs en aluminium supérieures à la valeur de référence pour Pz15,
1	*	*	PUNCT	O	O	2	punct
2	teneurs	teneur	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	aluminium	aluminium	NOUN	O	BS	2	nmod
5	supérieures	supérieur	ADJ	O	O	2	amod
6	à	à	ADP	O	O	8	case
7	la	le	DET	O	O	8	det
8	valeur	valeur	NOUN	O	O	5	obl:arg
9	de	de	ADP	O	O	10	case
10	référence	référence	NOUN	O	O	8	nmod
11	pour	pour	ADP	O	O	12	case
12	Pz15	Pz15	PROPN	O	O	8	nmod
13	,	,	PUNCT	O	O	2	punct


#* faible teneurs (stables) en cyanures totaux (un pic en 2013),
1	*	*	PUNCT	O	O	3	punct
2	faible	faible	ADJ	O	O	3	amod
3	teneurs	teneur	NOUN	O	O	3	ROOT
4	(	(	PUNCT	O	O	3	punct
5	stables	stable	ADJ	O	O	3	amod
6	)	)	PUNCT	O	O	3	punct
7	en	en	ADP	O	O	8	case
8	cyanures	cyanure	NOUN	O	BS	3	nmod
9	totaux	total	ADJ	O	ES	8	amod
10	(	(	PUNCT	O	O	8	punct
11	un	un	DET	O	O	12	det
12	pic	pic	NOUN	O	O	8	appos
13	en	en	ADP	BT	O	14	case
14	2013	2013	PUNCT	ET	O	12	nmod
15	)	)	PUNCT	ET	O	8	punct
16	,	,	PUNCT	O	O	3	punct


#* traces en cyanures libres depuis octobre 2008, avec une légère augmentation en amont (un pic en 2012),
1	*	*	PUNCT	O	O	2	punct
2	traces	trace	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	cyanures	cyanure	NOUN	O	BS	2	nmod
5	libres	libre	ADJ	O	O	4	amod
6	depuis	depuis	ADP	BT	O	7	case
7	octobre	octobre	NOUN	IT	O	2	nmod
8	2008	2008	NUM	ET	O	7	nmod
9	,	,	NUM	ET	O	2	punct
10	avec	avec	ADP	O	O	13	case
11	une	un	DET	O	O	13	det
12	légère	léger	ADJ	O	O	13	amod
13	augmentation	augmentation	NOUN	O	O	2	nmod
14	en	en	ADP	O	O	15	case
15	amont	amont	NOUN	O	O	13	nmod
16	(	(	PUNCT	O	O	13	punct
17	un	un	DET	O	O	18	det
18	pic	pic	NOUN	O	O	13	appos
19	en	en	ADP	BT	O	20	case
20	2012	2012	PUNCT	ET	O	18	nmod
21	)	)	PUNCT	ET	O	13	punct
22	,	,	PUNCT	O	O	2	punct


#* teneurs en HAP inférieure à la limite de quantification depuis 2010,
1	*	*	PUNCT	O	O	2	punct
2	teneurs	teneur	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	HAP	hap	NOUN	O	ES	2	nmod
5	inférieure	inférieur	ADJ	O	O	2	amod
6	à	à	ADP	O	O	8	case
7	la	le	DET	O	O	8	det
8	limite	limite	NOUN	O	O	5	obl:arg
9	de	de	ADP	O	O	10	case
10	quantification	quantification	NOUN	O	O	8	nmod
11	depuis	depuis	ADP	BT	O	12	case
12	2010	2010	PUNCT	ET	O	2	nmod
13	,	,	PUNCT	ET	O	2	punct


#* teneurs non significatives en BTEX,
1	*	*	PUNCT	O	O	2	punct
2	teneurs	teneur	NOUN	O	O	2	ROOT
3	non	non	ADV	O	O	4	advmod
4	significatives	significatif	ADJ	O	O	2	amod
5	en	en	ADP	O	O	6	case
6	BTEX	BTEX	PROPN	O	BS	2	nmod
7	,	,	PUNCT	O	O	2	punct


#* traces en indice phénol (un pic en 2006).
1	*	*	PUNCT	O	O	2	punct
2	traces	trace	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	indice	indice	NOUN	O	O	2	nmod
5	phénol	phénol	NOUN	O	O	4	nmod
6	(	(	PUNCT	O	O	2	punct
7	un	un	DET	O	O	8	det
8	pic	pic	NOUN	O	O	2	appos
9	en	en	ADP	BT	O	10	case
10	2006	2006	NUM	ET	O	8	nmod
11	)	)	PUNCT	O	O	2	punct
12	.	.	PUNCT	O	O	2	punct


#22.0014
#La société M.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	2	ROOT
3	M.	m.	NOUN	EO	EI	2	nmod


#.S a été autorisée à exploiter une usine spécialisée dans la fabrication de chaudières et chauffes-eaux gaz par arrêté préfectoral du 20 mars 1992 (un arrêté préfectoral initial a été pris le 18 juin 1969).
1	.S	.s	PUNCT	BO	O	4	nsubj:pass
2	a	avoir	AUX	BN	O	4	aux:tense
3	été	être	AUX	IN	O	4	aux:pass
4	autorisée	autoriser	VERB	IN	O	4	ROOT
5	à	à	ADP	IN	O	6	mark
6	exploiter	exploiter	VERB	EN	O	4	xcomp
7	une	un	DET	BO	O	8	det
8	usine	usine	NOUN	EO	O	6	obj
9	spécialisée	spécialiser	VERB	IA	O	8	acl
10	dans	dans	ADP	IA	O	12	case
11	la	le	DET	IA	O	12	det
12	fabrication	fabrication	NOUN	IA	O	9	obl:arg
13	de	de	ADP	IA	O	14	case
14	chaudières	chaudière	NOUN	IA	O	12	nmod
15	et	et	CCONJ	IA	O	16	cc
16	chauffes	chauffe	NOUN	IA	O	14	conj
17	-	-	NOUN	EA	O	14	nmod
18	eaux	eau	NOUN	O	O	8	nmod
19	gaz	gaz	NOUN	O	O	18	nmod
20	par	par	ADP	O	O	21	case
21	arrêté	arrêté	NOUN	BO	O	6	obl:mod
22	préfectoral	préfectoral	ADJ	EO	O	21	amod
23	du	de	ADP	BT	O	24	case
24	20	20	NUM	IT	O	21	nmod
25	mars	mars	NOUN	IT	O	24	nmod
26	1992	1992	NUM	ET	O	25	nmod
27	(	(	PUNCT	O	O	4	punct
28	un	un	DET	BO	O	29	det
29	arrêté	arrêté	NOUN	IO	O	34	nsubj:pass
30	préfectoral	préfectoral	ADJ	IO	O	29	amod
31	initial	initial	ADJ	EO	O	29	amod
32	a	avoir	AUX	BN	O	34	aux:tense
33	été	être	AUX	IN	O	34	aux:pass
34	pris	prendre	VERB	EN	O	4	parataxis
35	le	le	DET	BT	O	36	det
36	18	18	NUM	IT	O	34	obl:mod
37	juin	juin	NOUN	IT	O	36	nmod
38	1969	1969	NUM	ET	O	37	nmod
39	)	)	PUNCT	ET	O	4	punct
40	.	.	PUNCT	ET	O	4	punct


#Les activités industrielles ont cessé en juillet 2009.
1	Les	le	DET	BO	O	2	det
2	activités	activité	NOUN	IO	O	5	nsubj
3	industrielles	industriel	ADJ	EO	O	2	amod
4	ont	avoir	AUX	BN	O	5	aux:tense
5	cessé	cesser	VERB	EN	O	5	ROOT
6	en	en	ADP	BT	O	7	case
7	juillet	juillet	NOUN	IT	O	5	obl:mod
8	2009	2009	NUM	ET	O	7	nmod
9	.	.	NUM	ET	O	5	punct


#Plusieurs études ont été menées dans le cadre de la cessation d'activité.
1	Plusieurs	plusieurs	DET	O	O	2	det
2	études	étude	NOUN	O	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	menées	mener	VERB	EN	O	5	ROOT
6	dans	dans	ADP	BR	O	8	case
7	le	le	DET	IR	O	8	det
8	cadre	cadre	NOUN	IR	O	5	obl:mod
9	de	de	ADP	ER	O	11	case
10	la	le	DET	BN	O	11	det
11	cessation	cessation	NOUN	BN	O	8	nmod
12	d'	de	ADP	IN	O	13	case
13	activité	activité	NOUN	EN	O	11	nmod
14	.	.	PUNCT	O	O	5	punct


#Elles concluent :
1	Elles	lui	PRON	O	O	2	nsubj
2	concluent	conclure	VERB	O	O	2	ROOT
3	:	:	PUNCT	O	O	2	punct


#1/ pour les sols
1	1/	1/	SYM	O	O	1	ROOT
2	pour	pour	ADP	O	O	4	case
3	les	le	DET	O	O	4	det
4	sols	sol	NOUN	O	O	1	nmod


#- une contamination généralisée des sols par les métaux lourds (arsenic, cadmium, cuivre, nickel, mercure) avec des pics de concentration ponctuels ;
1	-	-	PUNCT	O	O	3	punct
2	une	un	DET	BN	O	3	det
3	contamination	contamination	NOUN	IN	O	3	ROOT
4	généralisée	généraliser	ADJ	IN	O	3	amod
5	des	de	ADP	IN	O	6	case
6	sols	sol	NOUN	EN	O	3	nmod
7	par	par	ADP	O	O	9	case
8	les	le	DET	BO	BS	9	det
9	métaux	métal	NOUN	IO	BS	3	nmod
10	lourds	lourd	ADJ	EO	BS	9	amod
11	(	(	PUNCT	O	O	9	punct
12	arsenic	arsenic	NOUN	O	BS	9	appos
13	,	,	PUNCT	O	O	14	punct
14	cadmium	cadmium	NOUN	O	BS	12	conj
15	,	,	PUNCT	O	O	16	punct
16	cuivre	cuivre	NOUN	O	BS	12	conj
17	,	,	PUNCT	O	O	18	punct
18	nickel	nickel	NOUN	O	BS	12	conj
19	,	,	PUNCT	O	O	20	punct
20	mercure	mercure	NOUN	O	BS	12	conj
21	)	)	PUNCT	O	O	9	punct
22	avec	avec	ADP	O	O	24	case
23	des	un	DET	O	O	24	det
24	pics	pic	NOUN	O	O	3	nmod
25	de	de	ADP	O	O	26	case
26	concentration	concentration	NOUN	O	O	24	nmod
27	ponctuels	ponctuel	ADJ	O	O	24	amod
28	;	;	PUNCT	O	O	3	punct


#- des zones de contaminations ponctuelles par les hydrocarbures totaux (HCT) ;
1	-	-	PUNCT	O	O	3	punct
2	des	un	DET	BO	O	3	det
3	zones	zone	NOUN	IO	O	3	ROOT
4	de	de	ADP	IO	O	5	case
5	contaminations	contamination	NOUN	EO	O	3	nmod
6	ponctuelles	ponctuel	ADJ	EN	O	5	amod
7	par	par	ADP	O	O	9	case
8	les	le	DET	O	O	9	det
9	hydrocarbures	hydrocarbure	NOUN	O	BS	5	nmod
10	totaux	total	ADJ	O	ES	9	amod
11	(	(	PUNCT	O	O	9	punct
12	HCT	hct	NOUN	O	BS	9	appos
13	)	)	PUNCT	O	O	9	punct
14	;	;	PUNCT	O	O	3	punct


#- la présence de nombreux déchets enfouis (friche), présentant une contamination particulièrement importante par les métaux lourds et les hydrocarbures.
1	-	-	PUNCT	O	O	3	punct
2	la	le	DET	O	O	3	det
3	présence	présence	NOUN	O	O	3	ROOT
4	de	de	ADP	O	O	6	case
5	nombreux	nombreux	ADJ	O	O	6	amod
6	déchets	déchet	NOUN	O	O	3	nmod
7	enfouis	enfouir	VERB	O	O	6	acl
8	(	(	PUNCT	O	O	6	punct
9	friche	friche	NOUN	O	O	6	appos
10	)	)	PUNCT	O	O	6	punct
11	,	,	PUNCT	O	O	6	punct
12	présentant	présenter	VERB	O	O	6	acl
13	une	un	DET	O	O	14	det
14	contamination	contamination	NOUN	O	O	12	obj
15	particulièrement	particulièrement	ADV	O	O	16	advmod
16	importante	important	ADJ	O	O	14	amod
17	par	par	ADP	O	O	19	case
18	les	le	DET	O	BS	19	det
19	métaux	métal	NOUN	O	ES	14	nmod
20	lourds	lourd	ADJ	O	ES	19	amod
21	et	et	CCONJ	O	O	23	cc
22	les	le	DET	O	O	23	det
23	hydrocarbures	hydrocarbure	NOUN	O	BS	19	conj
24	.	.	PUNCT	O	O	3	punct


#2/ pour les eaux souterraines
1	2/	2/	NUM	O	O	1	ROOT
2	pour	pour	ADP	O	O	4	case
3	les	le	DET	O	O	4	det
4	eaux	eau	NOUN	O	O	1	dep
5	souterraines	souterrain	ADJ	O	O	4	amod


#- une teneur élevée en aluminium sur l'ensemble du site, avec des pics plus importants en aval hydraulique du batiment, et ponctuellement une contamination par le nickel ;
1	-	-	PUNCT	O	O	3	punct
2	une	un	DET	O	O	3	det
3	teneur	teneur	NOUN	O	O	3	ROOT
4	élevée	élevé	ADJ	O	O	3	amod
5	en	en	ADP	O	O	6	case
6	aluminium	aluminium	NOUN	BO	BS	3	nmod
7	sur	sur	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	ensemble	ensemble	NOUN	O	O	3	nmod
10	du	de	ADP	O	O	11	case
11	site	site	NOUN	O	O	9	nmod
12	,	,	PUNCT	O	O	3	punct
13	avec	avec	ADP	O	O	15	case
14	des	un	DET	O	O	15	det
15	pics	pic	NOUN	O	O	3	nmod
16	plus	plus	ADV	O	O	17	advmod
17	importants	important	ADJ	O	O	15	amod
18	en	en	ADP	BL	O	19	case
19	aval	aval	NOUN	IL	O	15	nmod
20	hydraulique	hydraulique	ADJ	IL	O	19	amod
21	du	de	ADP	IL	O	22	case
22	batiment	batiment	NOUN	EL	O	19	nmod
23	,	,	PUNCT	O	O	15	punct
24	et	et	CCONJ	O	O	27	cc
25	ponctuellement	ponctuellement	ADV	O	O	27	advmod
26	une	un	DET	O	O	27	det
27	contamination	contamination	NOUN	O	O	15	conj
28	par	par	ADP	O	O	30	case
29	le	le	DET	O	BS	30	det
30	nickel	nickel	NOUN	O	BS	27	nmod
31	;	;	PUNCT	O	O	3	punct


#- une contamination par les métaux lourds et le trichloroéthylène au niveau de la friche ;
1	-	-	PUNCT	O	O	3	punct
2	une	un	DET	O	O	3	det
3	contamination	contamination	NOUN	O	O	3	ROOT
4	par	par	ADP	O	O	6	case
5	les	le	DET	O	BS	6	det
6	métaux	métal	NOUN	O	ES	3	nmod
7	lourds	lourd	ADJ	O	ES	6	amod
8	et	et	CCONJ	O	O	10	cc
9	le	le	DET	O	O	10	det
10	trichloroéthylène	trichloroéthylène	NOUN	O	BS	6	conj
11	au	au	ADP	O	O	12	case
12	niveau	niveau	NOUN	O	O	3	nmod
13	de	de	ADP	O	O	15	case
14	la	le	DET	O	O	15	det
15	friche	friche	NOUN	O	O	12	nmod
16	;	;	PUNCT	O	O	3	punct


#- une contamination par les HCT et les hydrocarbures aromatiques polycycliques (HAP) en aval hydraulique.
1	-	-	PUNCT	O	O	3	punct
2	une	un	DET	O	O	3	det
3	contamination	contamination	NOUN	O	O	3	ROOT
4	par	par	ADP	O	O	6	case
5	les	le	DET	BO	BS	6	det
6	HCT	hct	NOUN	EO	ES	3	nmod
7	et	et	CCONJ	O	O	9	cc
8	les	le	DET	O	O	9	det
9	hydrocarbures	hydrocarbure	NOUN	O	BS	6	conj
10	aromatiques	aromatique	ADJ	O	IS	9	amod
11	polycycliques	polycyclique	ADJ	O	ES	9	amod
12	(	(	PUNCT	O	O	9	punct
13	HAP	hap	NOUN	O	BS	9	appos
14	)	)	PUNCT	O	O	9	punct
15	en	en	ADP	BL	O	16	case
16	aval	aval	NOUN	IL	O	3	nmod
17	hydraulique	hydraulique	ADJ	EL	O	16	amod
18	.	.	PUNCT	O	O	3	punct


#Un arrêté préfectoral complémentaire du 13 janvier 2012 a prescrit la réalisation d'études complémentaires (dont une interprétation de l'état des milieux), la surveillance des eaux souterraines, ainsi que certains travaux de réhabilitation.
1	Un	un	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	10	nsubj
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
