
#92.0029
#Dépôt pétrolier situé en zone industrielle et en bordure de SEINE.
1	Dépôt	dépôt	NOUN	BO	O	1	ROOT
5	pérenne	pérenne	ADJ	EA	O	4	amod
6	des	de	ADP	O	O	7	case
7	piézomètres	piézomètre	NOUN	EO	O	4	nmod
8	positionnés	positionner	VERB	IL	O	7	acl
9	en	en	ADP	IL	O	10	case
10	aval	aval	NOUN	IL	O	8	obl:arg
11	hydraulique	hydraulique	ADJ	IL	O	10	amod
12	du	de	ADP	IL	O	13	case
13	Pz8	Pz8	PROPN	IL	O	10	nmod
14	au	au	ADP	IL	O	15	case
15	droit	droit	NOUN	IL	O	8	obl:mod
16	du	de	ADP	IL	O	17	case
17	site	site	NOUN	IL	O	15	nmod
18	SEPUR	SEPUR	PROPN	IL	EI	17	nmod
19	afin	afin	ADV	O	O	2	advmod
20	de	de	ADP	O	O	21	case
21	déterminer	déterminer	VERB	O	O	19	obl:arg
22	si	si	SCONJ	O	O	30	mark
23	les	le	DET	O	BU	24	det
24	polluants	polluant	NOUN	O	EU	30	nsubj
25	présents	présent	ADJ	O	O	24	amod
26	au	au	ADP	O	O	27	case
27	Piézomètre	piézomètre	NOUN	O	O	25	obl:arg
28	Pz8	Pz8	PROPN	O	BS	27	nmod
29	ne	ne	ADV	O	O	30	advmod
30	migrent	migrer	VERB	O	O	21	ccomp
31	pas	pas	ADV	O	O	30	advmod
32	en	en	ADP	BL	O	33	case
33	aval	aval	NOUN	IL	O	30	obl:mod
34	du	de	ADP	IL	O	35	case
35	site	site	NOUN	IL	O	33	nmod
36	ISOCHEM	ISOCHEM	PROPN	BO	EI	35	nmod
37	 	 	SPACE	O	O	37	dep
38	;	;	PUNCT	O	O	37	punct


#- engager des campagnes de mesures complémentaires en décembre 2014, mars et juillet 2015 visant à mieux caractériser la pollution identifiée notamment au piézomètre Pz8.
1	-	-	PUNCT	O	O	2	punct
2	engager	engager	VERB	BN	O	2	ROOT
3	des	un	DET	BN	O	4	det
4	campagnes	campagne	NOUN	IN	O	2	obj
5	de	de	ADP	IN	O	6	case
6	mesures	mesure	NOUN	IN	O	4	nmod
7	complémentaires	complémentaire	ADJ	EN	O	6	amod
8	en	en	ADP	BT	O	9	case
9	décembre	décembre	NOUN	IT	O	4	nmod
10	2014	2014	PUNCT	IT	O	9	nmod
11	,	,	PUNCT	IT	O	2	punct
12	mars	mars	NOUN	IT	O	2	obj
13	et	et	CCONJ	IT	O	14	cc
14	juillet	juillet	NOUN	IT	O	12	conj
15	2015	2015	NUM	ET	O	14	nmod
16	visant	viser	VERB	O	O	2	acl
17	à	à	ADP	O	O	19	mark
18	mieux	mieux	ADV	O	O	19	advmod
19	caractériser	caractériser	VERB	O	O	16	xcomp
20	la	le	DET	O	O	21	det
21	pollution	pollution	NOUN	O	O	19	obj
22	identifiée	identifier	VERB	O	O	21	acl
23	notamment	notamment	ADV	O	O	25	advmod
24	au	au	ADP	O	O	25	case
25	piézomètre	piézomètre	NOUN	O	O	22	obl:mod
26	Pz8	Pz8	PROPN	O	O	25	nmod
27	.	.	PUNCT	O	O	2	punct


#Le cas échéant, une étude technico-économique visant à identifier et proposer des actions permettant le traitement de la pollution constatée dans la nappe au droit du site afin d'en limiter la migration à l'extérieur du site devra être transmise à l’issue de ces campagnes.
1	Le	le	DET	O	O	2	det
2	cas	cas	NOUN	O	O	42	obl:mod
3	échéant	échéant	ADV	O	O	2	amod
4	,	,	PUNCT	O	O	42	punct
5	une	un	DET	O	O	6	det
6	étude	étude	NOUN	O	O	42	nsubj
7	technico	technico	ADJ	EO	O	6	amod
8	-	-	ADJ	O	O	6	amod
9	économique	économique	ADJ	O	O	6	amod
10	visant	viser	VERB	O	O	6	acl
11	à	à	ADP	O	O	12	mark
12	identifier	identifier	VERB	O	O	10	xcomp
13	et	et	CCONJ	O	O	14	cc
14	proposer	proposer	VERB	O	O	12	conj
15	des	un	DET	O	O	16	det
16	actions	action	NOUN	O	O	12	obj
17	permettant	permettre	VERB	O	O	16	acl
18	le	le	DET	O	O	19	det
19	traitement	traitement	NOUN	O	O	17	obj
20	de	de	ADP	O	O	22	case
21	la	le	DET	O	O	22	det
22	pollution	pollution	NOUN	O	O	19	nmod
23	constatée	constater	VERB	O	O	22	acl
24	dans	dans	ADP	O	O	26	case
25	la	le	DET	O	O	26	det
26	nappe	nappe	NOUN	O	O	23	obl:mod
27	au	au	ADP	BL	O	28	case
28	droit	droit	NOUN	IL	O	23	obl:arg
29	du	de	ADP	IL	O	30	case
30	site	site	NOUN	EL	O	28	nmod
31	afin	afin	ADV	O	O	12	advmod
32	d'	de	ADP	O	O	34	case
33	en	en	PRON	O	O	34	dep
34	limiter	limiter	VERB	O	O	31	obl:arg
35	la	le	DET	O	O	36	det
36	migration	migration	NOUN	O	O	34	obj
37	à	à	ADP	O	O	39	case
38	l'	le	DET	O	O	39	det
39	extérieur	extérieur	NOUN	O	O	36	nmod
40	du	de	ADP	O	O	41	case
41	site	site	NOUN	O	O	39	nmod
42	devra	devoir	VERB	O	O	42	ROOT
43	être	être	AUX	O	O	44	aux:pass
44	transmise	transmettre	VERB	O	O	42	xcomp
45	à	à	ADP	O	O	47	case
46	l’	l’	DET	O	O	47	det
47	issue	issue	NOUN	O	O	44	obl:mod
48	de	de	ADP	O	O	50	case
49	ces	ce	DET	O	O	50	det
50	campagnes	campagne	NOUN	O	O	47	nmod
51	.	.	PUNCT	O	O	42	punct


#Il est également rappelé à l'exploitant qu’il doit évaluer le sens d’écoulement de la nappe lors de chaque campagne d’analyses.
1	Il	il	PRON	O	O	4	nsubj:pass
2	est	être	AUX	O	O	4	aux:pass
3	également	également	ADV	O	O	4	advmod
4	rappelé	rappeler	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	7	case
6	l'	le	DET	BO	O	7	det
7	exploitant	exploitant	NOUN	EO	O	4	obl:arg
8	qu’	qu’	SCONJ	O	O	10	mark
9	il	il	PRON	O	O	10	nsubj
10	doit	devoir	VERB	O	O	4	ccomp
11	évaluer	évaluer	VERB	O	O	10	xcomp
12	le	le	DET	O	O	13	det
13	sens	sens	NOUN	O	O	11	obj
14	d’	d’	ADP	O	O	15	case
15	écoulement	écoulement	NOUN	O	O	13	nmod
16	de	de	ADP	O	O	18	case
17	la	le	DET	O	O	18	det
18	nappe	nappe	NOUN	O	O	15	nmod
19	lors	lors	ADV	O	O	11	advmod
20	de	de	ADP	O	O	22	case
21	chaque	chaque	DET	O	O	22	det
22	campagne	campagne	NOUN	O	O	19	obl:arg
23	d’	d’	ADP	O	O	24	case
24	analyses	analyse	NOUN	O	O	22	nmod
25	.	.	PUNCT	O	O	4	punct


#Par courrier du 3 juin 2015, l'exploitant transmet les résultats de la campagne de mesures menées en mars 2015.
1	Par	par	ADP	O	O	2	case
2	courrier	courrier	NOUN	O	O	10	obl:mod
3	du	de	ADP	BT	O	4	case
4	3	3	NUM	IT	O	2	nmod
5	juin	juin	NOUN	IT	O	4	nmod
6	2015	2015	PUNCT	ET	O	5	nmod
7	,	,	PUNCT	ET	O	10	punct
8	l'	le	DET	BO	O	9	det
9	exploitant	exploitant	NOUN	EO	O	10	nsubj
10	transmet	transmettre	VERB	EN	O	10	ROOT
11	les	le	DET	BO	O	12	det
12	résultats	résultat	NOUN	EO	O	10	obj
13	de	de	ADP	O	O	15	case
14	la	le	DET	BN	O	15	det
15	campagne	campagne	NOUN	IN	O	12	nmod
16	de	de	ADP	IN	O	17	case
17	mesures	mesure	NOUN	EN	O	15	nmod
18	menées	mener	VERB	O	O	17	acl
19	en	en	ADP	BT	O	20	case
20	mars	mars	NOUN	IT	O	18	obl:mod
21	2015	2015	PUNCT	ET	O	20	nummod
22	.	.	PUNCT	ET	O	10	punct


#Après examen des documents transmis, l'inspection propose au Préfet des Hauts-de-Seine dans son rapport du 17 juillet 2015 :
1	Après	après	ADP	O	O	2	case
2	examen	examen	NOUN	O	O	9	obl:mod
3	des	de	ADP	O	O	4	case
4	documents	document	NOUN	O	O	2	nmod
5	transmis	transmettre	VERB	O	O	4	acl
6	,	,	PUNCT	O	O	9	punct
7	l'	le	DET	O	O	8	det
8	inspection	inspection	NOUN	O	O	9	nsubj
9	propose	propose	VERB	O	O	9	ROOT
10	au	au	ADP	O	O	11	case
11	Préfet	préfet	NOUN	BO	O	9	obl:arg
12	des	de	ADP	IO	O	13	case
13	Hauts-de-Seine	Hauts-de-Seine	PROPN	EO	O	11	nmod
14	dans	dans	ADP	O	O	16	case
15	son	son	DET	O	O	16	det
16	rapport	rapport	NOUN	O	O	9	obl:mod
17	du	de	ADP	O	O	18	case
18	17	17	NUM	BT	O	16	nmod
19	juillet	juillet	NOUN	IT	O	18	nmod
20	2015	2015	NUM	ET	O	19	nmod
21	:	:	PUNCT	O	O	9	punct


#- En premier lieu, de rappeler une nouvelle fois à l’exploitant que le sens d’écoulement de la nappe doit être évalué lors de chaque campagne d’analyse des eaux souterraines.
1	-	-	PUNCT	O	O	7	punct
2	En	en	ADP	O	O	4	case
3	premier	premier	ADJ	O	O	4	amod
4	lieu	lieu	NOUN	O	O	7	obl:mod
5	,	,	PUNCT	O	O	7	punct
6	de	de	ADP	O	O	7	mark
7	rappeler	rappeler	VERB	O	O	7	ROOT
8	une	un	DET	O	O	10	det
9	nouvelle	nouveau	ADJ	O	O	10	amod
10	fois	fois	NOUN	O	O	7	obl:mod
11	à	à	ADP	O	O	13	case
12	l’	l’	DET	BO	O	13	det
13	exploitant	exploitant	NOUN	EO	O	7	obl:arg
14	que	que	SCONJ	O	O	22	mark
15	le	le	DET	O	O	16	det
16	sens	sens	NOUN	O	O	22	nsubj
17	d’	d’	ADP	O	O	18	case
18	écoulement	écoulement	NOUN	O	O	16	nmod
19	de	de	ADP	O	O	21	case
20	la	le	DET	O	O	21	det
21	nappe	nappe	NOUN	EO	O	18	nmod
22	doit	devoir	VERB	BR	O	7	ccomp
23	être	être	AUX	BN	O	24	aux:pass
24	évalué	évaluer	VERB	EN	O	22	xcomp
25	lors	lors	ADV	O	O	24	advmod
26	de	de	ADP	O	O	28	case
27	chaque	chaque	DET	BN	O	28	det
28	campagne	campagne	NOUN	IN	O	25	obl:arg
29	d’	d’	ADP	IN	O	30	case
30	analyse	analyse	NOUN	EN	O	28	nmod
31	des	de	ADP	O	O	32	case
32	eaux	eau	NOUN	O	O	30	nmod
33	souterraines	souterrain	ADJ	O	O	32	amod
34	.	.	PUNCT	O	O	7	punct


#- de demander à l’exploitant de respecter ses engagements pris dans son courrier du 26 novembre 2014 et rappeler dans le courrier préfectoral du 27 janvier 2015.
1	-	-	PUNCT	O	O	3	punct
2	de	de	ADP	O	O	3	mark
3	demander	demander	VERB	O	O	3	ROOT
4	à	à	ADP	O	O	6	case
5	l’	l’	DET	BO	O	6	det
6	exploitant	exploitant	NOUN	EO	O	3	obl:arg
7	de	de	ADP	O	O	8	mark
8	respecter	respecter	VERB	O	O	3	xcomp
9	ses	son	DET	BO	O	10	det
10	engagements	engagement	NOUN	EO	O	8	obj
11	pris	prendre	VERB	BR	O	10	acl
12	dans	dans	ADP	ER	O	14	case
13	son	son	DET	BN	O	14	det
14	courrier	courrier	NOUN	EN	O	11	obl:mod
15	du	de	ADP	O	O	16	case
16	26	26	NUM	BT	O	14	nmod
17	novembre	novembre	NOUN	IT	O	16	nmod
18	2014	2014	NUM	ET	O	17	nmod
19	et	et	CCONJ	O	O	20	cc
20	rappeler	rappeler	VERB	O	O	8	conj
21	dans	dans	ADP	O	O	23	case
22	le	le	DET	BN	O	23	det
23	courrier	courrier	NOUN	BO	O	20	obl:mod
24	préfectoral	préfectoral	ADJ	EO	O	23	amod
25	du	de	ADP	O	O	26	case
26	27	27	NUM	BT	O	23	nmod
27	janvier	janvier	NOUN	IT	O	26	nmod
28	2015	2015	PUNCT	ET	O	3	punct
29	.	.	PUNCT	ET	O	3	punct


#Il doit notamment :
1	Il	il	PRON	O	O	2	nsubj
2	doit	devoir	VERB	O	O	2	ROOT
3	notamment	notamment	ADV	O	O	2	advmod
4	 	 	SPACE	O	O	4	dep
5	:	:	PUNCT	O	O	4	punct


#transmettre les résultats de la campagne de décembre 2014 si elle a été réalisée ;
1	transmettre	transmettre	VERB	O	O	1	ROOT
2	les	le	DET	O	O	3	det
3	résultats	résultat	NOUN	O	O	1	obj
4	de	de	ADP	O	O	6	case
5	la	le	DET	BN	O	6	det
6	campagne	campagne	NOUN	IN	O	3	nmod
7	de	de	ADP	IN	O	8	case
8	décembre	décembre	NOUN	BT	O	6	nmod
9	2014	2014	NUM	ET	O	8	nmod
10	si	si	SCONJ	O	O	14	mark
11	elle	lui	PRON	O	O	14	nsubj:pass
12	a	avoir	AUX	BN	O	14	aux:tense
13	été	être	AUX	IN	O	14	aux:pass
14	réalisée	réaliser	VERB	EN	O	1	advcl
15	 	 	SPACE	O	O	15	dep
16	;	;	PUNCT	O	O	15	punct


#compléter les piézomètres analysés par le P13 dès la prochaine campagne ;
1	compléter	compléter	VERB	O	O	1	ROOT
2	les	le	DET	O	O	3	det
3	piézomètres	piézomètre	NOUN	O	O	1	obj
4	analysés	analyser	VERB	O	O	3	acl
5	par	par	ADP	O	O	7	case
6	le	le	DET	O	O	7	det
7	P13	p13	NOUN	O	O	4	obl:agent
8	dès	dès	ADP	O	O	11	case
9	la	le	DET	O	O	11	det
10	prochaine	prochain	ADJ	O	O	11	amod
11	campagne	campagne	NOUN	O	O	4	obl:mod
12	 	 	SPACE	O	O	12	dep
13	;	;	PUNCT	O	O	12	punct


#mener les campagnes complémentaires annoncées afin de mieux caractériser la pollution identifiée notamment au piézomètre Pz8.
1	mener	mener	VERB	BN	O	1	ROOT
2	les	le	DET	BN	O	3	det
3	campagnes	campagne	NOUN	IN	O	1	obj
4	complémentaires	complémentaire	ADJ	EN	O	3	amod
5	annoncées	annoncer	VERB	O	O	3	acl
6	afin	afin	ADV	O	O	1	advmod
7	de	de	ADP	O	O	9	case
8	mieux	mieux	ADV	O	O	9	advmod
9	caractériser	caractériser	VERB	O	O	6	obl:arg
10	la	le	DET	O	O	11	det
11	pollution	pollution	NOUN	O	O	9	obj
12	identifiée	identifier	VERB	O	O	11	acl
13	notamment	notamment	ADV	O	O	15	advmod
14	au	au	ADP	O	O	15	case
15	piézomètre	piézomètre	NOUN	O	O	11	nmod
16	Pz8	Pz8	PROPN	O	O	15	nmod
17	.	.	PUNCT	O	O	1	punct


#77.0105
#Les activités industrielles sur le site ont commencé avant 1955.
1	Les	le	DET	BA	O	2	det
2	activités	activité	NOUN	IA	O	8	nsubj
3	industrielles	industriel	ADJ	IA	O	2	amod
4	sur	sur	ADP	BL	O	6	case
5	le	le	DET	IL	O	6	det
6	site	site	NOUN	EL	O	2	nmod
7	ont	avoir	AUX	BT	O	8	aux:tense
8	commencé	commencer	VERB	IT	O	8	ROOT
9	avant	avant	ADP	BT	O	10	case
10	1955	1955	NUM	ET	O	8	obl:mod
11	.	.	PUNCT	ET	O	8	punct


#Jusqu’en 1962, les activités du site étaient la scierie et la production de palettes de bois.
1	Jusqu’	jusqu’	ADP	BT	O	3	case
2	en	en	ADP	IT	O	3	case
3	1962	1962	NUM	ET	O	11	obl:mod
4	,	,	PUNCT	O	O	11	punct
5	les	le	DET	BA	O	6	det
6	activités	activité	NOUN	BA	O	11	nsubj
7	du	de	ADP	IA	O	8	case
8	site	site	NOUN	EA	O	6	nmod
9	étaient	être	AUX	O	O	11	cop
10	la	le	DET	O	O	11	det
11	scierie	scierie	NOUN	BA	O	11	ROOT
12	et	et	CCONJ	O	O	14	cc
13	la	le	DET	BA	O	14	det
14	production	production	NOUN	BA	O	11	conj
15	de	de	ADP	IA	O	16	case
16	palettes	palette	NOUN	IA	O	14	nmod
17	de	de	ADP	IA	O	18	case
18	bois	bois	NOUN	EA	O	16	nmod
19	.	.	PUNCT	O	O	11	punct


#A partir de 1962, des activités de presse, découpage et emboutissage de tôles métalliques ont remplacé les activités initiales.
1	A	à	ADP	BT	O	18	advmod
2	partir	partir	VERB	IT	O	1	fixed
3	de	de	ADP	IT	O	4	case
4	1962	1962	NUM	ET	O	1	dep
5	,	,	PUNCT	O	O	18	punct
6	des	un	DET	O	O	7	det
7	activités	activité	NOUN	BA	O	18	nsubj
8	de	de	ADP	IA	O	9	case
9	presse	presse	NOUN	EA	O	7	nmod
10	,	,	PUNCT	O	O	11	punct
11	découpage	découpage	NOUN	BA	O	9	conj
12	et	et	CCONJ	IA	O	13	cc
13	emboutissage	emboutissage	NOUN	IA	O	9	conj
14	de	de	ADP	IA	O	15	case
15	tôles	tôle	NOUN	EA	O	9	nmod
16	métalliques	métallique	ADJ	EO	O	15	amod
17	ont	avoir	AUX	BN	O	18	aux:tense
18	remplacé	remplacer	VERB	EN	O	18	ROOT
19	les	le	DET	BO	O	20	det
20	activités	activité	NOUN	IO	O	18	obj
21	initiales	initial	ADJ	EO	O	20	amod
22	.	.	PUNCT	O	O	18	punct


#Ces activités étaient soumises au régime de la déclaration.
1	Ces	ce	DET	BO	O	2	det
2	activités	activité	NOUN	EO	O	4	nsubj:pass
3	étaient	être	AUX	BR	O	4	aux:pass
4	soumises	soumettre	VERB	IR	O	4	ROOT
5	au	au	ADP	ER	O	6	case
6	régime	régime	NOUN	O	O	4	obl:arg
7	de	de	ADP	O	O	9	case
8	la	le	DET	O	O	9	det
9	déclaration	déclaration	NOUN	O	O	6	nmod
10	.	.	PUNCT	O	O	4	punct


#En 1968, la société Gilles VANNIER est autorisée pour les activités de travail mécanique des métaux (presse, découpage, emboutissage, …).
1	En	en	ADP	BT	O	2	case
2	1968	1968	NUM	ET	O	9	obl:mod
3	,	,	PUNCT	O	O	9	punct
4	la	le	DET	BO	BI	5	det
5	société	société	NOUN	IO	II	9	nsubj:pass
6	Gilles	Gilles	PROPN	EO	II	5	appos
7	VANNIER	VANNIER	PROPN	EO	EI	6	flat:name
8	est	être	AUX	BN	O	9	aux:pass
9	autorisée	autoriser	VERB	EN	O	9	ROOT
10	pour	pour	ADP	O	O	12	case
11	les	le	DET	BA	O	12	det
12	activités	activité	NOUN	IA	O	9	obl:mod
13	de	de	ADP	IA	O	14	case
14	travail	travail	NOUN	IA	O	12	nmod
15	mécanique	mécanique	ADJ	IA	O	14	amod
16	des	de	ADP	IA	O	17	case
17	métaux	métal	NOUN	EA	O	14	nmod
18	(	(	PUNCT	O	O	14	punct
19	presse	presse	NOUN	O	O	14	appos
20	,	,	PUNCT	O	O	21	punct
21	découpage	découpage	NOUN	O	O	19	conj
22	,	,	PUNCT	O	O	23	punct
23	emboutissage	emboutissage	NOUN	BA	O	19	conj
24	,	,	PUNCT	O	O	19	punct
25	…	…	PUNCT	O	O	12	punct
26	)	)	PUNCT	O	O	9	punct
27	.	.	PUNCT	O	O	27	ROOT


#En 1995, la société, devenue Ets Gilles VANNIER INDUSTRIES, est rachetée par le groupe DEFI – RANDON.
1	En	en	ADP	BT	O	2	case
2	1995	1995	PUNCT	ET	O	14	obl:mod
3	,	,	PUNCT	ET	O	14	punct
4	la	le	DET	BO	O	5	det
5	société	société	NOUN	EO	O	14	nsubj:pass
6	,	,	PUNCT	O	O	5	punct
7	devenue	devenir	VERB	BR	O	5	acl
8	Ets	Ets	PROPN	IO	O	7	xcomp
9	Gilles	Gilles	PROPN	IO	BI	8	flat:name
10	VANNIER	VANNIER	PROPN	IO	BI	8	flat:name
11	INDUSTRIES	INDUSTRIES	PROPN	EO	EI	8	nmod
12	,	,	PUNCT	O	O	14	punct
13	est	être	AUX	BN	O	14	aux:pass
14	rachetée	racheter	VERB	EN	O	14	ROOT
15	par	par	ADP	O	O	17	case
16	le	le	DET	BO	BI	17	det
17	groupe	groupe	NOUN	BO	II	14	obl:agent
18	DEFI	DEFI	PROPN	EO	EI	17	nmod
19	–	–	PUNCT	O	EI	20	punct
20	RANDON	RANDON	PROPN	EO	EI	18	conj
21	.	.	PUNCT	O	O	14	punct


#En 1999, les activités sont transférées à MITRY-MORY dans un établissement autorisé au nom de la société RANDON.
1	En	en	ADP	BT	O	2	case
2	1999	1999	NUM	ET	O	7	obl:mod
3	,	,	NUM	ET	O	7	punct
4	les	le	DET	BO	O	5	det
5	activités	activité	NOUN	EO	O	7	nsubj:pass
6	sont	être	AUX	BN	O	7	aux:pass
7	transférées	transférer	VERB	EN	O	7	ROOT
8	à	à	ADP	O	O	9	case
9	MITRY	MITRY	PROPN	EO	O	7	obl:arg
10	-	-	PROPN	EO	O	7	obl:mod
11	MORY	MORY	PROPN	EO	O	7	flat:name
12	dans	dans	ADP	BR	O	14	case
13	un	un	DET	BO	O	14	det
14	établissement	établissement	NOUN	EO	O	7	obl:mod
15	autorisé	autoriser	VERB	EN	O	14	acl
16	au	au	ADP	O	O	17	case
17	nom	nom	NOUN	O	O	15	obl:mod
18	de	de	ADP	O	O	20	case
19	la	le	DET	BO	BI	20	det
20	société	société	NOUN	IO	II	17	nmod
21	RANDON	RANDON	PROPN	EO	EI	20	nmod
22	.	.	PUNCT	O	O	7	punct


#Le 30 mars 2000, une inspection avait permis de constater une pollution du réseau communal des eaux usées par des hydrocarbures.
1	Le	le	DET	BT	O	2	det
2	30	30	NUM	IT	O	9	obl:mod
3	mars	mars	NOUN	IT	O	2	nmod
4	2000	2000	PUNCT	ET	O	3	nmod
5	,	,	PUNCT	ET	O	9	punct
6	une	un	DET	BN	O	7	det
7	inspection	inspection	NOUN	EN	O	9	nsubj
8	avait	avoir	AUX	O	O	9	aux:tense
9	permis	permettre	VERB	O	O	9	ROOT
10	de	de	ADP	O	O	11	mark
11	constater	constater	VERB	O	O	9	xcomp
12	une	un	DET	BN	O	13	det
13	pollution	pollution	NOUN	EN	O	11	obj
14	du	de	ADP	O	O	15	case
15	réseau	réseau	NOUN	BO	O	13	nmod
16	communal	communal	ADJ	EO	O	15	amod
17	des	de	ADP	O	O	18	case
18	eaux	eau	NOUN	O	O	15	nmod
19	usées	user	ADJ	O	O	18	amod
20	par	par	ADP	O	O	22	case
21	des	un	DET	O	O	22	det
22	hydrocarbures	hydrocarbure	NOUN	BO	BS	13	nmod
23	.	.	PUNCT	O	O	9	punct


#L’origine de la pollution étant une défaillance au niveau du retour de fuel imbrûlé de la chaudière.
1	L’	l’	DET	BO	O	2	det
2	origine	origine	NOUN	EO	O	8	nsubj
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	pollution	pollution	NOUN	EO	O	2	nmod
6	étant	être	AUX	O	O	8	cop
7	une	un	DET	O	O	8	det
8	défaillance	défaillance	NOUN	O	O	8	ROOT
9	au	au	ADP	O	O	10	case
10	niveau	niveau	NOUN	O	O	8	nmod
11	du	de	ADP	O	O	12	case
12	retour	retour	NOUN	O	O	10	nmod
13	de	de	ADP	O	O	14	case
14	fuel	fuel	NOUN	O	BU	12	nmod
15	imbrûlé	imbrûlé	ADJ	O	O	14	amod
16	de	de	ADP	O	O	18	case
17	la	le	DET	O	O	18	det
18	chaudière	chaudière	NOUN	O	O	12	nmod
19	.	.	PUNCT	O	O	8	punct


#Il avait également été constaté qu’une partie des réseaux était reliée illégalement à un puisard, lui-même relié au réseau communal.
1	Il	il	PRON	BO	O	5	nsubj:pass
2	avait	avoir	AUX	BO	O	5	aux:tense
3	également	également	ADV	O	O	5	advmod
4	été	être	AUX	O	O	5	aux:pass
5	constaté	constater	VERB	O	O	5	ROOT
6	qu’	qu’	SCONJ	O	O	12	mark
7	une	un	DET	BO	O	8	det
8	partie	partie	NOUN	IO	O	12	nsubj:pass
9	des	de	ADP	IO	O	10	case
10	réseaux	réseau	NOUN	EO	O	8	nmod
11	était	être	AUX	BN	O	12	aux:pass
12	reliée	relier	VERB	IN	O	5	ccomp
13	illégalement	illégalement	ADV	EN	O	12	advmod
14	à	à	ADP	ER	O	16	case
15	un	un	DET	BO	O	16	det
16	puisard	puisard	NOUN	EO	O	12	obl:arg
17	,	,	PUNCT	O	O	16	punct
18	lui-même	lui-même	PRON	BL	O	16	dep
19	relié	relier	VERB	IL	O	16	acl
20	au	au	ADP	IL	O	21	case
21	réseau	réseau	NOUN	IL	O	19	obl:arg
22	communal	communal	ADJ	EL	O	21	amod
23	.	.	PUNCT	O	O	5	punct


#Une inspection le 16 mai 2001 a permis de constater la cessation des activités alors que l’exploitant n’avait pas procédé à la notification auprès de Monsieur le Préfet.
1	Une	un	DET	BN	O	2	det
2	inspection	inspection	NOUN	EN	O	8	nsubj
3	le	le	DET	BT	O	4	det
4	16	16	NUM	IT	O	2	nmod
5	mai	mai	NOUN	IT	O	4	nmod
6	2001	2001	NUM	ET	O	5	nmod
7	a	avoir	AUX	O	O	8	aux:tense
8	permis	permettre	VERB	O	O	8	ROOT
9	de	de	ADP	O	O	10	mark
10	constater	constater	VERB	O	O	8	xcomp
11	la	le	DET	BN	O	12	det
12	cessation	cessation	NOUN	IN	O	10	obj
13	des	de	ADP	IN	O	14	case
14	activités	activité	NOUN	EN	O	12	nmod
15	alors	alors	ADV	BR	O	22	mark
16	que	que	SCONJ	ER	O	15	fixed
17	l’	l’	DET	BO	O	18	det
18	exploitant	exploitant	NOUN	EO	O	22	nsubj
19	n’	n’	ADV	O	O	22	advmod
20	avait	avoir	AUX	O	O	22	aux:tense
21	pas	pas	ADV	O	O	22	advmod
22	procédé	procéder	VERB	O	O	10	advcl
23	à	à	ADP	O	O	25	case
24	la	le	DET	O	O	25	det
25	notification	notification	NOUN	O	O	22	obl:arg
26	auprès	auprès	ADV	O	O	22	advmod
27	de	de	ADP	O	O	28	case
28	Monsieur	Monsieur	NOUN	O	O	26	obl:arg
29	le	le	DET	O	BI	30	det
30	Préfet	préfet	NOUN	O	EI	28	nmod
31	.	.	PUNCT	O	O	8	punct


#Aussi, il a été demandé à l’exploitant de remettre le site en état et de produire le mémoire prévu à l’article 34-1 du décret n° 77-1133 du 21 septembre 1977 modifié.
1	Aussi	aussi	ADV	O	O	6	advmod
2	,	,	PUNCT	O	O	6	punct
3	il	il	PRON	O	O	6	nsubj:pass
4	a	avoir	AUX	O	O	6	aux:tense
5	été	être	AUX	O	O	6	aux:pass
6	demandé	demander	VERB	O	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	l’	l’	DET	BO	O	9	det
9	exploitant	exploitant	NOUN	EO	O	6	obl:arg
10	de	de	ADP	O	O	11	mark
11	remettre	remettre	VERB	O	O	6	xcomp
12	le	le	DET	O	O	13	det
13	site	site	NOUN	O	O	11	obj
14	en	en	ADP	O	O	15	case
15	état	état	NOUN	O	O	11	obl:arg
16	et	et	CCONJ	O	O	18	cc
17	de	de	ADP	O	O	18	mark
18	produire	produire	VERB	O	O	11	conj
19	le	le	DET	O	O	20	det
20	mémoire	mémoire	NOUN	O	O	18	obj
21	prévu	prévoir	VERB	O	O	20	acl
22	à	à	ADP	O	O	24	case
23	l’	l’	DET	O	O	24	det
24	article	article	NOUN	O	O	21	obl:arg
25	34	34	NUM	O	O	24	nummod
26	-	-	NUM	O	O	24	nummod
27	1	1	NUM	O	O	24	nummod
28	du	de	ADP	O	O	29	case
29	décret	décret	NOUN	O	O	24	nmod
30	n°	numéro	NOUN	O	O	29	acl
31	77	77	NUM	O	O	30	nummod
32	-	-	NUM	O	O	31	nummod
33	1133	1133	NUM	O	O	32	nummod
34	du	de	ADP	O	O	35	case
35	21	21	NUM	BT	O	33	nmod
36	septembre	septembre	NOUN	IT	O	35	nmod
37	1977	1977	NUM	ET	O	36	nmod
38	modifié	modifier	VERB	O	O	35	acl
39	.	.	PUNCT	O	O	35	punct


#Dans ce cadre, l’exploitant a réalisé un diagnostic initial et une évaluation simplifiée des risques.
1	Dans	dans	ADP	O	O	3	case
2	ce	ce	DET	O	O	3	det
