
#13.0104
#GDF Marseille - Terrains de l'ancienne usine à Gaz (15ème)
1	GDF	GDF	PROPN	EO	BI	1	ROOT
19	à	à	ADP	O	O	21	case
20	50	50	NUM	O	O	21	nummod
21	mg	milligramme	NOUN	O	O	16	nmod
22	/	sur	ADP	O	O	23	case
23	kg	kilogramme	NOUN	O	O	21	nmod
24	(	(	PUNCT	O	O	16	punct
25	somme	somme	NOUN	O	O	16	appos
26	des	de	ADP	O	O	28	case
27	7	7	NUM	O	O	28	nummod
28	congénères	congénère	NOUN	O	O	25	nmod
29	réglementaires	réglementaire	ADJ	O	O	28	amod
30	)	)	PUNCT	O	O	2	punct
31	.	.	PUNCT	O	O	2	punct


#Le plan de gestion réalisé préconise :
1	Le	le	DET	BO	O	2	det
2	plan	plan	NOUN	IO	O	6	nsubj
3	de	de	ADP	IO	O	4	case
4	gestion	gestion	NOUN	EO	O	2	nmod
5	réalisé	réaliser	VERB	O	O	2	acl
6	préconise	préconise	VERB	O	O	6	ROOT
7	:	:	PUNCT	O	O	6	punct


#*Zone 1 : Confinement sur site dans une cellule de confinement sous le parking
1	*	*	PUNCT	O	O	2	punct
2	Zone	zone	NOUN	O	O	2	ROOT
3	1	1	NUM	O	O	2	nummod
4	:	:	PUNCT	O	O	2	punct
5	Confinement	confinement	NOUN	O	O	2	appos
6	sur	sur	ADP	O	O	7	case
7	site	site	NOUN	O	O	5	nmod
8	dans	dans	ADP	O	O	10	case
9	une	un	DET	BO	O	10	det
10	cellule	cellule	NOUN	EO	O	5	nmod
11	de	de	ADP	O	O	12	case
12	confinement	confinement	NOUN	O	O	10	nmod
13	sous	sous	ADP	BL	O	15	case
14	le	le	DET	IL	O	15	det
15	parking	parking	NOUN	EL	O	5	nmod


#*Zone 2 : Confinement sur site dans une cellule de confinement sous le parking
1	*	*	PUNCT	O	O	2	punct
2	Zone	zone	NOUN	O	O	2	ROOT
3	2	2	NUM	O	O	2	nummod
4	:	:	PUNCT	O	O	2	punct
5	Confinement	confinement	NOUN	O	O	2	appos
6	sur	sur	ADP	O	O	7	case
7	site	site	NOUN	O	O	5	nmod
8	dans	dans	ADP	O	O	10	case
9	une	un	DET	BO	O	10	det
10	cellule	cellule	NOUN	EO	O	5	nmod
11	de	de	ADP	O	O	12	case
12	confinement	confinement	NOUN	O	O	10	nmod
13	sous	sous	ADP	O	O	15	case
14	le	le	DET	BO	O	15	det
15	parking	parking	NOUN	EO	O	5	nmod


#*Zone 3 : Réutilisation des terres sur site en déblais/remblais
1	*	*	PUNCT	O	O	2	punct
2	Zone	zone	NOUN	O	O	2	ROOT
3	3	3	NUM	O	O	2	nummod
4	:	:	PUNCT	O	O	2	punct
5	Réutilisation	réutilisation	NOUN	EN	O	2	nmod
6	des	de	ADP	O	O	7	case
7	terres	terre	NOUN	O	O	5	nmod
8	sur	sur	ADP	O	O	9	case
9	site	site	NOUN	O	O	5	nmod
10	en	en	ADP	O	O	11	case
11	déblais	déblai	NOUN	O	O	9	nmod
12	/	/	CCONJ	O	O	13	cc
13	remblais	remblai	NOUN	O	O	11	conj


#Ces mesures sont reprises dans l'AP du 20/11/2009 qui précise que la cellule de confinement sera complétée par un système de contrôle et de récupération d'éventuels effluents gazeux et lixiviats.
1	Ces	ce	DET	O	O	2	det
2	mesures	mesure	NOUN	O	O	4	nsubj:pass
3	sont	être	AUX	O	O	4	aux:pass
4	reprises	reprendre	VERB	O	O	4	ROOT
5	dans	dans	ADP	O	O	7	case
6	l'	le	DET	BO	O	7	det
7	AP	ap	NOUN	O	O	4	obl:arg
8	du	de	ADP	O	O	9	case
9	20/11/2009	20/11/2009	NOUN	ET	O	7	nmod
10	qui	qui	PRON	O	O	11	nsubj
11	précise	précise	VERB	O	O	7	acl:relcl
12	que	que	SCONJ	O	O	18	mark
13	la	le	DET	BO	O	14	det
14	cellule	cellule	NOUN	IO	O	18	nsubj:pass
15	de	de	ADP	IO	O	16	case
16	confinement	confinement	NOUN	EO	O	14	nmod
17	sera	être	AUX	BN	O	18	aux:pass
18	complétée	compléter	VERB	EN	O	11	ccomp
19	par	par	ADP	O	O	21	case
20	un	un	DET	BO	O	21	det
21	système	système	NOUN	IO	O	18	obl:agent
22	de	de	ADP	IO	O	23	case
23	contrôle	contrôle	NOUN	EO	O	21	nmod
24	et	et	CCONJ	O	O	26	cc
25	de	de	ADP	O	O	26	case
26	récupération	récupération	NOUN	O	O	23	conj
27	d'	de	ADP	O	O	29	case
28	éventuels	éventuel	ADJ	O	O	29	amod
29	effluents	effluent	NOUN	O	O	23	nmod
30	gazeux	gazeux	ADJ	O	O	29	amod
31	et	et	CCONJ	O	O	32	cc
32	lixiviats	lixiviat	NOUN	O	O	29	conj
33	.	.	PUNCT	O	O	4	punct


#Un réseaux de surveillance piézomètrique est mis en place (3 piézomètres).
1	Un	un	DET	BO	O	2	det
2	réseaux	réseau	NOUN	IO	O	7	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	surveillance	surveillance	NOUN	IO	O	2	nmod
5	piézomètrique	piézomètriqu	ADJ	EO	O	4	amod
6	est	être	AUX	BN	O	7	aux:pass
7	mis	mettre	VERB	EN	O	7	ROOT
8	en	en	ADP	EN	O	9	case
9	place	place	NOUN	EN	O	7	obl:arg
10	(	(	PUNCT	O	O	7	punct
11	3	3	PUNCT	O	O	12	nummod
12	piézomètres	piézomètre	NOUN	O	O	12	ROOT
13	)	)	PUNCT	O	O	13	ROOT
14	.	.	PUNCT	O	O	14	ROOT


#Les travaux ont été achévé le 18/03/2010.
1	Les	le	DET	BN	O	2	det
2	travaux	travail	NOUN	IN	O	5	nsubj:pass
3	ont	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	achévé	achéver	VERB	EN	O	5	ROOT
6	le	le	DET	BT	O	7	det
7	18/03/2010	18/03/2010	NUM	IT	O	5	obl:mod
8	.	.	PUNCT	ET	O	5	punct


#Ils ont consisté :
1	Ils	il	PRON	O	O	3	nsubj
2	ont	avoir	AUX	O	O	3	aux:tense
3	consisté	consister	VERB	O	O	3	ROOT
4	:	:	PUNCT	O	O	3	punct


#*au terrassement/criblage/prétraitement à la chaux des terres des zones 1 et 2,
1	*	*	PUNCT	O	O	3	punct
2	au	au	ADP	O	O	3	case
3	terrassement	terrassement	NOUN	BN	O	3	ROOT
4	/	/	CCONJ	O	O	5	cc
5	criblage	criblage	NOUN	BN	O	3	conj
6	/	/	CCONJ	O	O	7	cc
7	prétraitement	prétraitement	NOUN	BN	O	3	conj
8	à	à	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	chaux	chaux	NOUN	O	O	3	nmod
11	des	de	ADP	O	O	12	case
12	terres	terre	NOUN	O	O	10	nmod
13	des	de	ADP	O	O	14	case
14	zones	zone	NOUN	O	O	12	nmod
15	1	1	NUM	O	O	14	nummod
16	et	et	CCONJ	O	O	17	cc
17	2	2	NUM	O	O	15	conj
18	,	,	PUNCT	O	O	3	punct


#*à la création de la cellule de confinement du site,
1	*	*	PUNCT	O	O	1	ROOT
2	à	à	ADP	O	O	4	case
3	la	le	DET	BN	O	4	det
4	création	création	NOUN	BN	O	1	nmod
5	de	de	ADP	IN	O	7	case
6	la	le	DET	BO	O	7	det
7	cellule	cellule	NOUN	IO	O	4	nmod
8	de	de	ADP	IO	O	9	case
9	confinement	confinement	NOUN	IO	O	7	nmod
10	du	de	ADP	IO	O	11	case
11	site	site	NOUN	EO	O	9	nmod
12	,	,	PUNCT	O	O	4	punct


#*à la mise en dépôt de ces terres à l'intérieur de la cellule,
1	*	*	PUNCT	O	O	4	punct
2	à	à	ADP	O	O	4	case
3	la	le	DET	BN	O	4	det
4	mise	mise	NOUN	IN	O	4	ROOT
5	en	en	ADP	IN	O	6	case
6	dépôt	dépôt	NOUN	EN	O	4	nmod
7	de	de	ADP	O	O	9	case
8	ces	ce	DET	BO	O	9	det
9	terres	terre	NOUN	EO	O	6	nmod
10	à	à	ADP	O	O	12	case
11	l'	le	DET	O	O	12	det
12	intérieur	intérieur	NOUN	O	O	4	nmod
13	de	de	ADP	O	O	15	case
14	la	le	DET	O	O	15	det
15	cellule	cellule	NOUN	O	O	12	nmod
16	,	,	PUNCT	O	O	4	punct


#*à la fermeture de cette dernière et à l'amenagement d'une plateforme de parking.
1	*	*	PUNCT	O	O	4	punct
2	à	à	ADP	O	O	4	case
3	la	le	DET	BN	O	4	det
4	fermeture	fermeture	NOUN	EN	O	4	ROOT
5	de	de	ADP	BO	O	7	case
6	cette	ce	DET	BO	O	7	det
7	dernière	dernier	ADJ	EO	O	4	nmod
8	et	et	CCONJ	O	O	11	cc
9	à	à	ADP	O	O	11	case
10	l'	le	DET	BN	O	11	det
11	amenagement	amenagement	NOUN	IN	O	7	conj
12	d'	de	ADP	IN	O	14	case
13	une	un	DET	BO	O	14	det
14	plateforme	plateforme	NOUN	IO	O	11	nmod
15	de	de	ADP	IO	O	16	case
16	parking	parking	NOUN	EO	O	14	nmod
17	.	.	PUNCT	O	O	4	punct


#Les contrôles réalisés suite aux travaux (sol, eaux souterraines et gaz du sol) ont permis la mise en oeuvre d'une Analyse des Risques Résiduels (ARR) qui a conclu sur des risques sanitaires satisfaisants sur l'usage futur du site.
1	Les	le	DET	BN	O	2	det
2	contrôles	contrôle	NOUN	IN	O	18	nsubj
3	réalisés	réaliser	VERB	EN	O	2	acl
4	suite	suite	NOUN	BL	O	6	case
5	aux	aux	DET	IL	O	6	det
6	travaux	travail	NOUN	EL	O	3	obl:mod
7	(	(	PUNCT	O	O	6	punct
8	sol	sol	NOUN	O	O	6	appos
9	,	,	PUNCT	O	O	10	punct
10	eaux	eau	NOUN	O	O	8	conj
11	souterraines	souterrain	ADJ	O	O	10	amod
12	et	et	CCONJ	O	O	13	cc
13	gaz	gaz	NOUN	O	O	8	conj
14	du	de	ADP	O	O	15	case
15	sol	sol	NOUN	O	O	13	nmod
16	)	)	PUNCT	O	O	6	punct
17	ont	avoir	AUX	O	O	18	aux:tense
18	permis	permettre	VERB	O	O	18	ROOT
19	la	le	DET	BN	O	20	det
20	mise	mise	NOUN	IN	O	18	obj
21	en	en	ADP	EN	O	22	case
22	oeuvre	oeuvre	NOUN	IR	O	20	nmod
23	d'	de	ADP	ER	O	25	case
24	une	un	DET	BN	O	25	det
25	Analyse	analyse	NOUN	BN	O	20	nmod
26	des	de	ADP	IN	O	27	case
27	Risques	risque	NOUN	EN	O	25	nmod
28	Résiduels	résiduel	ADJ	O	O	27	amod
29	(	(	PUNCT	O	O	25	punct
30	ARR	arr	NOUN	O	O	25	appos
31	)	)	PUNCT	O	O	25	punct
32	qui	qui	PRON	O	O	34	nsubj
33	a	avoir	AUX	O	O	34	aux:tense
34	conclu	conclure	VERB	O	O	25	acl:relcl
35	sur	sur	ADP	O	O	37	case
36	des	un	DET	O	O	37	det
37	risques	risque	NOUN	O	O	34	obl:arg
38	sanitaires	sanitaire	ADJ	O	O	37	amod
39	satisfaisants	satisfaisant	ADJ	O	O	37	amod
40	sur	sur	ADP	O	O	42	case
41	l'	le	DET	O	O	42	det
42	usage	usage	NOUN	O	O	39	obl:arg
43	futur	futur	ADJ	O	O	42	amod
44	du	de	ADP	O	O	45	case
45	site	site	NOUN	O	O	42	nmod
46	.	.	PUNCT	O	O	18	punct


#La mise en place d'un suivi des eaux souterraines (conformément à l'AP du 20/11/2009 est réalisée par 3 piézomètres de façon semestrielle avec l'analyse de 8 métaux lourds, HCT, PCB et COHV.
1	La	le	DET	BN	O	2	det
2	mise	mise	NOUN	IN	O	19	nsubj:pass
3	en	en	ADP	IN	O	4	case
4	place	place	NOUN	IN	O	2	nmod
5	d'	de	ADP	IN	O	7	case
6	un	un	DET	IN	O	7	det
7	suivi	suivi	NOUN	EN	O	2	nmod
8	des	de	ADP	IA	O	9	case
9	eaux	eau	NOUN	IA	O	7	nmod
10	souterraines	souterrain	ADJ	EA	O	9	amod
11	(	(	PUNCT	O	O	7	punct
12	conformément	conformément	ADV	O	O	7	amod
13	à	à	ADP	O	O	15	case
14	l'	le	DET	O	O	15	det
15	AP	ap	NOUN	O	O	12	obl:arg
16	du	de	ADP	O	O	17	case
17	20/11/2009	20/11/2009	NOUN	ET	O	15	nmod
18	est	être	AUX	BN	O	19	aux:pass
19	réalisée	réaliser	VERB	EN	O	19	ROOT
20	par	par	ADP	O	O	22	case
21	3	3	NUM	BO	O	22	nummod
22	piézomètres	piézomètre	NOUN	EO	O	19	obl:mod
23	de	de	ADP	O	O	24	case
24	façon	façon	NOUN	O	O	19	obl:mod
25	semestrielle	semestriel	ADJ	O	O	24	amod
26	avec	avec	ADP	O	O	28	case
27	l'	le	DET	O	O	28	det
28	analyse	analyse	NOUN	O	O	19	obl:mod
29	de	de	ADP	O	O	31	case
30	8	8	NUM	BO	BU	31	nummod
31	métaux	métal	NOUN	BO	ES	28	nmod
32	lourds	lourd	ADJ	EO	ES	31	amod
33	,	,	PUNCT	O	O	34	punct
34	HCT	hct	NOUN	O	BS	31	conj
35	,	,	PUNCT	O	O	36	punct
36	PCB	pcb	NOUN	O	BS	31	conj
37	et	et	CCONJ	O	O	38	cc
38	COHV	cohv	NOUN	O	BS	31	conj
39	.	.	PUNCT	O	O	19	punct


#La dernière campagne de Septembre 2011 a montré que seul un piézomètre (PZ3) à une teneur en PCB supérieure à la norme eau potable.
1	La	le	DET	BN	O	3	det
2	dernière	dernier	ADJ	IN	O	3	amod
3	campagne	campagne	NOUN	IN	O	8	nsubj
4	de	de	ADP	BT	O	5	case
5	Septembre	septembre	NOUN	IT	O	3	nmod
6	2011	2011	NUM	ET	O	5	nmod
7	a	avoir	AUX	O	O	8	aux:tense
8	montré	montrer	VERB	O	O	8	ROOT
9	que	que	SCONJ	O	O	12	mark
10	seul	seul	ADJ	O	O	12	amod
11	un	un	DET	O	O	12	det
12	piézomètre	piézomètre	NOUN	O	O	8	ccomp
13	(	(	PUNCT	O	O	12	punct
14	PZ3	pz3	NOUN	O	O	12	appos
15	)	)	PUNCT	O	O	12	punct
16	à	à	ADP	O	O	18	case
17	une	un	DET	O	O	18	det
18	teneur	teneur	NOUN	O	O	12	nmod
19	en	en	ADP	O	O	20	case
20	PCB	pcb	NOUN	O	BS	18	nmod
21	supérieure	supérieur	ADJ	O	O	18	amod
22	à	à	ADP	O	O	24	case
23	la	le	DET	O	O	24	det
24	norme	norme	NOUN	O	O	21	obl:arg
25	eau	eau	NOUN	O	O	24	nmod
26	potable	potable	ADJ	O	O	25	amod
27	.	.	PUNCT	O	O	12	punct


#Tous les autres paramètres HCT, Métaux lourds, PCB sont inférieurs voire largement inférieurs aux valeurs de la norme eau potable.
1	Tous	tout	ADJ	O	O	4	amod
2	les	le	DET	O	O	4	det
3	autres	autre	ADJ	O	O	4	amod
4	paramètres	paramètre	NOUN	O	O	12	nsubj
5	HCT	hct	NOUN	O	BS	4	nmod
6	,	,	PUNCT	O	O	7	punct
7	Métaux	métal	NOUN	O	BS	5	conj
8	lourds	lourd	ADJ	O	ES	7	amod
9	,	,	PUNCT	O	O	10	punct
10	PCB	pcb	NOUN	O	BS	7	nmod
11	sont	être	AUX	O	O	12	cop
12	inférieurs	inférieur	ADJ	O	O	12	ROOT
13	voire	voire	CCONJ	O	O	15	cc
14	largement	largement	ADV	O	O	15	advmod
15	inférieurs	inférieur	ADJ	O	O	12	conj
16	aux	à	ADP	O	O	17	case
17	valeurs	valeur	NOUN	O	O	15	obl:arg
18	de	de	ADP	O	O	20	case
19	la	le	DET	O	O	20	det
20	norme	norme	NOUN	O	O	17	nmod
21	eau	eau	NOUN	O	O	20	nmod
22	potable	potable	ADJ	O	O	21	amod
23	.	.	PUNCT	O	O	12	punct


#84.0024
#CEREALIS (Ex Manufacture des Engrais VITAL) - 84 -
1	CEREALIS	CEREALIS	PROPN	BO	BI	1	ROOT
2	(	(	PUNCT	O	O	1	punct
3	Ex	Ex	PROPN	O	O	1	dep
4	Manufacture	manufacture	NOUN	O	EI	3	nmod
5	des	de	ADP	O	EI	6	case
6	Engrais	engrais	NOUN	BO	EI	4	nmod
7	VITAL	vital	ADJ	EO	EI	6	amod
8	)	)	PUNCT	O	O	1	punct
9	-	-	PUNCT	O	O	10	punct
10	84	84	NUM	O	EI	10	ROOT
11	-	-	PUNCT	O	EI	11	ROOT


#La société de la Manufacture des Engrais VITAL exploitait à Entraigues-sur-la-Sorgues une usine de fabrication d'engrais et un entrepôt de produits phytosanitaires.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	EO	II	9	nsubj
3	de	de	ADP	O	II	5	case
4	la	le	DET	BO	II	5	det
5	Manufacture	manufacture	NOUN	IO	EI	2	nmod
6	des	de	ADP	IO	EI	7	case
7	Engrais	engrais	NOUN	IO	EI	5	nmod
8	VITAL	VITAL	PROPN	EO	EI	7	nmod
9	exploitait	exploiter	VERB	BR	O	9	ROOT
10	à	à	ADP	BL	O	11	case
11	Entraigues	Entraigues	PROPN	IL	O	9	obl:mod
12	-	-	PROPN	IL	O	9	obl:mod
13	sur	sur	PROPN	IL	O	9	obl:mod
14	-	-	PROPN	IL	O	9	obl:mod
15	la	le	PROPN	IL	O	9	obl:mod
16	-	-	PROPN	EL	O	9	obl:mod
17	Sorgues	Sorgues	PROPN	EL	O	9	obl:mod
18	une	un	DET	BO	O	19	det
19	usine	usine	NOUN	EO	O	9	obj
20	de	de	ADP	IA	O	21	case
21	fabrication	fabrication	NOUN	IA	O	19	nmod
22	d'	de	ADP	IA	O	23	case
23	engrais	engrais	NOUN	IA	O	21	nmod
24	et	et	CCONJ	O	O	26	cc
25	un	un	DET	BO	O	26	det
26	entrepôt	entrepôt	NOUN	BO	O	19	conj
27	de	de	ADP	IO	O	28	case
28	produits	produit	NOUN	IO	O	26	nmod
29	phytosanitaires	phytosanitaire	ADJ	EO	O	28	amod
30	.	.	PUNCT	O	O	9	punct


#Ses activités étaient autorisées par un arrêté préfectoral du 15/11/1982 et par celui du 04/04/2006.
1	Ses	son	DET	BA	O	2	det
2	activités	activité	NOUN	EA	O	4	nsubj:pass
3	étaient	être	AUX	BN	O	4	aux:pass
4	autorisées	autoriser	VERB	EN	O	4	ROOT
5	par	par	ADP	O	O	7	case
6	un	un	DET	BO	O	7	det
7	arrêté	arrêté	NOUN	IO	O	4	obl:agent
8	préfectoral	préfectoral	ADJ	EO	O	7	amod
9	du	de	ADP	O	O	10	case
10	15/11/1982	15/11/1982	NOUN	IT	O	7	nmod
11	et	et	CCONJ	O	O	13	cc
12	par	par	ADP	O	O	13	case
13	celui	celui	PRON	BO	O	7	conj
14	du	de	ADP	IT	O	15	case
15	04/04/2006	04/04/2006	NOUN	IT	O	13	nmod
16	.	.	PUNCT	ET	O	4	punct


#La société a été liquidée et CEREALIS ré-occupe le site pour ses activités de coopérative agricole.
1	La	le	DET	BO	O	2	det
2	société	société	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	liquidée	liquider	VERB	EN	O	5	ROOT
6	et	et	CCONJ	O	O	8	cc
7	CEREALIS	CEREALIS	PROPN	BO	BI	8	nsubj
8	ré-occupe	ré-occupe	VERB	BN	O	5	conj
9	le	le	DET	BO	O	10	det
10	site	site	NOUN	EO	O	8	obj
11	pour	pour	ADP	O	O	13	case
12	ses	son	DET	BA	O	13	det
13	activités	activité	NOUN	IA	O	8	obl:mod
14	de	de	ADP	IA	O	15	case
15	coopérative	coopérative	NOUN	IA	O	13	nmod
16	agricole	agricole	ADJ	EA	O	15	amod
17	.	.	PUNCT	O	O	5	punct


#Le site a arrêté son activité le 9 novembre 2007 (jugement du tribunal de grande instance de Carpentras).
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj
3	a	avoir	AUX	BN	O	4	aux:tense
4	arrêté	arrêter	VERB	IN	O	4	ROOT
5	son	son	DET	IN	O	6	det
6	activité	activité	NOUN	EN	O	4	obj
7	le	le	DET	BT	O	8	det
8	9	9	NUM	IT	O	4	obl:mod
9	novembre	novembre	NOUN	IT	O	8	nmod
10	2007	2007	NUM	ET	O	9	nmod
11	(	(	PUNCT	O	O	4	punct
12	jugement	jugement	NOUN	O	O	4	obl:mod
13	du	de	ADP	O	O	14	case
14	tribunal	tribunal	NOUN	IO	O	12	nmod
15	de	de	ADP	IO	O	17	case
16	grande	grand	ADJ	IO	O	17	amod
17	instance	instance	NOUN	EO	O	14	nmod
18	de	de	ADP	O	O	19	case
19	Carpentras	Carpentras	PROPN	BO	O	14	nmod
20	)	)	PUNCT	O	O	4	punct
21	.	.	PUNCT	O	O	4	punct


#Le dossier de cessation d’activité a été transmis à la sous-préfecture de Carpentras le 18 novembre 2008.
1	Le	le	DET	BO	O	2	det
2	dossier	dossier	NOUN	IO	O	9	nsubj:pass
3	de	de	ADP	IO	O	4	case
4	cessation	cessation	NOUN	BN	O	2	nmod
5	d’	d’	ADP	IN	O	6	case
6	activité	activité	NOUN	EN	O	4	nmod
7	a	avoir	AUX	BN	O	9	aux:tense
8	été	être	AUX	IN	O	9	aux:pass
9	transmis	transmettre	VERB	EN	O	9	ROOT
10	à	à	ADP	O	O	12	case
11	la	le	DET	BO	O	12	det
12	sous-préfecture	sous-préfecture	NOUN	EO	O	9	obl:arg
13	de	de	ADP	O	O	14	case
14	Carpentras	Carpentras	PROPN	IT	O	12	nmod
15	le	le	DET	BT	O	16	det
16	18	18	NUM	IT	O	9	obl:mod
17	novembre	novembre	NOUN	IT	O	16	nmod
18	2008	2008	PUNCT	ET	O	17	nmod
19	.	.	PUNCT	ET	O	9	punct


#Ce dossier comprenait notamment un diagnostic de sols effectués par la société COPRAMEX, qui mettait en évidence des teneurs en sulfates et nitrates, dans les eaux souterraines en aval hydraulique du site, supérieures aux valeurs prises en considération.
1	Ce	ce	DET	O	O	2	det
2	dossier	dossier	NOUN	O	O	3	nsubj
3	comprenait	comprendre	VERB	O	O	3	ROOT
4	notamment	notamment	ADV	O	O	3	advmod
5	un	un	DET	BN	O	6	det
6	diagnostic	diagnostic	NOUN	IN	O	3	obj
7	de	de	ADP	IN	O	8	case
8	sols	sol	NOUN	IN	O	6	nmod
9	effectués	effectuer	VERB	BN	O	6	acl
10	par	par	ADP	O	O	12	case
11	la	le	DET	BO	BI	12	det
12	société	société	NOUN	IO	II	9	obl:agent
13	COPRAMEX	COPRAMEX	PROPN	EO	EI	12	flat:name
14	,	,	PUNCT	O	O	12	punct
15	qui	qui	PRON	O	O	16	nsubj
16	mettait	mettre	VERB	O	O	12	acl:relcl
17	en	en	ADP	O	O	18	case
18	évidence	évidence	NOUN	O	O	16	obl:arg
19	des	un	DET	BO	O	20	det
20	teneurs	teneur	NOUN	EO	O	16	obj
21	en	en	ADP	O	O	22	case
22	sulfates	sulfate	NOUN	O	BS	20	nmod
23	et	et	CCONJ	O	O	24	cc
24	nitrates	nitrate	NOUN	EO	ES	22	conj
25	,	,	PUNCT	O	O	16	punct
26	dans	dans	ADP	O	O	28	case
27	les	le	DET	O	O	28	det
28	eaux	eau	NOUN	O	O	16	obl:mod
29	souterraines	souterrain	ADJ	O	O	28	amod
30	en	en	ADP	BL	O	31	case
31	aval	aval	NOUN	IL	O	28	nmod
32	hydraulique	hydraulique	ADJ	IL	O	31	amod
33	du	de	ADP	IL	O	34	case
34	site	site	NOUN	EL	O	31	nmod
35	,	,	PUNCT	O	O	28	punct
36	supérieures	supérieur	ADJ	O	O	28	amod
37	aux	à	ADP	O	O	38	case
38	valeurs	valeur	NOUN	O	O	36	obl:arg
39	prises	prendre	VERB	O	O	38	acl
40	en	en	ADP	O	O	41	case
41	considération	considération	NOUN	O	O	39	obl:arg
42	.	.	PUNCT	O	O	3	punct


#À la suite de ce diagnostic, COPRAMEX recommandait en particulier de :
1	À	à	ADP	O	O	3	case
2	la	le	DET	O	O	3	det
3	suite	suite	NOUN	O	O	9	obl:mod
4	de	de	ADP	O	O	6	case
5	ce	ce	DET	BN	O	6	det
6	diagnostic	diagnostic	NOUN	EN	O	3	nmod
7	,	,	PUNCT	O	O	9	punct
8	COPRAMEX	COPRAMEX	PROPN	O	EI	9	nsubj
9	recommandait	recommander	VERB	O	O	9	ROOT
10	en	en	ADP	O	O	9	advmod
11	particulier	particulier	ADJ	O	O	10	fixed
12	de	de	ADP	O	O	13	case
13	 	 	SPACE	O	O	9	dep
14	:	:	PUNCT	O	O	9	punct


#- finaliser le démantèlement ou la neutralisation des installations,
1	-	-	PUNCT	O	O	2	punct
2	finaliser	finaliser	VERB	BO	O	2	ROOT
3	le	le	DET	BN	O	4	det
4	démantèlement	démantèlement	NOUN	BN	O	2	obj
5	ou	ou	CCONJ	O	O	7	cc
6	la	le	DET	BN	O	7	det
7	neutralisation	neutralisation	NOUN	BN	O	4	conj
8	des	de	ADP	IN	O	9	case
9	installations	installation	NOUN	EN	O	4	nmod
10	,	,	PUNCT	O	O	2	punct


#- suivre la qualité des eaux souterraines selon une périodicité semestrielle,
1	-	-	PUNCT	O	O	2	punct
2	suivre	suivre	VERB	O	O	2	ROOT
3	la	le	DET	BO	O	4	det
4	qualité	qualité	NOUN	IO	O	2	obj
5	des	de	ADP	IO	O	6	case
6	eaux	eau	NOUN	IO	O	4	nmod
7	souterraines	souterrain	ADJ	EO	O	6	amod
8	selon	selon	ADP	O	O	10	case
9	une	un	DET	O	O	10	det
10	périodicité	périodicité	NOUN	O	O	2	obl:mod
11	semestrielle	semestriel	ADJ	O	O	10	amod
12	,	,	PUNCT	O	O	2	punct


#- s’assurer de l’absence effective d’un usage sensible des eaux souterraines.
1	-	-	PUNCT	O	O	3	punct
2	s’	s’	PRON	O	O	3	expl:comp
3	assurer	assurer	VERB	O	O	3	ROOT
4	de	de	ADP	O	O	6	case
5	l’	l’	DET	O	O	6	det
6	absence	absence	NOUN	O	O	3	obl:arg
7	effective	effectif	ADJ	O	O	6	amod
8	d’	d’	ADP	O	O	10	case
9	un	un	DET	O	O	10	det
10	usage	usage	NOUN	IA	O	6	nmod
11	sensible	sensible	ADJ	IA	O	10	amod
12	des	de	ADP	IA	O	13	case
13	eaux	eau	NOUN	IA	O	10	nmod
14	souterraines	souterrain	ADJ	EA	O	13	amod
15	.	.	PUNCT	O	O	3	punct


#Par jugement en date du 19 décembre 2008, le tribunal de grande instance de Carpentras a constaté l’impécuniosité de la procédure collective (le liquidateur n’était ainsi pas tenu de payer la créance environnementale sur les deniers de la procédure collective).
1	Par	par	ADP	O	O	2	case
2	jugement	jugement	NOUN	O	O	18	obl:mod
3	en	en	ADP	BT	O	4	case
4	date	date	NOUN	IT	O	2	nmod
5	du	de	ADP	IT	O	6	case
6	19	19	NUM	IT	O	4	nmod
7	décembre	décembre	NOUN	IT	O	6	nmod
8	2008	2008	PUNCT	ET	O	7	nmod
9	,	,	PUNCT	ET	O	18	punct
10	le	le	DET	BO	O	11	det
11	tribunal	tribunal	NOUN	IO	O	18	nsubj
12	de	de	ADP	IO	O	14	case
13	grande	grand	ADJ	IO	O	14	amod
14	instance	instance	NOUN	EO	O	11	nmod
15	de	de	ADP	O	O	16	case
16	Carpentras	Carpentras	PROPN	IL	O	11	nmod
17	a	avoir	AUX	BN	O	18	aux:tense
18	constaté	constater	VERB	EN	O	18	ROOT
19	l’	l’	DET	O	O	20	det
20	impécuniosité	impécuniosité	NOUN	O	O	18	obj
21	de	de	ADP	O	O	23	case
22	la	le	DET	O	O	23	det
23	procédure	procédure	NOUN	O	O	20	nmod
24	collective	collectif	ADJ	O	O	23	amod
25	(	(	PUNCT	O	O	18	punct
26	le	le	DET	O	O	27	det
27	liquidateur	liquidateur	NOUN	O	O	32	nsubj
