
#77.0112
#Après une activité industrielle de plus de cent ans dans la fabrication de tubes en cuivre, laiton, maillechort puis plus récemment en plastique PVC, la Société MUELLER EUROPE a cessé son activité le 4 mars 2003.
1	Après	après	ADP	BR	O	3	case
6	avec	avec	ADP	O	O	8	case
7	les	le	DET	BO	O	8	det
8	terres	terre	NOUN	IO	O	4	nmod
9	en	en	ADP	IO	O	10	case
10	place	place	NOUN	EN	O	8	nmod
11	:	:	PUNCT	O	O	2	punct
12	les	le	DET	O	O	13	det
13	superficies	superficie	NOUN	O	O	17	nsubj:pass
14	non	non	ADV	O	O	15	advmod
15	bâties	bâtir	VERB	O	O	13	acl
16	sont	être	AUX	O	O	17	aux:pass
17	recouvertes	recouvrir	VERB	O	O	2	parataxis
18	de	de	ADP	O	O	19	case
19	remblais	remblai	NOUN	O	O	17	obl:arg
20	sains	sain	ADJ	O	O	19	amod
21	en	en	ADP	O	O	22	case
22	surface	surface	NOUN	O	O	17	obl:mod
23	.	.	PUNCT	O	O	2	punct


#- absence de puits permettant l'utilisation des eaux de la nappe superficielle.
1	-	-	PUNCT	O	O	2	punct
2	absence	absence	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	puits	puits	NOUN	O	O	2	nmod
5	permettant	permettre	VERB	O	O	4	acl
6	l'	le	DET	O	O	7	det
7	utilisation	utilisation	NOUN	O	O	5	obj
8	des	de	ADP	O	O	9	case
9	eaux	eau	NOUN	O	O	7	nmod
10	de	de	ADP	O	O	12	case
11	la	le	DET	O	O	12	det
12	nappe	nappe	NOUN	O	O	9	nmod
13	superficielle	superficiel	ADJ	O	O	12	amod
14	.	.	PUNCT	O	O	2	punct


#- passage de canalisations d'eau potable hors des zones identifiées comme polluées.
1	-	-	PUNCT	O	O	2	punct
2	passage	passage	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	canalisations	canalisation	NOUN	O	O	2	nmod
5	d'	de	ADP	O	O	6	case
6	eau	eau	NOUN	O	O	4	nmod
7	potable	potable	ADJ	O	O	6	amod
8	hors	hors	ADP	O	O	10	case
9	des	de	ADP	BO	O	10	det
10	zones	zone	NOUN	EO	O	2	nmod
11	identifiées	identifier	VERB	O	O	10	acl
12	comme	comme	ADP	O	O	13	mark
13	polluées	polluer	VERB	O	O	11	xcomp
14	.	.	PUNCT	O	O	2	punct


#- une servitude de passage et d'accès aux ouvrages à l'organisme compétent chargé de la surveillance de la qualité des eaux souterraines sur le site et le maintien du bâti dans la configuration actuelle.
1	-	-	PUNCT	O	O	3	punct
2	une	un	DET	BO	O	3	det
3	servitude	servitude	NOUN	EO	O	3	ROOT
4	de	de	ADP	O	O	5	case
5	passage	passage	NOUN	O	O	3	nmod
6	et	et	CCONJ	O	O	8	cc
7	d'	de	ADP	O	O	8	case
8	accès	accès	NOUN	O	O	5	conj
9	aux	à	ADP	O	O	10	case
10	ouvrages	ouvrage	NOUN	O	O	8	nmod
11	à	à	ADP	O	O	13	case
12	l'	le	DET	O	O	13	det
13	organisme	organisme	NOUN	O	O	3	nmod
14	compétent	compétent	ADJ	O	O	13	amod
15	chargé	charger	VERB	O	O	13	acl
16	de	de	ADP	O	O	18	case
17	la	le	DET	O	O	18	det
18	surveillance	surveillance	NOUN	BA	O	15	obl:arg
19	de	de	ADP	IA	O	21	case
20	la	le	DET	IA	O	21	det
21	qualité	qualité	NOUN	IA	O	18	nmod
22	des	de	ADP	IA	O	23	case
23	eaux	eau	NOUN	IA	O	21	nmod
24	souterraines	souterrain	ADJ	EA	O	23	amod
25	sur	sur	ADP	O	O	27	case
26	le	le	DET	O	O	27	det
27	site	site	NOUN	O	O	21	nmod
28	et	et	CCONJ	O	O	30	cc
29	le	le	DET	BN	O	30	det
30	maintien	maintien	NOUN	IN	O	18	conj
31	du	de	ADP	IN	O	32	case
32	bâti	bâti	NOUN	EN	O	30	nmod
33	dans	dans	ADP	O	O	35	case
34	la	le	DET	O	O	35	det
35	configuration	configuration	NOUN	O	O	30	nmod
36	actuelle	actuel	ADJ	O	O	35	amod
37	.	.	PUNCT	O	O	3	punct


#Un arrêté préfectoral complémentaire a été pris le 6 février 2013 pour encadrer la surveillance de la qualité des eaux souterraines.
1	Un	un	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	7	nsubj:pass
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	complémentaire	complémentaire	ADJ	EO	O	2	amod
5	a	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	pris	prendre	VERB	EN	O	7	ROOT
8	le	le	DET	BT	O	9	det
9	6	6	NUM	IT	O	7	obl:mod
10	février	février	NOUN	IT	O	9	nmod
11	2013	2013	NUM	ET	O	10	nmod
12	pour	pour	ADP	O	O	13	mark
13	encadrer	encadrer	VERB	BR	O	7	advcl
14	la	le	DET	BA	O	15	det
15	surveillance	surveillance	NOUN	BA	O	13	obj
16	de	de	ADP	IA	O	18	case
17	la	le	DET	IA	O	18	det
18	qualité	qualité	NOUN	IA	O	15	nmod
19	des	de	ADP	IA	O	20	case
20	eaux	eau	NOUN	IA	O	18	nmod
21	souterraines	souterrain	ADJ	EA	O	20	amod
22	.	.	PUNCT	O	O	7	punct


#Les analyses réalisées ont été transmises à l'inspection des installations classées.
1	Les	le	DET	BO	O	2	det
2	analyses	analyse	NOUN	BO	O	6	nsubj:pass
3	réalisées	réaliser	VERB	EO	O	2	acl
4	ont	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	transmises	transmettre	VERB	EN	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	inspection	inspection	NOUN	O	O	6	obl:arg
10	des	de	ADP	O	O	11	case
11	installations	installation	NOUN	O	O	9	nmod
12	classées	classer	VERB	O	O	11	acl
13	.	.	PUNCT	O	O	6	punct


#Les inspections sur site de janvier 2015 et mai 2017 ont permis de constater le changement d'affectation du site et la présence d’activités très variées, notamment de garages, d'entreposage de palettes, de tri et transit de papiers, cartons et plastiques ou encore de stockage de vêtements.
1	Les	le	DET	BN	O	2	det
2	inspections	inspection	NOUN	EN	O	12	nsubj
3	sur	sur	ADP	IN	O	4	case
4	site	site	NOUN	EN	O	2	nmod
5	de	de	ADP	BT	O	6	case
6	janvier	janvier	NOUN	IT	O	2	nmod
7	2015	2015	NUM	IT	O	6	nmod
8	et	et	CCONJ	IT	O	9	cc
9	mai	mai	NOUN	IT	O	6	conj
10	2017	2017	NUM	ET	O	9	nmod
11	ont	avoir	AUX	O	O	12	aux:tense
12	permis	permettre	VERB	O	O	12	ROOT
13	de	de	ADP	O	O	14	mark
14	constater	constater	VERB	O	O	12	xcomp
15	le	le	DET	BN	O	16	det
16	changement	changement	NOUN	IN	O	14	obj
17	d'	de	ADP	IN	O	18	case
18	affectation	affectation	NOUN	EN	O	16	nmod
19	du	de	ADP	O	O	20	case
20	site	site	NOUN	O	O	18	nmod
21	et	et	CCONJ	O	O	23	cc
22	la	le	DET	O	O	23	det
23	présence	présence	NOUN	O	O	16	conj
24	d’	d’	ADP	O	O	25	case
25	activités	activité	NOUN	O	O	23	nmod
26	très	très	ADV	O	O	27	advmod
27	variées	varier	ADJ	O	O	25	amod
28	,	,	PUNCT	O	O	25	punct
29	notamment	notamment	ADV	O	O	31	advmod
30	de	de	ADP	O	O	31	case
31	garages	garage	NOUN	BO	O	25	nmod
32	,	,	PUNCT	O	O	34	punct
33	d'	de	ADP	BA	O	34	case
34	entreposage	entreposage	NOUN	IA	O	31	conj
35	de	de	ADP	IA	O	36	case
36	palettes	palette	NOUN	IA	O	34	nmod
37	,	,	PUNCT	O	O	39	punct
38	de	de	ADP	O	O	39	case
39	tri	tri	NOUN	BA	O	31	conj
40	et	et	CCONJ	IA	O	41	cc
41	transit	transit	NOUN	IA	O	31	conj
42	de	de	ADP	IA	O	43	case
43	papiers	papier	NOUN	EA	O	31	nmod
44	,	,	PUNCT	O	O	45	punct
45	cartons	carton	NOUN	O	O	43	conj
46	et	et	CCONJ	O	O	47	cc
47	plastiques	plastique	NOUN	O	O	43	conj
48	ou	ou	CCONJ	O	O	51	cc
49	encore	encore	ADV	O	O	51	advmod
50	de	de	ADP	O	O	51	case
51	stockage	stockage	NOUN	IA	O	43	conj
52	de	de	ADP	IA	O	53	case
53	vêtements	vêtement	NOUN	EA	O	51	nmod
54	.	.	PUNCT	O	O	12	punct


#Les résultats du suivi de la qualité des eaux souterraines ont montré une stabilisation des teneurs à des niveaux relativement faibles.
1	Les	le	DET	O	O	2	det
2	résultats	résultat	NOUN	O	O	12	nsubj
3	du	de	ADP	O	O	4	case
4	suivi	suivi	NOUN	IA	O	2	nmod
5	de	de	ADP	IA	O	7	case
6	la	le	DET	BO	O	7	det
7	qualité	qualité	NOUN	IO	O	4	nmod
8	des	de	ADP	IO	O	9	case
9	eaux	eau	NOUN	IO	O	7	nmod
10	souterraines	souterrain	ADJ	EO	O	9	amod
11	ont	avoir	AUX	O	O	12	aux:tense
12	montré	montrer	VERB	O	O	12	ROOT
13	une	un	DET	O	O	14	det
14	stabilisation	stabilisation	NOUN	O	O	12	obj
15	des	de	ADP	O	O	16	case
16	teneurs	teneur	NOUN	O	O	14	nmod
17	à	à	ADP	O	O	19	case
18	des	un	DET	O	O	19	det
19	niveaux	niveau	NOUN	O	O	14	nmod
20	relativement	relativement	ADV	O	O	21	advmod
21	faibles	faible	ADJ	O	O	19	amod
22	.	.	PUNCT	O	O	12	punct


#Par ailleurs, la visite de mai 2017 a permis de constater une incompatibilité entre les activités menées actuellement sur le site et le maintien des piézomètres dans des conditions garantissant l'absence de risque de pollution des eaux souterraines.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	10	obl:mod
3	,	,	PUNCT	O	O	10	punct
4	la	le	DET	BN	O	5	det
5	visite	visite	NOUN	EN	O	10	nsubj
6	de	de	ADP	BT	O	7	case
7	mai	mai	NOUN	IT	O	5	nmod
8	2017	2017	NUM	ET	O	7	nmod
9	a	avoir	AUX	O	O	10	aux:tense
10	permis	permettre	VERB	O	O	10	ROOT
11	de	de	ADP	O	O	12	mark
12	constater	constater	VERB	O	O	10	xcomp
13	une	un	DET	O	O	14	det
14	incompatibilité	incompatibilité	NOUN	O	O	12	obj
15	entre	entre	ADP	O	O	17	case
16	les	le	DET	BA	O	17	det
17	activités	activité	NOUN	IA	O	14	nmod
18	menées	mener	VERB	EA	O	17	acl
19	actuellement	actuellement	ADV	IR	O	18	advmod
20	sur	sur	ADP	ER	O	22	case
21	le	le	DET	BO	O	22	det
22	site	site	NOUN	EO	O	18	obl:mod
23	et	et	CCONJ	O	O	25	cc
24	le	le	DET	BN	O	25	det
25	maintien	maintien	NOUN	IN	O	17	conj
26	des	de	ADP	IN	O	27	case
27	piézomètres	piézomètre	NOUN	EO	O	25	nmod
28	dans	dans	ADP	O	O	30	case
29	des	un	DET	BO	O	30	det
30	conditions	condition	NOUN	EO	O	12	obl:mod
31	garantissant	garantir	VERB	O	O	30	acl
32	l'	le	DET	O	O	33	det
33	absence	absence	NOUN	O	O	31	obj
34	de	de	ADP	O	O	35	case
35	risque	risque	NOUN	O	O	33	nmod
36	de	de	ADP	O	O	37	case
37	pollution	pollution	NOUN	O	O	35	nmod
38	des	de	ADP	O	O	39	case
39	eaux	eau	NOUN	O	O	37	nmod
40	souterraines	souterrain	ADJ	O	O	39	amod
41	.	.	PUNCT	O	O	10	punct


#Ainsi, par lettre préfectorale du 15/06/2017, il a été demandé à la société PARAMELT BV de procéder au comblement dans les règles de l'art des piézomètres utilisés pour les campagnes de surveillance de la qualité des eaux souterraines et de transmettre, dans ce cadre, les éléments justificatifs du rebouchage effectif et conforme à la réglementation en vigueur de ces ouvrages.
1	Ainsi	ainsi	ADV	O	O	12	advmod
2	,	,	PUNCT	O	O	12	punct
3	par	par	ADP	O	O	4	case
4	lettre	lettre	NOUN	O	O	12	obl:mod
5	préfectorale	préfectoral	ADJ	O	O	4	amod
6	du	de	ADP	O	O	7	case
7	15/06/2017	15/06/2017	NOUN	ET	O	4	nmod
8	,	,	PUNCT	O	O	12	punct
9	il	il	PRON	O	O	12	nsubj:pass
10	a	avoir	AUX	BN	O	12	aux:tense
11	été	être	AUX	IN	O	12	aux:pass
12	demandé	demander	VERB	EN	O	12	ROOT
13	à	à	ADP	O	O	15	case
14	la	le	DET	BO	BI	15	det
15	société	société	NOUN	IO	II	12	obl:arg
16	PARAMELT	PARAMELT	PROPN	EO	EI	15	appos
17	BV	BV	PROPN	EO	EI	16	flat:name
18	de	de	ADP	BN	O	19	mark
19	procéder	procéder	VERB	IN	O	12	xcomp
20	au	au	ADP	IN	O	21	case
21	comblement	comblement	NOUN	EN	O	19	obl:arg
22	dans	dans	ADP	BT	O	24	case
23	les	le	DET	BO	O	24	det
24	règles	règle	NOUN	IO	O	19	obl:mod
25	de	de	ADP	IO	O	27	case
26	l'	le	DET	IO	O	27	det
27	art	art	NOUN	EO	O	24	nmod
28	des	de	ADP	O	O	29	case
29	piézomètres	piézomètre	NOUN	EO	O	24	nmod
30	utilisés	utiliser	VERB	BR	O	29	acl
31	pour	pour	ADP	ER	O	33	case
32	les	le	DET	BA	O	33	det
33	campagnes	campagne	NOUN	IA	O	30	obl:mod
34	de	de	ADP	IA	O	35	case
35	surveillance	surveillance	NOUN	IA	O	33	nmod
36	de	de	ADP	IA	O	38	case
37	la	le	DET	IA	O	38	det
38	qualité	qualité	NOUN	IA	O	35	nmod
39	des	de	ADP	IA	O	40	case
40	eaux	eau	NOUN	IA	O	38	nmod
41	souterraines	souterrain	ADJ	EA	O	40	amod
42	et	et	CCONJ	O	O	44	cc
43	de	de	ADP	BN	O	44	mark
44	transmettre	transmettre	VERB	EN	O	29	conj
45	,	,	PUNCT	O	O	44	punct
46	dans	dans	ADP	O	O	48	case
47	ce	ce	DET	O	O	48	det
48	cadre	cadre	NOUN	O	O	44	obl:mod
49	,	,	PUNCT	O	O	44	punct
50	les	le	DET	O	O	51	det
51	éléments	élément	NOUN	O	O	44	obj
52	justificatifs	justificatif	ADJ	O	O	51	amod
53	du	de	ADP	BN	O	54	case
54	rebouchage	rebouchage	NOUN	EN	O	51	nmod
55	effectif	effectif	ADJ	O	O	54	amod
56	et	et	CCONJ	O	O	57	cc
57	conforme	conforme	ADJ	O	O	55	conj
58	à	à	ADP	O	O	60	case
59	la	le	DET	O	O	60	det
60	réglementation	réglementation	NOUN	O	O	57	obl:arg
61	en	en	ADP	O	O	62	case
62	vigueur	vigueur	NOUN	O	O	60	nmod
63	de	de	ADP	O	O	65	case
64	ces	ce	DET	O	O	65	det
65	ouvrages	ouvrage	NOUN	O	O	60	nmod
66	.	.	PUNCT	O	O	12	punct


#A réception de ces documents, il pourra être acté l'arrêt de la surveillance de la qualité des eaux souterraines.
1	A	à	ADP	BR	O	2	case
2	réception	réception	NOUN	EN	O	8	obl:mod
3	de	de	ADP	BO	O	5	case
4	ces	ce	DET	BO	O	5	det
5	documents	document	NOUN	EO	O	2	nmod
6	,	,	PUNCT	O	O	8	punct
7	il	il	PRON	O	O	8	nsubj
8	pourra	pouvoir	VERB	O	O	8	ROOT
9	être	être	AUX	O	O	10	aux:pass
10	acté	acter	VERB	EN	O	8	xcomp
11	l'	le	DET	BN	O	12	det
12	arrêt	arrêt	NOUN	O	O	10	obl:mod
13	de	de	ADP	O	O	15	case
14	la	le	DET	BA	O	15	det
15	surveillance	surveillance	NOUN	BA	O	12	nmod
16	de	de	ADP	IA	O	18	case
17	la	le	DET	IA	O	18	det
18	qualité	qualité	NOUN	IA	O	15	nmod
19	des	de	ADP	IA	O	20	case
20	eaux	eau	NOUN	IA	O	18	nmod
21	souterraines	souterrain	ADJ	EA	O	20	amod
22	.	.	PUNCT	O	O	8	punct


#92.0021
#Ancienne station-service exploitée par BP remplacée par un distributeur de pneumatiques, Euromaster.
1	Ancienne	ancien	ADJ	BO	O	2	amod
2	station	station	NOUN	EO	O	2	ROOT
3	-	-	NOUN	O	O	2	nmod
4	service	service	NOUN	O	O	3	nmod
5	exploitée	exploiter	VERB	BN	O	3	acl
6	par	par	ADP	ER	O	7	case
7	BP	BP	PROPN	BO	BI	5	obl:agent
8	remplacée	remplacer	VERB	BO	O	3	acl
9	par	par	ADP	ER	O	11	case
10	un	un	DET	BO	O	11	det
11	distributeur	distributeur	NOUN	BA	O	8	obl:agent
12	de	de	ADP	IA	O	13	case
13	pneumatiques	pneumatique	NOUN	EA	O	11	nmod
14	,	,	PUNCT	O	O	11	punct
15	Euromaster	Euromaster	PROPN	EO	EI	11	appos
16	.	.	PUNCT	O	O	2	punct


#Pollution accidentelle découverte en 1991 suite à des infiltrations importantes de super-carburant dans le métro, justifiant l'arrêt du métro et la suspension de la station-service.
1	Pollution	pollution	NOUN	BN	O	1	ROOT
2	accidentelle	accidentel	ADJ	EN	O	1	amod
3	découverte	découvrir	VERB	EN	O	1	acl
4	en	en	ADP	BT	O	5	case
5	1991	1991	NUM	ET	O	3	obl:mod
6	suite	suite	NOUN	BR	O	9	case
7	à	à	ADP	ER	O	6	fixed
8	des	un	DET	BO	O	9	det
9	infiltrations	infiltration	NOUN	BO	O	3	obl:mod
10	importantes	important	ADJ	EO	O	9	amod
11	de	de	ADP	O	O	12	case
12	super-carburant	super-carburant	NOUN	EO	BS	9	nmod
13	dans	dans	ADP	O	O	15	case
14	le	le	DET	O	O	15	det
15	métro	métro	NOUN	BO	O	9	nmod
16	,	,	PUNCT	O	O	3	punct
17	justifiant	justifier	VERB	O	O	3	advcl
18	l'	le	DET	O	O	19	det
19	arrêt	arrêt	NOUN	O	O	17	obj
20	du	de	ADP	O	O	21	case
21	métro	métro	NOUN	O	O	19	nmod
22	et	et	CCONJ	O	O	24	cc
23	la	le	DET	O	O	24	det
24	suspension	suspension	NOUN	O	O	19	conj
25	de	de	ADP	O	O	27	case
26	la	le	DET	O	O	27	det
27	station	station	NOUN	O	O	24	nmod
28	-	-	NOUN	O	O	27	nmod
29	service	service	NOUN	O	O	24	nmod
30	.	.	PUNCT	O	O	1	punct


#Station initialement détenue et exploitée par BP.
1	Station	station	NOUN	BO	O	1	ROOT
2	initialement	initialement	ADV	IN	O	3	advmod
3	détenue	détenir	VERB	EN	O	1	acl
4	et	et	CCONJ	O	O	5	cc
5	exploitée	exploiter	VERB	BN	O	3	conj
6	par	par	ADP	O	O	7	case
7	BP	BP	PROPN	O	BI	5	obl:agent
8	.	.	PUNCT	O	O	1	punct


#Nombreuses successions (sans déclaration systématique en préfecture).
1	Nombreuses	nombreux	ADJ	BN	O	2	amod
2	successions	succession	NOUN	EN	O	2	ROOT
3	(	(	PUNCT	O	O	2	punct
4	sans	sans	ADP	O	O	5	case
5	déclaration	déclaration	NOUN	O	O	2	nmod
6	systématique	systématique	ADJ	O	O	5	amod
7	en	en	ADP	O	O	8	case
8	préfecture	préfecture	NOUN	O	O	5	nmod
9	)	)	PUNCT	O	O	2	punct
10	.	.	PUNCT	O	O	2	punct


#En 1991, station détenue par BP et exploitée par AUTOPASSION.
1	En	en	ADP	BT	O	2	case
2	1991	1991	NUM	ET	O	4	nmod
3	,	,	PUNCT	O	O	4	punct
4	station	station	NOUN	O	O	4	ROOT
5	détenue	détenir	VERB	O	O	4	acl
6	par	par	ADP	O	O	7	case
7	BP	BP	PROPN	O	BI	5	obl:agent
8	et	et	CCONJ	O	O	9	cc
9	exploitée	exploiter	VERB	BN	O	5	conj
10	par	par	ADP	O	O	11	case
11	AUTOPASSION	AUTOPASSION	PROPN	EO	EI	9	obl:agent
12	.	.	PUNCT	O	O	4	punct


#Site ayant fait l'objet d'une construction d'immeuble (habitations et bureaux); début des travaux:aout 2003.
1	Site	site	NOUN	BO	O	1	ROOT
2	ayant	avoir	AUX	BR	O	3	aux:tense
3	fait	faire	VERB	IR	O	1	acl
4	l'	le	DET	IR	O	5	det
5	objet	objet	NOUN	IR	O	3	obj
6	d'	de	ADP	ER	O	8	case
7	une	un	DET	BN	O	8	det
8	construction	construction	NOUN	IN	O	3	obl:arg
9	d'	de	ADP	IN	O	10	case
10	immeuble	immeuble	NOUN	EN	O	8	nmod
11	(	(	PUNCT	O	O	8	punct
12	habitations	habitation	NOUN	BO	O	8	appos
13	et	et	CCONJ	IO	O	14	cc
14	bureaux	bureau	NOUN	EO	O	12	conj
15	)	)	PUNCT	BN	O	8	punct
16	;	;	PUNCT	BN	O	1	punct
17	début	début	NOUN	IN	O	17	ROOT
18	des	de	ADP	IN	O	19	case
19	travaux	travail	NOUN	EN	O	17	nmod
20	:	:	PUNCT	BT	O	17	punct
21	aout	aout	NOUN	IT	O	17	nmod
22	2003	2003	NUM	ET	O	21	nmod
23	.	.	PUNCT	ET	O	17	punct


#Mise à jour d'une pollution par les hydrocarbures lors du percement du tunnel du métro par le chantier de construction de l'immeuble situé face à la station service.
1	Mise	mise	NOUN	BN	O	1	ROOT
2	à	à	ADP	IN	O	3	case
3	jour	jour	NOUN	EN	O	1	nmod
4	d'	de	ADP	ER	O	6	case
5	une	un	DET	BO	O	6	det
6	pollution	pollution	NOUN	EO	O	1	nmod
7	par	par	ADP	O	O	9	case
8	les	le	DET	O	O	9	det
9	hydrocarbures	hydrocarbure	NOUN	O	BS	6	nmod
10	lors	lors	ADV	O	O	1	advmod
11	du	de	ADP	BN	O	12	case
12	percement	percement	NOUN	EN	O	10	obl:arg
13	du	de	ADP	O	O	14	case
14	tunnel	tunnel	NOUN	O	O	12	nmod
15	du	de	ADP	O	O	16	case
16	métro	métro	NOUN	O	O	14	nmod
17	par	par	ADP	O	O	19	case
18	le	le	DET	BO	O	19	det
19	chantier	chantier	NOUN	IO	O	12	nmod
20	de	de	ADP	IO	O	21	case
21	construction	construction	NOUN	IO	O	19	nmod
22	de	de	ADP	O	O	24	case
23	l'	le	DET	BO	O	24	det
24	immeuble	immeuble	NOUN	EO	O	21	nmod
25	situé	situer	VERB	BL	O	24	acl
26	face	face	NOUN	IL	O	29	case
27	à	à	ADP	IL	O	26	fixed
28	la	le	DET	IL	O	29	det
29	station	station	NOUN	IL	O	25	obl:arg
30	service	service	NOUN	EL	O	29	nmod
31	.	.	PUNCT	O	O	1	punct


#Arrêté préfectoral de suspension de la station-service à la suite d'écoulement d'hydrocarbures dans le tunnel du métro le 26/07/1991.
1	Arrêté	arrêté	NOUN	BO	O	1	ROOT
2	préfectoral	préfectoral	ADJ	EO	O	1	amod
3	de	de	ADP	O	O	4	case
4	suspension	suspension	NOUN	O	O	1	nmod
5	de	de	ADP	O	O	7	case
6	la	le	DET	BO	O	7	det
7	station	station	NOUN	IO	O	4	nmod
8	-	-	NOUN	EO	O	7	nmod
9	service	service	NOUN	EO	O	7	nmod
10	à	à	ADP	O	O	12	case
11	la	le	DET	O	O	12	det
12	suite	suite	NOUN	O	O	4	nmod
13	d'	de	ADP	O	O	14	case
14	écoulement	écoulement	NOUN	O	O	12	nmod
15	d'	de	ADP	BO	O	16	case
16	hydrocarbures	hydrocarbure	NOUN	EO	BS	14	nmod
17	dans	dans	ADP	BL	O	19	case
18	le	le	DET	IL	O	19	det
19	tunnel	tunnel	NOUN	IL	O	14	nmod
20	du	de	ADP	IL	O	21	case
21	métro	métro	NOUN	EL	O	19	nmod
22	le	le	DET	BT	O	23	det
23	26/07/1991	26/07/1991	NUM	IT	O	12	nmod
24	.	.	PUNCT	ET	O	1	punct


#Procédures en civil pour déterminer les responsabilités.
1	Procédures	procédure	NOUN	O	O	1	ROOT
2	en	en	ADP	O	O	3	case
3	civil	civil	NOUN	O	O	1	nmod
4	pour	pour	ADP	O	O	5	mark
5	déterminer	déterminer	VERB	O	O	1	acl
6	les	le	DET	O	O	7	det
7	responsabilités	responsabilité	NOUN	O	O	5	obj
8	.	.	PUNCT	O	O	1	punct


#Diagnostics de la pollution en 1991 et 1993 dans le cadre de l'expertise judiciaire.
1	Diagnostics	diagnostic	NOUN	EN	O	1	ROOT
2	de	de	ADP	IN	O	4	case
3	la	le	DET	IN	O	4	det
4	pollution	pollution	NOUN	EN	O	1	nmod
5	en	en	ADP	BT	O	6	case
6	1991	1991	NUM	IT	O	1	nmod
7	et	et	CCONJ	IT	O	8	cc
8	1993	1993	NUM	ET	O	6	conj
9	dans	dans	ADP	BR	O	11	case
10	le	le	DET	IR	O	11	det
11	cadre	cadre	NOUN	IR	O	1	nmod
12	de	de	ADP	ER	O	14	case
13	l'	le	DET	BN	O	14	det
14	expertise	expertise	NOUN	IN	O	11	nmod
15	judiciaire	judiciaire	ADJ	EN	O	14	amod
16	.	.	PUNCT	O	O	1	punct


#Proposition d'un arrêté de remise en état en séance du CDH du 15 juin 1994, non notifié en l'attente des conclusions de l'expertise..
1	Proposition	proposition	NOUN	O	O	1	ROOT
2	d'	de	ADP	O	O	4	case
3	un	un	DET	BO	O	4	det
4	arrêté	arrêté	NOUN	IO	O	1	nmod
5	de	de	ADP	IO	O	6	case
6	remise	remise	NOUN	IO	O	4	nmod
7	en	en	ADP	IO	O	8	case
8	état	état	NOUN	EO	O	6	nmod
9	en	en	ADP	O	O	10	case
10	séance	séance	NOUN	O	O	6	nmod
11	du	de	ADP	O	O	12	case
12	CDH	CDH	PROPN	O	O	10	nmod
13	du	de	ADP	BT	O	14	case
14	15	15	NUM	IT	O	12	nmod
15	juin	juin	NOUN	IT	O	14	nmod
16	1994	1994	NUM	ET	O	15	nmod
17	,	,	PUNCT	ET	O	14	punct
18	non	non	ADV	O	O	19	advmod
19	notifié	notifier	VERB	O	O	14	acl
20	en	en	ADP	O	O	22	case
21	l'	le	DET	O	O	22	det
22	attente	attente	NOUN	O	O	19	obl:mod
23	des	de	ADP	O	O	24	case
24	conclusions	conclusion	NOUN	O	O	22	nmod
25	de	de	ADP	O	O	27	case
26	l'	le	DET	O	O	27	det
27	expertise	expertise	NOUN	O	O	24	nmod
28	..	..	PUNCT	O	O	1	punct


#Conclusion de l'expertise le 28 février 1995.
1	Conclusion	conclusion	NOUN	O	O	1	ROOT
2	de	de	ADP	O	O	4	case
3	l'	le	DET	BN	O	4	det
4	expertise	expertise	NOUN	EN	O	1	nmod
5	le	le	DET	BT	O	6	det
6	28	28	NUM	IT	O	1	nmod
7	février	février	NOUN	IT	O	6	nmod
8	1995	1995	NUM	ET	O	7	nmod
9	.	.	PUNCT	ET	O	1	punct


#Jugement du TGI de Nanterre du 23/11/1996 condamnant BP.
1	Jugement	jugement	NOUN	BN	O	1	ROOT
2	du	de	ADP	BO	O	3	case
3	TGI	tgi	NOUN	IO	II	1	nmod
4	de	de	ADP	IO	II	5	case
5	Nanterre	Nanterre	PROPN	EO	EI	3	nmod
6	du	de	ADP	O	O	7	case
7	23/11/1996	23/11/1996	NOUN	IT	O	1	nmod
8	condamnant	condamner	VERB	BN	O	1	acl
9	BP	bp	NOUN	BO	BU	8	obj
10	.	.	PUNCT	ET	O	1	punct


#CA de Versailles du 15/12/1998 confirmant jugement TGI; pourvoi en cassation du 20/01/1999.
1	CA	ca	NOUN	BO	BI	1	ROOT
2	de	de	ADP	IO	II	3	case
3	Versailles	Versailles	PROPN	EO	EI	1	nmod
4	du	de	ADP	BT	O	5	case
5	15/12/1998	15/12/1998	NOUN	IT	O	1	nmod
6	confirmant	confirmer	VERB	O	O	1	acl
7	jugement	jugement	NOUN	O	O	6	obj
8	TGI	TGI	PROPN	O	EI	7	nmod
9	;	;	PUNCT	BN	O	9	ROOT
10	pourvoi	pourvoi	NOUN	IN	O	10	ROOT
11	en	en	ADP	EN	O	12	case
12	cassation	cassation	NOUN	O	O	10	nmod
13	du	de	ADP	BT	O	14	case
14	20/01/1999	20/01/1999	NOUN	ET	O	10	nmod
