
#91.0026
#L\'activité du site était dédiée à la fabrication de joints.
1	L\'activité	l\'activité	DET	IO	O	5	nsubj:pass
45	des	de	ADP	O	O	46	case
46	murs	mur	NOUN	O	O	44	nmod
47	restants	restant	ADJ	O	O	46	amod
48	de	de	ADP	BO	O	50	case
49	la	le	DET	IO	O	50	det
50	fosse	fosse	NOUN	IO	O	46	nmod
51	galva	galva	PROPN	EO	O	50	nmod
52	 	 	SPACE	O	O	44	dep
53	(	(	PUNCT	O	O	44	punct
54	48	48	NUM	O	O	55	nummod
55	tonnes	tonne	NOUN	O	O	44	appos
56	de	de	ADP	O	O	57	case
57	bétons	béton	NOUN	BN	O	55	nmod
58	)	)	PUNCT	BN	O	44	punct
59	,	,	PUNCT	BN	O	61	punct
60	la	le	DET	BN	O	61	det
61	démolition	démolition	NOUN	BN	O	7	conj
62	des	de	ADP	IN	O	63	case
63	bassins	bassin	NOUN	IN	O	61	nmod
64	de	de	ADP	EN	O	65	case
65	traitement	traitement	NOUN	EN	O	63	nmod
66	des	de	ADP	EN	O	67	case
67	eaux	eau	NOUN	BN	O	65	nmod
68	,	,	PUNCT	BN	O	70	punct
69	la	le	DET	BN	O	70	det
70	réalisation	réalisation	NOUN	BN	O	7	conj
71	d’	d’	ADP	EN	O	72	case
72	excavations	excavation	NOUN	EN	O	70	nmod
73	complémentaires	complémentaire	ADJ	O	O	72	amod
74	 	 	SPACE	O	O	70	dep
75	(	(	PUNCT	O	O	70	punct
76	703,45	703,45	NUM	IO	O	77	nummod
77	tonnes	tonne	NOUN	IO	O	70	appos
78	de	de	ADP	IO	O	79	case
79	terres	terre	NOUN	EO	O	77	nmod
80	impactées	impacter	VERB	EO	O	79	acl
81	)	)	PUNCT	BN	O	70	punct
82	et	et	CCONJ	EN	O	84	cc
83	le	le	DET	EN	O	84	det
84	remblaiement	remblaiement	NOUN	EN	O	7	conj
85	de	de	ADP	EO	O	87	case
86	la	le	DET	EO	O	87	det
87	zone	zone	NOUN	O	O	84	nmod
88	.	.	PUNCT	O	O	7	punct


#* Traitement de la nappe souterraines (mars 2008 à mai 2011) :
1	*	*	PUNCT	O	O	2	punct
2	Traitement	traitement	NOUN	BN	O	2	ROOT
3	de	de	ADP	EN	O	5	case
4	la	le	DET	BO	O	5	det
5	nappe	nappe	NOUN	EO	O	2	nmod
6	souterraines	souterrain	ADJ	EO	O	5	amod
7	(	(	PUNCT	BT	O	2	punct
8	mars	mars	NOUN	IT	O	2	nmod
9	2008	2008	NUM	IT	O	8	nmod
10	à	à	ADP	IT	O	11	case
11	mai	mai	NOUN	IT	O	8	nmod
12	2011	2011	PUNCT	ET	O	11	nmod
13	)	)	PUNCT	ET	O	2	punct
14	:	:	PUNCT	O	O	2	punct


#Les travaux de pompage-écrémage se sont appuyés sur l’installation de 8 puits de pompage. 15 ouvrages supplémentaires ont été installés successivement ainsi que deux puits de rabattement en décembre 2009. 21 m3 de produits surnageant ont été récupérés dont 20 m3 entre mai 2008 et août 2010.
1	Les	le	DET	BN	O	2	det
2	travaux	travail	NOUN	IN	O	9	nsubj
3	de	de	ADP	IN	O	4	case
4	pompage	pompage	NOUN	EN	O	2	nmod
5	-	-	NOUN	EN	O	2	nmod
6	écrémage	écrémage	NOUN	EN	O	2	nmod
7	se	se	PRON	BN	O	9	expl:comp
8	sont	être	AUX	IN	O	9	aux:tense
9	appuyés	appuyer	VERB	EN	O	9	ROOT
10	sur	sur	ADP	O	O	12	case
11	l’	l’	DET	BN	O	12	det
12	installation	installation	NOUN	EN	O	9	obl:arg
13	de	de	ADP	O	O	15	case
14	8	8	NUM	BO	O	15	nummod
15	puits	puits	NOUN	IO	O	12	nmod
16	de	de	ADP	IO	O	17	case
17	pompage	pompage	NOUN	EO	O	15	nmod
18	.	.	PUNCT	O	O	9	punct
19	15	15	NUM	BO	O	20	nummod
20	ouvrages	ouvrage	NOUN	IO	O	24	nsubj:pass
21	supplémentaires	supplémentaire	ADJ	EO	O	20	amod
22	ont	avoir	AUX	BN	O	24	aux:tense
23	été	être	AUX	IN	O	24	aux:pass
24	installés	installer	VERB	EN	O	24	ROOT
25	successivement	successivement	ADV	EN	O	24	advmod
26	ainsi	ainsi	ADV	BO	O	29	cc
27	que	que	SCONJ	BO	O	26	fixed
28	deux	deux	NUM	BO	O	29	nummod
29	puits	puits	NOUN	IO	O	24	conj
30	de	de	ADP	IO	O	31	case
31	rabattement	rabattement	NOUN	EO	O	29	nmod
32	en	en	ADP	BT	O	33	case
33	décembre	décembre	NOUN	IT	O	24	obl:mod
34	2009	2009	NUM	ET	O	33	nmod
35	.	.	NUM	ET	O	24	punct
36	21	21	NUM	O	O	37	nummod
37	m3	m3	NOUN	O	O	43	nsubj:pass
38	de	de	ADP	O	O	39	case
39	produits	produit	NOUN	O	BU	37	nmod
40	surnageant	surnager	VERB	O	EU	39	acl
41	ont	avoir	AUX	O	O	43	aux:tense
42	été	être	AUX	O	O	43	aux:pass
43	récupérés	récupérer	VERB	O	O	43	ROOT
44	dont	dont	PRON	O	O	46	nmod
45	20	20	NUM	O	O	46	nummod
46	m3	m3	NOUN	O	O	43	conj
47	entre	entre	ADP	BT	O	48	case
48	mai	mai	NOUN	IT	O	43	obl:mod
49	2008	2008	NUM	IT	O	48	nmod
50	et	et	CCONJ	IT	O	51	cc
51	août	août	NOUN	IT	O	48	conj
52	2010	2010	PUNCT	ET	O	51	nmod
53	.	.	PUNCT	ET	O	48	nmod


#Le taux de récupération est supérieur à 90 %.
1	Le	le	DET	O	O	2	det
2	taux	taux	NOUN	O	O	6	nsubj
3	de	de	ADP	O	O	4	case
4	récupération	récupération	NOUN	O	O	2	nmod
5	est	être	AUX	O	O	6	cop
6	supérieur	supérieur	ADJ	O	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	90	90	NUM	O	O	9	nummod
9	 	 	SPACE	O	O	6	dep
10	%	%	PUNCT	O	O	6	punct
11	.	.	PUNCT	O	O	6	punct


#Le volume résiduel a été estimé à quelques centaines de litres.
1	Le	le	DET	O	O	2	det
2	volume	volume	NOUN	O	O	6	nsubj:pass
3	résiduel	résiduel	ADJ	O	O	2	amod
4	a	avoir	AUX	O	O	6	aux:tense
5	été	être	AUX	O	O	6	aux:pass
6	estimé	estimer	VERB	O	O	6	ROOT
7	à	à	ADP	O	O	9	case
8	quelques	quelque	DET	O	O	9	det
9	centaines	centaine	NOUN	O	O	6	obl:arg
10	de	de	ADP	O	O	11	case
11	litres	litre	NOUN	O	O	9	nmod
12	.	.	PUNCT	O	O	6	punct


#Les teneurs résiduelles sont faibles et stabilisées.
1	Les	le	DET	O	O	2	det
2	teneurs	teneur	NOUN	O	O	5	nsubj
3	résiduelles	résiduel	ADJ	O	O	2	amod
4	sont	être	AUX	O	O	5	cop
5	faibles	faible	ADJ	O	O	5	ROOT
6	et	et	CCONJ	O	O	7	cc
7	stabilisées	stabiliser	VERB	O	O	5	conj
8	.	.	PUNCT	O	O	5	punct


#Les poches de pollutions résiduelles sont ponctuelles  et il n’y a pas de migration d’hydrocarbures vers la darse.
1	Les	le	DET	BO	O	2	det
2	poches	poche	NOUN	IO	O	7	nsubj
3	de	de	ADP	IO	O	4	case
4	pollutions	pollution	NOUN	EO	O	2	nmod
5	résiduelles	résiduel	ADJ	O	O	4	amod
6	sont	être	AUX	O	O	7	cop
7	ponctuelles	ponctuel	ADJ	O	O	7	ROOT
8	 	 	SPACE	O	O	7	dep
9	et	et	CCONJ	O	O	13	cc
10	il	il	PRON	O	O	13	expl:subj
11	n’	n’	ADV	O	O	13	advmod
12	y	y	PRON	O	O	13	expl:comp
13	a	avoir	VERB	O	O	13	ROOT
14	pas	pas	ADV	O	O	13	advmod
15	de	de	DET	O	O	16	det
16	migration	migration	NOUN	O	O	13	obj
17	d’	d’	ADP	O	BS	18	case
18	hydrocarbures	hydrocarbure	NOUN	BL	BS	16	nmod
19	vers	vers	ADP	BL	O	21	case
20	la	le	DET	IL	O	21	det
21	darse	darse	NOUN	EL	O	16	nmod
22	.	.	PUNCT	O	O	13	punct


#* Réhabilitation de la parcelle AH16 (décembre 2013 à janvier 2014) :
1	*	*	PUNCT	O	O	2	punct
2	Réhabilitation	réhabilitation	NOUN	EN	O	2	ROOT
3	de	de	ADP	BN	O	5	case
4	la	le	DET	IN	O	5	det
5	parcelle	parcelle	NOUN	IO	O	2	nmod
6	AH16	ah16	NOUN	EO	O	5	nmod
7	(	(	PUNCT	BT	O	2	punct
8	décembre	décembre	NOUN	IT	O	2	nmod
9	2013	2013	NUM	IT	O	8	nmod
10	à	à	ADP	IT	O	11	case
11	janvier	janvier	NOUN	IT	O	8	nmod
12	2014	2014	PUNCT	ET	O	2	punct
13	)	)	PUNCT	ET	O	13	ROOT
14	:	:	PUNCT	O	O	14	ROOT


#Les travaux relatif à la mise à niveau de la parcelle AH16 ont consisté à démanteler la dalle, concasser la fosse et les fondations, détruire un canal enterré et évacuer les eaux, terrasser les zones impactées, prélever et analyser les sols des bords et fonds de fouilles, remettre à niveau et atteindre la côte actuelle de la parcelle contiguë, reboucher les ouvrages non concernés par la surveillance de la qualité des eaux souterraines et réaliser des prélèvements des gaz du sol afin de les intégrer dans une nouvelle analyse des risques résiduels.
1	Les	le	DET	BN	O	2	det
2	travaux	travail	NOUN	EN	O	14	nsubj
3	relatif	relatif	ADJ	BR	O	2	amod
4	à	à	ADP	ER	O	6	case
5	la	le	DET	BN	O	6	det
6	mise	mise	NOUN	IN	O	3	obl:arg
7	à	à	ADP	IN	O	8	case
8	niveau	niveau	NOUN	EN	O	6	nmod
9	de	de	ADP	O	O	11	case
10	la	le	DET	BO	O	11	det
11	parcelle	parcelle	NOUN	IO	O	6	nmod
12	AH16	AH16	PROPN	EO	O	11	nmod
13	ont	avoir	AUX	O	O	14	aux:tense
14	consisté	consister	VERB	O	O	14	ROOT
15	à	à	ADP	O	O	16	case
16	 	 	SPACE	BN	O	14	dep
17	démanteler	démanteler	VERB	EN	O	16	xcomp
18	la	le	DET	O	O	19	det
19	dalle	dalle	NOUN	O	O	17	obj
20	,	,	PUNCT	BN	O	21	punct
21	concasser	concasser	VERB	BN	O	17	conj
22	la	le	DET	BO	O	23	det
23	fosse	fosse	NOUN	EO	O	21	obj
24	et	et	CCONJ	BO	O	26	cc
25	les	le	DET	BO	O	26	det
26	fondations	fondation	NOUN	EO	O	23	conj
27	,	,	PUNCT	BN	O	28	punct
28	détruire	détruire	VERB	BN	O	17	conj
29	un	un	DET	BO	O	30	det
30	canal	canal	NOUN	BO	O	28	obj
31	enterré	enterrer	VERB	EO	O	30	acl
32	et	et	CCONJ	BO	O	33	cc
33	évacuer	évacuer	VERB	BO	O	17	conj
34	les	le	DET	BO	O	35	det
35	eaux	eau	NOUN	EO	O	33	obj
36	,	,	PUNCT	BN	O	37	punct
37	terrasser	terrasser	VERB	BN	O	17	conj
38	les	le	DET	BO	O	39	det
39	zones	zone	NOUN	BO	O	37	obj
40	impactées	impacter	VERB	EO	O	39	acl
41	,	,	PUNCT	O	O	42	punct
42	prélever	prélever	VERB	O	O	17	conj
43	et	et	CCONJ	O	O	44	cc
44	analyser	analyser	VERB	O	O	42	conj
45	les	le	DET	O	O	46	det
46	sols	sol	NOUN	O	O	44	obj
47	des	de	ADP	BO	O	48	case
48	bords	bord	NOUN	BO	O	46	nmod
49	et	et	CCONJ	IO	O	50	cc
50	fonds	fonds	NOUN	IO	O	48	conj
51	de	de	ADP	IO	O	52	case
52	fouilles	fouille	NOUN	EO	O	50	nmod
53	,	,	PUNCT	O	O	54	punct
54	remettre	remettre	VERB	O	O	17	conj
55	à	à	ADP	O	O	56	case
56	niveau	niveau	NOUN	O	O	54	obl:arg
57	et	et	CCONJ	BO	O	58	cc
58	atteindre	atteindre	VERB	BO	O	54	conj
59	la	le	DET	BO	O	60	det
60	côte	côte	NOUN	IO	O	58	obj
61	actuelle	actuel	ADJ	EO	O	60	amod
62	de	de	ADP	BO	O	64	case
63	la	le	DET	BO	O	64	det
64	parcelle	parcelle	NOUN	IO	O	60	nmod
65	contiguë	contigu	ADJ	EO	O	64	amod
66	,	,	PUNCT	BN	O	67	punct
67	reboucher	reboucher	VERB	EN	O	17	conj
68	les	le	DET	BO	O	69	det
69	ouvrages	ouvrage	NOUN	EO	O	67	obj
70	non	non	ADV	O	O	71	advmod
71	concernés	concerner	VERB	O	O	69	acl
72	par	par	ADP	O	O	74	case
73	la	le	DET	BA	O	74	det
74	surveillance	surveillance	NOUN	BA	O	71	obl:agent
75	de	de	ADP	IA	O	77	case
76	la	le	DET	IA	O	77	det
77	qualité	qualité	NOUN	IA	O	74	nmod
78	des	de	ADP	IA	O	79	case
79	eaux	eau	NOUN	IA	O	77	nmod
80	souterraines	souterrain	ADJ	EA	O	79	amod
81	et	et	CCONJ	BN	O	82	cc
82	réaliser	réaliser	VERB	BN	O	17	conj
83	des	un	DET	IN	O	84	det
84	prélèvements	prélèvement	NOUN	EN	O	82	obj
85	des	de	ADP	O	O	86	case
86	gaz	gaz	NOUN	O	O	84	nmod
87	du	de	ADP	O	O	88	case
88	sol	sol	NOUN	O	O	86	nmod
89	afin	afin	ADV	O	O	82	advmod
90	de	de	ADP	O	O	92	case
91	les	le	PRON	O	O	92	obj
92	intégrer	intégrer	VERB	O	O	89	obl:arg
93	dans	dans	ADP	BN	O	96	case
94	une	un	DET	BN	O	96	det
95	nouvelle	nouveau	ADJ	BN	O	96	amod
96	analyse	analyse	NOUN	BN	O	92	obl:arg
97	des	de	ADP	IN	O	98	case
98	risques	risque	NOUN	EN	O	96	nmod
99	résiduels	résiduel	ADJ	O	O	98	amod
100	.	.	PUNCT	O	O	14	punct


#Les travaux ont nécessité la gestion de 1360 tonnes de béton. 1202,2 tonnes ont été évacuées en filière de revalorisation, 97,1 tonnes (dalle et blocs de fondation) ont été évacuées en ISDND (installation de stockage de déchets non dangereux) et 60 tonnes ont été réutilisées sur le site.
1	Les	le	DET	BN	O	2	det
2	travaux	travail	NOUN	EN	O	4	nsubj
3	ont	avoir	AUX	O	O	4	aux:tense
4	nécessité	nécessiter	VERB	O	O	4	ROOT
5	la	le	DET	O	O	6	det
6	gestion	gestion	NOUN	O	O	4	obj
7	de	de	ADP	O	O	9	case
8	1360	1360	NUM	BO	O	9	nummod
9	tonnes	tonne	NOUN	IO	O	6	nmod
10	de	de	ADP	IO	O	11	case
11	béton	béton	NOUN	EO	O	9	nmod
12	.	.	PUNCT	O	O	4	punct
13	1202,2	1202,2	NUM	O	O	14	nummod
14	tonnes	tonne	NOUN	O	O	17	nsubj:pass
15	ont	avoir	AUX	BN	O	17	aux:tense
16	été	être	AUX	BN	O	17	aux:pass
17	évacuées	évacuer	VERB	EN	O	17	ROOT
18	en	en	ADP	BO	O	19	case
19	filière	filière	NOUN	IO	O	17	obl:mod
20	de	de	ADP	IO	O	21	case
21	revalorisation	revalorisation	NOUN	EO	O	19	nmod
22	,	,	PUNCT	O	O	34	punct
23	97,1	97,1	NUM	O	O	24	nummod
24	tonnes	tonne	NOUN	O	O	34	nsubj:pass
25	(	(	PUNCT	O	O	24	punct
26	dalle	dalle	NOUN	BO	O	24	appos
27	et	et	CCONJ	IO	O	28	cc
28	blocs	bloc	NOUN	IO	O	26	conj
29	de	de	ADP	IO	O	30	case
30	fondation	fondation	NOUN	EO	O	28	nmod
31	)	)	PUNCT	O	O	24	punct
32	ont	avoir	AUX	BN	O	34	aux:tense
33	été	être	AUX	IN	O	34	aux:pass
34	évacuées	évacuer	VERB	EN	O	17	conj
35	en	en	ADP	IN	O	36	case
36	ISDND	isdnd	NOUN	EN	O	34	obl:mod
37	(	(	PUNCT	O	O	36	punct
38	installation	installation	NOUN	O	O	36	appos
39	de	de	ADP	O	O	40	case
40	stockage	stockage	NOUN	O	O	38	nmod
41	de	de	ADP	O	O	42	case
42	déchets	déchet	NOUN	O	O	40	nmod
43	non	non	ADV	O	O	44	advmod
44	dangereux	dangereux	ADJ	O	O	42	amod
45	)	)	PUNCT	O	O	36	punct
46	et	et	CCONJ	O	O	51	cc
47	60	60	NUM	O	O	48	nummod
48	tonnes	tonne	NOUN	O	O	51	nsubj:pass
49	ont	avoir	AUX	O	O	51	aux:tense
50	été	être	AUX	O	O	51	aux:pass
51	réutilisées	réutiliser	VERB	O	O	17	conj
52	sur	sur	ADP	O	O	54	case
53	le	le	DET	O	O	54	det
54	site	site	NOUN	O	O	51	obl:mod
55	.	.	PUNCT	O	O	17	punct


#L’ensemble de la parcelle a été décaissée de 50 cm.
1	L’	l’	DET	BO	O	2	det
2	ensemble	ensemble	NOUN	IO	O	8	nsubj:pass
3	de	de	ADP	IO	O	5	case
4	la	le	DET	IO	O	5	det
5	parcelle	parcelle	NOUN	EO	O	2	nmod
6	a	avoir	AUX	BN	O	8	aux:tense
7	été	être	AUX	IN	O	8	aux:pass
8	décaissée	décaisser	VERB	EN	O	8	ROOT
9	de	de	ADP	O	O	11	case
10	50	50	NUM	O	O	11	nummod
11	cm	cm	NOUN	O	O	8	obl:arg
12	.	.	PUNCT	O	O	8	punct


#Des purges locales ont été réalisées dès lors que les fonds de fouille présentaient des zones impactées. 663 m3 de terres ont été évacuées vers une ISDI (installation de stockage de déchets inertes) comblement de carrière et 1466 tonnes de terres impactées ont été évacuées en Biocentre. 180 tonnes de terres inertes ont été stockées sur site pour le remblaiement.
1	Des	un	DET	BN	O	2	det
2	purges	purge	NOUN	BN	O	6	nsubj:pass
3	locales	local	ADJ	IN	O	2	amod
4	ont	avoir	AUX	IN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	réalisées	réaliser	VERB	EN	O	6	ROOT
7	dès	dès	ADP	BR	O	14	mark
8	lors	lors	ADV	IR	O	7	fixed
9	que	que	SCONJ	ER	O	14	mark
10	les	le	DET	BO	O	11	det
11	fonds	fonds	NOUN	EO	O	14	nsubj
12	de	de	ADP	O	O	13	case
13	fouille	fouille	NOUN	O	O	11	nmod
14	présentaient	présenter	VERB	O	O	6	advcl
15	des	un	DET	O	O	16	det
16	zones	zone	NOUN	BO	O	14	obj
17	impactées	impacter	VERB	EO	O	16	acl
18	.	.	PUNCT	O	O	6	punct
19	663	663	NUM	O	O	20	nummod
20	m3	m3	NOUN	O	O	25	nsubj:pass
21	de	de	ADP	O	O	22	case
22	terres	terre	NOUN	BO	O	20	nmod
23	ont	avoir	AUX	BN	O	25	aux:tense
24	été	être	AUX	IN	O	25	aux:pass
25	évacuées	évacuer	VERB	EN	O	25	ROOT
26	vers	vers	ADP	BL	O	28	case
27	une	un	DET	BO	O	28	det
28	ISDI	ISDI	PROPN	EO	O	25	obl:arg
29	(	(	PUNCT	O	O	28	punct
30	installation	installation	NOUN	O	O	28	appos
31	de	de	ADP	O	O	32	case
32	stockage	stockage	NOUN	O	O	30	nmod
33	de	de	ADP	O	O	34	case
34	déchets	déchet	NOUN	O	BU	32	nmod
35	inertes	inerte	ADJ	O	EU	34	amod
36	)	)	PUNCT	O	O	28	punct
37	comblement	comblement	NOUN	BN	O	25	conj
38	de	de	ADP	O	O	39	case
39	carrière	carrière	NOUN	O	O	37	nmod
40	et	et	CCONJ	O	O	48	cc
41	1466	1466	NUM	BO	O	42	nummod
42	tonnes	tonne	NOUN	IO	O	48	nsubj:pass
43	de	de	ADP	IO	O	44	case
44	terres	terre	NOUN	IO	O	42	nmod
45	impactées	impacter	VERB	EO	O	44	acl
46	ont	avoir	AUX	BN	O	48	aux:tense
47	été	être	AUX	IN	O	48	aux:pass
48	évacuées	évacuer	VERB	EN	O	25	conj
49	en	en	ADP	O	O	50	case
50	Biocentre	biocentre	NOUN	O	O	48	obl:mod
51	.	.	PUNCT	O	O	25	punct
52	180	180	NUM	BO	O	53	nummod
53	tonnes	tonne	NOUN	IO	O	59	nsubj:pass
54	de	de	ADP	IO	O	55	case
55	terres	terre	NOUN	IO	O	53	nmod
56	inertes	inerte	ADJ	EO	O	55	amod
57	ont	avoir	AUX	BN	O	59	aux:tense
58	été	être	AUX	IN	O	59	aux:pass
59	stockées	stocker	VERB	EN	O	59	ROOT
60	sur	sur	ADP	O	O	61	case
61	site	site	NOUN	O	O	59	obl:mod
62	pour	pour	ADP	O	O	64	case
63	le	le	DET	BN	O	64	det
64	remblaiement	remblaiement	NOUN	EN	O	59	obl:mod
65	.	.	PUNCT	O	O	59	punct


#Un géotextile a été mis en place sur les mailles présentant de forts impacts.
1	Un	un	DET	BO	O	2	det
2	géotextile	géotextile	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	mis	mettre	VERB	EN	O	5	ROOT
6	en	en	ADP	EN	O	7	case
7	place	place	NOUN	EN	O	5	obl:arg
8	sur	sur	ADP	O	O	10	case
9	les	le	DET	BO	O	10	det
10	mailles	maille	NOUN	EO	O	5	obl:mod
11	présentant	présenter	VERB	O	O	10	acl
12	de	de	DET	O	O	14	det
13	forts	fort	ADJ	O	O	14	amod
14	impacts	impact	NOUN	O	O	11	obj
15	.	.	PUNCT	O	O	5	punct


#Il subsiste des impacts résiduels en benzo(b)fluoranthène (2,8 mg/kg), en dibenzo(ah)anthracène (0,36 mg/kg), en trichloroéthylène (0,12 mg/kg) et en hydrocarbures fraction C10-C40 (2300 mg/kg).
1	Il	il	PRON	O	O	2	expl:subj
2	subsiste	subsiste	VERB	O	O	2	ROOT
3	des	un	DET	O	O	4	det
4	impacts	impact	NOUN	O	O	2	obj
5	résiduels	résiduel	ADJ	O	O	4	amod
6	en	en	ADP	O	O	7	case
7	benzo(b)fluoranthène	benzo(b)fluoranthène	NOUN	O	BS	4	nmod
8	(	(	PUNCT	O	O	7	punct
9	2,8	2,8	NUM	O	O	10	nummod
10	mg	milligramme	NOUN	O	O	7	appos
11	/	sur	ADP	O	O	12	case
12	kg	kilogramme	NOUN	O	O	10	nmod
13	)	)	PUNCT	O	O	7	punct
14	,	,	PUNCT	O	O	16	punct
15	en	en	ADP	O	O	16	case
16	dibenzo(ah)anthracène	dibenzo(ah)anthracène	NOUN	O	BS	4	conj
17	(	(	PUNCT	O	O	16	punct
18	0,36	0,36	NUM	O	O	19	nummod
19	mg	milligramme	NOUN	O	O	16	parataxis
20	/	sur	ADP	O	O	21	case
21	kg	kilogramme	NOUN	O	O	19	nmod
22	)	)	PUNCT	O	O	16	punct
23	,	,	PUNCT	O	O	25	punct
24	en	en	ADP	O	O	25	case
25	trichloroéthylène	trichloroéthylène	NOUN	O	BS	2	conj
26	(	(	PUNCT	O	O	25	punct
27	0,12	0,12	NUM	O	O	28	nummod
28	mg	milligramme	NOUN	O	O	25	parataxis
29	/	sur	ADP	O	O	30	case
30	kg	kilogramme	NOUN	O	O	28	nmod
31	)	)	PUNCT	O	O	25	punct
32	et	et	CCONJ	O	O	34	cc
33	en	en	ADP	O	O	34	case
34	hydrocarbures	hydrocarbure	NOUN	O	BS	2	conj
35	fraction	fraction	NOUN	O	BS	34	nmod
36	C10-C40	C10-C40	PROPN	O	BS	35	nmod
37	(	(	PUNCT	O	O	34	punct
38	2300	2300	NUM	O	O	39	nummod
39	mg	milligramme	NOUN	O	O	34	nmod
40	/	sur	ADP	O	O	41	case
41	kg	kilogramme	NOUN	O	O	39	nmod
42	)	)	PUNCT	O	O	34	punct
43	.	.	PUNCT	O	O	2	punct


#Ces valeurs sont légèrement supérieures aux valeurs de comparaison (US-EPA, ancienne VDSS, déchets inertes), sauf pour les hydrocarbures, mais pas anormal pour un terrain à usage industriel et tertiaire.
1	Ces	ce	DET	O	O	2	det
2	valeurs	valeur	NOUN	O	O	5	nsubj
3	sont	être	AUX	O	O	5	cop
4	légèrement	légèrement	ADV	O	O	5	advmod
5	supérieures	supérieur	ADJ	O	O	5	ROOT
6	aux	à	ADP	O	O	7	case
7	valeurs	valeur	NOUN	O	O	5	obl:arg
8	de	de	ADP	O	O	9	case
9	comparaison	comparaison	NOUN	O	O	7	nmod
10	(	(	PUNCT	O	O	7	punct
11	US	US	PROPN	O	O	7	appos
12	-	-	PROPN	O	O	7	appos
13	EPA	EPA	PROPN	O	O	7	appos
14	,	,	PUNCT	O	O	16	punct
15	ancienne	ancien	ADJ	O	O	16	amod
16	VDSS	VDSS	PROPN	O	O	13	conj
17	,	,	PUNCT	O	O	18	punct
18	déchets	déchet	NOUN	O	BU	13	conj
19	inertes	inerte	ADJ	O	EU	18	amod
20	)	)	PUNCT	O	O	7	punct
21	,	,	PUNCT	O	O	5	punct
22	sauf	sauf	ADP	O	O	25	case
23	pour	pour	ADP	O	O	25	case
24	les	le	DET	O	O	25	det
25	hydrocarbures	hydrocarbure	NOUN	EO	BS	5	obl:mod
26	,	,	PUNCT	O	O	5	punct
27	mais	mais	CCONJ	O	O	29	cc
28	pas	pas	ADV	O	O	29	advmod
29	anormal	anormal	ADJ	O	O	5	conj
30	pour	pour	ADP	O	O	32	case
31	un	un	DET	O	O	32	det
32	terrain	terrain	NOUN	O	O	29	obl:mod
33	à	à	ADP	O	O	34	case
34	usage	usage	NOUN	O	O	32	nmod
35	industriel	industriel	ADJ	O	O	34	amod
36	et	et	CCONJ	O	O	37	cc
37	tertiaire	tertiaire	ADJ	O	O	35	conj
38	.	.	PUNCT	O	O	5	punct


#Une surveillance de la qualité des eaux souterraines a été mise en place suite aux opérations de pompage-écrémage de la nappe souterraine, arrêtées le 13/05/2011.
1	Une	un	DET	BA	O	2	det
2	surveillance	surveillance	NOUN	EA	O	11	nsubj:pass
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	qualité	qualité	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	eaux	eau	NOUN	IO	O	5	nmod
8	souterraines	souterrain	ADJ	EO	O	7	amod
9	a	avoir	AUX	BN	O	11	aux:tense
10	été	être	AUX	IN	O	11	aux:pass
11	mise	mettre	VERB	EN	O	11	ROOT
12	en	en	ADP	EN	O	13	case
13	place	place	NOUN	EN	O	11	obl:arg
14	suite	suite	NOUN	BR	O	16	case
15	aux	aux	DET	BN	O	16	det
16	opérations	opération	NOUN	IN	O	11	obl:mod
17	de	de	ADP	IN	O	18	case
18	pompage	pompage	NOUN	EN	O	16	nmod
19	-	-	NOUN	BN	O	16	nmod
20	écrémage	écrémage	NOUN	BN	O	16	nmod
21	de	de	ADP	O	O	23	case
22	la	le	DET	BO	O	23	det
23	nappe	nappe	NOUN	EA	O	16	nmod
24	souterraine	souterrain	ADJ	EA	O	23	amod
25	,	,	PUNCT	O	O	16	punct
26	arrêtées	arrêter	VERB	BT	O	16	acl
27	le	le	DET	BT	O	28	det
28	13/05/2011	13/05/2011	NUM	IT	O	26	obl:mod
29	.	.	PUNCT	ET	O	11	punct


#Il s’agit d’une surveillance trimestrielle pérenne, prévue pour une période initiale de 4 ans.
1	Il	il	PRON	O	O	3	expl:subj
2	s’	s’	PRON	O	O	3	expl:comp
3	agit	agir	VERB	O	O	3	ROOT
4	d’	d’	ADP	O	O	6	case
5	une	un	DET	O	O	6	det
6	surveillance	surveillance	NOUN	BO	O	3	obl:arg
7	trimestrielle	trimestriel	ADJ	EO	O	6	amod
8	pérenne	pérenne	ADJ	O	O	6	amod
9	,	,	PUNCT	O	O	6	punct
10	prévue	prévoir	VERB	O	O	6	acl
11	pour	pour	ADP	BT	O	13	case
12	une	un	DET	IT	O	13	det
13	période	période	NOUN	IT	O	10	obl:mod
14	initiale	initial	ADJ	IT	O	13	amod
15	de	de	ADP	IT	O	17	case
16	4	4	NUM	IT	O	17	nummod
17	ans	an	NOUN	ET	O	13	nmod
18	.	.	PUNCT	O	O	3	punct


