
#50.0016
#Ancienne fonderie (bronze, aluminium, plomb et fonte) et chaudronnerie, créée en 1929 par M.
1	Ancienne	ancien	ADJ	O	O	2	amod
23	»	»	PUNCT	O	O	22	punct
24	.	.	PUNCT	O	O	19	punct


#Face à cette situation les mesures administratives et techniques suivantes ont été prises :
1	Face	face	NOUN	O	O	4	case
2	à	à	ADP	O	O	1	fixed
3	cette	ce	DET	O	O	4	det
4	situation	situation	NOUN	O	O	13	obl:mod
5	les	le	DET	O	O	6	det
6	mesures	mesure	NOUN	O	O	13	nsubj:pass
7	administratives	administratif	ADJ	O	O	6	amod
8	et	et	CCONJ	O	O	9	cc
9	techniques	technique	ADJ	O	O	7	conj
10	suivantes	suivant	ADJ	O	O	6	amod
11	ont	avoir	AUX	BN	O	13	aux:tense
12	été	être	AUX	IN	O	13	aux:pass
13	prises	prendre	VERB	EN	O	13	ROOT
14	:	:	PUNCT	O	O	13	punct


#- installation d’un barrage flottant sur la Sarthe, excavation et stockage sur une membrane des terres souillées (représentant environ 85 m3), suppression de la citerne ;
1	-	-	PUNCT	BN	O	2	punct
2	installation	installation	NOUN	BN	O	2	ROOT
3	d’	d’	ADP	IN	O	5	case
4	un	un	DET	BO	O	5	det
5	barrage	barrage	NOUN	IO	O	2	nmod
6	flottant	flottant	ADJ	EN	O	5	amod
7	sur	sur	ADP	BL	O	9	case
8	la	le	DET	IL	O	9	det
9	Sarthe	Sarthe	PROPN	EL	O	5	nmod
10	,	,	PUNCT	BN	O	11	punct
11	excavation	excavation	NOUN	EN	O	2	conj
12	et	et	CCONJ	O	O	13	cc
13	stockage	stockage	NOUN	O	O	2	conj
14	sur	sur	ADP	O	O	16	case
15	une	un	DET	O	O	16	det
16	membrane	membrane	NOUN	O	O	13	nmod
17	des	de	ADP	O	O	18	case
18	terres	terre	NOUN	O	O	16	nmod
19	souillées	souiller	VERB	O	O	18	acl
20	(	(	PUNCT	O	O	16	punct
21	représentant	représenter	VERB	O	O	16	acl
22	environ	environ	ADV	O	O	24	advmod
23	85	85	NUM	O	O	24	nummod
24	m3	m3	PUNCT	O	O	21	obj
25	)	)	PUNCT	O	O	16	punct
26	,	,	PUNCT	O	O	27	punct
27	suppression	suppression	NOUN	BN	O	2	conj
28	de	de	ADP	O	O	30	case
29	la	le	DET	O	O	30	det
30	citerne	citerne	NOUN	O	O	27	nmod
31	;	;	PUNCT	O	O	2	punct


#- mise en demeure, de l’exploitant, par arrêté préfectoral du 26 janvier 1994, de caractériser et de décontaminer la zone polluée, notamment par des hydrocarbures ;
1	-	-	PUNCT	O	O	2	punct
2	mise	mise	NOUN	O	O	2	ROOT
3	en	en	ADP	O	O	4	case
4	demeure	demeure	NOUN	O	O	2	nmod
5	,	,	PUNCT	O	O	2	punct
6	de	de	ADP	O	O	8	case
7	l’	l’	DET	BO	O	8	det
8	exploitant	exploitant	NOUN	EO	O	2	nmod
9	,	,	PUNCT	O	O	2	punct
10	par	par	ADP	O	O	11	case
11	arrêté	arrêté	NOUN	BO	O	2	nmod
12	préfectoral	préfectoral	ADJ	EO	O	11	amod
13	du	de	ADP	O	O	14	case
14	26	26	NUM	BT	O	11	nmod
15	janvier	janvier	NOUN	IT	O	14	nmod
16	1994	1994	NUM	ET	O	15	nmod
17	,	,	PUNCT	ET	O	2	punct
18	de	de	ADP	O	O	19	mark
19	caractériser	caractériser	VERB	O	O	2	acl
20	et	et	CCONJ	O	O	22	cc
21	de	de	ADP	BN	O	22	mark
22	décontaminer	décontaminer	VERB	EN	O	19	conj
23	la	le	DET	BO	O	24	det
24	zone	zone	NOUN	BO	O	22	obj
25	polluée	polluer	VERB	EO	O	24	acl
26	,	,	PUNCT	O	O	24	punct
27	notamment	notamment	ADV	O	O	30	advmod
28	par	par	ADP	O	O	30	case
29	des	un	DET	O	O	30	det
30	hydrocarbures	hydrocarbure	NOUN	EO	BS	24	nmod
31	;	;	PUNCT	O	O	2	punct


#- arrêté préfectoral complémentaire du 19 octobre 1994, décrivant les opérations à effectuer pour nettoyer les sols et la nappe pollués ;
1	-	-	PUNCT	O	O	2	punct
2	arrêté	arrêté	NOUN	BO	O	2	ROOT
3	préfectoral	préfectoral	ADJ	IO	O	2	amod
4	complémentaire	complémentaire	ADJ	EO	O	2	amod
5	du	de	ADP	O	O	6	case
6	19	19	NUM	BT	O	2	nmod
7	octobre	octobre	NOUN	IT	O	6	nmod
8	1994	1994	NUM	ET	O	7	nmod
9	,	,	PUNCT	ET	O	2	punct
10	décrivant	décrire	VERB	O	O	2	acl
11	les	le	DET	O	O	12	det
12	opérations	opération	NOUN	O	O	10	obj
13	à	à	ADP	O	O	14	mark
14	effectuer	effectuer	VERB	O	O	12	acl
15	pour	pour	ADP	O	O	16	mark
16	nettoyer	nettoyer	VERB	EN	O	14	advcl
17	les	le	DET	O	O	18	det
18	sols	sol	NOUN	O	O	16	obj
19	et	et	CCONJ	O	O	21	cc
20	la	le	DET	BO	O	21	det
21	nappe	nappe	NOUN	EO	O	18	conj
22	pollués	polluer	VERB	EO	O	18	acl
23	;	;	PUNCT	O	O	2	punct


#- mise en œuvre d’un traitement biologique (de type landfarming) sur les terres excavées ;
1	-	-	PUNCT	O	O	2	punct
2	mise	mise	NOUN	BN	O	2	ROOT
3	en	en	ADP	IN	O	4	case
4	œuvre	œuvre	NOUN	IN	O	2	nmod
5	d’	d’	ADP	IN	O	7	case
6	un	un	DET	BN	O	7	det
7	traitement	traitement	NOUN	IN	O	2	nmod
8	biologique	biologique	ADJ	EN	O	7	amod
9	(	(	PUNCT	O	O	7	punct
10	de	de	ADP	O	O	11	case
11	type	type	NOUN	O	O	7	nmod
12	landfarming	landfarming	NOUN	EN	O	11	nmod
13	)	)	PUNCT	O	O	7	punct
14	sur	sur	ADP	O	O	16	case
15	les	le	DET	BN	O	16	det
16	terres	terre	NOUN	IN	O	2	nmod
17	excavées	excaver	VERB	EN	O	16	acl
18	;	;	PUNCT	O	O	2	punct


#- réalisation d’une paroi étanche et drainante en amont de Sarthe et en aval de la zone de pollution, mise en place d’un réseau de pompage et d’un déshuileur (en décembre 1994), analyses des eaux souterraines.
1	-	-	PUNCT	BN	O	2	punct
2	réalisation	réalisation	NOUN	BN	O	2	ROOT
3	d’	d’	ADP	IN	O	5	case
4	une	un	DET	O	O	5	det
5	paroi	paroi	NOUN	O	O	2	nmod
6	étanche	étanche	ADJ	O	O	5	amod
7	et	et	CCONJ	O	O	8	cc
8	drainante	drainant	ADJ	O	O	6	conj
9	en	en	ADP	BL	O	10	case
10	amont	amont	NOUN	IL	O	5	nmod
11	de	de	ADP	IL	O	12	case
12	Sarthe	Sarthe	PROPN	IL	O	10	nmod
13	et	et	CCONJ	O	O	15	cc
14	en	en	ADP	BL	O	15	case
15	aval	aval	NOUN	IL	O	12	conj
16	de	de	ADP	IL	O	18	case
17	la	le	DET	IL	O	18	det
18	zone	zone	NOUN	IL	O	15	nmod
19	de	de	ADP	IL	O	20	case
20	pollution	pollution	NOUN	EN	O	18	nmod
21	,	,	PUNCT	O	O	22	punct
22	mise	mise	NOUN	BN	O	10	conj
23	en	en	ADP	IN	O	24	case
24	place	place	NOUN	IN	O	22	nmod
25	d’	d’	ADP	IN	O	27	case
26	un	un	DET	IN	O	27	det
27	réseau	réseau	NOUN	IN	O	22	nmod
28	de	de	ADP	IN	O	29	case
29	pompage	pompage	NOUN	EN	O	27	nmod
30	et	et	CCONJ	O	O	33	cc
31	d’	d’	ADP	O	O	33	case
32	un	un	DET	O	O	33	det
33	déshuileur	déshuileur	NOUN	BO	O	27	conj
34	(	(	PUNCT	O	O	22	punct
35	en	en	ADP	BT	O	36	case
36	décembre	décembre	NOUN	IT	O	22	nmod
37	1994	1994	NUM	ET	O	36	nmod
38	)	)	PUNCT	O	O	22	punct
39	,	,	PUNCT	O	O	40	punct
40	analyses	analyse	NOUN	BA	O	2	conj
41	des	de	ADP	IA	O	42	case
42	eaux	eau	NOUN	IA	O	40	nmod
43	souterraines	souterrain	ADJ	EA	O	42	amod
44	.	.	PUNCT	O	O	2	punct


#Dans le cadre de la cessation des activités du site, un diagnostic de sol et une évaluation simplifiée des risques ont été transmis à l'inspection des installations classées le 18 avril 2002.
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	24	obl:mod
4	de	de	ADP	ER	O	6	case
5	la	le	DET	BN	O	6	det
6	cessation	cessation	NOUN	IN	O	3	nmod
7	des	de	ADP	IN	O	8	case
8	activités	activité	NOUN	EN	O	6	nmod
9	du	de	ADP	O	O	10	case
10	site	site	NOUN	BO	O	8	nmod
11	,	,	PUNCT	O	O	24	punct
12	un	un	DET	BN	O	13	det
13	diagnostic	diagnostic	NOUN	IN	O	24	nsubj:pass
14	de	de	ADP	IN	O	15	case
15	sol	sol	NOUN	EN	O	13	nmod
16	et	et	CCONJ	O	O	18	cc
17	une	un	DET	BN	O	18	det
18	évaluation	évaluation	NOUN	IN	O	13	conj
19	simplifiée	simplifier	ADJ	IN	O	18	amod
20	des	de	ADP	IN	O	21	case
21	risques	risque	NOUN	EN	O	18	nmod
22	ont	avoir	AUX	BN	O	24	aux:tense
23	été	être	AUX	IN	O	24	aux:pass
24	transmis	transmettre	VERB	EN	O	24	ROOT
25	à	à	ADP	O	O	27	case
26	l'	le	DET	BO	O	27	det
27	inspection	inspection	NOUN	IO	O	24	obl:arg
28	des	de	ADP	IO	O	29	case
29	installations	installation	NOUN	IO	O	27	nmod
30	classées	classer	VERB	EO	O	29	acl
31	le	le	DET	BT	O	32	det
32	18	18	NUM	IT	O	24	obl:mod
33	avril	avril	NOUN	IT	O	32	nmod
34	2002	2002	NUM	ET	O	33	nmod
35	.	.	PUNCT	O	O	24	punct


#Au vu des conclusions de ces études, de l'usage du site prévu et de son environnement, un arrêté préfectoral du 2 juillet 2002 a prescrit la transmission d'un plan de surveillance des eaux souterraines au droit du site.
1	Au	au	ADP	O	O	2	case
2	vu	vu	NOUN	O	O	28	obl:mod
3	des	de	ADP	O	O	4	case
4	conclusions	conclusion	NOUN	O	O	2	nmod
5	de	de	ADP	O	O	7	case
6	ces	ce	DET	BO	O	7	det
7	études	étude	NOUN	EO	O	4	nmod
8	,	,	PUNCT	O	O	11	punct
9	de	de	ADP	O	O	11	case
10	l'	le	DET	O	O	11	det
11	usage	usage	NOUN	O	O	4	conj
12	du	de	ADP	O	O	13	case
13	site	site	NOUN	BO	O	11	nmod
14	prévu	prévoir	VERB	EO	O	13	acl
15	et	et	CCONJ	O	O	18	cc
16	de	de	ADP	O	O	18	case
17	son	son	DET	BO	O	18	det
18	environnement	environnement	NOUN	EO	O	11	conj
19	,	,	PUNCT	O	O	28	punct
20	un	un	DET	BO	O	21	det
21	arrêté	arrêté	NOUN	IO	O	28	nsubj
22	préfectoral	préfectoral	ADJ	EO	O	21	amod
23	du	de	ADP	BT	O	24	case
24	2	2	NUM	IT	O	21	nmod
25	juillet	juillet	NOUN	IT	O	24	nmod
26	2002	2002	NUM	ET	O	25	nmod
27	a	avoir	AUX	BN	O	28	aux:tense
28	prescrit	prescrire	VERB	BN	O	28	ROOT
29	la	le	DET	IN	O	30	det
30	transmission	transmission	NOUN	IN	O	28	obj
31	d'	de	ADP	IN	O	33	case
32	un	un	DET	BO	O	33	det
33	plan	plan	NOUN	IO	O	30	nmod
34	de	de	ADP	IO	O	35	case
35	surveillance	surveillance	NOUN	BA	O	33	nmod
36	des	de	ADP	IA	O	37	case
37	eaux	eau	NOUN	IA	O	35	nmod
38	souterraines	souterrain	ADJ	EA	O	37	amod
39	au	au	ADP	O	O	40	case
40	droit	droit	NOUN	O	O	30	nmod
41	du	de	ADP	O	O	42	case
42	site	site	NOUN	O	O	40	nmod
43	.	.	PUNCT	O	O	28	punct


#La surveillance des eaux souterraines s'effectue semestriellement au moyen de 4 piézomètres.
1	La	le	DET	BA	O	2	det
2	surveillance	surveillance	NOUN	IA	O	7	nsubj
3	des	de	ADP	IA	O	4	case
4	eaux	eau	NOUN	IA	O	2	nmod
5	souterraines	souterrain	ADJ	EA	O	4	amod
6	s'	se	PRON	O	O	7	expl:comp
7	effectue	effectue	VERB	O	O	7	ROOT
8	semestriellement	semestriellement	ADV	O	O	7	advmod
9	au	au	ADP	O	O	10	case
10	moyen	moyen	NOUN	O	O	7	obl:mod
11	de	de	ADP	O	O	13	case
12	4	4	NUM	O	O	13	nummod
13	piézomètres	piézomètre	NOUN	O	O	10	nmod
14	.	.	PUNCT	O	O	7	punct


#Dans le cadre d'un projet de réhabilitation du site et en réponse à un arrêté préfectoral en date du 19 mai 2004, une évaluation détaillée des risques démontrant la compatibilité de l'usage futur du site avec la pollution résiduelle des sols a été transmise le 14 septembre 2004.
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	47	obl:mod
4	d'	de	ADP	ER	O	6	case
5	un	un	DET	BN	O	6	det
6	projet	projet	NOUN	IN	O	3	nmod
7	de	de	ADP	IN	O	8	case
8	réhabilitation	réhabilitation	NOUN	EN	O	6	nmod
9	du	de	ADP	O	O	10	case
10	site	site	NOUN	BO	O	8	nmod
11	et	et	CCONJ	BR	O	13	cc
12	en	en	ADP	BR	O	13	case
13	réponse	réponse	NOUN	IR	O	3	conj
14	à	à	ADP	ER	O	16	case
15	un	un	DET	BO	O	16	det
16	arrêté	arrêté	NOUN	BO	O	13	nmod
17	préfectoral	préfectoral	ADJ	EO	O	16	amod
18	en	en	ADP	BT	O	19	case
19	date	date	NOUN	IT	O	16	nmod
20	du	de	ADP	IT	O	21	case
21	19	19	NUM	IT	O	19	nmod
22	mai	mai	NOUN	IT	O	21	nmod
23	2004	2004	PUNCT	ET	O	22	nmod
24	,	,	PUNCT	ET	O	47	punct
25	une	un	DET	BO	O	26	det
26	évaluation	évaluation	NOUN	BN	O	47	nsubj:pass
27	détaillée	détaillé	ADJ	BN	O	26	amod
28	des	de	ADP	IN	O	29	case
29	risques	risque	NOUN	EN	O	26	nmod
30	démontrant	démontrer	VERB	O	O	29	acl
31	la	le	DET	O	O	32	det
32	compatibilité	compatibilité	NOUN	O	O	30	obj
33	de	de	ADP	O	O	35	case
34	l'	le	DET	O	O	35	det
35	usage	usage	NOUN	O	O	32	nmod
36	futur	futur	ADJ	O	O	35	amod
37	du	de	ADP	O	O	38	case
38	site	site	NOUN	O	O	35	nmod
39	avec	avec	ADP	O	O	41	case
40	la	le	DET	O	O	41	det
41	pollution	pollution	NOUN	O	O	32	nmod
42	résiduelle	résiduel	ADJ	O	O	41	amod
43	des	de	ADP	O	O	44	case
44	sols	sol	NOUN	O	O	41	nmod
45	a	avoir	AUX	BN	O	47	aux:tense
46	été	être	AUX	IN	O	47	aux:pass
47	transmise	transmettre	VERB	EN	O	47	ROOT
48	le	le	DET	BT	O	49	det
49	14	14	NUM	IT	O	47	obl:mod
50	septembre	septembre	NOUN	IT	O	49	nmod
51	2004	2004	NUM	ET	O	50	nmod
52	.	.	PUNCT	ET	O	47	punct


#Des restrictions d'usage par l'intermédiaire de servitudes d'utilité publique sont en cours d'instruction afin de maintenir cette compatibilité à long terme.
1	Des	un	DET	BO	O	2	det
2	restrictions	restriction	NOUN	IO	O	15	nsubj
3	d'	de	ADP	EO	O	4	case
4	usage	usage	NOUN	O	O	2	nmod
5	par	par	ADP	O	O	7	case
6	l'	le	DET	O	O	7	det
7	intermédiaire	intermédiaire	NOUN	O	O	2	nmod
8	de	de	ADP	O	O	9	case
9	servitudes	servitude	NOUN	O	O	7	nmod
10	d'	de	ADP	O	O	11	case
11	utilité	utilité	NOUN	O	O	9	nmod
12	publique	public	ADJ	O	O	11	amod
13	sont	être	AUX	O	O	15	cop
14	en	en	ADP	BT	O	15	case
15	cours	cours	NOUN	ET	O	15	ROOT
16	d'	de	ADP	ET	O	17	case
17	instruction	instruction	NOUN	EO	O	15	nmod
18	afin	afin	ADV	O	O	15	advmod
19	de	de	ADP	O	O	20	case
20	maintenir	maintenir	VERB	O	O	18	obl:arg
21	cette	ce	DET	O	O	22	det
22	compatibilité	compatibilité	NOUN	O	O	20	obj
23	à	à	ADP	O	O	25	case
24	long	long	ADJ	O	O	25	amod
25	terme	terme	NOUN	O	O	22	nmod
26	.	.	PUNCT	O	O	15	punct


#Un nouvel arrêté préfectoral définissant les modalités de la surveillance des eaux souterraines à l'issue des travaux de réhabilitation est également en cours d'instruction.
1	Un	un	DET	BO	O	3	det
2	nouvel	nouveau	ADJ	IO	O	3	amod
3	arrêté	arrêté	NOUN	IO	O	24	nsubj
4	préfectoral	préfectoral	ADJ	EO	O	3	amod
5	définissant	définir	VERB	BN	O	3	acl
6	les	le	DET	BO	O	7	det
7	modalités	modalité	NOUN	EO	O	5	obj
8	de	de	ADP	O	O	10	case
9	la	le	DET	BA	O	10	det
10	surveillance	surveillance	NOUN	IA	O	7	nmod
11	des	de	ADP	IA	O	12	case
12	eaux	eau	NOUN	IA	O	10	nmod
13	souterraines	souterrain	ADJ	EA	O	12	amod
14	à	à	ADP	O	O	16	case
15	l'	le	DET	O	O	16	det
16	issue	issue	NOUN	O	O	5	obl:mod
17	des	de	ADP	BN	O	18	case
18	travaux	travail	NOUN	IN	O	16	nmod
19	de	de	ADP	IN	O	20	case
20	réhabilitation	réhabilitation	NOUN	EN	O	18	nmod
21	est	être	AUX	O	O	24	cop
22	également	également	ADV	O	O	24	advmod
23	en	en	ADP	O	O	24	case
24	cours	cours	NOUN	O	O	24	ROOT
25	d'	de	ADP	O	O	26	case
26	instruction	instruction	NOUN	O	O	24	nmod
27	.	.	PUNCT	O	O	24	punct


#61.0080
#Présentation de l'établissement
1	Présentation	présentation	NOUN	O	O	1	ROOT
2	de	de	ADP	O	O	4	case
3	l'	le	DET	O	O	4	det
4	établissement	établissement	NOUN	O	O	1	nmod


#Depuis sa création en 1888, l’Imprimerie de Montligeon est implantée sur la commune de la Chapelle-Montligeon, au cœur du village sur un terrain d’environ 3 ha, l’Imprimerie de Montligeon y réalisait, jusqu’en décembre 2008, des travaux de composition, d’impression et de façonnage de livres, d’annuaires et de brochures publicitaires.
1	Depuis	depuis	ADP	BT	O	3	case
2	sa	son	DET	IT	O	3	det
3	création	création	NOUN	ET	O	12	obl:mod
4	en	en	ADP	BT	O	5	case
5	1888	1888	NUM	IT	O	3	nmod
6	,	,	PUNCT	O	O	12	punct
7	l’	l’	DET	BO	O	8	det
8	Imprimerie	imprimerie	NOUN	EO	O	12	nsubj:pass
9	de	de	ADP	O	O	10	case
10	Montligeon	Montligeon	PROPN	BL	O	8	nmod
11	est	être	AUX	BL	O	12	aux:pass
12	implantée	implanter	VERB	IL	O	12	ROOT
13	sur	sur	ADP	IL	O	15	case
14	la	le	DET	IL	O	15	det
15	commune	commune	NOUN	IL	O	12	obl:arg
16	de	de	ADP	IL	O	15	nmod
17	la	le	DET	IL	O	18	det
18	Chapelle-Montligeon	Chapelle-Montligeon	PROPN	EL	O	15	nmod
19	,	,	PUNCT	O	O	12	punct
20	au	au	ADP	BL	O	21	case
21	cœur	cœur	NOUN	IL	O	12	obl:mod
22	du	de	ADP	IL	O	23	case
23	village	village	NOUN	IL	O	21	nmod
24	sur	sur	ADP	IL	O	26	case
25	un	un	DET	IL	O	26	det
26	terrain	terrain	NOUN	EO	O	12	obl:mod
27	d’	d’	ADP	O	O	30	case
28	environ	environ	ADV	O	O	30	advmod
29	3	3	NUM	O	O	30	nummod
30	ha	ha	NOUN	O	O	26	nmod
31	,	,	PUNCT	O	O	12	punct
32	l’	l’	DET	O	O	33	det
33	Imprimerie	imprimerie	NOUN	EO	O	37	nsubj
34	de	de	ADP	O	O	35	case
35	Montligeon	Montligeon	PROPN	BL	O	33	nmod
36	y	y	PRON	O	O	37	iobj
37	réalisait	réaliser	VERB	BN	O	12	advcl
38	,	,	PUNCT	O	O	37	punct
39	jusqu’	jusqu’	ADP	BT	O	41	case
40	en	en	ADP	IT	O	41	case
41	décembre	décembre	NOUN	IT	O	37	obl:mod
42	2008	2008	PUNCT	ET	O	41	nmod
43	,	,	PUNCT	ET	O	37	punct
44	des	un	DET	BA	O	45	det
45	travaux	travail	NOUN	IA	O	37	obj
46	de	de	ADP	IA	O	47	case
47	composition	composition	NOUN	IA	O	45	nmod
48	,	,	PUNCT	IA	O	50	punct
49	d’	d’	ADP	IA	O	50	case
50	impression	impression	NOUN	IA	O	47	conj
51	et	et	CCONJ	IA	O	53	cc
52	de	de	ADP	IA	O	53	case
53	façonnage	façonnage	NOUN	IA	O	47	conj
54	de	de	ADP	IA	O	55	case
55	livres	livre	NOUN	IA	O	53	nmod
56	,	,	PUNCT	IA	O	58	punct
57	d’	d’	ADP	IA	O	58	case
58	annuaires	annuaire	NOUN	IA	O	55	conj
59	et	et	CCONJ	IA	O	61	cc
60	de	de	ADP	IA	O	61	case
61	brochures	brochure	NOUN	IA	O	55	conj
62	publicitaires	publicitaire	ADJ	EA	O	61	amod
63	.	.	PUNCT	O	O	12	punct


#A l’origine, l’imprimerie était installée dans le presbytère, à-côté de l’église paroissiale du village puis à partir de 1894, dans un bâtiment plus grand en bordure Sud de la cour d’honneur de la basilique qui est devenu, depuis, le bâtiment d’accueil et administratif de l’Œuvre de Montligeon, propriétaire de l’emprise foncière.
1	A	à	ADP	O	O	3	case
2	l’	l’	DET	O	O	3	det
3	origine	origine	NOUN	O	O	8	obl:mod
4	,	,	PUNCT	O	O	8	punct
5	l’	l’	DET	O	O	6	det
6	imprimerie	imprimerie	NOUN	BO	O	8	nsubj:pass
7	était	être	AUX	BN	O	8	aux:pass
8	installée	installer	VERB	IN	O	8	ROOT
9	dans	dans	ADP	IL	O	11	case
10	le	le	DET	IL	O	11	det
11	presbytère	presbytère	NOUN	BO	O	8	obl:arg
12	,	,	PUNCT	O	O	8	punct
13	à-côté	à-côté	NOUN	IL	O	8	obl:mod
14	de	de	ADP	IL	O	16	case
15	l’	l’	DET	IL	O	16	det
16	église	église	NOUN	IL	O	13	nmod
17	paroissiale	paroissial	ADJ	IL	O	16	amod
18	du	de	ADP	IL	O	19	case
19	village	village	NOUN	EL	O	16	nmod
20	puis	puis	CCONJ	O	O	21	cc
21	à	à	ADP	BT	O	8	conj
22	partir	partir	VERB	IT	O	21	fixed
23	de	de	ADP	IT	O	24	case
24	1894	1894	NUM	ET	O	21	dep
25	,	,	PUNCT	O	O	28	punct
26	dans	dans	ADP	O	O	28	case
27	un	un	DET	BO	O	28	det
28	bâtiment	bâtiment	NOUN	EO	O	21	dep
29	plus	plus	ADV	O	O	30	advmod
30	grand	grand	ADJ	O	O	28	amod
31	en	en	ADP	BL	O	32	case
32	bordure	bordure	NOUN	IL	O	28	nmod
33	Sud	sud	ADJ	IL	O	32	nmod
34	de	de	ADP	IL	O	36	case
35	la	le	DET	IL	O	36	det
36	cour	cour	NOUN	IL	O	32	nmod
37	d’	d’	ADP	IL	O	38	case
38	honneur	honneur	NOUN	IL	O	36	nmod
39	de	de	ADP	IL	O	41	case
40	la	le	DET	IL	O	41	det
41	basilique	basilique	NOUN	IL	O	36	nmod
42	qui	qui	PRON	O	O	44	nsubj
43	est	être	AUX	BN	O	44	aux:tense
44	devenu	devenir	VERB	EN	O	41	acl:relcl
45	,	,	PUNCT	O	O	49	punct
46	depuis	depuis	ADV	O	O	49	advmod
47	,	,	PUNCT	O	O	49	punct
48	le	le	DET	BO	O	49	det
49	bâtiment	bâtiment	NOUN	IO	O	44	xcomp
50	d’	d’	ADP	IO	O	51	case
51	accueil	accueil	NOUN	EO	O	49	nmod
52	et	et	CCONJ	O	O	53	cc
53	administratif	administratif	ADJ	O	O	51	conj
54	de	de	ADP	O	O	56	case
55	l’	l’	DET	BO	O	56	det
56	Œuvre	œuvre	NOUN	IO	O	49	nmod
57	de	de	ADP	IO	O	58	case
58	Montligeon	Montligeon	PROPN	EO	O	56	nmod
59	,	,	PUNCT	O	O	58	punct
60	propriétaire	propriétaire	NOUN	O	O	58	appos
61	de	de	ADP	O	O	63	case
62	l’	l’	DET	O	O	63	det
63	emprise	emprise	NOUN	O	O	60	nmod
64	foncière	foncier	ADJ	O	O	63	amod
65	.	.	PUNCT	O	O	8	punct


#Une extension au bâtiment principal, achevée en 1921 a été essentiellement utilisée pour le stockage de papiers, cartons et produits finis.
1	Une	un	DET	BO	O	2	det
2	extension	extension	NOUN	EO	O	13	nsubj:pass
3	au	au	ADP	IL	O	4	case
4	bâtiment	bâtiment	NOUN	IL	O	2	nmod
5	principal	principal	ADJ	EL	O	4	amod
6	,	,	PUNCT	O	O	2	punct
7	achevée	achever	VERB	BR	O	2	acl
8	en	en	ADP	BT	O	9	case
9	1921	1921	NUM	ET	O	7	obl:mod
10	a	avoir	AUX	BR	O	13	aux:tense
11	été	être	AUX	IR	O	13	aux:pass
12	essentiellement	essentiellement	ADV	IR	O	13	advmod
13	utilisée	utiliser	VERB	IR	O	13	ROOT
14	pour	pour	ADP	ER	O	16	case
15	le	le	DET	BA	O	16	det
16	stockage	stockage	NOUN	BA	O	13	obl:mod
17	de	de	ADP	IA	O	18	case
18	papiers	papier	NOUN	EA	O	16	nmod
19	,	,	PUNCT	O	O	20	punct
20	cartons	carton	NOUN	O	O	18	conj
21	et	et	CCONJ	O	O	22	cc
22	produits	produit	NOUN	O	O	18	conj
23	finis	fini	ADJ	O	O	22	amod
24	.	.	PUNCT	O	O	13	punct


#Jusqu’en 1990, diverses extensions ont ainsi été construites pour faire face aux besoins de production et de stockage, toujours plus importants.
1	Jusqu’	jusqu’	ADP	BT	O	3	case
2	en	en	ADP	IT	O	3	case
3	1990	1990	PUNCT	ET	O	10	obl:mod
4	,	,	PUNCT	ET	O	10	punct
5	diverses	divers	DET	BO	O	6	det
6	extensions	extension	NOUN	EO	O	10	nsubj:pass
7	ont	avoir	AUX	BN	O	10	aux:tense
8	ainsi	ainsi	ADV	BN	O	10	advmod
9	été	être	AUX	IN	O	10	aux:pass
10	construites	construire	VERB	EN	O	10	ROOT
11	pour	pour	ADP	O	O	12	mark
12	faire	faire	VERB	O	O	10	advcl
13	face	face	NOUN	BR	O	12	obj
14	aux	à	ADP	ER	O	15	case
15	besoins	besoin	NOUN	IA	O	12	obl:arg
16	de	de	ADP	IA	O	17	case
17	production	production	NOUN	EA	O	15	nmod
18	et	et	CCONJ	O	O	20	cc
19	de	de	ADP	O	O	20	case
20	stockage	stockage	NOUN	O	O	17	conj
21	,	,	PUNCT	O	O	15	punct
22	toujours	toujours	ADV	O	O	23	advmod
23	plus	plus	ADV	O	O	24	advmod
24	importants	important	ADJ	O	O	15	amod
25	.	.	PUNCT	O	O	10	punct


#L’usine a employé jusqu’à 165 personnes.
1	L’	l’	DET	BO	O	2	det
2	usine	usine	NOUN	EO	O	4	nsubj
3	a	avoir	AUX	O	O	4	aux:tense
4	employé	employer	VERB	O	O	4	ROOT
5	jusqu’	jusqu’	ADP	O	O	8	case
6	à	à	ADP	O	O	8	case
7	165	165	NUM	O	O	8	nummod
8	personnes	personne	NOUN	O	O	4	obj
9	.	.	PUNCT	O	O	4	punct


#Depuis décembre 2008, l’ensemble des activités de production et une grande partie des activités de stockage ont été transférés sur un nouveau site construit en ZAC des Gaillons à Saint-Hilaire-le-Châtel.
1	Depuis	depuis	ADP	BT	O	2	case
2	décembre	décembre	NOUN	IT	O	21	obl:mod
3	2008	2008	PUNCT	ET	O	2	nmod
4	,	,	PUNCT	ET	O	21	punct
5	l’	l’	DET	BO	O	6	det
6	ensemble	ensemble	NOUN	IO	O	21	nsubj:pass
7	des	de	ADP	IO	O	8	case
8	activités	activité	NOUN	IO	O	6	nmod
9	de	de	ADP	IO	O	10	case
10	production	production	NOUN	EO	O	8	nmod
