
#974.0013
#Ensemble enterré de 2 pipe-lines (fuel domestique et fuel lourd) reliant les postes de déchargement des pétroliers au dépôt d'hydrocarbures de la société SRE.
1	Ensemble	ensemble	O	_
15	réaliser	réaliser	O	_
16	de	de	O	_
17	nouvelles	nouveau	O	_
18	investigations	investigation	O	_
19	,	,	O	_
20	notamment	notamment	O	_
21	au	au	O	_
22	niveau	niveau	O	_
23	des	de	O	_
24	zones	zone	O	_
25	d'	de	O	_
26	habitats	habitat	O	_
27	et	et	O	_
28	des	de	O	_
29	locaux	local	O	_
30	de	de	O	_
31	travail	travail	O	_
32	situés	situer	O	_
33	à	à	O	_
34	proximité	proximité	O	_
35	du	de	O	_
36	site	site	O	_
37	,	,	O	_
38	au	au	O	_
39	niveau	niveau	O	_
40	du	de	O	_
41	ruisseau	ruisseau	O	_
42	le	le	O	_
43	Jouha	Jouha	O	_
44	situé	situer	O	_
45	en	en	O	_
46	contre-bas	contre-bas	O	_
47	du	de	O	_
48	site	site	O	_
49	,	,	O	_
50	au	au	O	_
51	niveau	niveau	O	_
52	de	de	O	_
53	l'	le	O	_
54	emprise	emprise	O	_
55	du	de	O	_
56	site	site	O	_
57	afin	afin	O	_
58	de	de	O	_
59	localiser	localiser	O	_
60	les	le	O	_
61	sources	source	O	_
62	de	de	O	_
63	pollution	pollution	O	_
64	et	et	O	_
65	l'	le	O	_
66	extension	extension	O	_
67	du	de	O	_
68	panache	panache	O	_
69	de	de	O	_
70	pollution	pollution	O	_
71	.	.	O	_


#Le suivi de la pollution des eaux est poursuivi.
1	Le	le	O	_
2	suivi	suivi	O	_
3	de	de	O	_
4	la	le	O	_
5	pollution	pollution	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	est	être	O	_
9	poursuivi	poursuivre	O	_
10	.	.	O	_


#A l'issue des différentes investigations réalisées sur et hors site, 6 sources de pollution ont été caractérisées :
1	A	à	O	_
2	l'	le	O	_
3	issue	issue	O	_
4	des	de	O	_
5	différentes	différent	O	_
6	investigations	investigation	O	_
7	réalisées	réaliser	O	_
8	sur	sur	O	_
9	et	et	O	_
10	hors	hors	O	_
11	site	site	O	_
12	,	,	O	_
13	6	6	O	_
14	sources	source	O	_
15	de	de	O	_
16	pollution	pollution	O	_
17	ont	avoir	O	_
18	été	être	O	_
19	caractérisées	caractériser	O	_
20	:	:	O	_


#- source 1 : pollution des sols en surface par des huiles lourdes en contre-bas du jardin d'un riverain ;
1	-	-	O	_
2	source	source	O	_
3	1	1	O	_
4	:	:	O	_
5	pollution	pollution	O	_
6	des	de	O	_
7	sols	sol	O	_
8	en	en	O	_
9	surface	surface	O	_
10	par	par	O	_
11	des	un	BU	_
12	huiles	huile	EU	_
13	lourdes	lourd	EU	_
14	en	en	O	_
15	contre-bas	contre-bas	O	_
16	du	de	O	_
17	jardin	jardin	O	_
18	d'	de	O	_
19	un	un	O	_
20	riverain	riverain	O	_
21	;	;	O	_


#- source 2 : présence de fûts enterrés dans la partie nord du site (parc à fûts) ;
1	-	-	O	_
2	source	source	O	_
3	2	2	O	_
4	:	:	O	_
5	présence	présence	O	_
6	de	de	O	_
7	fûts	fût	O	_
8	enterrés	enterrer	O	_
9	dans	dans	O	_
10	la	le	O	_
11	partie	partie	O	_
12	nord	nord	O	_
13	du	de	O	_
14	site	site	O	_
15	(	(	O	_
16	parc	parc	O	_
17	à	à	O	_
18	fûts	fût	O	_
19	)	)	O	_
20	;	;	O	_


#- source 3 : forte pollution des sols par des hydrocarbures dans la zone bâtiment qui est à l'origine de la pollution des eaux souterraines et de la présence d'une phase flottante huileuse noire dans les eaux souterraines ;
1	-	-	O	_
2	source	source	O	_
3	3	3	O	_
4	:	:	O	_
5	forte	fort	O	_
6	pollution	pollution	O	_
7	des	de	O	_
8	sols	sol	O	_
9	par	par	O	_
10	des	un	O	_
11	hydrocarbures	hydrocarbure	BS	_
12	dans	dans	O	_
13	la	le	O	_
14	zone	zone	O	_
15	bâtiment	bâtiment	O	_
16	qui	qui	O	_
17	est	être	O	_
18	à	à	O	_
19	l'	le	O	_
20	origine	origine	O	_
21	de	de	O	_
22	la	le	O	_
23	pollution	pollution	O	_
24	des	de	O	_
25	eaux	eau	O	_
26	souterraines	souterrain	O	_
27	et	et	O	_
28	de	de	O	_
29	la	le	O	_
30	présence	présence	O	_
31	d'	de	O	_
32	une	un	BU	_
33	phase	phase	IU	_
34	flottante	flottant	EU	_
35	huileuse	huileux	EU	_
36	noire	noir	EU	_
37	dans	dans	O	_
38	les	le	O	_
39	eaux	eau	O	_
40	souterraines	souterrain	O	_
41	;	;	O	_


#- source 4 : pollution des sols dans la partie nord du parc à fûts ;
1	-	-	O	_
2	source	source	O	_
3	4	4	O	_
4	:	:	O	_
5	pollution	pollution	O	_
6	des	de	O	_
7	sols	sol	O	_
8	dans	dans	O	_
9	la	le	O	_
10	partie	partie	O	_
11	nord	nord	O	_
12	du	de	O	_
13	parc	parc	O	_
14	à	à	O	_
15	fûts	fût	O	_
16	;	;	O	_


#- source 5 : pollution des sols en surface par des huiles lourdes le long du ruisseau le Jouha ;
1	-	-	O	_
2	source	source	O	_
3	5	5	O	_
4	:	:	O	_
5	pollution	pollution	O	_
6	des	de	O	_
7	sols	sol	O	_
8	en	en	O	_
9	surface	surface	O	_
10	par	par	O	_
11	des	un	BU	_
12	huiles	huile	EU	_
13	lourdes	lourd	EU	_
14	le	le	O	_
15	long	long	O	_
16	du	de	O	_
17	ruisseau	ruisseau	O	_
18	le	le	O	_
19	Jouha	Jouha	O	_
20	;	;	O	_


#- source 6 : pollution des eaux souterraines par des composés organiques halogénés volatils (COHV) en fond de vallon.
1	-	-	O	_
2	source	source	O	_
3	6	6	O	_
4	:	:	O	_
5	pollution	pollution	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	par	par	O	_
10	des	un	BS	_
11	composés	composé	BS	_
12	organiques	organique	ES	_
13	halogénés	halogéné	ES	_
14	volatils	volatil	O	_
15	(	(	O	_
16	COHV	cohv	BS	_
17	)	)	O	_
18	en	en	O	_
19	fond	fond	O	_
20	de	de	O	_
21	vallon	vallon	O	_
22	.	.	O	_


#Les eaux superficielles du ruisseau le Jouha, les légumes des potagers des riverains, les gaz du sous-sol et les mesures d'air ambiant chez les riverains ne présentent pas d'impact de pollution significative.
1	Les	le	O	_
2	eaux	eau	O	_
3	superficielles	superficiel	O	_
4	du	de	O	_
5	ruisseau	ruisseau	O	_
6	le	le	O	_
7	Jouha	Jouha	O	_
8	,	,	O	_
9	les	le	O	_
10	légumes	légume	O	_
11	des	de	O	_
12	potagers	potager	O	_
13	des	de	O	_
14	riverains	riverain	O	_
15	,	,	O	_
16	les	le	O	_
17	gaz	gaz	O	_
18	du	de	O	_
19	sous-sol	sous-sol	O	_
20	et	et	O	_
21	les	le	O	_
22	mesures	mesure	O	_
23	d'	de	O	_
24	air	air	O	_
25	ambiant	ambiant	O	_
26	chez	chez	O	_
27	les	le	O	_
28	riverains	riverain	O	_
29	ne	ne	O	_
30	présentent	présenter	O	_
31	pas	pas	O	_
32	d'	d'	O	_
33	impact	impact	O	_
34	de	de	O	_
35	pollution	pollution	O	_
36	significative	significatif	O	_
37	.	.	O	_


#Il n'y a pas d'incompatibilité d'usage entre l'état des milieux et les usages qui en sont faits actuellement.
1	Il	il	O	_
2	n'	n'	O	_
3	y	y	O	_
4	a	avoir	O	_
5	pas	pas	O	_
6	d'	d'	O	_
7	incompatibilité	incompatibilité	O	_
8	d'	de	O	_
9	usage	usage	O	_
10	entre	entre	O	_
11	l'	le	O	_
12	état	état	O	_
13	des	de	O	_
14	milieux	milieu	O	_
15	et	et	O	_
16	les	le	O	_
17	usages	usage	O	_
18	qui	qui	O	_
19	en	en	O	_
20	sont	être	O	_
21	faits	faire	O	_
22	actuellement	actuellement	O	_
23	.	.	O	_


#Par courrier du 18 décembre 2012, le Ministère de l'Ecologie a donné son accord pour les opérations de dépollution suivantes :
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	18	18	O	_
5	décembre	décembre	O	_
6	2012	2012	O	_
7	,	,	O	_
8	le	le	BI	_
9	Ministère	ministère	II	_
10	de	de	O	_
11	l'	le	O	_
12	Ecologie	ecologie	O	_
13	a	avoir	O	_
14	donné	donner	O	_
15	son	son	O	_
16	accord	accord	O	_
17	pour	pour	O	_
18	les	le	O	_
19	opérations	opération	O	_
20	de	de	O	_
21	dépollution	dépollution	O	_
22	suivantes	suivant	O	_
23	:	:	O	_


#- source 1 : excavation des terres polluées, évacuation vers des filières de traitement adaptées et remplacement par des terres propres ;
1	-	-	O	_
2	source	source	O	_
3	1	1	O	_
4	:	:	O	_
5	excavation	excavation	O	_
6	des	de	O	_
7	terres	terre	O	_
8	polluées	polluer	O	_
9	,	,	O	_
10	évacuation	évacuation	O	_
11	vers	vers	O	_
12	des	un	O	_
13	filières	filière	O	_
14	de	de	O	_
15	traitement	traitement	O	_
16	adaptées	adapter	O	_
17	et	et	O	_
18	remplacement	remplacement	O	_
19	par	par	O	_
20	des	un	O	_
21	terres	terre	O	_
22	propres	propre	O	_
23	;	;	O	_


#- source 2 : terrassement, tri mécanique des fûts et évacuation vers des filières de traitement adaptées ;
1	-	-	O	_
2	source	source	O	_
3	2	2	O	_
4	:	:	O	_
5	terrassement	terrassement	O	_
6	,	,	O	_
7	tri	tri	O	_
8	mécanique	mécanique	O	_
9	des	de	O	_
10	fûts	fût	O	_
11	et	et	O	_
12	évacuation	évacuation	O	_
13	vers	vers	O	_
14	des	un	O	_
15	filières	filière	O	_
16	de	de	O	_
17	traitement	traitement	O	_
18	adaptées	adapter	O	_
19	;	;	O	_


#- source 3 : démolition des bâtiments, excavation et traitement sur site des terres et extraction de la phase flottante sur les eaux souterraines (pompage-écrémage) ;
1	-	-	O	_
2	source	source	O	_
3	3	3	O	_
4	:	:	O	_
5	démolition	démolition	O	_
6	des	de	O	_
7	bâtiments	bâtiment	O	_
8	,	,	O	_
9	excavation	excavation	O	_
10	et	et	O	_
11	traitement	traitement	O	_
12	sur	sur	O	_
13	site	site	O	_
14	des	de	O	_
15	terres	terre	O	_
16	et	et	O	_
17	extraction	extraction	O	_
18	de	de	O	_
19	la	le	O	_
20	phase	phase	O	_
21	flottante	flottant	O	_
22	sur	sur	O	_
23	les	le	O	_
24	eaux	eau	O	_
25	souterraines	souterrain	O	_
26	(	(	O	_
27	pompage	pompage	O	_
28	-	-	O	_
29	écrémage	écrémage	O	_
30	)	)	O	_
31	;	;	O	_


#- source 4 : excavation et traitement sur site des terres ;
1	-	-	O	_
2	source	source	O	_
3	4	4	O	_
4	:	:	O	_
5	excavation	excavation	O	_
6	et	et	O	_
7	traitement	traitement	O	_
8	sur	sur	O	_
9	site	site	O	_
10	des	de	O	_
11	terres	terre	O	_
12	;	;	O	_


#- source 5 : excavation des terres contaminées et évacuation vers des filières de traitement adaptées ;
1	-	-	O	_
2	source	source	O	_
3	5	5	O	_
4	:	:	O	_
5	excavation	excavation	O	_
6	des	de	O	_
7	terres	terre	O	_
8	contaminées	contaminer	O	_
9	et	et	O	_
10	évacuation	évacuation	O	_
11	vers	vers	O	_
12	des	un	O	_
13	filières	filière	O	_
14	de	de	O	_
15	traitement	traitement	O	_
16	adaptées	adapter	O	_
17	;	;	O	_


#- source 6 : étude complémentaire pour délimiter au nord le panache des eaux souterraines contaminées en COHV et identifier sa source.
1	-	-	O	_
2	source	source	O	_
3	6	6	O	_
4	:	:	O	_
5	étude	étude	O	_
6	complémentaire	complémentaire	O	_
7	pour	pour	O	_
8	délimiter	délimiter	O	_
9	au	au	O	_
10	nord	nord	O	_
11	le	le	O	_
12	panache	panache	O	_
13	des	de	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	contaminées	contaminer	O	_
17	en	en	O	_
18	COHV	cohv	BS	_
19	et	et	O	_
20	identifier	identifier	O	_
21	sa	son	O	_
22	source	source	O	_
23	.	.	O	_


#Les arrêtés préfectoraux du 23 septembre 2015 (travaux d'office et occupation temporaire des sols) prescrivent la démolition des bâtiments , la réalisation préalable d'études pour dimensionner le programme de dépollution et la réalisation de l'étude complémentaire (source 6).
1	Les	le	O	_
2	arrêtés	arrêté	O	_
3	préfectoraux	préfectoral	O	_
4	du	de	O	_
5	23	23	O	_
6	septembre	septembre	O	_
7	2015	2015	O	_
8	(	(	O	_
9	travaux	travail	O	_
10	d'	de	O	_
11	office	office	O	_
12	et	et	O	_
13	occupation	occupation	O	_
14	temporaire	temporaire	O	_
15	des	de	O	_
16	sols	sol	O	_
17	)	)	O	_
18	prescrivent	prescrire	O	_
19	la	le	O	_
20	démolition	démolition	O	_
21	des	de	O	_
22	bâtiments	bâtiment	O	_
23	,	,	O	_
24	la	le	O	_
25	réalisation	réalisation	O	_
26	préalable	préalable	O	_
27	d'	de	O	_
28	études	étude	O	_
29	pour	pour	O	_
30	dimensionner	dimensionner	O	_
31	le	le	O	_
32	programme	programme	O	_
33	de	de	O	_
34	dépollution	dépollution	O	_
35	et	et	O	_
36	la	le	O	_
37	réalisation	réalisation	O	_
38	de	de	O	_
39	l'	le	O	_
40	étude	étude	O	_
41	complémentaire	complémentaire	O	_
42	(	(	O	_
43	source	source	O	_
44	6	6	O	_
45	)	)	O	_
46	.	.	O	_


#Le désamiantage et la démolition des bâtiments ont été réalisés fin juillet 2017.
1	Le	le	O	_
2	désamiantage	désamiantage	O	_
3	et	et	O	_
4	la	le	O	_
5	démolition	démolition	O	_
6	des	de	O	_
7	bâtiments	bâtiment	O	_
8	ont	avoir	O	_
9	été	être	O	_
10	réalisés	réaliser	O	_
11	fin	fin	O	_
12	juillet	juillet	O	_
13	2017	2017	O	_
14	.	.	O	_


#L'étude de faisabilité (traitement des sols et des eaux) va être lancée avec pour objectif de réaliser les travaux pour 2020.
1	L'	le	O	_
2	étude	étude	O	_
3	de	de	O	_
4	faisabilité	faisabilité	O	_
5	(	(	O	_
6	traitement	traitement	O	_
7	des	de	O	_
8	sols	sol	O	_
9	et	et	O	_
10	des	de	O	_
11	eaux	eau	O	_
12	)	)	O	_
13	va	aller	O	_
14	être	être	O	_
15	lancée	lancer	O	_
16	avec	avec	O	_
17	pour	pour	O	_
18	objectif	objectif	O	_
19	de	de	O	_
20	réaliser	réaliser	O	_
21	les	le	O	_
22	travaux	travail	O	_
23	pour	pour	O	_
24	2020	2020	O	_
25	.	.	O	_


#35.0012
#Le terrain situé à l’ouest du centre ville de Rennes, d’une superficie totale d'environ 45 000 m² a accueilli de 1884 à 1965 une usine fabriquant du gaz à partir de la distillation de la houille.
1	Le	le	O	_
2	terrain	terrain	O	_
3	situé	situer	O	_
4	à	à	O	_
5	l’	l’	O	_
6	ouest	ouest	O	_
7	du	de	O	_
8	centre	centre	O	_
9	ville	vill	O	_
10	de	de	O	_
11	Rennes	Rennes	O	_
12	,	,	O	_
13	d’	d’	O	_
14	une	un	O	_
15	superficie	superficie	O	_
16	totale	total	O	_
17	d'	de	O	_
18	environ	environ	O	_
19	45	45	O	_
20	000	000	O	_
21	m²	m²	O	_
22	a	avoir	O	_
23	accueilli	accueillir	O	_
24	de	de	O	_
25	1884	1884	O	_
26	à	à	O	_
27	1965	1965	O	_
28	une	un	O	_
29	usine	usine	O	_
30	fabriquant	fabriquer	O	_
31	du	de	O	_
32	gaz	gaz	O	_
33	à	à	O	_
34	partir	partir	O	_
35	de	de	O	_
36	la	le	O	_
37	distillation	distillation	O	_
38	de	de	O	_
39	la	le	O	_
40	houille	houille	O	_
41	.	.	O	_


#Actuellement, le site est occupé par le service exploitation du centre d'EDF-GDF Services.
1	Actuellement	actuellement	O	_
2	,	,	O	_
3	le	le	O	_
4	site	site	O	_
5	est	être	O	_
6	occupé	occuper	O	_
7	par	par	O	_
8	le	le	O	_
9	service	service	O	_
10	exploitation	exploitation	O	_
11	du	de	O	_
12	centre	centre	O	_
13	d'	de	BI	_
14	EDF	EDF	BI	_
15	-	-	BI	_
16	GDF	GDF	BI	_
17	Services	service	EI	_
18	.	.	O	_


#Gaz de France a hiérarchisé ses actions sur les 467 sites d’anciennes usines à gaz qu’il gère répartis sur l’ensemble du territoire.
1	Gaz	Gaz	BI	_
2	de	de	II	_
3	France	France	EI	_
4	a	avoir	O	_
5	hiérarchisé	hiérarchiser	O	_
6	ses	son	O	_
7	actions	action	O	_
8	sur	sur	O	_
9	les	le	O	_
10	467	467	O	_
11	sites	site	O	_
12	d’	d’	O	_
13	anciennes	ancien	O	_
14	usines	usine	O	_
15	à	à	O	_
16	gaz	gaz	O	_
17	qu’	qu’	O	_
18	il	il	O	_
19	gère	gérer	O	_
20	répartis	répartir	O	_
21	sur	sur	O	_
22	l’	l’	O	_
23	ensemble	ensemble	O	_
24	du	de	O	_
25	territoire	territoire	O	_
26	.	.	O	_


#La méthodologie a consisté à hiérarchiser les sites en fonction de leur sensibilité vis à vis de l’environnement (usage du site, vulnérabilité des eaux souterraines et superficielles, présence et type de population sur le site,...).
1	La	le	O	_
2	méthodologie	méthodologie	O	_
3	a	avoir	O	_
4	consisté	consister	O	_
5	à	à	O	_
6	hiérarchiser	hiérarchiser	O	_
7	les	le	O	_
8	sites	site	O	_
9	en	en	O	_
10	fonction	fonction	O	_
11	de	de	O	_
12	leur	leur	O	_
13	sensibilité	sensibilité	O	_
14	vis	vis	O	_
15	à	à	O	_
16	vis	vis	O	_
17	de	de	O	_
18	l’	l’	O	_
19	environnement	environnement	O	_
20	(	(	O	_
21	usage	usage	O	_
22	du	de	O	_
23	site	site	O	_
24	,	,	O	_
25	vulnérabilité	vulnérabilité	O	_
26	des	de	O	_
27	eaux	eau	O	_
28	souterraines	souterrain	O	_
29	et	et	O	_
30	superficielles	superficiel	O	_
31	,	,	O	_
32	présence	présence	O	_
33	et	et	O	_
34	type	type	O	_
35	de	de	O	_
36	population	population	O	_
37	sur	sur	O	_
38	le	le	O	_
39	site	site	O	_
40	,	,	O	_
41	...	...	O	_
42	)	)	O	_
43	.	.	O	_


#L’application de cette méthode a abouti à l’établissement de cinq classes de priorité pour lesquelles les engagements de Gaz de France ont fait l’objet d’un protocole d’accord relatif à la maîtrise et au suivi de la réhabilitation des anciens terrains d’usines à gaz entre le Ministère de l’Environnement et Gaz de France signé le 25 avril 1996.
1	L’	l’	O	_
2	application	application	O	_
3	de	de	O	_
4	cette	ce	O	_
5	méthode	méthode	O	_
6	a	avoir	O	_
7	abouti	aboutir	O	_
8	à	à	O	_
9	l’	l’	O	_
10	établissement	établissement	O	_
11	de	de	O	_
12	cinq	cinq	O	_
13	classes	classe	O	_
14	de	de	O	_
15	priorité	priorité	O	_
16	pour	pour	O	_
17	lesquelles	lequel	O	_
18	les	le	O	_
19	engagements	engagement	O	_
20	de	de	O	_
21	Gaz	Gaz	BI	_
22	de	de	II	_
23	France	France	EI	_
24	ont	avoir	O	_
25	fait	faire	O	_
26	l’	l’	O	_
27	objet	objet	O	_
28	d’	d’	O	_
29	un	un	O	_
30	protocole	protocole	O	_
31	d’	d’	O	_
32	accord	accord	O	_
33	relatif	relatif	O	_
34	à	à	O	_
35	la	le	O	_
36	maîtrise	maîtrise	O	_
37	et	et	O	_
38	au	au	O	_
39	suivi	suivi	O	_
40	de	de	O	_
41	la	le	O	_
42	réhabilitation	réhabilitation	O	_
43	des	de	O	_
44	anciens	ancien	O	_
45	terrains	terrain	O	_
46	d’	d’	O	_
47	usines	usine	O	_
48	à	à	O	_
49	gaz	gaz	O	_
50	entre	entre	O	_
51	le	le	BI	_
52	Ministère	ministère	II	_
53	de	de	II	_
54	l’	l’	II	_
55	Environnement	environnement	EI	_
56	et	et	O	_
57	Gaz	Gaz	BI	_
58	de	de	II	_
59	France	France	EI	_
60	signé	signer	O	_
61	le	le	O	_
62	25	25	O	_
63	avril	avril	O	_
64	1996	1996	O	_
65	.	.	O	_


#Le site de l’ancienne usine à gaz de Rennes Voltaire est en classe 2 du protocole, c'est-à-dire un site dont la sensibilité vis-à-vis de l'homme, des eaux souterraines et superficielles est limitée.
1	Le	le	O	_
2	site	site	O	_
3	de	de	O	_
4	l’	l’	O	_
5	ancienne	ancien	O	_
6	usine	usine	O	_
7	à	à	O	_
8	gaz	gaz	O	_
9	de	de	O	_
10	Rennes	Rennes	O	_
11	Voltaire	Voltaire	O	_
12	est	être	O	_
13	en	en	O	_
14	classe	classe	O	_
15	2	2	O	_
16	du	de	O	_
17	protocole	protocole	O	_
18	,	,	O	_
19	c'	c'	O	_
20	est	est	O	_
21	-	-	O	_
22	à	à	O	_
23	-	-	O	_
24	dire	dire	O	_
25	un	un	O	_
26	site	site	O	_
27	dont	dont	O	_
28	la	le	O	_
29	sensibilité	sensibilité	O	_
30	vis-à-vis	vis-à-vis	O	_
31	de	de	O	_
32	l'	le	O	_
33	homme	homme	O	_
34	,	,	O	_
35	des	de	O	_
36	eaux	eau	O	_
37	souterraines	souterrain	O	_
38	et	et	O	_
39	superficielles	superficiel	O	_
40	est	être	O	_
41	limitée	limité	O	_
42	.	.	O	_


#En raison d’un projet de réaménagement pour les besoins internes d’EDF-GDF un diagnostic approfondi a été réalisé en 1994-1995.
1	En	en	O	_
2	raison	raison	O	_
3	d’	d’	O	_
4	un	un	O	_
5	projet	projet	O	_
6	de	de	O	_
7	réaménagement	réaménagement	O	_
8	pour	pour	O	_
9	les	le	O	_
10	besoins	besoin	O	_
11	internes	interne	O	_
12	d’	d’	O	_
13	EDF	EDF	BI	_
14	-	-	BI	_
15	GDF	GDF	BI	_
16	un	un	O	_
17	diagnostic	diagnostic	O	_
18	approfondi	approfondi	O	_
19	a	avoir	O	_
20	été	être	O	_
21	réalisé	réaliser	O	_
22	en	en	O	_
23	1994	1994	O	_
24	-	-	O	_
25	1995	1995	O	_
26	.	.	O	_


#L’ensemble de l’étude a consisté à effectuer des recherches historiques et documentaires, d'ouvrages enterrés, à évaluer l’impact du site sur les ressources locales en eau (souterraine et superficielle), à caractériser le sol (pour évaluer les risques de contact direct ou liés à d’éventuelles émanations gazeuses) et le sous-sol.
1	L’	l’	O	_
2	ensemble	ensemble	O	_
3	de	de	O	_
4	l’	l’	O	_
5	étude	étude	O	_
6	a	avoir	O	_
7	consisté	consister	O	_
8	à	à	O	_
9	effectuer	effectuer	O	_
10	des	un	O	_
11	recherches	recherche	O	_
12	historiques	historique	O	_
13	et	et	O	_
14	documentaires	documentaire	O	_
15	,	,	O	_
16	d'	de	O	_
17	ouvrages	ouvrage	O	_
18	enterrés	enterrer	O	_
19	,	,	O	_
20	à	à	O	_
21	évaluer	évaluer	O	_
22	l’	l’	O	_
23	impact	impact	O	_
24	du	de	O	_
25	site	site	O	_
26	sur	sur	O	_
27	les	le	O	_
28	ressources	ressource	O	_
29	locales	local	O	_
30	en	en	O	_
31	eau	eau	O	_
32	(	(	O	_
33	souterraine	souterrain	O	_
34	et	et	O	_
35	superficielle	superficiel	O	_
36	)	)	O	_
37	,	,	O	_
38	à	à	O	_
39	caractériser	caractériser	O	_
40	le	le	O	_
41	sol	sol	O	_
42	(	(	O	_
43	pour	pour	O	_
44	évaluer	évaluer	O	_
45	les	le	O	_
46	risques	risque	O	_
47	de	de	O	_
48	contact	contact	O	_
49	direct	direct	O	_
50	ou	ou	O	_
51	liés	lier	O	_
52	à	à	O	_
53	d’	d’	O	_
54	éventuelles	éventuel	O	_
55	émanations	émanation	O	_
56	gazeuses	gazeux	O	_
57	)	)	O	_
58	et	et	O	_
59	le	le	O	_
60	sous-sol	sous-sol	O	_
61	.	.	O	_


#Cet audit a montré qu'il existait quatre structures enterrées en sous-sol, ainsi que des sols souillés.
1	Cet	ce	O	_
2	audit	audit	O	_
3	a	avoir	O	_
4	montré	montrer	O	_
5	qu'	que	O	_
6	il	il	O	_
7	existait	exister	O	_
8	quatre	quatre	O	_
9	structures	structure	O	_
10	enterrées	enterrer	O	_
11	en	en	O	_
12	sous-sol	sous-sol	O	_
13	,	,	O	_
14	ainsi	ainsi	O	_
15	que	que	O	_
16	des	un	O	_
17	sols	sol	O	_
18	souillés	souiller	O	_
19	.	.	O	_


#Dans le cadre de l' arrêté préfectoral du 24 juillet 1996, les travaux de réhabilitation, conduits de 1996 à 2000, ont consisté en la vidange des cuves, l’étanchéification des zones non étanches et le traitement par venting de l’air des sols souillés par des BTEX (butène, toluène, éthylène, xylène) au droit de la halle.
1	Dans	dans	O	_
2	le	le	O	_
3	cadre	cadre	O	_
4	de	de	O	_
5	l	l	O	_
6	'	'	O	_
7	arrêté	arrêté	O	_
8	préfectoral	préfectoral	O	_
9	du	de	O	_
10	24	24	O	_
11	juillet	juillet	O	_
12	1996	1996	O	_
13	,	,	O	_
14	les	le	O	_
15	travaux	travail	O	_
16	de	de	O	_
17	réhabilitation	réhabilitation	O	_
18	,	,	O	_
19	conduits	conduire	O	_
20	de	de	O	_
21	1996	1996	O	_
22	à	à	O	_
23	2000	2000	O	_
24	,	,	O	_
25	ont	avoir	O	_
26	consisté	consister	O	_
27	en	en	O	_
28	la	le	O	_
29	vidange	vidange	O	_
30	des	de	BD	_
31	cuves	cuve	ED	_
32	,	,	O	_
33	l’	l’	O	_
34	étanchéification	étanchéification	O	_
35	des	de	O	_
36	zones	zone	O	_
37	non	non	O	_
38	étanches	étanche	O	_
39	et	et	O	_
40	le	le	O	_
41	traitement	traitement	O	_
42	par	par	O	_
43	venting	venting	O	_
44	de	de	O	_
45	l’	l’	O	_
46	air	air	O	_
47	des	de	O	_
48	sols	sol	O	_
49	souillés	souiller	O	_
50	par	par	O	_
51	des	un	BS	_
52	BTEX	bte	BS	_
53	(	(	O	_
54	butène	butène	BS	_
55	,	,	O	_
56	toluène	toluène	BS	_
57	,	,	O	_
58	éthylène	éthylène	BS	_
59	,	,	O	_
60	xylène	xylène	BS	_
61	)	)	O	_
62	au	au	O	_
63	droit	droit	O	_
64	de	de	O	_
65	la	le	O	_
66	halle	halle	O	_
67	.	.	O	_


#Au total, 1 672 tonnes de matériaux ont été éliminées lors de la neutralisation des cuves et des travaux de terrassement.
1	Au	au	O	_
2	total	total	O	_
3	,	,	O	_
4	1	1	O	_
5	672	672	O	_
6	tonnes	tonne	O	_
7	de	de	O	_
8	matériaux	matériau	O	_
9	ont	avoir	O	_
10	été	être	O	_
11	éliminées	éliminer	O	_
12	lors	lors	O	_
13	de	de	O	_
14	la	le	O	_
15	neutralisation	neutralisation	O	_
16	des	de	O	_
17	cuves	cuve	BD	_
18	et	et	O	_
19	des	de	O	_
20	travaux	travail	O	_
21	de	de	O	_
22	terrassement	terrassement	O	_
23	.	.	O	_


#Pendant ces travaux, les eaux de la nappe ont été soumises à des analyses régulières à partir de plusieurs piézomètres installés sur le site.
1	Pendant	pendant	O	_
2	ces	ce	O	_
3	travaux	travail	O	_
4	,	,	O	_
5	les	le	O	_
6	eaux	eau	O	_
7	de	de	O	_
8	la	le	O	_
9	nappe	nappe	O	_
10	ont	avoir	O	_
11	été	être	O	_
12	soumises	soumettre	O	_
13	à	à	O	_
14	des	un	O	_
15	analyses	analyse	O	_
16	régulières	régulier	O	_
17	à	à	O	_
18	partir	partir	O	_
19	de	de	O	_
20	plusieurs	plusieurs	O	_
21	piézomètres	piézomètre	O	_
22	installés	installer	O	_
23	sur	sur	O	_
24	le	le	O	_
25	site	site	O	_
26	.	.	O	_


#En 1998, la phase surnageante de la nappe a été pompée; 1.9 tonne d’eau fortement souillée par les hydrocarbures monoaromatiques a été extraite.
1	En	en	O	_
2	1998	1998	O	_
3	,	,	O	_
4	la	le	O	_
5	phase	phase	O	_
6	surnageante	surnageant	O	_
7	de	de	O	_
8	la	le	O	_
9	nappe	nappe	O	_
10	a	avoir	O	_
