
#13.0076
#EUROCOPTER ( ex SNIAS ) à Marignane -13-
1	EUROCOPTER	EUROCOPTER	EI	_
36	toutefois	toutefois	O	_
37	il	il	O	_
38	est	être	O	_
39	prévu	prévoir	O	_
40	de	de	O	_
41	:	:	O	_


#- renforcer le programme d'inspection et de maintenance des réseaux enterrés ;
1	-	-	O	_
2	renforcer	renforcer	O	_
3	le	le	O	_
4	programme	programme	O	_
5	d'	de	O	_
6	inspection	inspection	O	_
7	et	et	O	_
8	de	de	O	_
9	maintenance	maintenance	O	_
10	des	de	O	_
11	réseaux	réseau	O	_
12	enterrés	enterrer	O	_
13	;	;	O	_


#- condamner l'accès aux puits existants ;
1	-	-	O	_
2	condamner	condamner	O	_
3	l'	le	O	_
4	accès	accès	O	_
5	aux	à	O	_
6	puits	puits	O	_
7	existants	existant	O	_
8	;	;	O	_


#- assurer un suivi dans le temps de la qualité de l'eau de la nappe phréatique du fait de la proximité du cours d'eau de l'Huveaune, bien que le site soit en classe 3.
1	-	-	O	_
2	assurer	assurer	O	_
3	un	un	O	_
4	suivi	suivi	O	_
5	dans	dans	O	_
6	le	le	O	_
7	temps	temps	O	_
8	de	de	O	_
9	la	le	O	_
10	qualité	qualité	O	_
11	de	de	O	_
12	l'	le	O	_
13	eau	eau	O	_
14	de	de	O	_
15	la	le	O	_
16	nappe	nappe	O	_
17	phréatique	phréatique	O	_
18	du	de	O	_
19	fait	fait	O	_
20	de	de	O	_
21	la	le	O	_
22	proximité	proximité	O	_
23	du	de	O	_
24	cours	cours	O	_
25	d'	de	O	_
26	eau	eau	O	_
27	de	de	O	_
28	l'	le	O	_
29	Huveaune	Huveaune	O	_
30	,	,	O	_
31	bien	bien	O	_
32	que	que	O	_
33	le	le	O	_
34	site	site	O	_
35	soit	être	O	_
36	en	en	O	_
37	classe	classe	O	_
38	3	3	O	_
39	.	.	O	_


#* Avec l'arrêt de la production survenue le 29/6/2004 et la décision de cessation d'activité, la société ROUSSELOT a déposé un dossier de cessation d'activité le 25/11/04.
1	*	*	O	_
2	Avec	avec	O	_
3	l'	le	O	_
4	arrêt	arrêt	O	_
5	de	de	O	_
6	la	le	O	_
7	production	production	O	_
8	survenue	survenir	O	_
9	le	le	O	_
10	29/6/2004	29/6/2004	O	_
11	et	et	O	_
12	la	le	O	_
13	décision	décision	O	_
14	de	de	O	_
15	cessation	cessation	O	_
16	d'	de	O	_
17	activité	activité	O	_
18	,	,	O	_
19	la	le	BI	_
20	société	société	II	_
21	ROUSSELOT	ROUSSELOT	EI	_
22	a	avoir	O	_
23	déposé	déposer	O	_
24	un	un	O	_
25	dossier	dossier	O	_
26	de	de	O	_
27	cessation	cessation	O	_
28	d'	de	O	_
29	activité	activité	O	_
30	le	le	O	_
31	25/11/04	25/11/04	O	_
32	.	.	O	_


#* Le suivi analytique de la qualité des eaux souterraines ayant été arrêté en Septembre 2004, il conviendra de mettre en place une surveillance périodique du forage Aval.
1	*	*	O	_
2	Le	le	O	_
3	suivi	suivi	O	_
4	analytique	analytique	O	_
5	de	de	O	_
6	la	le	O	_
7	qualité	qualité	O	_
8	des	de	O	_
9	eaux	eau	O	_
10	souterraines	souterrain	O	_
11	ayant	avoir	O	_
12	été	être	O	_
13	arrêté	arrêter	O	_
14	en	en	O	_
15	Septembre	septembre	O	_
16	2004	2004	O	_
17	,	,	O	_
18	il	il	O	_
19	conviendra	convenir	O	_
20	de	de	O	_
21	mettre	mettre	O	_
22	en	en	O	_
23	place	place	O	_
24	une	un	O	_
25	surveillance	surveillance	O	_
26	périodique	périodique	O	_
27	du	de	O	_
28	forage	forage	O	_
29	Aval	Aval	O	_
30	.	.	O	_


#* Suite à l’arrêt de production, la visite du 23 Juin 2005 a permit d'évaluer les dispositions de réhabilitations qui  ont été prises:
1	*	*	O	_
2	Suite	suite	O	_
3	à	à	O	_
4	l’	l’	O	_
5	arrêt	arrêt	O	_
6	de	de	O	_
7	production	production	O	_
8	,	,	O	_
9	la	le	O	_
10	visite	visite	O	_
11	du	de	O	_
12	23	23	O	_
13	Juin	juin	O	_
14	2005	2005	O	_
15	a	avoir	O	_
16	permit	permettre	O	_
17	d'	de	O	_
18	évaluer	évaluer	O	_
19	les	le	O	_
20	dispositions	disposition	O	_
21	de	de	O	_
22	réhabilitations	réhabilitation	O	_
23	qui	qui	O	_
24	 	 	O	_
25	ont	avoir	O	_
26	été	être	O	_
27	prises	prendre	O	_
28	:	:	O	_


#-Pas de pollution de la nappe et du sol,
1	-Pas	-pas	O	_
2	de	de	O	_
3	pollution	pollution	O	_
4	de	de	O	_
5	la	le	O	_
6	nappe	nappe	O	_
7	et	et	O	_
8	du	de	O	_
9	sol	sol	O	_
10	,	,	O	_


#-Les installations et équipements techniques ont été enlevé,
1	-Les	-les	O	_
2	installations	installation	O	_
3	et	et	O	_
4	équipements	équipement	O	_
5	techniques	technique	O	_
6	ont	avoir	O	_
7	été	être	O	_
8	enlevé	enlever	O	_
9	,	,	O	_


#-Les bâtiments laissés vides
1	-Les	-les	O	_
2	bâtiments	bâtiment	O	_
3	laissés	laisser	O	_
4	vides	vide	O	_


#-Le site a été mis en sécurité
1	-Le	-le	O	_
2	site	site	O	_
3	a	avoir	O	_
4	été	être	O	_
5	mis	mettre	O	_
6	en	en	O	_
7	sécurité	sécurité	O	_


#-Les cuves de produits liquides et les déchets ont été enlevés et éliminés
1	-Les	-les	BU	_
2	cuves	cuve	IU	_
3	de	de	IU	_
4	produits	produit	IU	_
5	liquides	liquide	EU	_
6	et	et	O	_
7	les	le	BU	_
8	déchets	déchet	EU	_
9	ont	avoir	O	_
10	été	être	O	_
11	enlevés	enlever	O	_
12	et	et	O	_
13	éliminés	éliminer	O	_


#-La station d'épuration interne vidée des effluents industriels
1	-La	-la	O	_
2	station	station	O	_
3	d'	de	O	_
4	épuration	épuration	O	_
5	interne	interne	O	_
6	vidée	vider	O	_
7	des	de	O	_
8	effluents	effluent	BU	_
9	industriels	industriel	O	_


#-Le procès verbal de récolement a été fourni le 24/11/2005
1	-Le	-le	O	_
2	procès	procès	O	_
3	verbal	verbal	O	_
4	de	de	O	_
5	récolement	récolement	O	_
6	a	avoir	O	_
7	été	être	O	_
8	fourni	fournir	O	_
9	le	le	O	_
10	24/11/2005	24/11/2005	O	_


#* Sans perspectives de réimplantation d'une activité industrielle, la communauté d'Agglomération du pays d'AUBAGNE et de l'Etoile, en accord avec la ville d'AUBAGNE, souhaitait étudier les possibilités de faire évoluer le site de son statut de friche industrielle vers celui d'un espace de ville ouvert à tous.
1	*	*	O	_
2	Sans	sans	O	_
3	perspectives	perspective	O	_
4	de	de	O	_
5	réimplantation	réimplantation	O	_
6	d'	de	O	_
7	une	un	O	_
8	activité	activité	O	_
9	industrielle	industriel	O	_
10	,	,	O	_
11	la	le	BI	_
12	communauté	communauté	II	_
13	d'	de	II	_
14	Agglomération	agglomération	EI	_
15	du	de	O	_
16	pays	pays	O	_
17	d'	de	O	_
18	AUBAGNE	AUBAGNE	EI	_
19	et	et	O	_
20	de	de	O	_
21	l'	le	O	_
22	Etoile	Etoile	O	_
23	,	,	O	_
24	en	en	O	_
25	accord	accord	O	_
26	avec	avec	O	_
27	la	le	BI	_
28	ville	ville	EI	_
29	d'	de	EI	_
30	AUBAGNE	AUBAGNE	EI	_
31	,	,	O	_
32	souhaitait	souhaiter	O	_
33	étudier	étudier	O	_
34	les	le	O	_
35	possibilités	possibilité	O	_
36	de	de	O	_
37	faire	faire	O	_
38	évoluer	évoluer	O	_
39	le	le	O	_
40	site	site	O	_
41	de	de	O	_
42	son	son	O	_
43	statut	statut	O	_
44	de	de	O	_
45	friche	friche	O	_
46	industrielle	industriel	O	_
47	vers	vers	O	_
48	celui	celui	O	_
49	d'	de	O	_
50	un	un	O	_
51	espace	espace	O	_
52	de	de	O	_
53	ville	ville	O	_
54	ouvert	ouvert	O	_
55	à	à	O	_
56	tous	tout	O	_
57	.	.	O	_


#Le futur projet d'aménagement comprend une forte part de logements locatifs sociaux (300 à 400) et des activités de service de proximité et de tertiaire.
1	Le	le	O	_
2	futur	futur	O	_
3	projet	projet	O	_
4	d'	de	O	_
5	aménagement	aménagement	O	_
6	comprend	comprendre	O	_
7	une	un	O	_
8	forte	fort	O	_
9	part	part	O	_
10	de	de	O	_
11	logements	logement	O	_
12	locatifs	locatif	O	_
13	sociaux	social	O	_
14	(	(	O	_
15	300	300	O	_
16	à	à	O	_
17	400	400	O	_
18	)	)	O	_
19	et	et	O	_
20	des	un	O	_
21	activités	activité	O	_
22	de	de	O	_
23	service	service	O	_
24	de	de	O	_
25	proximité	proximité	O	_
26	et	et	O	_
27	de	de	O	_
28	tertiaire	tertiaire	O	_
29	.	.	O	_


#Pour cela, 25 fouilles à la pelle mécanique ainsi que 3 piézomètres ont été nécessaires.
1	Pour	pour	O	_
2	cela	cela	O	_
3	,	,	O	_
4	25	25	O	_
5	fouilles	fouille	O	_
6	à	à	O	_
7	la	le	O	_
8	pelle	pelle	O	_
9	mécanique	mécanique	O	_
10	ainsi	ainsi	O	_
11	que	que	O	_
12	3	3	O	_
13	piézomètres	piézomètre	O	_
14	ont	avoir	O	_
15	été	être	O	_
16	nécessaires	nécessaire	O	_
17	.	.	O	_


#Les résultats montrent la présence de Manganèse , Nickel et Strontium dans les eaux souterraines, de Plomb, de fraction soluble supérieure aux critères d'admission en ISDI pour les sols.
1	Les	le	O	_
2	résultats	résultat	O	_
3	montrent	montrer	O	_
4	la	le	O	_
5	présence	présence	O	_
6	de	de	O	_
7	Manganèse	manganèse	BS	_
8	,	,	O	_
9	Nickel	nickel	BS	_
10	et	et	O	_
11	Strontium	Strontium	BS	_
12	dans	dans	O	_
13	les	le	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	,	,	O	_
17	de	de	O	_
18	Plomb	plomb	BS	_
19	,	,	O	_
20	de	de	O	_
21	fraction	fraction	O	_
22	soluble	soluble	O	_
23	supérieure	supérieur	O	_
24	aux	à	O	_
25	critères	critère	O	_
26	d'	de	O	_
27	admission	admission	O	_
28	en	en	O	_
29	ISDI	isdi	O	_
30	pour	pour	O	_
31	les	le	O	_
32	sols	sol	O	_
33	.	.	O	_


#Il a été préconisé de réaliser une dalle béton (bâtiments), une couche de graves et bitume (cour et voiries) ainsi que la mise en place d'une couche de terre végétale de 30 cm pour les espaces verts.
1	Il	il	O	_
2	a	avoir	O	_
3	été	être	O	_
4	préconisé	préconiser	O	_
5	de	de	O	_
6	réaliser	réaliser	O	_
7	une	un	O	_
8	dalle	dalle	O	_
9	béton	béton	O	_
10	(	(	O	_
11	bâtiments	bâtiment	O	_
12	)	)	O	_
13	,	,	O	_
14	une	un	O	_
15	couche	couche	O	_
16	de	de	O	_
17	graves	grave	O	_
18	et	et	O	_
19	bitume	bitume	O	_
20	(	(	O	_
21	cour	cour	O	_
22	et	et	O	_
23	voiries	voirie	O	_
24	)	)	O	_
25	ainsi	ainsi	O	_
26	que	que	O	_
27	la	le	O	_
28	mise	mise	O	_
29	en	en	O	_
30	place	place	O	_
31	d'	de	O	_
32	une	un	O	_
33	couche	couche	O	_
34	de	de	O	_
35	terre	terre	O	_
36	végétale	végétal	O	_
37	de	de	O	_
38	30	30	O	_
39	cm	cm	O	_
40	pour	pour	O	_
41	les	le	O	_
42	espaces	espace	O	_
43	verts	vert	O	_
44	.	.	O	_


#Ces travaux ont été effectués.
1	Ces	ce	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	effectués	effectuer	O	_
6	.	.	O	_


#L'utilisation de l'eau souterraine pour un usage domestique est proscrit.
1	L'	le	O	_
2	utilisation	utilisation	O	_
3	de	de	O	_
4	l'	le	O	_
5	eau	eau	O	_
6	souterraine	souterrain	O	_
7	pour	pour	O	_
8	un	un	O	_
9	usage	usage	O	_
10	domestique	domestique	O	_
11	est	être	O	_
12	proscrit	proscrire	O	_
13	.	.	O	_


#* Le projet de construction est en cours
1	*	*	O	_
2	Le	le	O	_
3	projet	projet	O	_
4	de	de	O	_
5	construction	construction	O	_
6	est	être	O	_
7	en	en	O	_
8	cours	cours	O	_


#13.0073
#L’USINE CHIMIQUE DE BERRE (UCB) de la Compagnie Pétrochimique de Berre (Ex SPM), à Berre L'étang - 13-
1	L’	l’	O	_
2	USINE	usine	EI	_
3	CHIMIQUE	chimique	EI	_
4	DE	de	EI	_
5	BERRE	BERRE	EI	_
6	(	(	O	_
7	UCB	ucb	BI	_
8	)	)	O	_
9	de	de	O	_
10	la	le	BI	_
11	Compagnie	compagnie	II	_
12	Pétrochimique	pétrochimique	II	_
13	de	de	II	_
14	Berre	Berre	EI	_
15	(	(	O	_
16	Ex	e	O	_
17	SPM	spm	EI	_
18	)	)	O	_
19	,	,	O	_
20	à	à	O	_
21	Berre	Berre	EI	_
22	L'	le	O	_
23	étang	étang	O	_
24	-	-	O	_
25	13-	13-	O	_


#Site pétrochimique implanté à Berre les années 50.
1	Site	site	O	_
2	pétrochimique	pétrochimique	O	_
3	implanté	implanter	O	_
4	à	à	O	_
5	Berre	Berre	O	_
6	les	le	O	_
7	années	année	O	_
8	50	50	O	_
9	.	.	O	_


#L'UCB est située sur une importante plate forme pétrochimique qui comprend une raffinerie, UCA, UCB et le dépôt du COUSSOUL/BRUNI.
1	L'	le	O	_
2	UCB	UCB	BI	_
3	est	être	O	_
4	située	situer	O	_
5	sur	sur	O	_
6	une	un	O	_
7	importante	important	O	_
8	plate	plate	O	_
9	forme	forme	O	_
10	pétrochimique	pétrochimique	ES	_
11	qui	qui	O	_
12	comprend	comprendre	O	_
13	une	un	O	_
14	raffinerie	raffinerie	O	_
15	,	,	O	_
16	UCA	UCA	BI	_
17	,	,	BI	_
18	UCB	UCB	BI	_
19	et	et	O	_
20	le	le	O	_
21	dépôt	dépôt	O	_
22	du	de	O	_
23	COUSSOUL	COUSSOUL	EI	_
24	/	/	O	_
25	BRUNI	BRUNI	O	_
26	.	.	O	_


#Sur la zone chimie UCB, des activités diverses aujourd'hui abandonnées, ont eu lieu,  comme la fabrication d'urée (1975), la fabrication de produits phytosanitaires, notamment VAPONA (jusqu'en 1985), polyéthylène, polypropylène, polystyrène expansible.
1	Sur	sur	O	_
2	la	le	O	_
3	zone	zone	O	_
4	chimie	chimie	O	_
5	UCB	UCB	BI	_
6	,	,	O	_
7	des	un	O	_
8	activités	activité	O	_
9	diverses	divers	O	_
10	aujourd'hui	aujourd'hui	O	_
11	abandonnées	abandonner	O	_
12	,	,	O	_
13	ont	avoir	O	_
14	eu	avoir	O	_
15	lieu	lieu	O	_
16	,	,	O	_
17	 	 	O	_
18	comme	comme	O	_
19	la	le	O	_
20	fabrication	fabrication	O	_
21	d'	de	BS	_
22	urée	urée	BS	_
23	(	(	O	_
24	1975	1975	O	_
25	)	)	O	_
26	,	,	O	_
27	la	le	O	_
28	fabrication	fabrication	O	_
29	de	de	BU	_
30	produits	produit	BU	_
31	phytosanitaires	phytosanitaire	EU	_
32	,	,	BI	_
33	notamment	notamment	BI	_
34	VAPONA	VAPONA	EI	_
35	(	(	O	_
36	jusqu'	jusque	O	_
37	en	en	O	_
38	1985	1985	O	_
39	)	)	O	_
40	,	,	BS	_
41	polyéthylène	polyéthylène	BS	_
42	,	,	BS	_
43	polypropylène	polypropylène	BS	_
44	,	,	BS	_
45	polystyrène	polystyrène	BS	_
46	expansible	expansible	EI	_
47	.	.	O	_


#Les activités ont longtemps appartenu au groupe SHELL (SPM) mais elles ont été vendues en partie à partir des années 1990 et aujourd'hui elles sont exploité par CPB mais les propriétaire sont nombreux (INFINEUM, ARKEMA, KRATON...).
1	Les	le	O	_
2	activités	activité	O	_
3	ont	avoir	O	_
4	longtemps	longtemps	O	_
5	appartenu	appartenir	O	_
6	au	au	O	_
7	groupe	groupe	BI	_
8	SHELL	SHELL	BI	_
9	(	(	BI	_
10	SPM	SPM	BI	_
11	)	)	O	_
12	mais	mais	O	_
13	elles	lui	O	_
14	ont	avoir	O	_
15	été	être	O	_
16	vendues	vendre	O	_
17	en	en	O	_
18	partie	partie	O	_
19	à	à	O	_
20	partir	partir	O	_
21	des	de	O	_
22	années	année	O	_
23	1990	1990	O	_
24	et	et	O	_
25	aujourd'hui	aujourd'hui	O	_
26	elles	lui	O	_
27	sont	être	O	_
28	exploité	exploiter	O	_
29	par	par	O	_
30	CPB	CPB	BI	_
31	mais	mais	O	_
32	les	le	O	_
33	propriétaire	propriétaire	O	_
34	sont	être	O	_
35	nombreux	nombreux	O	_
36	(	(	BI	_
37	INFINEUM	INFINEUM	BI	_
38	,	,	BI	_
39	ARKEMA	ARKEMA	EI	_
40	,	,	EI	_
41	KRATON	KRATON	EI	_
42	...	...	O	_
43	)	)	O	_
44	.	.	O	_


#UCB regroupe les unités suivantes : production de solvants oxygénés et hydrocarbonés, additifs pétroliers, extraction de butadiène, caoutchouc thermoplastique, PVC et station de traitement biologique des effluents.
1	UCB	UCB	BI	_
2	regroupe	regroupe	O	_
3	les	le	O	_
4	unités	unité	O	_
5	suivantes	suivant	O	_
6	:	:	O	_
7	production	production	O	_
8	de	de	O	_
9	solvants	solvant	BU	_
10	oxygénés	oxygéner	EU	_
11	et	et	O	_
12	hydrocarbonés	hydrocarboné	EU	_
13	,	,	O	_
14	additifs	additif	O	_
15	pétroliers	pétrolier	O	_
16	,	,	O	_
17	extraction	extraction	O	_
18	de	de	O	_
19	butadiène	butadiène	BS	_
20	,	,	O	_
21	caoutchouc	caoutchouc	BS	_
22	thermoplastique	thermoplastique	ES	_
23	,	,	O	_
24	PVC	pvc	BS	_
25	et	et	O	_
26	station	station	O	_
27	de	de	O	_
28	traitement	traitement	O	_
29	biologique	biologique	O	_
30	des	de	O	_
31	effluents	effluent	O	_
32	.	.	O	_


#LYONDELLBASELL a racheté le complexe du groupe SHELL en 2008, qui est désormais exploité par la CPB (Compagnie Pétrochimique de Berre).
1	LYONDELLBASELL	LYONDELLBASELL	EI	_
2	a	avoir	O	_
3	racheté	racheter	O	_
4	le	le	O	_
5	complexe	complexe	O	_
6	du	de	O	_
7	groupe	groupe	BI	_
8	SHELL	SHELL	EI	_
9	en	en	O	_
10	2008	2008	O	_
11	,	,	O	_
12	qui	qui	O	_
13	est	être	O	_
14	désormais	désormais	O	_
15	exploité	exploiter	O	_
16	par	par	O	_
17	la	le	BI	_
18	CPB	CPB	EI	_
19	(	(	O	_
20	Compagnie	compagnie	II	_
21	Pétrochimique	pétrochimique	II	_
22	de	de	II	_
23	Berre	Berre	EI	_
24	)	)	O	_
25	.	.	O	_


#En Mai 2011, LYONDEL BASELL annonce la mise en vente de la raffinerie, suite à la grève des dockers du port de Marseille/Fos du mois d'octobre 2011 qui avait fortement perturbé l'équilibre de la raffinerie en plus de la guerre en Libye dont est originaire une grande partie du pétrole traité sur le site.
1	En	en	O	_
2	Mai	mai	O	_
3	2011	2011	O	_
4	,	,	O	_
5	LYONDEL	LYONDEL	EI	_
6	BASELL	BASELL	EI	_
7	annonce	annoncer	O	_
8	la	le	O	_
9	mise	mise	O	_
10	en	en	O	_
11	vente	vente	O	_
12	de	de	O	_
13	la	le	O	_
14	raffinerie	raffinerie	O	_
15	,	,	O	_
16	suite	suite	O	_
17	à	à	O	_
18	la	le	O	_
19	grève	grève	O	_
20	des	de	O	_
21	dockers	docker	O	_
22	du	de	O	_
23	port	port	O	_
24	de	de	O	_
25	Marseille	Marseille	EI	_
26	/	/	O	_
27	Fos	Fos	O	_
28	du	de	O	_
29	mois	mois	O	_
30	d'	de	O	_
31	octobre	octobre	O	_
32	2011	2011	O	_
33	qui	qui	O	_
34	avait	avoir	O	_
35	fortement	fortement	O	_
36	perturbé	perturber	O	_
37	l'	le	O	_
38	équilibre	équilibre	O	_
39	de	de	O	_
40	la	le	O	_
41	raffinerie	raffinerie	O	_
42	en	en	O	_
43	plus	plus	O	_
44	de	de	O	_
45	la	le	O	_
46	guerre	guerre	O	_
47	en	en	O	_
48	Libye	Libye	O	_
49	dont	dont	O	_
50	est	être	O	_
51	originaire	originaire	O	_
52	une	un	O	_
53	grande	grand	O	_
54	partie	partie	O	_
55	du	de	O	_
56	pétrole	pétrole	O	_
57	traité	traiter	O	_
58	sur	sur	O	_
59	le	le	O	_
60	site	site	O	_
61	.	.	O	_


#La raffinerie sera mise sous cocon pendant 2 ans.
1	La	le	O	_
2	raffinerie	raffinerie	O	_
3	sera	être	O	_
4	mise	mettre	O	_
5	sous	sous	O	_
6	cocon	cocon	O	_
7	pendant	pendant	O	_
8	2	2	O	_
9	ans	an	O	_
10	.	.	O	_


#Cette mise sous cocon est prévue le 4/01/2012 et doit permettre la réversibilité de l'arrêt, l'objectif étant un redémarrage pour le début 2014 au plus tard afin de garder le bénéfice des autorisations ICPE.
1	Cette	ce	O	_
2	mise	mise	O	_
3	sous	sous	O	_
4	cocon	cocon	O	_
5	est	être	O	_
6	prévue	prévoir	O	_
7	le	le	O	_
8	4/01/2012	4/01/2012	O	_
9	et	et	O	_
10	doit	devoir	O	_
11	permettre	permettre	O	_
12	la	le	O	_
13	réversibilité	réversibilité	O	_
14	de	de	O	_
15	l'	le	O	_
16	arrêt	arrêt	O	_
17	,	,	O	_
18	l'	le	O	_
19	objectif	objectif	O	_
20	étant	être	O	_
21	un	un	O	_
22	redémarrage	redémarrage	O	_
23	pour	pour	O	_
24	le	le	O	_
25	début	début	O	_
26	2014	2014	O	_
27	au	au	O	_
28	plus	plus	O	_
29	tard	tard	O	_
30	afin	afin	O	_
31	de	de	O	_
32	garder	garder	O	_
33	le	le	O	_
34	bénéfice	bénéfice	O	_
35	des	de	O	_
36	autorisations	autorisation	O	_
37	ICPE	ICPE	O	_
38	.	.	O	_


#Les effectifs passeront de 400 à 20 employés.
1	Les	le	O	_
2	effectifs	effectif	O	_
3	passeront	passer	O	_
4	de	de	O	_
5	400	400	O	_
6	à	à	O	_
7	20	20	O	_
8	employés	employé	O	_
9	.	.	O	_


#Au travers de sa demande de changement d'exploitant, CPB reconnaît qu'il est informé de plusieurs pollutions de sols historique aux alentours du site et qu'il en accepte la responsabilité.
1	Au	au	O	_
2	travers	travers	O	_
3	de	de	O	_
4	sa	son	O	_
5	demande	demande	O	_
6	de	de	O	_
7	changement	changement	O	_
8	d'	de	O	_
9	exploitant	exploitant	O	_
10	,	,	O	_
11	CPB	CPB	BI	_
12	reconnaît	reconnaître	O	_
13	qu'	que	O	_
14	il	il	O	_
15	est	être	O	_
16	informé	informer	O	_
17	de	de	O	_
18	plusieurs	plusieurs	O	_
19	pollutions	pollution	O	_
20	de	de	O	_
21	sols	sol	O	_
22	historique	historique	O	_
23	aux	à	O	_
24	alentours	alentours	O	_
25	du	de	O	_
26	site	site	O	_
27	et	et	O	_
28	qu'	que	O	_
29	il	il	O	_
30	en	en	O	_
31	accepte	accepte	O	_
32	la	le	O	_
33	responsabilité	responsabilité	O	_
34	.	.	O	_


#La mise sous cocon de la raffinerie modifie le fonctionnement de l'ensemble du complexe
1	La	le	O	_
2	mise	mise	O	_
3	sous	sous	O	_
4	cocon	cocon	O	_
5	de	de	O	_
6	la	le	O	_
7	raffinerie	raffinerie	O	_
8	modifie	modifier	O	_
9	le	le	O	_
10	fonctionnement	fonctionnement	O	_
11	de	de	O	_
12	l'	le	O	_
13	ensemble	ensemble	O	_
14	du	de	O	_
15	complexe	complexe	O	_


#Le dernier AP d'autorisation d'exploitation des unités date du 25/06/2008.
1	Le	le	O	_
2	dernier	dernier	O	_
3	AP	ap	O	_
4	d'	de	O	_
5	autorisation	autorisation	O	_
6	d'	de	O	_
7	exploitation	exploitation	O	_
8	des	de	O	_
9	unités	unité	O	_
10	date	date	O	_
11	du	de	O	_
12	25/06/2008	25/06/2008	O	_
13	.	.	O	_


#L’ESR, prescite par arrêté préfectoral, a été  réalisée en 1999 sur la base d’une étude IWACO relative à la  gestion des sols du complexe SPM.
1	L’	l’	O	_
2	ESR	esr	O	_
3	,	,	O	_
4	prescite	prescite	O	_
5	par	par	O	_
6	arrêté	arrêté	O	_
7	préfectoral	préfectoral	O	_
8	,	,	O	_
9	a	avoir	O	_
10	été	être	O	_
11	 	 	O	_
12	réalisée	réaliser	O	_
13	en	en	O	_
14	1999	1999	O	_
15	sur	sur	O	_
16	la	le	O	_
17	base	base	O	_
18	d’	d’	O	_
19	une	un	O	_
20	étude	étude	EI	_
21	IWACO	IWACO	EI	_
22	relative	relatif	O	_
23	à	à	O	_
24	la	le	O	_
25	 	 	O	_
26	gestion	gestion	O	_
27	des	de	O	_
28	sols	sol	O	_
29	du	de	BI	_
30	complexe	complexe	BI	_
31	SPM	spm	EI	_
32	.	.	O	_


#Concernant l'entitée UCB  (USINE CHIMIQUE DE BERRE) , 4 sources de pollution ont été identifiées :
1	Concernant	concernant	O	_
2	l'	le	O	_
3	entitée	entitée	BI	_
4	UCB	UCB	BI	_
5	 	 	BI	_
6	(	(	EI	_
7	USINE	usine	EI	_
8	CHIMIQUE	chimique	EI	_
9	DE	de	EI	_
10	BERRE	BERRE	EI	_
11	)	)	O	_
12	,	,	O	_
13	4	4	O	_
14	sources	source	O	_
15	de	de	O	_
16	pollution	pollution	O	_
17	ont	avoir	O	_
18	été	être	O	_
19	identifiées	identifier	O	_
20	:	:	O	_


#- Source « H5 », en zone d’implantation des unités PVC/PSE/ ancienne unité  Polypropylène, atteignant le sol sur une surface d’un hectare.
1	-	-	O	_
2	Source	source	O	_
3	«	«	O	_
4	H5	h5	O	_
5	»	»	O	_
6	,	,	O	_
7	en	en	O	_
8	zone	zone	O	_
9	d’	d’	O	_
10	implantation	implantation	O	_
11	des	de	O	_
12	unités	unité	O	_
13	PVC	pvc	BS	_
14	/	/	O	_
15	PSE/	pse/	BI	_
16	ancienne	ancien	O	_
17	unité	unité	O	_
18	 	 	BS	_
19	Polypropylène	Polypropylène	BS	_
20	,	,	O	_
21	atteignant	atteindre	O	_
22	le	le	O	_
23	sol	sol	O	_
24	sur	sur	O	_
25	une	un	O	_
26	surface	surface	O	_
27	d’	d’	O	_
28	un	un	O	_
29	hectare	hectare	O	_
30	.	.	O	_


#Les polluants détectés sont un mélange d’aromatiques SETX (styrène/éthylène/toluène/xylène), résidus de polymérisation PSE de l’alcool n butylique, utilisé sur le PP (polypropylène), et une coupe alcanique C8 de type alkylat (solvant principal du PP).
1	Les	le	BU	_
2	polluants	polluant	EU	_
3	détectés	détecter	O	_
4	sont	être	O	_
5	un	un	BU	_
6	mélange	mélange	IU	_
7	d’	d’	EU	_
8	aromatiques	aromatique	ES	_
9	SETX	SETX	BS	_
10	(	(	O	_
11	styrène	styrène	BS	_
12	/	/	BS	_
13	éthylène	éthylène	BS	_
14	/	/	O	_
15	toluène	toluène	BS	_
16	/	/	BS	_
17	xylène	xylène	BS	_
18	)	)	O	_
19	,	,	O	_
20	résidus	résidu	O	_
21	de	de	O	_
22	polymérisation	polymérisation	O	_
23	PSE	pse	BS	_
24	de	de	O	_
25	l’	l’	BS	_
26	alcool	alcool	BS	_
27	n	ne	BS	_
28	butylique	butylique	ES	_
29	,	,	O	_
30	utilisé	utiliser	O	_
31	sur	sur	O	_
32	le	le	BU	_
33	PP	pp	EU	_
34	(	(	O	_
35	polypropylène	polypropylène	BS	_
36	)	)	O	_
37	,	,	O	_
38	et	et	O	_
39	une	un	BU	_
40	coupe	coupe	IU	_
41	alcanique	alcaniqu	EU	_
42	C8	c8	EU	_
43	de	de	O	_
44	type	type	BS	_
45	alkylat	alkylat	BS	_
46	(	(	O	_
47	solvant	solvant	BU	_
48	principal	principal	IU	_
49	du	de	IU	_
50	PP	pp	EU	_
51	)	)	O	_
52	.	.	O	_


