
#73.0020
#Il s'agit d'une décharge de 3,3 hectares, exploitée conjointement de 1965 à 1977  par la collectivité pour les ordures ménagères et par la société PLACOPLÂTRE pour ses propres déchets : déchets de plaques de plâtre (rebus de fabrication), polystyrène, laine minérale et de polyuréthane, colle et carton.
1	Il	il	O	_
1	Un	un	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	30	30	O	_
6	décembre	décembre	O	_
7	96	96	O	_
8	a	avoir	O	_
9	imposé	imposer	O	_
10	une	un	O	_
11	étude	étude	O	_
12	et	et	O	_
13	des	un	O	_
14	travaux	travail	O	_
15	de	de	O	_
16	dépollution	dépollution	O	_
17	à	à	O	_
18	la	le	BI	_
19	société	société	II	_
20	Elf	Elf	EI	_
21	Antar	Antar	EI	_
22	France	France	EI	_
23	.	.	O	_


#Les opérations de réhabilitation, mise en place d'une unité de venting raccordé sur le drain existant sous la station et évacuation des terres polluées pour traitement par biodégradation, se sont déroulées au mois de décembre 1996 puis au mois de janvier 1997.
1	Les	le	O	_
2	opérations	opération	O	_
3	de	de	O	_
4	réhabilitation	réhabilitation	O	_
5	,	,	O	_
6	mise	mise	O	_
7	en	en	O	_
8	place	place	O	_
9	d'	de	O	_
10	une	un	O	_
11	unité	unité	O	_
12	de	de	O	_
13	venting	venting	O	_
14	raccordé	raccorder	O	_
15	sur	sur	O	_
16	le	le	O	_
17	drain	drain	O	_
18	existant	existant	O	_
19	sous	sous	O	_
20	la	le	O	_
21	station	station	O	_
22	et	et	O	_
23	évacuation	évacuation	O	_
24	des	de	O	_
25	terres	terre	O	_
26	polluées	polluer	O	_
27	pour	pour	O	_
28	traitement	traitement	O	_
29	par	par	O	_
30	biodégradation	biodégradation	O	_
31	,	,	O	_
32	se	se	O	_
33	sont	être	O	_
34	déroulées	dérouler	O	_
35	au	au	O	_
36	mois	mois	O	_
37	de	de	O	_
38	décembre	décembre	O	_
39	1996	1996	O	_
40	puis	puis	O	_
41	au	au	O	_
42	mois	mois	O	_
43	de	de	O	_
44	janvier	janvier	O	_
45	1997	1997	O	_
46	.	.	O	_


#Elles ont permis l'excavation et le traitement d'environ 80 m3 de terres contaminées.
1	Elles	lui	O	_
2	ont	avoir	O	_
3	permis	permettre	O	_
4	l'	le	O	_
5	excavation	excavation	O	_
6	et	et	O	_
7	le	le	O	_
8	traitement	traitement	O	_
9	d'	de	O	_
10	environ	environ	O	_
11	80	80	O	_
12	m3	m3	O	_
13	de	de	O	_
14	terres	terre	O	_
15	contaminées	contaminer	O	_
16	.	.	O	_


#L'objectif du traitement bactérien est d'obtenir des terres ayant une teneur résiduelle en hydrocarbure inférieure à 500mg/kg.
1	L'	le	O	_
2	objectif	objectif	O	_
3	du	de	O	_
4	traitement	traitement	O	_
5	bactérien	bactérien	O	_
6	est	être	O	_
7	d'	de	O	_
8	obtenir	obtenir	O	_
9	des	un	O	_
10	terres	terre	O	_
11	ayant	avoir	O	_
12	une	un	O	_
13	teneur	teneur	O	_
14	résiduelle	résiduel	O	_
15	en	en	O	_
16	hydrocarbure	hydrocarbure	BS	_
17	inférieure	inférieur	O	_
18	à	à	O	_
19	500mg	500mg	O	_
20	/	sur	O	_
21	kg	kilogramme	O	_
22	.	.	O	_


#Ce seuil a été atteint en quelques mois de traitement et les teneurs résiduelles mesurées en hydrocarbures étaient égales à 210 et 110 mg/kg.
1	Ce	ce	O	_
2	seuil	seuil	O	_
3	a	avoir	O	_
4	été	être	O	_
5	atteint	atteindre	O	_
6	en	en	O	_
7	quelques	quelque	O	_
8	mois	mois	O	_
9	de	de	O	_
10	traitement	traitement	O	_
11	et	et	O	_
12	les	le	O	_
13	teneurs	teneur	O	_
14	résiduelles	résiduel	O	_
15	mesurées	mesurer	O	_
16	en	en	O	_
17	hydrocarbures	hydrocarbure	BS	_
18	étaient	être	O	_
19	égales	égal	O	_
20	à	à	O	_
21	210	210	O	_
22	et	et	O	_
23	110	110	O	_
24	mg	milligramme	O	_
25	/	sur	O	_
26	kg	kilogramme	O	_
27	.	.	O	_


#Par lettre du 19/11/1998, la société Elf Antar France a transmis les bordereaux de suivis de déchets industriels concernant l'évacuation des terres de fin de décontamination de la station service.
1	Par	par	O	_
2	lettre	lettre	O	_
3	du	de	O	_
4	19/11/1998	19/11/1998	O	_
5	,	,	O	_
6	la	le	BI	_
7	société	société	II	_
8	Elf	Elf	EI	_
9	Antar	Antar	EI	_
10	France	France	EI	_
11	a	avoir	O	_
12	transmis	transmettre	O	_
13	les	le	O	_
14	bordereaux	bordereau	O	_
15	de	de	O	_
16	suivis	suivi	O	_
17	de	de	O	_
18	déchets	déchet	BU	_
19	industriels	industriel	EU	_
20	concernant	concerner	O	_
21	l'	le	O	_
22	évacuation	évacuation	O	_
23	des	de	O	_
24	terres	terre	O	_
25	de	de	O	_
26	fin	fin	O	_
27	de	de	O	_
28	décontamination	décontamination	O	_
29	de	de	O	_
30	la	le	O	_
31	station	station	O	_
32	service	service	O	_
33	.	.	O	_


#Les terres dépolluées ont été transférées sur le site de l'entreprise Arnaud à St-Etienne.
1	Les	le	O	_
2	terres	terre	O	_
3	dépolluées	dépolluer	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	transférées	transférer	O	_
7	sur	sur	O	_
8	le	le	O	_
9	site	site	O	_
10	de	de	O	_
11	l'	le	O	_
12	entreprise	entreprise	O	_
13	Arnaud	Arnaud	O	_
14	à	à	O	_
15	St	St	O	_
16	-	-	O	_
17	Etienne	Etienne	O	_
18	.	.	O	_


#Début février 1997, la société Elf Antar France constatant toujours une relation directe entre les opérations de dépotage et l'arrivée des hydrocarbures dans le séparateur a réalisé de nouveaux tests d'étanchéité.
1	Début	début	O	_
2	février	février	O	_
3	1997	1997	O	_
4	,	,	O	_
5	la	le	BI	_
6	société	société	II	_
7	Elf	Elf	EI	_
8	Antar	Antar	EI	_
9	France	France	EI	_
10	constatant	constater	O	_
11	toujours	toujours	O	_
12	une	un	O	_
13	relation	relation	O	_
14	directe	direct	O	_
15	entre	entre	O	_
16	les	le	O	_
17	opérations	opération	O	_
18	de	de	O	_
19	dépotage	dépotage	O	_
20	et	et	O	_
21	l'	le	O	_
22	arrivée	arrivée	O	_
23	des	de	O	_
24	hydrocarbures	hydrocarbure	BS	_
25	dans	dans	O	_
26	le	le	O	_
27	séparateur	séparateur	O	_
28	a	avoir	O	_
29	réalisé	réaliser	O	_
30	de	de	O	_
31	nouveaux	nouveau	O	_
32	tests	test	O	_
33	d'	de	O	_
34	étanchéité	étanchéité	O	_
35	.	.	O	_


#Les contrôles réalisés fin février par la société SLIR ont mis en avant la difficulté de mettre en pression le dépotage de la cuve de super et une sensible perte de pression sur la cuve de sans plomb 95.
1	Les	le	O	_
2	contrôles	contrôle	O	_
3	réalisés	réaliser	O	_
4	fin	fin	O	_
5	février	février	O	_
6	par	par	O	_
7	la	le	BI	_
8	société	société	II	_
9	SLIR	SLIR	EI	_
10	ont	avoir	O	_
11	mis	mettre	O	_
12	en	en	O	_
13	avant	avant	O	_
14	la	le	O	_
15	difficulté	difficulté	O	_
16	de	de	O	_
17	mettre	mettre	O	_
18	en	en	O	_
19	pression	pression	O	_
20	le	le	O	_
21	dépotage	dépotage	O	_
22	de	de	O	_
23	la	le	O	_
24	cuve	cuve	O	_
25	de	de	O	_
26	super	super	BU	_
27	et	et	O	_
28	une	un	O	_
29	sensible	sensible	O	_
30	perte	perte	O	_
31	de	de	O	_
32	pression	pression	O	_
33	sur	sur	O	_
34	la	le	BD	_
35	cuve	cuve	ED	_
36	de	de	O	_
37	sans	sans	BS	_
38	plomb	plomb	BS	_
39	95	95	BS	_
40	.	.	O	_


#A la suite de ses résultats, la société Elf Antar France a décidé de fermer la station-service.
1	A	à	O	_
2	la	le	O	_
3	suite	suite	O	_
4	de	de	O	_
5	ses	son	O	_
6	résultats	résultat	O	_
7	,	,	O	_
8	la	le	BI	_
9	société	société	II	_
10	Elf	Elf	EI	_
11	Antar	Antar	EI	_
12	France	France	EI	_
13	a	avoir	O	_
14	décidé	décider	O	_
15	de	de	O	_
16	fermer	fermer	O	_
17	la	le	O	_
18	station	station	O	_
19	-	-	O	_
20	service	service	O	_
21	.	.	O	_


#Par courrier du 26 mars 1997, la société Elf Antar France a confirmé la fermeture défintive de la station-service depuis le 5 mars 1997.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	26	26	O	_
5	mars	mars	O	_
6	1997	1997	O	_
7	,	,	O	_
8	la	le	BI	_
9	société	société	II	_
10	Elf	Elf	EI	_
11	Antar	Antar	EI	_
12	France	France	EI	_
13	a	avoir	O	_
14	confirmé	confirmer	O	_
15	la	le	O	_
16	fermeture	fermeture	O	_
17	défintive	défintiv	O	_
18	de	de	O	_
19	la	le	O	_
20	station	station	O	_
21	-	-	O	_
22	service	service	O	_
23	depuis	depuis	O	_
24	le	le	O	_
25	5	5	O	_
26	mars	mars	O	_
27	1997	1997	O	_
28	.	.	O	_


#Un arrêté préfectoral a été pris à l'encontre de la société Elf Antar France pour encadrer la cessation définitive des activités.
1	Un	un	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	a	avoir	O	_
5	été	être	O	_
6	pris	prendre	O	_
7	à	à	O	_
8	l'	le	O	_
9	encontre	encontre	O	_
10	de	de	O	_
11	la	le	BI	_
12	société	société	II	_
13	Elf	Elf	EI	_
14	Antar	Antar	EI	_
15	France	France	EI	_
16	pour	pour	O	_
17	encadrer	encadrer	O	_
18	la	le	O	_
19	cessation	cessation	O	_
20	définitive	définitif	O	_
21	des	de	O	_
22	activités	activité	O	_
23	.	.	O	_


#A la suite du diagnostic du 30 décembre 1996 complété par le diagnostic de janvier 1998, les éléments justificatifs des travaux de dépollution réalisés et de la mise en sécurité du site ont été transmis notamment dans un rapport synthétique relatif au travaux de réhabilitation du 18 mai 1998 réalisé par la société CECA.
1	A	à	O	_
2	la	le	O	_
3	suite	suite	O	_
4	du	de	O	_
5	diagnostic	diagnostic	O	_
6	du	de	O	_
7	30	30	O	_
8	décembre	décembre	O	_
9	1996	1996	O	_
10	complété	compléter	O	_
11	par	par	O	_
12	le	le	O	_
13	diagnostic	diagnostic	O	_
14	de	de	O	_
15	janvier	janvier	O	_
16	1998	1998	O	_
17	,	,	O	_
18	les	le	O	_
19	éléments	élément	O	_
20	justificatifs	justificatif	O	_
21	des	de	O	_
22	travaux	travail	O	_
23	de	de	O	_
24	dépollution	dépollution	O	_
25	réalisés	réaliser	O	_
26	et	et	O	_
27	de	de	O	_
28	la	le	O	_
29	mise	mise	O	_
30	en	en	O	_
31	sécurité	sécurité	O	_
32	du	de	O	_
33	site	site	O	_
34	ont	avoir	O	_
35	été	être	O	_
36	transmis	transmettre	O	_
37	notamment	notamment	O	_
38	dans	dans	O	_
39	un	un	O	_
40	rapport	rapport	O	_
41	synthétique	synthétique	O	_
42	relatif	relatif	O	_
43	au	au	O	_
44	travaux	travail	O	_
45	de	de	O	_
46	réhabilitation	réhabilitation	O	_
47	du	de	O	_
48	18	18	O	_
49	mai	mai	O	_
50	1998	1998	O	_
51	réalisé	réaliser	O	_
52	par	par	O	_
53	la	le	BI	_
54	société	société	II	_
55	CECA	CECA	EI	_
56	.	.	O	_


#Les teneurs résiduelles en hydrocarbures sont inférieures à 500 mg/kg.
1	Les	le	O	_
2	teneurs	teneur	O	_
3	résiduelles	résiduel	O	_
4	en	en	O	_
5	hydrocarbures	hydrocarbure	BS	_
6	sont	être	O	_
7	inférieures	inférieur	O	_
8	à	à	O	_
9	500	500	O	_
10	mg	milligramme	O	_
11	/	sur	O	_
12	kg	kilogramme	O	_
13	.	.	O	_


#L'administration considère, en fonction de ses connaissances actuelles du dossier, que le site peut être considéré comme traité et libre de toute restriction pour un usage de type industriel.
1	L'	le	O	_
2	administration	administration	O	_
3	considère	considérer	O	_
4	,	,	O	_
5	en	en	O	_
6	fonction	fonction	O	_
7	de	de	O	_
8	ses	son	O	_
9	connaissances	connaissance	O	_
10	actuelles	actuel	O	_
11	du	de	O	_
12	dossier	dossier	O	_
13	,	,	O	_
14	que	que	O	_
15	le	le	O	_
16	site	site	O	_
17	peut	pouvoir	O	_
18	être	être	O	_
19	considéré	considérer	O	_
20	comme	comme	O	_
21	traité	traiter	O	_
22	et	et	O	_
23	libre	libre	O	_
24	de	de	O	_
25	toute	tout	O	_
26	restriction	restriction	O	_
27	pour	pour	O	_
28	un	un	O	_
29	usage	usage	O	_
30	de	de	O	_
31	type	type	O	_
32	industriel	industriel	O	_
33	.	.	O	_


#L'ancien site de la station-service ELF Antar est occupé à ce jour (31/01/2013) par une boulangerie (La Boulangerie Stéphanoise).
1	L'	le	O	_
2	ancien	ancien	O	_
3	site	site	O	_
4	de	de	O	_
5	la	le	O	_
6	station	station	O	_
7	-	-	O	_
8	service	service	BI	_
9	ELF	ELF	BI	_
10	Antar	Antar	EI	_
11	est	être	O	_
12	occupé	occuper	O	_
13	à	à	O	_
14	ce	ce	O	_
15	jour	jour	O	_
16	(	(	O	_
17	31/01/2013	31/01/2013	O	_
18	)	)	O	_
19	par	par	O	_
20	une	un	O	_
21	boulangerie	boulangerie	O	_
22	(	(	O	_
23	La	le	O	_
24	Boulangerie	boulangerie	O	_
25	Stéphanoise	stéphanois	O	_
26	)	)	O	_
27	.	.	O	_


#69.0045
#La société CHIMIOTECHNIC exploite depuis 1960, une unité de production de détergents et différents produits nettoyants ménagers.
1	La	le	BI	_
2	société	société	II	_
3	CHIMIOTECHNIC	CHIMIOTECHNIC	EI	_
4	exploite	exploite	O	_
5	depuis	depuis	O	_
6	1960	1960	O	_
7	,	,	O	_
8	une	un	O	_
9	unité	unité	O	_
10	de	de	O	_
11	production	production	O	_
12	de	de	O	_
13	détergents	détergent	O	_
14	et	et	O	_
15	différents	différent	O	_
16	produits	produit	O	_
17	nettoyants	nettoyant	O	_
18	ménagers	ménager	O	_
19	.	.	O	_


#Plusieurs activités ont eu lieu sur ce site successivement : avant 1940, une verrerie, de 1940 à 1960 une entreprise de fabrication de produits phytosanitaires.
1	Plusieurs	plusieurs	O	_
2	activités	activité	O	_
3	ont	avoir	O	_
4	eu	avoir	O	_
5	lieu	lieu	O	_
6	sur	sur	O	_
7	ce	ce	O	_
8	site	site	O	_
9	successivement	successivement	O	_
10	:	:	O	_
11	avant	avant	O	_
12	1940	1940	O	_
13	,	,	O	_
14	une	un	O	_
15	verrerie	verrerie	O	_
16	,	,	O	_
17	de	de	O	_
18	1940	1940	O	_
19	à	à	O	_
20	1960	1960	O	_
21	une	un	O	_
22	entreprise	entreprise	O	_
23	de	de	O	_
24	fabrication	fabrication	O	_
25	de	de	O	_
26	produits	produit	O	_
27	phytosanitaires	phytosanitaire	O	_
28	.	.	O	_


#Cette entreprise a été proposée dans le cadre des études de sols imposée par l'arrêté préfectoral du 12/08/98 en application de la circulaire du 03 avril 1996
1	Cette	ce	O	_
2	entreprise	entreprise	O	_
3	a	avoir	O	_
4	été	être	O	_
5	proposée	proposer	O	_
6	dans	dans	O	_
7	le	le	O	_
8	cadre	cadre	O	_
9	des	de	O	_
10	études	étude	O	_
11	de	de	O	_
12	sols	sol	O	_
13	imposée	imposer	O	_
14	par	par	O	_
15	l'	le	O	_
16	arrêté	arrêté	O	_
17	préfectoral	préfectoral	O	_
18	du	de	O	_
19	12/08/98	12/08/98	O	_
20	en	en	O	_
21	application	application	O	_
22	de	de	O	_
23	la	le	O	_
24	circulaire	circulaire	O	_
25	du	de	O	_
26	03	03	O	_
27	avril	avril	O	_
28	1996	1996	O	_


#Cette circulaire prévoyait la réalisation de diagnostics initiaux et de l'évaluation simplifiée des risques sur les sites industriels en activité.
1	Cette	ce	O	_
2	circulaire	circulaire	O	_
3	prévoyait	prévoir	O	_
4	la	le	O	_
5	réalisation	réalisation	O	_
6	de	de	O	_
7	diagnostics	diagnostic	O	_
8	initiaux	initial	O	_
9	et	et	O	_
10	de	de	O	_
11	l'	le	O	_
12	évaluation	évaluation	O	_
13	simplifiée	simplifier	O	_
14	des	de	O	_
15	risques	risque	O	_
16	sur	sur	O	_
17	les	le	O	_
18	sites	site	O	_
19	industriels	industriel	O	_
20	en	en	O	_
21	activité	activité	O	_
22	.	.	O	_


#L'objectif de ces études est de classer les sites, au regard de la pollution du sol et du sous-sol en trois groupes :
1	L'	le	O	_
2	objectif	objectif	O	_
3	de	de	O	_
4	ces	ce	O	_
5	études	étude	O	_
6	est	être	O	_
7	de	de	O	_
8	classer	classer	O	_
9	les	le	O	_
10	sites	site	O	_
11	,	,	O	_
12	au	au	O	_
13	regard	regard	O	_
14	de	de	O	_
15	la	le	O	_
16	pollution	pollution	O	_
17	du	de	O	_
18	sol	sol	O	_
19	et	et	O	_
20	du	de	O	_
21	sous-sol	sous-sol	O	_
22	en	en	O	_
23	trois	trois	O	_
24	groupes	groupe	O	_
25	:	:	O	_


#- les sites "banalisables" pour l'usage déclaré (actuel ou prévu)
1	-	-	O	_
2	les	le	O	_
3	sites	site	O	_
4	"	"	O	_
5	banalisables	banalisable	O	_
6	"	"	O	_
7	pour	pour	O	_
8	l'	le	O	_
9	usage	usage	O	_
10	déclaré	déclarer	O	_
11	(	(	O	_
12	actuel	actuel	O	_
13	ou	ou	O	_
14	prévu	prévoir	O	_
15	)	)	O	_


#- les sites à surveiller
1	-	-	O	_
2	les	le	O	_
3	sites	site	O	_
4	à	à	O	_
5	surveiller	surveiller	O	_


#- les sites nécessitant des investigations approfondies.
1	-	-	O	_
2	les	le	O	_
3	sites	site	O	_
4	nécessitant	nécessiter	O	_
5	des	un	O	_
6	investigations	investigation	O	_
7	approfondies	approfondi	O	_
8	.	.	O	_


#Une grille annexée à cette circulaire précise les secteurs d'activité prioritaires.
1	Une	un	O	_
2	grille	grille	O	_
3	annexée	annexer	O	_
4	à	à	O	_
5	cette	ce	O	_
6	circulaire	circulaire	O	_
7	précise	précise	O	_
8	les	le	O	_
9	secteurs	secteur	O	_
10	d'	de	O	_
11	activité	activité	O	_
12	prioritaires	prioritaire	O	_
13	.	.	O	_


#On y trouve en priorité 1, les installations liées aux secteurs du déchet de la chimie (pétrochimie, pharmacie…), de la métallurgie du textile, de la cristallerie, des dépôts d'hydrocarbures.
1	On	on	O	_
2	y	y	O	_
3	trouve	trouve	O	_
4	en	en	O	_
5	priorité	priorité	O	_
6	1	1	O	_
7	,	,	O	_
8	les	le	O	_
9	installations	installation	O	_
10	liées	lier	O	_
11	aux	à	O	_
12	secteurs	secteur	O	_
13	du	de	O	_
14	déchet	déchet	O	_
15	de	de	O	_
16	la	le	O	_
17	chimie	chimie	O	_
18	(	(	O	_
19	pétrochimie	pétrochimie	O	_
20	,	,	O	_
21	pharmacie	pharmacie	O	_
22	…	…	O	_
23	)	)	O	_
24	,	,	O	_
25	de	de	O	_
26	la	le	O	_
27	métallurgie	métallurgie	O	_
28	du	de	O	_
29	textile	textile	O	_
30	,	,	O	_
31	de	de	O	_
32	la	le	O	_
33	cristallerie	cristallerie	O	_
34	,	,	O	_
35	des	de	O	_
36	dépôts	dépôt	BU	_
37	d'	de	BU	_
38	hydrocarbures	hydrocarbure	EU	_
39	.	.	EU	_


#165 entreprises ont été proposées en Rhône-Alpes.
1	165	165	O	_
2	entreprises	entreprise	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	proposées	proposer	O	_
6	en	en	O	_
7	Rhône	Rhône	O	_
8	-	-	O	_
9	Alpes	Alpes	O	_
10	.	.	O	_


#L'étape A (diagnostic initial) de l'Evaluation Simplifiée des Risques (ESR) a été remise à l'administration le 16 décembre 1999.
1	L'	le	O	_
2	étape	étape	O	_
3	A	a	O	_
4	(	(	O	_
5	diagnostic	diagnostic	O	_
6	initial	initial	O	_
7	)	)	O	_
8	de	de	O	_
9	l'	le	O	_
10	Evaluation	evaluation	O	_
11	Simplifiée	simplifier	O	_
12	des	de	O	_
13	Risques	risque	O	_
14	(	(	O	_
15	ESR	esr	O	_
16	)	)	O	_
17	a	avoir	O	_
18	été	être	O	_
19	remise	remettre	O	_
20	à	à	O	_
21	l'	le	O	_
22	administration	administration	O	_
23	le	le	O	_
24	16	16	O	_
25	décembre	décembre	O	_
26	1999	1999	O	_
27	.	.	O	_


#Les conclusions de l'étape recommandaient de réaliser un complément d'étude pour lever les incertitudes sur les constats d'impacts au niveau des sols et des eaux souterraines.
1	Les	le	O	_
2	conclusions	conclusion	O	_
3	de	de	O	_
4	l'	le	O	_
5	étape	étape	O	_
6	recommandaient	recommander	O	_
7	de	de	O	_
8	réaliser	réaliser	O	_
9	un	un	O	_
10	complément	complément	O	_
11	d'	de	O	_
12	étude	étude	O	_
13	pour	pour	O	_
14	lever	lever	O	_
15	les	le	O	_
16	incertitudes	incertitude	O	_
17	sur	sur	O	_
18	les	le	O	_
19	constats	constat	O	_
20	d'	de	O	_
21	impacts	impact	O	_
22	au	au	O	_
23	niveau	niveau	O	_
24	des	de	O	_
25	sols	sol	O	_
26	et	et	O	_
27	des	de	O	_
28	eaux	eau	O	_
29	souterraines	souterrain	O	_
30	.	.	O	_


#L'étape B de l'ESR a été fournie à l'administration le 23 octobre 2003.
1	L'	le	O	_
2	étape	étape	O	_
3	B	b	O	_
4	de	de	O	_
5	l'	le	BI	_
6	ESR	esr	EI	_
7	a	avoir	O	_
8	été	être	O	_
9	fournie	fournir	O	_
10	à	à	O	_
11	l'	le	O	_
12	administration	administration	O	_
13	le	le	O	_
14	23	23	O	_
15	octobre	octobre	O	_
16	2003	2003	O	_
17	.	.	O	_


#Les analyses de sols ont montré pour une présence d'Hydrocarbures totaux (HCT) et d'hydrocarbures aromatiques polycycliques (HAP) dans le sol à des teneurs inférieures aux valeurs de sources sols (VDSS).
1	Les	le	O	_
2	analyses	analyse	O	_
3	de	de	O	_
4	sols	sol	O	_
5	ont	avoir	O	_
6	montré	montrer	O	_
7	pour	pour	O	_
8	une	un	O	_
9	présence	présence	O	_
10	d'	de	O	_
11	Hydrocarbures	hydrocarbure	BS	_
12	totaux	total	ES	_
13	(	(	O	_
14	HCT	hct	BS	_
15	)	)	O	_
16	et	et	O	_
17	d'	de	O	_
18	hydrocarbures	hydrocarbure	BS	_
19	aromatiques	aromatique	IS	_
20	polycycliques	polycyclique	ES	_
21	(	(	O	_
22	HAP	hap	BS	_
23	)	)	O	_
24	dans	dans	O	_
25	le	le	O	_
26	sol	sol	O	_
27	à	à	O	_
28	des	un	O	_
29	teneurs	teneur	O	_
30	inférieures	inférieur	O	_
31	aux	à	O	_
32	valeurs	valeur	O	_
33	de	de	O	_
34	sources	source	O	_
35	sols	sol	O	_
36	(	(	O	_
37	VDSS	vds	O	_
38	)	)	O	_
39	.	.	O	_


#Les analyses des eaux montrent une pollution de la nappe avec des concentrations supérieures à la valeur de constat d'impact (VCI eau) notamment pour :
1	Les	le	O	_
2	analyses	analyse	O	_
3	des	de	O	_
4	eaux	eau	O	_
5	montrent	montrer	O	_
6	une	un	O	_
7	pollution	pollution	O	_
8	de	de	O	_
9	la	le	O	_
10	nappe	nappe	O	_
11	avec	avec	O	_
12	des	un	O	_
13	concentrations	concentration	O	_
14	supérieures	supérieur	O	_
15	à	à	O	_
16	la	le	O	_
17	valeur	valeur	O	_
18	de	de	O	_
19	constat	constat	O	_
20	d'	de	O	_
21	impact	impact	O	_
22	(	(	O	_
23	VCI	vci	O	_
24	eau	eau	O	_
25	)	)	O	_
26	notamment	notamment	O	_
27	pour	pour	O	_
28	:	:	O	_


#- les HCT avec 1200 mg/l pour une VCI usage non sensible de 1 mg/l
1	-	-	O	_
2	les	le	BU	_
3	HCT	hct	EU	_
4	avec	avec	O	_
5	1200	1200	O	_
6	mg	milligramme	O	_
7	/	sur	O	_
8	l	l	O	_
9	pour	pour	O	_
10	une	un	O	_
11	VCI	vci	O	_
12	usage	usage	O	_
13	non	non	O	_
14	sensible	sensible	O	_
15	de	de	O	_
16	1	1	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	l	l	O	_


#- les HAP avec 0,35 µg/l pour une VCI usage non sensible de 0,1 µg/l
1	-	-	O	_
2	les	le	BS	_
3	HAP	hap	ES	_
4	avec	avec	O	_
5	0,35	0,35	O	_
6	µg	µg	O	_
7	/	sur	O	_
8	l	l	O	_
9	pour	pour	O	_
10	une	un	O	_
11	VCI	vci	O	_
12	usage	usage	O	_
13	non	non	O	_
14	sensible	sensible	O	_
15	de	de	O	_
16	0,1	0,1	O	_
17	µg	µg	O	_
18	/	sur	O	_
19	l	l	O	_


#- les détergents anioniques avec 870 mg/l pour une VCI usage non sensible de 2 à 5 mg/l.
1	-	-	O	_
2	les	le	BU	_
3	détergents	détergent	EU	_
4	anioniques	anionique	ES	_
5	avec	avec	O	_
6	870	870	O	_
7	mg	milligramme	O	_
8	/	sur	O	_
9	l	l	O	_
10	pour	pour	O	_
11	une	un	O	_
12	VCI	vci	O	_
13	usage	usage	O	_
14	non	non	O	_
15	sensible	sensible	O	_
16	de	de	O	_
17	2	2	O	_
18	à	à	O	_
19	5	5	O	_
20	mg	milligramme	O	_
21	/	sur	O	_
22	l.	l.	O	_


#Par ailleurs, le bureau d'études présuppose une pollution à l'arsenic pour les anciens établissements TAN limitrophes liés à une activité de verrerie.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	le	le	O	_
5	bureau	bureau	O	_
6	d'	de	O	_
7	études	étude	O	_
8	présuppose	présuppose	O	_
9	une	un	O	_
10	pollution	pollution	O	_
11	à	à	O	_
12	l'	le	O	_
13	arsenic	arsenic	BS	_
14	pour	pour	O	_
15	les	le	O	_
16	anciens	ancien	O	_
17	établissements	établissement	O	_
18	TAN	tan	EI	_
19	limitrophes	limitrophe	O	_
20	liés	lier	O	_
21	à	à	O	_
22	une	un	O	_
23	activité	activité	O	_
24	de	de	O	_
25	verrerie	verrerie	O	_
26	.	.	O	_


#Les conclusions de l'ESR classent le site en 1 pour les eaux souterraines à usage non AEP en usage sensible alors qu'en aval du site, il n'y a pas a priori d'usage sensible de la nappe (l’usage industriel de l'eau de la nappe du fait de la qualité médiocre de la nappe dans l'Est lyonnais).
1	Les	le	O	_
2	conclusions	conclusion	O	_
3	de	de	O	_
4	l'	le	O	_
5	ESR	esr	EI	_
6	classent	classer	O	_
7	le	le	O	_
8	site	site	O	_
9	en	en	O	_
10	1	1	O	_
11	pour	pour	O	_
12	les	le	O	_
13	eaux	eau	O	_
14	souterraines	souterrain	O	_
15	à	à	O	_
16	usage	usage	O	_
17	non	non	O	_
18	AEP	aep	O	_
19	en	en	O	_
20	usage	usage	O	_
21	sensible	sensible	O	_
22	alors	alors	O	_
23	qu'	que	O	_
24	en	en	O	_
25	aval	aval	O	_
26	du	de	O	_
27	site	site	O	_
28	,	,	O	_
29	il	il	O	_
30	n'	n'	O	_
31	y	y	O	_
32	a	avoir	O	_
33	pas	pas	O	_
34	a	à	O	_
35	priori	priori	O	_
36	d'	d'	O	_
37	usage	usage	O	_
38	sensible	sensible	O	_
39	de	de	O	_
40	la	le	O	_
41	nappe	nappe	O	_
42	(	(	O	_
43	l’	l’	O	_
44	usage	usage	O	_
45	industriel	industriel	O	_
46	de	de	O	_
47	l'	le	O	_
48	eau	eau	O	_
49	de	de	O	_
50	la	le	O	_
51	nappe	nappe	O	_
52	du	de	O	_
53	fait	fait	O	_
54	de	de	O	_
55	la	le	O	_
56	qualité	qualité	O	_
57	médiocre	médiocre	O	_
58	de	de	O	_
59	la	le	O	_
60	nappe	nappe	O	_
61	dans	dans	O	_
62	l'	le	O	_
63	Est	Est	O	_
64	lyonnais	lyonnais	O	_
65	)	)	O	_
66	.	.	O	_


