
#42.0143
#Avant 1965, le site était une parcelle agricole.
1	Avant	avant	O	_
1	Par	par	O	_
2	conséquent	conséquent	O	_
3	,	,	O	_
4	une	un	O	_
5	évaluation	évaluation	O	_
6	des	de	O	_
7	risques	risque	O	_
8	sanitaires	sanitaire	O	_
9	a	avoir	O	_
10	été	être	O	_
11	réalisée	réaliser	O	_
12	.	.	O	_


#Celle-ci conclut à un risque acceptable pour usage industriel.
1	Celle	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	conclut	conclure	O	_
5	à	à	O	_
6	un	un	O	_
7	risque	risque	O	_
8	acceptable	acceptable	O	_
9	pour	pour	O	_
10	usage	usage	O	_
11	industriel	industriel	O	_
12	.	.	O	_


#Une surveillance de la qualité de l’air ambiant dans les bâtiments GEG et INPG a été mise en place entre 2011 et 2018, à raison de 3 campagnes par an, pour s’assurer que les hypothèses retenues pour l’évaluation des risques sanitaires restent valides dans le temps.
1	Une	un	O	_
2	surveillance	surveillance	O	_
3	de	de	O	_
4	la	le	O	_
5	qualité	qualité	O	_
6	de	de	O	_
7	l’	l’	O	_
8	air	air	O	_
9	ambiant	ambiant	O	_
10	dans	dans	O	_
11	les	le	O	_
12	bâtiments	bâtiment	O	_
13	GEG	geg	BI	_
14	et	et	BI	_
15	INPG	inpg	EI	_
16	a	avoir	O	_
17	été	être	O	_
18	mise	mettre	O	_
19	en	en	O	_
20	place	place	O	_
21	entre	entre	O	_
22	2011	2011	O	_
23	et	et	O	_
24	2018	2018	O	_
25	,	,	O	_
26	à	à	O	_
27	raison	raison	O	_
28	de	de	O	_
29	3	3	O	_
30	campagnes	campagne	O	_
31	par	par	O	_
32	an	an	O	_
33	,	,	O	_
34	pour	pour	O	_
35	s’	s’	O	_
36	assurer	assurer	O	_
37	que	que	O	_
38	les	le	O	_
39	hypothèses	hypothèse	O	_
40	retenues	retenir	O	_
41	pour	pour	O	_
42	l’	l’	O	_
43	évaluation	évaluation	O	_
44	des	de	O	_
45	risques	risque	O	_
46	sanitaires	sanitaire	O	_
47	restent	rester	O	_
48	valides	valide	O	_
49	dans	dans	O	_
50	le	le	O	_
51	temps	temps	O	_
52	.	.	O	_


#En outre, une surveillance trimestrielle de la qualité des eaux souterraines au droit du site a été mise en place entre 2007 et 2018.
1	En	en	O	_
2	outre	outre	O	_
3	,	,	O	_
4	une	un	O	_
5	surveillance	surveillance	O	_
6	trimestrielle	trimestriel	O	_
7	de	de	O	_
8	la	le	O	_
9	qualité	qualité	O	_
10	des	de	O	_
11	eaux	eau	O	_
12	souterraines	souterrain	O	_
13	au	au	O	_
14	droit	droit	O	_
15	du	de	O	_
16	site	site	O	_
17	a	avoir	O	_
18	été	être	O	_
19	mise	mettre	O	_
20	en	en	O	_
21	place	place	O	_
22	entre	entre	O	_
23	2007	2007	O	_
24	et	et	O	_
25	2018	2018	O	_
26	.	.	O	_


#Les résultats de la surveillance de la qualité de l’air intérieur dans les bâtiments GEG et INPG sur les quatre dernières années montrent que les valeurs mesurées sont inférieures aux valeurs de gestion R1, à l’exception du benzène.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	O	_
5	surveillance	surveillance	O	_
6	de	de	O	_
7	la	le	O	_
8	qualité	qualité	O	_
9	de	de	O	_
10	l’	l’	O	_
11	air	air	O	_
12	intérieur	intérieur	O	_
13	dans	dans	O	_
14	les	le	O	_
15	bâtiments	bâtiment	O	_
16	GEG	geg	BI	_
17	et	et	O	_
18	INPG	inpg	BI	_
19	sur	sur	O	_
20	les	le	O	_
21	quatre	quatre	O	_
22	dernières	dernier	O	_
23	années	année	O	_
24	montrent	montrer	O	_
25	que	que	O	_
26	les	le	O	_
27	valeurs	valeur	O	_
28	mesurées	mesurer	O	_
29	sont	être	O	_
30	inférieures	inférieur	O	_
31	aux	à	O	_
32	valeurs	valeur	O	_
33	de	de	O	_
34	gestion	gestion	O	_
35	R1	r1	O	_
36	,	,	O	_
37	à	à	O	_
38	l’	l’	O	_
39	exception	exception	O	_
40	du	de	O	_
41	benzène	benzène	BS	_
42	.	.	O	_


#En effet, du benzène est régulièrement mesuré en concentration supérieure à la valeur réglementaire (2 µg/m³) au point de prélèvement P2 (bureau INPG au-dessus du parking).
1	En	en	O	_
2	effet	effet	O	_
3	,	,	O	_
4	du	de	O	_
5	benzène	benzène	BS	_
6	est	être	O	_
7	régulièrement	régulièrement	O	_
8	mesuré	mesurer	O	_
9	en	en	O	_
10	concentration	concentration	O	_
11	supérieure	supérieur	O	_
12	à	à	O	_
13	la	le	O	_
14	valeur	valeur	O	_
15	réglementaire	réglementaire	O	_
16	(	(	O	_
17	2	2	O	_
18	 	 	O	_
19	µg	µg	O	_
20	/	sur	O	_
21	m³	m³	O	_
22	)	)	O	_
23	au	au	O	_
24	point	point	O	_
25	de	de	O	_
26	prélèvement	prélèvement	O	_
27	P2	p2	O	_
28	(	(	O	_
29	bureau	bureau	O	_
30	INPG	inpg	O	_
31	au-dessus	au-dessus	O	_
32	du	de	O	_
33	parking	parking	O	_
34	)	)	O	_
35	.	.	O	_


#Ces concentrations sur les deux dernières années restent toutefois inférieures à la valeur OQPAI-P90 (5,7 µg/m³) et sont globalement stables.
1	Ces	ce	O	_
2	concentrations	concentration	O	_
3	sur	sur	O	_
4	les	le	O	_
5	deux	deux	O	_
6	dernières	dernier	O	_
7	années	année	O	_
8	restent	rester	O	_
9	toutefois	toutefois	O	_
10	inférieures	inférieur	O	_
11	à	à	O	_
12	la	le	O	_
13	valeur	valeur	O	_
14	OQPAI	OQPAI	O	_
15	-	-	O	_
16	P90	P90	O	_
17	(	(	O	_
18	5,7	5,7	O	_
19	µg	µg	O	_
20	/	sur	O	_
21	m³	m³	O	_
22	)	)	O	_
23	et	et	O	_
24	sont	être	O	_
25	globalement	globalement	O	_
26	stables	stable	O	_
27	.	.	O	_


#Les concentrations retrouvées dans les bâtiments ne proviendraient pas du dégazage du milieu souterrain impacté en amont du site, mais seraient influencées par la volatilisation des gaz d’échappement depuis le parking souterrain, la pollution de l’air extérieur et les activités du bâtiment.
1	Les	le	O	_
2	concentrations	concentration	O	_
3	retrouvées	retrouver	O	_
4	dans	dans	O	_
5	les	le	O	_
6	bâtiments	bâtiment	O	_
7	ne	ne	O	_
8	proviendraient	provenir	O	_
9	pas	pas	O	_
10	du	de	O	_
11	dégazage	dégazage	O	_
12	du	de	O	_
13	milieu	milieu	O	_
14	souterrain	souterrain	O	_
15	impacté	impacter	O	_
16	en	en	O	_
17	amont	amont	O	_
18	du	de	O	_
19	site	site	O	_
20	,	,	O	_
21	mais	mais	O	_
22	seraient	être	O	_
23	influencées	influencer	O	_
24	par	par	O	_
25	la	le	O	_
26	volatilisation	volatilisation	O	_
27	des	de	O	_
28	gaz	gaz	O	_
29	d’	d’	O	_
30	échappement	échappement	O	_
31	depuis	depuis	O	_
32	le	le	O	_
33	parking	parking	O	_
34	souterrain	souterrain	O	_
35	,	,	O	_
36	la	le	O	_
37	pollution	pollution	O	_
38	de	de	O	_
39	l’	l’	O	_
40	air	air	O	_
41	extérieur	extérieur	O	_
42	et	et	O	_
43	les	le	O	_
44	activités	activité	O	_
45	du	de	O	_
46	bâtiment	bâtiment	O	_
47	.	.	O	_


#Le benzène étant une substance cancérigène sans seuil, il convient de réduire les concentrations à un niveau aussi bas que raisonnablement possible.
1	Le	le	BS	_
2	benzène	benzène	BS	_
3	étant	être	O	_
4	une	un	O	_
5	substance	substance	BU	_
6	cancérigène	cancérigène	EU	_
7	sans	sans	O	_
8	seuil	seuil	O	_
9	,	,	O	_
10	il	il	O	_
11	convient	convier	O	_
12	de	de	O	_
13	réduire	réduire	O	_
14	les	le	O	_
15	concentrations	concentration	O	_
16	à	à	O	_
17	un	un	O	_
18	niveau	niveau	O	_
19	aussi	aussi	O	_
20	bas	bas	O	_
21	que	que	O	_
22	raisonnablement	raisonnablement	O	_
23	possible	possible	O	_
24	.	.	O	_


#Aussi, l’inspection des installations classées et l’ARS ont recommandé à la Ville de Grenoble :
1	Aussi	aussi	O	_
2	,	,	O	_
3	l’	l’	O	_
4	inspection	inspection	O	_
5	des	de	O	_
6	installations	installation	O	_
7	classées	classer	O	_
8	et	et	O	_
9	l’	l’	O	_
10	ARS	ars	O	_
11	ont	avoir	O	_
12	recommandé	recommander	O	_
13	à	à	O	_
14	la	le	BI	_
15	Ville	ville	BI	_
16	de	de	II	_
17	Grenoble	Grenoble	EI	_
18	 	 	O	_
19	:	:	O	_


#• de vérifier le bon fonctionnement de la ventilation des bâtiments, et particulièrement du bâtiment INPG, et de s’assurer de l’entretien régulier des installations de ventilation ;
1	•	•	O	_
2	de	de	O	_
3	vérifier	vérifier	O	_
4	le	le	O	_
5	bon	bon	O	_
6	fonctionnement	fonctionnement	O	_
7	de	de	O	_
8	la	le	O	_
9	ventilation	ventilation	O	_
10	des	de	O	_
11	bâtiments	bâtiment	O	_
12	,	,	O	_
13	et	et	O	_
14	particulièrement	particulièrement	O	_
15	du	de	O	_
16	bâtiment	bâtiment	O	_
17	INPG	INPG	EI	_
18	,	,	O	_
19	et	et	O	_
20	de	de	O	_
21	s’	s’	O	_
22	assurer	assurer	O	_
23	de	de	O	_
24	l’	l’	O	_
25	entretien	entretien	O	_
26	régulier	régulier	O	_
27	des	de	O	_
28	installations	installation	O	_
29	de	de	O	_
30	ventilation	ventilation	O	_
31	 	 	O	_
32	;	;	O	_


#• de vérifier les lieux de sortie de la ventilation du parking et l’entrée d’air de la ventilation du bâtiment INPG ;
1	•	•	O	_
2	de	de	O	_
3	vérifier	vérifier	O	_
4	les	le	O	_
5	lieux	lieu	O	_
6	de	de	O	_
7	sortie	sortie	O	_
8	de	de	O	_
9	la	le	O	_
10	ventilation	ventilation	O	_
11	du	de	O	_
12	parking	parking	O	_
13	et	et	O	_
14	l’	l’	O	_
15	entrée	entrée	O	_
16	d’	d’	O	_
17	air	air	O	_
18	de	de	O	_
19	la	le	O	_
20	ventilation	ventilation	O	_
21	du	de	O	_
22	bâtiment	bâtiment	O	_
23	INPG	INPG	EI	_
24	 	 	O	_
25	;	;	O	_


#• que les locaux doivent être régulièrement aérés en évitant les heures de fort trafic routier ;
1	•	•	O	_
2	que	que	O	_
3	les	le	O	_
4	locaux	local	O	_
5	doivent	devoir	O	_
6	être	être	O	_
7	régulièrement	régulièrement	O	_
8	aérés	aérer	O	_
9	en	en	O	_
10	évitant	éviter	O	_
11	les	le	O	_
12	heures	heure	O	_
13	de	de	O	_
14	fort	fort	O	_
15	trafic	trafic	O	_
16	routier	routier	O	_
17	 	 	O	_
18	;	;	O	_


#• d’éviter l’usage de produits pouvant être à l’origine d’émissions de polluants ;
1	•	•	O	_
2	d’	d’	O	_
3	éviter	éviter	O	_
4	l’	l’	O	_
5	usage	usage	O	_
6	de	de	O	_
7	produits	produit	O	_
8	pouvant	pouvoir	O	_
9	être	être	O	_
10	à	à	O	_
11	l’	l’	O	_
12	origine	origine	O	_
13	d’	d’	O	_
14	émissions	émission	O	_
15	de	de	O	_
16	polluants	polluant	EU	_
17	 	 	O	_
18	;	;	O	_


#• d’aérer pendant et après l’utilisation de produits chimiques ;
1	•	•	O	_
2	d’	d’	O	_
3	aérer	aérer	O	_
4	pendant	pendant	O	_
5	et	et	O	_
6	après	après	O	_
7	l’	l’	O	_
8	utilisation	utilisation	O	_
9	de	de	O	_
10	produits	produit	BU	_
11	chimiques	chimique	EU	_
12	 	 	O	_
13	;	;	O	_


#• de s’assurer qu’il n’y a pas de poste de travail permanent dans le parking souterrain.
1	•	•	O	_
2	de	de	O	_
3	s’	s’	O	_
4	assurer	assurer	O	_
5	qu’	qu’	O	_
6	il	il	O	_
7	n’	n’	O	_
8	y	y	O	_
9	a	avoir	O	_
10	pas	pas	O	_
11	de	de	O	_
12	poste	poste	O	_
13	de	de	O	_
14	travail	travail	O	_
15	permanent	permanent	O	_
16	dans	dans	O	_
17	le	le	O	_
18	parking	parking	O	_
19	souterrain	souterrain	O	_
20	.	.	O	_


#Concernant la surveillance des eaux souterraines, les résultats d'analyse mettent en évidence la présence d’une phase libre dense non aqueuse de 1 à 4 cm d’épaisseur en fond du piézomètre Pz10 sur certaines campagnes de mesures.
1	Concernant	concernant	O	_
2	la	le	O	_
3	surveillance	surveillance	O	_
4	des	de	O	_
5	eaux	eau	O	_
6	souterraines	souterrain	O	_
7	,	,	O	_
8	les	le	O	_
9	résultats	résultat	O	_
10	d'	de	O	_
11	analyse	analyse	O	_
12	mettent	mettre	O	_
13	en	en	O	_
14	évidence	évidence	O	_
15	la	le	O	_
16	présence	présence	O	_
17	d’	d’	O	_
18	une	un	O	_
19	phase	phase	O	_
20	libre	libre	O	_
21	dense	dense	O	_
22	non	non	O	_
23	aqueuse	aqueux	O	_
24	de	de	O	_
25	1	1	O	_
26	à	à	O	_
27	4	4	O	_
28	 	 	O	_
29	cm	cm	O	_
30	d’	d’	O	_
31	épaisseur	épaisseur	O	_
32	en	en	O	_
33	fond	fond	O	_
34	du	de	O	_
35	piézomètre	piézomètre	O	_
36	Pz10	Pz10	O	_
37	sur	sur	O	_
38	certaines	certain	O	_
39	campagnes	campagne	O	_
40	de	de	O	_
41	mesures	mesure	O	_
42	.	.	O	_


#L’analyse de cette phase montre qu’il s’agirait probablement de résidus de l’ancienne usine à gaz, de type goudron.
1	L’	l’	O	_
2	analyse	analyse	O	_
3	de	de	O	_
4	cette	ce	O	_
5	phase	phase	O	_
6	montre	montre	O	_
7	qu’	qu’	O	_
8	il	il	O	_
9	s’	s’	O	_
10	agirait	agir	O	_
11	probablement	probablement	O	_
12	de	de	O	_
13	résidus	résidu	O	_
14	de	de	O	_
15	l’	l’	O	_
16	ancienne	ancien	O	_
17	usine	usine	O	_
18	à	à	O	_
19	gaz	gaz	O	_
20	,	,	O	_
21	de	de	O	_
22	type	type	O	_
23	goudron	goudron	BU	_
24	.	.	O	_


#Les résultats d’analyses des eaux souterraines montrent également des teneurs importantes en BTEX, HAP et hydrocarbures C10-C40 au droit du Pz10 et dans une moindre mesure en aval/latéral hydraulique au Pz14.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d’	d’	O	_
4	analyses	analyse	O	_
5	des	de	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	montrent	montrer	O	_
9	également	également	O	_
10	des	un	O	_
11	teneurs	teneur	O	_
12	importantes	important	O	_
13	en	en	O	_
14	BTEX	bte	BS	_
15	,	,	O	_
16	HAP	hap	BS	_
17	et	et	O	_
18	hydrocarbures	hydrocarbure	BS	_
19	C10-C40	C10-C40	BS	_
20	au	au	O	_
21	droit	droit	O	_
22	du	de	O	_
23	Pz10	Pz10	O	_
24	et	et	O	_
25	dans	dans	O	_
26	une	un	O	_
27	moindre	moindre	O	_
28	mesure	mesure	O	_
29	en	en	O	_
30	aval	aval	O	_
31	/	/	O	_
32	latéral	latéral	O	_
33	hydraulique	hydraulique	O	_
34	au	au	O	_
35	Pz14	Pz14	O	_
36	.	.	O	_


#Les teneurs en COHV restent quant à elles globalement faibles et sont du même ordre de grandeur sur l’ensemble des piézomètres.
1	Les	le	O	_
2	teneurs	teneur	O	_
3	en	en	O	_
4	COHV	cohv	BS	_
5	restent	rester	O	_
6	quant	quant	O	_
7	à	à	O	_
8	elles	lui	O	_
9	globalement	globalement	O	_
10	faibles	faible	O	_
11	et	et	O	_
12	sont	être	O	_
13	du	de	O	_
14	même	même	O	_
15	ordre	ordre	O	_
16	de	de	O	_
17	grandeur	grandeur	O	_
18	sur	sur	O	_
19	l’	l’	O	_
20	ensemble	ensemble	O	_
21	des	de	O	_
22	piézomètres	piézomètre	O	_
23	.	.	O	_


#Les résultats sont globalement stables sur les quatre dernières années de surveillance.
1	Les	le	O	_
2	résultats	résultat	O	_
3	sont	être	O	_
4	globalement	globalement	O	_
5	stables	stable	O	_
6	sur	sur	O	_
7	les	le	O	_
8	quatre	quatre	O	_
9	dernières	dernier	O	_
10	années	année	O	_
11	de	de	O	_
12	surveillance	surveillance	O	_
13	.	.	O	_


#Considérant les teneurs importantes en BTEX, HAP et hydrocarbures C10-C40 sur certains piézomètres, il convient de s’assurer que les eaux souterraines au droit du site ne sont pas utilisées pour un usage sensible.
1	Considérant	considérer	O	_
2	les	le	O	_
3	teneurs	teneur	O	_
4	importantes	important	O	_
5	en	en	O	_
6	BTEX	bte	BS	_
7	,	,	O	_
8	HAP	hap	BS	_
9	et	et	O	_
10	hydrocarbures	hydrocarbure	BS	_
11	C10-C40	C10-C40	BS	_
12	sur	sur	O	_
13	certains	certain	O	_
14	piézomètres	piézomètre	O	_
15	,	,	O	_
16	il	il	O	_
17	convient	convier	O	_
18	de	de	O	_
19	s’	s’	O	_
20	assurer	assurer	O	_
21	que	que	O	_
22	les	le	O	_
23	eaux	eau	O	_
24	souterraines	souterrain	O	_
25	au	au	O	_
26	droit	droit	O	_
27	du	de	O	_
28	site	site	O	_
29	ne	ne	O	_
30	sont	être	O	_
31	pas	pas	O	_
32	utilisées	utiliser	O	_
33	pour	pour	O	_
34	un	un	O	_
35	usage	usage	O	_
36	sensible	sensible	O	_
37	.	.	O	_


#À ce titre, l’inspection des installations classées va proposer de classer en SIS (Secteur d’Information des Sols) les terrains de l’ancienne usine à gaz de Grenoble lors de la prochaine révision annuelle des SIS afin de garder la mémoire des pollutions résiduelles présentes dans les sols (goudrons notamment) et de l’état des eaux souterraines.
1	À	à	O	_
2	ce	ce	O	_
3	titre	titre	O	_
4	,	,	O	_
5	l’	l’	O	_
6	inspection	inspection	O	_
7	des	de	O	_
8	installations	installation	O	_
9	classées	classer	O	_
10	va	aller	O	_
11	proposer	proposer	O	_
12	de	de	O	_
13	classer	classer	O	_
14	en	en	O	_
15	SIS	si	O	_
16	(	(	O	_
17	Secteur	secteur	O	_
18	d’	d’	O	_
19	Information	information	O	_
20	des	de	O	_
21	Sols	sol	O	_
22	)	)	O	_
23	les	le	O	_
24	terrains	terrain	O	_
25	de	de	O	_
26	l’	l’	O	_
27	ancienne	ancien	O	_
28	usine	usine	O	_
29	à	à	O	_
30	gaz	gaz	O	_
31	de	de	O	_
32	Grenoble	Grenoble	O	_
33	lors	lors	O	_
34	de	de	O	_
35	la	le	O	_
36	prochaine	prochain	O	_
37	révision	révision	O	_
38	annuelle	annuel	O	_
39	des	de	O	_
40	SIS	si	O	_
41	afin	afin	O	_
42	de	de	O	_
43	garder	garder	O	_
44	la	le	O	_
45	mémoire	mémoire	O	_
46	des	de	O	_
47	pollutions	pollution	O	_
48	résiduelles	résiduel	O	_
49	présentes	présent	O	_
50	dans	dans	O	_
51	les	le	O	_
52	sols	sol	O	_
53	(	(	O	_
54	goudrons	goudron	BS	_
55	notamment	notamment	O	_
56	)	)	O	_
57	et	et	O	_
58	de	de	O	_
59	l’	l’	O	_
60	état	état	O	_
61	des	de	O	_
62	eaux	eau	O	_
63	souterraines	souterrain	O	_
64	.	.	O	_


#69.0296
#Le site occupe une superficie de près de 29 (17 + 12) hectares sur la commune de Corbas, dans le département du Rhône.
1	Le	le	O	_
2	site	site	O	_
3	occupe	occupe	O	_
4	une	un	O	_
5	superficie	superficie	O	_
6	de	de	O	_
7	près	près	O	_
8	de	de	O	_
9	29	29	O	_
10	(	(	O	_
11	17	17	O	_
12	+	plus	O	_
13	12	12	O	_
14	)	)	O	_
15	hectares	hectare	O	_
16	sur	sur	O	_
17	la	le	O	_
18	commune	commune	O	_
19	de	de	O	_
20	Corbas	Corbas	O	_
21	,	,	O	_
22	dans	dans	O	_
23	le	le	O	_
24	département	département	O	_
25	du	de	O	_
26	Rhône	Rhône	O	_
27	.	.	O	_


#Le cours d'eau le plus proche se trouve à 4,8 km au sud.
1	Le	le	O	_
2	cours	cours	O	_
3	d'	de	O	_
4	eau	eau	O	_
5	le	le	O	_
6	plus	plus	O	_
7	proche	proche	O	_
8	se	se	O	_
9	trouve	trouve	O	_
10	à	à	O	_
11	4,8	4,8	O	_
12	km	kilomètre	O	_
13	au	au	O	_
14	sud	sud	O	_
15	.	.	O	_


#Il s'agit du ruisseau de l'Ozon qui s'écoule en direction de l'ouest.
1	Il	il	O	_
2	s'	se	O	_
3	agit	agir	O	_
4	du	de	O	_
5	ruisseau	ruisseau	O	_
6	de	de	O	_
7	l'	le	O	_
8	Ozon	Ozon	O	_
9	qui	qui	O	_
10	s'	se	O	_
11	écoule	écoule	O	_
12	en	en	O	_
13	direction	direction	O	_
14	de	de	O	_
15	l'	le	O	_
16	ouest	ouest	O	_
17	.	.	O	_


#Le sens d'écoulement de la nappe est variable au droit du site.
1	Le	le	O	_
2	sens	sens	O	_
3	d'	de	O	_
4	écoulement	écoulement	O	_
5	de	de	O	_
6	la	le	O	_
7	nappe	nappe	O	_
8	est	être	O	_
9	variable	variable	O	_
10	au	au	O	_
11	droit	droit	O	_
12	du	de	O	_
13	site	site	O	_
14	.	.	O	_


#Une partie des eaux s'écoule en direction de l'ouest tandis que l'autre en direction du sud.
1	Une	un	O	_
2	partie	partie	O	_
3	des	de	O	_
4	eaux	eau	O	_
5	s'	se	O	_
6	écoule	écoule	O	_
7	en	en	O	_
8	direction	direction	O	_
9	de	de	O	_
10	l'	le	O	_
11	ouest	ouest	O	_
12	tandis	tandis	O	_
13	que	que	O	_
14	l'	le	O	_
15	autre	autre	O	_
16	en	en	O	_
17	direction	direction	O	_
18	du	de	O	_
19	sud	sud	O	_
20	.	.	O	_


#Le niveau statique est compris entre 10 et 12 m de profondeur, soit entre 194 et 196 m NGF.
1	Le	le	O	_
2	niveau	niveau	O	_
3	statique	statique	O	_
4	est	être	O	_
5	compris	comprendre	O	_
6	entre	entre	O	_
7	10	10	O	_
8	et	et	O	_
9	12	12	O	_
10	m	m	O	_
11	de	de	O	_
12	profondeur	profondeur	O	_
13	,	,	O	_
14	soit	soit	O	_
15	entre	entre	O	_
16	194	194	O	_
17	et	et	O	_
18	196	196	O	_
19	m	m	O	_
20	NGF	ngf	O	_
21	.	.	O	_


#Plusieurs captages exploitant la nappe ont été référencés dans un rayon de 4 km autour du site.
1	Plusieurs	plusieurs	O	_
2	captages	captage	O	_
3	exploitant	exploiter	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	ont	avoir	O	_
7	été	être	O	_
8	référencés	référencer	O	_
9	dans	dans	O	_
10	un	un	O	_
11	rayon	rayon	O	_
12	de	de	O	_
13	4	4	O	_
14	km	kilomètre	O	_
15	autour	autour	O	_
16	du	de	O	_
17	site	site	O	_
18	.	.	O	_


#On dénombre ainsi:
1	On	on	O	_
2	dénombre	dénombre	O	_
3	ainsi	ainsi	O	_
4	:	:	O	_


#- 8 ouvrages pour l'alimentation en eau des industries (dont 3 situés à l'aval hydraulique du site) ;
1	-	-	O	_
2	8	8	O	_
3	ouvrages	ouvrage	O	_
4	pour	pour	O	_
5	l'	le	O	_
6	alimentation	alimentation	O	_
7	en	en	O	_
8	eau	eau	O	_
9	des	de	O	_
10	industries	industrie	O	_
11	(	(	O	_
12	dont	dont	O	_
13	3	3	O	_
14	situés	situer	O	_
15	à	à	O	_
16	l'	le	O	_
17	aval	aval	O	_
18	hydraulique	hydraulique	O	_
19	du	de	O	_
20	site	site	O	_
21	)	)	O	_
22	;	;	O	_


#- 4 ouvrages privés pour l'alimentation en eau de piscines ou de stades (dont un à l'aval) ;
1	-	-	O	_
2	4	4	O	_
3	ouvrages	ouvrage	O	_
4	privés	priver	O	_
5	pour	pour	O	_
6	l'	le	O	_
7	alimentation	alimentation	O	_
8	en	en	O	_
9	eau	eau	O	_
10	de	de	O	_
11	piscines	piscine	O	_
12	ou	ou	O	_
13	de	de	O	_
14	stades	stade	O	_
15	(	(	O	_
16	dont	dont	O	_
17	un	un	O	_
18	à	à	O	_
19	l'	le	O	_
20	aval	aval	O	_
21	)	)	O	_
22	;	;	O	_


#- 2 sites de captages pour l'alimentation en eau potable situés en amont et en aval du site.
1	-	-	O	_
2	2	2	O	_
3	sites	site	O	_
4	de	de	O	_
5	captages	captage	O	_
6	pour	pour	O	_
7	l'	le	O	_
8	alimentation	alimentation	O	_
9	en	en	O	_
10	eau	eau	O	_
11	potable	potable	O	_
12	situés	situer	O	_
13	en	en	O	_
14	amont	amont	O	_
15	et	et	O	_
16	en	en	O	_
17	aval	aval	O	_
18	du	de	O	_
19	site	site	O	_
20	.	.	O	_


#Plusieurs parcelles situées sur les communes de Corbas et de Mions ont été exploitées en tant que carrières à granulats par la société PERRIER S.
1	Plusieurs	plusieurs	O	_
2	parcelles	parcelle	O	_
3	situées	situer	O	_
4	sur	sur	O	_
5	les	le	O	_
6	communes	commune	O	_
7	de	de	O	_
8	Corbas	Corbas	O	_
9	et	et	O	_
10	de	de	O	_
11	Mions	Mions	O	_
12	ont	avoir	O	_
13	été	être	O	_
14	exploitées	exploiter	O	_
15	en	en	O	_
16	tant	tant	O	_
17	que	que	O	_
18	carrières	carrière	O	_
19	à	à	O	_
20	granulats	granulat	O	_
21	par	par	O	_
22	la	le	BI	_
23	société	société	II	_
24	PERRIER	PERRIER	EI	_
25	S.	S.	EI	_


# depuis les années 1970.
1	 	 	O	_
2	depuis	depuis	O	_
3	les	le	O	_
4	années	année	O	_
5	1970	1970	O	_
6	.	.	O	_


#Cette activité a fait l'objet d'un arrêté préfectoral d'autorisation d’exploiter, commun à toutes les parcelles, daté du 09/02/1973.
1	Cette	ce	O	_
2	activité	activité	O	_
3	a	avoir	O	_
4	fait	faire	O	_
5	l'	le	O	_
6	objet	objet	O	_
7	d'	de	O	_
8	un	un	O	_
9	arrêté	arrêté	O	_
10	préfectoral	préfectoral	O	_
11	d'	de	O	_
12	autorisation	autorisation	O	_
13	d’	d’	O	_
14	exploiter	exploiter	O	_
15	,	,	O	_
16	commun	commun	O	_
17	à	à	O	_
18	toutes	tout	O	_
19	les	le	O	_
20	parcelles	parcelle	O	_
21	,	,	O	_
22	daté	dater	O	_
23	du	de	O	_
24	09/02/1973	09/02/1973	O	_
25	.	.	O	_


#L'arrêté préfectoral du 23/04/1991 acte le changement d'exploitant, PERRIER S.
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	23/04/1991	23/04/1991	O	_
6	acte	acte	O	_
7	le	le	O	_
8	changement	changement	O	_
9	d'	de	O	_
10	exploitant	exploitant	O	_
11	,	,	O	_
12	PERRIER	PERRIER	EI	_
13	S.	S.	EI	_


# devient PERRIER T.
1	 	 	II	_
2	devient	devenir	II	_
3	PERRIER	PERRIER	EI	_
4	T.	T.	EI	_


#.
1	.	.	O	_


#Une partie du site originel (12 ha) a fait l'objet d'une réhabilitation en centre pénitentiaire.
1	Une	un	O	_
2	partie	partie	O	_
3	du	de	O	_
4	site	site	O	_
5	originel	originel	O	_
6	(	(	O	_
7	12	12	O	_
8	ha	ha	O	_
9	)	)	O	_
10	a	avoir	O	_
11	fait	faire	O	_
12	l'	le	O	_
13	objet	objet	O	_
14	d'	de	O	_
15	une	un	O	_
16	réhabilitation	réhabilitation	O	_
17	en	en	O	_
18	centre	centre	O	_
19	pénitentiaire	pénitentiaire	O	_
20	.	.	O	_


#Une fiche Basol lui est dédié (Centre Pénitentiaire de Corbas (ex Perrier TP)).
1	Une	un	O	_
2	fiche	fiche	O	_
3	Basol	Basol	O	_
4	lui	lui	O	_
5	est	être	O	_
6	dédié	dédier	O	_
7	(	(	O	_
8	Centre	centre	O	_
9	Pénitentiaire	pénitentiaire	O	_
10	de	de	O	_
11	Corbas	Corbas	O	_
12	(	(	O	_
13	ex	ex	O	_
14	Perrier	Perrier	O	_
15	TP	tp	O	_
16	)	)	O	_
17	)	)	O	_
