
#69.0079
#Localisation, réseau hydrographique, géologie et hydrogéologie
1	Localisation	localisation	O	_
20	envisagée	envisager	O	_
21	sur	sur	O	_
22	cette	ce	O	_
23	zone	zone	O	_
24	foncière	foncier	O	_
25	.	.	O	_


#Par un rapport transmis à monsieur le préfet de la Drôme  le 17/08/2006 l'inspection a préconisé que  monsieur le préfet acte le suspension de la surveillance de la nappe en informant par courrier M. le gérant de la SCI LA CELLONITE.
1	Par	par	O	_
2	un	un	O	_
3	rapport	rapport	O	_
4	transmis	transmettre	O	_
5	à	à	O	_
6	monsieur	Monsieur	O	_
7	le	le	BI	_
8	préfet	préfet	BI	_
9	de	de	II	_
10	la	le	EI	_
11	Drôme	Drôme	EI	_
12	 	 	O	_
13	le	le	O	_
14	17/08/2006	17/08/2006	O	_
15	l'	le	O	_
16	inspection	inspection	O	_
17	a	avoir	O	_
18	préconisé	préconiser	O	_
19	que	que	O	_
20	 	 	O	_
21	monsieur	Monsieur	BI	_
22	le	le	EI	_
23	préfet	préfet	EI	_
24	acte	acte	O	_
25	le	le	O	_
26	suspension	suspension	O	_
27	de	de	O	_
28	la	le	O	_
29	surveillance	surveillance	O	_
30	de	de	O	_
31	la	le	O	_
32	nappe	nappe	O	_
33	en	en	O	_
34	informant	informer	O	_
35	par	par	O	_
36	courrier	courrier	O	_
37	M.	m.	BI	_
38	le	le	II	_
39	gérant	gérant	II	_
40	de	de	EI	_
41	la	le	EI	_
42	SCI	sci	EI	_
43	LA	le	EI	_
44	CELLONITE	cellonite	EI	_
45	.	.	O	_


#42.0060
#La SNCF exploite sur le site de la gare de Châteaucreux à St Étienne un dépôt de carburant et une station service destinée au remplissage du matériel ferroviaire.
1	La	le	O	_
2	SNCF	SNCF	O	_
3	exploite	exploite	O	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	de	de	O	_
8	la	le	O	_
9	gare	gare	O	_
10	de	de	O	_
11	Châteaucreux	Châteaucreux	O	_
12	à	à	O	_
13	St	St	O	_
14	Étienne	Étienne	O	_
15	un	un	O	_
16	dépôt	dépôt	O	_
17	de	de	O	_
18	carburant	carburant	BU	_
19	et	et	O	_
20	une	un	O	_
21	station	station	O	_
22	service	service	O	_
23	destinée	destiner	O	_
24	au	au	O	_
25	remplissage	remplissage	O	_
26	du	de	O	_
27	matériel	matériel	O	_
28	ferroviaire	ferroviaire	O	_
29	.	.	O	_


#Cette installation est soumise à autorisation par arrêté préfectoral du 12/08/1985.
1	Cette	ce	O	_
2	installation	installation	O	_
3	est	être	O	_
4	soumise	soumettre	O	_
5	à	à	O	_
6	autorisation	autorisation	O	_
7	par	par	O	_
8	arrêté	arrêté	O	_
9	préfectoral	préfectoral	O	_
10	du	de	O	_
11	12/08/1985	12/08/1985	O	_
12	.	.	O	_


#Ces installations vont être démantelée au cours de l’année 2014 pour être remplacées par un nouveau quai de remplissage adapté au matériel actuel et un nouveau dépôt de carburant.
1	Ces	ce	O	_
2	installations	installation	O	_
3	vont	aller	O	_
4	être	être	O	_
5	démantelée	démanteler	O	_
6	au	au	O	_
7	cours	cours	O	_
8	de	de	O	_
9	l’	l’	O	_
10	année	année	O	_
11	2014	2014	O	_
12	pour	pour	O	_
13	être	être	O	_
14	remplacées	remplacer	O	_
15	par	par	O	_
16	un	un	O	_
17	nouveau	nouveau	O	_
18	quai	quai	O	_
19	de	de	O	_
20	remplissage	remplissage	O	_
21	adapté	adapter	O	_
22	au	au	O	_
23	matériel	matériel	O	_
24	actuel	actuel	O	_
25	et	et	O	_
26	un	un	O	_
27	nouveau	nouveau	O	_
28	dépôt	dépôt	BD	_
29	de	de	ED	_
30	carburant	carburant	BU	_
31	.	.	O	_


#La SNCF a transmis en mars 2014 à la DREAL un diagnostic approfondi du site réalisé en juin 2008 par le bureau d’études Norisko et un programme de mise en sécurité du site intitulé “plan de gestion” du 19 mars 2014 accompagné d’une approche bilan coûts-avantages afin de réhabiliter les terrains ayant accueilli pendant plusieurs décennies cette station-service.
1	La	le	BI	_
2	SNCF	SNCF	EI	_
3	a	avoir	O	_
4	transmis	transmettre	O	_
5	en	en	O	_
6	mars	mars	O	_
7	2014	2014	O	_
8	à	à	O	_
9	la	le	BI	_
10	DREAL	DREAL	EI	_
11	un	un	O	_
12	diagnostic	diagnostic	O	_
13	approfondi	approfondi	O	_
14	du	de	O	_
15	site	site	O	_
16	réalisé	réaliser	O	_
17	en	en	O	_
18	juin	juin	O	_
19	2008	2008	O	_
20	par	par	O	_
21	le	le	O	_
22	bureau	bureau	O	_
23	d’	d’	O	_
24	études	étude	O	_
25	Norisko	Norisko	EI	_
26	et	et	O	_
27	un	un	O	_
28	programme	programme	O	_
29	de	de	O	_
30	mise	mise	O	_
31	en	en	O	_
32	sécurité	sécurité	O	_
33	du	de	O	_
34	site	site	O	_
35	intitulé	intituler	O	_
36	“	“	O	_
37	plan	plan	O	_
38	de	de	O	_
39	gestion	gestion	O	_
40	”	”	O	_
41	du	de	O	_
42	19	19	O	_
43	mars	mars	O	_
44	2014	2014	O	_
45	accompagné	accompagner	O	_
46	d’	d’	O	_
47	une	un	O	_
48	approche	approche	O	_
49	bilan	bilan	O	_
50	coûts	coût	O	_
51	-	-	O	_
52	avantages	avantage	O	_
53	afin	afin	O	_
54	de	de	O	_
55	réhabiliter	réhabiliter	O	_
56	les	le	O	_
57	terrains	terrain	O	_
58	ayant	avoir	O	_
59	accueilli	accueillir	O	_
60	pendant	pendant	O	_
61	plusieurs	plusieurs	O	_
62	décennies	décennie	O	_
63	cette	ce	O	_
64	station	station	O	_
65	-	-	O	_
66	service	service	O	_
67	.	.	O	_


#Les investigations de sol montrent une contamination significative des sols par des hydrocarbures.
1	Les	le	O	_
2	investigations	investigation	O	_
3	de	de	O	_
4	sol	sol	O	_
5	montrent	montrer	O	_
6	une	un	O	_
7	contamination	contamination	O	_
8	significative	significatif	O	_
9	des	de	O	_
10	sols	sol	O	_
11	par	par	O	_
12	des	un	O	_
13	hydrocarbures	hydrocarbure	BS	_
14	.	.	O	_


#Suite à l’étude de ces documents et une visite sur site, l’inspection conclut, dans son rapport du 14 avril 2014 que :
1	Suite	suite	O	_
2	à	à	O	_
3	l’	l’	O	_
4	étude	étude	O	_
5	de	de	O	_
6	ces	ce	O	_
7	documents	document	O	_
8	et	et	O	_
9	une	un	O	_
10	visite	visite	O	_
11	sur	sur	O	_
12	site	site	O	_
13	,	,	O	_
14	l’	l’	O	_
15	inspection	inspection	O	_
16	conclut	conclure	O	_
17	,	,	O	_
18	dans	dans	O	_
19	son	son	O	_
20	rapport	rapport	O	_
21	du	de	O	_
22	14	14	O	_
23	avril	avril	O	_
24	2014	2014	O	_
25	que	que	O	_
26	 	 	O	_
27	:	:	O	_


#- les éléments attestant de la réalisation des opérations de mise en sécurité du site devront être transmis à l’inspection au terme des travaux de démolition de la station-service actuelle,
1	-	-	O	_
2	les	le	O	_
3	éléments	élément	O	_
4	attestant	attester	O	_
5	de	de	O	_
6	la	le	O	_
7	réalisation	réalisation	O	_
8	des	de	O	_
9	opérations	opération	O	_
10	de	de	O	_
11	mise	mise	O	_
12	en	en	O	_
13	sécurité	sécurité	O	_
14	du	de	O	_
15	site	site	O	_
16	devront	devoir	O	_
17	être	être	O	_
18	transmis	transmettre	O	_
19	à	à	O	_
20	l’	l’	O	_
21	inspection	inspection	O	_
22	au	au	O	_
23	terme	terme	O	_
24	des	de	O	_
25	travaux	travail	O	_
26	de	de	O	_
27	démolition	démolition	O	_
28	de	de	O	_
29	la	le	O	_
30	station	station	O	_
31	-	-	O	_
32	service	service	O	_
33	actuelle	actuel	O	_
34	,	,	O	_


#- le plan de gestion retenu par la SNCF amendé par les remarques de l’inspection formulées dans son rapport doit permettre de réduire de façon pérenne les impacts environnementaux étant donné l’absence d’aquifère connu dans la zone contaminée,
1	-	-	O	_
2	le	le	O	_
3	plan	plan	O	_
4	de	de	O	_
5	gestion	gestion	O	_
6	retenu	retenir	O	_
7	par	par	O	_
8	la	le	BI	_
9	SNCF	SNCF	EI	_
10	amendé	amender	O	_
11	par	par	O	_
12	les	le	O	_
13	remarques	remarque	O	_
14	de	de	O	_
15	l’	l’	O	_
16	inspection	inspection	O	_
17	formulées	formuler	O	_
18	dans	dans	O	_
19	son	son	O	_
20	rapport	rapport	O	_
21	doit	devoir	O	_
22	permettre	permettre	O	_
23	de	de	O	_
24	réduire	réduire	O	_
25	de	de	O	_
26	façon	façon	O	_
27	pérenne	pérenne	O	_
28	les	le	O	_
29	impacts	impact	O	_
30	environnementaux	environnemental	O	_
31	étant	être	O	_
32	donné	donner	O	_
33	l’	l’	O	_
34	absence	absence	O	_
35	d’	d’	O	_
36	aquifère	aquifère	O	_
37	connu	connaître	O	_
38	dans	dans	O	_
39	la	le	O	_
40	zone	zone	O	_
41	contaminée	contaminer	O	_
42	,	,	O	_


#- le plan de gestion n’apporte pas de garanties sur la maîtrise des risques sanitaires encourus par les futurs usagers du site notamment par rapport aux obligations réglementaires de réhabilitation du site pour un usage de type industriel.
1	-	-	O	_
2	le	le	O	_
3	plan	plan	O	_
4	de	de	O	_
5	gestion	gestion	O	_
6	n’	n’	O	_
7	apporte	apporte	O	_
8	pas	pas	O	_
9	de	de	O	_
10	garanties	garantie	O	_
11	sur	sur	O	_
12	la	le	O	_
13	maîtrise	maîtrise	O	_
14	des	de	O	_
15	risques	risque	O	_
16	sanitaires	sanitaire	O	_
17	encourus	encourir	O	_
18	par	par	O	_
19	les	le	O	_
20	futurs	futur	O	_
21	usagers	usager	O	_
22	du	de	O	_
23	site	site	O	_
24	notamment	notamment	O	_
25	par	par	O	_
26	rapport	rapport	O	_
27	aux	à	O	_
28	obligations	obligation	O	_
29	réglementaires	réglementaire	O	_
30	de	de	O	_
31	réhabilitation	réhabilitation	O	_
32	du	de	O	_
33	site	site	O	_
34	pour	pour	O	_
35	un	un	O	_
36	usage	usage	O	_
37	de	de	O	_
38	type	type	O	_
39	industriel	industriel	O	_
40	.	.	O	_


#En conséquence, l’inspection a informé la SNCF, sur la nécessité de réaliser et de lui transmettre, avant le démarrage des travaux de dépollution, une analyse des risques sanitaires résiduels prédictive permettant de valider le plan de gestion proposé.
1	En	en	O	_
2	conséquence	conséquence	O	_
3	,	,	O	_
4	l’	l’	O	_
5	inspection	inspection	O	_
6	a	avoir	O	_
7	informé	informer	O	_
8	la	le	BI	_
9	SNCF	SNCF	EI	_
10	,	,	O	_
11	sur	sur	O	_
12	la	le	O	_
13	nécessité	nécessité	O	_
14	de	de	O	_
15	réaliser	réaliser	O	_
16	et	et	O	_
17	de	de	O	_
18	lui	lui	O	_
19	transmettre	transmettre	O	_
20	,	,	O	_
21	avant	avant	O	_
22	le	le	O	_
23	démarrage	démarrage	O	_
24	des	de	O	_
25	travaux	travail	O	_
26	de	de	O	_
27	dépollution	dépollution	O	_
28	,	,	O	_
29	une	un	O	_
30	analyse	analyse	O	_
31	des	de	O	_
32	risques	risque	O	_
33	sanitaires	sanitaire	O	_
34	résiduels	résiduel	O	_
35	prédictive	prédictif	O	_
36	permettant	permettre	O	_
37	de	de	O	_
38	valider	valider	O	_
39	le	le	O	_
40	plan	plan	O	_
41	de	de	O	_
42	gestion	gestion	O	_
43	proposé	proposer	O	_
44	.	.	O	_


#Dans le cadre de la réhabilitation de la station-service de la gare de Châteaucreux à Saint-Étienne exploitée par la SNCF, l’inspection a effectué, le 16 septembre 2014, une visite du site.
1	Dans	dans	O	_
2	le	le	O	_
3	cadre	cadre	O	_
4	de	de	O	_
5	la	le	O	_
6	réhabilitation	réhabilitation	O	_
7	de	de	O	_
8	la	le	O	_
9	station	station	O	_
10	-	-	O	_
11	service	service	O	_
12	de	de	O	_
13	la	le	O	_
14	gare	gare	O	_
15	de	de	O	_
16	Châteaucreux	Châteaucreux	O	_
17	à	à	O	_
18	Saint-Étienne	Saint-Étienne	O	_
19	exploitée	exploiter	O	_
20	par	par	O	_
21	la	le	BI	_
22	SNCF	SNCF	EI	_
23	,	,	O	_
24	l’	l’	O	_
25	inspection	inspection	O	_
26	a	avoir	O	_
27	effectué	effectuer	O	_
28	,	,	O	_
29	le	le	O	_
30	16	16	O	_
31	septembre	septembre	O	_
32	2014	2014	O	_
33	,	,	O	_
34	une	un	O	_
35	visite	visite	O	_
36	du	de	O	_
37	site	site	O	_
38	.	.	O	_


#Elle visait à vérifier la mise en sécurité du site et l’état d’avancement des travaux de dépollution.
1	Elle	lui	O	_
2	visait	viser	O	_
3	à	à	O	_
4	vérifier	vérifier	O	_
5	la	le	O	_
6	mise	mise	O	_
7	en	en	O	_
8	sécurité	sécurité	O	_
9	du	de	O	_
10	site	site	O	_
11	et	et	O	_
12	l’	l’	O	_
13	état	état	O	_
14	d’	d’	O	_
15	avancement	avancement	O	_
16	des	de	O	_
17	travaux	travail	O	_
18	de	de	O	_
19	dépollution	dépollution	O	_
20	.	.	O	_


#Dans son rapport du 16 septembre 2014, l’inspection conclut que la SNCF doit poursuivre les travaux de dépollution du site en respectant les recommandations de l’inspection et de transmettre, dans les meilleurs délais, les éléments justificatifs de la réalisation des opérations de mise en sécurité du site issue des travaux de démolition de la station-service.
1	Dans	dans	O	_
2	son	son	O	_
3	rapport	rapport	O	_
4	du	de	O	_
5	16	16	O	_
6	septembre	septembre	O	_
7	2014	2014	O	_
8	,	,	O	_
9	l’	l’	O	_
10	inspection	inspection	O	_
11	conclut	conclure	O	_
12	que	que	O	_
13	la	le	BI	_
14	SNCF	SNCF	EI	_
15	doit	devoir	O	_
16	poursuivre	poursuivre	O	_
17	les	le	O	_
18	travaux	travail	O	_
19	de	de	O	_
20	dépollution	dépollution	O	_
21	du	de	O	_
22	site	site	O	_
23	en	en	O	_
24	respectant	respecter	O	_
25	les	le	O	_
26	recommandations	recommandation	O	_
27	de	de	O	_
28	l’	l’	O	_
29	inspection	inspection	O	_
30	et	et	O	_
31	de	de	O	_
32	transmettre	transmettre	O	_
33	,	,	O	_
34	dans	dans	O	_
35	les	le	O	_
36	meilleurs	meilleur	O	_
37	délais	délai	O	_
38	,	,	O	_
39	les	le	O	_
40	éléments	élément	O	_
41	justificatifs	justificatif	O	_
42	de	de	O	_
43	la	le	O	_
44	réalisation	réalisation	O	_
45	des	de	O	_
46	opérations	opération	O	_
47	de	de	O	_
48	mise	mise	O	_
49	en	en	O	_
50	sécurité	sécurité	O	_
51	du	de	O	_
52	site	site	O	_
53	issue	issu	O	_
54	des	de	O	_
55	travaux	travail	O	_
56	de	de	O	_
57	démolition	démolition	O	_
58	de	de	O	_
59	la	le	O	_
60	station	station	O	_
61	-	-	O	_
62	service	service	O	_
63	.	.	O	_


#Dans son rapport du 23 février 2015, l’inspection indique que la SNCF a transmis, en décembre 2014, à l’inspection, les rapports de fin de travaux des 5 et 11 décembre 2014 réalisés respectivement par les sociétés Artelia et Gauthey et une analyse des risques résiduels prédictive de juin 2014 réalisée par la société Artelia.
1	Dans	dans	O	_
2	son	son	O	_
3	rapport	rapport	O	_
4	du	de	O	_
5	23	23	O	_
6	février	février	O	_
7	2015	2015	O	_
8	,	,	O	_
9	l’	l’	O	_
10	inspection	inspection	O	_
11	indique	indique	O	_
12	que	que	O	_
13	la	le	BI	_
14	SNCF	SNCF	EI	_
15	a	avoir	O	_
16	transmis	transmettre	O	_
17	,	,	O	_
18	en	en	O	_
19	décembre	décembre	O	_
20	2014	2014	O	_
21	,	,	O	_
22	à	à	O	_
23	l’	l’	O	_
24	inspection	inspection	O	_
25	,	,	O	_
26	les	le	O	_
27	rapports	rapport	O	_
28	de	de	O	_
29	fin	fin	O	_
30	de	de	O	_
31	travaux	travail	O	_
32	des	de	O	_
33	5	5	O	_
34	et	et	O	_
35	11	11	O	_
36	décembre	décembre	O	_
37	2014	2014	O	_
38	réalisés	réaliser	O	_
39	respectivement	respectivement	O	_
40	par	par	O	_
41	les	le	BI	_
42	sociétés	société	II	_
43	Artelia	Artelia	EI	_
44	et	et	O	_
45	Gauthey	Gauthey	BI	_
46	et	et	O	_
47	une	un	O	_
48	analyse	analyse	O	_
49	des	de	O	_
50	risques	risque	O	_
51	résiduels	résiduel	O	_
52	prédictive	prédictif	O	_
53	de	de	O	_
54	juin	juin	O	_
55	2014	2014	O	_
56	réalisée	réaliser	O	_
57	par	par	O	_
58	la	le	BI	_
59	société	société	II	_
60	Artelia	Artelia	EI	_
61	.	.	O	_


#Le déroulement des travaux de réhabilitation a permis d’éliminer 1500 tonnes de terres polluées permettant de réduire de façon pérenne les impacts environnementaux mais, en raison de contraintes techniques, d’importantes quantités de terres polluées présentant des teneurs largement supérieures aux objectifs de dépollution, fixés dans le plan de gestion, ont été maintenues sur place.
1	Le	le	O	_
2	déroulement	déroulement	O	_
3	des	de	O	_
4	travaux	travail	O	_
5	de	de	O	_
6	réhabilitation	réhabilitation	O	_
7	a	avoir	O	_
8	permis	permettre	O	_
9	d’	d’	O	_
10	éliminer	éliminer	O	_
11	1500	1500	O	_
12	tonnes	tonne	O	_
13	de	de	O	_
14	terres	terre	O	_
15	polluées	polluer	O	_
16	permettant	permettre	O	_
17	de	de	O	_
18	réduire	réduire	O	_
19	de	de	O	_
20	façon	façon	O	_
21	pérenne	pérenne	O	_
22	les	le	O	_
23	impacts	impact	O	_
24	environnementaux	environnemental	O	_
25	mais	mais	O	_
26	,	,	O	_
27	en	en	O	_
28	raison	raison	O	_
29	de	de	O	_
30	contraintes	contrainte	O	_
31	techniques	technique	O	_
32	,	,	O	_
33	d’	d’	O	_
34	importantes	important	O	_
35	quantités	quantité	O	_
36	de	de	O	_
37	terres	terre	O	_
38	polluées	polluer	O	_
39	présentant	présenter	O	_
40	des	un	O	_
41	teneurs	teneur	O	_
42	largement	largement	O	_
43	supérieures	supérieur	O	_
44	aux	à	O	_
45	objectifs	objectif	O	_
46	de	de	O	_
47	dépollution	dépollution	O	_
48	,	,	O	_
49	fixés	fixer	O	_
50	dans	dans	O	_
51	le	le	O	_
52	plan	plan	O	_
53	de	de	O	_
54	gestion	gestion	O	_
55	,	,	O	_
56	ont	avoir	O	_
57	été	être	O	_
58	maintenues	maintenir	O	_
59	sur	sur	O	_
60	place	place	O	_
61	.	.	O	_


#À ce titre, la SNCF doit compléter le réseau de surveillance des eaux souterraines et poursuivre leur surveillance afin de s’assurer de la maîtrise des impacts environnementaux.
1	À	à	O	_
2	ce	ce	O	_
3	titre	titre	O	_
4	,	,	O	_
5	la	le	BI	_
6	SNCF	SNCF	EI	_
7	doit	devoir	O	_
8	compléter	compléter	O	_
9	le	le	O	_
10	réseau	réseau	O	_
11	de	de	O	_
12	surveillance	surveillance	O	_
13	des	de	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	et	et	O	_
17	poursuivre	poursuivre	O	_
18	leur	leur	O	_
19	surveillance	surveillance	O	_
20	afin	afin	O	_
21	de	de	O	_
22	s’	s’	O	_
23	assurer	assurer	O	_
24	de	de	O	_
25	la	le	O	_
26	maîtrise	maîtrise	O	_
27	des	de	O	_
28	impacts	impact	O	_
29	environnementaux	environnemental	O	_
30	.	.	O	_


#La SNCF doit également mettre à jour l’analyse des risques sanitaires prédictive en se basant sur les teneurs résiduelles après travaux de dépollution et en prenant en compte les remarques de l’inspection afin de garantir la maîtrise des risques sanitaires.
1	La	le	BI	_
2	SNCF	SNCF	EI	_
3	doit	devoir	O	_
4	également	également	O	_
5	mettre	mettre	O	_
6	à	à	O	_
7	jour	jour	O	_
8	l’	l’	O	_
9	analyse	analyse	O	_
10	des	de	O	_
11	risques	risque	O	_
12	sanitaires	sanitaire	O	_
13	prédictive	prédictif	O	_
14	en	en	O	_
15	se	se	O	_
16	basant	baser	O	_
17	sur	sur	O	_
18	les	le	O	_
19	teneurs	teneur	O	_
20	résiduelles	résiduel	O	_
21	après	après	O	_
22	travaux	travail	O	_
23	de	de	O	_
24	dépollution	dépollution	O	_
25	et	et	O	_
26	en	en	O	_
27	prenant	prendre	O	_
28	en	en	O	_
29	compte	compte	O	_
30	les	le	O	_
31	remarques	remarque	O	_
32	de	de	O	_
33	l’	l’	O	_
34	inspection	inspection	O	_
35	afin	afin	O	_
36	de	de	O	_
37	garantir	garantir	O	_
38	la	le	O	_
39	maîtrise	maîtrise	O	_
40	des	de	O	_
41	risques	risque	O	_
42	sanitaires	sanitaire	O	_
43	.	.	O	_


#Au regard des hypothèses retenues dans l’ARR prédictives et des pollutions maintenues sur le site, la SNCF devra fournir à l’inspection un dossier proposant l’institution de servitudes d’utilité publique.
1	Au	au	O	_
2	regard	regard	O	_
3	des	de	O	_
4	hypothèses	hypothèse	O	_
5	retenues	retenir	O	_
6	dans	dans	O	_
7	l’	l’	O	_
8	ARR	arr	O	_
9	prédictives	prédictif	O	_
10	et	et	O	_
11	des	de	O	_
12	pollutions	pollution	O	_
13	maintenues	maintenir	O	_
14	sur	sur	O	_
15	le	le	O	_
16	site	site	O	_
17	,	,	O	_
18	la	le	BI	_
19	SNCF	SNCF	EI	_
20	devra	devoir	O	_
21	fournir	fournir	O	_
22	à	à	O	_
23	l’	l’	O	_
24	inspection	inspection	O	_
25	un	un	O	_
26	dossier	dossier	O	_
27	proposant	proposer	O	_
28	l’	l’	O	_
29	institution	institution	O	_
30	de	de	O	_
31	servitudes	servitude	O	_
32	d’	d’	O	_
33	utilité	utilité	O	_
34	publique	public	O	_
35	.	.	O	_


#La SNCF a transmis à la DREAL par courrier du 9 mars 2015 les éléments justificatifs relatifs à la mise en sécurité du site, une proposition d’implantation d’ouvrages complémentaires de suivi des eaux souterraines et une analyse des risques résiduels de fin de travaux de février 2015 réalisée par la société Artelia afin de répondre au rapport de l’inspection du 23 février 2015.
1	La	le	BI	_
2	SNCF	SNCF	EI	_
3	a	avoir	O	_
4	transmis	transmettre	O	_
5	à	à	O	_
6	la	le	BI	_
7	DREAL	DREAL	EI	_
8	par	par	O	_
9	courrier	courrier	O	_
10	du	de	O	_
11	9	9	O	_
12	mars	mars	O	_
13	2015	2015	O	_
14	les	le	O	_
15	éléments	élément	O	_
16	justificatifs	justificatif	O	_
17	relatifs	relatif	O	_
18	à	à	O	_
19	la	le	O	_
20	mise	mise	O	_
21	en	en	O	_
22	sécurité	sécurité	O	_
23	du	de	O	_
24	site	site	O	_
25	,	,	O	_
26	une	un	O	_
27	proposition	proposition	O	_
28	d’	d’	O	_
29	implantation	implantation	O	_
30	d’	d’	O	_
31	ouvrages	ouvrage	O	_
32	complémentaires	complémentaire	O	_
33	de	de	O	_
34	suivi	suivi	O	_
35	des	de	O	_
36	eaux	eau	O	_
37	souterraines	souterrain	O	_
38	et	et	O	_
39	une	un	O	_
40	analyse	analyse	O	_
41	des	de	O	_
42	risques	risque	O	_
43	résiduels	résiduel	O	_
44	de	de	O	_
45	fin	fin	O	_
46	de	de	O	_
47	travaux	travail	O	_
48	de	de	O	_
49	février	février	O	_
50	2015	2015	O	_
51	réalisée	réaliser	O	_
52	par	par	O	_
53	la	le	BI	_
54	société	société	II	_
55	Artelia	Artelia	EI	_
56	afin	afin	O	_
57	de	de	O	_
58	répondre	répondre	O	_
59	au	au	O	_
60	rapport	rapport	O	_
61	de	de	O	_
62	l’	l’	O	_
63	inspection	inspection	O	_
64	du	de	O	_
65	23	23	O	_
66	février	février	O	_
67	2015	2015	O	_
68	.	.	O	_


#Dans son rapport du 20 mai 2015, l’inspection conclut que :
1	Dans	dans	O	_
2	son	son	O	_
3	rapport	rapport	O	_
4	du	de	O	_
5	20	20	O	_
6	mai	mai	O	_
7	2015	2015	O	_
8	,	,	O	_
9	l’	l’	O	_
10	inspection	inspection	O	_
11	conclut	conclure	O	_
12	que	que	O	_
13	 	 	O	_
14	:	:	O	_


#- le déroulement des travaux prévus dans le plan de gestion n’a pas permis d’atteindre les objectifs de dépollution fixés dans le plan de gestion.
1	-	-	O	_
2	le	le	O	_
3	déroulement	déroulement	O	_
4	des	de	O	_
5	travaux	travail	O	_
6	prévus	prévoir	O	_
7	dans	dans	O	_
8	le	le	O	_
9	plan	plan	O	_
10	de	de	O	_
11	gestion	gestion	O	_
12	n’	n’	O	_
13	a	avoir	O	_
14	pas	pas	O	_
15	permis	permettre	O	_
16	d’	d’	O	_
17	atteindre	atteindre	O	_
18	les	le	O	_
19	objectifs	objectif	O	_
20	de	de	O	_
21	dépollution	dépollution	O	_
22	fixés	fixer	O	_
23	dans	dans	O	_
24	le	le	O	_
25	plan	plan	O	_
26	de	de	O	_
27	gestion	gestion	O	_
28	.	.	O	_


#L’analyse des risques sanitaires résiduels basée sur les teneurs résiduelles après travaux de dépollution doit être complétée en prenant en compte les remarques du présent rapport afin d’évaluer les risques sanitaires encourus par les futurs usagers du site par rapport à un usage de type industriel « classique »,
1	L’	l’	O	_
2	analyse	analyse	O	_
3	des	de	O	_
4	risques	risque	O	_
5	sanitaires	sanitaire	O	_
6	résiduels	résiduel	O	_
7	basée	baser	O	_
8	sur	sur	O	_
9	les	le	O	_
10	teneurs	teneur	O	_
11	résiduelles	résiduel	O	_
12	après	après	O	_
13	travaux	travail	O	_
14	de	de	O	_
15	dépollution	dépollution	O	_
16	doit	devoir	O	_
17	être	être	O	_
18	complétée	compléter	O	_
19	en	en	O	_
20	prenant	prendre	O	_
21	en	en	O	_
22	compte	compte	O	_
23	les	le	O	_
24	remarques	remarque	O	_
25	du	de	O	_
26	présent	présent	O	_
27	rapport	rapport	O	_
28	afin	afin	O	_
29	d’	d’	O	_
30	évaluer	évaluer	O	_
31	les	le	O	_
32	risques	risque	O	_
33	sanitaires	sanitaire	O	_
34	encourus	encourir	O	_
35	par	par	O	_
36	les	le	O	_
37	futurs	futur	O	_
38	usagers	usager	O	_
39	du	de	O	_
40	site	site	O	_
41	par	par	O	_
42	rapport	rapport	O	_
43	à	à	O	_
44	un	un	O	_
45	usage	usage	O	_
46	de	de	O	_
47	type	type	O	_
48	industriel	industriel	O	_
49	«	«	O	_
50	 	 	O	_
51	classique	classique	O	_
52	 	 	O	_
53	»	»	O	_
54	,	,	O	_


#- la SNCF doit compléter selon le projet d’implantation des ouvrages le réseau de surveillance des eaux souterraines et poursuivre, à fréquence trimestrielle, leur surveillance afin de s’assurer de la maîtrise des impacts environnementaux.
1	-	-	O	_
2	la	le	BI	_
3	SNCF	SNCF	EI	_
4	doit	devoir	O	_
5	compléter	compléter	O	_
6	selon	selon	O	_
7	le	le	O	_
8	projet	projet	O	_
9	d’	d’	O	_
10	implantation	implantation	O	_
11	des	de	O	_
12	ouvrages	ouvrage	O	_
13	le	le	O	_
14	réseau	réseau	O	_
15	de	de	O	_
16	surveillance	surveillance	O	_
17	des	de	O	_
18	eaux	eau	O	_
19	souterraines	souterrain	O	_
20	et	et	O	_
21	poursuivre	poursuivre	O	_
22	,	,	O	_
23	à	à	O	_
24	fréquence	fréquence	O	_
25	trimestrielle	trimestriel	O	_
26	,	,	O	_
27	leur	leur	O	_
28	surveillance	surveillance	O	_
29	afin	afin	O	_
30	de	de	O	_
31	s’	s’	O	_
32	assurer	assurer	O	_
33	de	de	O	_
34	la	le	O	_
35	maîtrise	maîtrise	O	_
36	des	de	O	_
37	impacts	impact	O	_
38	environnementaux	environnemental	O	_
39	.	.	O	_


#Dans son rapport du 15 février 2017, l'inspection indique que les études conduites par la SNCF ont démontré que les risques sanitaires pour les usagers des sites et environnementaux sont acceptables au regard des critères fixés par les autorités sous réserve de la mise en œuvre de mesures de gestion simples énoncées dans le projet de servitudes.
1	Dans	dans	O	_
2	son	son	O	_
3	rapport	rapport	O	_
4	du	de	O	_
5	15	15	O	_
6	février	février	O	_
7	2017	2017	O	_
8	,	,	O	_
9	l'	le	O	_
10	inspection	inspection	O	_
11	indique	indique	O	_
12	que	que	O	_
