
#91.0026
#L\'activité du site était dédiée à la fabrication de joints.
1	L\'activité	l\'activité	O	_
23	soit	soit	O	_
24	4	4	O	_
25	800	800	O	_
26	kg	kilogramme	O	_
27	)	)	O	_
28	.	.	O	_


#Une deuxième partie des travaux a eu lieu en juin 2009.
1	Une	un	O	_
2	deuxième	deuxième	O	_
3	partie	partie	O	_
4	des	de	O	_
5	travaux	travail	O	_
6	a	avoir	O	_
7	eu	avoir	O	_
8	lieu	lieu	O	_
9	en	en	O	_
10	juin	juin	O	_
11	2009	2009	O	_
12	.	.	O	_


#Elle a consisté à l’enlèvement des déblais présents dans les fosses du site, la purge des eaux présentes dans certaines fosses (27,6 tonnes d’eau de fosses et 81,68 tonnes de liquides chargés en hydrocarbures), la démolition des murs restants de la fosse galva (48 tonnes de bétons), la démolition des bassins de traitement des eaux, la réalisation d’excavations complémentaires (703,45 tonnes de terres impactées) et le remblaiement de la zone.
1	Elle	lui	O	_
2	a	avoir	O	_
3	consisté	consister	O	_
4	à	à	O	_
5	 	 	O	_
6	l’	l’	O	_
7	enlèvement	enlèvement	O	_
8	des	de	O	_
9	déblais	déblai	O	_
10	présents	présent	O	_
11	dans	dans	O	_
12	les	le	O	_
13	fosses	fosse	O	_
14	du	de	O	_
15	site	site	O	_
16	,	,	O	_
17	la	le	O	_
18	purge	purge	O	_
19	des	de	O	_
20	eaux	eau	O	_
21	présentes	présent	O	_
22	dans	dans	O	_
23	certaines	certain	O	_
24	fosses	fosse	O	_
25	 	 	O	_
26	(	(	O	_
27	27,6	27,6	O	_
28	tonnes	tonne	O	_
29	d’	d’	O	_
30	eau	eau	O	_
31	de	de	O	_
32	fosses	fosse	O	_
33	et	et	O	_
34	81,68	81,68	O	_
35	tonnes	tonne	O	_
36	de	de	O	_
37	liquides	liquide	O	_
38	chargés	charger	O	_
39	en	en	BS	_
40	hydrocarbures	hydrocarbure	BS	_
41	)	)	O	_
42	,	,	O	_
43	la	le	O	_
44	démolition	démolition	O	_
45	des	de	O	_
46	murs	mur	O	_
47	restants	restant	O	_
48	de	de	O	_
49	la	le	O	_
50	fosse	fosse	O	_
51	galva	galva	O	_
52	 	 	O	_
53	(	(	O	_
54	48	48	O	_
55	tonnes	tonne	O	_
56	de	de	O	_
57	bétons	béton	O	_
58	)	)	O	_
59	,	,	O	_
60	la	le	O	_
61	démolition	démolition	O	_
62	des	de	O	_
63	bassins	bassin	O	_
64	de	de	O	_
65	traitement	traitement	O	_
66	des	de	O	_
67	eaux	eau	O	_
68	,	,	O	_
69	la	le	O	_
70	réalisation	réalisation	O	_
71	d’	d’	O	_
72	excavations	excavation	O	_
73	complémentaires	complémentaire	O	_
74	 	 	O	_
75	(	(	O	_
76	703,45	703,45	O	_
77	tonnes	tonne	O	_
78	de	de	O	_
79	terres	terre	O	_
80	impactées	impacter	O	_
81	)	)	O	_
82	et	et	O	_
83	le	le	O	_
84	remblaiement	remblaiement	O	_
85	de	de	O	_
86	la	le	O	_
87	zone	zone	O	_
88	.	.	O	_


#* Traitement de la nappe souterraines (mars 2008 à mai 2011) :
1	*	*	O	_
2	Traitement	traitement	O	_
3	de	de	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	souterraines	souterrain	O	_
7	(	(	O	_
8	mars	mars	O	_
9	2008	2008	O	_
10	à	à	O	_
11	mai	mai	O	_
12	2011	2011	O	_
13	)	)	O	_
14	:	:	O	_


#Les travaux de pompage-écrémage se sont appuyés sur l’installation de 8 puits de pompage. 15 ouvrages supplémentaires ont été installés successivement ainsi que deux puits de rabattement en décembre 2009. 21 m3 de produits surnageant ont été récupérés dont 20 m3 entre mai 2008 et août 2010.
1	Les	le	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	pompage	pompage	O	_
5	-	-	O	_
6	écrémage	écrémage	O	_
7	se	se	O	_
8	sont	être	O	_
9	appuyés	appuyer	O	_
10	sur	sur	O	_
11	l’	l’	O	_
12	installation	installation	O	_
13	de	de	O	_
14	8	8	O	_
15	puits	puits	O	_
16	de	de	O	_
17	pompage	pompage	O	_
18	.	.	O	_
19	15	15	O	_
20	ouvrages	ouvrage	O	_
21	supplémentaires	supplémentaire	O	_
22	ont	avoir	O	_
23	été	être	O	_
24	installés	installer	O	_
25	successivement	successivement	O	_
26	ainsi	ainsi	O	_
27	que	que	O	_
28	deux	deux	O	_
29	puits	puits	O	_
30	de	de	O	_
31	rabattement	rabattement	O	_
32	en	en	O	_
33	décembre	décembre	O	_
34	2009	2009	O	_
35	.	.	O	_
36	21	21	O	_
37	m3	m3	O	_
38	de	de	O	_
39	produits	produit	BU	_
40	surnageant	surnager	EU	_
41	ont	avoir	O	_
42	été	être	O	_
43	récupérés	récupérer	O	_
44	dont	dont	O	_
45	20	20	O	_
46	m3	m3	O	_
47	entre	entre	O	_
48	mai	mai	O	_
49	2008	2008	O	_
50	et	et	O	_
51	août	août	O	_
52	2010	2010	O	_
53	.	.	O	_


#Le taux de récupération est supérieur à 90 %.
1	Le	le	O	_
2	taux	taux	O	_
3	de	de	O	_
4	récupération	récupération	O	_
5	est	être	O	_
6	supérieur	supérieur	O	_
7	à	à	O	_
8	90	90	O	_
9	 	 	O	_
10	%	%	O	_
11	.	.	O	_


#Le volume résiduel a été estimé à quelques centaines de litres.
1	Le	le	O	_
2	volume	volume	O	_
3	résiduel	résiduel	O	_
4	a	avoir	O	_
5	été	être	O	_
6	estimé	estimer	O	_
7	à	à	O	_
8	quelques	quelque	O	_
9	centaines	centaine	O	_
10	de	de	O	_
11	litres	litre	O	_
12	.	.	O	_


#Les teneurs résiduelles sont faibles et stabilisées.
1	Les	le	O	_
2	teneurs	teneur	O	_
3	résiduelles	résiduel	O	_
4	sont	être	O	_
5	faibles	faible	O	_
6	et	et	O	_
7	stabilisées	stabiliser	O	_
8	.	.	O	_


#Les poches de pollutions résiduelles sont ponctuelles  et il n’y a pas de migration d’hydrocarbures vers la darse.
1	Les	le	O	_
2	poches	poche	O	_
3	de	de	O	_
4	pollutions	pollution	O	_
5	résiduelles	résiduel	O	_
6	sont	être	O	_
7	ponctuelles	ponctuel	O	_
8	 	 	O	_
9	et	et	O	_
10	il	il	O	_
11	n’	n’	O	_
12	y	y	O	_
13	a	avoir	O	_
14	pas	pas	O	_
15	de	de	O	_
16	migration	migration	O	_
17	d’	d’	BS	_
18	hydrocarbures	hydrocarbure	BS	_
19	vers	vers	O	_
20	la	le	O	_
21	darse	darse	O	_
22	.	.	O	_


#* Réhabilitation de la parcelle AH16 (décembre 2013 à janvier 2014) :
1	*	*	O	_
2	Réhabilitation	réhabilitation	O	_
3	de	de	O	_
4	la	le	O	_
5	parcelle	parcelle	O	_
6	AH16	ah16	O	_
7	(	(	O	_
8	décembre	décembre	O	_
9	2013	2013	O	_
10	à	à	O	_
11	janvier	janvier	O	_
12	2014	2014	O	_
13	)	)	O	_
14	:	:	O	_


#Les travaux relatif à la mise à niveau de la parcelle AH16 ont consisté à démanteler la dalle, concasser la fosse et les fondations, détruire un canal enterré et évacuer les eaux, terrasser les zones impactées, prélever et analyser les sols des bords et fonds de fouilles, remettre à niveau et atteindre la côte actuelle de la parcelle contiguë, reboucher les ouvrages non concernés par la surveillance de la qualité des eaux souterraines et réaliser des prélèvements des gaz du sol afin de les intégrer dans une nouvelle analyse des risques résiduels.
1	Les	le	O	_
2	travaux	travail	O	_
3	relatif	relatif	O	_
4	à	à	O	_
5	la	le	O	_
6	mise	mise	O	_
7	à	à	O	_
8	niveau	niveau	O	_
9	de	de	O	_
10	la	le	O	_
11	parcelle	parcelle	O	_
12	AH16	AH16	O	_
13	ont	avoir	O	_
14	consisté	consister	O	_
15	à	à	O	_
16	 	 	O	_
17	démanteler	démanteler	O	_
18	la	le	O	_
19	dalle	dalle	O	_
20	,	,	O	_
21	concasser	concasser	O	_
22	la	le	O	_
23	fosse	fosse	O	_
24	et	et	O	_
25	les	le	O	_
26	fondations	fondation	O	_
27	,	,	O	_
28	détruire	détruire	O	_
29	un	un	O	_
30	canal	canal	O	_
31	enterré	enterrer	O	_
32	et	et	O	_
33	évacuer	évacuer	O	_
34	les	le	O	_
35	eaux	eau	O	_
36	,	,	O	_
37	terrasser	terrasser	O	_
38	les	le	O	_
39	zones	zone	O	_
40	impactées	impacter	O	_
41	,	,	O	_
42	prélever	prélever	O	_
43	et	et	O	_
44	analyser	analyser	O	_
45	les	le	O	_
46	sols	sol	O	_
47	des	de	O	_
48	bords	bord	O	_
49	et	et	O	_
50	fonds	fonds	O	_
51	de	de	O	_
52	fouilles	fouille	O	_
53	,	,	O	_
54	remettre	remettre	O	_
55	à	à	O	_
56	niveau	niveau	O	_
57	et	et	O	_
58	atteindre	atteindre	O	_
59	la	le	O	_
60	côte	côte	O	_
61	actuelle	actuel	O	_
62	de	de	O	_
63	la	le	O	_
64	parcelle	parcelle	O	_
65	contiguë	contigu	O	_
66	,	,	O	_
67	reboucher	reboucher	O	_
68	les	le	O	_
69	ouvrages	ouvrage	O	_
70	non	non	O	_
71	concernés	concerner	O	_
72	par	par	O	_
73	la	le	O	_
74	surveillance	surveillance	O	_
75	de	de	O	_
76	la	le	O	_
77	qualité	qualité	O	_
78	des	de	O	_
79	eaux	eau	O	_
80	souterraines	souterrain	O	_
81	et	et	O	_
82	réaliser	réaliser	O	_
83	des	un	O	_
84	prélèvements	prélèvement	O	_
85	des	de	O	_
86	gaz	gaz	O	_
87	du	de	O	_
88	sol	sol	O	_
89	afin	afin	O	_
90	de	de	O	_
91	les	le	O	_
92	intégrer	intégrer	O	_
93	dans	dans	O	_
94	une	un	O	_
95	nouvelle	nouveau	O	_
96	analyse	analyse	O	_
97	des	de	O	_
98	risques	risque	O	_
99	résiduels	résiduel	O	_
100	.	.	O	_


#Les travaux ont nécessité la gestion de 1360 tonnes de béton. 1202,2 tonnes ont été évacuées en filière de revalorisation, 97,1 tonnes (dalle et blocs de fondation) ont été évacuées en ISDND (installation de stockage de déchets non dangereux) et 60 tonnes ont été réutilisées sur le site.
1	Les	le	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	nécessité	nécessiter	O	_
5	la	le	O	_
6	gestion	gestion	O	_
7	de	de	O	_
8	1360	1360	O	_
9	tonnes	tonne	O	_
10	de	de	O	_
11	béton	béton	O	_
12	.	.	O	_
13	1202,2	1202,2	O	_
14	tonnes	tonne	O	_
15	ont	avoir	O	_
16	été	être	O	_
17	évacuées	évacuer	O	_
18	en	en	O	_
19	filière	filière	O	_
20	de	de	O	_
21	revalorisation	revalorisation	O	_
22	,	,	O	_
23	97,1	97,1	O	_
24	tonnes	tonne	O	_
25	(	(	O	_
26	dalle	dalle	O	_
27	et	et	O	_
28	blocs	bloc	O	_
29	de	de	O	_
30	fondation	fondation	O	_
31	)	)	O	_
32	ont	avoir	O	_
33	été	être	O	_
34	évacuées	évacuer	O	_
35	en	en	O	_
36	ISDND	isdnd	O	_
37	(	(	O	_
38	installation	installation	O	_
39	de	de	O	_
40	stockage	stockage	O	_
41	de	de	O	_
42	déchets	déchet	O	_
43	non	non	O	_
44	dangereux	dangereux	O	_
45	)	)	O	_
46	et	et	O	_
47	60	60	O	_
48	tonnes	tonne	O	_
49	ont	avoir	O	_
50	été	être	O	_
51	réutilisées	réutiliser	O	_
52	sur	sur	O	_
53	le	le	O	_
54	site	site	O	_
55	.	.	O	_


#L’ensemble de la parcelle a été décaissée de 50 cm.
1	L’	l’	O	_
2	ensemble	ensemble	O	_
3	de	de	O	_
4	la	le	O	_
5	parcelle	parcelle	O	_
6	a	avoir	O	_
7	été	être	O	_
8	décaissée	décaisser	O	_
9	de	de	O	_
10	50	50	O	_
11	cm	cm	O	_
12	.	.	O	_


#Des purges locales ont été réalisées dès lors que les fonds de fouille présentaient des zones impactées. 663 m3 de terres ont été évacuées vers une ISDI (installation de stockage de déchets inertes) comblement de carrière et 1466 tonnes de terres impactées ont été évacuées en Biocentre. 180 tonnes de terres inertes ont été stockées sur site pour le remblaiement.
1	Des	un	O	_
2	purges	purge	O	_
3	locales	local	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	réalisées	réaliser	O	_
7	dès	dès	O	_
8	lors	lors	O	_
9	que	que	O	_
10	les	le	O	_
11	fonds	fonds	O	_
12	de	de	O	_
13	fouille	fouille	O	_
14	présentaient	présenter	O	_
15	des	un	O	_
16	zones	zone	O	_
17	impactées	impacter	O	_
18	.	.	O	_
19	663	663	O	_
20	m3	m3	O	_
21	de	de	O	_
22	terres	terre	O	_
23	ont	avoir	O	_
24	été	être	O	_
25	évacuées	évacuer	O	_
26	vers	vers	O	_
27	une	un	O	_
28	ISDI	ISDI	O	_
29	(	(	O	_
30	installation	installation	O	_
31	de	de	O	_
32	stockage	stockage	O	_
33	de	de	O	_
34	déchets	déchet	BU	_
35	inertes	inerte	EU	_
36	)	)	O	_
37	comblement	comblement	O	_
38	de	de	O	_
39	carrière	carrière	O	_
40	et	et	O	_
41	1466	1466	O	_
42	tonnes	tonne	O	_
43	de	de	O	_
44	terres	terre	O	_
45	impactées	impacter	O	_
46	ont	avoir	O	_
47	été	être	O	_
48	évacuées	évacuer	O	_
49	en	en	O	_
50	Biocentre	biocentre	O	_
51	.	.	O	_
52	180	180	O	_
53	tonnes	tonne	O	_
54	de	de	O	_
55	terres	terre	O	_
56	inertes	inerte	O	_
57	ont	avoir	O	_
58	été	être	O	_
59	stockées	stocker	O	_
60	sur	sur	O	_
61	site	site	O	_
62	pour	pour	O	_
63	le	le	O	_
64	remblaiement	remblaiement	O	_
65	.	.	O	_


#Un géotextile a été mis en place sur les mailles présentant de forts impacts.
1	Un	un	O	_
2	géotextile	géotextile	O	_
3	a	avoir	O	_
4	été	être	O	_
5	mis	mettre	O	_
6	en	en	O	_
7	place	place	O	_
8	sur	sur	O	_
9	les	le	O	_
10	mailles	maille	O	_
11	présentant	présenter	O	_
12	de	de	O	_
13	forts	fort	O	_
14	impacts	impact	O	_
15	.	.	O	_


#Il subsiste des impacts résiduels en benzo(b)fluoranthène (2,8 mg/kg), en dibenzo(ah)anthracène (0,36 mg/kg), en trichloroéthylène (0,12 mg/kg) et en hydrocarbures fraction C10-C40 (2300 mg/kg).
1	Il	il	O	_
2	subsiste	subsiste	O	_
3	des	un	O	_
4	impacts	impact	O	_
5	résiduels	résiduel	O	_
6	en	en	O	_
7	benzo(b)fluoranthène	benzo(b)fluoranthène	BS	_
8	(	(	O	_
9	2,8	2,8	O	_
10	mg	milligramme	O	_
11	/	sur	O	_
12	kg	kilogramme	O	_
13	)	)	O	_
14	,	,	O	_
15	en	en	O	_
16	dibenzo(ah)anthracène	dibenzo(ah)anthracène	BS	_
17	(	(	O	_
18	0,36	0,36	O	_
19	mg	milligramme	O	_
20	/	sur	O	_
21	kg	kilogramme	O	_
22	)	)	O	_
23	,	,	O	_
24	en	en	O	_
25	trichloroéthylène	trichloroéthylène	BS	_
26	(	(	O	_
27	0,12	0,12	O	_
28	mg	milligramme	O	_
29	/	sur	O	_
30	kg	kilogramme	O	_
31	)	)	O	_
32	et	et	O	_
33	en	en	O	_
34	hydrocarbures	hydrocarbure	BS	_
35	fraction	fraction	BS	_
36	C10-C40	C10-C40	BS	_
37	(	(	O	_
38	2300	2300	O	_
39	mg	milligramme	O	_
40	/	sur	O	_
41	kg	kilogramme	O	_
42	)	)	O	_
43	.	.	O	_


#Ces valeurs sont légèrement supérieures aux valeurs de comparaison (US-EPA, ancienne VDSS, déchets inertes), sauf pour les hydrocarbures, mais pas anormal pour un terrain à usage industriel et tertiaire.
1	Ces	ce	O	_
2	valeurs	valeur	O	_
3	sont	être	O	_
4	légèrement	légèrement	O	_
5	supérieures	supérieur	O	_
6	aux	à	O	_
7	valeurs	valeur	O	_
8	de	de	O	_
9	comparaison	comparaison	O	_
10	(	(	O	_
11	US	US	O	_
12	-	-	O	_
13	EPA	EPA	O	_
14	,	,	O	_
15	ancienne	ancien	O	_
16	VDSS	VDSS	O	_
17	,	,	O	_
18	déchets	déchet	BU	_
19	inertes	inerte	EU	_
20	)	)	O	_
21	,	,	O	_
22	sauf	sauf	O	_
23	pour	pour	O	_
24	les	le	O	_
25	hydrocarbures	hydrocarbure	BS	_
26	,	,	O	_
27	mais	mais	O	_
28	pas	pas	O	_
29	anormal	anormal	O	_
30	pour	pour	O	_
31	un	un	O	_
32	terrain	terrain	O	_
33	à	à	O	_
34	usage	usage	O	_
35	industriel	industriel	O	_
36	et	et	O	_
37	tertiaire	tertiaire	O	_
38	.	.	O	_


#Une surveillance de la qualité des eaux souterraines a été mise en place suite aux opérations de pompage-écrémage de la nappe souterraine, arrêtées le 13/05/2011.
1	Une	un	O	_
2	surveillance	surveillance	O	_
3	de	de	O	_
4	la	le	O	_
5	qualité	qualité	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	a	avoir	O	_
10	été	être	O	_
11	mise	mettre	O	_
12	en	en	O	_
13	place	place	O	_
14	suite	suite	O	_
15	aux	aux	O	_
16	opérations	opération	O	_
17	de	de	O	_
18	pompage	pompage	O	_
19	-	-	O	_
20	écrémage	écrémage	O	_
21	de	de	O	_
22	la	le	O	_
23	nappe	nappe	O	_
24	souterraine	souterrain	O	_
25	,	,	O	_
26	arrêtées	arrêter	O	_
27	le	le	O	_
28	13/05/2011	13/05/2011	O	_
29	.	.	O	_


#Il s’agit d’une surveillance trimestrielle pérenne, prévue pour une période initiale de 4 ans.
1	Il	il	O	_
2	s’	s’	O	_
3	agit	agir	O	_
4	d’	d’	O	_
5	une	un	O	_
6	surveillance	surveillance	O	_
7	trimestrielle	trimestriel	O	_
8	pérenne	pérenne	O	_
9	,	,	O	_
10	prévue	prévoir	O	_
11	pour	pour	O	_
12	une	un	O	_
13	période	période	O	_
14	initiale	initial	O	_
15	de	de	O	_
16	4	4	O	_
17	ans	an	O	_
18	.	.	O	_


#Cette surveillance est accompagnée d’un écrémage manuel en cas de présence de phase libre dans les ouvrages suivis.  La surveillance se base sur un réseau de 9 piézomètres.
1	Cette	ce	O	_
2	surveillance	surveillance	O	_
3	est	être	O	_
4	accompagnée	accompagner	O	_
5	d’	d’	O	_
6	un	un	O	_
7	écrémage	écrémage	O	_
8	manuel	manuel	O	_
9	en	en	O	_
10	cas	cas	O	_
11	de	de	O	_
12	présence	présence	O	_
13	de	de	O	_
14	phase	phase	O	_
15	libre	libre	O	_
16	dans	dans	O	_
17	les	le	O	_
18	ouvrages	ouvrage	O	_
19	suivis	suivre	O	_
20	.	.	O	_
21	 	 	O	_
22	La	le	O	_
23	surveillance	surveillance	O	_
24	se	se	O	_
25	base	base	O	_
26	sur	sur	O	_
27	un	un	O	_
28	réseau	réseau	O	_
29	de	de	O	_
30	9	9	O	_
31	piézomètres	piézomètre	O	_
32	.	.	O	_


#Le suivi des épaisseurs d’hydrocarbures est réalisé sur deux  piézomètres spécifiques.
1	Le	le	O	_
2	suivi	suivi	O	_
3	des	de	O	_
4	épaisseurs	épaisseur	O	_
5	d’	d’	O	_
6	hydrocarbures	hydrocarbure	BS	_
7	est	être	O	_
8	réalisé	réaliser	O	_
9	sur	sur	O	_
10	deux	deux	O	_
11	 	 	O	_
12	piézomètres	piézomètre	O	_
13	spécifiques	spécifique	O	_
14	.	.	O	_


#Le réseau est réparti en 3 zones : la zone amont (ex-zone galvanisation), la zone aval limite darse et la zone de la parcelle AH16.
1	Le	le	O	_
2	réseau	réseau	O	_
3	est	être	O	_
4	réparti	répartir	O	_
5	en	en	O	_
6	3	3	O	_
7	zones	zone	O	_
8	 	 	O	_
9	:	:	O	_
10	la	le	O	_
11	zone	zone	O	_
12	amont	amont	O	_
13	(	(	O	_
14	ex-zone	ex-zone	O	_
15	galvanisation	galvanisation	O	_
16	)	)	O	_
17	,	,	O	_
18	la	le	O	_
19	zone	zone	O	_
20	aval	aval	O	_
21	limite	limite	O	_
22	darse	darse	O	_
23	et	et	O	_
24	la	le	O	_
25	zone	zone	O	_
26	de	de	O	_
27	la	le	O	_
28	parcelle	parcelle	O	_
29	AH16	ah16	O	_
30	.	.	O	_


#Le suivi de la qualité des eaux souterraines, réalisé de septembre 2013 à mars 2016, a mis en évidence des impacts significatifs en nickel, benzène, chlorure de vinyle, 1,1-dichloroéthane et en hydrocarbures.
1	Le	le	O	_
2	suivi	suivi	O	_
3	de	de	O	_
4	la	le	O	_
5	qualité	qualité	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	,	,	O	_
10	réalisé	réaliser	O	_
11	de	de	O	_
12	septembre	septembre	O	_
13	2013	2013	O	_
14	à	à	O	_
15	mars	mars	O	_
16	2016	2016	O	_
17	,	,	O	_
18	a	avoir	O	_
19	mis	mettre	O	_
20	en	en	O	_
21	évidence	évidence	O	_
22	des	un	O	_
23	impacts	impact	O	_
24	significatifs	significatif	O	_
25	en	en	O	_
26	nickel	nickel	BS	_
27	,	,	O	_
28	benzène	benzène	BS	_
29	,	,	O	_
30	chlorure	chlorure	BS	_
31	de	de	O	_
32	vinyle	vinyle	BS	_
33	,	,	O	_
34	1,1-dichloroéthane	1,1-dichloroéthane	BS	_
35	et	et	O	_
36	en	en	O	_
37	hydrocarbures	hydrocarbure	BS	_
38	.	.	O	_


#A l’issue de ces quatre années, l’exploitant devra réaliser un bilan afin de vérifier l’évolution des teneurs résiduelles dans les eaux souterraines des paramètres suivis (métaux lourds, hydrocarbures totaux, BTEX et COHV).
1	A	à	O	_
2	l’	l’	O	_
3	issue	issue	O	_
4	de	de	O	_
5	ces	ce	O	_
6	quatre	quatre	O	_
7	années	année	O	_
8	,	,	O	_
9	l’	l’	O	_
10	exploitant	exploitant	O	_
11	devra	devoir	O	_
12	réaliser	réaliser	O	_
13	un	un	O	_
14	bilan	bilan	O	_
15	afin	afin	O	_
16	de	de	O	_
17	vérifier	vérifier	O	_
18	l’	l’	O	_
19	évolution	évolution	O	_
20	des	de	O	_
21	teneurs	teneur	O	_
22	résiduelles	résiduel	O	_
23	dans	dans	O	_
24	les	le	O	_
25	eaux	eau	O	_
26	souterraines	souterrain	O	_
27	des	de	O	_
28	paramètres	paramètre	O	_
29	suivis	suivre	O	_
30	(	(	O	_
31	métaux	métal	BS	_
32	lourds	lourd	BS	_
33	,	,	O	_
34	hydrocarbures	hydrocarbure	BS	_
35	totaux	total	ES	_
36	,	,	O	_
37	BTEX	bte	BS	_
38	et	et	O	_
39	COHV	cohv	BS	_
40	)	)	O	_
41	.	.	O	_


#Suite aux différentes campagnes réalisées sur la zone nord-est impactée par les hydrocarbures et la parcelle AH16, il apparaît que les gaz du sol sont faiblement impactées.
1	Suite	suite	O	_
2	aux	aux	O	_
3	différentes	différent	O	_
4	campagnes	campagne	O	_
5	réalisées	réaliser	O	_
6	sur	sur	O	_
7	la	le	O	_
8	zone	zone	O	_
9	nord-est	nord-est	O	_
10	impactée	impacter	O	_
11	par	par	O	_
12	les	le	O	_
13	hydrocarbures	hydrocarbure	BS	_
14	et	et	O	_
15	la	le	O	_
16	parcelle	parcelle	O	_
17	AH16	ah16	O	_
18	,	,	O	_
19	il	il	O	_
20	apparaît	apparaître	O	_
21	que	que	O	_
22	les	le	O	_
23	gaz	gaz	O	_
24	du	de	O	_
25	sol	sol	O	_
26	sont	être	O	_
27	faiblement	faiblement	O	_
28	impactées	impacter	O	_
29	.	.	O	_


#Les Analyses des Risques Résiduels (ARR) réalisées sur la zone nord-est et la parcelle AH16 montre que la qualité du sous-sol est compatible avec un usage industriel/tertiaire et ne présente pas de risques pour les cibles retenues (travailleurs sur site).
1	Les	le	O	_
2	Analyses	analyse	O	_
3	des	de	O	_
4	Risques	risque	O	_
5	Résiduels	résiduel	O	_
6	(	(	O	_
7	ARR	arr	O	_
8	)	)	O	_
9	réalisées	réaliser	O	_
10	sur	sur	O	_
11	la	le	O	_
12	zone	zone	O	_
13	nord-est	nord-est	O	_
14	et	et	O	_
15	la	le	O	_
16	parcelle	parcelle	O	_
17	AH16	AH16	O	_
18	montre	montre	O	_
19	que	que	O	_
20	la	le	O	_
21	qualité	qualité	O	_
22	du	de	O	_
23	sous-sol	sous-sol	O	_
24	est	être	O	_
25	compatible	compatible	O	_
26	avec	avec	O	_
27	un	un	O	_
28	usage	usage	O	_
29	industriel	industriel	O	_
30	/	/	O	_
31	tertiaire	tertiaire	O	_
32	et	et	O	_
33	ne	ne	O	_
34	présente	présente	O	_
35	pas	pas	O	_
36	de	de	O	_
37	risques	risque	O	_
38	pour	pour	O	_
39	les	le	O	_
40	cibles	cible	O	_
41	retenues	retenir	O	_
42	(	(	O	_
43	travailleurs	travailleur	O	_
44	sur	sur	O	_
45	site	site	O	_
46	)	)	O	_
47	.	.	O	_


#En Octobre 2016, il a été demandé à l'exploitant de poursuivre le suivi trimestriel de la qualité des eaux souterraines, réaliser un bilan quadriennal du suivi de la qualité des eaux souterraines à la fin de la période initiale et formaliser ses propositions de restrictions d’usage.
1	En	en	O	_
2	Octobre	octobre	O	_
3	2016	2016	O	_
4	,	,	O	_
5	il	il	O	_
6	a	avoir	O	_
7	été	être	O	_
8	demandé	demander	O	_
9	à	à	O	_
10	l'	le	O	_
11	exploitant	exploitant	O	_
12	de	de	O	_
13	poursuivre	poursuivre	O	_
14	le	le	O	_
15	suivi	suivi	O	_
16	trimestriel	trimestriel	O	_
17	de	de	O	_
18	la	le	O	_
19	qualité	qualité	O	_
20	des	de	O	_
21	eaux	eau	O	_
22	souterraines	souterrain	O	_
23	,	,	O	_
24	réaliser	réaliser	O	_
25	un	un	O	_
26	bilan	bilan	O	_
27	quadriennal	quadriennal	O	_
28	du	de	O	_
29	suivi	suivi	O	_
30	de	de	O	_
31	la	le	O	_
32	qualité	qualité	O	_
33	des	de	O	_
34	eaux	eau	O	_
35	souterraines	souterrain	O	_
36	à	à	O	_
37	la	le	O	_
38	fin	fin	O	_
39	de	de	O	_
40	la	le	O	_
41	période	période	O	_
42	initiale	initial	O	_
43	et	et	O	_
44	formaliser	formaliser	O	_
45	ses	son	O	_
46	propositions	proposition	O	_
47	de	de	O	_
48	restrictions	restriction	O	_
49	d’	d’	O	_
50	usage	usage	O	_
51	.	.	O	_


#92.0024
#La société CHROME INDUSTRIE a exercé sur ce site une activité de traitement de surfaces soumise à autorisation (100 m3 de bains de traitement), de 1976 à 1996.
1	La	le	BI	_
2	société	société	II	_
3	CHROME	CHROME	EI	_
4	INDUSTRIE	INDUSTRIE	EI	_
5	a	avoir	O	_
6	exercé	exercer	O	_
7	sur	sur	O	_
8	ce	ce	O	_
9	site	site	O	_
10	une	un	O	_
11	activité	activité	O	_
12	de	de	O	_
13	traitement	traitement	O	_
14	de	de	O	_
15	surfaces	surface	O	_
16	soumise	soumettre	O	_
17	à	à	O	_
18	autorisation	autorisation	O	_
19	(	(	O	_
20	100	100	O	_
21	m3	m3	O	_
22	de	de	O	_
23	bains	bain	O	_
24	de	de	O	_
25	traitement	traitement	O	_
26	)	)	O	_
27	,	,	O	_
28	de	de	O	_
29	1976	1976	O	_
30	à	à	O	_
31	1996	1996	O	_
32	.	.	O	_


#Le tribunal de commerce de Nanterre a prononcé la liquidation judiciaire de Chrome Industrie le 6 février 1997.
1	Le	le	O	_
2	tribunal	tribunal	O	_
3	de	de	O	_
4	commerce	commerce	O	_
5	de	de	O	_
6	Nanterre	Nanterre	O	_
7	a	avoir	O	_
8	prononcé	prononcer	O	_
9	la	le	O	_
10	liquidation	liquidation	O	_
11	judiciaire	judiciaire	O	_
12	de	de	O	_
13	Chrome	Chrome	BI	_
14	Industrie	Industrie	BI	_
15	le	le	O	_
16	6	6	O	_
17	février	février	O	_
18	1997	1997	O	_
19	.	.	O	_


