
#64.0007
#TOTAL E&P France exploite une plate-forme industrielle à Lacq (64).
1	TOTAL	TOTAL	EI	_
29	crassier	crassier	O	_
30	.	.	O	_


#Depuis sa construction  au début des années 60, l'usine AGRIVA a subi peu de mutation de ses installations de production si ce n'est, au milieu des années 80, le démantèlement des installation de fabrication d'acide sulfurique et d'acide phosphorique et, tout récemment, l'édification d'un nouveau magasin de stockage des matières premières solides et d'un bâtiment de dosage et de mélange.
1	Depuis	depuis	O	_
2	sa	son	O	_
3	construction	construction	O	_
4	 	 	O	_
5	au	au	O	_
6	début	début	O	_
7	des	de	O	_
8	années	année	O	_
9	60	60	O	_
10	,	,	O	_
11	l'	le	O	_
12	usine	usine	EI	_
13	AGRIVA	AGRIVA	EI	_
14	a	avoir	O	_
15	subi	subir	O	_
16	peu	peu	O	_
17	de	de	O	_
18	mutation	mutation	O	_
19	de	de	O	_
20	ses	son	O	_
21	installations	installation	O	_
22	de	de	O	_
23	production	production	O	_
24	si	si	O	_
25	ce	ce	O	_
26	n'	n'	O	_
27	est	être	O	_
28	,	,	O	_
29	au	au	O	_
30	milieu	milieu	O	_
31	des	de	O	_
32	années	année	O	_
33	80	80	O	_
34	,	,	O	_
35	le	le	O	_
36	démantèlement	démantèlement	O	_
37	des	de	O	_
38	installation	installation	O	_
39	de	de	O	_
40	fabrication	fabrication	O	_
41	d'	de	BS	_
42	acide	acide	BS	_
43	sulfurique	sulfurique	BS	_
44	et	et	O	_
45	d'	de	BS	_
46	acide	acide	BS	_
47	phosphorique	phosphorique	BS	_
48	et	et	O	_
49	,	,	O	_
50	tout	tout	O	_
51	récemment	récemment	O	_
52	,	,	O	_
53	l'	le	O	_
54	édification	édification	O	_
55	d'	de	O	_
56	un	un	O	_
57	nouveau	nouveau	O	_
58	magasin	magasin	O	_
59	de	de	O	_
60	stockage	stockage	O	_
61	des	de	O	_
62	matières	matière	EU	_
63	premières	premier	EU	_
64	solides	solide	EU	_
65	et	et	O	_
66	d'	de	O	_
67	un	un	O	_
68	bâtiment	bâtiment	O	_
69	de	de	O	_
70	dosage	dosage	O	_
71	et	et	O	_
72	de	de	O	_
73	mélange	mélange	O	_
74	.	.	O	_


#2-DIAGNOSTIC
1	2-DIAGNOSTIC	2-DIAGNOSTIC	O	_


#Les activités exercées sur ce site ayant pu être à l'origine de pollution du sol et du sous-sol,l'arrêté préfectoral du 13/11/1998 prescrit le diagnostic initial et l'évaluation simplifiée des risques du site.
1	Les	le	O	_
2	activités	activité	O	_
3	exercées	exercer	O	_
4	sur	sur	O	_
5	ce	ce	O	_
6	site	site	O	_
7	ayant	avoir	O	_
8	pu	pouvoir	O	_
9	être	être	O	_
10	à	à	O	_
11	l'	le	O	_
12	origine	origine	O	_
13	de	de	O	_
14	pollution	pollution	O	_
15	du	de	O	_
16	sol	sol	O	_
17	et	et	O	_
18	du	de	O	_
19	sous	sou	O	_
20	-	-	O	_
21	sol	sol	O	_
22	,	,	O	_
23	l'	le	O	_
24	arrêté	arrêté	O	_
25	préfectoral	préfectoral	O	_
26	du	de	O	_
27	13/11/1998	13/11/1998	O	_
28	prescrit	prescrire	O	_
29	le	le	O	_
30	diagnostic	diagnostic	O	_
31	initial	initial	O	_
32	et	et	O	_
33	l'	le	O	_
34	évaluation	évaluation	O	_
35	simplifiée	simplifier	O	_
36	des	de	O	_
37	risques	risque	O	_
38	du	de	O	_
39	site	site	O	_
40	.	.	O	_


#Les études remises les 11 octobre 1999 et 17 juillet 2002 classent le site en 2 "à surveiller" pour l'usage du moment.
1	Les	le	O	_
2	études	étude	O	_
3	remises	remettre	O	_
4	les	le	O	_
5	11	11	O	_
6	octobre	octobre	O	_
7	1999	1999	O	_
8	et	et	O	_
9	17	17	O	_
10	juillet	juillet	O	_
11	2002	2002	O	_
12	classent	classer	O	_
13	le	le	O	_
14	site	site	O	_
15	en	en	O	_
16	2	2	O	_
17	"	"	O	_
18	à	à	O	_
19	surveiller	surveiller	O	_
20	"	"	O	_
21	pour	pour	O	_
22	l'	le	O	_
23	usage	usage	O	_
24	du	de	O	_
25	moment	moment	O	_
26	.	.	O	_


#Seul un sondage a montré la présence de déchets avec un impact faible en hydrocarbures (390 mg/kg) et des traces de métaux lours (Pb, As, Cu et Ni).
1	Seul	seul	O	_
2	un	un	O	_
3	sondage	sondage	O	_
4	a	avoir	O	_
5	montré	montrer	O	_
6	la	le	O	_
7	présence	présence	O	_
8	de	de	O	_
9	déchets	déchet	O	_
10	avec	avec	O	_
11	un	un	O	_
12	impact	impact	O	_
13	faible	faible	O	_
14	en	en	O	_
15	hydrocarbures	hydrocarbure	BS	_
16	(	(	O	_
17	390	390	O	_
18	mg	milligramme	O	_
19	/	sur	O	_
20	kg	kilogramme	O	_
21	)	)	O	_
22	et	et	O	_
23	des	un	O	_
24	traces	trace	O	_
25	de	de	O	_
26	métaux	métal	O	_
27	lours	lour	O	_
28	(	(	O	_
29	Pb	problème	BS	_
30	,	,	O	_
31	As	as	BS	_
32	,	,	O	_
33	Cu	cu	BS	_
34	et	et	O	_
35	Ni	ni	BS	_
36	)	)	O	_
37	.	.	O	_


#Il est à noter que ce sondage se situe à la limite de l'ancien crassier des Forges de l'Adour.
1	Il	il	O	_
2	est	être	O	_
3	à	à	O	_
4	noter	noter	O	_
5	que	que	O	_
6	ce	ce	O	_
7	sondage	sondage	O	_
8	se	se	O	_
9	situe	situe	O	_
10	à	à	O	_
11	la	le	O	_
12	limite	limite	O	_
13	de	de	O	_
14	l'	le	O	_
15	ancien	ancien	O	_
16	crassier	crassier	O	_
17	des	de	O	_
18	Forges	Forges	O	_
19	de	de	O	_
20	l'	le	O	_
21	Adour	Adour	O	_
22	.	.	O	_


#Hormis à l'emplacement du sondage PM3, les autres investigations n'ont pas mis en évidence de pollution particulière.
1	Hormis	hormis	O	_
2	à	à	O	_
3	l'	le	O	_
4	emplacement	emplacement	O	_
5	du	de	O	_
6	sondage	sondage	O	_
7	PM3	pm3	O	_
8	,	,	O	_
9	les	le	O	_
10	autres	autre	O	_
11	investigations	investigation	O	_
12	n'	n'	O	_
13	ont	avoir	O	_
14	pas	pas	O	_
15	mis	mettre	O	_
16	en	en	O	_
17	évidence	évidence	O	_
18	de	de	O	_
19	pollution	pollution	O	_
20	particulière	particulier	O	_
21	.	.	O	_


#Le sondage PM3 a permis de mettre en évidence une zone contenant des plastiques, des ferrailles, du soufre solide et divers déchets solides surmontant des sables humides et visqueux.
1	Le	le	O	_
2	sondage	sondage	O	_
3	PM3	pm3	O	_
4	a	avoir	O	_
5	permis	permettre	O	_
6	de	de	O	_
7	mettre	mettre	O	_
8	en	en	O	_
9	évidence	évidence	O	_
10	une	un	O	_
11	zone	zone	O	_
12	contenant	contenir	O	_
13	des	un	BU	_
14	plastiques	plastique	ES	_
15	,	,	O	_
16	des	un	BD	_
17	ferrailles	ferraille	EU	_
18	,	,	O	_
19	du	de	O	_
20	soufre	soufre	BU	_
21	solide	solide	EU	_
22	et	et	O	_
23	divers	divers	BU	_
24	déchets	déchet	IU	_
25	solides	solide	EU	_
26	surmontant	surmonter	O	_
27	des	un	O	_
28	sables	sable	BU	_
29	humides	humide	EU	_
30	et	et	O	_
31	visqueux	visqueux	O	_
32	.	.	O	_


#Les analyses effectuées sur ces prélèvements montrent une contamination peu importante par des hydrocarbures ( HCT 390 mg/kg) et par les métaux lourds ( Pb, As, Cd, Cu, Ni).
1	Les	le	O	_
2	analyses	analyse	O	_
3	effectuées	effectuer	O	_
4	sur	sur	O	_
5	ces	ce	O	_
6	prélèvements	prélèvement	O	_
7	montrent	montrer	O	_
8	une	un	O	_
9	contamination	contamination	O	_
10	peu	peu	O	_
11	importante	important	O	_
12	par	par	O	_
13	des	un	O	_
14	hydrocarbures	hydrocarbure	BS	_
15	(	(	O	_
16	HCT	hct	BS	_
17	390	390	O	_
18	mg	milligramme	O	_
19	/	sur	O	_
20	kg	kilogramme	O	_
21	)	)	O	_
22	et	et	O	_
23	par	par	O	_
24	les	le	BS	_
25	métaux	métal	ES	_
26	lourds	lourd	ES	_
27	(	(	O	_
28	Pb	problème	BS	_
29	,	,	O	_
30	As	as	BS	_
31	,	,	O	_
32	Cd	cd	BS	_
33	,	,	O	_
34	Cu	cu	BS	_
35	,	,	O	_
36	Ni	ni	BS	_
37	)	)	O	_
38	.	.	O	_


#Il convient de rappeler que ce sondage se situe à la limite du crassier des Forges et que la pollution constatée est vraisemblablement historique pour les déchets divers et que l'anomalie relative constatée par rapport aux métaux lourds correspond aux teneurs qui ont pu être mesurées partout ou des laitiers de l'ancien crassier ont été découverts.
1	Il	il	O	_
2	convient	convier	O	_
3	de	de	O	_
4	rappeler	rappeler	O	_
5	que	que	O	_
6	ce	ce	O	_
7	sondage	sondage	O	_
8	se	se	O	_
9	situe	situe	O	_
10	à	à	O	_
11	la	le	O	_
12	limite	limite	O	_
13	du	de	O	_
14	crassier	crassier	O	_
15	des	de	O	_
16	Forges	Forges	O	_
17	et	et	O	_
18	que	que	O	_
19	la	le	O	_
20	pollution	pollution	O	_
21	constatée	constater	O	_
22	est	être	O	_
23	vraisemblablement	vraisemblablement	O	_
24	historique	historique	O	_
25	pour	pour	O	_
26	les	le	BU	_
27	déchets	déchet	IU	_
28	divers	divers	EU	_
29	et	et	O	_
30	que	que	O	_
31	l'	le	O	_
32	anomalie	anomalie	O	_
33	relative	relatif	O	_
34	constatée	constater	O	_
35	par	par	O	_
36	rapport	rapport	O	_
37	aux	à	O	_
38	métaux	métal	BS	_
39	lourds	lourd	BS	_
40	correspond	correspondre	O	_
41	aux	à	O	_
42	teneurs	teneur	O	_
43	qui	qui	O	_
44	ont	avoir	O	_
45	pu	pouvoir	O	_
46	être	être	O	_
47	mesurées	mesurer	O	_
48	partout	partout	O	_
49	ou	ou	O	_
50	des	un	O	_
51	laitiers	laitier	O	_
52	de	de	O	_
53	l'	le	O	_
54	ancien	ancien	O	_
55	crassier	crassier	O	_
56	ont	avoir	O	_
57	été	être	O	_
58	découverts	découvrir	O	_
59	.	.	O	_


#Des études effectuées sur ces matériaux par le BRGM dans les années 90 avaient conclu à leurs faible lixiviabilité ( capacité de re largage) et leur faible pouvoir bio-mobilisable ( action sur le vivant).
1	Des	un	O	_
2	études	étude	O	_
3	effectuées	effectuer	O	_
4	sur	sur	O	_
5	ces	ce	O	_
6	matériaux	matériau	O	_
7	par	par	O	_
8	le	le	BI	_
9	BRGM	BRGM	EI	_
10	dans	dans	O	_
11	les	le	O	_
12	années	année	O	_
13	90	90	O	_
14	avaient	avoir	O	_
15	conclu	conclure	O	_
16	à	à	O	_
17	leurs	leur	O	_
18	faible	faible	O	_
19	lixiviabilité	lixiviabilité	O	_
20	(	(	O	_
21	capacité	capacité	O	_
22	de	de	O	_
23	re	re	O	_
24	largage	largage	O	_
25	)	)	O	_
26	et	et	O	_
27	leur	leur	O	_
28	faible	faible	O	_
29	pouvoir	pouvoir	O	_
30	bio-mobilisable	bio-mobilisabl	O	_
31	(	(	O	_
32	action	action	O	_
33	sur	sur	O	_
34	le	le	O	_
35	vivant	vivant	O	_
36	)	)	O	_
37	.	.	O	_


#Prof (m)2/2.5	MS (%)67.7 HCT 390 mg/kg PCB mg/kg AS 44 mg/kg Pb 97 mg/kg Cd 3.7mg/kg Cu 41 mg/kg Ni 9.4mg/kg Hg 0.51mg/kg
1	Prof	prof	O	_
2	(	(	O	_
3	m)2/2.5	m)2/2.5	O	_
4				_
5	MS	m	O	_
6	(	(	O	_
7	%	pourcent	O	_
8	)	)	O	_
9	67.7	67.7	O	_
10	HCT	hct	BS	_
11	390	390	O	_
12	mg	milligramme	O	_
13	/	sur	O	_
14	kg	kilogramme	O	_
15	PCB	pcb	BS	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	kg	kilogramme	O	_
19	AS	as	BS	_
20	44	44	O	_
21	mg	milligramme	O	_
22	/	sur	O	_
23	kg	kilogramme	O	_
24	Pb	problème	O	_
25	97	97	O	_
26	mg	milligramme	O	_
27	/	sur	O	_
28	kg	kilogramme	O	_
29	Cd	cd	BS	_
30	3.7mg	3.7mg	O	_
31	/	sur	O	_
32	kg	kilogramme	O	_
33	Cu	cu	BS	_
34	41	41	O	_
35	mg	milligramme	O	_
36	/	sur	O	_
37	kg	kilogramme	O	_
38	Ni	Ni	BS	_
39	9.4mg	9.4mg	O	_
40	/	sur	O	_
41	kg	kilogramme	O	_
42	Hg	hg	BS	_
43	0.51mg	0.51mg	O	_
44	/	sur	O	_
45	kg	kilogramme	O	_


#Toutefois, de part la radioactivité des produits utilisés, l'arrêté préfectoral du 14 mars 2005 prescrit l'évaluation simplifiée du risque radioactif à l'échéance du 14 septembre 2006.
1	Toutefois	toutefois	O	_
2	,	,	O	_
3	de	de	O	_
4	part	part	O	_
5	la	le	O	_
6	radioactivité	radioactivité	O	_
7	des	de	O	_
8	produits	produit	O	_
9	utilisés	utiliser	O	_
10	,	,	O	_
11	l'	le	O	_
12	arrêté	arrêté	O	_
13	préfectoral	préfectoral	O	_
14	du	de	O	_
15	14	14	O	_
16	mars	mars	O	_
17	2005	2005	O	_
18	prescrit	prescrire	O	_
19	l'	le	O	_
20	évaluation	évaluation	O	_
21	simplifiée	simplifier	O	_
22	du	de	O	_
23	risque	risque	O	_
24	radioactif	radioactif	O	_
25	à	à	O	_
26	l'	le	O	_
27	échéance	échéance	O	_
28	du	de	O	_
29	14	14	O	_
30	septembre	septembre	O	_
31	2006	2006	O	_
32	.	.	O	_


#L'étude remise le 25/08/2005 montre que les salariés du site et les personnes proches du site ne présente aucun risque de recevoir des doses efficaces annuelles ajoutés supérieures à 1mSv, cette dose serait divisée par 10.
1	L'	le	O	_
2	étude	étude	O	_
3	remise	remettre	O	_
4	le	le	O	_
5	25/08/2005	25/08/2005	O	_
6	montre	montre	O	_
7	que	que	O	_
8	les	le	O	_
9	salariés	salarié	O	_
10	du	de	O	_
11	site	site	O	_
12	et	et	O	_
13	les	le	O	_
14	personnes	personne	O	_
15	proches	proche	O	_
16	du	de	O	_
17	site	site	O	_
18	ne	ne	O	_
19	présente	présente	O	_
20	aucun	aucun	O	_
21	risque	risque	O	_
22	de	de	O	_
23	recevoir	recevoir	O	_
24	des	un	O	_
25	doses	dose	O	_
26	efficaces	efficace	O	_
27	annuelles	annuel	O	_
28	ajoutés	ajouter	O	_
29	supérieures	supérieur	O	_
30	à	à	O	_
31	1mSv	1msv	O	_
32	,	,	O	_
33	cette	ce	O	_
34	dose	dose	O	_
35	serait	être	O	_
36	divisée	diviser	O	_
37	par	par	O	_
38	10	10	O	_
39	.	.	O	_


#Suite au dépôt du dossier de cessation d’activité du site en 2010, l’inspection a demandé la réalisation de compléments d’études, notamment au regard de l’usage futur du site envisagé par TIMAC AGRO.
1	Suite	suite	O	_
2	au	au	O	_
3	dépôt	dépôt	O	_
4	du	de	O	_
5	dossier	dossier	O	_
6	de	de	O	_
7	cessation	cessation	O	_
8	d’	d’	O	_
9	activité	activité	O	_
10	du	de	O	_
11	site	site	O	_
12	en	en	O	_
13	2010	2010	O	_
14	,	,	O	_
15	l’	l’	O	_
16	inspection	inspection	O	_
17	a	avoir	O	_
18	demandé	demander	O	_
19	la	le	O	_
20	réalisation	réalisation	O	_
21	de	de	O	_
22	compléments	complément	O	_
23	d’	d’	O	_
24	études	étude	O	_
25	,	,	O	_
26	notamment	notamment	O	_
27	au	au	O	_
28	regard	regard	O	_
29	de	de	O	_
30	l’	l’	O	_
31	usage	usage	O	_
32	futur	futur	O	_
33	du	de	O	_
34	site	site	O	_
35	envisagé	envisager	O	_
36	par	par	O	_
37	TIMAC	TIMAC	EI	_
38	AGRO	AGRO	EI	_
39	.	.	O	_


#Le diagnostic complémentaire réalisé par Antea Group en 2014 cible les milieux sols, eaux souterraines, eaux de surface, air et végétaux au droit mais également à l’extérieur du site.
1	Le	le	O	_
2	diagnostic	diagnostic	O	_
3	complémentaire	complémentaire	O	_
4	réalisé	réaliser	O	_
5	par	par	O	_
6	Antea	Antea	EI	_
7	Group	Group	EI	_
8	en	en	O	_
9	2014	2014	O	_
10	cible	cible	O	_
11	les	le	O	_
12	milieux	milieu	O	_
13	sols	sol	O	_
14	,	,	O	_
15	eaux	eau	O	_
16	souterraines	souterrain	O	_
17	,	,	O	_
18	eaux	eau	O	_
19	de	de	O	_
20	surface	surface	O	_
21	,	,	O	_
22	air	air	O	_
23	et	et	O	_
24	végétaux	végétal	O	_
25	au	au	O	_
26	droit	droit	O	_
27	mais	mais	O	_
28	également	également	O	_
29	à	à	O	_
30	l’	l’	O	_
31	extérieur	extérieur	O	_
32	du	de	O	_
33	site	site	O	_
34	.	.	O	_


#Le constat est le suivant :
1	Le	le	O	_
2	constat	constat	O	_
3	est	être	O	_
4	le	le	O	_
5	suivant	suivant	O	_
6	:	:	O	_


#- L’absence d’incidence du site sur les milieux et cibles avoisinants tant en termes de composés chimiques que d’éléments radioactifs ;
1	-	-	O	_
2	L’	l’	O	_
3	absence	absence	O	_
4	d’	d’	O	_
5	incidence	incidence	O	_
6	du	de	O	_
7	site	site	O	_
8	sur	sur	O	_
9	les	le	O	_
10	milieux	milieu	O	_
11	et	et	O	_
12	cibles	cible	O	_
13	avoisinants	avoisinant	O	_
14	tant	tant	O	_
15	en	en	O	_
16	termes	terme	O	_
17	de	de	O	_
18	composés	composé	O	_
19	chimiques	chimique	O	_
20	que	que	O	_
21	d’	d’	O	_
22	éléments	élément	O	_
23	radioactifs	radioactif	O	_
24	;	;	O	_


#- La présence, au niveau de trois secteurs localisés, de fortes anomalies de concentration en hydrocarbures dans les sols au droit du site ;
1	-	-	O	_
2	La	le	O	_
3	présence	présence	O	_
4	,	,	O	_
5	au	au	O	_
6	niveau	niveau	O	_
7	de	de	O	_
8	trois	trois	O	_
9	secteurs	secteur	O	_
10	localisés	localiser	O	_
11	,	,	O	_
12	de	de	O	_
13	fortes	fort	O	_
14	anomalies	anomalie	O	_
15	de	de	O	_
16	concentration	concentration	O	_
17	en	en	O	_
18	hydrocarbures	hydrocarbure	BS	_
19	dans	dans	O	_
20	les	le	O	_
21	sols	sol	O	_
22	au	au	O	_
23	droit	droit	O	_
24	du	de	O	_
25	site	site	O	_
26	;	;	O	_


#- La présence d’anomalies de concentration en métaux (arsenic, cuivre, plomb et zinc) et de composés issus de la fabrication d’engrais (azote, phosphore, sulfates) dans les remblais de surface, sur l’ensemble de la superficie du site ;
1	-	-	O	_
2	La	le	O	_
3	présence	présence	O	_
4	d’	d’	O	_
5	anomalies	anomalie	O	_
6	de	de	O	_
7	concentration	concentration	O	_
8	en	en	O	_
9	métaux	métal	BS	_
10	(	(	O	_
11	arsenic	arsenic	BS	_
12	,	,	O	_
13	cuivre	cuivre	BS	_
14	,	,	O	_
15	plomb	plomb	BS	_
16	et	et	O	_
17	zinc	zinc	BS	_
18	)	)	O	_
19	et	et	O	_
20	de	de	O	_
21	composés	composé	O	_
22	issus	issu	O	_
23	de	de	O	_
24	la	le	O	_
25	fabrication	fabrication	O	_
26	d’	d’	O	_
27	engrais	engrais	BS	_
28	(	(	O	_
29	azote	azote	BS	_
30	,	,	O	_
31	phosphore	phosphore	BS	_
32	,	,	O	_
33	sulfates	sulfate	BS	_
34	)	)	O	_
35	dans	dans	O	_
36	les	le	O	_
37	remblais	remblai	O	_
38	de	de	O	_
39	surface	surface	O	_
40	,	,	O	_
41	sur	sur	O	_
42	l’	l’	O	_
43	ensemble	ensemble	O	_
44	de	de	O	_
45	la	le	O	_
46	superficie	superficie	O	_
47	du	de	O	_
48	site	site	O	_
49	;	;	O	_


#- L’absence d’anomalies de débit de dose en surface (pour rappel, le seuil DREAL retenu dans le cadre de l’acceptation du dossier de cessation d’activité était de 0,5 μSv/h à 1 m du sol, seuil respecté selon les résultats de l’étude) ;
1	-	-	O	_
2	L’	l’	O	_
3	absence	absence	O	_
4	d’	d’	O	_
5	anomalies	anomalie	O	_
6	de	de	O	_
7	débit	débit	O	_
8	de	de	O	_
9	dose	dose	O	_
10	en	en	O	_
11	surface	surface	O	_
12	(	(	O	_
13	pour	pour	O	_
14	rappel	rappel	O	_
15	,	,	O	_
16	le	le	O	_
17	seuil	seuil	O	_
18	DREAL	DREAL	O	_
19	retenu	retenir	O	_
20	dans	dans	O	_
21	le	le	O	_
22	cadre	cadre	O	_
23	de	de	O	_
24	l’	l’	O	_
25	acceptation	acceptation	O	_
26	du	de	O	_
27	dossier	dossier	O	_
28	de	de	O	_
29	cessation	cessation	O	_
30	d’	d’	O	_
31	activité	activité	O	_
32	était	être	O	_
33	de	de	O	_
34	0,5	0,5	O	_
35	μSv	μsv	O	_
36	/	sur	O	_
37	h	heure	O	_
38	à	à	O	_
39	1	1	O	_
40	m	m	O	_
41	du	de	O	_
42	sol	sol	O	_
43	,	,	O	_
44	seuil	seuil	O	_
45	respecté	respecter	O	_
46	selon	selon	O	_
47	les	le	O	_
48	résultats	résultat	O	_
49	de	de	O	_
50	l’	l’	O	_
51	étude	étude	O	_
52	)	)	O	_
53	;	;	O	_


#- La présence d’anomalies radiologiques dans les sols au droit du site, sous couverture, à des teneurs dépassant 5 Bq/g (objectif d’assainissement de l’arrêté du 16 novembre 1998), sur une superficie estimée de 30 000 m² et une épaisseur moyenne de 0,2 m, soit environ 6 000 m3 de matériaux.
1	-	-	O	_
2	La	le	O	_
3	présence	présence	O	_
4	d’	d’	O	_
5	anomalies	anomalie	O	_
6	radiologiques	radiologique	O	_
7	dans	dans	O	_
8	les	le	O	_
9	sols	sol	O	_
10	au	au	O	_
11	droit	droit	O	_
12	du	de	O	_
13	site	site	O	_
14	,	,	O	_
15	sous	sous	O	_
16	couverture	couverture	O	_
17	,	,	O	_
18	à	à	O	_
19	des	un	O	_
20	teneurs	teneur	O	_
21	dépassant	dépasser	O	_
22	5	5	O	_
23	Bq	bq	O	_
24	/	sur	O	_
25	g	gramme	O	_
26	(	(	O	_
27	objectif	objectif	O	_
28	d’	d’	O	_
29	assainissement	assainissement	O	_
30	de	de	O	_
31	l’	l’	O	_
32	arrêté	arrêté	O	_
33	du	de	O	_
34	16	16	O	_
35	novembre	novembre	O	_
36	1998	1998	O	_
37	)	)	O	_
38	,	,	O	_
39	sur	sur	O	_
40	une	un	O	_
41	superficie	superficie	O	_
42	estimée	estimer	O	_
43	de	de	O	_
44	30	30	O	_
45	000	000	O	_
46	m²	m²	O	_
47	et	et	O	_
48	une	un	O	_
49	épaisseur	épaisseur	O	_
50	moyenne	moyen	O	_
51	de	de	O	_
52	0,2	0,2	O	_
53	m	m	O	_
54	,	,	O	_
55	soit	soit	O	_
56	environ	environ	O	_
57	6	6	O	_
58	000	000	O	_
59	m3	m3	O	_
60	de	de	O	_
61	matériaux	matériau	O	_
62	.	.	O	_


#3 - MISE EN SECURITE
1	3	3	O	_
2	-	-	O	_
3	MISE	mise	O	_
4	EN	en	O	_
5	SECURITE	securite	EI	_


#En 2003, l'inspection demande un état des lieux radiologique du site qui est réalisé en février 2004 par ALGADE.
1	En	en	O	_
2	2003	2003	O	_
3	,	,	O	_
4	l'	le	O	_
5	inspection	inspection	O	_
6	demande	demande	O	_
7	un	un	O	_
8	état	état	O	_
9	des	de	O	_
10	lieux	lieu	O	_
11	radiologique	radiologique	O	_
12	du	de	O	_
13	site	site	O	_
14	qui	qui	O	_
15	est	être	O	_
16	réalisé	réaliser	O	_
17	en	en	O	_
18	février	février	O	_
19	2004	2004	O	_
20	par	par	O	_
21	ALGADE	ALGADE	EI	_
22	.	.	O	_


#Cet étude a permis de déceler et d'isoler des matériaux, coudes, tuyaux, ferrailles, etc. contaminés.
1	Cet	ce	O	_
2	étude	étude	O	_
3	a	avoir	O	_
4	permis	permettre	O	_
5	de	de	O	_
6	déceler	déceler	O	_
7	et	et	O	_
8	d'	de	O	_
9	isoler	isoler	O	_
10	des	un	O	_
11	matériaux	matériau	O	_
12	,	,	O	_
13	coudes	coude	O	_
14	,	,	O	_
15	tuyaux	tuyau	O	_
16	,	,	O	_
17	ferrailles	ferraille	O	_
18	,	,	O	_
19	etc.	etc.	O	_
20	contaminés	contaminer	O	_
21	.	.	O	_


#Ils ont été rassemblé dans un conteneur qui a été mis en sécurité.
1	Ils	il	O	_
2	ont	avoir	O	_
3	été	être	O	_
4	rassemblé	rassembler	O	_
5	dans	dans	O	_
6	un	un	O	_
7	conteneur	conteneur	O	_
8	qui	qui	O	_
9	a	avoir	O	_
10	été	être	O	_
11	mis	mettre	O	_
12	en	en	O	_
13	sécurité	sécurité	O	_
14	.	.	O	_


#Le 17/03/2010, l'Inspection demande à l'exploitant de se rapprocher de l'ANDRA pour la prise en charge des déchets.
1	Le	le	O	_
2	17/03/2010	17/03/2010	O	_
3	,	,	O	_
4	l'	le	O	_
5	Inspection	inspection	O	_
6	demande	demande	O	_
7	à	à	O	_
8	l'	le	O	_
9	exploitant	exploitant	O	_
10	de	de	O	_
11	se	se	O	_
12	rapprocher	rapprocher	O	_
13	de	de	O	_
14	l'	le	O	_
15	ANDRA	ANDRA	O	_
16	pour	pour	O	_
17	la	le	O	_
18	prise	prise	O	_
19	en	en	O	_
20	charge	charge	O	_
21	des	de	O	_
22	déchets	déchet	O	_
23	.	.	O	_


#Les études environnementales réalisées ont mis en évidence la présence d’anomalies radiologiques dues à l’ancienne activité de broyage de monazite, minerai contenant du thorium radioactif.
1	Les	le	O	_
2	études	étude	O	_
3	environnementales	environnemental	O	_
4	réalisées	réaliser	O	_
5	ont	avoir	O	_
6	mis	mettre	O	_
7	en	en	O	_
8	évidence	évidence	O	_
9	la	le	O	_
10	présence	présence	O	_
11	d’	d’	O	_
12	anomalies	anomalie	O	_
13	radiologiques	radiologique	O	_
14	dues	devoir	O	_
15	à	à	O	_
16	l’	l’	O	_
17	ancienne	ancien	O	_
18	activité	activité	O	_
19	de	de	O	_
20	broyage	broyage	O	_
21	de	de	O	_
22	monazite	monazite	O	_
23	,	,	O	_
24	minerai	minerai	O	_
25	contenant	contenir	O	_
26	du	de	O	_
27	thorium	thorium	BS	_
28	radioactif	radioactif	O	_
29	.	.	O	_


#Suite à ce constat, les matériaux les plus impactés ont fait l’objet d’excavation puis d’élimination hors site.
1	Suite	suite	O	_
2	à	à	O	_
3	ce	ce	O	_
4	constat	constat	O	_
5	,	,	O	_
6	les	le	O	_
7	matériaux	matériau	O	_
8	les	le	O	_
9	plus	plus	O	_
10	impactés	impacter	O	_
11	ont	avoir	O	_
12	fait	faire	O	_
13	l’	l’	O	_
14	objet	objet	O	_
15	d’	d’	O	_
16	excavation	excavation	O	_
17	puis	puis	O	_
18	d’	d’	O	_
19	élimination	élimination	O	_
20	hors	hors	O	_
21	site	site	O	_
22	.	.	O	_


#Les anomalies radiologiques naturelles renforcées dispersées en particulier sur un tiers de la superficie du site (25 000 m²) ont conduit au confinement de cette zone par recouvrement de 10 à 20 cm de scories valorisables compactées.
1	Les	le	O	_
2	anomalies	anomalie	O	_
3	radiologiques	radiologique	O	_
4	naturelles	naturel	O	_
5	renforcées	renforcer	O	_
6	dispersées	disperser	O	_
7	en	en	O	_
8	particulier	particulier	O	_
9	sur	sur	O	_
10	un	un	O	_
11	tiers	tiers	O	_
12	de	de	O	_
13	la	le	O	_
14	superficie	superficie	O	_
15	du	de	O	_
16	site	site	O	_
17	(	(	O	_
18	25	25	O	_
19	000	000	O	_
20	m²	m²	O	_
21	)	)	O	_
22	ont	avoir	O	_
23	conduit	conduire	O	_
24	au	au	O	_
25	confinement	confinement	O	_
26	de	de	O	_
27	cette	ce	O	_
28	zone	zone	O	_
29	par	par	O	_
30	recouvrement	recouvrement	O	_
31	de	de	O	_
32	10	10	O	_
33	à	à	O	_
34	20	20	O	_
