
#12.0012
#Unité de fabrication d'injecteurs et bougies de préchauffage pour véhicules routiers, comportant un atelier d'usinage des métaux et de traitement de surfaces.
1	Unité	unité	O	_
5	inflammables	inflammable	EU	_
6	(	(	O	_
7	D.	d.	O	_


#.I.);
1	.I.	.i.	O	_
2	)	)	O	_
3	;	;	O	_


#- ennoblissement textile (teinture, impression,...).
1	-	-	O	_
2	ennoblissement	ennoblissement	O	_
3	textile	textile	O	_
4	(	(	O	_
5	teinture	teinture	O	_
6	,	,	O	_
7	impression	impression	O	_
8	,	,	O	_
9	...	...	O	_
10	)	)	O	_
11	.	.	O	_


#Le 12 juin 2000, l'exploitant notifiait sa fin d'exploitation à la DRIRE, sans remise de dossier de cessation d'activité.
1	Le	le	O	_
2	12	12	O	_
3	juin	juin	O	_
4	2000	2000	O	_
5	,	,	O	_
6	l'	le	O	_
7	exploitant	exploitant	O	_
8	notifiait	notifier	O	_
9	sa	son	O	_
10	fin	fin	O	_
11	d'	de	O	_
12	exploitation	exploitation	O	_
13	à	à	O	_
14	la	le	BI	_
15	DRIRE	DRIRE	EI	_
16	,	,	O	_
17	sans	sans	O	_
18	remise	remise	O	_
19	de	de	O	_
20	dossier	dossier	O	_
21	de	de	O	_
22	cessation	cessation	O	_
23	d'	de	O	_
24	activité	activité	O	_
25	.	.	O	_


#Le site est situé en bordure de la rivière nommée "Le Dadou" (masse d'eau n°FRFR142B).
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	situé	situer	O	_
5	en	en	O	_
6	bordure	bordure	O	_
7	de	de	O	_
8	la	le	O	_
9	rivière	rivière	O	_
10	nommée	nommer	O	_
11	"	"	O	_
12	Le	le	O	_
13	Dadou	Dadou	O	_
14	"	"	O	_
15	(	(	O	_
16	masse	masse	O	_
17	d'	de	O	_
18	eau	eau	O	_
19	n°	numéro	O	_
20	FRFR142B	FRFR142B	O	_
21	)	)	O	_
22	.	.	O	_


#Il a un état biologique moyen et un bon état physico-chimique.
1	Il	il	O	_
2	a	avoir	O	_
3	un	un	O	_
4	état	état	O	_
5	biologique	biologique	O	_
6	moyen	moyen	O	_
7	et	et	O	_
8	un	un	O	_
9	bon	bon	O	_
10	état	état	O	_
11	physico	physico	O	_
12	-	-	O	_
13	chimique	chimique	O	_
14	.	.	O	_


#L'état écologique du Dadou est moyen.
1	L'	le	O	_
2	état	état	O	_
3	écologique	écologique	O	_
4	du	de	O	_
5	Dadou	Dadou	O	_
6	est	être	O	_
7	moyen	moyen	O	_
8	.	.	O	_


#L'ancienne mégisserie était située au droit d'une nappe d'eau souterraine, s'écoulant perpendiculairement au Dadou.
1	L'	le	O	_
2	ancienne	ancien	O	_
3	mégisserie	mégisserie	O	_
4	était	être	O	_
5	située	situer	O	_
6	au	au	O	_
7	droit	droit	O	_
8	d'	de	O	_
9	une	un	O	_
10	nappe	nappe	O	_
11	d'	de	O	_
12	eau	eau	O	_
13	souterraine	souterrain	O	_
14	,	,	O	_
15	s'	se	O	_
16	écoulant	écouler	O	_
17	perpendiculairement	perpendiculairement	O	_
18	au	au	O	_
19	Dadou	Dadou	O	_
20	.	.	O	_


#Le 12 juin 2000, les établissements ESCAPAT Charles et Cie ont notifié la fin de l'exploitation de la mégisserie à la DRIRE, sans remise de dossier de cessation d'activité.
1	Le	le	O	_
2	12	12	O	_
3	juin	juin	O	_
4	2000	2000	O	_
5	,	,	O	_
6	les	le	BI	_
7	établissements	établissement	II	_
8	ESCAPAT	ESCAPAT	EI	_
9	Charles	Charles	EI	_
10	et	et	O	_
11	Cie	Cie	O	_
12	ont	avoir	O	_
13	notifié	notifier	O	_
14	la	le	O	_
15	fin	fin	O	_
16	de	de	O	_
17	l'	le	O	_
18	exploitation	exploitation	O	_
19	de	de	O	_
20	la	le	O	_
21	mégisserie	mégisserie	O	_
22	à	à	O	_
23	la	le	BI	_
24	DRIRE	DRIRE	EI	_
25	,	,	O	_
26	sans	sans	O	_
27	remise	remise	O	_
28	de	de	O	_
29	dossier	dossier	O	_
30	de	de	O	_
31	cessation	cessation	O	_
32	d'	de	O	_
33	activité	activité	O	_
34	.	.	O	_


#Suite à la visite du site du 20 avril 2000, par l'inspection des installations classées, un procès-verbal de récolement a été établi le 19 février 2001 par la DRIRE, "sous réserve des parties non visibles".
1	Suite	suite	O	_
2	à	à	O	_
3	la	le	O	_
4	visite	visite	O	_
5	du	de	O	_
6	site	site	O	_
7	du	de	O	_
8	20	20	O	_
9	avril	avril	O	_
10	2000	2000	O	_
11	,	,	O	_
12	par	par	O	_
13	l'	le	O	_
14	inspection	inspection	O	_
15	des	de	O	_
16	installations	installation	O	_
17	classées	classer	O	_
18	,	,	O	_
19	un	un	O	_
20	procès-verbal	procès-verbal	O	_
21	de	de	O	_
22	récolement	récolement	O	_
23	a	avoir	O	_
24	été	être	O	_
25	établi	établir	O	_
26	le	le	O	_
27	19	19	O	_
28	février	février	O	_
29	2001	2001	O	_
30	par	par	O	_
31	la	le	BI	_
32	DRIRE	DRIRE	EI	_
33	,	,	O	_
34	"	"	O	_
35	sous	sous	O	_
36	réserve	réserve	O	_
37	des	de	O	_
38	parties	party	O	_
39	non	non	O	_
40	visibles	visible	O	_
41	"	"	O	_
42	.	.	O	_


#Il avait été constaté que l'usine était correctement nettoyée et qu'elle ne recélait plus aucun produit susceptible de porter atteinte à l'environnement.
1	Il	il	O	_
2	avait	avoir	O	_
3	été	être	O	_
4	constaté	constater	O	_
5	que	que	O	_
6	l'	le	O	_
7	usine	usine	O	_
8	était	être	O	_
9	correctement	correctement	O	_
10	nettoyée	nettoyer	O	_
11	et	et	O	_
12	qu'	que	O	_
13	elle	lui	O	_
14	ne	ne	O	_
15	recélait	recéler	O	_
16	plus	plus	O	_
17	aucun	aucun	O	_
18	produit	produit	O	_
19	susceptible	susceptible	O	_
20	de	de	O	_
21	porter	porter	O	_
22	atteinte	atteinte	O	_
23	à	à	O	_
24	l'	le	O	_
25	environnement	environnement	O	_
26	.	.	O	_


#La société a été placée en liquidation judiciaire et le site a été rachetée le 30 juin 2000 par la commune de Graulhet.
1	La	le	O	_
2	société	société	O	_
3	a	avoir	O	_
4	été	être	O	_
5	placée	placer	O	_
6	en	en	O	_
7	liquidation	liquidation	O	_
8	judiciaire	judiciaire	O	_
9	et	et	O	_
10	le	le	O	_
11	site	site	O	_
12	a	avoir	O	_
13	été	être	O	_
14	rachetée	racheter	O	_
15	le	le	O	_
16	30	30	O	_
17	juin	juin	O	_
18	2000	2000	O	_
19	par	par	O	_
20	la	le	O	_
21	commune	commune	O	_
22	de	de	O	_
23	Graulhet	Graulhet	O	_
24	.	.	O	_


#En septembre 2004, la mairie de Graulhet avait interrogée la DRIRE sur un projet de construction d'un pôle enfance sur le site.
1	En	en	O	_
2	septembre	septembre	O	_
3	2004	2004	O	_
4	,	,	O	_
5	la	le	O	_
6	mairie	mairie	O	_
7	de	de	O	_
8	Graulhet	Graulhet	O	_
9	avait	avoir	O	_
10	interrogée	interroger	O	_
11	la	le	BI	_
12	DRIRE	DRIRE	EI	_
13	sur	sur	O	_
14	un	un	O	_
15	projet	projet	O	_
16	de	de	O	_
17	construction	construction	O	_
18	d'	de	O	_
19	un	un	O	_
20	pôle	pôle	O	_
21	enfance	enfance	O	_
22	sur	sur	O	_
23	le	le	O	_
24	site	site	O	_
25	.	.	O	_


#Dans ce contexte, un pré-diagnostic des sols avait été réalisé et transmis à la DRIRE.
1	Dans	dans	O	_
2	ce	ce	O	_
3	contexte	contexte	O	_
4	,	,	O	_
5	un	un	O	_
6	pré-diagnostic	pré-diagnostic	O	_
7	des	de	O	_
8	sols	sol	O	_
9	avait	avoir	O	_
10	été	être	O	_
11	réalisé	réaliser	O	_
12	et	et	O	_
13	transmis	transmettre	O	_
14	à	à	O	_
15	la	le	BI	_
16	DRIRE	DRIRE	EI	_
17	.	.	O	_


#Ce pré-diagnostic du site a été réalisé par la société AGE Environnement en septembre 2004.
1	Ce	ce	O	_
2	pré-diagnostic	pré-diagnostic	O	_
3	du	de	O	_
4	site	site	O	_
5	a	avoir	O	_
6	été	être	O	_
7	réalisé	réaliser	O	_
8	par	par	O	_
9	la	le	BI	_
10	société	société	II	_
11	AGE	AGE	EI	_
12	Environnement	Environnement	EI	_
13	en	en	O	_
14	septembre	septembre	O	_
15	2004	2004	O	_
16	.	.	O	_


#Des sondages de sols ont été réalisés et ont révélés une pollution des sols en chrome ainsi que la présence de BTEX et de H.
1	Des	un	O	_
2	sondages	sondage	O	_
3	de	de	O	_
4	sols	sol	O	_
5	ont	avoir	O	_
6	été	être	O	_
7	réalisés	réaliser	O	_
8	et	et	O	_
9	ont	avoir	O	_
10	révélés	révéler	O	_
11	une	un	O	_
12	pollution	pollution	O	_
13	des	de	O	_
14	sols	sol	O	_
15	en	en	O	_
16	chrome	chrome	BS	_
17	ainsi	ainsi	O	_
18	que	que	O	_
19	la	le	O	_
20	présence	présence	O	_
21	de	de	O	_
22	BTEX	BTEX	BS	_
23	et	et	O	_
24	de	de	O	_
25	H.	h.	BS	_


#.P (Hydrocarbures Aromatiques Polycycliques).
1	.P	.p	BS	_
2	(	(	O	_
3	Hydrocarbures	hydrocarbure	BS	_
4	Aromatiques	aromatique	IS	_
5	Polycycliques	polycyclique	ES	_
6	)	)	O	_
7	.	.	O	_


#Le pré-diagnostic préconisait en conséquence des investigations supplémentaires afin de déterminer si la nappe phréatique n'avait pas été contaminée par les activités du site et ensuite lors de la démolition de l'usine, des analyses de sols complémentaires sur les sols dégagés et sur les dalles en béton.
1	Le	le	O	_
2	pré-diagnostic	pré-diagnostic	O	_
3	préconisait	préconiser	O	_
4	en	en	O	_
5	conséquence	conséquence	O	_
6	des	un	O	_
7	investigations	investigation	O	_
8	supplémentaires	supplémentaire	O	_
9	afin	afin	O	_
10	de	de	O	_
11	déterminer	déterminer	O	_
12	si	si	O	_
13	la	le	O	_
14	nappe	nappe	O	_
15	phréatique	phréatique	O	_
16	n'	n'	O	_
17	avait	avoir	O	_
18	pas	pas	O	_
19	été	être	O	_
20	contaminée	contaminer	O	_
21	par	par	O	_
22	les	le	O	_
23	activités	activité	O	_
24	du	de	O	_
25	site	site	O	_
26	et	et	O	_
27	ensuite	ensuite	O	_
28	lors	lors	O	_
29	de	de	O	_
30	la	le	O	_
31	démolition	démolition	O	_
32	de	de	O	_
33	l'	le	O	_
34	usine	usine	O	_
35	,	,	O	_
36	des	un	O	_
37	analyses	analyse	O	_
38	de	de	O	_
39	sols	sol	O	_
40	complémentaires	complémentaire	O	_
41	sur	sur	O	_
42	les	le	O	_
43	sols	sol	O	_
44	dégagés	dégager	O	_
45	et	et	O	_
46	sur	sur	O	_
47	les	le	O	_
48	dalles	dalle	O	_
49	en	en	O	_
50	béton	béton	O	_
51	.	.	O	_


#La DRIRE a demandé en plus à la mairie de Graulhet de réaliser les opérations suivantes avant tout projet de réaménagement :
1	La	le	BI	_
2	DRIRE	DRIRE	EI	_
3	a	avoir	O	_
4	demandé	demander	O	_
5	en	en	O	_
6	plus	plus	O	_
7	à	à	O	_
8	la	le	O	_
9	mairie	mairie	O	_
10	de	de	O	_
11	Graulhet	Graulhet	O	_
12	de	de	O	_
13	réaliser	réaliser	O	_
14	les	le	O	_
15	opérations	opération	O	_
16	suivantes	suivant	O	_
17	avant	avant	O	_
18	tout	tout	O	_
19	projet	projet	O	_
20	de	de	O	_
21	réaménagement	réaménagement	O	_
22	:	:	O	_


#- la mise en sécurité du site (interdiction d'accès...);
1	-	-	O	_
2	la	le	O	_
3	mise	mise	O	_
4	en	en	O	_
5	sécurité	sécurité	O	_
6	du	de	O	_
7	site	site	O	_
8	(	(	O	_
9	interdiction	interdiction	O	_
10	d'	de	O	_
11	accès	accès	O	_
12	...	...	O	_
13	)	)	O	_
14	;	;	O	_


#- l'évacuation des déchets présents à l'intérieur des bâtiments;
1	-	-	O	_
2	l'	le	O	_
3	évacuation	évacuation	O	_
4	des	de	O	_
5	déchets	déchet	O	_
6	présents	présent	O	_
7	à	à	O	_
8	l'	le	O	_
9	intérieur	intérieur	O	_
10	des	de	O	_
11	bâtiments	bâtiment	O	_
12	;	;	O	_


#- la mise en place d'une surveillance des eaux souterraines.
1	-	-	O	_
2	la	le	O	_
3	mise	mise	O	_
4	en	en	O	_
5	place	place	O	_
6	d'	de	O	_
7	une	un	O	_
8	surveillance	surveillance	O	_
9	des	de	O	_
10	eaux	eau	O	_
11	souterraines	souterrain	O	_
12	.	.	O	_


#Une demande de permis de démolir a été déposée le 06 décembre 2007 par la Mairie de Grraulhet afin de réaliser un complexe cinématographique au droit du site.
1	Une	un	O	_
2	demande	demande	O	_
3	de	de	O	_
4	permis	permis	O	_
5	de	de	O	_
6	démolir	démolir	O	_
7	a	avoir	O	_
8	été	être	O	_
9	déposée	déposer	O	_
10	le	le	O	_
11	06	06	O	_
12	décembre	décembre	O	_
13	2007	2007	O	_
14	par	par	O	_
15	la	le	BI	_
16	Mairie	mairie	II	_
17	de	de	II	_
18	Grraulhet	Grraulhet	EI	_
19	afin	afin	O	_
20	de	de	O	_
21	réaliser	réaliser	O	_
22	un	un	O	_
23	complexe	complexe	O	_
24	cinématographique	cinématographique	O	_
25	au	au	O	_
26	droit	droit	O	_
27	du	de	O	_
28	site	site	O	_
29	.	.	O	_


#Par courrier du 5 février 2008, la DRIRE a rappelé à la mairie de Graulhet ses obligations concernant les opérations de diagnostic complémentaire préconisées dans le pré-diagnostic et les travaux de mise en sécurité du site demandés.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	5	5	O	_
5	février	février	O	_
6	2008	2008	O	_
7	,	,	O	_
8	la	le	BI	_
9	DRIRE	DRIRE	EI	_
10	a	avoir	O	_
11	rappelé	rappeler	O	_
12	à	à	O	_
13	la	le	O	_
14	mairie	mairie	O	_
15	de	de	O	_
16	Graulhet	Graulhet	O	_
17	ses	son	O	_
18	obligations	obligation	O	_
19	concernant	concerner	O	_
20	les	le	O	_
21	opérations	opération	O	_
22	de	de	O	_
23	diagnostic	diagnostic	O	_
24	complémentaire	complémentaire	O	_
25	préconisées	préconiser	O	_
26	dans	dans	O	_
27	le	le	O	_
28	pré-diagnostic	pré-diagnostic	O	_
29	et	et	O	_
30	les	le	O	_
31	travaux	travail	O	_
32	de	de	O	_
33	mise	mise	O	_
34	en	en	O	_
35	sécurité	sécurité	O	_
36	du	de	O	_
37	site	site	O	_
38	demandés	demander	O	_
39	.	.	O	_


#En 2010, les bâtiments ont été démolis et le sol a été terrassé en vue du réaménagement de la zone en complexe cinématographique.
1	En	en	O	_
2	2010	2010	O	_
3	,	,	O	_
4	les	le	O	_
5	bâtiments	bâtiment	O	_
6	ont	avoir	O	_
7	été	être	O	_
8	démolis	démolir	O	_
9	et	et	O	_
10	le	le	O	_
11	sol	sol	O	_
12	a	avoir	O	_
13	été	être	O	_
14	terrassé	terrasser	O	_
15	en	en	O	_
16	vue	vue	O	_
17	du	de	O	_
18	réaménagement	réaménagement	O	_
19	de	de	O	_
20	la	le	O	_
21	zone	zone	O	_
22	en	en	O	_
23	complexe	complexe	O	_
24	cinématographique	cinématographique	O	_
25	.	.	O	_


#A ce jour, la DREAL Midi-Pyrénées (M.
1	A	à	O	_
2	ce	ce	O	_
3	jour	jour	O	_
4	,	,	O	_
5	la	le	BI	_
6	DREAL	DREAL	EI	_
7	Midi	Midi	EI	_
8	-	-	O	_
9	Pyrénées	Pyrénées	O	_
10	(	(	O	_
11	M.	m.	O	_


#) ne dispose pas des éléments d'information complémentaires prouvant la réalisation de ces travaux (mise en sécurité, dépollution, surveillance des eaux souterraines).
1	)	)	O	_
2	ne	ne	O	_
3	dispose	dispose	O	_
4	pas	pas	O	_
5	des	de	O	_
6	éléments	élément	O	_
7	d'	de	O	_
8	information	information	O	_
9	complémentaires	complémentaire	O	_
10	prouvant	prouver	O	_
11	la	le	O	_
12	réalisation	réalisation	O	_
13	de	de	O	_
14	ces	ce	O	_
15	travaux	travail	O	_
16	(	(	O	_
17	mise	mise	O	_
18	en	en	O	_
19	sécurité	sécurité	O	_
20	,	,	O	_
21	dépollution	dépollution	O	_
22	,	,	O	_
23	surveillance	surveillance	O	_
24	des	de	O	_
25	eaux	eau	O	_
26	souterraines	souterrain	O	_
27	)	)	O	_
28	.	.	O	_


#Le site n'est plus une installation classée.
1	Le	le	O	_
2	site	site	O	_
3	n'	n'	O	_
4	est	être	O	_
5	plus	plus	O	_
6	une	un	O	_
7	installation	installation	O	_
8	classée	classer	O	_
9	.	.	O	_


#En conséquence, ce site n'appelle pour le moment plus d'action de la part de l'inspection des installations classées.
1	En	en	O	_
2	conséquence	conséquence	O	_
3	,	,	O	_
4	ce	ce	O	_
5	site	site	O	_
6	n'	n'	O	_
7	appelle	appeler	O	_
8	pour	pour	O	_
9	le	le	O	_
10	moment	moment	O	_
11	plus	plus	O	_
12	d'	de	O	_
13	action	action	O	_
14	de	de	O	_
15	la	le	O	_
16	part	part	O	_
17	de	de	O	_
18	l'	le	O	_
19	inspection	inspection	O	_
20	des	de	O	_
21	installations	installation	O	_
22	classées	classer	O	_
23	.	.	O	_


#Cependant, il convient de le conserver en mémoire au cas où interviendrait un fait nouveau de nature à remettre en cause les éléments précités, notamment en cas de projet de changement d'affectation induisant un usage de type sensible.
1	Cependant	cependant	O	_
2	,	,	O	_
3	il	il	O	_
4	convient	convier	O	_
5	de	de	O	_
6	le	le	O	_
7	conserver	conserver	O	_
8	en	en	O	_
9	mémoire	mémoire	O	_
10	au	au	O	_
11	cas	cas	O	_
12	où	où	O	_
13	interviendrait	intervenir	O	_
14	un	un	O	_
15	fait	fait	O	_
16	nouveau	nouveau	O	_
17	de	de	O	_
18	nature	nature	O	_
19	à	à	O	_
20	remettre	remettre	O	_
21	en	en	O	_
22	cause	cause	O	_
23	les	le	O	_
24	éléments	élément	O	_
25	précités	préciter	O	_
26	,	,	O	_
27	notamment	notamment	O	_
28	en	en	O	_
29	cas	cas	O	_
30	de	de	O	_
31	projet	projet	O	_
32	de	de	O	_
33	changement	changement	O	_
34	d'	de	O	_
35	affectation	affectation	O	_
36	induisant	induire	O	_
37	un	un	O	_
38	usage	usage	O	_
39	de	de	O	_
40	type	type	O	_
41	sensible	sensible	O	_
42	.	.	O	_


#82.0012
#La production de ciment sur le site de LEXOS remonte à la fin du XIXème siècle.
1	La	le	O	_
2	production	production	O	_
3	de	de	O	_
4	ciment	ciment	O	_
5	sur	sur	O	_
6	le	le	O	_
7	site	site	O	_
8	de	de	O	_
9	LEXOS	LEXOS	O	_
10	remonte	remonte	O	_
11	à	à	O	_
12	la	le	O	_
13	fin	fin	O	_
14	du	de	O	_
15	XIXème	xixèm	O	_
16	siècle	siècle	O	_
17	.	.	O	_


#L'arrêté préfectoral autorisant l'activité date du 25 octobre 1989 et permettait en outre l'incinération de déchets industriels liquides (huiles usagées).
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	autorisant	autoriser	O	_
5	l'	le	O	_
6	activité	activité	O	_
7	date	date	O	_
8	du	de	O	_
9	25	25	O	_
10	octobre	octobre	O	_
11	1989	1989	O	_
12	et	et	O	_
13	permettait	permettre	O	_
14	en	en	O	_
15	outre	outre	O	_
16	l'	le	O	_
17	incinération	incinération	O	_
18	de	de	O	_
19	déchets	déchet	BU	_
20	industriels	industriel	EU	_
21	liquides	liquide	EU	_
22	(	(	O	_
23	huiles	huile	O	_
24	usagées	usager	O	_
25	)	)	O	_
26	.	.	O	_


#La fabrication de ciment et l'incinération de déchets industriels spéciaux ont cessé définitivement en 1997.
1	La	le	O	_
2	fabrication	fabrication	O	_
3	de	de	O	_
4	ciment	ciment	O	_
5	et	et	O	_
6	l'	le	O	_
7	incinération	incinération	O	_
8	de	de	O	_
9	déchets	déchet	BU	_
10	industriels	industriel	EU	_
11	spéciaux	spécial	EU	_
12	ont	avoir	O	_
13	cessé	cesser	O	_
14	définitivement	définitivement	O	_
15	en	en	O	_
16	1997	1997	O	_
17	.	.	O	_


#Une activité de broyage a été maintenue ensuite pendant quelques mois.
1	Une	un	O	_
2	activité	activité	O	_
3	de	de	O	_
4	broyage	broyage	O	_
5	a	avoir	O	_
6	été	être	O	_
7	maintenue	maintenir	O	_
8	ensuite	ensuite	O	_
9	pendant	pendant	O	_
10	quelques	quelque	O	_
11	mois	mois	O	_
12	.	.	O	_


#A ce jour, l'activité du dépôt a été arrêtée et l'ensemble des installations a été démantelé.
1	A	à	O	_
2	ce	ce	O	_
3	jour	jour	O	_
4	,	,	O	_
5	l'	le	O	_
6	activité	activité	O	_
7	du	de	O	_
8	dépôt	dépôt	O	_
9	a	avoir	O	_
10	été	être	O	_
11	arrêtée	arrêter	O	_
12	et	et	O	_
13	l'	le	O	_
14	ensemble	ensemble	O	_
15	des	de	O	_
16	installations	installation	O	_
17	a	avoir	O	_
18	été	être	O	_
19	démantelé	démanteler	O	_
20	.	.	O	_


#Les bâtiments industriels ont été détruits (tour d'élévation, bâtiments des broyeurs, silos de stockage de produits finis).
1	Les	le	O	_
2	bâtiments	bâtiment	O	_
3	industriels	industriel	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	détruits	détruire	O	_
7	(	(	O	_
8	tour	tour	O	_
9	d'	de	O	_
10	élévation	élévation	O	_
11	,	,	O	_
12	bâtiments	bâtiment	O	_
13	des	de	O	_
14	broyeurs	broyeur	O	_
15	,	,	O	_
16	silos	silo	O	_
17	de	de	O	_
18	stockage	stockage	O	_
19	de	de	O	_
20	produits	produit	O	_
21	finis	fini	O	_
22	)	)	O	_
23	.	.	O	_


#Il reste aujourd'hui sur le site les bureaux et laboratoires, les bâtiments sociaux et administratifs, le hall de pré-homogénéisation et les anciens garages.
1	Il	il	O	_
2	reste	reste	O	_
3	aujourd'hui	aujourd'hui	O	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	les	le	O	_
8	bureaux	bureau	O	_
9	et	et	O	_
10	laboratoires	laboratoire	O	_
11	,	,	O	_
12	les	le	O	_
13	bâtiments	bâtiment	O	_
14	sociaux	social	O	_
15	et	et	O	_
16	administratifs	administratif	O	_
17	,	,	O	_
18	le	le	O	_
19	hall	hall	O	_
20	de	de	O	_
21	pré-homogénéisation	pré-homogénéisation	O	_
22	et	et	O	_
23	les	le	O	_
24	anciens	ancien	O	_
25	garages	garage	O	_
26	.	.	O	_


#La carrière qui jouxte la cimenterie a été totalement réaménagée et a fait l'objet d'un procès-verbal de récolement actant de cette remise en état.
1	La	le	O	_
2	carrière	carrière	O	_
3	qui	qui	O	_
4	jouxte	jouxte	O	_
5	la	le	O	_
6	cimenterie	cimenterie	O	_
7	a	avoir	O	_
8	été	être	O	_
9	totalement	totalement	O	_
10	réaménagée	réaménager	O	_
11	et	et	O	_
12	a	avoir	O	_
13	fait	faire	O	_
14	l'	le	O	_
15	objet	objet	O	_
16	d'	de	O	_
17	un	un	O	_
18	procès-verbal	procès-verbal	O	_
19	de	de	O	_
20	récolement	récolement	O	_
21	actant	acter	O	_
22	de	de	O	_
23	cette	ce	O	_
24	remise	remise	O	_
25	en	en	O	_
26	état	état	O	_
27	.	.	O	_


#Sur proposition de la DRIRE Midi-Pyrénées et compte tenu :
1	Sur	sur	O	_
2	proposition	proposition	O	_
3	de	de	O	_
4	la	le	BI	_
5	DRIRE	DRIRE	EI	_
6	Midi	Midi	EI	_
7	-	-	EI	_
8	Pyrénées	Pyrénées	EI	_
9	et	et	O	_
10	compte	compte	O	_
11	tenu	tenir	O	_
12	:	:	O	_


#· de l'ancienneté du site de la cimenterie,
1	·	·	O	_
2	de	de	O	_
3	l'	le	O	_
4	ancienneté	ancienneté	O	_
5	du	de	O	_
6	site	site	O	_
7	de	de	O	_
8	la	le	O	_
9	cimenterie	cimenterie	O	_
10	,	,	O	_


#· que ce site a fait l'objet pendant quelques années d'une activité d'incinération de déchets industriels,
1	·	·	O	_
2	que	que	O	_
3	ce	ce	O	_
4	site	site	O	_
5	a	avoir	O	_
6	fait	faire	O	_
7	l'	le	O	_
8	objet	objet	O	_
9	pendant	pendant	O	_
10	quelques	quelque	O	_
11	années	année	O	_
12	d'	de	O	_
13	une	un	O	_
14	activité	activité	O	_
15	d'	de	O	_
16	incinération	incinération	O	_
17	de	de	O	_
18	déchets	déchet	BU	_
19	industriels	industriel	EU	_
20	,	,	O	_


#un arrêté préfectoral complémentaire du 14 mars 1997 a prescrit à l'exploitant dans le cadre de la cessation d'activité de la cimenterie, de remettre à l'inspection des installations classées une étude de sols (constituée d'un diagnostic initial et d'une évaluation simplifiée des risques) en vue d'avoir une idée précise de la qualité des sols et sous-sols situés dans l'emprise des installations de la cimenterie et plus généralement du site, et ceci préalablement aux phases de démolition des structures béton et de réaménagement des terrains concernés.
1	un	un	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	complémentaire	complémentaire	O	_
5	du	de	O	_
6	14	14	O	_
7	mars	mars	O	_
8	1997	1997	O	_
9	a	avoir	O	_
10	prescrit	prescrire	O	_
11	à	à	O	_
12	l'	le	O	_
13	exploitant	exploitant	O	_
14	dans	dans	O	_
15	le	le	O	_
16	cadre	cadre	O	_
17	de	de	O	_
18	la	le	O	_
19	cessation	cessation	O	_
20	d'	de	O	_
21	activité	activité	O	_
22	de	de	O	_
23	la	le	O	_
24	cimenterie	cimenterie	O	_
25	,	,	O	_
26	de	de	O	_
27	remettre	remettre	O	_
28	à	à	O	_
29	l'	le	O	_
30	inspection	inspection	O	_
31	des	de	O	_
32	installations	installation	O	_
33	classées	classer	O	_
34	une	un	O	_
35	étude	étude	O	_
36	de	de	O	_
37	sols	sol	O	_
38	(	(	O	_
39	constituée	constituer	O	_
40	d'	de	O	_
41	un	un	O	_
42	diagnostic	diagnostic	O	_
43	initial	initial	O	_
44	et	et	O	_
45	d'	de	O	_
46	une	un	O	_
47	évaluation	évaluation	O	_
48	simplifiée	simplifier	O	_
49	des	de	O	_
50	risques	risque	O	_
51	)	)	O	_
52	en	en	O	_
53	vue	vue	O	_
54	d'	de	O	_
55	avoir	avoir	O	_
56	une	un	O	_
57	idée	idée	O	_
58	précise	précis	O	_
59	de	de	O	_
60	la	le	O	_
61	qualité	qualité	O	_
62	des	de	O	_
63	sols	sol	O	_
64	et	et	O	_
65	sous-sols	sous-sol	O	_
66	situés	situer	O	_
67	dans	dans	O	_
68	l'	le	O	_
69	emprise	emprise	O	_
70	des	de	O	_
71	installations	installation	O	_
72	de	de	O	_
73	la	le	O	_
74	cimenterie	cimenterie	O	_
75	et	et	O	_
76	plus	plus	O	_
77	généralement	généralement	O	_
78	du	de	O	_
79	site	site	O	_
80	,	,	O	_
81	et	et	O	_
82	ceci	ceci	O	_
83	préalablement	préalablement	O	_
84	aux	à	O	_
85	phases	phase	O	_
86	de	de	O	_
87	démolition	démolition	O	_
88	des	de	O	_
89	structures	structure	O	_
90	béton	béton	O	_
91	et	et	O	_
92	de	de	O	_
93	réaménagement	réaménagement	O	_
94	des	de	O	_
95	terrains	terrain	O	_
96	concernés	concerner	O	_
97	.	.	O	_


#L'étude de sols remise le 8 octobre 1997 à la DRIRE Midi-Pyrénées a conclut que le site dans son état d'utilisation (usage industriel) est de classe 3 (banalisable) et ne nécessitait ni travail de réhabilitation autre que le démantèlement d'installations désaffectées, ni de restriction d'usage particulière.
1	L'	le	O	_
2	étude	étude	O	_
3	de	de	O	_
4	sols	sol	O	_
5	remise	remettre	O	_
6	le	le	O	_
7	8	8	O	_
8	octobre	octobre	O	_
9	1997	1997	O	_
10	à	à	O	_
11	la	le	BI	_
12	DRIRE	DRIRE	EI	_
