
#91.0077
#Implantée en zone industrielle, cette friche est un ancien site de 4,5 hectares de production de substances pharmaceutiques exploité par la société SANOFI PHARMA INDUSTRIE (SANOFI AVENTIS à ce jour).
1	Implantée	implanter	O	_
24	l’	l’	O	_
25	entrepôt	entrepôt	O	_
26	de	de	O	_
27	la	le	O	_
28	chocolaterie	chocolaterie	O	_
29	Barry	Barry	O	_
30	–	–	O	_
31	Callebaut	Callebaut	O	_
32	.	.	O	_


#Les expertises réalisées sur les cuves à simple paroi ont confirmé le percement de plusieurs d’entre elles.
1	Les	le	O	_
2	expertises	expertise	O	_
3	réalisées	réaliser	O	_
4	sur	sur	O	_
5	les	le	O	_
6	cuves	cuve	O	_
7	à	à	O	_
8	simple	simple	O	_
9	paroi	paroi	O	_
10	ont	avoir	O	_
11	confirmé	confirmer	O	_
12	le	le	O	_
13	percement	percement	O	_
14	de	de	O	_
15	plusieurs	plusieurs	O	_
16	d’	d’	O	_
17	entre	entre	O	_
18	elles	lui	O	_
19	.	.	O	_


#Les terres souillées ont été excavées en septembre 1999 puis stockées sur le site.
1	Les	le	O	_
2	terres	terre	O	_
3	souillées	souiller	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	excavées	excaver	O	_
7	en	en	O	_
8	septembre	septembre	O	_
9	1999	1999	O	_
10	puis	puis	O	_
11	stockées	stocker	O	_
12	sur	sur	O	_
13	le	le	O	_
14	site	site	O	_
15	.	.	O	_


#Deux fouilles ont ainsi été créées correspondant aux anciennes emprises des 9 cuves de stockage de fioul et des 4 cuves de stockage de carburant.
1	Deux	Deux	O	_
2	fouilles	fouille	O	_
3	ont	avoir	O	_
4	ainsi	ainsi	O	_
5	été	être	O	_
6	créées	créer	O	_
7	correspondant	correspondre	O	_
8	aux	à	O	_
9	anciennes	ancien	O	_
10	emprises	emprise	O	_
11	des	de	O	_
12	9	9	BD	_
13	cuves	cuve	ED	_
14	de	de	ED	_
15	stockage	stockage	ED	_
16	de	de	O	_
17	fioul	fioul	BU	_
18	et	et	O	_
19	des	de	O	_
20	4	4	BD	_
21	cuves	cuve	ED	_
22	de	de	ED	_
23	stockage	stockage	BU	_
24	de	de	IU	_
25	carburant	carburant	EU	_
26	.	.	O	_


#Ces fouilles sont restées ouvertes jusqu’en juillet 2003.
1	Ces	ce	O	_
2	fouilles	fouille	O	_
3	sont	être	O	_
4	restées	rester	O	_
5	ouvertes	ouvert	O	_
6	jusqu’	jusqu’	O	_
7	en	en	O	_
8	juillet	juillet	O	_
9	2003	2003	O	_
10	.	.	O	_


#A cette date, l’exploitant a engagé les investigations complémentaires en fond de fouille et sur les flancs des fouilles prescrites par l’arrêté préfectoral du 10 janvier 2003.
1	A	à	O	_
2	cette	ce	O	_
3	date	date	O	_
4	,	,	O	_
5	l’	l’	O	_
6	exploitant	exploitant	O	_
7	a	avoir	O	_
8	engagé	engager	O	_
9	les	le	O	_
10	investigations	investigation	O	_
11	complémentaires	complémentaire	O	_
12	en	en	O	_
13	fond	fond	O	_
14	de	de	O	_
15	fouille	fouille	O	_
16	et	et	O	_
17	sur	sur	O	_
18	les	le	O	_
19	flancs	flanc	O	_
20	des	de	O	_
21	fouilles	fouille	O	_
22	prescrites	prescrire	O	_
23	par	par	O	_
24	l’	l’	O	_
25	arrêté	arrêté	O	_
26	préfectoral	préfectoral	O	_
27	du	de	O	_
28	10	10	O	_
29	janvier	janvier	O	_
30	2003	2003	O	_
31	.	.	O	_


#Conformément aux dispositions de l’arrêté préfectoral précité, l’exploitant a procédé à l’évacuation des terres dont les analyses ont mis en évidence une concentration en hydrocarbures supérieure à 2 500 mg/kg.
1	Conformément	conformément	O	_
2	aux	aux	O	_
3	dispositions	disposition	O	_
4	de	de	O	_
5	l’	l’	O	_
6	arrêté	arrêté	O	_
7	préfectoral	préfectoral	O	_
8	précité	préciter	O	_
9	,	,	O	_
10	l’	l’	O	_
11	exploitant	exploitant	O	_
12	a	avoir	O	_
13	procédé	procéder	O	_
14	à	à	O	_
15	l’	l’	O	_
16	évacuation	évacuation	O	_
17	des	de	O	_
18	terres	terre	O	_
19	dont	dont	O	_
20	les	le	O	_
21	analyses	analyse	O	_
22	ont	avoir	O	_
23	mis	mettre	O	_
24	en	en	O	_
25	évidence	évidence	O	_
26	une	un	O	_
27	concentration	concentration	O	_
28	en	en	O	_
29	hydrocarbures	hydrocarbure	BS	_
30	supérieure	supérieur	O	_
31	à	à	O	_
32	2	2	O	_
33	 	 	O	_
34	500	500	O	_
35	mg	milligramme	O	_
36	/	sur	O	_
37	kg	kilogramme	O	_
38	.	.	O	_


#La quantité de terres évacuées vers des installations de traitement est d’environ 3 700 tonnes.
1	La	le	O	_
2	quantité	quantité	O	_
3	de	de	O	_
4	terres	terre	O	_
5	évacuées	évacuer	O	_
6	vers	vers	O	_
7	des	un	O	_
8	installations	installation	O	_
9	de	de	O	_
10	traitement	traitement	O	_
11	est	être	O	_
12	d’	d’	O	_
13	environ	environ	O	_
14	3	3	O	_
15	 	 	O	_
16	700	700	O	_
17	tonnes	tonne	O	_
18	.	.	O	_


#Les mesures réalisées après les travaux d’excavation et de dépollution ont montré des concentrations en hydrocarbures encore supérieures à 2 500 mg/kg dans les sols.
1	Les	le	O	_
2	mesures	mesure	O	_
3	réalisées	réaliser	O	_
4	après	après	O	_
5	les	le	O	_
6	travaux	travail	O	_
7	d’	d’	O	_
8	excavation	excavation	O	_
9	et	et	O	_
10	de	de	O	_
11	dépollution	dépollution	O	_
12	ont	avoir	O	_
13	montré	montrer	O	_
14	des	un	O	_
15	concentrations	concentration	O	_
16	en	en	O	_
17	hydrocarbures	hydrocarbure	BS	_
18	encore	encore	O	_
19	supérieures	supérieur	O	_
20	à	à	O	_
21	2	2	O	_
22	 	 	O	_
23	500	500	O	_
24	mg	milligramme	O	_
25	/	sur	O	_
26	kg	kilogramme	O	_
27	dans	dans	O	_
28	les	le	O	_
29	sols	sol	O	_
30	.	.	O	_


#En outre, des composés volatils ont été quantifiés dans les gaz de sols.
1	En	en	O	_
2	outre	outre	O	_
3	,	,	O	_
4	des	un	O	_
5	composés	composé	O	_
6	volatils	volatil	O	_
7	ont	avoir	O	_
8	été	être	O	_
9	quantifiés	quantifier	O	_
10	dans	dans	O	_
11	les	le	O	_
12	gaz	gaz	O	_
13	de	de	O	_
14	sols	sol	O	_
15	.	.	O	_


#Les terrains correspondants n’ont pas pu être excavés du fait de la proximité de l’assise de bâtiments ou de la présence de la nappe alluviale.
1	Les	le	O	_
2	terrains	terrain	O	_
3	correspondants	correspondant	O	_
4	n’	n’	O	_
5	ont	avoir	O	_
6	pas	pas	O	_
7	pu	pouvoir	O	_
8	être	être	O	_
9	excavés	excaver	O	_
10	du	de	O	_
11	fait	fait	O	_
12	de	de	O	_
13	la	le	O	_
14	proximité	proximité	O	_
15	de	de	O	_
16	l’	l’	O	_
17	assise	assise	O	_
18	de	de	O	_
19	bâtiments	bâtiment	O	_
20	ou	ou	O	_
21	de	de	O	_
22	la	le	O	_
23	présence	présence	O	_
24	de	de	O	_
25	la	le	O	_
26	nappe	nappe	O	_
27	alluviale	alluvial	O	_
28	.	.	O	_


#Concernant les eaux souterraines, un réseau de surveillance de la qualité des eaux souterraines, composé de 8 piézomètres, a été mis en place.
1	Concernant	concernant	O	_
2	les	le	O	_
3	eaux	eau	O	_
4	souterraines	souterrain	O	_
5	,	,	O	_
6	un	un	O	_
7	réseau	réseau	O	_
8	de	de	O	_
9	surveillance	surveillance	O	_
10	de	de	O	_
11	la	le	O	_
12	qualité	qualité	O	_
13	des	de	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	,	,	O	_
17	composé	composer	O	_
18	de	de	O	_
19	8	8	O	_
20	piézomètres	piézomètre	O	_
21	,	,	O	_
22	a	avoir	O	_
23	été	être	O	_
24	mis	mettre	O	_
25	en	en	O	_
26	place	place	O	_
27	.	.	O	_


#Les campagnes d’analyses conduites en juin 2003, septembre 2003 et octobre 2003 ont mis en évidence la présence d’hydrocarbures flottants au droit du piézomètre PZ1.
1	Les	le	O	_
2	campagnes	campagne	O	_
3	d’	d’	O	_
4	analyses	analyse	O	_
5	conduites	conduire	O	_
6	en	en	O	_
7	juin	juin	O	_
8	2003	2003	O	_
9	,	,	O	_
10	septembre	septembre	O	_
11	2003	2003	O	_
12	et	et	O	_
13	octobre	octobre	O	_
14	2003	2003	O	_
15	ont	avoir	O	_
16	mis	mettre	O	_
17	en	en	O	_
18	évidence	évidence	O	_
19	la	le	O	_
20	présence	présence	O	_
21	d’	d’	O	_
22	hydrocarbures	hydrocarbure	BS	_
23	flottants	flottant	O	_
24	au	au	O	_
25	droit	droit	O	_
26	du	de	O	_
27	piézomètre	piézomètre	O	_
28	PZ1	pz1	O	_
29	.	.	O	_


#A cet emplacement, l’épaisseur de flottant, de l’ordre de 3 cm en juin 2003, n’était plus que de 1 cm en octobre de la même année.
1	A	à	O	_
2	cet	ce	O	_
3	emplacement	emplacement	O	_
4	,	,	O	_
5	l’	l’	O	_
6	épaisseur	épaisseur	O	_
7	de	de	O	_
8	flottant	flottant	O	_
9	,	,	O	_
10	de	de	O	_
11	l’	l’	O	_
12	ordre	ordre	O	_
13	de	de	O	_
14	3	3	O	_
15	cm	cm	O	_
16	en	en	O	_
17	juin	juin	O	_
18	2003	2003	O	_
19	,	,	O	_
20	n’	n’	O	_
21	était	être	O	_
22	plus	plus	O	_
23	que	que	O	_
24	de	de	O	_
25	1	1	O	_
26	cm	cm	O	_
27	en	en	O	_
28	octobre	octobre	O	_
29	de	de	O	_
30	la	le	O	_
31	même	même	O	_
32	année	année	O	_
33	.	.	O	_


#Une évaluation des risques sanitaires générés par la pollution résiduelle a été réalisée par l’exploitant pour un usage industriel du site.
1	Une	un	O	_
2	évaluation	évaluation	O	_
3	des	de	O	_
4	risques	risque	O	_
5	sanitaires	sanitaire	O	_
6	générés	générer	O	_
7	par	par	O	_
8	la	le	O	_
9	pollution	pollution	O	_
10	résiduelle	résiduel	O	_
11	a	avoir	O	_
12	été	être	O	_
13	réalisée	réaliser	O	_
14	par	par	O	_
15	l’	l’	O	_
16	exploitant	exploitant	O	_
17	pour	pour	O	_
18	un	un	O	_
19	usage	usage	O	_
20	industriel	industriel	O	_
21	du	de	O	_
22	site	site	O	_
23	.	.	O	_


#Une seconde étude a évalué l’impact de la pollution résiduelle sur les eaux souterraines.
1	Une	un	O	_
2	seconde	second	O	_
3	étude	étude	O	_
4	a	avoir	O	_
5	évalué	évaluer	O	_
6	l’	l’	O	_
7	impact	impact	O	_
8	de	de	O	_
9	la	le	O	_
10	pollution	pollution	O	_
11	résiduelle	résiduel	O	_
12	sur	sur	O	_
13	les	le	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	.	.	O	_


#Ces études concluaient à des niveaux de risques sanitaires inacceptables pour un usage de type industriel en raison du risque d'exposition par contact cutané et d'ingestion dans les zones de remblais polluées en HAP (hydrocarbures aromatiques polycycliques).
1	Ces	ce	O	_
2	études	étude	O	_
3	concluaient	conclure	O	_
4	à	à	O	_
5	des	un	O	_
6	niveaux	niveau	O	_
7	de	de	O	_
8	risques	risque	O	_
9	sanitaires	sanitaire	O	_
10	inacceptables	inacceptable	O	_
11	pour	pour	O	_
12	un	un	O	_
13	usage	usage	O	_
14	de	de	O	_
15	type	type	O	_
16	industriel	industriel	O	_
17	en	en	O	_
18	raison	raison	O	_
19	du	de	O	_
20	risque	risque	O	_
21	d'	de	O	_
22	exposition	exposition	O	_
23	par	par	O	_
24	contact	contact	O	_
25	cutané	cutané	O	_
26	et	et	O	_
27	d'	de	O	_
28	ingestion	ingestion	O	_
29	dans	dans	O	_
30	les	le	O	_
31	zones	zone	O	_
32	de	de	O	_
33	remblais	remblai	O	_
34	polluées	polluer	O	_
35	en	en	O	_
36	HAP	hap	BS	_
37	(	(	O	_
38	hydrocarbures	hydrocarbure	BS	_
39	aromatiques	aromatique	IS	_
40	polycycliques	polycyclique	ES	_
41	)	)	O	_
42	.	.	O	_


#Ainsi, l'arrêté préfectoral du 14 février 2005 a prescrit la poursuite de la surveillance de la qualité des eaux souterraines.
1	Ainsi	ainsi	O	_
2	,	,	O	_
3	l'	le	O	_
4	arrêté	arrêté	O	_
5	préfectoral	préfectoral	O	_
6	du	de	O	_
7	14	14	O	_
8	février	février	O	_
9	2005	2005	O	_
10	a	avoir	O	_
11	prescrit	prescrire	O	_
12	la	le	O	_
13	poursuite	poursuite	O	_
14	de	de	O	_
15	la	le	O	_
16	surveillance	surveillance	O	_
17	de	de	O	_
18	la	le	O	_
19	qualité	qualité	O	_
20	des	de	O	_
21	eaux	eau	O	_
22	souterraines	souterrain	O	_
23	.	.	O	_


#Des propositions de restrictions d'usage des sols ont été demandées à l'exploitant, compte tenu des hypothèses et conclusions des études remises.
1	Des	un	O	_
2	propositions	proposition	O	_
3	de	de	O	_
4	restrictions	restriction	O	_
5	d'	de	O	_
6	usage	usage	O	_
7	des	de	O	_
8	sols	sol	O	_
9	ont	avoir	O	_
10	été	être	O	_
11	demandées	demander	O	_
12	à	à	O	_
13	l'	le	O	_
14	exploitant	exploitant	O	_
15	,	,	O	_
16	compte	compte	O	_
17	tenu	tenir	O	_
18	des	de	O	_
19	hypothèses	hypothèse	O	_
20	et	et	O	_
21	conclusions	conclusion	O	_
22	des	de	O	_
23	études	étude	O	_
24	remises	remettre	O	_
25	.	.	O	_


#Les résultats de la campagne de surveillance de la qualité des eaux souterraines d'août 2007 montraient des teneurs notables en hydrocarbures et benzène sur un ouvrage de surveillance extérieur au site et des teneurs en hydrocarbures élevées en stagnation voire en hausse au Nord Ouest du site.
1	Les	le	O	_
2	résultats	résultat	O	_
3	de	de	O	_
4	la	le	O	_
5	campagne	campagne	O	_
6	de	de	O	_
7	surveillance	surveillance	O	_
8	de	de	O	_
9	la	le	O	_
10	qualité	qualité	O	_
11	des	de	O	_
12	eaux	eau	O	_
13	souterraines	souterrain	O	_
14	d'	de	O	_
15	août	août	O	_
16	2007	2007	O	_
17	montraient	montrer	O	_
18	des	un	O	_
19	teneurs	teneur	O	_
20	notables	notable	O	_
21	en	en	O	_
22	hydrocarbures	hydrocarbure	BS	_
23	et	et	O	_
24	benzène	benzène	BS	_
25	sur	sur	O	_
26	un	un	O	_
27	ouvrage	ouvrage	O	_
28	de	de	O	_
29	surveillance	surveillance	O	_
30	extérieur	extérieur	O	_
31	au	au	O	_
32	site	site	O	_
33	et	et	O	_
34	des	un	O	_
35	teneurs	teneur	O	_
36	en	en	O	_
37	hydrocarbures	hydrocarbure	BS	_
38	élevées	élever	O	_
39	en	en	O	_
40	stagnation	stagnation	O	_
41	voire	voire	O	_
42	en	en	O	_
43	hausse	hausse	O	_
44	au	au	O	_
45	Nord	nord	O	_
46	Ouest	Ouest	O	_
47	du	de	O	_
48	site	site	O	_
49	.	.	O	_


#Considérant que le niveau de pollution pouvait être lié à un possible relargage de la pollution résiduelle ou à une autre source non mise en évidence dans le cadre des diagnostics réalisés, que la pollution dépassait les limites de propriété, que les teneurs en hydrocarbures observées étaient supérieures aux valeurs prises en compte dans les études de risques sanitaires de 2004, l'inspection des installations classées a estimé qu'il n'était pas acceptable d'arrêter la surveillance de la qualité des eaux souterraines et que des investigations complémentaires étaient nécessaires.
1	Considérant	considérer	O	_
2	que	que	O	_
3	le	le	O	_
4	niveau	niveau	O	_
5	de	de	O	_
6	pollution	pollution	O	_
7	pouvait	pouvoir	O	_
8	être	être	O	_
9	lié	lier	O	_
10	à	à	O	_
11	un	un	O	_
12	possible	possible	O	_
13	relargage	relargage	O	_
14	de	de	O	_
15	la	le	O	_
16	pollution	pollution	O	_
17	résiduelle	résiduel	O	_
18	ou	ou	O	_
19	à	à	O	_
20	une	un	O	_
21	autre	autre	O	_
22	source	source	O	_
23	non	non	O	_
24	mise	mettre	O	_
25	en	en	O	_
26	évidence	évidence	O	_
27	dans	dans	O	_
28	le	le	O	_
29	cadre	cadre	O	_
30	des	de	O	_
31	diagnostics	diagnostic	O	_
32	réalisés	réaliser	O	_
33	,	,	O	_
34	que	que	O	_
35	la	le	O	_
36	pollution	pollution	O	_
37	dépassait	dépasser	O	_
38	les	le	O	_
39	limites	limite	O	_
40	de	de	O	_
41	propriété	propriété	O	_
42	,	,	O	_
43	que	que	O	_
44	les	le	O	_
45	teneurs	teneur	O	_
46	en	en	O	_
47	hydrocarbures	hydrocarbure	BS	_
48	observées	observer	O	_
49	étaient	être	O	_
50	supérieures	supérieur	O	_
51	aux	à	O	_
52	valeurs	valeur	O	_
53	prises	prendre	O	_
54	en	en	O	_
55	compte	compte	O	_
56	dans	dans	O	_
57	les	le	O	_
58	études	étude	O	_
59	de	de	O	_
60	risques	risque	O	_
61	sanitaires	sanitaire	O	_
62	de	de	O	_
63	2004	2004	O	_
64	,	,	O	_
65	l'	le	O	_
66	inspection	inspection	O	_
67	des	de	O	_
68	installations	installation	O	_
69	classées	classer	O	_
70	a	avoir	O	_
71	estimé	estimer	O	_
72	qu'	que	O	_
73	il	il	O	_
74	n'	n'	O	_
75	était	être	O	_
76	pas	pas	O	_
77	acceptable	acceptable	O	_
78	d'	de	O	_
79	arrêter	arrêter	O	_
80	la	le	O	_
81	surveillance	surveillance	O	_
82	de	de	O	_
83	la	le	O	_
84	qualité	qualité	O	_
85	des	de	O	_
86	eaux	eau	O	_
87	souterraines	souterrain	O	_
88	et	et	O	_
89	que	que	O	_
90	des	un	O	_
91	investigations	investigation	O	_
92	complémentaires	complémentaire	O	_
93	étaient	être	O	_
94	nécessaires	nécessaire	O	_
95	.	.	O	_


#Par arrêté préfectoral complémentaire du 20 octobre 2008, il a été imposé à CALDEO de :
1	Par	par	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	complémentaire	complémentaire	O	_
5	du	de	O	_
6	20	20	O	_
7	octobre	octobre	O	_
8	2008	2008	O	_
9	,	,	O	_
10	il	il	O	_
11	a	avoir	O	_
12	été	être	O	_
13	imposé	imposer	O	_
14	à	à	O	_
15	CALDEO	CALDEO	BI	_
16	de	de	O	_
17	:	:	O	_


#- proposer un dispositif de confinement de la pollution au droit du site ;
1	-	-	O	_
2	proposer	proposer	O	_
3	un	un	O	_
4	dispositif	dispositif	O	_
5	de	de	O	_
6	confinement	confinement	O	_
7	de	de	O	_
8	la	le	O	_
9	pollution	pollution	O	_
10	au	au	O	_
11	droit	droit	O	_
12	du	de	O	_
13	site	site	O	_
14	;	;	O	_


#- mener les investigations nécessaires afin d'expliquer l'augmentation des teneurs en hydrocarbures et en benzène dans les eaux souterraines ;
1	-	-	O	_
2	mener	mener	O	_
3	les	le	O	_
4	investigations	investigation	O	_
5	nécessaires	nécessaire	O	_
6	afin	afin	O	_
7	d'	de	O	_
8	expliquer	expliquer	O	_
9	l'	le	O	_
10	augmentation	augmentation	O	_
11	des	de	O	_
12	teneurs	teneur	O	_
13	en	en	O	_
14	hydrocarbures	hydrocarbure	BS	_
15	et	et	O	_
16	en	en	O	_
17	benzène	benzène	BS	_
18	dans	dans	O	_
19	les	le	O	_
20	eaux	eau	O	_
21	souterraines	souterrain	O	_
22	;	;	O	_


#- proposer des mesures de gestion complémentaires de la pollution résiduelle;
1	-	-	O	_
2	proposer	proposer	O	_
3	des	un	O	_
4	mesures	mesure	O	_
5	de	de	O	_
6	gestion	gestion	O	_
7	complémentaires	complémentaire	O	_
8	de	de	O	_
9	la	le	O	_
10	pollution	pollution	BU	_
11	résiduelle	résiduel	EU	_
12	;	;	O	_


#- mettre à jour les restrictions d'usage qui s'imposent.
1	-	-	O	_
2	mettre	mettre	O	_
3	à	à	O	_
4	jour	jour	O	_
5	les	le	O	_
6	restrictions	restriction	O	_
7	d'	de	O	_
8	usage	usage	O	_
9	qui	qui	O	_
10	s'	se	O	_
11	imposent	imposer	O	_
12	.	.	O	_


#CALDEO a fourni :
1	CALDEO	CALDEO	EI	_
2	a	avoir	O	_
3	fourni	fournir	O	_
4	:	:	O	_


#- en février 2009 un bilan quinquennal du suivi de la qualité des eaux soputerraines (derniers prélèvements en décembre 2008) ;
1	-	-	O	_
2	en	en	O	_
3	février	février	O	_
4	2009	2009	O	_
5	un	un	O	_
6	bilan	bilan	O	_
7	quinquennal	quinquennal	O	_
8	du	de	O	_
9	suivi	suivi	O	_
10	de	de	O	_
11	la	le	O	_
12	qualité	qualité	O	_
13	des	de	O	_
14	eaux	eau	O	_
15	soputerraines	soputerraine	O	_
16	(	(	O	_
17	derniers	dernier	O	_
18	prélèvements	prélèvement	O	_
19	en	en	O	_
20	décembre	décembre	O	_
21	2008	2008	O	_
22	)	)	O	_
23	;	;	O	_


#- en avril 2009 : un rapport relatif à l'étude de vulnérabilité - enquête de voisinage;
1	-	-	O	_
2	en	en	O	_
3	avril	avril	O	_
4	2009	2009	O	_
5	:	:	O	_
6	un	un	O	_
7	rapport	rapport	O	_
8	relatif	relatif	O	_
9	à	à	O	_
10	l'	le	O	_
11	étude	étude	O	_
12	de	de	O	_
13	vulnérabilité	vulnérabilité	O	_
14	-	-	O	_
15	enquête	enquête	O	_
16	de	de	O	_
17	voisinage	voisinage	O	_
18	;	;	O	_


#- en décembre 2009 : un rapport du diagnostic complémentaire de sol ;
1	-	-	O	_
2	en	en	O	_
3	décembre	décembre	O	_
4	2009	2009	O	_
5	:	:	O	_
6	un	un	O	_
7	rapport	rapport	O	_
8	du	de	O	_
9	diagnostic	diagnostic	O	_
10	complémentaire	complémentaire	O	_
11	de	de	O	_
12	sol	sol	O	_
13	;	;	O	_


#- en décembre 2009 : un rapport sur la campagne de prélèvement de gaz de sol effectuée en septembre et en octobre 2009.
1	-	-	O	_
2	en	en	O	_
3	décembre	décembre	O	_
4	2009	2009	O	_
5	:	:	O	_
6	un	un	O	_
7	rapport	rapport	O	_
8	sur	sur	O	_
9	la	le	O	_
10	campagne	campagne	O	_
11	de	de	O	_
12	prélèvement	prélèvement	O	_
13	de	de	O	_
14	gaz	gaz	O	_
15	de	de	O	_
16	sol	sol	O	_
17	effectuée	effectuer	O	_
18	en	en	O	_
19	septembre	septembre	O	_
20	et	et	O	_
21	en	en	O	_
22	octobre	octobre	O	_
23	2009	2009	O	_
24	.	.	O	_


#Ces études ont révélé la propagation de la pollution en direction de l'usine de production Barry-Callebaut (à l'Ouest du site) déjà suspectée et l'existence probable de flottant en direction de la parcelle située à l'Est du site.
1	Ces	ce	O	_
2	études	étude	O	_
3	ont	avoir	O	_
4	révélé	révéler	O	_
5	la	le	O	_
6	propagation	propagation	O	_
7	de	de	O	_
8	la	le	O	_
9	pollution	pollution	O	_
10	en	en	O	_
11	direction	direction	O	_
12	de	de	O	_
13	l'	le	O	_
14	usine	usine	O	_
15	de	de	O	_
16	production	production	O	_
17	Barry	Barry	O	_
18	-	-	O	_
19	Callebaut	Callebaut	O	_
20	(	(	O	_
21	à	à	O	_
22	l'	le	O	_
23	Ouest	ouest	O	_
24	du	de	O	_
25	site	site	O	_
26	)	)	O	_
27	déjà	déjà	O	_
28	suspectée	suspecter	O	_
29	et	et	O	_
30	l'	le	O	_
31	existence	existence	O	_
32	probable	probable	O	_
33	de	de	O	_
34	flottant	flottant	O	_
35	en	en	O	_
36	direction	direction	O	_
37	de	de	O	_
38	la	le	O	_
39	parcelle	parcelle	O	_
40	située	situer	O	_
41	à	à	O	_
42	l'	le	O	_
43	Est	est	O	_
44	du	de	O	_
45	site	site	O	_
46	.	.	O	_


#Sur la base des données actualisées de la qualité des sols et des eaux souterraines au droit du site, CALDEO a fourni en mai 2010 un plan de gestion de la pollution résiduelle ayant pour but de définir les mesures à mettre en œuvre pour maîtriser les sources de pollutions mises en évidence lors des dernières investigations complémentaires.
1	Sur	sur	O	_
2	la	le	O	_
3	base	base	O	_
4	des	de	O	_
5	données	donnée	O	_
6	actualisées	actualiser	O	_
7	de	de	O	_
8	la	le	O	_
9	qualité	qualité	O	_
10	des	de	O	_
11	sols	sol	O	_
12	et	et	O	_
13	des	de	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	au	au	O	_
17	droit	droit	O	_
18	du	de	O	_
19	site	site	O	_
20	,	,	O	_
21	CALDEO	CALDEO	BI	_
22	a	avoir	O	_
23	fourni	fournir	O	_
24	en	en	O	_
25	mai	mai	O	_
26	2010	2010	O	_
27	un	un	O	_
28	plan	plan	O	_
29	de	de	O	_
30	gestion	gestion	O	_
31	de	de	O	_
32	la	le	O	_
33	pollution	pollution	O	_
34	résiduelle	résiduel	O	_
35	ayant	avoir	O	_
36	pour	pour	O	_
37	but	but	O	_
38	de	de	O	_
39	définir	définir	O	_
40	les	le	O	_
41	mesures	mesure	O	_
42	à	à	O	_
43	mettre	mettre	O	_
44	en	en	O	_
45	œuvre	œuvre	O	_
46	pour	pour	O	_
47	maîtriser	maîtriser	O	_
48	les	le	O	_
49	sources	source	O	_
50	de	de	O	_
51	pollutions	pollution	O	_
52	mises	mettre	O	_
53	en	en	O	_
54	évidence	évidence	O	_
55	lors	lors	O	_
56	des	de	O	_
57	dernières	dernier	O	_
58	investigations	investigation	O	_
59	complémentaires	complémentaire	O	_
60	.	.	O	_


#En outre, ces données ont mis en évidence la nécessité de réaliser des investigations complémentaires sur la parcelle privée à l'Est du site.
1	En	en	O	_
2	outre	outre	O	_
3	,	,	O	_
4	ces	ce	O	_
5	données	donnée	O	_
6	ont	avoir	O	_
7	mis	mettre	O	_
8	en	en	O	_
9	évidence	évidence	O	_
10	la	le	O	_
11	nécessité	nécessité	O	_
12	de	de	O	_
13	réaliser	réaliser	O	_
14	des	un	O	_
15	investigations	investigation	O	_
16	complémentaires	complémentaire	O	_
17	sur	sur	O	_
18	la	le	O	_
19	parcelle	parcelle	O	_
20	privée	priver	O	_
21	à	à	O	_
22	l'	le	O	_
23	Est	est	O	_
24	du	de	O	_
25	site	site	O	_
26	.	.	O	_


#L'arrêté préfectoral du 24 avril 2013 a prescrit à la société CALDEO de réaliser les travaux de dépollution complémentaires au niveau de 3 zones sources-sol identifiées, de réparer les piézomètres détruits, de reprendre la surveillance de la qualité des eaux souterraines, de fournir une analyse des risques résiduels après travaux et justifier de l'adéquation des usages hors site avec le niveau de pollution résiduelle des milieux.
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	24	24	O	_
6	avril	avril	O	_
7	2013	2013	O	_
8	a	avoir	O	_
9	prescrit	prescrire	O	_
10	à	à	O	_
11	la	le	BI	_
12	société	société	II	_
13	CALDEO	CALDEO	EI	_
14	de	de	O	_
15	réaliser	réaliser	O	_
16	les	le	O	_
17	travaux	travail	O	_
18	de	de	O	_
19	dépollution	dépollution	O	_
20	complémentaires	complémentaire	O	_
21	au	au	O	_
22	niveau	niveau	O	_
23	de	de	O	_
24	3	3	O	_
25	zones	zone	O	_
26	sources	source	O	_
27	-	-	O	_
28	sol	sol	O	_
29	identifiées	identifier	O	_
30	,	,	O	_
31	de	de	O	_
32	réparer	réparer	O	_
33	les	le	O	_
34	piézomètres	piézomètre	O	_
35	détruits	détruire	O	_
36	,	,	O	_
37	de	de	O	_
38	reprendre	reprendre	O	_
39	la	le	O	_
40	surveillance	surveillance	O	_
41	de	de	O	_
42	la	le	O	_
43	qualité	qualité	O	_
44	des	de	O	_
45	eaux	eau	O	_
46	souterraines	souterrain	O	_
47	,	,	O	_
48	de	de	O	_
49	fournir	fournir	O	_
50	une	un	O	_
51	analyse	analyse	O	_
52	des	de	O	_
53	risques	risque	O	_
54	résiduels	résiduel	O	_
55	après	après	O	_
56	travaux	travail	O	_
57	et	et	O	_
58	justifier	justifier	O	_
59	de	de	O	_
60	l'	le	O	_
