
#69.0238
#Fondé en 1905, l'industriel lyonnais a successivement évolué dans le giron de Schneider Electric et de Siemens, avant de gagner son indépendance en 2006, avec l'aide de l'investisseur américain AIAC.
1	Fondé	fonder	O	_
34	au	au	O	_
35	droit	droit	O	_
36	de	de	O	_
37	PZ1	pz1	O	_
38	)	)	O	_
39	.	.	O	_


#Dans cette étude hydrogéologique, le chargé d'études conclue que dans son état actuel (parking), le site ne semble pas pouvoir générer un risque sur la santé humaine car partiellement recouvert par un enrobé bitumineux.
1	Dans	dans	O	_
2	cette	ce	O	_
3	étude	étude	O	_
4	hydrogéologique	hydrogéologique	O	_
5	,	,	O	_
6	le	le	O	_
7	chargé	chargé	O	_
8	d'	de	O	_
9	études	étude	O	_
10	conclue	conclure	O	_
11	que	que	O	_
12	dans	dans	O	_
13	son	son	O	_
14	état	état	O	_
15	actuel	actuel	O	_
16	(	(	O	_
17	parking	parking	O	_
18	)	)	O	_
19	,	,	O	_
20	le	le	O	_
21	site	site	O	_
22	ne	ne	O	_
23	semble	semble	O	_
24	pas	pas	O	_
25	pouvoir	pouvoir	O	_
26	générer	générer	O	_
27	un	un	O	_
28	risque	risque	O	_
29	sur	sur	O	_
30	la	le	O	_
31	santé	santé	O	_
32	humaine	humain	O	_
33	car	car	O	_
34	partiellement	partiellement	O	_
35	recouvert	recouvrir	O	_
36	par	par	O	_
37	un	un	O	_
38	enrobé	enrobé	O	_
39	bitumineux	bitumineux	O	_
40	.	.	O	_


#Cependant il précise que des précautions particulières devront être prises lors de travaux de terrassement et qu'il faudra réaliser des mesures pour voir s'il existe un risque résiduel.
1	Cependant	cependant	O	_
2	il	il	O	_
3	précise	précise	O	_
4	que	que	O	_
5	des	un	O	_
6	précautions	précaution	O	_
7	particulières	particulier	O	_
8	devront	devoir	O	_
9	être	être	O	_
10	prises	prendre	O	_
11	lors	lors	O	_
12	de	de	O	_
13	travaux	travail	O	_
14	de	de	O	_
15	terrassement	terrassement	O	_
16	et	et	O	_
17	qu'	que	O	_
18	il	il	O	_
19	faudra	falloir	O	_
20	réaliser	réaliser	O	_
21	des	un	O	_
22	mesures	mesure	O	_
23	pour	pour	O	_
24	voir	voir	O	_
25	s'	s'	O	_
26	il	il	O	_
27	existe	existe	O	_
28	un	un	O	_
29	risque	risque	O	_
30	résiduel	résiduel	O	_
31	.	.	O	_


#69.0014
#Le site occupe une surface de prés de 31 200 m² sur la commune de Saint Pierre de Chandieu, dans le département du Rhône.
1	Le	le	O	_
2	site	site	O	_
3	occupe	occupe	O	_
4	une	un	O	_
5	surface	surface	O	_
6	de	de	O	_
7	prés	prés	O	_
8	de	de	O	_
9	31	31	O	_
10	200	200	O	_
11	m²	m²	O	_
12	sur	sur	O	_
13	la	le	O	_
14	commune	commune	O	_
15	de	de	O	_
16	Saint	Saint	O	_
17	Pierre	Pierre	O	_
18	de	de	O	_
19	Chandieu	Chandieu	O	_
20	,	,	O	_
21	dans	dans	O	_
22	le	le	O	_
23	département	département	O	_
24	du	de	O	_
25	Rhône	Rhône	O	_
26	.	.	O	_


#Il se situe à environ 4,1 km au nord de la rivière de l'Ozon.
1	Il	il	O	_
2	se	se	O	_
3	situe	situe	O	_
4	à	à	O	_
5	environ	environ	O	_
6	4,1	4,1	O	_
7	km	kilomètre	O	_
8	au	au	O	_
9	nord	nord	O	_
10	de	de	O	_
11	la	le	O	_
12	rivière	rivière	O	_
13	de	de	O	_
14	l'	le	O	_
15	Ozon	Ozon	O	_
16	.	.	O	_


#Une nappe souterraine s'écoule au droit du site en direction de l'ouest.
1	Une	un	O	_
2	nappe	nappe	O	_
3	souterraine	souterrain	O	_
4	s'	se	O	_
5	écoule	écoule	O	_
6	au	au	O	_
7	droit	droit	O	_
8	du	de	O	_
9	site	site	O	_
10	en	en	O	_
11	direction	direction	O	_
12	de	de	O	_
13	l'	le	O	_
14	ouest	ouest	O	_
15	.	.	O	_


#Son niveau statique est compris entre 24 et 26 m de profondeur.
1	Son	son	O	_
2	niveau	niveau	O	_
3	statique	statique	O	_
4	est	être	O	_
5	compris	comprendre	O	_
6	entre	entre	O	_
7	24	24	O	_
8	et	et	O	_
9	26	26	O	_
10	m	m	O	_
11	de	de	O	_
12	profondeur	profondeur	O	_
13	.	.	O	_


#Les premiers plans d'installation en rapport avec le site date de 1966.
1	Les	le	O	_
2	premiers	premier	O	_
3	plans	plan	O	_
4	d'	de	O	_
5	installation	installation	O	_
6	en	en	O	_
7	rapport	rapport	O	_
8	avec	avec	O	_
9	le	le	O	_
10	site	site	O	_
11	date	date	O	_
12	de	de	O	_
13	1966	1966	O	_
14	.	.	O	_


#Les ÉTABLISSEMENTS ROBIN se sont implantés sur le site 2 ans plus tard pour y exercer une activité de recyclage de fûts métalliques.
1	Les	le	BI	_
2	ÉTABLISSEMENTS	établissement	II	_
3	ROBIN	ROBIN	EI	_
4	se	se	O	_
5	sont	être	O	_
6	implantés	implanter	O	_
7	sur	sur	O	_
8	le	le	O	_
9	site	site	O	_
10	2	2	O	_
11	ans	an	O	_
12	plus	plus	O	_
13	tard	tard	O	_
14	pour	pour	O	_
15	y	y	O	_
16	exercer	exercer	O	_
17	une	un	O	_
18	activité	activité	O	_
19	de	de	O	_
20	recyclage	recyclage	O	_
21	de	de	O	_
22	fûts	fût	BU	_
23	métalliques	métallique	EU	_
24	.	.	O	_


#En 1975, les ETS ROBIN sont rachetés par le groupe GALLAY.
1	En	en	O	_
2	1975	1975	O	_
3	,	,	O	_
4	les	le	BI	_
5	ETS	et	II	_
6	ROBIN	ROBIN	EI	_
7	sont	être	O	_
8	rachetés	racheter	O	_
9	par	par	O	_
10	le	le	O	_
11	groupe	groupe	BI	_
12	GALLAY	GALLAY	EI	_
13	.	.	O	_


#La société a alors été renommée FUMETAL.
1	La	le	O	_
2	société	société	O	_
3	a	avoir	O	_
4	alors	alors	O	_
5	été	être	O	_
6	renommée	renommer	O	_
7	FUMETAL	FUMETAL	EI	_
8	.	.	O	_


#Elle change encore deux fois de noms (pour GALLAY puis pour RHODAREC).
1	Elle	lui	O	_
2	change	changer	O	_
3	encore	encore	O	_
4	deux	deux	O	_
5	fois	fois	O	_
6	de	de	O	_
7	noms	nom	O	_
8	(	(	O	_
9	pour	pour	O	_
10	GALLAY	GALLAY	BI	_
11	puis	puis	O	_
12	pour	pour	O	_
13	RHODAREC	RHODAREC	EI	_
14	)	)	O	_
15	.	.	O	_


#Entre 1989 et 1990, le groupe GALLAY cède le site au groupe BLAGDEN.
1	Entre	entre	O	_
2	1989	1989	O	_
3	et	et	O	_
4	1990	1990	O	_
5	,	,	O	_
6	le	le	BI	_
7	groupe	groupe	II	_
8	GALLAY	GALLAY	EI	_
9	cède	céder	O	_
10	le	le	O	_
11	site	site	O	_
12	au	au	O	_
13	groupe	groupe	BI	_
14	BLAGDEN	BLAGDEN	EI	_
15	.	.	O	_


#L'arrêté autorisant la poursuite de l'exploitation du site a été signé le 19/07/1994.
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	autorisant	autoriser	O	_
4	la	le	O	_
5	poursuite	poursuite	O	_
6	de	de	O	_
7	l'	le	O	_
8	exploitation	exploitation	O	_
9	du	de	O	_
10	site	site	O	_
11	a	avoir	O	_
12	été	être	O	_
13	signé	signer	O	_
14	le	le	O	_
15	19/07/1994	19/07/1994	O	_
16	.	.	O	_


#Le site devient BLAGDEN - RHODAREC puis BLAGDEN PACKAGING LYON jusqu'au mois de décembre 2000, date de remise d'un dossier de cessation d'activité.
1	Le	le	O	_
2	site	site	O	_
3	devient	devenir	O	_
4	BLAGDEN	BLAGDEN	EI	_
5	-	-	EI	_
6	RHODAREC	RHODAREC	EI	_
7	puis	puis	O	_
8	BLAGDEN	BLAGDEN	EI	_
9	PACKAGING	PACKAGING	EI	_
10	LYON	LYON	EI	_
11	jusqu'	jusque	O	_
12	au	au	O	_
13	mois	mois	O	_
14	de	de	O	_
15	décembre	décembre	O	_
16	2000	2000	O	_
17	,	,	O	_
18	date	date	O	_
19	de	de	O	_
20	remise	remise	O	_
21	d'	de	O	_
22	un	un	O	_
23	dossier	dossier	O	_
24	de	de	O	_
25	cessation	cessation	O	_
26	d'	de	O	_
27	activité	activité	O	_
28	.	.	O	_


#Le site est repris en 2004 par la société GRS VALTECH, spécialisé dans la valorisation des terres polluées par voie thermique.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	repris	reprendre	O	_
5	en	en	O	_
6	2004	2004	O	_
7	par	par	O	_
8	la	le	BI	_
9	société	société	II	_
10	GRS	GRS	EI	_
11	VALTECH	VALTECH	EI	_
12	,	,	O	_
13	spécialisé	spécialiser	O	_
14	dans	dans	O	_
15	la	le	O	_
16	valorisation	valorisation	O	_
17	des	de	O	_
18	terres	terre	O	_
19	polluées	polluer	O	_
20	par	par	O	_
21	voie	voie	O	_
22	thermique	thermique	O	_
23	.	.	O	_


#Cette activité a été autorisée par l'arrêté du 08/04/2004.
1	Cette	ce	O	_
2	activité	activité	O	_
3	a	avoir	O	_
4	été	être	O	_
5	autorisée	autoriser	O	_
6	par	par	O	_
7	l'	le	O	_
8	arrêté	arrêté	O	_
9	du	de	O	_
10	08/04/2004	08/04/2004	O	_
11	.	.	O	_


#Le site est en activité, clôturé et gardienné.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	en	en	O	_
5	activité	activité	O	_
6	,	,	O	_
7	clôturé	clôturer	O	_
8	et	et	O	_
9	gardienné	gardienner	O	_
10	.	.	O	_


#A l'issue des phases d'audits menées sur le site par l'entreprise RHODAREC (ancien exploitant), un diagnostic des sols à été réalisé par le BRGM.
1	A	à	O	_
2	l'	le	O	_
3	issue	issue	O	_
4	des	de	O	_
5	phases	phase	O	_
6	d'	de	O	_
7	audits	audit	O	_
8	menées	mener	O	_
9	sur	sur	O	_
10	le	le	O	_
11	site	site	O	_
12	par	par	O	_
13	l'	le	O	_
14	entreprise	entreprise	O	_
15	RHODAREC	RHODAREC	BI	_
16	(	(	O	_
17	ancien	ancien	O	_
18	exploitant	exploitant	O	_
19	)	)	O	_
20	,	,	O	_
21	un	un	O	_
22	diagnostic	diagnostic	O	_
23	des	de	O	_
24	sols	sol	O	_
25	à	à	O	_
26	été	être	O	_
27	réalisé	réaliser	O	_
28	par	par	O	_
29	le	le	BI	_
30	BRGM	BRGM	EI	_
31	.	.	O	_


#6 sondages ont été réalisés jusqu'à une profondeur de 10 m et un piézomètre a été implanté sur le site en complément des 6 puits déjà présent.
1	6	6	O	_
2	sondages	sondage	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	réalisés	réaliser	O	_
6	jusqu'	jusque	O	_
7	à	à	O	_
8	une	un	O	_
9	profondeur	profondeur	O	_
10	de	de	O	_
11	10	10	O	_
12	m	m	O	_
13	et	et	O	_
14	un	un	O	_
15	piézomètre	piézomètre	O	_
16	a	avoir	O	_
17	été	être	O	_
18	implanté	implanter	O	_
19	sur	sur	O	_
20	le	le	O	_
21	site	site	O	_
22	en	en	O	_
23	complément	complément	O	_
24	des	de	O	_
25	6	6	O	_
26	puits	puits	O	_
27	déjà	déjà	O	_
28	présent	présent	O	_
29	.	.	O	_


#Les analyses effectuées sur les différents échantillons ont mis en évidence des pollutions :
1	Les	le	O	_
2	analyses	analyse	O	_
3	effectuées	effectuer	O	_
4	sur	sur	O	_
5	les	le	O	_
6	différents	différent	O	_
7	échantillons	échantillon	O	_
8	ont	avoir	O	_
9	mis	mettre	O	_
10	en	en	O	_
11	évidence	évidence	O	_
12	des	un	O	_
13	pollutions	pollution	O	_
14	:	:	O	_


#.
1	.	.	O	_


#Dans les sols en :
1	Dans	dans	O	_
2	les	le	O	_
3	sols	sol	O	_
4	en	en	O	_
5	:	:	O	_


#- Cuivre (1 380 mg/kg) ;
1	-	-	O	_
2	Cuivre	cuivre	BS	_
3	(	(	O	_
4	1	1	O	_
5	380	380	O	_
6	mg	milligramme	O	_
7	/	sur	O	_
8	kg	kilogramme	O	_
9	)	)	O	_
10	;	;	O	_


#- Cobalt (254 mg/kg) ;
1	-	-	O	_
2	Cobalt	Cobalt	BS	_
3	(	(	O	_
4	254	254	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Baryum (222 mg/kg) ;
1	-	-	O	_
2	Baryum	Baryum	BS	_
3	(	(	O	_
4	222	222	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Zinc (818 mg/kg) ;
1	-	-	O	_
2	Zinc	Zinc	BS	_
3	(	(	O	_
4	818	818	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Molybdène (18 mg/kg) ;
1	-	-	O	_
2	Molybdène	molybdène	BS	_
3	(	(	O	_
4	18	18	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Étain (20 mg/kg) ;
1	-	-	O	_
2	Étain	Étain	BS	_
3	(	(	O	_
4	20	20	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- Polychlorobiphényls (appelés PCB, observés à 2,21 mg/kg) ;
1	-	-	O	_
2	Polychlorobiphényls	polychlorobiphényl	BS	_
3	(	(	O	_
4	appelés	appeler	O	_
5	PCB	pcb	BS	_
6	,	,	O	_
7	observés	observer	O	_
8	à	à	O	_
9	2,21	2,21	O	_
10	mg	milligramme	O	_
11	/	sur	O	_
12	kg	kilogramme	O	_
13	)	)	O	_
14	;	;	O	_


#- 1,1,1-Trichloroéthène (3 800 µg/kg) ;
1	-	-	O	_
2	1,1,1-Trichloroéthène	1,1,1-trichloroéthène	BS	_
3	(	(	O	_
4	3	3	O	_
5	800	800	O	_
6	µg	µg	O	_
7	/	sur	O	_
8	kg	kilogramme	O	_
9	)	)	O	_
10	;	;	O	_


#- 1,2,3-Trichloroéthène (885 µg/kg) ;
1	-	-	O	_
2	1,2,3-Trichloroéthène	1,2,3-trichloroéthène	BS	_
3	(	(	O	_
4	885	885	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- 1,3-Dichlorobenzène (123 µg/kg).
1	-	-	O	_
2	1,3-Dichlorobenzène	1,3-Dichlorobenzène	BS	_
3	(	(	O	_
4	123	123	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	.	.	O	_


#.
1	.	.	O	_


#Dans les eaux souterraines :
1	Dans	dans	O	_
2	les	le	O	_
3	eaux	eau	O	_
4	souterraines	souterrain	O	_
5	:	:	O	_


#- Trichlorométhane (54 µg/l) ;
1	-	-	O	_
2	Trichlorométhane	trichlorométhane	BS	_
3	(	(	O	_
4	54	54	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	l	l	O	_
8	)	)	O	_
9	;	;	O	_


#- Trichloréthylène (ou TCE, 139 µg/l) ;
1	-	-	O	_
2	Trichloréthylène	trichloréthylène	BS	_
3	(	(	O	_
4	ou	ou	BS	_
5	TCE	tce	BS	_
6	,	,	O	_
7	139	139	O	_
8	µg	µg	O	_
9	/	sur	O	_
10	l	l	O	_
11	)	)	O	_
12	;	;	O	_


#- Tétrachloréthylène (ou PCE, 56 µg/kg) ;
1	-	-	O	_
2	Tétrachloréthylène	tétrachloréthylène	BS	_
3	(	(	O	_
4	ou	ou	BS	_
5	PCE	pce	BS	_
6	,	,	O	_
7	56	56	O	_
8	µg	µg	O	_
9	/	sur	O	_
10	kg	kilogramme	O	_
11	)	)	O	_
12	;	;	O	_


#- 1,1,1-Trichloroéthane (316 µg/l) ;
1	-	-	O	_
2	1,1,1-Trichloroéthane	1,1,1-trichloroéthane	BS	_
3	(	(	O	_
4	316	316	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	l	l	O	_
8	)	)	O	_
9	;	;	O	_


#- 1,1-Dichlorométhane (96 µg/l).
1	-	-	O	_
2	1,1-Dichlorométhane	1,1-dichlorométhane	BS	_
3	(	(	O	_
4	96	96	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	l	l	O	_
8	)	)	O	_
9	.	.	O	_


#Les puits perdus du site ont fait l'objet d'un curage la même année.
1	Les	le	O	_
2	puits	puits	O	_
3	perdus	perdre	O	_
4	du	de	O	_
5	site	site	O	_
6	ont	avoir	O	_
7	fait	faire	O	_
8	l'	le	O	_
9	objet	objet	O	_
10	d'	de	O	_
11	un	un	O	_
12	curage	curage	O	_
13	la	le	O	_
14	même	même	O	_
15	année	année	O	_
16	.	.	O	_


#Cette étude a confirmé la présence de solvants chlorés dans les sédiments des puits et dans les sols sous-jacents.
1	Cette	ce	O	_
2	étude	étude	O	_
3	a	avoir	O	_
4	confirmé	confirmer	O	_
5	la	le	O	_
6	présence	présence	O	_
7	de	de	O	_
8	solvants	solvant	BS	_
9	chlorés	chlorer	ES	_
10	dans	dans	O	_
11	les	le	O	_
12	sédiments	sédiment	O	_
13	des	de	O	_
14	puits	puits	O	_
15	et	et	O	_
16	dans	dans	O	_
17	les	le	O	_
18	sols	sol	O	_
19	sous-jacents	sous-jacent	O	_
20	.	.	O	_


#Les éléments suivants ont été observées :
1	Les	le	O	_
2	éléments	élément	O	_
3	suivants	suivant	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	observées	observer	O	_
7	:	:	O	_


#- TCE (22,3 mg/kg) ;
1	-	-	O	_
2	TCE	tce	BS	_
3	(	(	O	_
4	22,3	22,3	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- PCE (40,7 mg/kg) ;
1	-	-	O	_
2	PCE	pce	BS	_
3	(	(	O	_
4	40,7	40,7	O	_
5	mg	milligramme	O	_
6	/	sur	O	_
7	kg	kilogramme	O	_
8	)	)	O	_
9	;	;	O	_


#- 1,1,1- Trichloroéthane (32,3 mg/kg) ;
1	-	-	O	_
2	1,1,1-	1,1,1-	BS	_
3	Trichloroéthane	trichloroéthane	BS	_
4	(	(	O	_
5	32,3	32,3	O	_
6	mg	milligramme	O	_
7	/	sur	O	_
8	kg	kilogramme	O	_
9	)	)	O	_
10	;	;	O	_


#- Tétrachlorure de Carbone (5,1 mg/kg).
1	-	-	O	_
2	Tétrachlorure	tétrachlorure	BS	_
3	de	de	IS	_
4	Carbone	carbone	ES	_
5	(	(	O	_
6	5,1	5,1	O	_
7	mg	milligramme	O	_
8	/	sur	O	_
9	kg	kilogramme	O	_
10	)	)	O	_
11	.	.	O	_


#Des travaux de dépollutions ont été effectués sur le site suite à ces 2 phases d'investigations.
1	Des	un	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	dépollutions	dépollution	O	_
5	ont	avoir	O	_
6	été	être	O	_
7	effectués	effectuer	O	_
8	sur	sur	O	_
9	le	le	O	_
10	site	site	O	_
11	suite	suite	O	_
12	à	à	O	_
13	ces	ce	O	_
14	2	2	O	_
15	phases	phase	O	_
16	d'	de	O	_
17	investigations	investigation	O	_
18	.	.	O	_


#Ils ont été menés par la société ANTEA en 1995 et ont consisté en l'excavation des terres contaminées.
1	Ils	il	O	_
2	ont	avoir	O	_
3	été	être	O	_
4	menés	mener	O	_
5	par	par	O	_
6	la	le	BI	_
7	société	société	II	_
8	ANTEA	ANTEA	EI	_
9	en	en	O	_
10	1995	1995	O	_
11	et	et	O	_
12	ont	avoir	O	_
13	consisté	consister	O	_
14	en	en	O	_
15	l'	le	O	_
16	excavation	excavation	O	_
17	des	de	O	_
18	terres	terre	O	_
19	contaminées	contaminer	O	_
20	.	.	O	_


#Celles-ci ont ensuite été acheminées au centre de traitement thermique ECOTECHNIK BADEM B.
1	Celles	celui	O	_
2	-	-	O	_
3	ci	ci	O	_
4	ont	avoir	O	_
5	ensuite	ensuite	O	_
6	été	être	O	_
7	acheminées	acheminer	O	_
8	au	au	O	_
9	centre	centre	O	_
10	de	de	O	_
11	traitement	traitement	O	_
12	thermique	thermique	O	_
13	ECOTECHNIK	ECOTECHNIK	EI	_
14	BADEM	BADEM	EI	_
15	B.	B.	EI	_


# puis renvoyées sur le site.
1	 	 	O	_
2	puis	puis	O	_
3	renvoyées	renvoyer	O	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	.	.	O	_


#Au total, prés de 1 500 tonnes de terres ont ainsi été traitées.
1	Au	au	O	_
2	total	total	O	_
3	,	,	O	_
4	prés	prés	O	_
5	de	de	O	_
6	1	1	O	_
7	500	500	O	_
8	tonnes	tonne	O	_
9	de	de	O	_
10	terres	terre	O	_
11	ont	avoir	O	_
12	ainsi	ainsi	O	_
13	été	être	O	_
14	traitées	traiter	O	_
15	.	.	O	_


#Les analyses effectuées en fond de fouilles ont révélé des teneur en PCB atteignant encore jusqu'à 140 mg/kg.
1	Les	le	O	_
2	analyses	analyse	O	_
3	effectuées	effectuer	O	_
4	en	en	O	_
5	fond	fond	O	_
6	de	de	O	_
7	fouilles	fouille	O	_
8	ont	avoir	O	_
9	révélé	révéler	O	_
10	des	un	O	_
11	teneur	teneur	O	_
12	en	en	O	_
13	PCB	pcb	BS	_
14	atteignant	atteindre	O	_
15	encore	encore	O	_
16	jusqu'	jusque	O	_
17	à	à	O	_
18	140	140	O	_
19	mg	milligramme	O	_
20	/	sur	O	_
21	kg	kilogramme	O	_
22	.	.	O	_


#Ce site a été sélectionné au titre de la circulaire du 03/04/1996.
1	Ce	ce	O	_
2	site	site	O	_
3	a	avoir	O	_
4	été	être	O	_
5	sélectionné	sélectionner	O	_
6	au	au	O	_
7	titre	titre	O	_
8	de	de	O	_
9	la	le	O	_
10	circulaire	circulaire	O	_
11	du	de	O	_
12	03/04/1996	03/04/1996	O	_
13	.	.	O	_


#Cette circulaire prévoit la réalisation de diagnostics initiaux et de l'évaluation simplifiée des risques sur les sites industriels en activité.
1	Cette	ce	O	_
2	circulaire	circulaire	O	_
3	prévoit	prévoir	O	_
4	la	le	O	_
5	réalisation	réalisation	O	_
6	de	de	O	_
7	diagnostics	diagnostic	O	_
8	initiaux	initial	O	_
9	et	et	O	_
10	de	de	O	_
11	l'	le	O	_
12	évaluation	évaluation	O	_
13	simplifiée	simplifier	O	_
14	des	de	O	_
15	risques	risque	O	_
16	sur	sur	O	_
17	les	le	O	_
18	sites	site	O	_
19	industriels	industriel	O	_
20	en	en	O	_
21	activité	activité	O	_
22	.	.	O	_


#L'objectif de ces études est de classer les sites, au regard de la pollution du sol et du sous–sol en trois groupes
1	L'	le	O	_
2	objectif	objectif	O	_
3	de	de	O	_
4	ces	ce	O	_
5	études	étude	O	_
6	est	être	O	_
7	de	de	O	_
8	classer	classer	O	_
9	les	le	O	_
10	sites	site	O	_
11	,	,	O	_
12	au	au	O	_
13	regard	regard	O	_
14	de	de	O	_
15	la	le	O	_
16	pollution	pollution	O	_
17	du	de	O	_
18	sol	sol	O	_
19	et	et	O	_
20	du	de	O	_
21	sous–sol	sous–sol	O	_
22	en	en	O	_
23	trois	trois	O	_
24	groupes	groupe	O	_


#- Les sites "banalisables" pour l'usage déclaré (actuel ou prévu)
1	-	-	O	_
2	Les	le	O	_
3	sites	site	O	_
4	"	"	O	_
5	banalisables	banalisable	O	_
6	"	"	O	_
7	pour	pour	O	_
8	l'	le	O	_
9	usage	usage	O	_
10	déclaré	déclarer	O	_
11	(	(	O	_
12	actuel	actuel	O	_
13	ou	ou	O	_
14	prévu	prévoir	O	_
15	)	)	O	_


#- Les sites à surveiller
1	-	-	O	_
2	Les	le	O	_
3	sites	site	O	_
4	à	à	O	_
5	surveiller	surveiller	O	_


#- Les sites nécessitant des investigations approfondies.
1	-	-	O	_
2	Les	le	O	_
3	sites	site	O	_
4	nécessitant	nécessiter	O	_
5	des	un	O	_
6	investigations	investigation	O	_
7	approfondies	approfondi	O	_
8	.	.	O	_


#165 entreprises ont été proposées en Rhône-Alpes.
1	165	165	O	_
2	entreprises	entreprise	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	proposées	proposer	O	_
6	en	en	O	_
7	Rhône	Rhône	O	_
8	-	-	O	_
9	Alpes	Alpes	O	_
10	.	.	O	_


#Les études de sol n'ont cependant pas été prescrites à l'exploitant et ceci après avis du Conseil Départemental d'Hygiène du 21/04/1998 car celui ci avait transmis un audit environnemental équivalent à ce qui pouvait lui être demandé en avril 1993.
1	Les	le	O	_
2	études	étude	O	_
3	de	de	O	_
4	sol	sol	O	_
5	n'	n'	O	_
6	ont	avoir	O	_
7	cependant	cependant	O	_
8	pas	pas	O	_
9	été	être	O	_
10	prescrites	prescrire	O	_
11	à	à	O	_
12	l'	le	O	_
13	exploitant	exploitant	O	_
14	et	et	O	_
15	ceci	ceci	O	_
16	après	après	O	_
17	avis	avis	O	_
18	du	de	O	_
19	Conseil	conseil	BI	_
20	Départemental	départemental	EI	_
21	d'	de	O	_
22	Hygiène	hygiène	O	_
23	du	de	O	_
24	21/04/1998	21/04/1998	O	_
25	car	car	O	_
26	celui	celui	O	_
27	ci	ci	O	_
28	avait	avoir	O	_
29	transmis	transmettre	O	_
30	un	un	O	_
31	audit	audit	O	_
32	environnemental	environnemental	O	_
33	équivalent	équivalent	O	_
34	à	à	O	_
35	ce	ce	O	_
36	qui	qui	O	_
37	pouvait	pouvoir	O	_
38	lui	lui	O	_
39	être	être	O	_
40	demandé	demander	O	_
41	en	en	O	_
42	avril	avril	O	_
43	1993	1993	O	_
44	.	.	O	_


#Une seconde phase de dépollution s'est tenu en 1999, piloté par le bureau d'étude CALIA.
1	Une	un	O	_
2	seconde	second	O	_
3	phase	phase	O	_
4	de	de	O	_
5	dépollution	dépollution	O	_
6	s'	se	O	_
7	est	être	O	_
8	tenu	tenir	O	_
9	en	en	O	_
10	1999	1999	O	_
11	,	,	O	_
12	piloté	piloter	O	_
13	par	par	O	_
14	le	le	O	_
15	bureau	bureau	O	_
16	d'	de	O	_
17	étude	étude	O	_
18	CALIA	CALIA	EI	_
19	.	.	O	_


#20 m3 de terres ont alors été excavées puis acheminées en centre de traitement adapté.
1	20	20	O	_
2	m3	m3	O	_
3	de	de	O	_
4	terres	terre	O	_
5	ont	avoir	O	_
6	alors	alors	O	_
7	été	être	O	_
8	excavées	excaver	O	_
9	puis	puis	O	_
10	acheminées	acheminer	O	_
11	en	en	O	_
12	centre	centre	O	_
13	de	de	O	_
14	traitement	traitement	O	_
15	adapté	adapter	O	_
16	.	.	O	_


#Aucune analyse n'a été effectuée en fond de fouille.
1	Aucune	aucun	O	_
2	analyse	analyse	O	_
3	n'	n'	O	_
4	a	avoir	O	_
5	été	être	O	_
6	effectuée	effectuer	O	_
7	en	en	O	_
8	fond	fond	O	_
9	de	de	O	_
10	fouille	fouille	O	_
11	.	.	O	_


#Au vu des conditions d'exploitation et du non-respect de certaines prescriptions de l'arrêté préfectoral d'exploitation daté du 19 juillet 1994, M le Préfet du Rhône a ordonné à la société BLAGDEN PACKAGING LYON, au cours de l'année 2000, la suspension de l'activité de brûlage des fûts.
1	Au	au	O	_
2	vu	vu	O	_
3	des	de	O	_
4	conditions	condition	O	_
5	d'	de	O	_
6	exploitation	exploitation	O	_
7	et	et	O	_
8	du	de	O	_
9	non-respect	non-respect	O	_
10	de	de	O	_
11	certaines	certain	O	_
12	prescriptions	prescription	O	_
13	de	de	O	_
14	l'	le	O	_
15	arrêté	arrêté	O	_
16	préfectoral	préfectoral	O	_
