
#67.0104
#Terril situé sur l'ancien siège Daniel Mieg de l'ancienne exploitation pétrolière de Pechelbronn, à proximité des puits III et VII.
1	Terril	Terril	O	_
13	(	(	O	_
14	rivière	rivière	O	_
15	la	le	O	_
16	Sarre	Sarre	O	_
17	)	)	O	_
18	.	.	O	_


#L'arrêté préfectoral du 25/01/94 a prescrit une étude d'impact des matériaux stockés et une étude sur le réaménagement et la revégétalisation des digues.
1	L'	le	O	_
2	arrêté	arrêté	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	25/01/94	25/01/94	O	_
6	a	avoir	O	_
7	prescrit	prescrire	O	_
8	une	un	O	_
9	étude	étude	O	_
10	d'	de	O	_
11	impact	impact	O	_
12	des	de	O	_
13	matériaux	matériau	O	_
14	stockés	stocker	O	_
15	et	et	O	_
16	une	un	O	_
17	étude	étude	O	_
18	sur	sur	O	_
19	le	le	O	_
20	réaménagement	réaménagement	O	_
21	et	et	O	_
22	la	le	O	_
23	revégétalisation	revégétalisation	O	_
24	des	de	O	_
25	digues	digue	O	_
26	.	.	O	_


#L'impact des bassins sur les eaux se traduit essentiellement par une pollution saline.
1	L'	le	O	_
2	impact	impact	O	_
3	des	de	O	_
4	bassins	bassin	O	_
5	sur	sur	O	_
6	les	le	O	_
7	eaux	eau	O	_
8	se	se	O	_
9	traduit	traduire	O	_
10	essentiellement	essentiellement	O	_
11	par	par	O	_
12	une	un	O	_
13	pollution	pollution	O	_
14	saline	salin	O	_
15	.	.	O	_


#Le site a été revégétalisé selon un programme étalé sur plusieurs années, sous la direction de l’ONF.
1	Le	le	O	_
2	site	site	O	_
3	a	avoir	O	_
4	été	être	O	_
5	revégétalisé	revégétaliser	O	_
6	selon	selon	O	_
7	un	un	O	_
8	programme	programme	O	_
9	étalé	étaler	O	_
10	sur	sur	O	_
11	plusieurs	plusieurs	O	_
12	années	année	O	_
13	,	,	O	_
14	sous	sous	O	_
15	la	le	O	_
16	direction	direction	O	_
17	de	de	O	_
18	l’	l’	O	_
19	ONF	ONF	EI	_
20	.	.	O	_


#Une étude de sols et une évaluation simplifiée des risques ont été prescrites par arrêté préfectoral du 17/12/98.
1	Une	un	O	_
2	étude	étude	O	_
3	de	de	O	_
4	sols	sol	O	_
5	et	et	O	_
6	une	un	O	_
7	évaluation	évaluation	O	_
8	simplifiée	simplifier	O	_
9	des	de	O	_
10	risques	risque	O	_
11	ont	avoir	O	_
12	été	être	O	_
13	prescrites	prescrire	O	_
14	par	par	O	_
15	arrêté	arrêté	O	_
16	préfectoral	préfectoral	O	_
17	du	de	O	_
18	17/12/98	17/12/98	O	_
19	.	.	O	_


#Ces études ont été remises fin 1999.
1	Ces	ce	O	_
2	études	étude	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	remises	remettre	O	_
6	fin	fin	O	_
7	1999	1999	O	_
8	.	.	O	_


#Elles ont confirmé que les risques sont limités et que la pollution saline issue du site est le principal problème pour le milieu extérieur (ESR classe 2).
1	Elles	lui	O	_
2	ont	avoir	O	_
3	confirmé	confirmer	O	_
4	que	que	O	_
5	les	le	O	_
6	risques	risque	O	_
7	sont	être	O	_
8	limités	limité	O	_
9	et	et	O	_
10	que	que	O	_
11	la	le	O	_
12	pollution	pollution	O	_
13	saline	salin	O	_
14	issue	issu	O	_
15	du	de	O	_
16	site	site	O	_
17	est	être	O	_
18	le	le	O	_
19	principal	principal	O	_
20	problème	problème	O	_
21	pour	pour	O	_
22	le	le	O	_
23	milieu	milieu	O	_
24	extérieur	extérieur	O	_
25	(	(	O	_
26	ESR	esr	O	_
27	classe	classe	O	_
28	2	2	O	_
29	)	)	O	_
30	.	.	O	_


#Suite à ces études un programme de surveillance du site portant sur les eaux superficielles et souterraines, a été instauré par arrêté préfectoral du 05/07/2001.
1	Suite	suite	O	_
2	à	à	O	_
3	ces	ce	O	_
4	études	étude	O	_
5	un	un	O	_
6	programme	programme	O	_
7	de	de	O	_
8	surveillance	surveillance	O	_
9	du	de	O	_
10	site	site	O	_
11	portant	porter	O	_
12	sur	sur	O	_
13	les	le	O	_
14	eaux	eau	O	_
15	superficielles	superficiel	O	_
16	et	et	O	_
17	souterraines	souterrain	O	_
18	,	,	O	_
19	a	avoir	O	_
20	été	être	O	_
21	instauré	instaurer	O	_
22	par	par	O	_
23	arrêté	arrêté	O	_
24	préfectoral	préfectoral	O	_
25	du	de	O	_
26	05/07/2001	05/07/2001	O	_
27	.	.	O	_


#Cinq piézomètres (fréquence semestrielle) et cinq points de prélèvements en surface (fréquence bimestrielle) sont suivis pour le pH, les chlorures et les hydrocarbures totaux.
1	Cinq	Cinq	O	_
2	piézomètres	piézomètre	O	_
3	(	(	O	_
4	fréquence	fréquence	O	_
5	semestrielle	semestriel	O	_
6	)	)	O	_
7	et	et	O	_
8	cinq	cinq	O	_
9	points	point	O	_
10	de	de	O	_
11	prélèvements	prélèvement	O	_
12	en	en	O	_
13	surface	surface	O	_
14	(	(	O	_
15	fréquence	fréquence	O	_
16	bimestrielle	bimestriel	O	_
17	)	)	O	_
18	sont	être	O	_
19	suivis	suivre	O	_
20	pour	pour	O	_
21	le	le	O	_
22	pH	ph	O	_
23	,	,	O	_
24	les	le	O	_
25	chlorures	chlorure	BS	_
26	et	et	O	_
27	les	le	O	_
28	hydrocarbures	hydrocarbure	BS	_
29	totaux	total	ES	_
30	.	.	O	_


#Les niveaux piézométriques sont également suivis.
1	Les	le	O	_
2	niveaux	niveau	O	_
3	piézométriques	piézométrique	O	_
4	sont	être	O	_
5	également	également	O	_
6	suivis	suivre	O	_
7	.	.	O	_


#Ce site fait l'objet d'un suivi régulier et n'appelle pas actuellement, d'actions particulières.
1	Ce	ce	O	_
2	site	site	O	_
3	fait	faire	O	_
4	l'	le	O	_
5	objet	objet	O	_
6	d'	de	O	_
7	un	un	O	_
8	suivi	suivi	O	_
9	régulier	régulier	O	_
10	et	et	O	_
11	n'	n'	O	_
12	appelle	appeler	O	_
13	pas	pas	O	_
14	actuellement	actuellement	O	_
15	,	,	O	_
16	d'	d'	O	_
17	actions	action	O	_
18	particulières	particulier	O	_
19	.	.	O	_


#68.0090
#ZUNDEL KOHLER exploite le site (dépôts de produits chimiques) depuis 1896; cet établissement était un établissement soumis à Autorisation au titre ICPE.
1	ZUNDEL	ZUNDEL	EI	_
2	KOHLER	KOHLER	EI	_
3	exploite	exploite	O	_
4	le	le	O	_
5	site	site	O	_
6	(	(	O	_
7	dépôts	dépôt	O	_
8	de	de	O	_
9	produits	produit	BU	_
10	chimiques	chimique	EU	_
11	)	)	O	_
12	depuis	depuis	O	_
13	1896	1896	O	_
14	;	;	O	_
15	cet	ce	O	_
16	établissement	établissement	O	_
17	était	être	O	_
18	un	un	O	_
19	établissement	établissement	O	_
20	soumis	soumettre	O	_
21	à	à	O	_
22	Autorisation	autorisation	O	_
23	au	au	O	_
24	titre	titre	O	_
25	ICPE	ICPE	O	_
26	.	.	O	_


#Le site est soumis à la réalisation d'une ESR par arrêté préfectoral du 5/05/2000.
1	Le	le	O	_
2	site	site	O	_
3	est	être	O	_
4	soumis	soumettre	O	_
5	à	à	O	_
6	la	le	O	_
7	réalisation	réalisation	O	_
8	d'	de	O	_
9	une	un	O	_
10	ESR	esr	O	_
11	par	par	O	_
12	arrêté	arrêté	O	_
13	préfectoral	préfectoral	O	_
14	du	de	O	_
15	5/05/2000	5/05/2000	O	_
16	.	.	O	_


#Le diagnostic initial et le rapport d'étape ont été remis en février 2002.
1	Le	le	O	_
2	diagnostic	diagnostic	O	_
3	initial	initial	O	_
4	et	et	O	_
5	le	le	O	_
6	rapport	rapport	O	_
7	d'	de	O	_
8	étape	étape	O	_
9	ont	avoir	O	_
10	été	être	O	_
11	remis	remettre	O	_
12	en	en	O	_
13	février	février	O	_
14	2002	2002	O	_
15	.	.	O	_


#ls ont fait l'objet d'observations (pour compléments, correction, etc) en avril 2002.
1	ls	ls	O	_
2	ont	avoir	O	_
3	fait	faire	O	_
4	l'	le	O	_
5	objet	objet	O	_
6	d'	de	O	_
7	observations	observation	O	_
8	(	(	O	_
9	pour	pour	O	_
10	compléments	complément	O	_
11	,	,	O	_
12	correction	correction	O	_
13	,	,	O	_
14	etc	etc	O	_
15	)	)	O	_
16	en	en	O	_
17	avril	avril	O	_
18	2002	2002	O	_
19	.	.	O	_


#L'évaluation complétée a été remise fin septembre 2002 et a été rééxaminé.
1	L'	le	O	_
2	évaluation	évaluation	O	_
3	complétée	compléter	O	_
4	a	avoir	O	_
5	été	être	O	_
6	remise	remettre	O	_
7	fin	fin	O	_
8	septembre	septembre	O	_
9	2002	2002	O	_
10	et	et	O	_
11	a	avoir	O	_
12	été	être	O	_
13	rééxaminé	rééxaminer	O	_
14	.	.	O	_


#De nouveaux compléments ont été demandés à l'exploitant en décembre 2003.
1	De	de	O	_
2	nouveaux	nouveau	O	_
3	compléments	complément	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	demandés	demander	O	_
7	à	à	O	_
8	l'	le	O	_
9	exploitant	exploitant	O	_
10	en	en	O	_
11	décembre	décembre	O	_
12	2003	2003	O	_
13	.	.	O	_


#Une version définitive de l'évaluation simplifiée des risques a été remise le 27 janvier 2004 et conclut au classement en 1 du site pour la source tétrachloroéthylène pour l'usage AEP et usage autre AEP.
1	Une	un	O	_
2	version	version	O	_
3	définitive	définitif	O	_
4	de	de	O	_
5	l'	le	O	_
6	évaluation	évaluation	O	_
7	simplifiée	simplifier	O	_
8	des	de	O	_
9	risques	risque	O	_
10	a	avoir	O	_
11	été	être	O	_
12	remise	remettre	O	_
13	le	le	O	_
14	27	27	O	_
15	janvier	janvier	O	_
16	2004	2004	O	_
17	et	et	O	_
18	conclut	conclure	O	_
19	au	au	O	_
20	classement	classement	O	_
21	en	en	O	_
22	1	1	O	_
23	du	de	O	_
24	site	site	O	_
25	pour	pour	O	_
26	la	le	O	_
27	source	source	O	_
28	tétrachloroéthylène	tétrachloroéthylène	BS	_
29	pour	pour	O	_
30	l'	le	O	_
31	usage	usage	O	_
32	AEP	aep	O	_
33	et	et	O	_
34	usage	usage	O	_
35	autre	autre	O	_
36	AEP	aep	O	_
37	.	.	O	_


#La réalisation d'une EDR a été imposée par APC du 31/03/2005.
1	La	le	O	_
2	réalisation	réalisation	O	_
3	d'	de	O	_
4	une	un	O	_
5	EDR	edr	O	_
6	a	avoir	O	_
7	été	être	O	_
8	imposée	imposer	O	_
9	par	par	O	_
10	APC	APC	O	_
11	du	de	O	_
12	31/03/2005	31/03/2005	O	_
13	.	.	O	_


#Compte tenu d'une évolution à la baisse des activités, l'établissement a basculé sous le régime de la "Déclaration".
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	d'	de	O	_
4	une	un	O	_
5	évolution	évolution	O	_
6	à	à	O	_
7	la	le	O	_
8	baisse	baisse	O	_
9	des	de	O	_
10	activités	activité	O	_
11	,	,	O	_
12	l'	le	O	_
13	établissement	établissement	O	_
14	a	avoir	O	_
15	basculé	basculer	O	_
16	sous	sous	O	_
17	le	le	O	_
18	régime	régime	O	_
19	de	de	O	_
20	la	le	O	_
21	"	"	O	_
22	Déclaration	déclaration	O	_
23	"	"	O	_
24	.	.	O	_


#Ce changement réglementaire a été acté dans l'arrêté préfectoral en date du 12/02/2008 qui prenait acte des résultats des études et suivis antérieurs sur la pollution des sols et des eaux souterraines et prescrivait des investigations et études complémentaires pour la protection de la ressource en eaux.
1	Ce	ce	O	_
2	changement	changement	O	_
3	réglementaire	réglementaire	O	_
4	a	avoir	O	_
5	été	être	O	_
6	acté	acter	O	_
7	dans	dans	O	_
8	l'	le	O	_
9	arrêté	arrêté	O	_
10	préfectoral	préfectoral	O	_
11	en	en	O	_
12	date	date	O	_
13	du	de	O	_
14	12/02/2008	12/02/2008	O	_
15	qui	qui	O	_
16	prenait	prendre	O	_
17	acte	acte	O	_
18	des	de	O	_
19	résultats	résultat	O	_
20	des	de	O	_
21	études	étude	O	_
22	et	et	O	_
23	suivis	suivi	O	_
24	antérieurs	antérieur	O	_
25	sur	sur	O	_
26	la	le	O	_
27	pollution	pollution	O	_
28	des	de	O	_
29	sols	sol	O	_
30	et	et	O	_
31	des	de	O	_
32	eaux	eau	O	_
33	souterraines	souterrain	O	_
34	et	et	O	_
35	prescrivait	prescrire	O	_
36	des	un	O	_
37	investigations	investigation	O	_
38	et	et	O	_
39	études	étude	O	_
40	complémentaires	complémentaire	O	_
41	pour	pour	O	_
42	la	le	O	_
43	protection	protection	O	_
44	de	de	O	_
45	la	le	O	_
46	ressource	ressource	O	_
47	en	en	O	_
48	eaux	eau	O	_
49	.	.	O	_


#Les mesures de suivi et d'autosurveillance des eaux souterraines ont été revues, et sont actuellement réglementées par l'arrêté préfectoral complémentaire du 11/10/2011.
1	Les	le	O	_
2	mesures	mesure	O	_
3	de	de	O	_
4	suivi	suivi	O	_
5	et	et	O	_
6	d'	de	O	_
7	autosurveillance	autosurveillance	O	_
8	des	de	O	_
9	eaux	eau	O	_
10	souterraines	souterrain	O	_
11	ont	avoir	O	_
12	été	être	O	_
13	revues	revoir	O	_
14	,	,	O	_
15	et	et	O	_
16	sont	être	O	_
17	actuellement	actuellement	O	_
18	réglementées	réglementer	O	_
19	par	par	O	_
20	l'	le	O	_
21	arrêté	arrêté	O	_
22	préfectoral	préfectoral	O	_
23	complémentaire	complémentaire	O	_
24	du	de	O	_
25	11/10/2011	11/10/2011	O	_
26	.	.	O	_


#Ce dernier définit le réseau de surveillance piézométrique et le contrôle des eaux souterraines à réaliser.
1	Ce	ce	O	_
2	dernier	dernier	O	_
3	définit	définir	O	_
4	le	le	O	_
5	réseau	réseau	O	_
6	de	de	O	_
7	surveillance	surveillance	O	_
8	piézométrique	piézométrique	O	_
9	et	et	O	_
10	le	le	O	_
11	contrôle	contrôle	O	_
12	des	de	O	_
13	eaux	eau	O	_
14	souterraines	souterrain	O	_
15	à	à	O	_
16	réaliser	réaliser	O	_
17	.	.	O	_


#Il prévoit la mise en place de deux piézomètres supplémentaires (soient 13 ouvrages de surveillance au total), la réalisation d'un pompage provisoire avec traitement au niveau du piézomètre situé sur la zone de plus forte pollution,et la réalisation d'un rapport d'études permettant de définir le panache de pollution et l'efficacité de la mise en place d'une barrière hydraulique dans un délais de 6 mois.
1	Il	il	O	_
2	prévoit	prévoir	O	_
3	la	le	O	_
4	mise	mise	O	_
5	en	en	O	_
6	place	place	O	_
7	de	de	O	_
8	deux	deux	O	_
9	piézomètres	piézomètre	O	_
10	supplémentaires	supplémentaire	O	_
11	(	(	O	_
12	soient	être	O	_
13	13	13	O	_
14	ouvrages	ouvrage	O	_
15	de	de	O	_
16	surveillance	surveillance	O	_
17	au	au	O	_
18	total	total	O	_
19	)	)	O	_
20	,	,	O	_
21	la	le	O	_
22	réalisation	réalisation	O	_
23	d'	de	O	_
24	un	un	O	_
25	pompage	pompage	O	_
26	provisoire	provisoire	O	_
27	avec	avec	O	_
28	traitement	traitement	O	_
29	au	au	O	_
30	niveau	niveau	O	_
31	du	de	O	_
32	piézomètre	piézomètre	O	_
33	situé	situer	O	_
34	sur	sur	O	_
35	la	le	O	_
36	zone	zone	O	_
37	de	de	O	_
38	plus	plus	O	_
39	forte	fort	O	_
40	pollution	pollution	O	_
41	,	,	O	_
42	et	et	O	_
43	la	le	O	_
44	réalisation	réalisation	O	_
45	d'	de	O	_
46	un	un	O	_
47	rapport	rapport	O	_
48	d'	de	O	_
49	études	étude	O	_
50	permettant	permettre	O	_
51	de	de	O	_
52	définir	définir	O	_
53	le	le	O	_
54	panache	panache	O	_
55	de	de	O	_
56	pollution	pollution	O	_
57	et	et	O	_
58	l'	le	O	_
59	efficacité	efficacité	O	_
60	de	de	O	_
61	la	le	O	_
62	mise	mise	O	_
63	en	en	O	_
64	place	place	O	_
65	d'	de	O	_
66	une	un	O	_
67	barrière	barrière	O	_
68	hydraulique	hydraulique	O	_
69	dans	dans	O	_
70	un	un	O	_
71	délais	délai	O	_
72	de	de	O	_
73	6	6	O	_
74	mois	mois	O	_
75	.	.	O	_


#Différentes zones contaminées par des produits basiques ont été détectées.
1	Différentes	différent	O	_
2	zones	zone	O	_
3	contaminées	contaminer	O	_
4	par	par	O	_
5	des	un	O	_
6	produits	produit	O	_
7	basiques	basique	O	_
8	ont	avoir	O	_
9	été	être	O	_
10	détectées	détecter	O	_
11	.	.	O	_


#Une surveillance de la qualité des eaux souterraines à l'aval de l'établissement, prescrite depuis de nombreuses années, détecte des traces de solvants chlorés; cette surveillance était assurée de façon régulière.
1	Une	un	O	_
2	surveillance	surveillance	O	_
3	de	de	O	_
4	la	le	O	_
5	qualité	qualité	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	à	à	O	_
10	l'	le	O	_
11	aval	aval	O	_
12	de	de	O	_
13	l'	le	O	_
14	établissement	établissement	O	_
15	,	,	O	_
16	prescrite	prescrire	O	_
17	depuis	depuis	O	_
18	de	de	O	_
19	nombreuses	nombreux	O	_
20	années	année	O	_
21	,	,	O	_
22	détecte	détecte	O	_
23	des	un	BU	_
24	traces	trace	IU	_
25	de	de	IU	_
26	solvants	solvant	EU	_
27	chlorés	chlorer	EU	_
28	;	;	O	_
29	cette	ce	O	_
30	surveillance	surveillance	O	_
31	était	être	O	_
32	assurée	assurer	O	_
33	de	de	O	_
34	façon	façon	O	_
35	régulière	régulier	O	_
36	.	.	O	_


#Elle traduisaitt que la Somme Trichloroéthylène(TCE) + Tétrachloroéthylène(PCE) pouvait parfois être supérieure à la norme de potabilité de 10 µg/l (à une époque ou cetet avleur n'était pas considérée comme valeur limite de potabilité).
1	Elle	lui	O	_
2	traduisaitt	traduisaitt	O	_
3	que	que	O	_
4	la	le	O	_
5	Somme	somme	O	_
6	Trichloroéthylène(TCE	trichloroéthylène(tce	BS	_
7	)	)	O	_
8	+	plus	O	_
9	Tétrachloroéthylène(PCE	tétrachloroéthylène(pce	BS	_
10	)	)	O	_
11	pouvait	pouvoir	O	_
12	parfois	parfois	O	_
13	être	être	O	_
14	supérieure	supérieur	O	_
15	à	à	O	_
16	la	le	O	_
17	norme	norme	O	_
18	de	de	O	_
19	potabilité	potabilité	O	_
20	de	de	O	_
21	10	10	O	_
22	µg	µg	O	_
23	/	sur	O	_
24	l	l	O	_
25	(	(	O	_
26	à	à	O	_
27	une	un	O	_
28	époque	époque	O	_
29	ou	ou	O	_
30	cetet	cetet	O	_
31	avleur	avleur	O	_
32	n'	n'	O	_
33	était	être	O	_
34	pas	pas	O	_
35	considérée	considérer	O	_
36	comme	comme	O	_
37	valeur	valeur	O	_
38	limite	limite	O	_
39	de	de	O	_
40	potabilité	potabilité	O	_
41	)	)	O	_
42	.	.	O	_


#L'évaluation simplifiée des risques classe le site en "1" s'agissant de la source en tétrachloroéthylène pour un usage AEP et usage autre AEP.
1	L'	le	O	_
2	évaluation	évaluation	O	_
3	simplifiée	simplifier	O	_
4	des	de	O	_
5	risques	risque	O	_
6	classe	classer	O	_
7	le	le	O	_
8	site	site	O	_
9	en	en	O	_
10	"	"	O	_
11	1	1	O	_
12	"	"	O	_
13	s'	se	O	_
14	agissant	agir	O	_
15	de	de	O	_
16	la	le	O	_
17	source	source	O	_
18	en	en	O	_
19	tétrachloroéthylène	tétrachloroéthylène	BS	_
20	pour	pour	O	_
21	un	un	O	_
22	usage	usage	O	_
23	AEP	aep	O	_
24	et	et	O	_
25	usage	usage	O	_
26	autre	autre	O	_
27	AEP	aep	O	_
28	.	.	O	_


#La société a fait l'objet d'un arrêté préfectoral complémentaire le 31 mars 2005 lui imposant la réalisation d'un étude détaillée des risques et le renforcement de la surveillance de la qualité des eaux souterraines sur les éléments de dégradation des solvants chlorés: 1,2 cis Dichloroéthylène, chlorure de vinyle.
1	La	le	O	_
2	société	société	O	_
3	a	avoir	O	_
4	fait	faire	O	_
5	l'	le	O	_
6	objet	objet	O	_
7	d'	de	O	_
8	un	un	O	_
9	arrêté	arrêté	O	_
10	préfectoral	préfectoral	O	_
11	complémentaire	complémentaire	O	_
12	le	le	O	_
13	31	31	O	_
14	mars	mars	O	_
15	2005	2005	O	_
16	lui	lui	O	_
17	imposant	imposer	O	_
18	la	le	O	_
19	réalisation	réalisation	O	_
20	d'	de	O	_
21	un	un	O	_
22	étude	étude	O	_
23	détaillée	détaillé	O	_
24	des	de	O	_
25	risques	risque	O	_
26	et	et	O	_
27	le	le	O	_
28	renforcement	renforcement	O	_
29	de	de	O	_
30	la	le	O	_
31	surveillance	surveillance	O	_
32	de	de	O	_
33	la	le	O	_
34	qualité	qualité	O	_
35	des	de	O	_
36	eaux	eau	O	_
37	souterraines	souterrain	O	_
38	sur	sur	O	_
39	les	le	BU	_
40	éléments	élément	IU	_
41	de	de	IU	_
42	dégradation	dégradation	EU	_
43	des	de	O	_
44	solvants	solvant	BS	_
45	chlorés	chlorer	BS	_
46	:	:	BS	_
47	1,2	1,2	BS	_
48	cis	ci	BS	_
49	Dichloroéthylène	dichloroéthylène	BS	_
50	,	,	O	_
51	chlorure	chlorure	BS	_
52	de	de	BS	_
53	vinyle	vinyle	BS	_
54	.	.	O	_


#A ce jour les études n'ont pas été remises (mesures de consignation engagée);  toutefois le réseau de surveillance , sur le site, a été étendu à 4 puits de contrôle.
1	A	à	O	_
2	ce	ce	O	_
3	jour	jour	O	_
4	les	le	O	_
5	études	étude	O	_
6	n'	n'	O	_
7	ont	avoir	O	_
8	pas	pas	O	_
9	été	être	O	_
10	remises	remettre	O	_
11	(	(	O	_
12	mesures	mesure	O	_
13	de	de	O	_
14	consignation	consignation	O	_
15	engagée	engager	O	_
16	)	)	O	_
17	;	;	O	_
18	 	 	O	_
19	toutefois	toutefois	O	_
20	le	le	O	_
21	réseau	réseau	O	_
22	de	de	O	_
23	surveillance	surveillance	O	_
24	,	,	O	_
25	sur	sur	O	_
26	le	le	O	_
27	site	site	O	_
28	,	,	O	_
29	a	avoir	O	_
30	été	être	O	_
31	étendu	étendre	O	_
32	à	à	O	_
33	4	4	O	_
34	puits	puits	O	_
35	de	de	O	_
36	contrôle	contrôle	O	_
37	.	.	O	_


#Même si la qualité de l'eau souterraine en amont du site (Pz 4136X0804)  peut présenter une concentration en Somme TCE+PCE proche de 9 µg/l (campagne de Novembre2008):
1	Même	même	O	_
2	si	si	O	_
3	la	le	O	_
4	qualité	qualité	O	_
5	de	de	O	_
6	l'	le	O	_
7	eau	eau	O	_
8	souterraine	souterrain	O	_
9	en	en	O	_
10	amont	amont	O	_
11	du	de	O	_
12	site	site	O	_
13	(	(	O	_
14	Pz	pz	O	_
15	4136X0804	4136x0804	O	_
16	)	)	O	_
17	 	 	O	_
18	peut	pouvoir	O	_
19	présenter	présenter	O	_
20	une	un	O	_
21	concentration	concentration	O	_
22	en	en	BS	_
23	Somme	Somme	BS	_
24	TCE+PCE	TCE+PCE	BS	_
25	proche	proche	O	_
26	de	de	O	_
27	9	9	O	_
28	µg	µg	O	_
29	/	sur	O	_
30	l	l	O	_
31	(	(	O	_
32	campagne	campagne	O	_
33	de	de	O	_
34	Novembre2008	novembre2008	O	_
35	):	):	O	_


#- la pollution sur le site est manifeste
1	-	-	O	_
2	la	le	O	_
3	pollution	pollution	O	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	est	être	O	_
8	manifeste	manifeste	O	_


#- au niveau du secteur de stockage des "chlorés" (latéral Est du site) sur le Pz 4136X0805 ,a concentration Somme TCE+PCE est proche de 10 000 µg/l (campagnes Mai et Novembre 2008), avec une teneur en Chlorure Vinyle (CV) inférieure au seuil de détection.
1	-	-	O	_
2	au	au	O	_
3	niveau	niveau	O	_
4	du	de	O	_
5	secteur	secteur	O	_
6	de	de	O	_
7	stockage	stockage	BU	_
8	des	de	BU	_
9	"	"	BU	_
10	chlorés	chloré	EU	_
11	"	"	EU	_
12	(	(	O	_
13	latéral	latéral	O	_
14	Est	est	O	_
15	du	de	O	_
16	site	site	O	_
17	)	)	O	_
18	sur	sur	O	_
19	le	le	O	_
20	Pz	pz	O	_
21	4136X0805	4136X0805	O	_
22	,	,	O	_
23	a	a	O	_
24	concentration	concentration	O	_
25	Somme	somme	O	_
26	TCE+PCE	TCE+PCE	BS	_
27	est	être	O	_
28	proche	proche	O	_
29	de	de	O	_
30	10	10	O	_
31	000	000	O	_
32	µg	µg	O	_
33	/	sur	O	_
34	l	l	O	_
35	(	(	O	_
36	campagnes	campagne	O	_
37	Mai	mai	O	_
38	et	et	O	_
39	Novembre	novembre	O	_
40	2008	2008	O	_
41	)	)	O	_
42	,	,	O	_
43	avec	avec	O	_
44	une	un	O	_
45	teneur	teneur	O	_
46	en	en	O	_
47	Chlorure	chlorure	BS	_
48	Vinyle	vinyle	ES	_
49	(	(	O	_
50	CV	cv	BS	_
51	)	)	O	_
52	inférieure	inférieur	O	_
53	au	au	O	_
54	seuil	seuil	O	_
55	de	de	O	_
56	détection	détection	O	_
57	.	.	O	_


#Compte tenu du sens découlement des eaux souterraines cette pollution ne devrait peut être pas dépassée les limites du site du côté EST; ceci n'est pas confirmé
1	Compte	compte	O	_
2	tenu	tenir	O	_
3	du	de	O	_
4	sens	sens	O	_
5	découlement	découlement	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	cette	ce	O	_
10	pollution	pollution	O	_
11	ne	ne	O	_
12	devrait	devoir	O	_
13	peut	peut	O	_
14	être	être	O	_
15	pas	pas	O	_
16	dépassée	dépasser	O	_
17	les	le	O	_
18	limites	limite	O	_
19	du	de	O	_
20	site	site	O	_
21	du	de	O	_
22	côté	côté	O	_
23	EST	est	O	_
24	;	;	O	_
25	ceci	ceci	O	_
26	n'	n'	O	_
27	est	être	O	_
28	pas	pas	O	_
29	confirmé	confirmer	O	_


#- en limite aval hydraulique (Pz 4136X0758), vers le Nord, la teneur en Somme TCE+PCE est de l'ordre de 18/20 µg/l; une teneur en CV de 400 µg/l a été mesurée ( Mai 2008) mais non confirmée en Novembre 2008- CV:27 µg/l, ce qui reste toutefois supérieure à al norme de potabilité.
1	-	-	O	_
2	en	en	O	_
3	limite	limite	O	_
4	aval	aval	O	_
5	hydraulique	hydraulique	O	_
6	(	(	O	_
7	Pz	pz	O	_
8	4136X0758	4136x0758	O	_
9	)	)	O	_
10	,	,	O	_
11	vers	vers	O	_
12	le	le	O	_
13	Nord	nord	O	_
14	,	,	O	_
15	la	le	O	_
16	teneur	teneur	O	_
17	en	en	O	_
18	Somme	somme	BS	_
19	TCE+PCE	TCE+PCE	BS	_
20	est	être	O	_
21	de	de	O	_
22	l'	le	O	_
23	ordre	ordre	O	_
24	de	de	O	_
25	18/20	18/20	O	_
26	µg	µg	O	_
27	/	sur	O	_
28	l	l	O	_
29	;	;	O	_
30	une	un	O	_
31	teneur	teneur	O	_
32	en	en	O	_
33	CV	cv	BS	_
34	de	de	O	_
35	400	400	O	_
36	µg	µg	O	_
37	/	sur	O	_
38	l	l	O	_
39	a	avoir	O	_
40	été	être	O	_
41	mesurée	mesurer	O	_
42	(	(	O	_
43	Mai	mai	O	_
44	2008	2008	O	_
45	)	)	O	_
46	mais	mais	O	_
47	non	non	O	_
48	confirmée	confirmer	O	_
49	en	en	O	_
50	Novembre	novembre	O	_
51	2008-	2008-	O	_
52	CV:27	cv:27	O	_
53	µg	µg	O	_
54	/	sur	O	_
55	l	l	O	_
56	,	,	O	_
57	ce	ce	O	_
58	qui	qui	O	_
59	reste	reste	O	_
60	toutefois	toutefois	O	_
61	supérieure	supérieur	O	_
62	à	à	O	_
63	al	al	O	_
64	norme	norme	O	_
65	de	de	O	_
66	potabilité	potabilité	O	_
67	.	.	O	_


