
#13.0104
#GDF Marseille - Terrains de l'ancienne usine à Gaz (15ème)
1	GDF	GDF	BI	_
17	(	(	O	_
18	HAP	hap	BS	_
19	)	)	O	_
20	,	,	O	_
21	Polychlorobiphényles	polychlorobiphényle	BS	_
22	(	(	O	_
23	PCB	pcb	BS	_
24	)	)	O	_
25	et	et	O	_
26	métaux	métal	BS	_
27	lourds	lourd	BS	_
28	.	.	O	_


#Selon cette étude, la partie basse du site est considérée comme saine.
1	Selon	selon	O	_
2	cette	ce	O	_
3	étude	étude	O	_
4	,	,	O	_
5	la	le	O	_
6	partie	partie	O	_
7	basse	bas	O	_
8	du	de	O	_
9	site	site	O	_
10	est	être	O	_
11	considérée	considérer	O	_
12	comme	comme	O	_
13	saine	sain	O	_
14	.	.	O	_


#Le diagnostique initial réalisé le 6 mai 2008 a permit le maillage du site et la création de 15 sondages (jusqu'a une profondeur de 3m).  Cette campagne demontre comme l'étude préalable des concentrations anormales (de 0 à 0.8m de profondeur) en :
1	Le	le	O	_
2	diagnostique	diagnostique	O	_
3	initial	initial	O	_
4	réalisé	réaliser	O	_
5	le	le	O	_
6	6	6	O	_
7	mai	mai	O	_
8	2008	2008	O	_
9	a	avoir	O	_
10	permit	permettre	O	_
11	le	le	O	_
12	maillage	maillage	O	_
13	du	de	O	_
14	site	site	O	_
15	et	et	O	_
16	la	le	O	_
17	création	création	O	_
18	de	de	O	_
19	15	15	O	_
20	sondages	sondage	O	_
21	(	(	O	_
22	jusqu'	jusque	O	_
23	a	à	O	_
24	une	un	O	_
25	profondeur	profondeur	O	_
26	de	de	O	_
27	3	3	O	_
28	m	m	O	_
29	)	)	O	_
30	.	.	O	_
31	 	 	O	_
32	Cette	ce	O	_
33	campagne	campagne	O	_
34	demontre	demontre	O	_
35	comme	comme	O	_
36	l'	le	O	_
37	étude	étude	O	_
38	préalable	préalable	O	_
39	des	de	O	_
40	concentrations	concentration	O	_
41	anormales	anormal	O	_
42	(	(	O	_
43	de	de	O	_
44	0	0	O	_
45	à	à	O	_
46	0.8	0.8	O	_
47	m	m	O	_
48	de	de	O	_
49	profondeur	profondeur	O	_
50	)	)	O	_
51	en	en	O	_
52	:	:	O	_


#*Hydrocarbures totaux
1	*	*	ES	_
2	Hydrocarbures	hydrocarbure	ES	_
3	totaux	total	ES	_


#*Hydrocarbures aliphatiques et aromatiques totaux
1	*	*	BS	_
2	Hydrocarbures	hydrocarbure	BS	_
3	aliphatiques	aliphatique	BS	_
4	et	et	IS	_
5	aromatiques	aromatique	IS	_
6	totaux	total	ES	_


#*HAP
1	*	*	EI	_
2	HAP	HAP	EI	_


#*Métaux lourds notament Arsenic, Cadmium, Chrome, Cuivre, Mercure, Nickel, Plomb et Zinc.
1	*	*	O	_
2	Métaux	métal	BS	_
3	lourds	lourd	BS	_
4	notament	notament	O	_
5	Arsenic	Arsenic	BS	_
6	,	,	O	_
7	Cadmium	Cadmium	BS	_
8	,	,	O	_
9	Chrome	chrome	BS	_
10	,	,	O	_
11	Cuivre	cuivre	BS	_
12	,	,	O	_
13	Mercure	mercure	BS	_
14	,	,	O	_
15	Nickel	nickel	BS	_
16	,	,	O	_
17	Plomb	plomb	BS	_
18	et	et	O	_
19	Zinc	Zinc	BS	_
20	.	.	O	_


#*PCB
1	*	*	EI	_
2	PCB	PCB	EI	_


#*Trichloroéthylène et Tétrachloroéthylène
1	*	*	O	_
2	Trichloroéthylène	trichloroéthylène	BS	_
3	et	et	O	_
4	Tétrachloroéthylène	tétrachloroéthylène	BS	_


#A la suite de ce diagnostic, le site a été divisé en 3 zones (Zone 1, Zone 2 et Zone 3).
1	A	à	O	_
2	la	le	O	_
3	suite	suite	O	_
4	de	de	O	_
5	ce	ce	O	_
6	diagnostic	diagnostic	O	_
7	,	,	O	_
8	le	le	O	_
9	site	site	O	_
10	a	avoir	O	_
11	été	être	O	_
12	divisé	diviser	O	_
13	en	en	O	_
14	3	3	O	_
15	zones	zone	O	_
16	(	(	O	_
17	Zone	zone	O	_
18	1	1	O	_
19	,	,	O	_
20	Zone	zone	O	_
21	2	2	O	_
22	et	et	O	_
23	Zone	zone	O	_
24	3	3	O	_
25	)	)	O	_
26	.	.	O	_


#Une Evaluation Quantitative des Risques Sanitaires (EQRS) à été réalisée.
1	Une	un	O	_
2	Evaluation	evaluation	O	_
3	Quantitative	quantitatif	O	_
4	des	de	O	_
5	Risques	risque	EI	_
6	Sanitaires	sanitaire	EI	_
7	(	(	O	_
8	EQRS	eqr	O	_
9	)	)	O	_
10	à	à	O	_
11	été	être	O	_
12	réalisée	réaliser	O	_
13	.	.	O	_


#Elle fixe le seuil de réhabilitation en Tétrachloroéthylène à 15.3 mg/m3 ainsi que celui des PCB à 50 mg/kg (somme des 7 congénères réglementaires).
1	Elle	lui	O	_
2	fixe	fixe	O	_
3	le	le	O	_
4	seuil	seuil	O	_
5	de	de	O	_
6	réhabilitation	réhabilitation	O	_
7	en	en	O	_
8	Tétrachloroéthylène	tétrachloroéthylène	BS	_
9	à	à	O	_
10	15.3	15.3	O	_
11	mg	milligramme	O	_
12	/	sur	O	_
13	m3	m3	O	_
14	ainsi	ainsi	O	_
15	que	que	O	_
16	celui	celui	O	_
17	des	de	O	_
18	PCB	pcb	BS	_
19	à	à	O	_
20	50	50	O	_
21	mg	milligramme	O	_
22	/	sur	O	_
23	kg	kilogramme	O	_
24	(	(	O	_
25	somme	somme	O	_
26	des	de	O	_
27	7	7	O	_
28	congénères	congénère	O	_
29	réglementaires	réglementaire	O	_
30	)	)	O	_
31	.	.	O	_


#Le plan de gestion réalisé préconise :
1	Le	le	O	_
2	plan	plan	O	_
3	de	de	O	_
4	gestion	gestion	O	_
5	réalisé	réaliser	O	_
6	préconise	préconise	O	_
7	:	:	O	_


#*Zone 1 : Confinement sur site dans une cellule de confinement sous le parking
1	*	*	O	_
2	Zone	zone	O	_
3	1	1	O	_
4	:	:	O	_
5	Confinement	confinement	O	_
6	sur	sur	O	_
7	site	site	O	_
8	dans	dans	O	_
9	une	un	O	_
10	cellule	cellule	O	_
11	de	de	O	_
12	confinement	confinement	O	_
13	sous	sous	O	_
14	le	le	O	_
15	parking	parking	O	_


#*Zone 2 : Confinement sur site dans une cellule de confinement sous le parking
1	*	*	O	_
2	Zone	zone	O	_
3	2	2	O	_
4	:	:	O	_
5	Confinement	confinement	O	_
6	sur	sur	O	_
7	site	site	O	_
8	dans	dans	O	_
9	une	un	O	_
10	cellule	cellule	O	_
11	de	de	O	_
12	confinement	confinement	O	_
13	sous	sous	O	_
14	le	le	O	_
15	parking	parking	O	_


#*Zone 3 : Réutilisation des terres sur site en déblais/remblais
1	*	*	O	_
2	Zone	zone	O	_
3	3	3	O	_
4	:	:	O	_
5	Réutilisation	réutilisation	O	_
6	des	de	O	_
7	terres	terre	O	_
8	sur	sur	O	_
9	site	site	O	_
10	en	en	O	_
11	déblais	déblai	O	_
12	/	/	O	_
13	remblais	remblai	O	_


#Ces mesures sont reprises dans l'AP du 20/11/2009 qui précise que la cellule de confinement sera complétée par un système de contrôle et de récupération d'éventuels effluents gazeux et lixiviats.
1	Ces	ce	O	_
2	mesures	mesure	O	_
3	sont	être	O	_
4	reprises	reprendre	O	_
5	dans	dans	O	_
6	l'	le	O	_
7	AP	ap	O	_
8	du	de	O	_
9	20/11/2009	20/11/2009	O	_
10	qui	qui	O	_
11	précise	précise	O	_
12	que	que	O	_
13	la	le	O	_
14	cellule	cellule	O	_
15	de	de	O	_
16	confinement	confinement	O	_
17	sera	être	O	_
18	complétée	compléter	O	_
19	par	par	O	_
20	un	un	O	_
21	système	système	O	_
22	de	de	O	_
23	contrôle	contrôle	O	_
24	et	et	O	_
25	de	de	O	_
26	récupération	récupération	O	_
27	d'	de	O	_
28	éventuels	éventuel	O	_
29	effluents	effluent	O	_
30	gazeux	gazeux	O	_
31	et	et	O	_
32	lixiviats	lixiviat	O	_
33	.	.	O	_


#Un réseaux de surveillance piézomètrique est mis en place (3 piézomètres).
1	Un	un	O	_
2	réseaux	réseau	O	_
3	de	de	O	_
4	surveillance	surveillance	O	_
5	piézomètrique	piézomètriqu	O	_
6	est	être	O	_
7	mis	mettre	O	_
8	en	en	O	_
9	place	place	O	_
10	(	(	O	_
11	3	3	O	_
12	piézomètres	piézomètre	O	_
13	)	)	O	_
14	.	.	O	_


#Les travaux ont été achévé le 18/03/2010.
1	Les	le	O	_
2	travaux	travail	O	_
3	ont	avoir	O	_
4	été	être	O	_
5	achévé	achéver	O	_
6	le	le	O	_
7	18/03/2010	18/03/2010	O	_
8	.	.	O	_


#Ils ont consisté :
1	Ils	il	O	_
2	ont	avoir	O	_
3	consisté	consister	O	_
4	:	:	O	_


#*au terrassement/criblage/prétraitement à la chaux des terres des zones 1 et 2,
1	*	*	O	_
2	au	au	O	_
3	terrassement	terrassement	O	_
4	/	/	O	_
5	criblage	criblage	O	_
6	/	/	O	_
7	prétraitement	prétraitement	O	_
8	à	à	O	_
9	la	le	O	_
10	chaux	chaux	O	_
11	des	de	O	_
12	terres	terre	O	_
13	des	de	O	_
14	zones	zone	O	_
15	1	1	O	_
16	et	et	O	_
17	2	2	O	_
18	,	,	O	_


#*à la création de la cellule de confinement du site,
1	*	*	O	_
2	à	à	O	_
3	la	le	O	_
4	création	création	O	_
5	de	de	O	_
6	la	le	O	_
7	cellule	cellule	O	_
8	de	de	O	_
9	confinement	confinement	O	_
10	du	de	O	_
11	site	site	O	_
12	,	,	O	_


#*à la mise en dépôt de ces terres à l'intérieur de la cellule,
1	*	*	O	_
2	à	à	O	_
3	la	le	O	_
4	mise	mise	O	_
5	en	en	O	_
6	dépôt	dépôt	O	_
7	de	de	O	_
8	ces	ce	O	_
9	terres	terre	O	_
10	à	à	O	_
11	l'	le	O	_
12	intérieur	intérieur	O	_
13	de	de	O	_
14	la	le	O	_
15	cellule	cellule	O	_
16	,	,	O	_


#*à la fermeture de cette dernière et à l'amenagement d'une plateforme de parking.
1	*	*	O	_
2	à	à	O	_
3	la	le	O	_
4	fermeture	fermeture	O	_
5	de	de	O	_
6	cette	ce	O	_
7	dernière	dernier	O	_
8	et	et	O	_
9	à	à	O	_
10	l'	le	O	_
11	amenagement	amenagement	O	_
12	d'	de	O	_
13	une	un	O	_
14	plateforme	plateforme	O	_
15	de	de	O	_
16	parking	parking	O	_
17	.	.	O	_


#Les contrôles réalisés suite aux travaux (sol, eaux souterraines et gaz du sol) ont permis la mise en oeuvre d'une Analyse des Risques Résiduels (ARR) qui a conclu sur des risques sanitaires satisfaisants sur l'usage futur du site.
1	Les	le	O	_
2	contrôles	contrôle	O	_
3	réalisés	réaliser	O	_
4	suite	suite	O	_
5	aux	aux	O	_
6	travaux	travail	O	_
7	(	(	O	_
8	sol	sol	O	_
9	,	,	O	_
10	eaux	eau	O	_
11	souterraines	souterrain	O	_
12	et	et	O	_
13	gaz	gaz	O	_
14	du	de	O	_
15	sol	sol	O	_
16	)	)	O	_
17	ont	avoir	O	_
18	permis	permettre	O	_
19	la	le	O	_
20	mise	mise	O	_
21	en	en	O	_
22	oeuvre	oeuvre	O	_
23	d'	de	O	_
24	une	un	O	_
25	Analyse	analyse	O	_
26	des	de	O	_
27	Risques	risque	O	_
28	Résiduels	résiduel	O	_
29	(	(	O	_
30	ARR	arr	O	_
31	)	)	O	_
32	qui	qui	O	_
33	a	avoir	O	_
34	conclu	conclure	O	_
35	sur	sur	O	_
36	des	un	O	_
37	risques	risque	O	_
38	sanitaires	sanitaire	O	_
39	satisfaisants	satisfaisant	O	_
40	sur	sur	O	_
41	l'	le	O	_
42	usage	usage	O	_
43	futur	futur	O	_
44	du	de	O	_
45	site	site	O	_
46	.	.	O	_


#La mise en place d'un suivi des eaux souterraines (conformément à l'AP du 20/11/2009 est réalisée par 3 piézomètres de façon semestrielle avec l'analyse de 8 métaux lourds, HCT, PCB et COHV.
1	La	le	O	_
2	mise	mise	O	_
3	en	en	O	_
4	place	place	O	_
5	d'	de	O	_
6	un	un	O	_
7	suivi	suivi	O	_
8	des	de	O	_
9	eaux	eau	O	_
10	souterraines	souterrain	O	_
11	(	(	O	_
12	conformément	conformément	O	_
13	à	à	O	_
14	l'	le	O	_
15	AP	ap	O	_
16	du	de	O	_
17	20/11/2009	20/11/2009	O	_
18	est	être	O	_
19	réalisée	réaliser	O	_
20	par	par	O	_
21	3	3	O	_
22	piézomètres	piézomètre	O	_
23	de	de	O	_
24	façon	façon	O	_
25	semestrielle	semestriel	O	_
26	avec	avec	O	_
27	l'	le	O	_
28	analyse	analyse	O	_
29	de	de	O	_
30	8	8	BU	_
31	métaux	métal	ES	_
32	lourds	lourd	ES	_
33	,	,	O	_
34	HCT	hct	BS	_
35	,	,	O	_
36	PCB	pcb	BS	_
37	et	et	O	_
38	COHV	cohv	BS	_
39	.	.	O	_


#La dernière campagne de Septembre 2011 a montré que seul un piézomètre (PZ3) à une teneur en PCB supérieure à la norme eau potable.
1	La	le	O	_
2	dernière	dernier	O	_
3	campagne	campagne	O	_
4	de	de	O	_
5	Septembre	septembre	O	_
6	2011	2011	O	_
7	a	avoir	O	_
8	montré	montrer	O	_
9	que	que	O	_
10	seul	seul	O	_
11	un	un	O	_
12	piézomètre	piézomètre	O	_
13	(	(	O	_
14	PZ3	pz3	O	_
15	)	)	O	_
16	à	à	O	_
17	une	un	O	_
18	teneur	teneur	O	_
19	en	en	O	_
20	PCB	pcb	BS	_
21	supérieure	supérieur	O	_
22	à	à	O	_
23	la	le	O	_
24	norme	norme	O	_
25	eau	eau	O	_
26	potable	potable	O	_
27	.	.	O	_


#Tous les autres paramètres HCT, Métaux lourds, PCB sont inférieurs voire largement inférieurs aux valeurs de la norme eau potable.
1	Tous	tout	O	_
2	les	le	O	_
3	autres	autre	O	_
4	paramètres	paramètre	O	_
5	HCT	hct	BS	_
6	,	,	O	_
7	Métaux	métal	BS	_
8	lourds	lourd	ES	_
9	,	,	O	_
10	PCB	pcb	BS	_
11	sont	être	O	_
12	inférieurs	inférieur	O	_
13	voire	voire	O	_
14	largement	largement	O	_
15	inférieurs	inférieur	O	_
16	aux	à	O	_
17	valeurs	valeur	O	_
18	de	de	O	_
19	la	le	O	_
20	norme	norme	O	_
21	eau	eau	O	_
22	potable	potable	O	_
23	.	.	O	_


#84.0024
#CEREALIS (Ex Manufacture des Engrais VITAL) - 84 -
1	CEREALIS	CEREALIS	BI	_
2	(	(	O	_
3	Ex	Ex	O	_
4	Manufacture	manufacture	EI	_
5	des	de	EI	_
6	Engrais	engrais	EI	_
7	VITAL	vital	EI	_
8	)	)	O	_
9	-	-	O	_
10	84	84	EI	_
11	-	-	EI	_


#La société de la Manufacture des Engrais VITAL exploitait à Entraigues-sur-la-Sorgues une usine de fabrication d'engrais et un entrepôt de produits phytosanitaires.
1	La	le	BI	_
2	société	société	II	_
3	de	de	II	_
4	la	le	II	_
5	Manufacture	manufacture	EI	_
6	des	de	EI	_
7	Engrais	engrais	EI	_
8	VITAL	VITAL	EI	_
9	exploitait	exploiter	O	_
10	à	à	O	_
11	Entraigues	Entraigues	O	_
12	-	-	O	_
13	sur	sur	O	_
14	-	-	O	_
15	la	le	O	_
16	-	-	O	_
17	Sorgues	Sorgues	O	_
18	une	un	O	_
19	usine	usine	O	_
20	de	de	O	_
21	fabrication	fabrication	O	_
22	d'	de	O	_
23	engrais	engrais	O	_
24	et	et	O	_
25	un	un	O	_
26	entrepôt	entrepôt	O	_
27	de	de	O	_
28	produits	produit	O	_
29	phytosanitaires	phytosanitaire	O	_
30	.	.	O	_


#Ses activités étaient autorisées par un arrêté préfectoral du 15/11/1982 et par celui du 04/04/2006.
1	Ses	son	O	_
2	activités	activité	O	_
3	étaient	être	O	_
4	autorisées	autoriser	O	_
5	par	par	O	_
6	un	un	O	_
7	arrêté	arrêté	O	_
8	préfectoral	préfectoral	O	_
9	du	de	O	_
10	15/11/1982	15/11/1982	O	_
11	et	et	O	_
12	par	par	O	_
13	celui	celui	O	_
14	du	de	O	_
15	04/04/2006	04/04/2006	O	_
16	.	.	O	_


#La société a été liquidée et CEREALIS ré-occupe le site pour ses activités de coopérative agricole.
1	La	le	O	_
2	société	société	O	_
3	a	avoir	O	_
4	été	être	O	_
5	liquidée	liquider	O	_
6	et	et	O	_
7	CEREALIS	CEREALIS	BI	_
8	ré-occupe	ré-occupe	O	_
9	le	le	O	_
10	site	site	O	_
11	pour	pour	O	_
12	ses	son	O	_
13	activités	activité	O	_
14	de	de	O	_
15	coopérative	coopérative	O	_
16	agricole	agricole	O	_
17	.	.	O	_


#Le site a arrêté son activité le 9 novembre 2007 (jugement du tribunal de grande instance de Carpentras).
1	Le	le	O	_
2	site	site	O	_
3	a	avoir	O	_
4	arrêté	arrêter	O	_
5	son	son	O	_
6	activité	activité	O	_
7	le	le	O	_
8	9	9	O	_
9	novembre	novembre	O	_
10	2007	2007	O	_
11	(	(	O	_
12	jugement	jugement	O	_
13	du	de	O	_
14	tribunal	tribunal	O	_
15	de	de	O	_
16	grande	grand	O	_
17	instance	instance	O	_
18	de	de	O	_
19	Carpentras	Carpentras	O	_
20	)	)	O	_
21	.	.	O	_


#Le dossier de cessation d’activité a été transmis à la sous-préfecture de Carpentras le 18 novembre 2008.
1	Le	le	O	_
2	dossier	dossier	O	_
3	de	de	O	_
4	cessation	cessation	O	_
5	d’	d’	O	_
6	activité	activité	O	_
7	a	avoir	O	_
8	été	être	O	_
9	transmis	transmettre	O	_
10	à	à	O	_
11	la	le	O	_
12	sous-préfecture	sous-préfecture	O	_
13	de	de	O	_
14	Carpentras	Carpentras	O	_
15	le	le	O	_
16	18	18	O	_
17	novembre	novembre	O	_
18	2008	2008	O	_
19	.	.	O	_


#Ce dossier comprenait notamment un diagnostic de sols effectués par la société COPRAMEX, qui mettait en évidence des teneurs en sulfates et nitrates, dans les eaux souterraines en aval hydraulique du site, supérieures aux valeurs prises en considération.
1	Ce	ce	O	_
2	dossier	dossier	O	_
3	comprenait	comprendre	O	_
4	notamment	notamment	O	_
5	un	un	O	_
6	diagnostic	diagnostic	O	_
7	de	de	O	_
8	sols	sol	O	_
9	effectués	effectuer	O	_
10	par	par	O	_
11	la	le	BI	_
12	société	société	II	_
13	COPRAMEX	COPRAMEX	EI	_
14	,	,	O	_
15	qui	qui	O	_
16	mettait	mettre	O	_
17	en	en	O	_
18	évidence	évidence	O	_
19	des	un	O	_
20	teneurs	teneur	O	_
21	en	en	O	_
22	sulfates	sulfate	BS	_
23	et	et	O	_
24	nitrates	nitrate	ES	_
25	,	,	O	_
26	dans	dans	O	_
27	les	le	O	_
28	eaux	eau	O	_
29	souterraines	souterrain	O	_
30	en	en	O	_
31	aval	aval	O	_
32	hydraulique	hydraulique	O	_
33	du	de	O	_
34	site	site	O	_
35	,	,	O	_
36	supérieures	supérieur	O	_
37	aux	à	O	_
38	valeurs	valeur	O	_
39	prises	prendre	O	_
40	en	en	O	_
41	considération	considération	O	_
42	.	.	O	_


#À la suite de ce diagnostic, COPRAMEX recommandait en particulier de :
1	À	à	O	_
2	la	le	O	_
3	suite	suite	O	_
4	de	de	O	_
5	ce	ce	O	_
6	diagnostic	diagnostic	O	_
7	,	,	O	_
8	COPRAMEX	COPRAMEX	EI	_
9	recommandait	recommander	O	_
10	en	en	O	_
11	particulier	particulier	O	_
12	de	de	O	_
13	 	 	O	_
14	:	:	O	_


#- finaliser le démantèlement ou la neutralisation des installations,
1	-	-	O	_
2	finaliser	finaliser	O	_
3	le	le	O	_
4	démantèlement	démantèlement	O	_
5	ou	ou	O	_
6	la	le	O	_
7	neutralisation	neutralisation	O	_
8	des	de	O	_
9	installations	installation	O	_
10	,	,	O	_


#- suivre la qualité des eaux souterraines selon une périodicité semestrielle,
1	-	-	O	_
2	suivre	suivre	O	_
3	la	le	O	_
4	qualité	qualité	O	_
5	des	de	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	selon	selon	O	_
9	une	un	O	_
10	périodicité	périodicité	O	_
11	semestrielle	semestriel	O	_
12	,	,	O	_


#- s’assurer de l’absence effective d’un usage sensible des eaux souterraines.
1	-	-	O	_
2	s’	s’	O	_
3	assurer	assurer	O	_
4	de	de	O	_
5	l’	l’	O	_
6	absence	absence	O	_
7	effective	effectif	O	_
8	d’	d’	O	_
9	un	un	O	_
10	usage	usage	O	_
11	sensible	sensible	O	_
12	des	de	O	_
13	eaux	eau	O	_
14	souterraines	souterrain	O	_
15	.	.	O	_


#Par jugement en date du 19 décembre 2008, le tribunal de grande instance de Carpentras a constaté l’impécuniosité de la procédure collective (le liquidateur n’était ainsi pas tenu de payer la créance environnementale sur les deniers de la procédure collective).
1	Par	par	O	_
2	jugement	jugement	O	_
3	en	en	O	_
4	date	date	O	_
5	du	de	O	_
6	19	19	O	_
7	décembre	décembre	O	_
8	2008	2008	O	_
9	,	,	O	_
10	le	le	O	_
11	tribunal	tribunal	O	_
12	de	de	O	_
13	grande	grand	O	_
14	instance	instance	O	_
15	de	de	O	_
16	Carpentras	Carpentras	O	_
17	a	avoir	O	_
18	constaté	constater	O	_
19	l’	l’	O	_
20	impécuniosité	impécuniosité	O	_
21	de	de	O	_
22	la	le	O	_
23	procédure	procédure	O	_
24	collective	collectif	O	_
25	(	(	O	_
26	le	le	O	_
27	liquidateur	liquidateur	O	_
28	n’	n’	O	_
29	était	être	O	_
30	ainsi	ainsi	O	_
31	pas	pas	O	_
32	tenu	tenir	O	_
33	de	de	O	_
34	payer	payer	O	_
35	la	le	O	_
36	créance	créance	O	_
37	environnementale	environnemental	O	_
38	sur	sur	O	_
39	les	le	O	_
40	deniers	denier	O	_
41	de	de	O	_
42	la	le	O	_
43	procédure	procédure	O	_
44	collective	collectif	O	_
45	)	)	O	_
46	.	.	O	_


#L’inspection avait proposé de faire appel de ce jugement.
1	L’	l’	O	_
2	inspection	inspection	O	_
3	avait	avoir	O	_
4	proposé	proposer	O	_
5	de	de	O	_
6	faire	faire	O	_
7	appel	appel	O	_
8	de	de	O	_
9	ce	ce	O	_
10	jugement	jugement	O	_
11	.	.	O	_


#Par courrier du 28 janvier 2009, Madame le sous-préfet de Carpentras avait fait connaître au maire d’Entraigues qu’elle n’était pas favorable à la vente de cette propriété, tant que les travaux de sécurisation et de remise en état du site préconisés par le bureau d’étude ne seraient pas réalisés.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	28	28	O	_
5	janvier	janvier	O	_
6	2009	2009	O	_
7	,	,	O	_
8	Madame	monsieur	O	_
9	le	le	O	_
10	sous-préfet	sous-préfet	O	_
11	de	de	O	_
12	Carpentras	Carpentras	O	_
13	avait	avoir	O	_
14	fait	faire	O	_
15	connaître	connaître	O	_
16	au	au	O	_
17	maire	maire	O	_
18	d’	d’	O	_
19	Entraigues	Entraigues	O	_
20	qu’	qu’	O	_
21	elle	lui	O	_
22	n’	n’	O	_
23	était	être	O	_
24	pas	pas	O	_
25	favorable	favorable	O	_
26	à	à	O	_
27	la	le	O	_
28	vente	vente	O	_
29	de	de	O	_
30	cette	ce	O	_
31	propriété	propriété	O	_
32	,	,	O	_
33	tant	tant	O	_
34	que	que	O	_
35	les	le	O	_
36	travaux	travail	O	_
37	de	de	O	_
38	sécurisation	sécurisation	O	_
39	et	et	O	_
40	de	de	O	_
41	remise	remise	O	_
42	en	en	O	_
43	état	état	O	_
44	du	de	O	_
45	site	site	O	_
46	préconisés	préconiser	O	_
47	par	par	O	_
48	le	le	O	_
49	bureau	bureau	O	_
50	d’	d’	O	_
51	étude	étude	O	_
52	ne	ne	O	_
53	seraient	être	O	_
54	pas	pas	O	_
55	réalisés	réaliser	O	_
56	.	.	O	_


#L’inspection des installations classées a procédé à une visite du site le 8 septembre 2009.
1	L’	l’	O	_
2	inspection	inspection	O	_
3	des	de	O	_
4	installations	installation	O	_
5	classées	classer	O	_
6	a	avoir	O	_
7	procédé	procéder	O	_
8	à	à	O	_
9	une	un	O	_
10	visite	visite	O	_
11	du	de	O	_
12	site	site	O	_
13	le	le	O	_
14	8	8	O	_
15	septembre	septembre	O	_
16	2009	2009	O	_
17	.	.	O	_


#L’occupant et propriétaire des lieux était alors la société CEREALIS, qui y exploitait une installation de stockage d’engrais (en deçà des seuils de déclaration) et ce, malgré l’avis défavorable de Madame le sous-préfet de Carpentras.
1	L’	l’	O	_
2	occupant	occupant	O	_
3	et	et	O	_
4	propriétaire	propriétaire	O	_
5	des	de	O	_
6	lieux	lieu	O	_
7	était	être	O	_
8	alors	alors	O	_
9	la	le	BI	_
10	société	société	II	_
11	CEREALIS	CEREALIS	EI	_
12	,	,	O	_
13	qui	qui	O	_
14	y	y	O	_
15	exploitait	exploiter	O	_
16	une	un	O	_
17	installation	installation	O	_
18	de	de	O	_
19	stockage	stockage	O	_
20	d’	d’	O	_
21	engrais	engrais	BS	_
22	(	(	O	_
23	en	en	O	_
24	deçà	deçà	O	_
25	des	de	O	_
26	seuils	seuil	O	_
27	de	de	O	_
28	déclaration	déclaration	O	_
29	)	)	O	_
30	et	et	O	_
31	ce	ce	O	_
32	,	,	O	_
33	malgré	malgré	O	_
34	l’	l’	O	_
35	avis	avis	O	_
36	défavorable	défavorable	O	_
37	de	de	O	_
38	Madame	monsieur	O	_
39	le	le	O	_
40	sous-préfet	sous-préfet	O	_
41	de	de	O	_
42	Carpentras	Carpentras	O	_
43	.	.	O	_


#Les travaux de démantèlement étaient non finalisés.
1	Les	le	O	_
2	travaux	travail	O	_
3	de	de	O	_
4	démantèlement	démantèlement	O	_
5	étaient	être	O	_
6	non	non	O	_
7	finalisés	finaliser	O	_
8	.	.	O	_


#Selon le rapport de l’inspection en date du 14 septembre 2009, « la société CEREALIS était parfaitement au courant de l’état environnemental du site lors de son acquisition, qu’elle a eu communication du rapport COPRAMEX et qu’elle connaissait donc les contraintes susceptibles de lui échoir lors de la vente ».
1	Selon	selon	O	_
2	le	le	O	_
3	rapport	rapport	O	_
4	de	de	O	_
5	l’	l’	O	_
6	inspection	inspection	O	_
7	en	en	O	_
8	date	date	O	_
9	du	de	O	_
10	14	14	O	_
11	septembre	septembre	O	_
12	2009	2009	O	_
13	,	,	O	_
14	«	«	O	_
15	 	 	BI	_
16	la	le	BI	_
17	société	société	II	_
18	CEREALIS	CEREALIS	EI	_
19	était	être	O	_
20	parfaitement	parfaitement	O	_
21	au	au	O	_
22	courant	courant	O	_
23	de	de	O	_
24	l’	l’	O	_
25	état	état	O	_
26	environnemental	environnemental	O	_
27	du	de	O	_
28	site	site	O	_
29	lors	lors	O	_
30	de	de	O	_
31	son	son	O	_
32	acquisition	acquisition	O	_
33	,	,	O	_
34	qu’	qu’	O	_
35	elle	lui	O	_
36	a	avoir	O	_
37	eu	avoir	O	_
38	communication	communication	O	_
39	du	de	O	_
40	rapport	rapport	O	_
41	COPRAMEX	COPRAMEX	O	_
42	et	et	O	_
43	qu’	qu’	O	_
44	elle	lui	O	_
45	connaissait	connaître	O	_
46	donc	donc	O	_
47	les	le	O	_
48	contraintes	contrainte	O	_
49	susceptibles	susceptible	O	_
50	de	de	O	_
51	lui	lui	O	_
52	échoir	échoir	O	_
53	lors	lors	O	_
54	de	de	O	_
55	la	le	O	_
56	vente	vente	O	_
57	 	 	O	_
58	»	»	O	_
59	.	.	O	_


#Dans ces conditions, sans reprendre la totalité des propositions faites dans notre rapport du 14 septembre 2009 (qui restent toutefois valides), l'inspection a proposé à Monsieur le préfet de demander à la société CEREALIS  :
1	Dans	dans	O	_
2	ces	ce	O	_
3	conditions	condition	O	_
4	,	,	O	_
5	sans	sans	O	_
6	reprendre	reprendre	O	_
7	la	le	O	_
