
#92.0029
#Dépôt pétrolier situé en zone industrielle et en bordure de SEINE.
1	Dépôt	dépôt	O	_
43	augmentation	augmentation	O	_
44	.	.	O	_


#- au regard des derniers résultats ne confirmant pas la baisse des teneurs en polluants qui étaient observées entre 2009 et 2011/2012 au droit du site, transmettre dans un délai de 4 mois une étude technico-économique visant à identifier et proposer des actions permettant le traitement de la pollution constatée dans la nappe au droit du site afin d'en limiter la migration à l'extérieur du site conformément à la demande formulée par courrier préfectoral du 4 mars 2013.
1	-	-	O	_
2	au	au	O	_
3	regard	regard	O	_
4	des	de	O	_
5	derniers	dernier	O	_
6	résultats	résultat	O	_
7	ne	ne	O	_
8	confirmant	confirmer	O	_
9	pas	pas	O	_
10	la	le	O	_
11	baisse	baisse	O	_
12	des	de	O	_
13	teneurs	teneur	O	_
14	en	en	O	_
15	polluants	polluant	BU	_
16	qui	qui	O	_
17	étaient	être	O	_
18	observées	observer	O	_
19	entre	entre	O	_
20	2009	2009	O	_
21	et	et	O	_
22	2011/2012	2011/2012	O	_
23	au	au	O	_
24	droit	droit	O	_
25	du	de	O	_
26	site	site	O	_
27	,	,	O	_
28	transmettre	transmettre	O	_
29	dans	dans	O	_
30	un	un	O	_
31	délai	délai	O	_
32	de	de	O	_
33	4	4	O	_
34	mois	mois	O	_
35	une	un	O	_
36	étude	étude	O	_
37	technico	technico	O	_
38	-	-	O	_
39	économique	économique	O	_
40	visant	viser	O	_
41	à	à	O	_
42	identifier	identifier	O	_
43	et	et	O	_
44	proposer	proposer	O	_
45	des	un	O	_
46	actions	action	O	_
47	permettant	permettre	O	_
48	le	le	O	_
49	traitement	traitement	O	_
50	de	de	O	_
51	la	le	O	_
52	pollution	pollution	O	_
53	constatée	constater	O	_
54	dans	dans	O	_
55	la	le	O	_
56	nappe	nappe	O	_
57	au	au	O	_
58	droit	droit	O	_
59	du	de	O	_
60	site	site	O	_
61	afin	afin	O	_
62	d'	de	O	_
63	en	en	O	_
64	limiter	limiter	O	_
65	la	le	O	_
66	migration	migration	O	_
67	à	à	O	_
68	l'	le	O	_
69	extérieur	extérieur	O	_
70	du	de	O	_
71	site	site	O	_
72	conformément	conformément	O	_
73	à	à	O	_
74	la	le	O	_
75	demande	demande	O	_
76	formulée	formuler	O	_
77	par	par	O	_
78	courrier	courrier	O	_
79	préfectoral	préfectoral	O	_
80	du	de	O	_
81	4	4	O	_
82	mars	mars	O	_
83	2013	2013	O	_
84	.	.	O	_


#Par ailleurs, une surveillance de ces polluants, et notamment du chlorobenzène est réalisée par l'ARS dans les forages d'alimentation en eau potable les plus proches du site.
1	Par	par	O	_
2	ailleurs	ailleurs	O	_
3	,	,	O	_
4	une	un	O	_
5	surveillance	surveillance	O	_
6	de	de	O	_
7	ces	ce	BU	_
8	polluants	polluant	EU	_
9	,	,	O	_
10	et	et	O	_
11	notamment	notamment	O	_
12	du	de	O	_
13	chlorobenzène	chlorobenzène	BS	_
14	est	être	O	_
15	réalisée	réaliser	O	_
16	par	par	O	_
17	l'	le	O	_
18	ARS	ars	O	_
19	dans	dans	O	_
20	les	le	O	_
21	forages	forage	O	_
22	d'	de	O	_
23	alimentation	alimentation	O	_
24	en	en	O	_
25	eau	eau	O	_
26	potable	potable	O	_
27	les	le	O	_
28	plus	plus	O	_
29	proches	proche	O	_
30	du	de	O	_
31	site	site	O	_
32	.	.	O	_


#Par courrier du 26 novembre 2014, l'exploitant a transmis au Préfet des Hauts-de-Seine le bilan des actions engagées en réponse au courrier préfectoral du 7 mai 2014 suite à l’interprétation de l’état des milieux ainsi que les résultats des campagnes de surveillance de la qualité des eaux souterraines de juillet et septembre 2014.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	26	26	O	_
5	novembre	novembre	O	_
6	2014	2014	O	_
7	,	,	O	_
8	l'	le	O	_
9	exploitant	exploitant	O	_
10	a	avoir	O	_
11	transmis	transmettre	O	_
12	au	au	O	_
13	Préfet	préfet	O	_
14	des	de	O	_
15	Hauts-de-Seine	Hauts-de-Seine	O	_
16	le	le	O	_
17	bilan	bilan	O	_
18	des	de	O	_
19	actions	action	O	_
20	engagées	engager	O	_
21	en	en	O	_
22	réponse	réponse	O	_
23	au	au	O	_
24	courrier	courrier	O	_
25	préfectoral	préfectoral	O	_
26	du	de	O	_
27	7	7	O	_
28	mai	mai	O	_
29	2014	2014	O	_
30	suite	suite	O	_
31	à	à	O	_
32	l’	l’	O	_
33	interprétation	interprétation	O	_
34	de	de	O	_
35	l’	l’	O	_
36	état	état	O	_
37	des	de	O	_
38	milieux	milieu	O	_
39	ainsi	ainsi	O	_
40	que	que	O	_
41	les	le	O	_
42	résultats	résultat	O	_
43	des	de	O	_
44	campagnes	campagne	O	_
45	de	de	O	_
46	surveillance	surveillance	O	_
47	de	de	O	_
48	la	le	O	_
49	qualité	qualité	O	_
50	des	de	O	_
51	eaux	eau	O	_
52	souterraines	souterrain	O	_
53	de	de	O	_
54	juillet	juillet	O	_
55	et	et	O	_
56	septembre	septembre	O	_
57	2014	2014	O	_
58	.	.	O	_


#Les campagnes de mesures menées par URS en juillet et septembre 2014 ont permis de déterminer le sens d’écoulement des eaux souterraines alluviales en direction du nord, c’est-à-dire en direction de la Seine, en cohérence avec ce qui avait été établi lors de la réalisation de l’IEM en 2009.
1	Les	le	O	_
2	campagnes	campagne	O	_
3	de	de	O	_
4	mesures	mesure	O	_
5	menées	mener	O	_
6	par	par	O	_
7	URS	URS	EI	_
8	en	en	O	_
9	juillet	juillet	O	_
10	et	et	O	_
11	septembre	septembre	O	_
12	2014	2014	O	_
13	ont	avoir	O	_
14	permis	permettre	O	_
15	de	de	O	_
16	déterminer	déterminer	O	_
17	le	le	O	_
18	sens	sens	O	_
19	d’	d’	O	_
20	écoulement	écoulement	O	_
21	des	de	O	_
22	eaux	eau	O	_
23	souterraines	souterrain	O	_
24	alluviales	alluvial	O	_
25	en	en	O	_
26	direction	direction	O	_
27	du	de	O	_
28	nord	nord	O	_
29	,	,	O	_
30	c’	c’	O	_
31	est	est	O	_
32	-	-	O	_
33	à	à	O	_
34	-	-	O	_
35	dire	dire	O	_
36	en	en	O	_
37	direction	direction	O	_
38	de	de	O	_
39	la	le	O	_
40	Seine	Seine	O	_
41	,	,	O	_
42	en	en	O	_
43	cohérence	cohérence	O	_
44	avec	avec	O	_
45	ce	ce	O	_
46	qui	qui	O	_
47	avait	avoir	O	_
48	été	être	O	_
49	établi	établir	O	_
50	lors	lors	O	_
51	de	de	O	_
52	la	le	O	_
53	réalisation	réalisation	O	_
54	de	de	O	_
55	l’	l’	O	_
56	IEM	IEM	O	_
57	en	en	O	_
58	2009	2009	O	_
59	.	.	O	_


#D’une manière générale, les résultats des campagnes réalisées en 2014 confirment que les principales teneurs dans les eaux souterraines sont mesurées au droit du piézomètre Pz8 situé en aval hydraulique des installations du site ISOCHEM.
1	D’	d’	O	_
2	une	un	O	_
3	manière	manière	O	_
4	générale	général	O	_
5	,	,	O	_
6	les	le	O	_
7	résultats	résultat	O	_
8	des	de	O	_
9	campagnes	campagne	O	_
10	réalisées	réaliser	O	_
11	en	en	O	_
12	2014	2014	O	_
13	confirment	confirmer	O	_
14	que	que	O	_
15	les	le	O	_
16	principales	principal	O	_
17	teneurs	teneur	O	_
18	dans	dans	O	_
19	les	le	O	_
20	eaux	eau	O	_
21	souterraines	souterrain	O	_
22	sont	être	O	_
23	mesurées	mesurer	O	_
24	au	au	O	_
25	droit	droit	O	_
26	du	de	O	_
27	piézomètre	piézomètre	O	_
28	Pz8	Pz8	O	_
29	situé	situer	O	_
30	en	en	O	_
31	aval	aval	O	_
32	hydraulique	hydraulique	O	_
33	des	de	O	_
34	installations	installation	O	_
35	du	de	O	_
36	site	site	O	_
37	ISOCHEM	ISOCHEM	EI	_
38	.	.	O	_


#Certains composés présentent des teneurs en septembre 2014 comparables aux teneurs élevées mesurées en octobre 2013, alors que des teneurs nettement plus faibles sont mesurées en juillet 2014 (toluène, dichlorométhane, PCE, TCE et cis-DCE notamment).
1	Certains	certain	O	_
2	composés	composé	BS	_
3	présentent	présenter	O	_
4	des	un	O	_
5	teneurs	teneur	O	_
6	en	en	O	_
7	septembre	septembre	O	_
8	2014	2014	O	_
9	comparables	comparable	O	_
10	aux	à	O	_
11	teneurs	teneur	O	_
12	élevées	élevé	O	_
13	mesurées	mesurer	O	_
14	en	en	O	_
15	octobre	octobre	O	_
16	2013	2013	O	_
17	,	,	O	_
18	alors	alors	O	_
19	que	que	O	_
20	des	un	O	_
21	teneurs	teneur	O	_
22	nettement	nettement	O	_
23	plus	plus	O	_
24	faibles	faible	O	_
25	sont	être	O	_
26	mesurées	mesurer	O	_
27	en	en	O	_
28	juillet	juillet	O	_
29	2014	2014	O	_
30	(	(	O	_
31	toluène	toluène	BS	_
32	,	,	O	_
33	dichlorométhane	dichlorométhane	BS	_
34	,	,	O	_
35	PCE	pce	BS	_
36	,	,	O	_
37	TCE	tce	BS	_
38	et	et	O	_
39	cis	cis	BS	_
40	-	-	BS	_
41	DCE	dce	BS	_
42	notamment	notamment	O	_
43	)	)	O	_
44	.	.	O	_


#Pour d’autres composés en revanche (chlorure de vinyle, benzène, éthylbenzène, xylènes), les teneurs maximales ont été observées en juillet 2014.
1	Pour	pour	O	_
2	d’	d’	O	_
3	autres	autre	O	_
4	composés	composé	BS	_
5	en	en	O	_
6	revanche	revanche	O	_
7	(	(	O	_
8	chlorure	chlorure	BS	_
9	de	de	IS	_
10	vinyle	vinyle	ES	_
11	,	,	O	_
12	benzène	benzène	BS	_
13	,	,	O	_
14	éthylbenzène	éthylbenzène	BS	_
15	,	,	O	_
16	xylènes	xylène	BS	_
17	)	)	O	_
18	,	,	O	_
19	les	le	O	_
20	teneurs	teneur	O	_
21	maximales	maximal	O	_
22	ont	avoir	O	_
23	été	être	O	_
24	observées	observer	O	_
25	en	en	O	_
26	juillet	juillet	O	_
27	2014	2014	O	_
28	.	.	O	_


#Il est à noter que l’extension des impacts observés au droit de Pz8 demeure limitée, les teneurs mesurées au droit de P15 en limite aval hydraulique du site SEPUR étant inférieures ou de l’ordre des limites de potabilité.
1	Il	il	O	_
2	est	être	O	_
3	à	à	O	_
4	noter	noter	O	_
5	que	que	O	_
6	l’	l’	O	_
7	extension	extension	O	_
8	des	de	O	_
9	impacts	impact	O	_
10	observés	observer	O	_
11	au	au	O	_
12	droit	droit	O	_
13	de	de	O	_
14	Pz8	Pz8	O	_
15	demeure	demeure	O	_
16	limitée	limité	O	_
17	,	,	O	_
18	les	le	O	_
19	teneurs	teneur	O	_
20	mesurées	mesurer	O	_
21	au	au	O	_
22	droit	droit	O	_
23	de	de	O	_
24	P15	p15	O	_
25	en	en	O	_
26	limite	limite	O	_
27	aval	aval	O	_
28	hydraulique	hydraulique	O	_
29	du	de	O	_
30	site	site	O	_
31	SEPUR	SEPUR	EI	_
32	étant	être	O	_
33	inférieures	inférieur	O	_
34	ou	ou	O	_
35	de	de	O	_
36	l’	l’	O	_
37	ordre	ordre	O	_
38	des	de	O	_
39	limites	limite	O	_
40	de	de	O	_
41	potabilité	potabilité	O	_
42	.	.	O	_


#Des impacts secondaires (principalement en benzène, toluène et chlorobenzène) sont par ailleurs mis en évidence au droit de Pz6 et Pm6 au Nord du site.
1	Des	un	O	_
2	impacts	impact	O	_
3	secondaires	secondaire	O	_
4	(	(	O	_
5	principalement	principalement	O	_
6	en	en	O	_
7	benzène	benzène	BS	_
8	,	,	O	_
9	toluène	toluène	BS	_
10	et	et	O	_
11	chlorobenzène	chlorobenzène	BS	_
12	)	)	O	_
13	sont	être	O	_
14	par	par	O	_
15	ailleurs	ailleurs	O	_
16	mis	mettre	O	_
17	en	en	O	_
18	évidence	évidence	O	_
19	au	au	O	_
20	droit	droit	O	_
21	de	de	O	_
22	Pz6	Pz6	O	_
23	et	et	O	_
24	Pm6	Pm6	O	_
25	au	au	O	_
26	Nord	nord	O	_
27	du	de	O	_
28	site	site	O	_
29	.	.	O	_


#Il est également rappelé que les BTEX, COHV, HAP et hydrocarbures sont des composés dont l’utilisation n’est pas connue sur le site.
1	Il	il	O	_
2	est	être	O	_
3	également	également	O	_
4	rappelé	rappeler	O	_
5	que	que	O	_
6	les	le	BS	_
7	BTEX	bte	ES	_
8	,	,	O	_
9	COHV	cohv	BS	_
10	,	,	O	_
11	HAP	hap	BS	_
12	et	et	O	_
13	hydrocarbures	hydrocarbure	BS	_
14	sont	être	O	_
15	des	un	O	_
16	composés	composé	BS	_
17	dont	dont	O	_
18	l’	l’	O	_
19	utilisation	utilisation	O	_
20	n’	n’	O	_
21	est	être	O	_
22	pas	pas	O	_
23	connue	connaître	O	_
24	sur	sur	O	_
25	le	le	O	_
26	site	site	O	_
27	.	.	O	_


#Par courrier préfectoral du 27 janvier 2015, il est demandé à l'exploitant de mettre en place les actions proposées dans son courrier du 26 novembre 2014, notamment :
1	Par	par	O	_
2	courrier	courrier	O	_
3	préfectoral	préfectoral	O	_
4	du	de	O	_
5	27	27	O	_
6	janvier	janvier	O	_
7	2015	2015	O	_
8	,	,	O	_
9	il	il	O	_
10	est	être	O	_
11	demandé	demander	O	_
12	à	à	O	_
13	l'	le	O	_
14	exploitant	exploitant	O	_
15	de	de	O	_
16	mettre	mettre	O	_
17	en	en	O	_
18	place	place	O	_
19	les	le	O	_
20	actions	action	O	_
21	proposées	proposer	O	_
22	dans	dans	O	_
23	son	son	O	_
24	courrier	courrier	O	_
25	du	de	O	_
26	26	26	O	_
27	novembre	novembre	O	_
28	2014	2014	O	_
29	,	,	O	_
30	notamment	notamment	O	_
31	 	 	O	_
32	:	:	O	_


#- maintenir une surveillance trimestrielle des eaux souterraines afin d’observer l’évolution des concentrations en polluants ;
1	-	-	O	_
2	maintenir	maintenir	O	_
3	une	un	O	_
4	surveillance	surveillance	O	_
5	trimestrielle	trimestriel	O	_
6	des	de	O	_
7	eaux	eau	O	_
8	souterraines	souterrain	O	_
9	afin	afin	O	_
10	d’	d’	O	_
11	observer	observer	O	_
12	l’	l’	O	_
13	évolution	évolution	O	_
14	des	de	O	_
15	concentrations	concentration	O	_
16	en	en	O	_
17	polluants	polluant	BU	_
18	 	 	O	_
19	;	;	O	_


#- maintenir une surveillance pérenne des piézomètres positionnés en aval hydraulique du Pz8 au droit du site SEPUR afin de déterminer si les polluants présents au Piézomètre Pz8 ne migrent pas en aval du site ISOCHEM ;
1	-	-	O	_
2	maintenir	maintenir	O	_
3	une	un	O	_
4	surveillance	surveillance	O	_
5	pérenne	pérenne	O	_
6	des	de	O	_
7	piézomètres	piézomètre	O	_
8	positionnés	positionner	O	_
9	en	en	O	_
10	aval	aval	O	_
11	hydraulique	hydraulique	O	_
12	du	de	O	_
13	Pz8	Pz8	O	_
14	au	au	O	_
15	droit	droit	O	_
16	du	de	O	_
17	site	site	O	_
18	SEPUR	SEPUR	EI	_
19	afin	afin	O	_
20	de	de	O	_
21	déterminer	déterminer	O	_
22	si	si	O	_
23	les	le	BU	_
24	polluants	polluant	EU	_
25	présents	présent	O	_
26	au	au	O	_
27	Piézomètre	piézomètre	O	_
28	Pz8	Pz8	BS	_
29	ne	ne	O	_
30	migrent	migrer	O	_
31	pas	pas	O	_
32	en	en	O	_
33	aval	aval	O	_
34	du	de	O	_
35	site	site	O	_
36	ISOCHEM	ISOCHEM	EI	_
37	 	 	O	_
38	;	;	O	_


#- engager des campagnes de mesures complémentaires en décembre 2014, mars et juillet 2015 visant à mieux caractériser la pollution identifiée notamment au piézomètre Pz8.
1	-	-	O	_
2	engager	engager	O	_
3	des	un	O	_
4	campagnes	campagne	O	_
5	de	de	O	_
6	mesures	mesure	O	_
7	complémentaires	complémentaire	O	_
8	en	en	O	_
9	décembre	décembre	O	_
10	2014	2014	O	_
11	,	,	O	_
12	mars	mars	O	_
13	et	et	O	_
14	juillet	juillet	O	_
15	2015	2015	O	_
16	visant	viser	O	_
17	à	à	O	_
18	mieux	mieux	O	_
19	caractériser	caractériser	O	_
20	la	le	O	_
21	pollution	pollution	O	_
22	identifiée	identifier	O	_
23	notamment	notamment	O	_
24	au	au	O	_
25	piézomètre	piézomètre	O	_
26	Pz8	Pz8	O	_
27	.	.	O	_


#Le cas échéant, une étude technico-économique visant à identifier et proposer des actions permettant le traitement de la pollution constatée dans la nappe au droit du site afin d'en limiter la migration à l'extérieur du site devra être transmise à l’issue de ces campagnes.
1	Le	le	O	_
2	cas	cas	O	_
3	échéant	échéant	O	_
4	,	,	O	_
5	une	un	O	_
6	étude	étude	O	_
7	technico	technico	O	_
8	-	-	O	_
9	économique	économique	O	_
10	visant	viser	O	_
11	à	à	O	_
12	identifier	identifier	O	_
13	et	et	O	_
14	proposer	proposer	O	_
15	des	un	O	_
16	actions	action	O	_
17	permettant	permettre	O	_
18	le	le	O	_
19	traitement	traitement	O	_
20	de	de	O	_
21	la	le	O	_
22	pollution	pollution	O	_
23	constatée	constater	O	_
24	dans	dans	O	_
25	la	le	O	_
26	nappe	nappe	O	_
27	au	au	O	_
28	droit	droit	O	_
29	du	de	O	_
30	site	site	O	_
31	afin	afin	O	_
32	d'	de	O	_
33	en	en	O	_
34	limiter	limiter	O	_
35	la	le	O	_
36	migration	migration	O	_
37	à	à	O	_
38	l'	le	O	_
39	extérieur	extérieur	O	_
40	du	de	O	_
41	site	site	O	_
42	devra	devoir	O	_
43	être	être	O	_
44	transmise	transmettre	O	_
45	à	à	O	_
46	l’	l’	O	_
47	issue	issue	O	_
48	de	de	O	_
49	ces	ce	O	_
50	campagnes	campagne	O	_
51	.	.	O	_


#Il est également rappelé à l'exploitant qu’il doit évaluer le sens d’écoulement de la nappe lors de chaque campagne d’analyses.
1	Il	il	O	_
2	est	être	O	_
3	également	également	O	_
4	rappelé	rappeler	O	_
5	à	à	O	_
6	l'	le	O	_
7	exploitant	exploitant	O	_
8	qu’	qu’	O	_
9	il	il	O	_
10	doit	devoir	O	_
11	évaluer	évaluer	O	_
12	le	le	O	_
13	sens	sens	O	_
14	d’	d’	O	_
15	écoulement	écoulement	O	_
16	de	de	O	_
17	la	le	O	_
18	nappe	nappe	O	_
19	lors	lors	O	_
20	de	de	O	_
21	chaque	chaque	O	_
22	campagne	campagne	O	_
23	d’	d’	O	_
24	analyses	analyse	O	_
25	.	.	O	_


#Par courrier du 3 juin 2015, l'exploitant transmet les résultats de la campagne de mesures menées en mars 2015.
1	Par	par	O	_
2	courrier	courrier	O	_
3	du	de	O	_
4	3	3	O	_
5	juin	juin	O	_
6	2015	2015	O	_
7	,	,	O	_
8	l'	le	O	_
9	exploitant	exploitant	O	_
10	transmet	transmettre	O	_
11	les	le	O	_
12	résultats	résultat	O	_
13	de	de	O	_
14	la	le	O	_
15	campagne	campagne	O	_
16	de	de	O	_
17	mesures	mesure	O	_
18	menées	mener	O	_
19	en	en	O	_
20	mars	mars	O	_
21	2015	2015	O	_
22	.	.	O	_


#Après examen des documents transmis, l'inspection propose au Préfet des Hauts-de-Seine dans son rapport du 17 juillet 2015 :
1	Après	après	O	_
2	examen	examen	O	_
3	des	de	O	_
4	documents	document	O	_
5	transmis	transmettre	O	_
6	,	,	O	_
7	l'	le	O	_
8	inspection	inspection	O	_
9	propose	propose	O	_
10	au	au	O	_
11	Préfet	préfet	O	_
12	des	de	O	_
13	Hauts-de-Seine	Hauts-de-Seine	O	_
14	dans	dans	O	_
15	son	son	O	_
16	rapport	rapport	O	_
17	du	de	O	_
18	17	17	O	_
19	juillet	juillet	O	_
20	2015	2015	O	_
21	:	:	O	_


#- En premier lieu, de rappeler une nouvelle fois à l’exploitant que le sens d’écoulement de la nappe doit être évalué lors de chaque campagne d’analyse des eaux souterraines.
1	-	-	O	_
2	En	en	O	_
3	premier	premier	O	_
4	lieu	lieu	O	_
5	,	,	O	_
6	de	de	O	_
7	rappeler	rappeler	O	_
8	une	un	O	_
9	nouvelle	nouveau	O	_
10	fois	fois	O	_
11	à	à	O	_
12	l’	l’	O	_
13	exploitant	exploitant	O	_
14	que	que	O	_
15	le	le	O	_
16	sens	sens	O	_
17	d’	d’	O	_
18	écoulement	écoulement	O	_
19	de	de	O	_
20	la	le	O	_
21	nappe	nappe	O	_
22	doit	devoir	O	_
23	être	être	O	_
24	évalué	évaluer	O	_
25	lors	lors	O	_
26	de	de	O	_
27	chaque	chaque	O	_
28	campagne	campagne	O	_
29	d’	d’	O	_
30	analyse	analyse	O	_
31	des	de	O	_
32	eaux	eau	O	_
33	souterraines	souterrain	O	_
34	.	.	O	_


#- de demander à l’exploitant de respecter ses engagements pris dans son courrier du 26 novembre 2014 et rappeler dans le courrier préfectoral du 27 janvier 2015.
1	-	-	O	_
2	de	de	O	_
3	demander	demander	O	_
4	à	à	O	_
5	l’	l’	O	_
6	exploitant	exploitant	O	_
7	de	de	O	_
8	respecter	respecter	O	_
9	ses	son	O	_
10	engagements	engagement	O	_
11	pris	prendre	O	_
12	dans	dans	O	_
13	son	son	O	_
14	courrier	courrier	O	_
15	du	de	O	_
16	26	26	O	_
17	novembre	novembre	O	_
18	2014	2014	O	_
19	et	et	O	_
20	rappeler	rappeler	O	_
21	dans	dans	O	_
22	le	le	O	_
23	courrier	courrier	O	_
24	préfectoral	préfectoral	O	_
25	du	de	O	_
26	27	27	O	_
27	janvier	janvier	O	_
28	2015	2015	O	_
29	.	.	O	_


#Il doit notamment :
1	Il	il	O	_
2	doit	devoir	O	_
3	notamment	notamment	O	_
4	 	 	O	_
5	:	:	O	_


#transmettre les résultats de la campagne de décembre 2014 si elle a été réalisée ;
1	transmettre	transmettre	O	_
2	les	le	O	_
3	résultats	résultat	O	_
4	de	de	O	_
5	la	le	O	_
6	campagne	campagne	O	_
7	de	de	O	_
8	décembre	décembre	O	_
9	2014	2014	O	_
10	si	si	O	_
11	elle	lui	O	_
12	a	avoir	O	_
13	été	être	O	_
14	réalisée	réaliser	O	_
15	 	 	O	_
16	;	;	O	_


#compléter les piézomètres analysés par le P13 dès la prochaine campagne ;
1	compléter	compléter	O	_
2	les	le	O	_
3	piézomètres	piézomètre	O	_
4	analysés	analyser	O	_
5	par	par	O	_
6	le	le	O	_
7	P13	p13	O	_
8	dès	dès	O	_
9	la	le	O	_
10	prochaine	prochain	O	_
11	campagne	campagne	O	_
12	 	 	O	_
13	;	;	O	_


#mener les campagnes complémentaires annoncées afin de mieux caractériser la pollution identifiée notamment au piézomètre Pz8.
1	mener	mener	O	_
2	les	le	O	_
3	campagnes	campagne	O	_
4	complémentaires	complémentaire	O	_
5	annoncées	annoncer	O	_
6	afin	afin	O	_
7	de	de	O	_
8	mieux	mieux	O	_
9	caractériser	caractériser	O	_
10	la	le	O	_
11	pollution	pollution	O	_
12	identifiée	identifier	O	_
13	notamment	notamment	O	_
14	au	au	O	_
15	piézomètre	piézomètre	O	_
16	Pz8	Pz8	O	_
17	.	.	O	_


#77.0105
#Les activités industrielles sur le site ont commencé avant 1955.
1	Les	le	O	_
2	activités	activité	O	_
3	industrielles	industriel	O	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	ont	avoir	O	_
8	commencé	commencer	O	_
9	avant	avant	O	_
10	1955	1955	O	_
11	.	.	O	_


#Jusqu’en 1962, les activités du site étaient la scierie et la production de palettes de bois.
1	Jusqu’	jusqu’	O	_
2	en	en	O	_
3	1962	1962	O	_
4	,	,	O	_
5	les	le	O	_
6	activités	activité	O	_
7	du	de	O	_
8	site	site	O	_
9	étaient	être	O	_
10	la	le	O	_
11	scierie	scierie	O	_
12	et	et	O	_
13	la	le	O	_
14	production	production	O	_
15	de	de	O	_
16	palettes	palette	O	_
17	de	de	O	_
18	bois	bois	O	_
19	.	.	O	_


#A partir de 1962, des activités de presse, découpage et emboutissage de tôles métalliques ont remplacé les activités initiales.
1	A	à	O	_
2	partir	partir	O	_
3	de	de	O	_
4	1962	1962	O	_
5	,	,	O	_
6	des	un	O	_
7	activités	activité	O	_
8	de	de	O	_
9	presse	presse	O	_
10	,	,	O	_
11	découpage	découpage	O	_
12	et	et	O	_
13	emboutissage	emboutissage	O	_
14	de	de	O	_
15	tôles	tôle	O	_
16	métalliques	métallique	O	_
17	ont	avoir	O	_
18	remplacé	remplacer	O	_
19	les	le	O	_
20	activités	activité	O	_
21	initiales	initial	O	_
22	.	.	O	_


#Ces activités étaient soumises au régime de la déclaration.
1	Ces	ce	O	_
2	activités	activité	O	_
3	étaient	être	O	_
4	soumises	soumettre	O	_
5	au	au	O	_
6	régime	régime	O	_
7	de	de	O	_
8	la	le	O	_
9	déclaration	déclaration	O	_
10	.	.	O	_


#En 1968, la société Gilles VANNIER est autorisée pour les activités de travail mécanique des métaux (presse, découpage, emboutissage, …).
1	En	en	O	_
2	1968	1968	O	_
3	,	,	O	_
4	la	le	BI	_
5	société	société	II	_
6	Gilles	Gilles	II	_
7	VANNIER	VANNIER	EI	_
8	est	être	O	_
9	autorisée	autoriser	O	_
10	pour	pour	O	_
11	les	le	O	_
12	activités	activité	O	_
13	de	de	O	_
14	travail	travail	O	_
15	mécanique	mécanique	O	_
16	des	de	O	_
17	métaux	métal	O	_
18	(	(	O	_
19	presse	presse	O	_
20	,	,	O	_
21	découpage	découpage	O	_
22	,	,	O	_
23	emboutissage	emboutissage	O	_
24	,	,	O	_
25	…	…	O	_
26	)	)	O	_
27	.	.	O	_


#En 1995, la société, devenue Ets Gilles VANNIER INDUSTRIES, est rachetée par le groupe DEFI – RANDON.
1	En	en	O	_
2	1995	1995	O	_
3	,	,	O	_
4	la	le	O	_
5	société	société	O	_
6	,	,	O	_
7	devenue	devenir	O	_
8	Ets	Ets	O	_
9	Gilles	Gilles	BI	_
10	VANNIER	VANNIER	BI	_
11	INDUSTRIES	INDUSTRIES	EI	_
12	,	,	O	_
13	est	être	O	_
14	rachetée	racheter	O	_
15	par	par	O	_
16	le	le	BI	_
17	groupe	groupe	II	_
18	DEFI	DEFI	EI	_
19	–	–	EI	_
20	RANDON	RANDON	EI	_
21	.	.	O	_


#En 1999, les activités sont transférées à MITRY-MORY dans un établissement autorisé au nom de la société RANDON.
1	En	en	O	_
2	1999	1999	O	_
3	,	,	O	_
4	les	le	O	_
5	activités	activité	O	_
6	sont	être	O	_
7	transférées	transférer	O	_
8	à	à	O	_
9	MITRY	MITRY	O	_
10	-	-	O	_
11	MORY	MORY	O	_
12	dans	dans	O	_
13	un	un	O	_
14	établissement	établissement	O	_
15	autorisé	autoriser	O	_
16	au	au	O	_
17	nom	nom	O	_
18	de	de	O	_
19	la	le	BI	_
20	société	société	II	_
21	RANDON	RANDON	EI	_
22	.	.	O	_


#Le 30 mars 2000, une inspection avait permis de constater une pollution du réseau communal des eaux usées par des hydrocarbures.
1	Le	le	O	_
2	30	30	O	_
3	mars	mars	O	_
4	2000	2000	O	_
5	,	,	O	_
6	une	un	O	_
7	inspection	inspection	O	_
8	avait	avoir	O	_
9	permis	permettre	O	_
10	de	de	O	_
11	constater	constater	O	_
12	une	un	O	_
13	pollution	pollution	O	_
14	du	de	O	_
15	réseau	réseau	O	_
16	communal	communal	O	_
17	des	de	O	_
18	eaux	eau	O	_
19	usées	user	O	_
20	par	par	O	_
21	des	un	O	_
22	hydrocarbures	hydrocarbure	BS	_
23	.	.	O	_


#L’origine de la pollution étant une défaillance au niveau du retour de fuel imbrûlé de la chaudière.
1	L’	l’	O	_
2	origine	origine	O	_
3	de	de	O	_
4	la	le	O	_
5	pollution	pollution	O	_
6	étant	être	O	_
7	une	un	O	_
8	défaillance	défaillance	O	_
9	au	au	O	_
10	niveau	niveau	O	_
11	du	de	O	_
12	retour	retour	O	_
13	de	de	O	_
14	fuel	fuel	BU	_
15	imbrûlé	imbrûlé	O	_
